id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/9/value,qualifier/15/value,qualifier/10/value,qualifier/16/value,qualifier/14/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2448782221,20,1,1,0,51,7catg5lpivcmpf4xhggh6d8rk,1,37,24.6,2022-08-20T19:32:11.703Z,2022-08-23T09:37:14Z,3720547829,140,38.9,3720547835,213,1.3,3720547831,141,37.0,3720547833,212,8.7,3727734159,178,,3720547827,56,Back,,,,,,,1kn0x4n8grpc1cx46ctnmajth,Luís Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448782231,21,1,1,0,53,7catg5lpivcmpf4xhggh6d8rk,1,38.7,36.9,2022-08-20T19:32:13.611Z,2022-08-23T09:37:19Z,3720547875,140,51.5,3720547877,141,54.3,3720547879,212,17.9,3727734295,178,,3720547881,213,0.7,3720547873,56,Center,,,,,,,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448782247,22,1,1,0,55,7catg5lpivcmpf4xhggh6d8rk,1,53,55.5,2022-08-20T19:32:15.281Z,2022-08-23T09:37:23Z,3720547965,56,Back,3720547973,213,2.1,3720547967,140,41.3,3720547969,141,83.9,3727734501,178,,3720547971,212,22.9,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448782257,23,1,1,0,57,7catg5lpivcmpf4xhggh6d8rk,1,44.9,89,2022-08-20T19:32:17.532Z,2022-08-23T09:37:27Z,3720548017,56,Back,3720548023,212,17.4,3720548025,213,4.7,3720548021,141,63.4,3727734589,178,,3720548019,140,45.3,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448782287,24,1,1,0,59,7catg5lpivcmpf4xhggh6d8rk,1,45.3,63.7,2022-08-20T19:32:18.797Z,2022-08-23T09:37:32Z,3720548171,213,2.8,3720548169,212,15.1,3727734709,178,,3720548163,56,Back,3720548165,140,32.0,3720548167,141,72.0,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448782309,25,1,1,1,0,7catg5lpivcmpf4xhggh6d8rk,1,35.3,69.1,2022-08-20T19:32:20.712Z,2022-08-23T09:37:36Z,3727734831,178,,3720548303,141,53.7,3720548301,140,29.1,3720548299,56,Back,3720548305,212,12.3,3720548307,213,4.2,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448782325,26,1,1,1,3,7catg5lpivcmpf4xhggh6d8rk,1,32.6,57.2,2022-08-20T19:32:23.121Z,2022-08-23T09:37:42Z,3720548383,212,11.3,3720548377,56,Back,3720548379,140,28.6,3720548385,213,1.9,3727735141,178,,3720548381,141,72.7,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448782403,27,1,1,1,5,7catg5lpivcmpf4xhggh6d8rk,1,28.5,76.3,2022-08-20T19:32:25.126Z,2022-08-23T09:37:48Z,3720548797,213,0.8,3720548791,140,39.1,3720548795,212,16.5,3727735321,178,,3720548789,56,Back,3720548793,141,94.2,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448782407,28,1,1,1,11,7catg5lpivcmpf4xhggh6d8rk,0,44.9,94.4,2022-08-20T19:32:30.941Z,2022-08-23T09:37:53Z,3720548823,213,3.3,3720548821,212,1.7,3720548819,141,93.9,3727735499,178,,3720548905,236,,3720548817,140,43.3,3720548815,56,Back,3720548907,233,9,eee0bq4dkdn91l81e8cf1zxpm,Pote,3720548911,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448782425,9,74,1,1,11,66bsnl0zjb7l5akwo00h0y5me,1,58.5,3.8,2022-08-20T19:32:31.071Z,2022-08-23T09:37:57Z,3720548923,233,28,3720548893,285,,3727735579,178,,3720548891,56,Right,,,,,,,,,,,,,2wl0uylmkzi2ls7v4amgaa1yi,Evanilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448782439,10,5,1,1,11,66bsnl0zjb7l5akwo00h0y5me,0,57.5,-1.6,2022-08-20T19:32:31.713Z,2022-08-23T09:37:59Z,3720548931,56,Right,3720548933,347,,3720549573,233,29,,,,,,,,,,,,,,,,2wl0uylmkzi2ls7v4amgaa1yi,Evanilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448782555,29,5,1,1,11,7catg5lpivcmpf4xhggh6d8rk,1,42.5,101.6,2022-08-20T19:32:31.713Z,2022-08-23T09:37:59Z,3720549563,56,Back,3720549569,233,10,3720549565,347,,,,,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448782585,30,1,1,1,23,7catg5lpivcmpf4xhggh6d8rk,1,50.2,100,2022-08-20T19:32:42.863Z,2022-08-23T09:38:04Z,3720549737,212,30.0,3720549729,107,,3720549731,56,Back,3720549735,141,89.1,3720549733,140,22.9,3720549743,1,,3720549739,213,3.4,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448782623,31,1,1,1,26,7catg5lpivcmpf4xhggh6d8rk,1,25.2,85.3,2022-08-20T19:32:46.462Z,2022-08-23T09:40:24Z,3720549943,212,18.2,3720549939,140,25.9,3727740715,178,,3720549937,56,Back,3720549941,141,58.5,3720549945,213,4.8,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448782637,32,1,1,1,29,7catg5lpivcmpf4xhggh6d8rk,1,28.8,55.8,2022-08-20T19:32:49.561Z,2022-08-23T09:40:29Z,3720550047,213,4.5,3720550045,212,20.4,3727740935,178,,3720550041,140,24.6,3720550043,141,26.5,3720550039,56,Back,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448782685,33,1,1,1,32,7catg5lpivcmpf4xhggh6d8rk,0,24.4,25.8,2022-08-20T19:32:51.850Z,2022-08-23T09:40:33Z,3720550313,56,Back,3720550321,213,5.4,3727741085,178,,3720550319,212,18.1,3720550317,141,5.9,3720550315,140,35.9,,,,,,,1kn0x4n8grpc1cx46ctnmajth,Luís Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450144921,733,67,1,1,33,66bsnl0zjb7l5akwo00h0y5me,1,60.5,91.6,2022-08-20T19:32:53.552Z,2022-08-23T13:02:33Z,3727795287,233,917,,,,,,,,,,,,,,,,,,,,,,19s3ei718jouszy30uxli8xd5,Z. Sanusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450144917,917,67,1,1,33,7catg5lpivcmpf4xhggh6d8rk,0,39.5,8.4,2022-08-20T19:32:53.553Z,2022-08-23T10:15:32Z,3727795305,233,733,,,,,,,,,,,,,,,,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448782665,11,8,1,1,33,66bsnl0zjb7l5akwo00h0y5me,1,60.3,92.1,2022-08-20T19:32:53.717Z,2022-08-23T13:02:33Z,3727741403,178,,3720550211,56,Left,3725475723,383,,,,,,,,,,,,,,,,,19s3ei718jouszy30uxli8xd5,Z. Sanusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448782667,12,49,1,1,34,66bsnl0zjb7l5akwo00h0y5me,1,60.9,88.2,2022-08-20T19:32:54.311Z,2022-08-23T09:40:45Z,,,,,,,,,,,,,,,,,,,,,,,,,19s3ei718jouszy30uxli8xd5,Z. Sanusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448782709,13,1,1,1,35,66bsnl0zjb7l5akwo00h0y5me,1,60.9,88.2,2022-08-20T19:32:54.895Z,2022-08-23T09:40:49Z,3727741745,178,,3720550447,141,70.2,3720550445,140,72.5,3720550443,56,Center,3720550449,212,17.3,3720550451,213,5.5,,,,,,,19s3ei718jouszy30uxli8xd5,Z. Sanusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
