id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/18/value
2505659123,136,1,1,14,27,3b4nxgvmwzstmoq6borytkwx1,1,29.7,92,2023-02-09T18:16:38.034Z,2023-02-12T02:57:56Z,4021387333,56,Back,4021387341,213,0.5,4021387335,140,35.2,4027345311,178,,4021387337,141,97.2,4021387339,212,6.8,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659129,137,1,1,14,29,3b4nxgvmwzstmoq6borytkwx1,1,37.5,92.6,2023-02-09T18:16:40.638Z,2023-02-12T02:58:01Z,4027345355,178,,4021387401,141,84.5,4021387403,212,13.5,4021387399,140,25.8,4021387397,56,Back,4021387405,213,3.6,,,,,,,57pi7l4h7g2jydmkc5vl6vkr9,Salvador Agra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659133,138,1,1,14,33,3b4nxgvmwzstmoq6borytkwx1,1,25.6,85.2,2023-02-09T18:16:44.801Z,2023-02-12T02:58:16Z,4021387433,212,10.0,4021387431,141,95.4,4027345535,178,,4021387435,213,0.8,4021387427,56,Back,4021387429,140,32.5,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659137,139,1,1,14,34,3b4nxgvmwzstmoq6borytkwx1,1,32.5,95.4,2023-02-09T18:16:45.877Z,2023-02-12T02:58:22Z,4021387469,213,3.9,4021387467,212,10.2,4021387465,141,84.9,4021387461,56,Back,4027345655,178,,4021387463,140,25.5,,,,,,,57pi7l4h7g2jydmkc5vl6vkr9,Salvador Agra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659141,140,1,1,14,37,3b4nxgvmwzstmoq6borytkwx1,1,25.8,80,2023-02-09T18:16:48.641Z,2023-02-12T02:58:27Z,4021387489,141,74.3,4021387487,140,32.4,4027345723,178,,4021387485,56,Back,4021387493,213,5.8,4021387491,212,7.9,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659143,141,1,1,14,38,3b4nxgvmwzstmoq6borytkwx1,1,32.4,74.3,2023-02-09T18:16:49.570Z,2023-02-12T02:58:34Z,4021387511,213,1.5,4027345883,178,,4021387503,56,Back,4021387505,140,32.8,4021387509,212,15.1,4021387507,141,96.5,,,,,,,90ojk78yhwtwbnz0k5w1ow6hh,I. Vukotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659147,142,1,1,14,41,3b4nxgvmwzstmoq6borytkwx1,1,36.7,96.2,2023-02-09T18:16:52.352Z,2023-02-12T02:58:40Z,4021387547,140,48.9,4021387549,141,79.2,4021387545,56,Back,4021387551,212,17.3,4027345979,178,,4021387553,213,5.5,,,,,,,57pi7l4h7g2jydmkc5vl6vkr9,Salvador Agra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659155,143,1,1,14,43,3b4nxgvmwzstmoq6borytkwx1,1,49.3,75.8,2023-02-09T18:16:54.763Z,2023-02-12T02:58:46Z,4021387601,56,Back,4021387607,212,13.8,4021387609,213,4.4,4021387603,140,45.6,4027346075,178,,4021387605,141,56.4,,,,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659159,144,1,1,14,45,3b4nxgvmwzstmoq6borytkwx1,1,44.6,57.9,2023-02-09T18:16:56.700Z,2023-02-12T02:58:51Z,4021387625,56,Back,4027346179,178,,4021387629,141,65.0,4021387627,140,38.6,4021387631,212,7.9,4021387633,213,2.5,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659163,145,1,1,14,46,3b4nxgvmwzstmoq6borytkwx1,1,38.6,65,2023-02-09T18:16:57.324Z,2023-02-12T02:58:57Z,4021387657,56,Back,4021387659,140,31.7,4021387661,141,35.2,4021387663,212,21.5,4027346247,178,,4021387665,213,4.4,,,,,,,90ojk78yhwtwbnz0k5w1ow6hh,I. Vukotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659169,146,1,1,14,49,3b4nxgvmwzstmoq6borytkwx1,1,34.3,33.5,2023-02-09T18:17:00.146Z,2023-02-12T02:59:02Z,4021387699,141,6.2,4021387697,140,47.1,4021387695,56,Back,4021387701,212,22.9,4021387703,213,5.3,4027346343,178,,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659179,147,1,1,14,51,3b4nxgvmwzstmoq6borytkwx1,1,47.1,6.5,2023-02-09T18:17:02.576Z,2023-02-12T02:59:09Z,4021387757,212,8.5,4021387759,213,0.8,4027346487,178,,4021387755,141,15.4,4021387751,56,Right,4021387753,140,52.8,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659181,148,1,1,14,53,3b4nxgvmwzstmoq6borytkwx1,0,52.1,18.4,2023-02-09T18:17:04.517Z,2023-02-12T02:59:35Z,4021387773,140,52.0,4021387771,56,Right,4021387777,212,0.2,4021387779,213,2.0,4027346945,178,,4021387775,141,18.7,,,,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659183,132,61,1,14,53,22mo7qbsnyi8wtucpvhgvhw2q,1,52,79.1,2023-02-09T18:17:04.519Z,2023-02-12T02:59:41Z,4021387787,56,Left,4027347021,178,,,,,,,,,,,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659187,133,45,1,14,55,22mo7qbsnyi8wtucpvhgvhw2q,0,48.2,58.3,2023-02-09T18:17:06.807Z,2023-02-12T02:59:59Z,4021387857,233,149,4021387805,56,Back,4021387807,285,,,,,,,,,,,,,,,,,c9juqy1fmkna7jcozyeg0weeh,João Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659189,149,3,1,14,55,3b4nxgvmwzstmoq6borytkwx1,1,51.8,41.7,2023-02-09T18:17:06.807Z,2023-02-12T02:59:58Z,4021387831,286,,4027347265,178,,4021387829,56,Center,4021387837,233,133,4022447841,464,,,,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659207,150,1,1,15,0,3b4nxgvmwzstmoq6borytkwx1,1,46.7,58.1,2023-02-09T18:17:11.151Z,2023-02-12T02:15:43Z,4021387963,56,Back,4021387967,141,70.5,4021387969,212,12.7,4027288939,178,,4021387971,213,2.4,4021387965,140,37.7,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659215,151,1,1,15,4,3b4nxgvmwzstmoq6borytkwx1,1,37.7,70.5,2023-02-09T18:17:15.562Z,2023-02-12T02:15:52Z,4021388041,56,Back,4027289101,178,,4021388043,140,34.0,4021388045,141,31.3,4021388047,212,26.9,4021388049,213,4.6,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659217,152,1,1,15,8,3b4nxgvmwzstmoq6borytkwx1,1,34,31.3,2023-02-09T18:17:19.019Z,2023-02-12T02:16:02Z,4021388081,213,1.7,4021388077,141,42.7,4021388079,212,7.8,4021388075,140,32.9,4021388073,56,Back,4027289349,178,,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659223,153,1,1,15,11,3b4nxgvmwzstmoq6borytkwx1,1,32.7,55.8,2023-02-09T18:17:22.108Z,2023-02-12T02:16:10Z,4021388111,141,93.9,4021388113,212,27.0,4021388115,213,1.3,4021388107,56,Back,4021388109,140,39.9,4027289589,178,,,,,,,,90ojk78yhwtwbnz0k5w1ow6hh,I. Vukotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659237,154,1,1,15,14,3b4nxgvmwzstmoq6borytkwx1,1,41,93.2,2023-02-09T18:17:25.381Z,2023-02-12T02:16:19Z,4021388227,212,38.2,4021388219,140,77.4,4021388217,56,Left,4021388215,155,,4021388235,1,,4021388223,141,93.8,4021388231,213,0.0,4027289845,178,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659243,155,61,1,15,18,3b4nxgvmwzstmoq6borytkwx1,0,76.8,97.5,2023-02-09T18:17:29.029Z,2023-02-12T02:16:39Z,4027290441,178,,4021388257,56,Left,,,,,,,,,,,,,,,,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659257,134,5,1,15,18,22mo7qbsnyi8wtucpvhgvhw2q,1,21.5,-1.4,2023-02-09T18:17:29.248Z,2023-02-12T02:16:47Z,4021388319,56,Back,4021388327,233,156,4021388321,347,,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659245,156,5,1,15,18,3b4nxgvmwzstmoq6borytkwx1,0,78.5,101.4,2023-02-09T18:17:29.248Z,2023-02-12T02:16:47Z,4021388263,56,Left,4021388333,233,134,4021388265,347,,,,,,,,,,,,,,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659311,135,1,1,15,39,22mo7qbsnyi8wtucpvhgvhw2q,1,22.8,0,2023-02-09T18:17:50.187Z,2023-02-12T02:16:52Z,4021388653,107,,4021388663,213,1.1,4021388659,141,13.9,4021388661,212,12.5,4021388657,140,28.7,4021388655,56,Back,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659321,136,1,1,15,40,22mo7qbsnyi8wtucpvhgvhw2q,1,28.7,13.9,2023-02-09T18:17:51.040Z,2023-02-12T02:17:05Z,4021388733,213,4.3,4021388731,212,6.0,4021388725,56,Back,4021388729,141,5.9,4027291245,178,,4021388727,140,26.4,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659325,137,3,1,15,43,22mo7qbsnyi8wtucpvhgvhw2q,1,16.4,12.4,2023-02-09T18:17:54.678Z,2023-02-12T02:17:23Z,4021388745,56,Back,4021388747,285,,4027291737,178,,4022448569,464,,4021388751,233,157,,,,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659323,157,45,1,15,43,3b4nxgvmwzstmoq6borytkwx1,0,83.6,87.6,2023-02-09T18:17:54.678Z,2023-02-12T02:17:24Z,4021388743,286,,4021388741,56,Left,4021388759,233,137,,,,,,,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659327,138,1,1,15,44,22mo7qbsnyi8wtucpvhgvhw2q,1,14.4,18.1,2023-02-09T18:17:55.448Z,2023-02-12T02:17:31Z,4021388765,56,Back,4021388771,212,21.4,4021388769,141,43.6,4021388773,213,2.2,4021388767,140,2.5,4027292069,178,,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659337,139,1,1,15,45,22mo7qbsnyi8wtucpvhgvhw2q,1,2.5,43.6,2023-02-09T18:17:56.859Z,2023-02-12T02:17:37Z,4021388853,212,32.2,4021388851,141,79.3,4021388857,1,,4027292267,178,,4021388845,155,,4021388847,56,Back,4021388855,213,0.9,4021388849,140,22.7,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659351,140,1,1,15,49,22mo7qbsnyi8wtucpvhgvhw2q,1,32.3,82.4,2023-02-09T18:18:00.599Z,2023-02-12T02:17:50Z,4027292703,178,,4021388977,212,16.7,4021388979,213,0.5,4021388975,141,95.0,4021388973,140,45.9,4021388971,56,Back,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659361,141,1,1,15,55,22mo7qbsnyi8wtucpvhgvhw2q,1,60.8,89.8,2023-02-09T18:18:06.936Z,2023-02-12T02:18:12Z,4021389051,56,Left,4021389053,140,60.5,4027293167,178,,4021389057,212,4.5,4021389059,213,1.6,4021389055,141,96.4,,,,,,,4mvqt04u92wsm1p5ja8fpilii,Tiago Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659367,142,1,1,15,59,22mo7qbsnyi8wtucpvhgvhw2q,1,68.3,94.3,2023-02-09T18:18:10.677Z,2023-02-12T02:18:24Z,4021389099,140,57.1,4021389097,56,Left,4021389103,212,11.8,4021389101,141,94.7,4021389105,213,3.1,4027293509,178,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659379,143,1,1,16,1,22mo7qbsnyi8wtucpvhgvhw2q,1,57.2,91,2023-02-09T18:18:12.629Z,2023-02-12T02:18:33Z,4027293723,178,,4021389171,56,Center,4021389173,140,57.7,4021389179,213,4.8,4021389177,212,10.3,4021389175,141,75.9,,,,,,,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659389,144,1,1,16,3,22mo7qbsnyi8wtucpvhgvhw2q,0,58.5,70,2023-02-09T18:18:14.630Z,2023-02-12T02:18:45Z,4021389233,212,35.9,4027294067,178,,4021389231,141,40.7,4021389225,155,,4021389235,213,5.7,4021389227,56,Center,4021389229,140,86.9,4021389237,1,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659397,158,1,1,16,6,3b4nxgvmwzstmoq6borytkwx1,1,15.1,64.8,2023-02-09T18:18:17.060Z,2023-02-12T02:19:02Z,4021389281,56,Back,4021389283,140,7.3,4021389279,3,,4021389285,141,53.6,4021389289,213,3.9,4021389287,212,11.2,4027294519,388,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659399,159,52,1,16,7,3b4nxgvmwzstmoq6borytkwx1,1,7.2,54,2023-02-09T18:18:18.137Z,2023-02-12T02:19:10Z,4022449077,377,,4027294771,178,,,,,,,,,,,,,,,,,,,,ekjpc2tvdk5jtiamtufdqkr85,Rafael Bracali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659437,160,1,1,16,18,3b4nxgvmwzstmoq6borytkwx1,1,10.6,50,2023-02-09T18:18:29.181Z,2023-02-12T02:19:18Z,4021389529,213,1.4,4021389519,123,,4021389527,212,11.2,4027295053,178,,4021389525,141,66.3,4021389521,56,Back,4021389523,140,12.2,,,,ekjpc2tvdk5jtiamtufdqkr85,Rafael Bracali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659441,161,1,1,16,22,3b4nxgvmwzstmoq6borytkwx1,1,14.3,68.1,2023-02-09T18:18:33.179Z,2023-02-12T02:19:26Z,4021389553,56,Back,4027295333,178,,4021389557,141,93.3,4021389561,213,1.1,4021389559,212,18.9,4021389555,140,21.9,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659455,162,1,1,16,25,3b4nxgvmwzstmoq6borytkwx1,1,20.9,86,2023-02-09T18:18:36.184Z,2023-02-12T02:19:34Z,4027295463,178,,4021389639,141,53.4,4021389637,140,7.5,4021389635,56,Back,4021389641,212,26.3,4021389643,213,4.1,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659477,163,1,1,16,26,3b4nxgvmwzstmoq6borytkwx1,0,8,54.6,2023-02-09T18:18:37.900Z,2023-02-12T02:19:41Z,4021389775,157,,4021389781,141,59.6,4027295603,178,,4021389777,56,Back,4021389779,140,44.3,4021389783,212,38.3,4021389785,213,0.1,4021389787,1,,ekjpc2tvdk5jtiamtufdqkr85,Rafael Bracali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659471,145,1,1,16,29,22mo7qbsnyi8wtucpvhgvhw2q,1,50.1,49.8,2023-02-09T18:18:40.810Z,2023-02-12T02:19:51Z,4021389753,212,18.3,4027295803,388,,4021389751,141,59.0,4021389749,140,66.5,4021389755,213,0.3,4021389747,56,Center,4021389745,3,,,,,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659475,146,50,1,16,31,22mo7qbsnyi8wtucpvhgvhw2q,1,68.8,57.2,2023-02-09T18:18:42.949Z,2023-02-12T02:20:08Z,4021389773,56,Center,4021412797,233,164,4021412731,286,,,,,,,,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659489,164,7,1,16,32,3b4nxgvmwzstmoq6borytkwx1,0,31.2,42.8,2023-02-09T18:18:43.178Z,2023-02-12T02:20:30Z,4021389867,56,Back,4022450513,384,,4027296859,178,,4021412779,285,,4021412781,233,146,,,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659621,148,61,1,16,33,22mo7qbsnyi8wtucpvhgvhw2q,1,74.8,54.6,2023-02-09T18:18:44.528Z,2023-02-12T02:20:46Z,4027297247,178,,4021390803,56,Center,,,,,,,,,,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2505659487,147,15,1,16,35,22mo7qbsnyi8wtucpvhgvhw2q,1,77.5,57.3,2023-02-09T18:18:46.572Z,2023-02-12T02:20:58Z,4021391833,55,148,4021391831,29,,4021389855,22,,4021390037,146,97.5,4021389857,18,,4027297451,178,,4021390047,233,166,4021390031,103,14.6,c9juqy1fmkna7jcozyeg0weeh,João Carlos,4021389933,72,,4021390033,215,4021390953,80,,4021390039,147,4021390029,102,47.7,,,50.2,4021389859,56,,,,,,,,,,,,,,Center,,,
2505659505,166,10,1,16,36,3b4nxgvmwzstmoq6borytkwx1,1,2.1,51.2,2023-02-09T18:18:47.258Z,2023-02-12T02:21:23Z,4021389955,182,,4021389957,56,Back,4022451235,376,,4021389967,233,147,4021389951,177,,4021389953,179,,,,,,,,ekjpc2tvdk5jtiamtufdqkr85,Rafael Bracali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659503,165,52,1,16,36,3b4nxgvmwzstmoq6borytkwx1,1,2.1,51.2,2023-02-09T18:18:47.389Z,2023-02-12T02:21:19Z,4022451267,376,,4027297973,389,,,,,,,,,,,,,,,,,,,,ekjpc2tvdk5jtiamtufdqkr85,Rafael Bracali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659685,154,27,1,16,57,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2023-02-09T18:19:08.370Z,2023-02-12T02:21:43Z,4021410385,233,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505662705,347,27,1,16,57,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2023-02-09T18:19:08.370Z,2023-02-12T02:21:43Z,4021410389,233,154,4021410351,41,Injury,4021410353,53,4a4kjygjq5el2ylh7k660lul0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659689,155,28,1,17,3,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2023-02-09T18:19:14.151Z,2023-02-12T02:22:16Z,4021391255,55,154,4021410393,233,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505662709,348,28,1,17,3,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2023-02-09T18:19:14.151Z,2023-02-12T02:22:15Z,4021410397,233,155,4021410363,55,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659645,167,68,1,17,22,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2023-02-09T18:19:33.148Z,2023-02-12T02:22:28Z,4022452471,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659697,156,68,1,17,26,22mo7qbsnyi8wtucpvhgvhw2q,0,0,0,2023-02-09T18:19:37.650Z,2023-02-12T02:22:21Z,4022452453,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659661,168,1,1,17,30,3b4nxgvmwzstmoq6borytkwx1,0,24.1,70.7,2023-02-09T18:19:41.925Z,2023-02-12T02:22:33Z,4021391091,141,68.6,4021391093,212,55.1,4027299873,178,,4021391097,1,,4021391085,155,,4021391095,213,6.3,4021391087,56,Center,4021391089,140,76.6,ekjpc2tvdk5jtiamtufdqkr85,Rafael Bracali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659655,149,49,1,17,33,22mo7qbsnyi8wtucpvhgvhw2q,1,29,26.9,2023-02-09T18:19:44.468Z,2023-02-12T02:22:45Z,,,,,,,,,,,,,,,,,,,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659663,150,1,1,17,33,22mo7qbsnyi8wtucpvhgvhw2q,1,29,26.9,2023-02-09T18:19:44.500Z,2023-02-12T02:22:57Z,4021391101,140,25.8,4021391103,141,39.7,4021391099,56,Back,4027300329,178,,4021391107,213,1.9,4021391105,212,9.3,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659673,151,1,1,17,35,22mo7qbsnyi8wtucpvhgvhw2q,1,25.8,39.7,2023-02-09T18:19:46.146Z,2023-02-12T02:23:06Z,4021391165,140,7.8,4021391169,212,19.5,4021391167,141,46.8,4021391171,213,2.9,4021391163,56,Back,4027300583,178,,,,,,,,9ylq7ia76wd7pxq3ax9qo8w5x,Mexer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659677,152,12,1,17,40,22mo7qbsnyi8wtucpvhgvhw2q,1,3.2,33.7,2023-02-09T18:19:51.370Z,2023-02-12T02:23:20Z,4021391195,56,Back,4021391203,213,4.8,4021391201,212,24.4,4021391197,140,5.7,4021391199,141,0.0,4021391217,167,,4027300913,178,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659681,153,5,1,17,41,22mo7qbsnyi8wtucpvhgvhw2q,0,5.6,-1.6,2023-02-09T18:19:52.150Z,2023-02-12T02:23:23Z,4021391213,56,Back,4021392351,233,169,4021391215,347,,,,,,,,,,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659715,169,5,1,17,41,3b4nxgvmwzstmoq6borytkwx1,1,94.4,101.6,2023-02-09T18:19:52.150Z,2023-02-12T02:23:23Z,4021391379,56,Left,4021392341,233,153,4021391381,347,,,,,,,,,,,,,,,,,ekjpc2tvdk5jtiamtufdqkr85,Rafael Bracali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659747,170,1,1,18,2,3b4nxgvmwzstmoq6borytkwx1,0,86.7,100,2023-02-09T18:20:13.340Z,2023-02-12T02:23:33Z,4021391537,213,4.2,4021391529,56,Center,4021391527,107,,4021391535,212,19.1,4021391531,140,77.4,4021391533,141,76.8,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659745,157,61,1,18,3,22mo7qbsnyi8wtucpvhgvhw2q,0,28.6,22.3,2023-02-09T18:20:14.547Z,2023-02-12T02:23:43Z,4021391525,56,Back,4027301629,178,,,,,,,,,,,,,,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659751,171,1,1,18,5,3b4nxgvmwzstmoq6borytkwx1,1,79,72.3,2023-02-09T18:20:16.041Z,2023-02-12T02:23:53Z,4021391567,213,4.3,4021391565,212,11.1,4027301859,178,,4021391561,140,74.9,4021391559,56,Center,4021391563,141,57.3,,,,,,,57pi7l4h7g2jydmkc5vl6vkr9,Salvador Agra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659761,172,1,1,18,6,3b4nxgvmwzstmoq6borytkwx1,0,74.9,56.7,2023-02-09T18:20:17.628Z,2023-02-12T02:23:59Z,4027301953,178,,4021391619,140,100.0,4021391617,56,Center,4021391615,155,,4021391625,213,0.4,4021391623,212,29.8,4021391621,141,73.7,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505659757,158,5,1,18,9,22mo7qbsnyi8wtucpvhgvhw2q,1,-1.3,26.7,2023-02-09T18:20:20.441Z,2023-02-12T02:24:04Z,4021391595,346,,4021391657,233,173,4021391593,56,Back,,,,,,,,,,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
