id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2495412423,483,1,2,49,58,5c0sf1eaipcxvdw9o22of2jdp,1,63,30.7,2023-01-06T22:28:11.811Z,2023-01-09T07:05:14Z,3967589109,212,14.8,3967589107,141,48.6,3967589111,213,2.2,3967589103,56,Center,3971484807,178,,3967589105,140,54.9,,,,,,,bvlwv6fwawqnv446zj516y4no,Pablo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412425,484,1,2,49,59,5c0sf1eaipcxvdw9o22of2jdp,1,55.3,53.8,2023-01-06T22:28:13.039Z,2023-01-09T07:05:23Z,3967589129,213,0.9,3971484881,178,,3967589127,212,27.2,3967589119,56,Left,3967589123,140,71.5,3967589125,141,85.0,,,,,,,76w964mdux2s3max2nlih6az8,Gustavo Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412427,485,1,2,50,4,5c0sf1eaipcxvdw9o22of2jdp,0,73.6,83.5,2023-01-06T22:28:17.790Z,2023-01-09T07:05:30Z,3967589139,140,86.8,3967589143,212,19.7,3971484949,178,,3967589141,141,63.0,3967589137,56,Center,3967589145,213,5.5,3967589133,2,,3970652251,72,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,3967589135,155,,3970652249,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412465,499,12,2,50,5,7fn0aazbc8nx0u040aulozds1,1,14.2,37.6,2023-01-06T22:28:19.090Z,2023-01-09T07:05:45Z,3967589307,141,27.4,3967589309,212,33.7,3971485121,178,,3967589305,140,45.6,3967589303,56,Back,3967589311,213,6.1,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412431,486,1,2,50,9,5c0sf1eaipcxvdw9o22of2jdp,1,54.1,68.7,2023-01-06T22:28:23.141Z,2023-01-09T07:05:50Z,3967589161,141,93.7,3967589165,213,1.1,3967589163,212,18.9,3967589157,56,Left,3971485171,178,,3967589159,140,62.0,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412439,487,1,2,50,12,5c0sf1eaipcxvdw9o22of2jdp,1,61.6,94,2023-01-06T22:28:26.594Z,2023-01-09T07:05:54Z,3967589193,141,81.1,3971485207,178,,3967589195,212,21.6,3967589189,56,Back,3967589191,140,42.8,3967589197,213,3.6,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412445,488,1,2,50,16,5c0sf1eaipcxvdw9o22of2jdp,1,42.4,74.5,2023-01-06T22:28:29.907Z,2023-01-09T07:06:01Z,3967589221,140,36.9,3967589225,212,25.4,3971485277,178,,3967589223,141,38.2,3967589219,56,Back,3967589227,213,4.5,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412449,489,1,2,50,20,5c0sf1eaipcxvdw9o22of2jdp,1,36.5,40.3,2023-01-06T22:28:33.959Z,2023-01-09T07:06:11Z,3967589235,56,Back,3971485377,178,,3967589237,140,36.5,3967589241,212,28.8,3967589243,213,1.6,3967589239,141,82.6,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412453,490,1,2,50,23,5c0sf1eaipcxvdw9o22of2jdp,1,36.5,82.6,2023-01-06T22:28:36.982Z,2023-01-09T07:06:31Z,3971485505,178,,3967589263,141,95.4,3967589265,212,10.8,3967589261,140,42.6,3967589259,56,Back,3967589267,213,0.9,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412459,491,1,2,50,24,5c0sf1eaipcxvdw9o22of2jdp,1,42.6,95.4,2023-01-06T22:28:38.539Z,2023-01-09T07:06:41Z,3971485595,178,,3967589283,141,96.0,3967589281,140,56.0,3967589279,56,Left,3967589285,212,14.1,3967589287,213,0.0,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412471,492,1,2,50,26,5c0sf1eaipcxvdw9o22of2jdp,1,56,96,2023-01-06T22:28:40.260Z,2023-01-09T07:06:59Z,3967589325,212,7.6,3967589321,140,62.9,3971485715,178,,3967589319,56,Left,3967589323,141,92.7,3967589327,213,6.0,,,,,,,76w964mdux2s3max2nlih6az8,Gustavo Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412473,493,1,2,50,29,5c0sf1eaipcxvdw9o22of2jdp,0,65.6,91.3,2023-01-06T22:28:42.937Z,2023-01-09T07:08:15Z,3967589337,212,6.3,3971486249,178,,3967589339,213,0.5,3967589335,141,95.5,3967589331,56,Left,3967589333,140,70.9,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412467,500,8,2,50,30,7fn0aazbc8nx0u040aulozds1,1,25.2,7.1,2023-01-06T22:28:44.251Z,2023-01-09T07:08:32Z,3971486389,178,,3970652955,385,,3967589313,56,Back,,,,,,,,,,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412477,494,5,2,50,30,5c0sf1eaipcxvdw9o22of2jdp,1,74,101,2023-01-06T22:28:44.619Z,2023-01-09T07:08:42Z,3967589351,56,Left,3967589355,233,501,3967589353,347,,,,,,,,,,,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412469,501,5,2,50,30,7fn0aazbc8nx0u040aulozds1,0,26,-1,2023-01-06T22:28:44.619Z,2023-01-09T07:08:42Z,3967589317,347,,3967589315,56,Back,3967589363,233,494,,,,,,,,,,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412481,495,1,2,50,33,5c0sf1eaipcxvdw9o22of2jdp,1,72.3,100,2023-01-06T22:28:47.421Z,2023-01-09T07:08:51Z,3967589381,141,91.2,3967589385,213,4.2,3967589379,140,68.8,3967589377,56,Left,3967589383,212,7.7,3967589375,107,,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412483,496,1,2,50,35,5c0sf1eaipcxvdw9o22of2jdp,1,68.8,91.2,2023-01-06T22:28:49.680Z,2023-01-09T07:09:30Z,3971486849,178,,3967589399,213,0.6,3967589393,140,72.9,3967589391,56,Left,3967589395,141,96.0,3967589397,212,5.4,,,,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412487,497,1,2,50,36,5c0sf1eaipcxvdw9o22of2jdp,1,72.9,96,2023-01-06T22:28:50.721Z,2023-01-09T07:09:40Z,3967589415,213,4.5,3967589411,141,84.7,3967589413,212,7.9,3971486941,178,,3967589409,140,71.2,3967589407,56,Left,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496164545,1399,83,2,50,39,7fn0aazbc8nx0u040aulozds1,1,29.7,16.8,2023-01-06T22:28:53.258Z,2023-01-09T09:43:31Z,3971558451,399,465214,,,,,,,,,,,,,,,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412489,498,1,2,50,39,5c0sf1eaipcxvdw9o22of2jdp,1,69.8,82.8,2023-01-06T22:28:53.699Z,2023-01-09T07:11:29Z,3967589429,140,73.0,3967589427,56,Center,3971487217,178,,3967589433,212,8.8,3967589431,141,70.9,3967589435,213,5.1,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412493,499,1,2,50,44,5c0sf1eaipcxvdw9o22of2jdp,1,80,81.9,2023-01-06T22:28:58.001Z,2023-01-09T07:14:39Z,3967589451,56,Left,3967589455,141,94.0,3971489541,178,,3967589453,140,85.7,3967589457,212,10.2,3967589459,213,0.9,,,,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412495,500,1,2,50,46,5c0sf1eaipcxvdw9o22of2jdp,1,84.9,94.3,2023-01-06T22:28:59.975Z,2023-01-09T07:15:06Z,3967589479,213,3.1,3967589477,212,10.5,3971489807,178,,3967589473,140,74.9,3967589475,141,94.3,3967589471,56,Left,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412499,501,1,2,50,49,5c0sf1eaipcxvdw9o22of2jdp,1,72.6,93.1,2023-01-06T22:29:02.808Z,2023-01-09T07:15:15Z,3967589497,212,23.4,3967589499,213,3.7,3971489881,178,,3967589495,141,75.0,3967589491,56,Center,3967589493,140,53.7,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412505,502,1,2,50,51,5c0sf1eaipcxvdw9o22of2jdp,1,53.7,70.9,2023-01-06T22:29:05.663Z,2023-01-09T07:15:23Z,3967589523,213,4.2,3967589519,141,49.9,3971489975,178,,3967589521,212,16.3,3967589517,140,46.3,3967589515,56,Back,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412511,503,1,2,50,54,5c0sf1eaipcxvdw9o22of2jdp,1,46.4,47.7,2023-01-06T22:29:08.130Z,2023-01-09T07:15:52Z,3967589541,56,Center,3967589545,141,38.2,3967589543,140,64.6,3971490237,178,,3967589547,212,20.2,3967589549,213,6.0,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412513,504,1,2,51,0,5c0sf1eaipcxvdw9o22of2jdp,1,64.9,46.8,2023-01-06T22:29:14.399Z,2023-01-09T07:16:10Z,3967589557,141,56.5,3971490437,178,,3967589559,212,7.4,3967589555,140,61.8,3967589561,213,2.0,3967589553,56,Center,,,,,,,bvlwv6fwawqnv446zj516y4no,Pablo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412519,505,1,2,51,2,5c0sf1eaipcxvdw9o22of2jdp,1,66.7,62.5,2023-01-06T22:29:16.611Z,2023-01-09T07:16:17Z,3967589597,213,0.6,3967589599,1,,3967589591,140,94.8,3971490527,178,,3967589595,212,36.9,3967589589,56,Left,3967589593,141,95.1,,,,76w964mdux2s3max2nlih6az8,Gustavo Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412521,506,1,2,51,8,5c0sf1eaipcxvdw9o22of2jdp,0,96,94.5,2023-01-06T22:29:22.278Z,2023-01-09T07:16:39Z,3967589611,213,4.6,3967589603,56,Left,3967589605,140,95.5,3967589609,212,3.3,3971490777,178,,3967589607,141,89.7,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412523,502,61,2,51,8,7fn0aazbc8nx0u040aulozds1,1,7.4,11.3,2023-01-06T22:29:22.500Z,2023-01-09T07:16:47Z,3971490853,178,,3967589613,56,Back,,,,,,,,,,,,,,,,,,,7m2za4jynw9fdc2ax1455ibpx,Igor Julião,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412527,503,49,2,51,9,7fn0aazbc8nx0u040aulozds1,1,15,10.3,2023-01-06T22:29:23.379Z,2023-01-09T09:47:39Z,,,,,,,,,,,,,,,,,,,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495993769,890,3,2,51,13,7fn0aazbc8nx0u040aulozds1,0,25.9,18.5,2023-01-06T22:29:27.311Z,2023-01-09T07:17:31Z,3971491263,178,,3970655147,56,Back,3970655151,464,,3970655153,467,d98j4asio4xrxcwmfg1ak95yi,3970655149,285,,,,,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412535,504,4,2,51,14,7fn0aazbc8nx0u040aulozds1,1,24.2,31.4,2023-01-06T22:29:28.454Z,2023-01-09T07:17:39Z,3967589671,233,507,3967589643,13,,3967589645,295,,3967589649,152,,3967589651,285,,3967589647,56,Back,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412537,507,4,2,51,14,5c0sf1eaipcxvdw9o22of2jdp,0,75.8,68.6,2023-01-06T22:29:28.455Z,2023-01-09T07:17:39Z,3967589675,233,504,3967589659,295,,3967589657,13,,3971491383,178,,3967589663,152,,3967589665,286,,3967589661,56,Center,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495994013,891,1,2,51,56,7fn0aazbc8nx0u040aulozds1,1,24.9,21.3,2023-01-06T22:30:10.290Z,2023-01-09T07:18:43Z,3970656517,152,,3970656459,189,,3970656467,212,13.0,3971491957,178,,3970656463,140,26.5,3970656461,56,Back,3970656465,141,40.3,3970656469,213,1.4,2amti8wga8jpons4mizksjd1x,Bruno Wilson,3970656515,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412563,505,1,2,51,58,7fn0aazbc8nx0u040aulozds1,1,29.3,48.4,2023-01-06T22:30:12.334Z,2023-01-09T07:18:50Z,3967589781,140,31.8,3967589787,213,4.8,3967589779,56,Back,3967589785,212,24.1,3967589835,189,,3967589783,141,13.1,3971492065,178,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412565,506,1,2,52,2,7fn0aazbc8nx0u040aulozds1,1,31.8,13.1,2023-01-06T22:30:15.989Z,2023-01-09T07:18:56Z,3967589797,212,22.6,3967589799,213,5.9,3971492119,178,,3967589795,141,2.0,3967589791,56,Right,3967589793,140,52.1,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412567,507,1,2,52,4,7fn0aazbc8nx0u040aulozds1,1,53,2,2023-01-06T22:30:18.186Z,2023-01-09T07:19:00Z,3967589811,212,19.4,3967589805,56,Right,3967589813,213,0.6,3967589809,141,18.8,3967589807,140,67.9,3971492177,178,,,,,,,,7m2za4jynw9fdc2ax1455ibpx,Igor Julião,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412569,508,1,2,52,6,7fn0aazbc8nx0u040aulozds1,0,70.5,19,2023-01-06T22:30:20.290Z,2023-01-09T07:19:10Z,3967589825,213,1.0,3971492275,178,,3967589821,141,29.5,3967589817,56,Center,3967589819,140,75.1,3967589823,212,8.6,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412573,508,49,2,52,7,5c0sf1eaipcxvdw9o22of2jdp,1,26.5,70.5,2023-01-06T22:30:21.314Z,2023-01-09T09:49:05Z,,,,,,,,,,,,,,,,,,,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412575,509,1,2,52,8,5c0sf1eaipcxvdw9o22of2jdp,1,27.5,71.4,2023-01-06T22:30:22.397Z,2023-01-09T07:19:59Z,3967589843,212,14.4,3967589839,140,25.5,3967589837,56,Back,3967589845,213,1.7,3971492869,178,,3967589841,141,92.4,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412577,510,1,2,52,11,5c0sf1eaipcxvdw9o22of2jdp,1,25.5,92.4,2023-01-06T22:30:25.131Z,2023-01-09T07:20:10Z,3971493021,178,,3967589857,212,9.8,3967589859,213,5.1,3967589855,141,79.0,3967589851,56,Back,3967589853,140,29.0,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412581,511,1,2,52,13,5c0sf1eaipcxvdw9o22of2jdp,1,31,77.1,2023-01-06T22:30:27.660Z,2023-01-09T07:20:18Z,3967589879,141,18.1,3967589885,1,,3967589881,212,40.1,3967589883,213,4.7,3967589877,140,29.8,3967589873,155,,3967589875,56,Back,3971493097,178,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412583,512,1,2,52,19,5c0sf1eaipcxvdw9o22of2jdp,1,30.6,24.9,2023-01-06T22:30:33.342Z,2023-01-09T07:20:35Z,3967589893,141,46.5,3967589895,212,15.7,3967589889,56,Back,3967589891,140,25.2,3971493343,178,,3967589897,213,1.9,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412587,513,1,2,52,21,5c0sf1eaipcxvdw9o22of2jdp,1,25.2,46.5,2023-01-06T22:30:35.426Z,2023-01-09T07:20:39Z,3971493393,178,,3967589917,213,0.8,3967589909,56,Back,3967589913,141,58.9,3967589915,212,12.0,3967589911,140,33.3,,,,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412591,514,1,2,52,26,5c0sf1eaipcxvdw9o22of2jdp,1,35.1,57.7,2023-01-06T22:30:40.265Z,2023-01-09T07:20:43Z,3967589927,140,26.9,3967589929,141,70.2,3967589931,212,12.1,3967589925,56,Back,3967589933,213,2.4,3971493425,178,,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412595,515,1,2,52,28,5c0sf1eaipcxvdw9o22of2jdp,1,26.9,70.2,2023-01-06T22:30:41.882Z,2023-01-09T07:20:51Z,3967589951,212,19.7,3971493509,178,,3967589947,140,36.0,3967589949,141,95.5,3967589953,213,1.1,3967589945,56,Back,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412603,516,1,2,52,32,5c0sf1eaipcxvdw9o22of2jdp,1,44.7,93.1,2023-01-06T22:30:46.410Z,2023-01-09T07:20:57Z,3967589983,212,11.1,3971493583,178,,3967589977,56,Back,3967589979,140,40.2,3967589985,213,4.3,3967589981,141,78.3,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412609,517,1,2,52,35,5c0sf1eaipcxvdw9o22of2jdp,1,40.3,75,2023-01-06T22:30:49.740Z,2023-01-09T07:21:09Z,3967590009,140,34.7,3967590007,56,Back,3971493699,178,,3967590011,141,69.1,3967590015,213,3.7,3967590013,212,7.1,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412617,518,1,2,52,38,5c0sf1eaipcxvdw9o22of2jdp,1,34.7,69.1,2023-01-06T22:30:52.590Z,2023-01-09T07:21:17Z,3967590033,212,10.4,3967590031,141,64.5,3971493831,178,,3967590035,213,6.0,3967590029,140,44.1,3967590027,56,Back,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412619,519,3,2,52,40,5c0sf1eaipcxvdw9o22of2jdp,0,44.1,64.5,2023-01-06T22:30:54.729Z,2023-01-09T07:21:32Z,3967590127,211,,3971494043,178,,3967590041,286,,3970657735,465,,3967590039,56,Back,,,,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412615,510,49,2,52,42,7fn0aazbc8nx0u040aulozds1,1,56.5,47.8,2023-01-06T22:30:55.910Z,2023-01-09T09:51:03Z,,,,,,,,,,,,,,,,,,,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412613,509,43,2,52,42,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-01-06T22:30:55.912Z,2023-01-06T22:31:06Z,3967590025,285,0,3967590043,233,519,3967590023,56,Center,3967590113,144,7,,,,,,,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412629,511,1,2,52,43,7fn0aazbc8nx0u040aulozds1,1,58.2,46.3,2023-01-06T22:30:57.171Z,2023-01-09T07:21:57Z,3967590081,213,1.0,3971494301,178,,3967590079,212,16.4,3967590077,141,66.0,3967590073,56,Center,3967590075,140,67.2,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412633,512,1,2,52,47,7fn0aazbc8nx0u040aulozds1,0,78.6,66.5,2023-01-06T22:31:01.082Z,2023-01-09T07:22:05Z,3967590093,141,62.6,3967590089,56,Center,3967590095,212,18.0,3967590091,140,95.6,3971494409,178,,3967590097,213,6.1,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412637,520,54,2,52,49,5c0sf1eaipcxvdw9o22of2jdp,1,4.6,38.1,2023-01-06T22:31:02.970Z,2023-01-09T07:26:53Z,3967590107,232,,3971495691,389,,,,,,,,,,,,,,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412639,521,52,2,52,50,5c0sf1eaipcxvdw9o22of2jdp,1,4.6,38.1,2023-01-06T22:31:04.279Z,2023-01-09T07:26:49Z,3970658141,376,,3971496801,178,,,,,,,,,,,,,,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412651,522,1,2,52,54,5c0sf1eaipcxvdw9o22of2jdp,1,7.9,39.9,2023-01-06T22:31:08.282Z,2023-01-09T07:29:46Z,3967590145,123,,3971499267,178,,3967590151,141,58.0,3967590147,56,Back,3967590155,213,1.4,3967590149,140,9.9,3967590273,189,,3967590153,212,12.5,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412653,523,1,2,53,3,5c0sf1eaipcxvdw9o22of2jdp,1,9.9,58,2023-01-06T22:31:17.603Z,2023-01-09T07:30:08Z,3967590169,212,10.7,3967590171,213,6.3,3971499435,178,,3967590167,141,57.6,3967590163,56,Back,3967590165,140,20.1,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412655,524,1,2,53,6,5c0sf1eaipcxvdw9o22of2jdp,1,22.5,65.8,2023-01-06T22:31:20.449Z,2023-01-09T07:30:40Z,3967590185,213,6.0,3967590179,140,28.3,3967590181,141,62.8,3967590183,212,6.4,3967590177,56,Back,3971499739,178,,,,,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412659,525,1,2,53,8,5c0sf1eaipcxvdw9o22of2jdp,1,28.3,62.8,2023-01-06T22:31:21.913Z,2023-01-09T07:30:47Z,3967590205,141,4.0,3971499829,178,,3967590201,56,Back,3967590203,140,29.3,3967590211,1,,3967590207,212,40.0,3967590209,213,4.7,,,,76w964mdux2s3max2nlih6az8,Gustavo Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412661,526,1,2,53,12,5c0sf1eaipcxvdw9o22of2jdp,0,29.3,4,2023-01-06T22:31:25.920Z,2023-01-09T07:30:54Z,3967590227,1,,3967590215,155,,3971499895,178,,3967590225,213,0.3,3967590217,56,Center,3967590221,141,24.4,3967590223,212,45.6,3967590219,140,70.7,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412667,513,44,2,53,14,7fn0aazbc8nx0u040aulozds1,1,29,77.2,2023-01-06T22:31:28.531Z,2023-01-09T13:06:36Z,3967590245,285,,3967590243,56,Back,3967590247,233,527,,,,,,,,,,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495412663,527,44,2,53,14,5c0sf1eaipcxvdw9o22of2jdp,0,71,22.8,2023-01-06T22:31:28.532Z,2023-01-09T07:31:56Z,3967590237,286,,3967590235,56,Center,3970812033,233,513,,,,,,,,,,,,,,,,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
