id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2475475811,14,1,1,0,33,491xixnlsp75o7cr3w2gc1o0z,1,31.7,63.7,2022-10-22T14:31:37.309Z,2022-10-25T05:30:52Z,3862461387,56,Back,3862461391,141,91.1,3870938643,178,,3862461389,140,29.0,3862461457,213,1.7,3862461455,212,18.8,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475475931,15,1,1,0,35,491xixnlsp75o7cr3w2gc1o0z,1,29.4,90.6,2022-10-22T14:31:39.460Z,2022-10-25T05:31:21Z,3862462027,213,4.6,3862462019,56,Back,3862462021,140,28.1,3862462025,212,15.7,3862462023,141,67.6,3870938981,178,,,,,,,,74mjp6xo2ejesuoylzw955y39,Tiago Ilori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475476051,16,1,1,0,37,491xixnlsp75o7cr3w2gc1o0z,1,29.6,63.7,2022-10-22T14:31:42.010Z,2022-10-25T05:31:37Z,3862462777,56,Back,3870939191,178,,3862462783,212,18.4,3862462779,140,43.9,3862462781,141,48.1,3862462785,213,5.7,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475476063,17,1,1,0,38,491xixnlsp75o7cr3w2gc1o0z,1,44,48.1,2022-10-22T14:31:42.972Z,2022-10-25T05:32:05Z,3862462889,56,Back,3862463017,156,,3862462899,212,19.6,3862462893,140,30.9,3862462903,213,3.9,3862462895,141,27.6,3870939605,178,,,,,bid3fvgjmfnik2pegy9av3tux,B. Toma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475476161,18,1,1,0,40,491xixnlsp75o7cr3w2gc1o0z,1,31.7,27.1,2022-10-22T14:31:45.145Z,2022-10-25T05:32:17Z,3870939731,178,,3862463411,141,7.3,3862463415,213,5.4,3862463413,212,16.8,3862463407,56,Back,3862463409,140,41.2,,,,,,,7pordwinyzf3wxn2jlu62yndh,Flávio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475476291,19,1,1,0,43,491xixnlsp75o7cr3w2gc1o0z,1,41.2,7.9,2022-10-22T14:31:47.622Z,2022-10-25T05:32:46Z,3862464109,56,Right,3862464117,213,0.1,3870940115,178,,3862464115,212,30.2,3862464111,140,69.8,3862464113,141,12.0,3862464107,155,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475476299,20,61,1,0,46,491xixnlsp75o7cr3w2gc1o0z,0,69.8,12,2022-10-22T14:31:50.611Z,2022-10-25T05:34:32Z,3862464169,56,Right,3870941445,178,,,,,,,,,,,,,,,,,,,,3yenbonc310rzql4ey73v7bsa,N. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475476507,6,5,1,0,47,5c0sf1eaipcxvdw9o22of2jdp,1,33.4,100.9,2022-10-22T14:31:51.852Z,2022-10-25T05:34:40Z,3862465311,56,Back,3862465513,233,21,3862465313,347,,,,,,,,,,,,,,,,,5v4xejh2rnvkrqnvpz4eu2lt5,Álex Millán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475476329,21,5,1,0,47,491xixnlsp75o7cr3w2gc1o0z,0,66.6,-0.9,2022-10-22T14:31:51.852Z,2022-10-25T05:34:40Z,3862464331,347,,3862465553,233,6,3862464327,56,Right,,,,,,,,,,,,,,,,3yenbonc310rzql4ey73v7bsa,N. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475476841,7,1,1,0,52,5c0sf1eaipcxvdw9o22of2jdp,1,34.4,100,2022-10-22T14:31:57.142Z,2022-10-25T05:35:08Z,3862467241,1,,3862467239,213,6.1,3862467237,212,27.6,3862467231,56,Left,3862467235,141,93.9,3862467229,107,,3862467233,140,60.3,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475476853,8,61,1,0,54,5c0sf1eaipcxvdw9o22of2jdp,0,60.3,93.9,2022-10-22T14:31:58.922Z,2022-10-25T05:35:32Z,3862467301,56,Left,3870942153,178,,,,,,,,,,,,,,,,,,,,7y5oyflivt56zuwoyzs2q20ru,J. Kadile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475476749,22,49,1,0,57,491xixnlsp75o7cr3w2gc1o0z,1,30,13.4,2022-10-22T14:32:01.452Z,2022-10-25T05:35:47Z,,,,,,,,,,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475476913,23,1,1,0,58,491xixnlsp75o7cr3w2gc1o0z,1,29.9,13.4,2022-10-22T14:32:03.023Z,2022-10-25T05:35:56Z,3862467647,141,48.4,3870942493,178,,3862467645,140,7.9,3862467643,56,Back,3862467653,1,,3862467649,212,33.2,3862467651,213,2.3,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475477055,24,1,1,1,3,491xixnlsp75o7cr3w2gc1o0z,1,8.4,49,2022-10-22T14:32:07.822Z,2022-10-25T05:36:04Z,3862468633,212,12.2,3870942653,178,,3862468631,141,63.4,3862468635,213,0.9,3862468629,140,15.3,3862468627,56,Back,,,,,,,53y263xxfdf1itytiqhg3v6c5,I. Vekič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475477153,25,1,1,1,9,491xixnlsp75o7cr3w2gc1o0z,1,24,69.6,2022-10-22T14:32:14.031Z,2022-10-25T05:36:05Z,3862469207,213,0.9,3862469199,56,Back,3862469201,140,34.5,3862469205,212,18.7,3862469203,141,91.8,3870942661,178,,,,,,,,74mjp6xo2ejesuoylzw955y39,Tiago Ilori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475477231,26,1,1,1,11,491xixnlsp75o7cr3w2gc1o0z,1,35.3,92,2022-10-22T14:32:15.363Z,2022-10-25T05:36:17Z,3862469689,213,4.1,3862469683,140,27.2,3862469679,56,Back,3862469685,141,75.0,3870942833,178,,3862469687,212,14.4,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475477363,27,1,1,1,14,491xixnlsp75o7cr3w2gc1o0z,1,27.2,66.3,2022-10-22T14:32:19.116Z,2022-10-25T05:36:20Z,3862470399,141,45.8,3862470405,213,4.1,3862470403,212,16.7,3862470393,56,Back,3870942871,178,,3862470395,140,18.4,,,,,,,74mjp6xo2ejesuoylzw955y39,Tiago Ilori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475477503,28,1,1,1,18,491xixnlsp75o7cr3w2gc1o0z,0,26.6,38,2022-10-22T14:32:22.299Z,2022-10-25T05:36:25Z,3862471243,56,Right,3862471259,1,,3862471247,141,12.2,3862471245,140,73.2,3862471241,155,,3862471249,212,52.0,3862471253,213,5.9,3870942931,178,,7pordwinyzf3wxn2jlu62yndh,Flávio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475477533,9,44,1,1,20,5c0sf1eaipcxvdw9o22of2jdp,1,29.4,91.3,2022-10-22T14:32:25.121Z,2022-10-25T13:25:42Z,3862471463,233,29,3862471373,56,Back,3862471375,285,,,,,,,,,,,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475477529,29,44,1,1,20,491xixnlsp75o7cr3w2gc1o0z,0,70.6,8.7,2022-10-22T14:32:25.122Z,2022-10-25T05:36:37Z,3862471639,233,9,3862471359,286,,3862471355,56,Right,,,,,,,,,,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475477557,10,1,1,1,20,5c0sf1eaipcxvdw9o22of2jdp,1,32.1,94.8,2022-10-22T14:32:25.200Z,2022-10-25T13:25:42Z,3870943197,388,,3862471535,141,87.3,3862471531,56,Back,3862471529,3,,3862471533,140,35.7,3862471539,213,5.4,3862471537,212,6.3,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475477599,11,49,1,1,23,5c0sf1eaipcxvdw9o22of2jdp,1,35.7,87.3,2022-10-22T14:32:27.504Z,2022-10-25T05:36:56Z,,,,,,,,,,,,,,,,,,,,,,,,,1whf50hjb4jhz9119qvtdov6d,Pelé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475477665,12,50,1,1,23,5c0sf1eaipcxvdw9o22of2jdp,1,32.8,76.7,2022-10-22T14:32:28.121Z,2022-10-25T05:37:12Z,3862472909,285,,3862472905,233,35,3862472069,56,Back,,,,,,,,,,,,,,,,1whf50hjb4jhz9119qvtdov6d,Pelé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475479669,35,7,1,1,24,491xixnlsp75o7cr3w2gc1o0z,0,67.2,23.3,2022-10-22T14:32:28.829Z,2022-10-25T05:37:17Z,3862483245,56,Center,3862483247,286,,3870943659,178,,3864208443,383,,3862483333,233,12,,,,,,,,,,bid3fvgjmfnik2pegy9av3tux,B. Toma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475480417,30,50,1,1,25,5c0sf1eaipcxvdw9o22of2jdp,1,29.2,71.8,2022-10-22T14:32:29.509Z,2022-10-25T05:42:55Z,3862486959,56,Back,3862486963,285,,3862487839,233,30,,,,,,,,,,,,,,,,1whf50hjb4jhz9119qvtdov6d,Pelé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475477797,30,7,1,1,25,491xixnlsp75o7cr3w2gc1o0z,1,70.8,28.2,2022-10-22T14:32:30.153Z,2022-10-25T05:42:19Z,3864209119,383,,3862472819,286,,3862472863,233,30,3870944369,178,,3862472817,56,Center,,,,,,,,,,bid3fvgjmfnik2pegy9av3tux,B. Toma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475477803,31,49,1,1,27,491xixnlsp75o7cr3w2gc1o0z,1,69.1,27.9,2022-10-22T14:32:31.582Z,2022-10-25T05:39:09Z,,,,,,,,,,,,,,,,,,,,,,,,,bid3fvgjmfnik2pegy9av3tux,B. Toma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475477825,32,1,1,1,27,491xixnlsp75o7cr3w2gc1o0z,0,69.1,27.9,2022-10-22T14:32:31.837Z,2022-10-25T05:39:16Z,3862472949,140,73.5,3862472951,141,22.2,3862472955,213,5.6,3862472947,56,Center,3862472953,212,6.0,3870945237,178,,,,,,,,bid3fvgjmfnik2pegy9av3tux,B. Toma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475477811,13,8,1,1,30,5c0sf1eaipcxvdw9o22of2jdp,1,30.3,93.5,2022-10-22T14:32:34.287Z,2022-10-25T05:41:23Z,3862472889,56,Back,3870946625,178,,3864209621,384,,,,,,,,,,,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475477927,14,49,1,1,31,5c0sf1eaipcxvdw9o22of2jdp,1,35.5,93.2,2022-10-22T14:32:35.631Z,2022-10-25T05:43:35Z,,,,,,,,,,,,,,,,,,,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475477969,15,1,1,1,31,5c0sf1eaipcxvdw9o22of2jdp,1,35.5,93.2,2022-10-22T14:32:35.642Z,2022-10-25T05:43:46Z,3862473795,213,5.0,3862473791,141,63.6,3862473787,56,Back,3870948241,178,,3862473793,212,21.0,3862473789,140,41.3,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475478211,16,1,1,1,33,5c0sf1eaipcxvdw9o22of2jdp,1,41.3,63.6,2022-10-22T14:32:37.532Z,2022-10-25T05:43:55Z,3862475241,56,Back,3862475245,141,24.7,3862475247,212,27.3,3862477055,210,13,3862475243,140,47.6,3862475249,213,5.0,3870947995,178,,,,,5v4xejh2rnvkrqnvpz4eu2lt5,Álex Millán,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475478219,17,13,1,1,39,5c0sf1eaipcxvdw9o22of2jdp,1,70.2,29,2022-10-22T14:32:43.922Z,2022-10-25T05:43:55Z,3862477095,102,65.5,3862477091,55,16,3862475283,22,,3862475987,72,,3862475285,18,,3862477101,230,97.5,3862477103,231,47.5,3862477087,73,,eika2197gwlmjq70xdvisoe09,J. Rodríguez,,3862477097,103,15.3,3862475287,56,Center,3870948357,178,3862477089,29,3862477099,215,,,,,,,,,,,,,,,,,,,,,,,
2475478255,18,5,1,1,41,5c0sf1eaipcxvdw9o22of2jdp,0,101.1,61,2022-10-22T14:32:45.892Z,2022-10-25T05:44:09Z,3862475497,56,Center,3862475625,233,33,3862475499,346,,,,,,,,,,,,,,,,,eika2197gwlmjq70xdvisoe09,J. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475478203,33,5,1,1,41,491xixnlsp75o7cr3w2gc1o0z,1,-1.1,39,2022-10-22T14:32:45.892Z,2022-10-25T05:44:10Z,3862475581,233,18,3862475197,346,,3862475195,56,Back,,,,,,,,,,,,,,,,bid3fvgjmfnik2pegy9av3tux,B. Toma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475478891,34,1,1,1,55,491xixnlsp75o7cr3w2gc1o0z,0,2.5,44.6,2022-10-22T14:33:00.072Z,2022-10-25T05:44:25Z,3862479091,141,87.5,3862479079,56,Back,3862479085,140,38.7,3862479101,213,0.7,3862479895,189,,3862479097,212,47.9,3862479109,74,,3862479069,124,,53y263xxfdf1itytiqhg3v6c5,I. Vekič,,3862479107,1,,3862479073,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
