id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/10/value,qualifier/16/value,qualifier/12/value,qualifier/14/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value,qualifier/13/value
2493984935,20,1,1,0,51,7catg5lpivcmpf4xhggh6d8rk,1,60.3,31.3,2022-12-29T21:17:55.738Z,2023-01-02T05:46:40Z,3960081667,140,52.7,3960081665,56,Center,3963231493,178,,3960081671,141,46.9,3960081679,213,2.2,3960081675,212,13.3,,,,,,,1g8xr073jl9jwmh5yrco855d6,Dário Essugo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493984983,21,1,1,0,54,7catg5lpivcmpf4xhggh6d8rk,1,53.4,48.1,2022-12-29T21:17:58.348Z,2023-01-02T05:46:46Z,3960081949,213,1.0,3960081941,56,Left,3960081945,141,95.7,3960081951,1,,3960081943,140,74.6,3960081947,212,39.3,3960081939,155,,3963231551,178,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493985017,22,1,1,0,57,7catg5lpivcmpf4xhggh6d8rk,1,75,95,2022-12-29T21:18:01.409Z,2023-01-02T05:46:54Z,3960082127,140,84.1,3960082125,56,Left,3960082129,141,94.4,3960082133,213,6.2,3960082131,212,9.6,3963231635,178,,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493985029,23,1,1,0,59,7catg5lpivcmpf4xhggh6d8rk,1,84.1,94.4,2022-12-29T21:18:03.581Z,2023-01-02T05:47:03Z,3963231709,178,,3960082207,140,76.8,3960082211,212,7.7,3960082205,56,Left,3960082209,141,95.4,3960082217,213,3.1,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493985097,24,1,1,1,0,7catg5lpivcmpf4xhggh6d8rk,1,76.7,95.3,2022-12-29T21:18:04.749Z,2023-01-02T05:47:09Z,3960082709,213,3.7,3960082701,140,46.2,3960082705,212,37.2,3960082699,56,Back,3960082703,141,67.5,3963231747,178,,3960082713,1,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493985153,25,1,1,1,5,7catg5lpivcmpf4xhggh6d8rk,1,46.2,67.5,2022-12-29T21:18:09.722Z,2023-01-02T05:47:25Z,3960082961,213,4.5,3963231851,178,,3960082957,141,43.3,3960082959,212,16.7,3960082955,140,43.5,3960082953,56,Back,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493985193,26,1,1,1,8,7catg5lpivcmpf4xhggh6d8rk,1,41.5,57,2022-12-29T21:18:12.588Z,2023-01-02T05:47:33Z,3960083127,140,43.2,3960083125,56,Back,3960083129,141,80.3,3963231951,178,,3960083133,213,1.5,3960083131,212,15.9,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493985223,27,1,1,1,12,7catg5lpivcmpf4xhggh6d8rk,1,42.9,76.2,2022-12-29T21:18:16.857Z,2023-01-02T05:47:41Z,3960083283,141,65.1,3960083281,140,45.6,3960083285,212,8.1,3960083279,56,Back,3960083287,213,5.1,3963232017,178,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494606731,786,43,1,1,14,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-12-29T21:18:18.419Z,2023-01-02T10:18:56Z,3963389343,144,83,3963389261,399,491007,,,,,,,,,,,,,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494606767,963,43,1,1,14,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2022-12-29T21:18:18.437Z,2023-01-02T10:19:06Z,3963389433,233,787,3963389465,144,67,,,,,,,,,,,,,,,,,,,1g8xr073jl9jwmh5yrco855d6,Dário Essugo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494606765,787,43,1,1,14,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-12-29T21:18:18.438Z,2023-01-02T10:19:05Z,3963389463,144,67,3963389437,233,963,,,,,,,,,,,,,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494606799,788,83,1,1,14,491xixnlsp75o7cr3w2gc1o0z,1,54.9,38.6,2022-12-29T21:18:18.441Z,2023-01-02T10:19:11Z,3963389565,399,491007,,,,,,,,,,,,,,,,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493985263,28,1,1,1,14,7catg5lpivcmpf4xhggh6d8rk,0,46.5,56.1,2022-12-29T21:18:18.516Z,2023-01-02T05:47:47Z,3960083557,140,59.5,3963232085,178,,3960083561,212,28.8,3960083555,56,Right,3960083559,141,18.8,3960083563,213,5.2,,,,,,,1g8xr073jl9jwmh5yrco855d6,Dário Essugo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493985267,7,49,1,1,16,491xixnlsp75o7cr3w2gc1o0z,1,33.6,83.9,2022-12-29T21:18:20.242Z,2023-01-02T05:47:53Z,,,,,,,,,,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493985287,8,1,1,1,17,491xixnlsp75o7cr3w2gc1o0z,1,33.7,83.8,2022-12-29T21:18:21.148Z,2023-01-02T05:47:58Z,3960083677,212,8.2,3960083673,140,37.4,3960083675,141,73.2,3963232165,178,,3960083679,213,5.2,3960083671,56,Back,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493985335,9,1,1,1,19,491xixnlsp75o7cr3w2gc1o0z,1,39.4,70.5,2022-12-29T21:18:23.702Z,2023-01-02T05:48:05Z,3963232217,178,,3960083969,140,29.3,3960083965,56,Back,3960083977,212,13.3,3960083979,213,3.8,3960083973,141,58.7,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493985349,10,1,1,1,22,491xixnlsp75o7cr3w2gc1o0z,0,28.8,53.6,2022-12-29T21:18:26.220Z,2023-01-02T05:48:12Z,3960084027,212,36.6,3960084025,141,24.3,3963232295,178,,3960084021,56,Center,3960084029,213,5.7,3960084023,140,58.0,3960084031,1,,3960084019,155,,7pordwinyzf3wxn2jlu62yndh,Flávio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493985369,29,49,1,1,23,7catg5lpivcmpf4xhggh6d8rk,1,45.3,74.7,2022-12-29T21:18:27.869Z,2023-01-02T05:48:19Z,,,,,,,,,,,,,,,,,,,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493985445,30,1,1,1,25,7catg5lpivcmpf4xhggh6d8rk,1,45.8,74.7,2022-12-29T21:18:29.593Z,2023-01-02T05:48:25Z,3960084527,141,54.6,3960084523,56,Back,3960084529,212,18.0,3960084525,140,34.6,3960084533,213,4.0,3963232391,178,,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493985483,31,1,1,1,29,7catg5lpivcmpf4xhggh6d8rk,1,35.8,50.4,2022-12-29T21:18:33.439Z,2023-01-02T05:48:45Z,3960084747,212,15.6,3960084745,141,72.9,3960084749,213,1.4,3960084741,56,Back,3960084743,140,38.8,3963232575,178,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493985507,32,1,1,1,31,7catg5lpivcmpf4xhggh6d8rk,1,38.8,72.9,2022-12-29T21:18:35.620Z,2023-01-02T05:48:57Z,3960084867,141,90.5,3963232675,178,,3960084871,213,0.5,3960084865,140,60.7,3960084869,212,25.9,3960084863,56,Left,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493985561,33,1,1,1,34,7catg5lpivcmpf4xhggh6d8rk,1,60.7,90.5,2022-12-29T21:18:38.219Z,2023-01-02T05:49:05Z,3963232721,178,,3960085167,212,11.5,3960085163,140,70.7,3960085165,141,97.4,3960085169,213,0.4,3960085161,56,Left,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493985589,34,1,1,1,38,7catg5lpivcmpf4xhggh6d8rk,1,66,92.9,2022-12-29T21:18:42.834Z,2023-01-02T05:49:14Z,3960085313,140,55.6,3960085315,141,89.3,3960085311,56,Left,3960085319,213,3.4,3963232779,178,,3960085317,212,11.2,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493985677,35,1,1,1,40,7catg5lpivcmpf4xhggh6d8rk,1,55.5,83.4,2022-12-29T21:18:44.717Z,2023-01-02T05:49:23Z,3960085797,212,20.2,3960085793,140,47.6,3960085791,56,Back,3960085799,213,4.3,3960085795,141,56.3,3963232825,178,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493985753,36,1,1,1,46,7catg5lpivcmpf4xhggh6d8rk,1,52.8,45.8,2022-12-29T21:18:50.067Z,2023-01-02T05:49:44Z,3960086257,212,17.4,3963232957,178,,3960086253,140,69.0,3960086259,213,6.1,3960086251,56,Center,3960086255,141,40.1,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493985763,37,50,1,1,46,7catg5lpivcmpf4xhggh6d8rk,1,68.1,37.5,2022-12-29T21:18:50.948Z,2023-01-02T05:51:09Z,3960086293,286,,3960100069,233,11,3960086291,56,Center,,,,,,,,,,,,,,,,c270jephiphzfpig96q3jyz11,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493985759,11,7,1,1,47,491xixnlsp75o7cr3w2gc1o0z,0,31.9,62.5,2022-12-29T21:18:51.527Z,2023-01-02T05:51:14Z,3960086299,233,37,3960086275,285,,3960086273,56,Back,3963233535,178,,3961767967,385,,,,,,,,,,,7pordwinyzf3wxn2jlu62yndh,Flávio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493985773,38,61,1,1,48,7catg5lpivcmpf4xhggh6d8rk,1,68.9,40.1,2022-12-29T21:18:52.216Z,2023-01-02T05:51:25Z,3960086337,56,Center,3963233627,178,,,,,,,,,,,,,,,,,,,,c270jephiphzfpig96q3jyz11,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493985811,39,1,1,1,50,7catg5lpivcmpf4xhggh6d8rk,1,65,38.9,2022-12-29T21:18:53.989Z,2023-01-02T05:51:37Z,3960086573,56,Right,3960086579,212,18.2,3960086575,140,67.8,3960086581,213,4.9,3963233735,178,,3960086577,141,12.5,,,,,,,1g8xr073jl9jwmh5yrco855d6,Dário Essugo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
