id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/11/value,qualifier/16/value,assist,qualifier/18/value
2510480877,362,1,2,47,35,alyavx3ad35bp1xuwmqk7sgev,1,23,18.8,2023-02-20T20:08:38.599Z,2023-02-23T03:36:21Z,4046804687,140,63.1,4046804693,213,0.2,4050290379,178,,4046804691,212,42.9,4046804689,141,30.8,4046804683,155,,4046804695,1,,4046804685,56,Center,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510480881,363,61,2,47,37,alyavx3ad35bp1xuwmqk7sgev,1,63.1,30.8,2023-02-20T20:08:40.242Z,2023-02-23T03:36:32Z,4050290447,178,,4046804719,56,Center,,,,,,,,,,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510480893,364,1,2,47,38,alyavx3ad35bp1xuwmqk7sgev,1,59.1,35.3,2023-02-20T20:08:41.431Z,2023-02-23T03:36:37Z,4046804769,56,Center,4046804777,213,5.2,4046804771,140,61.4,4050290509,178,,4046804773,141,28.3,4046804775,212,5.3,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510480919,365,1,2,47,39,alyavx3ad35bp1xuwmqk7sgev,1,61.4,28.3,2023-02-20T20:08:42.225Z,2023-02-23T03:38:49Z,4046804905,56,Center,4046804913,213,1.5,4046804911,212,2.5,4050291189,21,,4046804907,140,61.5,4046804909,141,32.0,4050291187,178,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511167907,1674,43,2,47,42,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2023-02-20T20:08:44.607Z,2023-02-23T08:24:56Z,4050414563,144,83,4050414521,399,165807,,,,,,,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511167923,1675,83,2,47,42,7catg5lpivcmpf4xhggh6d8rk,1,35.9,73.4,2023-02-20T20:08:45.181Z,2023-02-23T08:24:55Z,4050414553,399,165807,,,,,,,,,,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510480939,366,1,2,47,43,alyavx3ad35bp1xuwmqk7sgev,1,63.8,24.4,2023-02-20T20:08:46.210Z,2023-02-23T03:39:01Z,4046805005,140,66.8,4046805011,213,4.9,4046805003,56,Right,4046805007,141,4.0,4046805009,212,14.2,4050291221,178,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510480943,367,1,2,47,46,alyavx3ad35bp1xuwmqk7sgev,1,66.9,4.4,2023-02-20T20:08:48.998Z,2023-02-23T03:39:07Z,4046805043,213,0.9,4048563369,20,,4048563367,224,,4046805035,56,Center,4046805041,212,33.3,4046805031,2,,4046805045,1,,4046805037,140,85.4,59ly8uun0sl324s7rtlmp6ac,H. Sylla,4050291245,178,,,4046805039,141,,,,,,,,,,,,,,,,,,,,,,,44.2,,,,,,,,,,,
2511143071,1098,43,2,47,49,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2023-02-20T20:08:51.962Z,2023-02-23T04:11:23Z,4050301399,144,83,4050300713,399,438920,,,,,,,,,,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510480965,368,1,2,47,50,alyavx3ad35bp1xuwmqk7sgev,0,97,30.1,2023-02-20T20:08:53.209Z,2023-02-23T03:39:10Z,4046805145,155,,4046805155,213,1.5,4050291277,178,,4046805151,141,51.3,4046805153,212,14.5,4046805149,140,98.0,4046805147,56,Center,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510808543,803,43,2,47,51,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2023-02-20T20:08:54.567Z,2023-02-21T22:54:30Z,4048563433,286,0,4048563431,56,Center,4048563545,144,44,,,,,,,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510808541,930,43,2,47,51,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2023-02-20T20:08:54.567Z,2023-02-21T22:54:29Z,4048563429,285,0,4048563427,56,Back,4048563539,144,44,,,,,,,,,,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510480991,519,12,2,47,52,7catg5lpivcmpf4xhggh6d8rk,1,2.3,51.1,2023-02-20T20:08:54.630Z,2023-02-23T03:39:20Z,4050291321,21,,4050291319,388,,4046805265,141,42.5,4046805267,212,6.4,4046805269,213,5.1,4046805261,56,Back,4046805263,140,4.8,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510480993,520,12,2,47,52,7catg5lpivcmpf4xhggh6d8rk,1,4.7,41.5,2023-02-20T20:08:55.497Z,2023-02-23T03:39:32Z,4046805279,141,34.9,4046805277,140,0.0,4046805291,167,,4046805281,212,7.1,4050291417,388,,4046805283,213,3.8,4046805381,15,,4046805275,56,Back,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510480977,369,43,2,47,54,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2023-02-20T20:08:56.699Z,2023-02-20T20:09:06Z,4046805199,286,0,4046805501,144,44,4046805197,56,Center,,,,,,,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510480999,370,6,2,47,55,alyavx3ad35bp1xuwmqk7sgev,1,99.3,58.2,2023-02-20T20:08:57.776Z,2023-02-23T03:39:38Z,4046805309,233,521,4046805299,56,Center,4046805301,73,,,,,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510480995,521,6,2,47,55,7catg5lpivcmpf4xhggh6d8rk,0,0.7,41.8,2023-02-20T20:08:57.776Z,2023-02-23T03:39:38Z,4046805323,233,370,4046805287,56,Back,4046805289,73,,,,,,,,,,,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481087,371,1,2,48,16,alyavx3ad35bp1xuwmqk7sgev,0,99.5,99.5,2023-02-20T20:09:19.009Z,2023-02-23T03:39:44Z,4046805907,56,Center,4046805917,1,,4046805909,140,97.2,4050291471,178,,4046805943,233,522,4046805899,2,,4046805913,212,34.0,4046805901,6,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,4046805903,155,,,4046805911,141,4048563479,20,4046805915,213,4046805905,223,,,,,,,,,,,,,,,,,49.7,,,,,,,,4.6,,,
2510481091,522,11,2,48,18,7catg5lpivcmpf4xhggh6d8rk,1,2.3,50.9,2023-02-20T20:09:20.711Z,2023-02-23T03:39:47Z,4050291487,388,,4048563651,377,,4046805939,233,371,4046805931,56,Back,4046805933,88,,,,,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481171,523,1,2,48,24,7catg5lpivcmpf4xhggh6d8rk,1,14.2,50.5,2023-02-20T20:09:27.335Z,2023-02-23T03:39:50Z,4046806341,212,25.3,4046806343,213,1.2,4046806329,123,,4046806333,56,Back,4050291509,178,,4048563731,189,,4046806339,141,84.9,4046806337,140,23.5,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481179,524,4,2,48,30,7catg5lpivcmpf4xhggh6d8rk,1,33,90,2023-02-20T20:09:33.227Z,2023-02-23T03:39:58Z,4046806463,233,372,4046806365,13,,4046806619,295,,4046806373,285,,4046806367,56,Back,4046806369,152,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481193,372,4,2,48,30,alyavx3ad35bp1xuwmqk7sgev,0,67,10,2023-02-20T20:09:33.228Z,2023-02-23T03:39:58Z,4046806507,286,,4046806503,233,524,4046806455,295,,4046806457,56,Right,4050291541,178,,4046806459,152,,4046806453,13,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481211,525,1,2,48,34,7catg5lpivcmpf4xhggh6d8rk,1,30.4,85.8,2023-02-20T20:09:37.292Z,2023-02-23T03:40:00Z,4046806595,56,Back,4050291551,178,,4048563849,189,,4046806601,212,12.7,4046806593,152,,4046806591,5,,4046806603,213,4.7,4046806599,141,67.2,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,4046806597,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481227,526,1,2,48,39,7catg5lpivcmpf4xhggh6d8rk,1,32.3,62.4,2023-02-20T20:09:42.570Z,2023-02-23T03:40:03Z,4046806685,140,33.4,4050291563,178,,4046806683,56,Back,4046806689,141,26.1,4046806691,212,24.7,4046806693,213,4.8,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481245,527,1,2,48,43,7catg5lpivcmpf4xhggh6d8rk,1,42.4,20.3,2023-02-20T20:09:46.026Z,2023-02-23T03:40:09Z,4050291581,178,,4046806795,140,59.5,4046806797,141,3.3,4046806799,212,21.4,4046806793,56,Right,4046806801,213,5.7,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481263,528,1,2,48,47,7catg5lpivcmpf4xhggh6d8rk,1,58.9,4.4,2023-02-20T20:09:49.739Z,2023-02-23T03:40:14Z,4046806907,140,46.6,4046806909,141,8.5,4046806913,213,2.9,4050291599,178,,4046806911,212,13.2,4046806905,56,Back,,,,,,,3e8mxxfs5q7gt4lg2beqpkwyd,Héctor Bellerín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481287,529,1,2,48,49,7catg5lpivcmpf4xhggh6d8rk,1,45.3,9.7,2023-02-20T20:09:52Z,2023-02-23T03:40:18Z,4050291647,178,,4046807017,212,24.1,4046807019,213,1.9,4046807011,56,Back,4046807013,140,38.1,4046807015,141,43.4,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481317,530,1,2,48,53,7catg5lpivcmpf4xhggh6d8rk,1,42.3,43.4,2023-02-20T20:09:56.271Z,2023-02-23T03:40:24Z,4046807197,140,63.3,4046807199,141,44.7,4046807203,213,0.0,4050291669,178,,4046807195,56,Center,4046807201,212,22.1,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481323,531,50,2,48,55,7catg5lpivcmpf4xhggh6d8rk,1,63.4,52,2023-02-20T20:09:58.332Z,2023-02-23T03:40:32Z,4046807221,56,Center,4046807223,286,,4046807263,233,373,,,,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481321,373,7,2,48,55,alyavx3ad35bp1xuwmqk7sgev,1,36.6,48,2023-02-20T20:09:58.600Z,2023-02-23T03:40:38Z,4046807253,233,531,4050291749,178,,4046807219,285,,4046807217,56,Back,4048564117,383,,,,,,,,,,,7137owa2iq6cpmdiwi6uldh3p,João Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481333,374,49,2,48,57,alyavx3ad35bp1xuwmqk7sgev,1,35,35.9,2023-02-20T20:09:59.769Z,2023-02-23T03:40:46Z,,,,,,,,,,,,,,,,,,,,,,,,,7137owa2iq6cpmdiwi6uldh3p,João Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481345,375,1,2,48,57,alyavx3ad35bp1xuwmqk7sgev,1,35,35.9,2023-02-20T20:09:59.798Z,2023-02-23T03:40:52Z,4046807307,213,5.6,4046807301,140,45.8,4046807303,141,22.7,4050291853,178,,4046807305,212,14.5,4046807299,56,Back,,,,,,,7137owa2iq6cpmdiwi6uldh3p,João Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481329,532,43,2,48,57,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2023-02-20T20:10:00.340Z,2023-02-20T20:11:48Z,4046807239,56,Center,4046810959,144,61,,,,,,,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481363,376,1,2,49,1,alyavx3ad35bp1xuwmqk7sgev,0,58.7,21.1,2023-02-20T20:10:04.352Z,2023-02-23T03:41:03Z,4046807419,212,30.7,4046807417,141,3.2,4046807421,213,5.9,4046807413,56,Right,4050291961,178,,4046807415,140,85.5,,,,,,,47z2phkn1i9z8p32zqlu53j6x,I. Abass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481369,533,49,2,49,5,7catg5lpivcmpf4xhggh6d8rk,1,11,92.7,2023-02-20T20:10:08.118Z,2023-02-23T03:41:08Z,,,,,,,,,,,,,,,,,,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481381,534,1,2,49,5,7catg5lpivcmpf4xhggh6d8rk,1,11,92.7,2023-02-20T20:10:08.124Z,2023-02-23T03:41:11Z,4046807483,212,20.0,4046807481,141,96.8,4046807477,56,Back,4046807479,140,29.9,4046807485,213,0.1,4050292017,178,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481399,535,1,2,49,8,7catg5lpivcmpf4xhggh6d8rk,1,29.6,96.8,2023-02-20T20:10:10.965Z,2023-02-23T03:41:17Z,4046807585,213,4.0,4046807577,56,Back,4046807579,140,19.4,4046807583,212,15.5,4046807581,141,80.3,4050292041,178,,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481451,536,1,2,49,11,7catg5lpivcmpf4xhggh6d8rk,1,19.6,78.8,2023-02-20T20:10:13.708Z,2023-02-23T03:41:23Z,4046807823,141,42.2,4050292049,178,,4046807821,140,10.3,4046807819,56,Back,4046807827,213,4.3,4046807825,212,26.7,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481475,537,3,2,49,17,7catg5lpivcmpf4xhggh6d8rk,0,29.8,27.8,2023-02-20T20:10:20.436Z,2023-02-23T03:41:31Z,4050292093,178,,4046807929,285,,4046807927,56,Back,4048564387,465,,4046807945,233,377,,,,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481465,377,7,2,49,17,alyavx3ad35bp1xuwmqk7sgev,0,70.2,72.2,2023-02-20T20:10:20.500Z,2023-02-23T03:41:37Z,4046807935,233,537,4048564333,384,,4046807889,56,Center,4046807939,286,,4050292143,178,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510808819,931,43,2,49,19,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2023-02-20T20:10:21.849Z,2023-02-21T22:56:57Z,4048564557,144,61,4048564415,56,Back,,,,,,,,,,,,,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511143311,1146,67,2,49,19,7catg5lpivcmpf4xhggh6d8rk,1,27.1,29.7,2023-02-20T20:10:22.171Z,2023-02-23T04:25:19Z,4050301781,233,906,,,,,,,,,,,,,,,,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511143309,906,67,2,49,19,alyavx3ad35bp1xuwmqk7sgev,0,72.9,70.3,2023-02-20T20:10:22.172Z,2023-02-23T04:12:47Z,4050301785,233,1146,,,,,,,,,,,,,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481485,538,1,2,49,19,7catg5lpivcmpf4xhggh6d8rk,1,25.3,30.3,2023-02-20T20:10:22.239Z,2023-02-23T04:25:19Z,4046807985,56,Back,4046807993,213,2.8,4046807987,140,7.7,4046807989,141,40.4,4046807991,212,19.7,4050292171,178,,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481497,539,1,2,49,24,7catg5lpivcmpf4xhggh6d8rk,1,7.5,41.8,2023-02-20T20:10:26.625Z,2023-02-23T03:41:56Z,4046808101,141,66.3,4046808103,212,17.4,4050292185,178,,4046808105,213,1.3,4046808097,56,Back,4046808099,140,12.2,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481521,540,1,2,49,26,7catg5lpivcmpf4xhggh6d8rk,1,18.7,69.2,2023-02-20T20:10:29.247Z,2023-02-23T03:42:03Z,4050292235,178,,4046808295,213,5.0,4046808291,141,47.4,4046808289,140,22.4,4046808287,56,Back,4046808293,212,15.3,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481545,541,1,2,49,30,7catg5lpivcmpf4xhggh6d8rk,1,29.9,48.8,2023-02-20T20:10:33.367Z,2023-02-23T03:42:09Z,4046808441,140,31.6,4046808443,141,25.1,4046808447,213,4.8,4050292247,178,,4046808445,212,16.2,4046808439,56,Back,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481551,542,1,2,49,34,7catg5lpivcmpf4xhggh6d8rk,1,39,21,2023-02-20T20:10:36.750Z,2023-02-23T03:42:17Z,4046808487,213,0.3,4046808479,56,Back,4046808483,141,23.9,4046808481,140,44.8,4046808485,212,6.4,4050292291,178,,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481565,543,1,2,49,35,7catg5lpivcmpf4xhggh6d8rk,1,44.1,24.1,2023-02-20T20:10:38.521Z,2023-02-23T03:42:22Z,4050292319,178,,4046808587,56,Back,4046808595,213,4.7,4046808593,212,12.4,4046808591,141,5.9,4046808589,140,44.3,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481591,544,1,2,49,38,7catg5lpivcmpf4xhggh6d8rk,1,44.6,6.5,2023-02-20T20:10:41.006Z,2023-02-23T03:42:27Z,4046808785,56,Right,4050292379,178,,4046808791,212,28.6,4046808789,141,13.9,4046808787,140,71.4,4046808793,213,0.2,,,,,,,3e8mxxfs5q7gt4lg2beqpkwyd,Héctor Bellerín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481605,545,1,2,49,44,7catg5lpivcmpf4xhggh6d8rk,1,78,7.1,2023-02-20T20:10:46.834Z,2023-02-23T03:42:32Z,4046808855,141,33.5,4046808857,212,18.6,4046808859,213,1.8,4046808851,56,Center,4050292421,178,,4046808853,140,73.5,,,,,,,c270jephiphzfpig96q3jyz11,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481617,546,1,2,49,47,7catg5lpivcmpf4xhggh6d8rk,1,74,36.9,2023-02-20T20:10:49.727Z,2023-02-23T03:42:42Z,4050292457,178,,4046808925,141,63.1,4046808929,213,1.0,4046809457,210,15,4046809459,154,,4046808927,212,21.4,4046808923,140,85.3,4046808921,56,Center,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481619,547,15,2,49,49,7catg5lpivcmpf4xhggh6d8rk,1,91.8,62.7,2023-02-20T20:10:51.758Z,2023-02-23T03:42:43Z,4046809477,102,51.4,4046809483,146,94.5,4046808937,17,,4046809485,147,59.0,4046809465,114,,4046808935,22,,4046809467,78,,4046809473,55,546,a9ozu4hjaylfr4299ceryskid,Nuno Santos,4046809113,72,,,4046809479,103,4046809481,214,4050292505,178,4046808939,56,Center,4046809469,29,,4046810261,233,378,4046809471,154,,,,,,,,19,,,,,,,,,,,
2510481629,378,10,2,49,49,alyavx3ad35bp1xuwmqk7sgev,1,6.4,39.5,2023-02-20T20:10:51.996Z,2023-02-23T03:42:49Z,4048564955,182,,4046811097,173,,4048564851,377,,4046810225,389,,4046808993,56,Back,4046810287,233,547,,,,,,,chwv6iayowufvu6hb1fg6ydwp,Rodrigo Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481645,379,49,2,49,50,alyavx3ad35bp1xuwmqk7sgev,1,13.3,27.8,2023-02-20T20:10:52.853Z,2023-02-23T03:42:56Z,,,,,,,,,,,,,,,,,,,,,,,,,47z2phkn1i9z8p32zqlu53j6x,I. Abass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481683,380,3,2,49,58,alyavx3ad35bp1xuwmqk7sgev,0,57.8,11.4,2023-02-20T20:11:00.623Z,2023-02-23T03:43:01Z,4046809277,286,,4046811421,233,548,4050292641,178,,4046809275,56,Right,4048565053,465,,,,,,,,,,,47z2phkn1i9z8p32zqlu53j6x,I. Abass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481689,548,7,2,49,58,7catg5lpivcmpf4xhggh6d8rk,1,42.2,88.6,2023-02-20T20:11:00.674Z,2023-02-23T03:43:07Z,4050292697,178,,4046809331,233,380,4046809315,56,Back,4046809317,285,,4048565061,383,,,,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481693,549,49,2,49,59,7catg5lpivcmpf4xhggh6d8rk,1,39.1,91,2023-02-20T20:11:02.214Z,2023-02-23T03:43:18Z,,,,,,,,,,,,,,,,,,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481739,550,1,2,50,0,7catg5lpivcmpf4xhggh6d8rk,1,41.2,94.7,2023-02-20T20:11:02.865Z,2023-02-23T03:43:26Z,4046809559,140,53.9,4046809563,141,91.2,4046809567,212,13.5,4046809569,213,6.1,4046809555,56,Left,4050292835,178,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481763,551,1,2,50,2,7catg5lpivcmpf4xhggh6d8rk,1,63,89.5,2023-02-20T20:11:05.554Z,2023-02-23T03:43:32Z,4046809719,213,4.7,4046809717,212,12.1,4046809713,140,63.4,4046809711,56,Center,4050292881,178,,4046809715,141,71.7,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510809063,932,3,2,50,8,7catg5lpivcmpf4xhggh6d8rk,0,82.9,38.3,2023-02-20T20:11:10.626Z,2023-02-23T03:43:42Z,4048565205,467,c9lykzcr3q7hr50ui74iqastm,4048565199,56,Center,4048565201,286,,4050292913,178,,4048565203,465,,,,,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481775,552,43,2,50,8,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2023-02-20T20:11:10.800Z,2023-02-20T20:11:18Z,4046809765,56,Center,4046810073,144,3,4046809767,286,0,,,,,,,,,,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481781,553,4,2,50,8,7catg5lpivcmpf4xhggh6d8rk,1,78.9,43.3,2023-02-20T20:11:11.143Z,2023-02-23T03:43:47Z,4046809993,233,381,4046809885,294,,4046809785,13,,4046809793,286,,4046809787,56,Center,4046809789,152,,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481823,381,4,2,50,8,alyavx3ad35bp1xuwmqk7sgev,0,21.1,56.7,2023-02-20T20:11:11.144Z,2023-02-23T03:43:47Z,4046809983,13,,4046810035,233,553,4046809991,285,,4046809989,152,,4046809987,56,Back,4046809985,294,,4050292957,178,,,,,c9lykzcr3q7hr50ui74iqastm,Sandro Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510481907,382,17,2,50,12,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2023-02-20T20:11:15.311Z,2023-02-23T03:43:49Z,4046810521,31,,4046810523,393,,4046810525,13,243,,,,,,,,,,,,,,,,c9lykzcr3q7hr50ui74iqastm,Sandro Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
