id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/14/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2519927577,219,1,1,25,26,ewsf6evtguu9j7k6js4tlgl89,0,45.3,96.7,2023-03-13T20:42:02.871Z,2023-03-15T23:48:44Z,4096789207,155,,4096789211,140,71.9,4096789217,213,0.0,4100128273,178,,4096789213,141,97.4,4096789215,212,27.9,4096789209,56,Left,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519927595,225,12,1,25,28,5c0sf1eaipcxvdw9o22of2jdp,1,31.1,7.3,2023-03-13T20:42:04.279Z,2023-03-15T23:48:52Z,4096789319,167,,4096789295,212,6.4,4096789293,141,0.0,4096789289,56,Back,4096789297,213,4.3,4096789291,140,28.8,4100128505,388,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519927683,220,5,1,25,28,ewsf6evtguu9j7k6js4tlgl89,1,71.7,101.6,2023-03-13T20:42:04.916Z,2023-03-15T23:48:57Z,4096789769,233,226,4096789743,347,,4096789741,56,Left,,,,,,,,,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519927599,226,5,1,25,28,5c0sf1eaipcxvdw9o22of2jdp,0,28.3,-1.6,2023-03-13T20:42:04.916Z,2023-03-15T23:48:57Z,4096789317,347,,4096789315,56,Back,4096789777,233,220,,,,,,,,,,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519927693,221,1,1,25,37,ewsf6evtguu9j7k6js4tlgl89,1,73.9,100,2023-03-13T20:42:13.802Z,2023-03-15T23:49:06Z,4096789815,140,59.3,4096789829,189,,4096789821,213,3.5,4096789813,56,Left,4096789817,141,94.8,4096789819,212,16.1,4096789811,107,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519927709,222,1,1,25,41,ewsf6evtguu9j7k6js4tlgl89,1,59.3,94.8,2023-03-13T20:42:17.196Z,2023-03-15T23:54:34Z,4096789893,140,45.6,4096789895,141,78.2,4096789897,212,18.3,4096789891,56,Back,4096789899,213,3.8,4100136343,178,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519927729,223,1,1,25,43,ewsf6evtguu9j7k6js4tlgl89,1,45.6,78,2023-03-13T20:42:19.749Z,2023-03-15T23:54:38Z,4100136411,178,,4096789991,140,54.0,4096789997,213,0.8,4096789989,56,Left,4096789993,141,92.1,4096789995,212,13.0,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519927757,224,1,1,25,45,ewsf6evtguu9j7k6js4tlgl89,1,54,92.3,2023-03-13T20:42:21.661Z,2023-03-15T23:54:42Z,4096790141,213,6.2,4096790139,212,21.1,4096790137,141,89.3,4096790133,56,Left,4100136481,178,,4096790135,140,74.0,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519927781,225,3,1,25,47,ewsf6evtguu9j7k6js4tlgl89,1,78.5,86.5,2023-03-13T20:42:23.400Z,2023-03-15T23:54:48Z,4100136597,178,,4096790267,286,,4097890277,465,,4096790281,233,227,4096790265,56,Left,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519927775,227,45,1,25,47,5c0sf1eaipcxvdw9o22of2jdp,0,21.5,13.5,2023-03-13T20:42:23.400Z,2023-03-15T23:54:49Z,4096790237,285,,4096790289,233,225,4096790235,56,Back,,,,,,,,,,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519927789,226,1,1,25,52,ewsf6evtguu9j7k6js4tlgl89,0,95.3,76.5,2023-03-13T20:42:28.538Z,2023-03-15T23:54:56Z,4096790305,141,56.3,4096790303,140,90.0,4096790435,195,,4100136759,178,,4096790307,212,14.8,4096790309,213,4.3,4096790301,56,Center,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519927807,228,12,1,25,53,5c0sf1eaipcxvdw9o22of2jdp,1,12.2,39.2,2023-03-13T20:42:29.045Z,2023-03-15T23:55:00Z,4096790405,56,Back,4100136849,178,,4096790411,212,22.4,4096790407,140,30.3,4096790409,141,21.7,4096790413,213,5.7,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519927859,227,1,1,25,57,ewsf6evtguu9j7k6js4tlgl89,1,76.4,77.2,2023-03-13T20:42:33.189Z,2023-03-15T23:55:10Z,4096790677,141,44.8,4096790979,154,,4100136909,178,,4096790673,56,Center,4096790977,210,15,4096790679,212,29.2,4096790681,213,5.4,4096790675,140,94.6,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,4097890589,72,4096790669,2,,1,4097890587,224,,4096790671,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2519927861,228,15,1,25,58,ewsf6evtguu9j7k6js4tlgl89,1,94.6,45,2023-03-13T20:42:34.791Z,2023-03-15T23:55:11Z,4096790995,102,48.3,4096790691,56,Center,4096790687,22,,4096790989,154,,4100137067,388,,4096791003,147,48.9,4096790999,214,,4096791033,233,230,edk9jemtelz51uoob4quyd4kq,Clayton,4096790991,55,4096790987,29,,,4096790689,16,,4096791001,146,98.8,227,4096790723,15,4096790997,103,14.6,4096790729,328,4096791581,78,,,,,,,,,,,,,,,
2519927867,230,10,1,25,59,5c0sf1eaipcxvdw9o22of2jdp,1,3,52.2,2023-03-13T20:42:35.469Z,2023-03-15T23:55:16Z,4097890989,377,,4096790707,177,,4096790711,182,,4096790813,233,228,4096790709,178,,4096790713,56,Back,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519927865,229,52,1,25,59,5c0sf1eaipcxvdw9o22of2jdp,1,3.7,51.6,2023-03-13T20:42:35.575Z,2023-03-15T23:55:20Z,4097891061,377,,4100137143,178,,,,,,,,,,,,,,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519927929,231,80,1,26,10,5c0sf1eaipcxvdw9o22of2jdp,0,13.5,53.4,2023-03-13T20:42:46.471Z,2023-03-15T23:55:26Z,4096791445,189,,4100137201,178,,,,,,,,,,,,,,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928013,232,1,1,26,20,5c0sf1eaipcxvdw9o22of2jdp,0,14.9,56.1,2023-03-13T20:42:56.199Z,2023-03-15T23:55:35Z,4096791641,213,0.4,4096791631,155,,4096791639,212,53.7,4096791643,1,,4096791633,56,Left,4100137357,178,,4096791635,140,62.2,4096791637,141,86.0,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928011,229,44,1,26,22,ewsf6evtguu9j7k6js4tlgl89,1,38.6,17.4,2023-03-13T20:42:58.907Z,2023-03-16T06:33:39Z,4096791629,285,,4096791713,233,233,4096791627,56,Back,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928017,233,44,1,26,22,5c0sf1eaipcxvdw9o22of2jdp,0,61.4,82.6,2023-03-13T20:42:58.908Z,2023-03-15T23:55:39Z,4096791695,233,229,4096791651,56,Left,4096791653,286,,,,,,,,,,,,,,,,,4owddsmmbkkv0vbcj0fz0hlud,Denilson Junior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928047,231,12,1,26,22,ewsf6evtguu9j7k6js4tlgl89,1,36.3,21.5,2023-03-13T20:42:58.941Z,2023-03-16T06:33:40Z,4096799133,141,0.0,4096791841,56,Back,4096799187,15,,4096799137,213,4.6,4096799129,167,,4096799131,140,34.6,4096799135,212,15.8,4100137455,388,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928029,234,43,1,26,24,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2023-03-13T20:43:00.505Z,2023-03-13T20:46:34Z,4096800009,144,1,4096791729,212,1.3,4096791731,213,0.5,4096791721,168,0,4096791727,141,86.9,4096791725,140,63.3,4096791719,3,0,4096791723,56,Left,4owddsmmbkkv0vbcj0fz0hlud,Denilson Junior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928033,230,5,1,26,25,ewsf6evtguu9j7k6js4tlgl89,0,37.9,-1.4,2023-03-13T20:43:01.017Z,2023-03-15T23:55:50Z,4096791753,56,Back,4096791755,347,,4096793809,233,235,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928113,235,5,1,26,25,5c0sf1eaipcxvdw9o22of2jdp,1,62.1,101.4,2023-03-13T20:43:01.017Z,2023-03-15T23:55:50Z,4096792219,347,,4096792217,56,Left,4096793795,233,230,,,,,,,,,,,,,,,,4owddsmmbkkv0vbcj0fz0hlud,Denilson Junior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928131,236,1,1,26,33,5c0sf1eaipcxvdw9o22of2jdp,1,60.7,100,2023-03-13T20:43:09.813Z,2023-03-15T23:55:54Z,4096792343,213,3.3,4096792333,107,,4096792335,56,Back,4096792345,1,,4096792337,140,40.0,4096792341,212,22.2,4096792339,141,95.0,4096792349,189,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928161,237,1,1,26,39,5c0sf1eaipcxvdw9o22of2jdp,1,35,84.6,2023-03-13T20:43:15.267Z,2023-03-15T23:55:56Z,4100137609,178,,4096792507,212,27.8,4096792503,140,32.7,4096792505,141,43.9,4096792501,56,Back,4096792509,213,4.6,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928221,238,1,1,26,42,5c0sf1eaipcxvdw9o22of2jdp,1,33.5,41.3,2023-03-13T20:43:18.646Z,2023-03-15T23:56:00Z,4096792819,212,15.5,4096792813,56,Back,4096792821,213,5.0,4096792815,140,37.6,4096792817,141,19.4,4100137697,178,,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928257,239,1,1,26,47,5c0sf1eaipcxvdw9o22of2jdp,1,37.7,19.4,2023-03-13T20:43:23.247Z,2023-03-15T23:56:03Z,4096793039,1,,4096793029,56,Center,4096793031,140,61.5,4096793027,155,,4096793037,213,1.0,4096793035,212,44.9,4100137787,178,,4096793033,141,74.3,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928303,240,1,1,26,53,5c0sf1eaipcxvdw9o22of2jdp,1,62.3,65.1,2023-03-13T20:43:29.792Z,2023-03-15T23:56:08Z,4096793281,212,36.8,4096793277,140,73.4,4096793275,56,Right,4096793283,213,5.0,4096793285,1,,4100137863,178,,4096793279,141,13.7,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928315,241,1,1,26,55,5c0sf1eaipcxvdw9o22of2jdp,1,74.1,13.7,2023-03-13T20:43:31.983Z,2023-03-15T23:56:12Z,4096793359,140,82.8,4096793363,212,10.3,4096793361,141,6.7,4096793365,213,5.8,4100137957,178,,4096793357,56,Right,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928321,242,1,1,26,58,5c0sf1eaipcxvdw9o22of2jdp,0,82.8,6.7,2023-03-13T20:43:34.954Z,2023-03-15T23:56:15Z,4097894351,224,,4100138071,178,,4096793397,2,,4096793409,213,1.1,4096793401,56,Center,4097894353,20,,4096793407,212,25.6,4096793405,141,40.7,9wek84cn7z0ou46623nlo876y,Leandro Sanca,4096793403,140,,,,,,,,,,,93.2,,,,,,,,,,,,,,,,,,,,,,,,
2519928335,233,12,1,26,59,ewsf6evtguu9j7k6js4tlgl89,1,7,71.2,2023-03-13T20:43:35.730Z,2023-03-15T23:56:23Z,4096793529,167,,4096793491,140,8.2,4096793493,141,100.0,4100138233,178,,4096793495,212,21.0,4096793497,213,1.5,4096793489,56,Back,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928339,234,5,1,27,2,ewsf6evtguu9j7k6js4tlgl89,0,10.9,101.7,2023-03-13T20:43:38.492Z,2023-03-15T23:56:26Z,4096794073,233,243,4096793513,56,Back,4096793515,347,,,,,,,,,,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928425,243,5,1,27,2,5c0sf1eaipcxvdw9o22of2jdp,1,89.1,-1.7,2023-03-13T20:43:38.492Z,2023-03-15T23:56:25Z,4096794017,56,Right,4096794059,233,234,4096794019,347,,,,,,,,,,,,,,,,,9wek84cn7z0ou46623nlo876y,Leandro Sanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928441,244,1,1,27,17,5c0sf1eaipcxvdw9o22of2jdp,1,86.8,0,2023-03-13T20:43:53.322Z,2023-03-15T23:56:29Z,4096794107,212,14.7,4096794105,141,20.0,4096794103,140,86.4,4096794099,107,,4096794109,213,1.6,4096794101,56,Right,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928451,245,1,1,27,19,5c0sf1eaipcxvdw9o22of2jdp,1,86.4,20,2023-03-13T20:43:55.301Z,2023-03-15T23:56:33Z,4096794189,212,8.0,4096794187,141,8.6,4096794191,213,4.4,4096794185,140,84.4,4096794183,56,Right,4100138455,178,,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928463,246,1,1,27,20,5c0sf1eaipcxvdw9o22of2jdp,1,84.4,8.8,2023-03-13T20:43:56.679Z,2023-03-15T23:56:38Z,4096794257,140,94.1,4100138641,178,,4096794263,213,0.1,4096794261,212,10.2,4096794255,56,Right,4096794259,141,10.4,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928525,247,1,1,27,22,5c0sf1eaipcxvdw9o22of2jdp,0,93.8,11.3,2023-03-13T20:43:58.445Z,2023-03-15T23:56:43Z,4096794641,140,96.0,4097894981,224,,4096794645,212,23.7,4096794635,2,,4100138795,178,,4097894983,20,,4096794639,56,Center,4096794643,141,46.0,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,4096794637,155,4096794647,213,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928531,248,84,1,27,28,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2023-03-13T20:44:04.563Z,2023-03-13T20:46:59Z,4096794711,233,235,4096794679,9,,4096794687,265,,4096794685,152,,4096794683,56,Center,4096794689,286,,4096800857,436,4,4096799057,343,2,4owddsmmbkkv0vbcj0fz0hlud,Denilson Junior,4096794681,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928515,235,43,1,27,28,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2023-03-13T20:44:04.564Z,2023-03-13T20:47:24Z,4096794565,265,0,4096794559,13,0,4096794563,152,0,4096794561,56,Back,4096801801,144,4,4096794557,9,0,4096794567,285,0,,,,1vw6okufgzi8d2rx2yx3vuhux,E. Fereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928989,236,43,1,27,40,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2023-03-13T20:44:17.005Z,2023-03-13T20:46:46Z,4096797307,31,0,4096800483,144,17,4096797309,184,0,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519929253,249,27,1,27,51,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2023-03-13T20:44:27.718Z,2023-03-15T23:57:38Z,4096798815,364,,4096798811,201,,4096798813,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519929299,250,65,1,29,54,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2023-03-13T20:46:30.392Z,2023-03-15T23:58:04Z,4096799061,365,248,4096799059,330,,4096800741,336,,,,,,,,,,,,,,,,,4owddsmmbkkv0vbcj0fz0hlud,Denilson Junior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519929581,251,28,1,30,20,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2023-03-13T20:46:56.426Z,2023-03-16T00:27:07Z,4096800719,55,249,4096800717,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519929839,238,27,1,30,30,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2023-03-13T20:47:06.749Z,2023-03-16T00:27:13Z,4096802215,233,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519929745,252,27,1,30,30,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2023-03-13T20:47:06.749Z,2023-03-16T00:27:13Z,4096802191,233,238,4096801615,41,Injury,4096801617,53,4owddsmmbkkv0vbcj0fz0hlud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519929843,239,28,1,30,43,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2023-03-13T20:47:19.441Z,2023-03-16T00:27:36Z,4096802239,233,253,4096802133,55,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519929761,253,28,1,30,43,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2023-03-13T20:47:19.441Z,2023-03-16T00:27:37Z,4096802231,233,239,4096801707,55,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519929787,237,68,1,30,45,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2023-03-13T20:47:21.347Z,2023-03-16T00:27:33Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519929765,254,68,1,30,46,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2023-03-13T20:47:22.388Z,2023-03-16T00:28:02Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520140015,800,49,1,30,47,ewsf6evtguu9j7k6js4tlgl89,1,4.6,53.3,2023-03-13T20:47:23.458Z,2023-03-16T00:28:18Z,,,,,,,,,,,,,,,,,,,,,,,,,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519929901,240,1,1,31,2,ewsf6evtguu9j7k6js4tlgl89,1,12.1,50.8,2023-03-13T20:47:38.760Z,2023-03-16T00:28:27Z,4096802465,56,Center,4096802473,213,0.3,4100172951,178,,4096802467,140,68.5,4096802475,1,,4097901739,157,,4096802469,141,78.0,4096802471,212,62.0,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519929907,241,44,1,31,5,ewsf6evtguu9j7k6js4tlgl89,1,69.8,76,2023-03-13T20:47:41.058Z,2023-03-16T06:33:40Z,4096806923,233,278,4096802509,286,,4096802505,56,Center,,,,,,,,,,,,,,,,edk9jemtelz51uoob4quyd4kq,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519930621,278,44,1,31,5,5c0sf1eaipcxvdw9o22of2jdp,0,30.2,24,2023-03-13T20:47:41.059Z,2023-03-16T00:28:36Z,4096806949,233,241,4096806337,285,,4096806333,56,Back,,,,,,,,,,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519929915,242,1,1,31,5,ewsf6evtguu9j7k6js4tlgl89,0,68.5,78,2023-03-13T20:47:41.130Z,2023-03-16T06:33:41Z,4096802559,141,69.7,4096802561,212,8.2,4096802551,3,,4100173157,388,,4096802555,56,Center,4096802563,213,5.5,4096802557,140,74.2,,,,edk9jemtelz51uoob4quyd4kq,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519929927,255,1,1,31,6,5c0sf1eaipcxvdw9o22of2jdp,1,49.9,45.2,2023-03-13T20:47:42.498Z,2023-03-16T00:28:56Z,4096802623,140,40.3,4096802625,141,50.6,4096802619,3,,4096802627,212,10.7,4096802621,56,Back,4096802629,213,2.8,4100173383,178,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519929937,256,1,1,31,7,5c0sf1eaipcxvdw9o22of2jdp,1,40.3,50.6,2023-03-13T20:47:43.443Z,2023-03-16T00:29:05Z,4096802681,212,11.3,4096802677,140,50.5,4096802675,56,Center,4100173553,178,,4096802673,3,,4096802683,213,5.9,4096802679,141,45.1,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519929941,257,49,1,31,8,5c0sf1eaipcxvdw9o22of2jdp,1,49.8,45.1,2023-03-13T20:47:44.982Z,2023-03-16T00:29:13Z,,,,,,,,,,,,,,,,,,,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519929979,258,1,1,31,11,5c0sf1eaipcxvdw9o22of2jdp,1,32.2,46.1,2023-03-13T20:47:47.309Z,2023-03-16T00:29:23Z,4096802847,56,Back,4096802851,141,59.6,4096802849,140,23.8,4096802855,213,2.3,4096802853,212,12.7,4100173973,178,,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519929985,259,1,1,31,14,5c0sf1eaipcxvdw9o22of2jdp,1,25.1,60.2,2023-03-13T20:47:50.627Z,2023-03-16T00:31:00Z,4096802883,213,0.0,4096802879,141,60.4,4100175861,178,,4096802881,212,7.2,4096802877,140,32.0,4096802875,56,Back,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519930047,260,1,1,31,18,5c0sf1eaipcxvdw9o22of2jdp,1,37.9,62,2023-03-13T20:47:54.884Z,2023-03-16T00:31:17Z,4096803235,213,3.9,4096803233,212,6.8,4100176271,178,,4096803227,56,Back,4096803229,140,33.0,4096803231,141,55.5,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519930071,261,1,1,31,22,5c0sf1eaipcxvdw9o22of2jdp,1,33.3,58.5,2023-03-13T20:47:58.720Z,2023-03-16T00:31:25Z,4096803345,212,17.6,4096803343,141,33.5,4096803347,213,4.4,4096803339,56,Back,4096803341,140,28.8,4100176503,178,,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519930079,262,1,1,31,25,5c0sf1eaipcxvdw9o22of2jdp,1,28.8,33.5,2023-03-13T20:48:01.338Z,2023-03-16T00:31:31Z,4096803399,212,15.7,4096803395,140,30.3,4096803393,56,Back,4096803401,213,1.5,4100176651,178,,4096803397,141,56.4,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519930113,263,1,1,31,27,5c0sf1eaipcxvdw9o22of2jdp,1,30.3,56.9,2023-03-13T20:48:03.398Z,2023-03-16T00:31:39Z,4096803509,141,85.2,4096803513,213,1.1,4096803505,56,Back,4096803511,212,22.1,4100176841,178,,4096803507,140,40.7,,,,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519930133,264,1,1,31,30,5c0sf1eaipcxvdw9o22of2jdp,1,40.5,83.6,2023-03-13T20:48:06.974Z,2023-03-16T00:31:45Z,4096803601,141,62.1,4100176983,178,,4096803597,56,Back,4096803599,140,39.0,4096803603,212,14.7,4096803605,213,4.6,,,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519930165,265,1,1,31,33,5c0sf1eaipcxvdw9o22of2jdp,1,39,62.1,2023-03-13T20:48:09.323Z,2023-03-16T00:31:56Z,4096803779,140,33.9,4096803785,213,4.4,4096803783,212,19.8,4096803777,56,Back,4100177193,178,,4096803781,141,34.0,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
