id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId
2462037593,241,1,1,23,15,dich5v7sw466smbqap0d9rbyj,0,59.8,93.6,2022-09-18T14:53:23.515Z,2022-09-21T06:11:15Z,3795931583,178,,3791031107,56,Left,3791031109,140,60.8,3791031111,141,85.3,3791031115,213,4.9,3791031113,212,5.7,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462037619,220,61,1,23,15,8gvg1ranyf93hprfkwx3ofl2y,1,38,15.5,2022-09-18T14:53:23.964Z,2022-09-21T06:11:24Z,3791031271,56,Back,3795931717,178,,,,,,,,,,,,,,,,,,,,exasml2zx1pe8runrm6oh5dsk,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462037643,221,49,1,23,17,8gvg1ranyf93hprfkwx3ofl2y,1,40.3,14,2022-09-18T14:53:25.468Z,2022-09-21T06:11:27Z,,,,,,,,,,,,,,,,,,,,,,,,,2cs8bo4l70gbkudh3gqazb105,André André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462037727,222,1,1,23,20,8gvg1ranyf93hprfkwx3ofl2y,1,40.3,14,2022-09-18T14:53:28.992Z,2022-09-21T06:11:31Z,3791031807,212,8.8,3795931821,178,,3791031809,213,5.5,3791031803,140,46.0,3791031805,141,4.6,3791031801,56,Back,,,,,,,2cs8bo4l70gbkudh3gqazb105,André André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462037729,223,4,1,23,22,8gvg1ranyf93hprfkwx3ofl2y,1,45.7,2.8,2022-09-18T14:53:30.676Z,2022-09-21T06:11:35Z,3791031945,233,242,3791031823,265,,3791031819,56,Back,3791031821,152,,3791031825,286,,3791031817,13,,,,,,,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462037741,242,4,1,23,22,dich5v7sw466smbqap0d9rbyj,0,54.3,97.2,2022-09-18T14:53:30.677Z,2022-09-21T06:11:35Z,3791031877,13,,3791032153,233,223,3795931889,178,,3791031879,56,Left,3791031885,285,,3791031881,152,,3791031883,265,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462037923,224,1,1,23,41,8gvg1ranyf93hprfkwx3ofl2y,1,40.7,7.9,2022-09-18T14:53:49.838Z,2022-09-21T06:11:38Z,3791033043,140,38.2,3791033049,213,1.7,3795931911,178,,3791033041,56,Back,3791033045,141,33.5,3791033081,189,,3791033037,5,,3791033047,212,17.6,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,3791033039,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462037983,225,1,1,23,45,8gvg1ranyf93hprfkwx3ofl2y,1,45.5,43.4,2022-09-18T14:53:53.920Z,2022-09-21T06:11:40Z,3791033365,141,60.5,3791033361,56,Back,3791033369,213,2.1,3791033363,140,38.3,3795931973,178,,3791033367,212,13.9,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038001,226,1,1,23,48,8gvg1ranyf93hprfkwx3ofl2y,0,37.8,62.3,2022-09-18T14:53:57.048Z,2022-09-21T06:11:45Z,3791033485,141,68.1,3791033481,56,Center,3791033483,140,53.6,3791033489,213,0.2,3795932041,178,,3791033487,212,17.1,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462951619,932,67,1,23,49,dich5v7sw466smbqap0d9rbyj,1,45.9,32.1,2022-09-18T14:53:58.023Z,2022-09-21T11:25:11Z,3795970131,233,908,,,,,,,,,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462951617,908,67,1,23,49,8gvg1ranyf93hprfkwx3ofl2y,0,54.1,67.9,2022-09-18T14:53:58.024Z,2022-09-21T06:55:57Z,3795970135,233,932,,,,,,,,,,,,,,,,,,,,,,4tyjzyixiz32zfs37qs4u6ve2,Nélson Luz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038013,243,8,1,23,49,dich5v7sw466smbqap0d9rbyj,1,44.9,30.6,2022-09-18T14:53:58.031Z,2022-09-21T11:25:11Z,3793876055,383,,3791033541,56,Back,3795932105,178,,,,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038021,244,49,1,23,50,dich5v7sw466smbqap0d9rbyj,1,46.9,35.7,2022-09-18T14:53:58.932Z,2022-09-21T06:11:56Z,,,,,,,,,,,,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038099,245,1,1,23,53,dich5v7sw466smbqap0d9rbyj,1,60.5,56,2022-09-18T14:54:01.778Z,2022-09-21T06:12:02Z,3795932283,178,,3791034019,213,1.4,3791034013,140,63.5,3791034015,141,81.7,3791034011,56,Left,3791034017,212,17.8,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038111,246,1,1,23,57,dich5v7sw466smbqap0d9rbyj,0,71.9,79.1,2022-09-18T14:54:05.918Z,2022-09-21T06:12:07Z,3793959187,233,813,3791034087,155,,3795932335,178,,3791034097,213,5.9,3791034089,56,Center,3791034095,212,10.6,3793876267,236,,3793876149,20,,evdhe2j9k1smuk1ul7woo3h0p,Vitinho,3791034091,140,81.3,3791034093,141,73.6,3791034085,2,3793876147,224,,,3793876269,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462562725,813,12,1,23,57,8gvg1ranyf93hprfkwx3ofl2y,1,18.3,24.8,2022-09-18T14:54:06.083Z,2022-09-21T06:12:10Z,3793876371,56,Back,3793959195,233,246,3793876369,185,,3795932377,178,,,,,,,,,,,,,,4tyjzyixiz32zfs37qs4u6ve2,Nélson Luz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038149,227,49,1,24,0,8gvg1ranyf93hprfkwx3ofl2y,1,5.6,8.3,2022-09-18T14:54:08.360Z,2022-09-21T06:12:24Z,,,,,,,,,,,,,,,,,,,,,,,,,4tyjzyixiz32zfs37qs4u6ve2,Nélson Luz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038183,228,1,1,24,2,8gvg1ranyf93hprfkwx3ofl2y,1,4.5,8.2,2022-09-18T14:54:10.550Z,2022-09-21T06:12:29Z,3791034457,213,6.0,3791034449,56,Back,3791034451,140,21.6,3795932689,178,,3791034455,212,18.7,3791034447,155,,3791034453,141,0.7,,,,4tyjzyixiz32zfs37qs4u6ve2,Nélson Luz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038211,229,1,1,24,4,8gvg1ranyf93hprfkwx3ofl2y,0,21.5,1,2022-09-18T14:54:12.773Z,2022-09-21T06:12:33Z,3795932743,388,,3791034577,140,34.7,3791035095,168,,3791034583,213,0.2,3791034575,56,Back,3791034573,3,,3791034579,141,4.4,3791034581,212,14.1,exasml2zx1pe8runrm6oh5dsk,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038205,247,49,1,24,6,dich5v7sw466smbqap0d9rbyj,1,58.3,94.7,2022-09-18T14:54:14.864Z,2022-09-21T06:12:40Z,,,,,,,,,,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038289,248,1,1,24,10,dich5v7sw466smbqap0d9rbyj,1,47.8,94.8,2022-09-18T14:54:18.343Z,2022-09-21T06:12:44Z,3791034917,140,32.9,3791034919,141,83.8,3791034923,213,3.6,3795932935,178,,3791034921,212,17.3,3791034915,56,Back,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038335,249,1,1,24,13,dich5v7sw466smbqap0d9rbyj,1,26.8,70.8,2022-09-18T14:54:21.993Z,2022-09-21T06:12:47Z,3791035167,56,Back,3791035175,213,4.9,3791035171,141,28.6,3791035173,212,29.5,3791035169,140,33.4,3795932993,178,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038375,250,1,1,24,18,dich5v7sw466smbqap0d9rbyj,1,34.9,23.3,2022-09-18T14:54:26.486Z,2022-09-21T06:12:50Z,3791035431,212,17.3,3795933033,178,,3791035429,141,5.0,3791035425,56,Back,3791035433,213,5.5,3791035427,140,46.3,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038387,251,1,1,24,19,dich5v7sw466smbqap0d9rbyj,1,46.3,5,2022-09-18T14:54:27.628Z,2022-09-21T06:12:54Z,3791035485,141,14.6,3791035479,56,Back,3791035483,140,31.2,3791035489,212,17.1,3791035493,213,2.8,3795933095,178,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038401,252,1,1,24,22,dich5v7sw466smbqap0d9rbyj,1,31.2,14.6,2022-09-18T14:54:30.348Z,2022-09-21T06:12:58Z,3791035567,140,26.2,3795933155,178,,3791035571,212,16.6,3791035573,213,1.9,3791035569,141,37.7,3791035565,56,Back,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038421,253,1,1,24,24,dich5v7sw466smbqap0d9rbyj,1,26.2,37.7,2022-09-18T14:54:32.632Z,2022-09-21T06:13:01Z,3791035641,213,5.9,3791035637,141,32.4,3795933197,178,,3791035633,56,Back,3791035639,212,9.5,3791035635,140,34.6,,,,,,,1swp008ttj3pd57fz5uw8mctm,Y. Moses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038493,254,1,1,24,25,dich5v7sw466smbqap0d9rbyj,1,34.6,32.4,2022-09-18T14:54:33.745Z,2022-09-21T06:25:31Z,3791035963,56,Back,3791035969,212,17.9,3791035965,140,27.8,3791035971,213,4.3,3791035967,141,8.3,3795944887,178,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038533,255,1,1,24,31,dich5v7sw466smbqap0d9rbyj,1,29.7,21,2022-09-18T14:54:39.887Z,2022-09-21T06:25:36Z,3791036217,212,25.8,3791036215,141,58.4,3791036211,56,Back,3795944993,178,,3791036219,213,1.7,3791036213,140,25.7,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038553,256,1,1,24,34,dich5v7sw466smbqap0d9rbyj,1,25.7,58.4,2022-09-18T14:54:42.324Z,2022-09-21T06:25:40Z,3791036311,213,5.8,3791036301,56,Back,3791036305,141,49.0,3791036303,140,38.1,3791036309,212,14.5,3795945083,178,,,,,,,,1swp008ttj3pd57fz5uw8mctm,Y. Moses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038565,257,1,1,24,36,dich5v7sw466smbqap0d9rbyj,0,38.1,49,2022-09-18T14:54:44.140Z,2022-09-21T06:25:43Z,3791036373,213,0.9,3791036371,212,28.6,3791036367,140,55.4,3791036365,56,Left,3791036369,141,81.5,3795945143,178,,3791036363,155,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038571,230,49,1,24,38,8gvg1ranyf93hprfkwx3ofl2y,1,44.7,15.1,2022-09-18T14:54:46.883Z,2022-09-21T06:25:47Z,,,,,,,,,,,,,,,,,,,,,,,,,exasml2zx1pe8runrm6oh5dsk,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038669,231,1,1,24,41,8gvg1ranyf93hprfkwx3ofl2y,1,45.5,17.8,2022-09-18T14:54:49.417Z,2022-09-21T06:25:49Z,3791036957,212,18.4,3791036955,141,44.9,3795945273,178,,3791036951,56,Back,3791036953,140,46.3,3791036959,213,1.5,,,,,,,exasml2zx1pe8runrm6oh5dsk,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038679,232,1,1,24,46,8gvg1ranyf93hprfkwx3ofl2y,1,60.3,39.7,2022-09-18T14:54:54.930Z,2022-09-21T06:25:54Z,3791037033,140,59.9,3791037039,213,4.7,3795945367,178,,3791037031,56,Center,3791037035,141,22.7,3791037037,212,11.6,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038757,233,1,1,24,48,8gvg1ranyf93hprfkwx3ofl2y,1,60,23.3,2022-09-18T14:54:56.919Z,2022-09-21T06:25:56Z,3791037411,212,14.2,3791037409,141,42.8,3791037407,140,55.1,3795945405,178,,3791037413,213,1.9,3791037405,56,Center,,,,,,,exasml2zx1pe8runrm6oh5dsk,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038801,234,1,1,24,54,8gvg1ranyf93hprfkwx3ofl2y,1,64.6,59,2022-09-18T14:55:02.288Z,2022-09-21T06:26:00Z,3791037597,140,70.0,3791037603,213,1.3,3795945483,178,,3791037599,141,91.1,3791037595,56,Left,3791037601,212,22.6,,,,,,,2cs8bo4l70gbkudh3gqazb105,André André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038819,235,1,1,24,57,8gvg1ranyf93hprfkwx3ofl2y,1,70,90.8,2022-09-18T14:55:05.722Z,2022-09-21T06:26:04Z,3791037709,141,79.8,3791037705,56,Left,3791037711,212,14.0,3791037707,140,58.7,3791037713,213,3.7,3795945533,178,,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038855,236,1,1,24,59,8gvg1ranyf93hprfkwx3ofl2y,1,58.1,79.2,2022-09-18T14:55:07.849Z,2022-09-21T06:26:07Z,3791037951,140,56.0,3791037955,212,25.5,3791037953,141,41.9,3795945581,178,,3791037957,213,4.6,3791037949,56,Center,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038879,237,1,1,25,2,8gvg1ranyf93hprfkwx3ofl2y,1,56.7,36.7,2022-09-18T14:55:10.651Z,2022-09-21T06:26:11Z,3791038067,141,6.1,3791038071,213,5.3,3795945669,178,,3791038069,212,24.8,3791038063,56,Right,3791038065,140,69.5,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038891,238,1,1,25,5,8gvg1ranyf93hprfkwx3ofl2y,0,69.5,6.1,2022-09-18T14:55:13.226Z,2022-09-21T06:26:20Z,3791038147,140,88.5,3791038153,213,0.2,3791038151,212,20.3,3795945815,178,,3791038149,141,11.8,3791038145,56,Right,,,,,,,exasml2zx1pe8runrm6oh5dsk,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038907,258,49,1,25,6,dich5v7sw466smbqap0d9rbyj,1,3.3,94.2,2022-09-18T14:55:14.803Z,2022-09-21T06:26:26Z,,,,,,,,,,,,,,,,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038917,259,12,1,25,8,dich5v7sw466smbqap0d9rbyj,1,2.7,94.8,2022-09-18T14:55:16.925Z,2022-09-21T06:26:29Z,3791038269,213,0.8,3791038263,140,6.9,3791038265,141,100.0,3791038261,56,Back,3791038319,167,,3791038267,212,6.6,3795945963,178,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038985,239,5,1,25,12,8gvg1ranyf93hprfkwx3ofl2y,1,92.8,-1.7,2022-09-18T14:55:20.155Z,2022-09-21T06:26:30Z,3791038621,56,Right,3791038655,233,260,3791038623,347,,,,,,,,,,,,,,,,,exasml2zx1pe8runrm6oh5dsk,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462038925,260,5,1,25,12,dich5v7sw466smbqap0d9rbyj,0,7.2,101.7,2022-09-18T14:55:20.155Z,2022-09-21T06:26:30Z,3791038303,347,,3791038301,56,Back,3791038753,233,239,,,,,,,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462039407,240,1,1,25,46,8gvg1ranyf93hprfkwx3ofl2y,0,92.5,0,2022-09-18T14:55:54.251Z,2022-09-21T06:26:37Z,3791040801,107,,3791040805,140,95.6,3791040809,212,23.5,3791040803,56,Center,3791040813,1,,3791040807,141,32.8,3791040811,213,1.4,,,,exasml2zx1pe8runrm6oh5dsk,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462039431,262,12,1,25,47,dich5v7sw466smbqap0d9rbyj,1,2.1,61.4,2022-09-18T14:55:56.057Z,2022-09-21T06:26:41Z,3791040897,140,15.7,3791040915,213,0.2,3795946223,388,,3791040937,15,,3791040903,141,66.1,3791040909,212,14.6,3791040891,56,Back,,,,1swp008ttj3pd57fz5uw8mctm,Y. Moses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462039501,263,1,1,25,49,dich5v7sw466smbqap0d9rbyj,1,15.4,66.4,2022-09-18T14:55:57.841Z,2022-09-21T06:26:45Z,3791041251,140,23.0,3791041255,212,10.2,3791041247,3,,3791041253,141,57.0,3795946265,388,,3791041257,213,5.6,3791041249,56,Back,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462039507,264,49,1,25,51,dich5v7sw466smbqap0d9rbyj,1,23,57,2022-09-18T14:55:59.251Z,2022-09-21T06:26:48Z,,,,,,,,,,,,,,,,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462039551,265,1,1,25,51,dich5v7sw466smbqap0d9rbyj,1,23,57.2,2022-09-18T14:55:59.750Z,2022-09-21T06:26:52Z,3791041465,56,Back,3791041469,141,21.3,3791041473,213,5.0,3791041467,140,29.1,3795946357,178,,3791041471,212,25.2,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462039583,266,43,1,25,58,dich5v7sw466smbqap0d9rbyj,1,0,0,2022-09-18T14:56:06.362Z,2022-09-18T14:56:17Z,3791042079,144,3,3791041677,286,0,3791041675,56,Right,,,,,,,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462039619,241,43,1,25,58,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-09-18T14:56:06.363Z,2022-09-18T14:56:42Z,3791043391,144,7,3791041859,285,0,3791041857,56,Back,,,,,,,,,,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462563027,799,3,1,26,0,dich5v7sw466smbqap0d9rbyj,0,81.7,75.2,2022-09-18T14:56:08.361Z,2022-09-21T06:26:59Z,3793878189,56,Center,3793878193,465,,3795946491,178,,3793878191,286,,3793878195,467,ay10c4r23f0tlyuqytje0ack4,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462039607,267,4,1,26,1,dich5v7sw466smbqap0d9rbyj,1,66.8,5.6,2022-09-18T14:56:09.260Z,2022-09-21T06:27:05Z,3791041769,152,,3791041771,265,,3791041767,56,Right,3791041765,13,,3791041773,286,,3791041915,233,242,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462039627,242,4,1,26,1,8gvg1ranyf93hprfkwx3ofl2y,0,33.2,94.4,2022-09-18T14:56:09.261Z,2022-09-21T06:27:04Z,3791041883,265,,3791041875,56,Back,3791041873,13,,3791041879,152,,3791041885,285,,3795946573,178,,3791042037,233,267,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462040001,268,1,1,26,41,dich5v7sw466smbqap0d9rbyj,0,79.1,9.2,2022-09-18T14:56:49.838Z,2022-09-21T06:27:55Z,3791043993,213,1.3,3791043991,212,34.5,3791043977,2,,3791043995,1,,3791043983,152,,3791043979,5,,3791043985,56,Center,3791043981,155,,evdhe2j9k1smuk1ul7woo3h0p,Vitinho,3791043987,140,89.1,3793878969,20,,3793878967,224,3791043989,141,,57.5,3795947129,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462039997,243,12,1,26,42,8gvg1ranyf93hprfkwx3ofl2y,1,9.4,60.2,2022-09-18T14:56:50.946Z,2022-09-21T06:28:00Z,3791045327,140,22.6,3791045405,15,,3791045329,141,29.7,3791045331,212,24.9,3791045333,213,5.3,3791045325,56,Back,3795947539,178,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462040015,269,1,1,26,46,dich5v7sw466smbqap0d9rbyj,0,78.7,76.3,2022-09-18T14:56:54.944Z,2022-09-21T06:28:03Z,3791044063,2,,3791044069,140,89.7,3793879067,224,,3795947571,178,,3791044065,155,,3791044075,212,19.6,3791044071,141,53.0,3791044067,56,Center,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,3791044079,213,5.3,3793879069,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462040031,244,12,1,26,48,8gvg1ranyf93hprfkwx3ofl2y,1,12.9,48.4,2022-09-18T14:56:56.126Z,2022-09-21T06:28:06Z,3791044129,212,13.8,3795947637,388,,3791044133,213,1.6,3791044125,141,68.6,3791044121,140,12.3,3791044117,56,Back,3791044141,15,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462040041,245,49,1,26,50,8gvg1ranyf93hprfkwx3ofl2y,1,11.1,73.5,2022-09-18T14:56:58.128Z,2022-09-21T06:28:11Z,,,,,,,,,,,,,,,,,,,,,,,,,evwzikhqpwulci3y20ckeoc15,Anderson Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462040091,246,3,1,26,51,8gvg1ranyf93hprfkwx3ofl2y,1,17.4,78.4,2022-09-18T14:56:59.815Z,2022-09-21T06:28:13Z,3791044461,285,,3795947719,178,,3791044459,56,Back,3791044479,233,270,3793879369,465,,,,,,,,,,,evwzikhqpwulci3y20ckeoc15,Anderson Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462040085,270,45,1,26,51,dich5v7sw466smbqap0d9rbyj,0,82.6,21.6,2022-09-18T14:56:59.815Z,2022-09-21T06:28:14Z,3791561433,56,Center,3791561595,233,246,3791561435,286,,,,,,,,,,,,,,,,,evdhe2j9k1smuk1ul7woo3h0p,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462040089,271,43,1,26,56,dich5v7sw466smbqap0d9rbyj,1,0,0,2022-09-18T14:57:04.794Z,2022-09-18T14:57:07Z,3791044455,56,Right,3791044565,144,56,,,,,,,,,,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462040105,247,1,1,26,56,8gvg1ranyf93hprfkwx3ofl2y,1,41.3,90.2,2022-09-18T14:57:04.991Z,2022-09-21T06:28:16Z,3791044549,213,0.0,3791044543,141,91.5,3791044545,212,20.9,3791044537,56,Left,3795947759,178,,3791044539,140,61.2,,,,,,,evwzikhqpwulci3y20ckeoc15,Anderson Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462040161,248,1,1,26,58,8gvg1ranyf93hprfkwx3ofl2y,1,61.2,91.5,2022-09-18T14:57:06.317Z,2022-09-21T06:28:24Z,3791044869,140,68.4,3795947841,178,,3791044871,141,76.7,3791044875,213,5.4,3791044867,56,Center,3791045937,210,13,3791044873,212,12.6,,,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
