id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/10/value,keyPass,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2497300949,214,1,1,22,37,7kfx3xpj2c2wxinsyi16i9gaz,1,29.9,50.4,2023-01-14T15:53:52.102Z,2023-01-17T09:31:05Z,3977511551,213,1.5,3982022281,178,,3977511545,140,31.1,3977511549,212,25.7,3977511543,56,Back,3977511547,141,88.1,,,,,,,8czsihbd6817k4uzvwenqvxex,Matheus Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301021,215,2,1,22,42,7kfx3xpj2c2wxinsyi16i9gaz,1,32.6,86.3,2023-01-14T15:53:56.872Z,2023-01-17T09:31:11Z,3977512001,140,63.1,3977512003,141,77.9,3977512009,1,,3982022317,178,,3977511999,56,Center,3977512611,7,bn1rwgy1yhd0ov3u4pu2lb6ga,,,,,,,1c8ki3i0dz0axlnd0vauzw9d6,Rafael Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301103,174,55,1,22,42,7fn0aazbc8nx0u040aulozds1,1,32.5,34.5,2023-01-14T15:53:56.873Z,2023-01-17T09:31:11Z,,,,,,,,,,,,,,,,,,,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301027,216,43,1,22,50,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2023-01-14T15:54:04.570Z,2023-01-14T15:54:16Z,3977512041,56,Center,3977512043,286,0,3977512491,144,3,3977512047,211,0,,,,,,,,,,,,,bn1rwgy1yhd0ov3u4pu2lb6ga,Léo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301251,175,1,1,23,19,7fn0aazbc8nx0u040aulozds1,1,29.9,30.3,2023-01-14T15:54:33.992Z,2023-01-17T09:31:21Z,3977513451,241,,3977513453,56,Left,3977513459,212,54.8,3977513449,155,,3977513455,140,69.4,3977513457,141,82.9,3977513461,213,0.7,3977513447,5,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,3982022393,178,,,3977513463,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301257,176,1,1,23,22,7fn0aazbc8nx0u040aulozds1,0,69.1,78.7,2023-01-14T15:54:37.094Z,2023-01-17T09:31:26Z,3982022447,388,,3977513495,140,85.7,3977513499,212,21.8,3977513501,213,5.6,3977513493,56,Center,3977513491,3,,3977513497,141,59.4,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301309,218,52,1,23,25,7kfx3xpj2c2wxinsyi16i9gaz,1,12.7,47.8,2023-01-14T15:54:39.619Z,2023-01-17T09:31:48Z,3982022581,178,,3981166447,377,,,,,,,,,,,,,,,,,,,,4nl5hapemrmmuh1r8afne8b85,Marcelo Carné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301313,219,1,1,23,27,7kfx3xpj2c2wxinsyi16i9gaz,1,12.7,47.8,2023-01-14T15:54:41.552Z,2023-01-17T09:32:02Z,3977513843,287,,3977513811,1,,3977513805,141,87.1,3977513801,56,Back,3977513809,213,0.8,3977513803,140,35.2,3982022719,178,,3977513807,212,35.7,4nl5hapemrmmuh1r8afne8b85,Marcelo Carné,3977513799,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301327,220,1,1,23,30,7kfx3xpj2c2wxinsyi16i9gaz,1,38,83.8,2023-01-14T15:54:44.772Z,2023-01-17T09:32:52Z,3977513929,56,Back,3982023291,178,,3977513937,213,5.0,3977513933,141,69.1,3977513931,140,41.0,3977513935,212,10.5,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301383,221,1,1,23,33,7kfx3xpj2c2wxinsyi16i9gaz,1,41,69.1,2023-01-14T15:54:48.380Z,2023-01-17T09:32:57Z,3982023363,178,,3977514283,212,10.5,3977514281,141,72.1,3977514279,140,31.2,3977514277,56,Back,3977514285,213,2.9,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301409,222,1,1,23,40,7kfx3xpj2c2wxinsyi16i9gaz,1,33.5,57.8,2023-01-14T15:54:54.527Z,2023-01-17T09:33:17Z,3977514459,212,32.7,3977514453,56,Back,3977514451,155,,3977514457,141,10.6,3982023643,178,,3977514463,1,,3977514455,140,39.4,3977514461,213,4.9,8czsihbd6817k4uzvwenqvxex,Matheus Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301433,223,1,1,23,45,7kfx3xpj2c2wxinsyi16i9gaz,1,46.2,12.3,2023-01-14T15:54:59.888Z,2023-01-17T09:33:22Z,3977514665,140,62.4,3977514671,213,0.9,3977514663,56,Center,3977514669,212,28.9,3982023665,178,,3977514667,141,46.6,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301467,224,1,1,23,47,7kfx3xpj2c2wxinsyi16i9gaz,1,61,43,2023-01-14T15:55:01.980Z,2023-01-17T09:33:29Z,3977514857,56,Back,3977514859,140,46.8,3977514865,213,2.8,3977514855,155,,3977514863,212,16.1,3977514861,141,51.8,3982023715,178,,,,,757f9x11lzcug3d6sn39d85wp,J. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301499,225,1,1,23,51,7kfx3xpj2c2wxinsyi16i9gaz,1,54.2,65.7,2023-01-14T15:55:05.980Z,2023-01-17T09:33:44Z,3977515023,212,22.1,3982023767,178,,3977515019,141,97.4,3977515013,56,Left,3977515017,140,59.0,3977515027,213,1.3,,,,,,,1c8ki3i0dz0axlnd0vauzw9d6,Rafael Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301543,226,1,1,23,54,7kfx3xpj2c2wxinsyi16i9gaz,1,59.9,96.2,2023-01-14T15:55:08.982Z,2023-01-17T09:33:54Z,3977515295,141,69.7,3977515291,56,Center,3982023891,178,,3977515299,213,4.6,3977515293,140,57.1,3977515297,212,18.3,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301581,227,1,1,24,0,7kfx3xpj2c2wxinsyi16i9gaz,1,56.5,75.7,2023-01-14T15:55:14.740Z,2023-01-17T09:34:31Z,3977515475,141,65.2,3982024119,178,,3977515477,212,12.7,3977515471,56,Back,3977515479,213,3.7,3977515473,140,46.5,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301593,228,1,1,24,5,7kfx3xpj2c2wxinsyi16i9gaz,1,56.5,47.6,2023-01-14T15:55:19.567Z,2023-01-17T09:34:39Z,3977515553,56,Right,3977515565,212,20.0,3977515559,141,18.3,3982024171,178,,3977515569,213,4.6,3977515555,140,55.3,,,,,,,8czsihbd6817k4uzvwenqvxex,Matheus Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301621,229,1,1,24,7,7kfx3xpj2c2wxinsyi16i9gaz,1,55,17.1,2023-01-14T15:55:22.220Z,2023-01-17T09:35:06Z,3977515687,212,21.0,3977515689,213,5.8,3977515683,140,72.9,3977515685,141,3.2,3982024317,178,,3977515679,56,Right,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301639,230,1,1,24,10,7kfx3xpj2c2wxinsyi16i9gaz,1,72.9,3.2,2023-01-14T15:55:24.985Z,2023-01-17T09:35:12Z,3977515799,56,Right,3977515807,213,0.4,3977515803,141,8.3,3977515801,140,80.4,3977515805,212,8.6,3982024353,178,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301641,231,3,1,24,13,7kfx3xpj2c2wxinsyi16i9gaz,0,83.8,5.1,2023-01-14T15:55:27.519Z,2023-01-17T09:35:19Z,3977515929,233,177,3982024387,178,,3981167589,465,,3977515813,286,,3977515811,56,Right,,,,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301657,177,7,1,24,13,7fn0aazbc8nx0u040aulozds1,1,16.2,94.9,2023-01-14T15:55:27.689Z,2023-01-17T09:35:22Z,3977515891,56,Back,3977515893,285,,3982024403,389,,3977515923,233,231,3977515889,167,,3981167687,385,,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301661,178,5,1,24,13,7fn0aazbc8nx0u040aulozds1,0,16,101.2,2023-01-14T15:55:28.404Z,2023-01-17T09:35:25Z,3977515919,347,,3977515917,56,Back,3977516139,233,232,,,,,,,,,,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301685,232,5,1,24,13,7kfx3xpj2c2wxinsyi16i9gaz,1,84,-1.2,2023-01-14T15:55:28.404Z,2023-01-17T09:35:25Z,3977516095,56,Right,3977516123,233,178,3977516097,347,,,,,,,,,,,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301695,233,1,1,24,21,7kfx3xpj2c2wxinsyi16i9gaz,1,87.9,0,2023-01-14T15:55:36.246Z,2023-01-17T09:35:38Z,3977516163,212,10.8,3977516155,107,,3977516161,141,14.4,3977516159,140,90.0,3977516165,213,1.4,3977516157,56,Right,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301709,234,1,1,24,22,7kfx3xpj2c2wxinsyi16i9gaz,1,90,14.4,2023-01-14T15:55:37.212Z,2023-01-17T09:35:43Z,3977516257,56,Right,3977516259,140,88.6,3977516265,213,4.5,3982024541,178,,3977516263,212,6.2,3977516261,141,5.6,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301725,235,1,1,24,24,7kfx3xpj2c2wxinsyi16i9gaz,0,92.8,5,2023-01-14T15:55:39.158Z,2023-01-17T09:35:47Z,3977516325,2,,3981168155,224,,3977516335,212,27.7,3977516333,141,44.3,3981168157,20,,3982024561,178,,3977516327,155,,3977516331,140,85.8,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,3977516329,56,Center,,3977516337,213,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,
2497301745,179,12,1,24,26,7fn0aazbc8nx0u040aulozds1,1,13.2,51.8,2023-01-14T15:55:40.578Z,2023-01-17T09:35:54Z,3977516439,140,21.8,3977516437,56,Back,3977516441,141,62.5,3977516443,212,11.6,3982024601,178,,3977516445,213,0.7,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301743,236,61,1,24,26,7kfx3xpj2c2wxinsyi16i9gaz,1,79.2,36.9,2023-01-14T15:55:40.925Z,2023-01-17T09:36:00Z,3982024699,178,,3977516435,56,Center,3982024697,15,,,,,,,,,,,,,,,,,1c8ki3i0dz0axlnd0vauzw9d6,Rafael Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301747,180,43,1,24,29,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-01-14T15:55:43.656Z,2023-01-14T15:56:13Z,3977516449,56,Back,3977517495,144,61,,,,,,,,,,,,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301765,237,1,1,24,30,7kfx3xpj2c2wxinsyi16i9gaz,1,58.9,31.8,2023-01-14T15:55:44.741Z,2023-01-17T09:36:15Z,3977516583,213,1.2,3977516581,212,8.3,3977516575,56,Center,3977516579,141,43.0,3982024799,178,,3977516577,140,62.0,,,,,,,8czsihbd6817k4uzvwenqvxex,Matheus Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301767,238,1,1,24,33,7kfx3xpj2c2wxinsyi16i9gaz,0,63.1,38.5,2023-01-14T15:55:48.059Z,2023-01-17T09:36:20Z,3977516599,141,17.1,3977516593,155,,3977516597,140,82.4,3977516603,213,5.7,3977516601,212,24.9,3977516595,56,Right,3982024839,178,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301777,181,1,1,24,35,7fn0aazbc8nx0u040aulozds1,0,23.2,85.4,2023-01-14T15:55:49.923Z,2023-01-17T09:36:28Z,3977516649,3,,3977516655,141,100.0,3977516651,56,Back,3977516653,140,27.9,3977516659,213,1.1,3977516657,212,11.3,3982024881,388,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301779,182,5,1,24,37,7fn0aazbc8nx0u040aulozds1,0,25.9,100.9,2023-01-14T15:55:51.794Z,2023-01-17T09:36:36Z,3977516971,233,239,3977516663,347,,3977516661,56,Back,,,,,,,,,,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301835,239,5,1,24,37,7kfx3xpj2c2wxinsyi16i9gaz,1,74.1,-0.9,2023-01-14T15:55:51.794Z,2023-01-17T09:36:36Z,3977516941,56,Right,3977516943,347,,3977516961,233,182,,,,,,,,,,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301857,240,1,1,24,43,7kfx3xpj2c2wxinsyi16i9gaz,1,77.9,0,2023-01-14T15:55:58.427Z,2023-01-17T09:36:41Z,3977517067,213,2.8,3977517061,140,48.4,3977517069,1,,3977517063,141,13.2,3977517065,212,32.5,3977517059,56,Back,3977517057,107,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301901,241,1,1,24,48,7kfx3xpj2c2wxinsyi16i9gaz,1,48.1,18.9,2023-01-14T15:56:02.499Z,2023-01-17T09:36:47Z,3982025003,178,,3977517325,141,55.2,3977517321,56,Back,3977517329,213,1.7,3977517323,140,44.8,3977517327,212,24.9,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301921,242,1,1,24,52,7kfx3xpj2c2wxinsyi16i9gaz,1,48.6,56,2023-01-14T15:56:07.426Z,2023-01-17T09:36:50Z,3977517435,141,32.1,3977517431,56,Center,3977517433,140,51.8,3977517439,213,4.9,3977517437,212,16.6,3982025065,178,,,,,,,,8czsihbd6817k4uzvwenqvxex,Matheus Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301933,243,1,1,24,56,7kfx3xpj2c2wxinsyi16i9gaz,1,55.6,31,2023-01-14T15:56:11.417Z,2023-01-17T09:36:53Z,3977517503,140,66.3,3977517509,213,6.1,3977517501,56,Center,3977517507,212,11.5,3982025103,178,,3977517505,141,27.3,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301939,244,1,1,24,57,7kfx3xpj2c2wxinsyi16i9gaz,0,66.3,27.3,2023-01-14T15:56:12.343Z,2023-01-17T09:36:59Z,3977517531,56,Center,3982025145,178,,3977517539,213,0.2,3977517533,140,76.5,3977517537,212,10.9,3977517535,141,30.6,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301997,183,12,1,24,59,7fn0aazbc8nx0u040aulozds1,1,23.7,72.3,2023-01-14T15:56:13.449Z,2023-01-17T09:37:02Z,3977517877,140,59.4,3977517881,212,40.3,3977517879,141,94.2,3977517873,56,Left,3982025171,178,,3977517883,213,0.4,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497302005,245,1,1,25,9,7kfx3xpj2c2wxinsyi16i9gaz,1,38.5,18.8,2023-01-14T15:56:23.461Z,2023-01-17T09:37:08Z,3977517923,141,26.5,3977517919,140,44.9,3982025213,178,,3977517917,56,Back,3977517927,212,8.5,3977517931,213,0.7,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497302013,246,1,1,25,10,7kfx3xpj2c2wxinsyi16i9gaz,1,44.9,26.5,2023-01-14T15:56:24.778Z,2023-01-17T09:37:14Z,3977517991,213,3.2,3982025263,178,,3977517985,140,36.4,3977517989,212,9.0,3977517983,56,Back,3977517987,141,25.2,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497302031,247,1,1,25,12,7kfx3xpj2c2wxinsyi16i9gaz,1,36.4,25.2,2023-01-14T15:56:26.869Z,2023-01-17T09:37:18Z,3977518065,140,31.6,3977518071,213,1.8,3977518067,141,57.8,3982025285,178,,3977518063,56,Back,3977518069,212,22.7,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497302039,248,1,1,25,15,7kfx3xpj2c2wxinsyi16i9gaz,1,31.6,57.8,2023-01-14T15:56:30.368Z,2023-01-17T09:37:23Z,3977518113,213,4.9,3977518105,56,Back,3977518111,212,18.0,3977518107,140,34.0,3977518109,141,31.6,3982025321,178,,,,,,,,8czsihbd6817k4uzvwenqvxex,Matheus Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497302049,249,1,1,25,19,7kfx3xpj2c2wxinsyi16i9gaz,0,34.7,28.3,2023-01-14T15:56:33.615Z,2023-01-17T09:37:29Z,3977518137,212,18.3,3977518139,213,5.4,3977518133,140,46.0,3977518131,56,Back,3977518135,141,7.9,3982025361,178,,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497302071,184,8,1,25,20,7fn0aazbc8nx0u040aulozds1,1,64.1,90.5,2023-01-14T15:56:34.617Z,2023-01-17T09:37:32Z,3981169839,383,,3977518185,56,Left,3982025383,178,,,,,,,,,,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497302075,185,49,1,25,22,7fn0aazbc8nx0u040aulozds1,1,62.2,95.6,2023-01-14T15:56:36.436Z,2023-01-17T09:37:36Z,,,,,,,,,,,,,,,,,,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497302087,186,1,1,25,22,7fn0aazbc8nx0u040aulozds1,0,62.2,95.6,2023-01-14T15:56:36.469Z,2023-01-17T09:37:40Z,3982025429,178,,3977518295,141,92.4,3977518289,155,,3977518297,212,25.7,3977518291,56,Back,3977518299,213,3.2,3977518293,140,37.8,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497302091,250,8,1,25,22,7kfx3xpj2c2wxinsyi16i9gaz,1,65.9,11.4,2023-01-14T15:56:37.265Z,2023-01-17T09:37:53Z,3977518317,56,Right,3982025515,178,,3981170219,385,,,,,,,,,,,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497302107,187,5,1,25,25,7fn0aazbc8nx0u040aulozds1,1,28.8,101.8,2023-01-14T15:56:40.307Z,2023-01-17T09:37:58Z,3977518403,347,,3977518439,233,251,3977518401,56,Back,,,,,,,,,,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497302097,251,5,1,25,25,7kfx3xpj2c2wxinsyi16i9gaz,0,71.2,-1.8,2023-01-14T15:56:40.307Z,2023-01-17T09:37:58Z,3977518347,347,,3977518345,56,Right,3977518445,233,187,,,,,,,,,,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497302201,188,1,1,25,41,7fn0aazbc8nx0u040aulozds1,1,31.9,100,2023-01-14T15:56:55.496Z,2023-01-17T09:38:03Z,3977518911,141,91.8,3977518905,107,,3977518913,212,6.3,3977518907,56,Back,3977518909,140,33.6,3977518915,213,5.0,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497302207,189,1,1,25,42,7fn0aazbc8nx0u040aulozds1,1,33.6,91.8,2023-01-14T15:56:56.588Z,2023-01-17T09:38:12Z,3982025693,178,,3977518957,141,88.6,3977518959,212,8.3,3977518953,56,Back,3977518951,3,,3977518955,140,41.2,3977518961,213,6.0,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497302211,190,1,1,25,43,7fn0aazbc8nx0u040aulozds1,1,41.3,88.4,2023-01-14T15:56:57.663Z,2023-01-17T09:38:17Z,3982025743,178,,3977518983,212,10.6,3977518981,141,77.3,3977518977,56,Back,3977518985,213,3.9,3977518979,140,34.2,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497302243,191,1,1,25,44,7fn0aazbc8nx0u040aulozds1,1,34.2,77.3,2023-01-14T15:56:58.514Z,2023-01-17T09:38:20Z,3977519175,141,79.4,3977519171,56,Left,3982025787,178,,3977519179,213,0.1,3977519173,140,51.2,3977519177,212,17.9,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497302277,192,1,1,25,45,7fn0aazbc8nx0u040aulozds1,1,47.2,79.9,2023-01-14T15:57:00.110Z,2023-01-17T09:38:31Z,3982025893,178,,3977519369,141,84.4,3977519367,140,55.6,3977519373,213,0.3,3977519365,56,Left,3977519371,212,9.3,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497302301,193,1,1,25,48,7fn0aazbc8nx0u040aulozds1,1,45.9,77,2023-01-14T15:57:03.236Z,2023-01-17T09:38:43Z,3977519471,155,,3977519473,196,,3977519479,141,11.4,3977519485,1,,3977519477,140,79.8,3977519483,213,5.4,3982025997,178,,3977519481,212,57.1,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,3977519475,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497302315,194,1,1,25,55,7fn0aazbc8nx0u040aulozds1,0,81,11.1,2023-01-14T15:57:09.502Z,2023-01-17T09:38:48Z,3977519537,213,1.7,3977519529,56,Center,3977519531,140,78.5,3982026043,178,,3977519527,155,,3977519533,141,57.6,3977519535,212,31.7,,,,7m2za4jynw9fdc2ax1455ibpx,Igor Julião,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497302311,252,49,1,25,57,7kfx3xpj2c2wxinsyi16i9gaz,1,22.9,44.9,2023-01-14T15:57:11.663Z,2023-01-17T09:39:02Z,,,,,,,,,,,,,,,,,,,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497302329,253,1,1,25,57,7kfx3xpj2c2wxinsyi16i9gaz,1,22.9,44.9,2023-01-14T15:57:11.680Z,2023-01-17T09:39:12Z,3982026117,388,,3977519623,213,1.3,3977519619,141,62.7,3977519621,212,12.7,3977519617,140,26.5,3982026119,21,,3977519615,56,Back,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498171761,1467,67,1,25,59,7kfx3xpj2c2wxinsyi16i9gaz,1,24.9,64.8,2023-01-14T15:57:13.607Z,2023-01-17T13:05:16Z,3982148059,233,1291,,,,,,,,,,,,,,,,,,,,,,1c8ki3i0dz0axlnd0vauzw9d6,Rafael Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498171759,1291,67,1,25,59,7fn0aazbc8nx0u040aulozds1,0,75.1,35.2,2023-01-14T15:57:13.608Z,2023-01-17T12:04:13Z,3982148071,233,1467,,,,,,,,,,,,,,,,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497302345,254,1,1,25,59,7kfx3xpj2c2wxinsyi16i9gaz,0,26.5,62.7,2023-01-14T15:57:13.619Z,2023-01-17T13:05:17Z,3977519707,213,0.5,3977519703,141,77.3,3982026221,178,,3977519701,140,44.5,3977519699,56,Back,3977519705,212,21.3,,,,,,,1c8ki3i0dz0axlnd0vauzw9d6,Rafael Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
