id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,assist,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,keyPass,qualifier/12/value,qualifier/18/value
2442259293,107,52,1,15,1,dich5v7sw466smbqap0d9rbyj,1,4.9,38.5,2022-08-05T19:33:22.061Z,2022-08-08T02:22:40Z,3693685253,178,,3692271067,376,,,,,,,,,,,,,,,,,,,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442259397,108,1,1,15,5,dich5v7sw466smbqap0d9rbyj,1,6.7,40,2022-08-05T19:33:25.852Z,2022-08-08T02:22:46Z,3685895115,140,24.5,3685895113,56,Back,3685913885,189,,3685895111,123,,3685895117,141,40.4,3685895119,212,18.7,3685895121,213,0.0,3693685361,178,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442259401,109,1,1,15,8,dich5v7sw466smbqap0d9rbyj,1,23.9,34,2022-08-05T19:33:29.031Z,2022-08-08T02:22:52Z,3685895145,213,1.4,3685895139,140,26.6,3693685473,178,,3685895143,212,15.0,3685895137,56,Back,3685895141,141,55.7,,,,,,,1nqpxso2a9qw8w8g6u4sb60ut,Oriol Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442259419,110,1,1,15,10,dich5v7sw466smbqap0d9rbyj,1,26.8,54.3,2022-08-05T19:33:31.055Z,2022-08-08T02:22:56Z,3685895295,140,46.0,3685895301,141,90.0,3685895305,212,31.6,3685895291,56,Back,3693685507,178,,3685895309,213,0.9,,,,,,,1swp008ttj3pd57fz5uw8mctm,Y. Moses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442259453,111,1,1,15,15,dich5v7sw466smbqap0d9rbyj,1,56.9,87.2,2022-08-05T19:33:36.142Z,2022-08-08T02:23:03Z,3685895587,140,59.0,3685895589,141,66.0,3685895585,56,Center,3693685623,178,,3685895593,213,4.9,3685895591,212,14.6,,,,,,,c0pat4dqmsc4teand5ampsdlh,Arsénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442259459,112,4,1,15,17,dich5v7sw466smbqap0d9rbyj,1,58.4,66.2,2022-08-05T19:33:38.141Z,2022-08-08T02:23:12Z,3685895723,233,161,3685895615,286,,3685895611,152,,3685895613,265,,3685895607,13,,3685895609,56,Center,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442259475,161,4,1,15,17,9ldqu49smv1xg2va0n2cy28zl,0,41.6,33.8,2022-08-05T19:33:38.142Z,2022-08-08T02:23:12Z,3685895707,56,Back,3685895709,152,,3693685745,178,,3685895751,233,112,3685895705,13,,3685895713,285,,3685895711,265,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442259677,113,1,1,15,25,dich5v7sw466smbqap0d9rbyj,1,58.1,64.6,2022-08-05T19:33:45.341Z,2022-08-08T02:23:17Z,3685896851,212,38.1,3685896853,213,4.8,3685896855,1,,3685896845,56,Right,3685896843,152,,3685896841,5,,3685896847,140,61.5,3685896849,141,8.8,1swp008ttj3pd57fz5uw8mctm,Y. Moses,3685897279,189,3693685901,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442259689,114,1,1,15,26,dich5v7sw466smbqap0d9rbyj,0,65.7,4.9,2022-08-05T19:33:46.872Z,2022-08-08T02:23:28Z,3693686057,178,,3685896915,213,0.8,3685896911,141,45.8,3685897111,189,,3685896913,212,40.2,3685896905,155,,3685896917,1,,3685896907,56,Center,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,3685896909,140,,,,,,,,,,,,,,,,,93.4,,,,,,,,,,,,,,,,,,,
2442260731,126,61,1,15,32,dich5v7sw466smbqap0d9rbyj,0,87.5,43.9,2022-08-05T19:33:53.033Z,2022-08-08T02:23:38Z,3685902335,56,Center,3693686169,178,,,,,,,,,,,,,,,,,,,,3vln1sp3b13v1yhcsd0vl3c2x,Rafa Mújica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442259723,162,12,1,15,34,9ldqu49smv1xg2va0n2cy28zl,1,5.5,63.2,2022-08-05T19:33:54.692Z,2022-08-08T02:23:43Z,3685897125,213,1.9,3685897117,56,Back,3685897119,140,0.0,3685897121,141,98.1,3685897123,212,24.8,3685897145,167,,3693686219,178,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442260087,116,6,1,15,37,dich5v7sw466smbqap0d9rbyj,1,100,5.9,2022-08-05T19:33:58.221Z,2022-08-08T02:23:47Z,3685898977,56,Right,3685898979,75,,3685900251,233,163,,,,,,,,,,,,,,,,3vln1sp3b13v1yhcsd0vl3c2x,Rafa Mújica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442259729,163,6,1,15,37,9ldqu49smv1xg2va0n2cy28zl,0,0,94.1,2022-08-05T19:33:58.221Z,2022-08-08T02:23:47Z,3685897135,56,Back,3685897139,73,,3685900279,233,116,,,,,,,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442259989,115,43,1,15,38,dich5v7sw466smbqap0d9rbyj,1,0,0,2022-08-05T19:33:59.102Z,2022-08-05T19:34:34Z,3685898473,347,0,3685898471,56,Right,3685899449,144,5,,,,,,,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442260135,117,1,1,16,7,dich5v7sw466smbqap0d9rbyj,0,99.5,0.5,2022-08-05T19:34:28.019Z,2022-08-08T02:23:53Z,3685899209,2,,3693686423,178,,3685899215,223,,3685899213,155,,3685899211,6,,3692276379,72,,3685899225,213,1.8,3685899219,140,94.1,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,3685899217,56,3685899221,141,3685899223,212,23.0,,,,,,,,,,,,Center,,33.3,,,,,,,,,,,,,,,,,
2442260141,164,12,1,16,8,9ldqu49smv1xg2va0n2cy28zl,1,5.5,65,2022-08-05T19:34:29.033Z,2022-08-08T02:24:05Z,3685899279,213,0.6,3685899277,212,33.7,3685899297,15,,3693686689,388,,3685899275,141,92.9,3685899273,140,32.0,3685899271,56,Back,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442260137,118,43,1,16,9,dich5v7sw466smbqap0d9rbyj,1,0,0,2022-08-05T19:34:29.663Z,2022-08-05T19:37:56Z,3685899249,213,1.4,3685899247,212,5.5,3685899245,141,41.3,3685911879,144,1,3685899239,168,0,3685899243,140,95.0,3685899237,3,0,3685899241,56,Center,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442260165,165,49,1,16,13,9ldqu49smv1xg2va0n2cy28zl,1,36.4,93,2022-08-05T19:34:34.133Z,2022-08-08T02:24:16Z,,,,,,,,,,,,,,,,,,,,,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442260233,166,1,1,16,16,9ldqu49smv1xg2va0n2cy28zl,1,43.5,75.8,2022-08-05T19:34:37.151Z,2022-08-08T02:24:20Z,3685899771,141,18.1,3685899773,212,42.6,3693687029,178,,3685899775,213,5.1,3685899767,56,Right,3685899769,140,59.3,3685899777,1,,3685899765,155,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442260239,167,61,1,16,20,9ldqu49smv1xg2va0n2cy28zl,0,59.7,16.3,2022-08-05T19:34:40.401Z,2022-08-08T11:21:34Z,3685899797,56,Right,3693687363,178,,,,,,,,,,,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442260249,119,12,1,16,20,dich5v7sw466smbqap0d9rbyj,1,31.2,82,2022-08-05T19:34:40.872Z,2022-08-08T02:25:04Z,3693688089,178,,3685899851,141,100.0,3685899853,212,13.7,3685899849,140,35.4,3685899847,56,Back,3685899855,213,1.2,3685899865,167,,,,,c0pat4dqmsc4teand5ampsdlh,Arsénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442260253,120,5,1,16,21,dich5v7sw466smbqap0d9rbyj,0,39.6,101.6,2022-08-05T19:34:41.552Z,2022-08-08T02:25:10Z,3685900125,233,168,3685899861,56,Back,3685899863,347,,,,,,,,,,,,,,,,,c0pat4dqmsc4teand5ampsdlh,Arsénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442260299,168,5,1,16,21,9ldqu49smv1xg2va0n2cy28zl,1,60.4,-1.6,2022-08-05T19:34:41.552Z,2022-08-08T02:25:10Z,3685900075,56,Right,3685900077,347,,3685900101,233,120,,,,,,,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442260319,169,1,1,16,23,9ldqu49smv1xg2va0n2cy28zl,1,56.2,0,2022-08-05T19:34:43.922Z,2022-08-08T02:25:24Z,3685900187,212,9.9,3685900189,213,0.7,3685900185,141,7.9,3685900181,56,Right,3685900183,140,63.1,3685900179,107,,,,,,,,7qwzed85qna21zisvvatrjlxx,Gilberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442260353,170,1,1,16,25,9ldqu49smv1xg2va0n2cy28zl,1,63.1,7.9,2022-08-05T19:34:46.241Z,2022-08-08T02:25:32Z,3685900399,56,Right,3685900401,140,57.1,3685900403,141,3.1,3685900405,212,7.1,3693688683,178,,3685900407,213,3.6,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442260399,171,1,1,16,28,9ldqu49smv1xg2va0n2cy28zl,1,57.1,3.1,2022-08-05T19:34:48.811Z,2022-08-08T02:25:35Z,3685900645,212,9.6,3685900641,140,53.4,3685900643,141,16.0,3685900639,56,Right,3693688767,178,,3685900647,213,2.0,,,,,,,7qwzed85qna21zisvvatrjlxx,Gilberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442260411,172,1,1,16,31,9ldqu49smv1xg2va0n2cy28zl,1,55.2,21.4,2022-08-05T19:34:51.353Z,2022-08-08T02:25:40Z,3685900715,56,Center,3693688923,178,,3685900723,213,1.6,3685900721,212,17.2,3685900717,140,54.9,3685900719,141,46.7,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442260453,173,1,1,16,33,9ldqu49smv1xg2va0n2cy28zl,1,54.9,46.7,2022-08-05T19:34:53.792Z,2022-08-08T02:25:44Z,3685900929,140,64.8,3685900935,213,1.2,3685900927,56,Left,3693689027,178,,3685900933,212,28.4,3685900931,141,85.5,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442260477,174,1,1,16,36,9ldqu49smv1xg2va0n2cy28zl,1,66.7,86.4,2022-08-05T19:34:57.193Z,2022-08-08T02:25:50Z,3685901055,141,68.9,3693689183,178,,3685901053,140,69.9,3685901051,56,Center,3685901057,212,12.4,3685901059,213,5.0,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442260507,175,1,1,16,37,9ldqu49smv1xg2va0n2cy28zl,1,69.9,68.9,2022-08-05T19:34:58.002Z,2022-08-08T02:25:57Z,3685901173,56,Left,3685901175,140,68.3,3685901181,213,1.7,3685901179,212,12.0,3693689297,178,,3685901177,141,86.4,,,,,,,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442260539,176,1,1,16,38,9ldqu49smv1xg2va0n2cy28zl,1,68.3,86.4,2022-08-05T19:34:59.073Z,2022-08-08T02:26:02Z,3685901337,141,75.5,3685901343,213,4.0,3685901339,212,10.0,3693689381,178,,3685901335,140,61.9,3685901333,56,Center,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443759331,2037,43,1,16,39,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2022-08-05T19:35:00.007Z,2022-08-08T10:38:19Z,3693838149,178,0,3694045459,144,82,,,,,,,,,,,,,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443759337,2038,43,1,16,41,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2022-08-05T19:35:01.365Z,2022-08-08T10:38:17Z,3693838193,178,0,3694045415,144,82,,,,,,,,,,,,,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442260557,177,1,1,16,42,9ldqu49smv1xg2va0n2cy28zl,0,58.8,71.4,2022-08-05T19:35:02.651Z,2022-08-08T10:14:52Z,3685901425,213,5.8,3685901419,140,67.1,3685901417,56,Center,3693689547,178,,3685901421,141,64.8,3685901423,212,9.8,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442260561,178,50,1,16,43,9ldqu49smv1xg2va0n2cy28zl,1,67,61.4,2022-08-05T19:35:03.666Z,2022-08-08T10:14:54Z,3685901441,286,,3685901491,233,122,3685901439,56,Center,,,,,,,,,,,,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442260573,122,7,1,16,43,dich5v7sw466smbqap0d9rbyj,0,33,38.6,2022-08-05T19:35:03.731Z,2022-08-08T10:14:54Z,3685901465,56,Back,3693689921,178,,3685901479,233,178,3692286693,385,,3685901467,285,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442260565,179,61,1,16,43,9ldqu49smv1xg2va0n2cy28zl,1,67.1,64.5,2022-08-05T19:35:03.801Z,2022-08-08T10:14:53Z,3693689819,178,,3685901445,56,Center,,,,,,,,,,,,,,,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442260587,123,49,1,16,45,dich5v7sw466smbqap0d9rbyj,1,33,41.8,2022-08-05T19:35:05.432Z,2022-08-08T10:14:55Z,,,,,,,,,,,,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442260635,124,1,1,16,45,dich5v7sw466smbqap0d9rbyj,1,32.9,41.2,2022-08-05T19:35:05.707Z,2022-08-08T10:14:55Z,3685901777,140,41.3,3685901779,141,33.7,3685901775,56,Back,3685901781,212,10.2,3685901783,213,5.8,3693690733,178,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443580795,630,1,1,16,45,dich5v7sw466smbqap0d9rbyj,0,41,30.6,2022-08-05T19:35:06.201Z,2022-08-08T10:14:56Z,3692875037,212,10.4,3692875039,213,4.3,3692875031,56,Back,3692875033,140,37.4,3692875035,141,16.4,3693691043,178,,,,,,,,1nqpxso2a9qw8w8g6u4sb60ut,Oriol Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442260553,121,43,1,16,47,dich5v7sw466smbqap0d9rbyj,1,0,0,2022-08-05T19:35:07.496Z,2022-08-07T19:52:33Z,3685901409,56,Center,3692874009,144,61,,,,,,,,,,,,,,,,,,,3vln1sp3b13v1yhcsd0vl3c2x,Rafa Mújica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443580883,1085,49,1,16,47,9ldqu49smv1xg2va0n2cy28zl,1,63.5,84.7,2022-08-05T19:35:07.769Z,2022-08-08T10:14:56Z,,,,,,,,,,,,,,,,,,,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442260637,125,43,1,16,49,dich5v7sw466smbqap0d9rbyj,1,0,0,2022-08-05T19:35:10Z,2022-08-07T20:06:36Z,3692914805,144,79,3685901791,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581153,1086,1,1,16,50,9ldqu49smv1xg2va0n2cy28zl,1,54.8,65.1,2022-08-05T19:35:10.564Z,2022-08-08T10:14:56Z,3693708995,178,,3692876895,56,Center,3692876901,212,15.4,3692876903,213,4.5,3692876899,141,42.9,3692876897,140,51.8,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581217,1087,1,1,16,54,9ldqu49smv1xg2va0n2cy28zl,0,58,32.3,2022-08-05T19:35:14.759Z,2022-08-08T10:14:57Z,3692877291,141,25.1,3692877293,212,40.0,3693709065,178,,3692877285,155,,3692877295,213,6.2,3692877297,1,,3692877289,140,95.8,3692877287,56,Center,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581251,631,52,1,16,58,dich5v7sw466smbqap0d9rbyj,1,5,75.2,2022-08-05T19:35:18.774Z,2022-08-08T10:14:57Z,3692878205,376,,3693709081,178,,,,,,,,,,,,,,,,,,,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581361,632,1,1,16,59,dich5v7sw466smbqap0d9rbyj,1,7.8,75.5,2022-08-05T19:35:19.710Z,2022-08-08T10:14:58Z,3693709107,178,,3692878175,56,Back,3692878183,213,0.7,3692878181,212,21.9,3692878173,123,,3692878177,140,24.1,3692878179,141,95.7,,,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581459,633,1,1,17,1,dich5v7sw466smbqap0d9rbyj,1,25.5,93.6,2022-08-05T19:35:22.282Z,2022-08-08T10:15:04Z,3692878737,56,Back,3692878743,141,74.3,3692878739,140,27.5,3692878747,212,13.3,3692878751,213,4.9,3693709121,178,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581511,634,1,1,17,3,dich5v7sw466smbqap0d9rbyj,0,27.7,77.8,2022-08-05T19:35:24.125Z,2022-08-08T10:15:08Z,3693709131,178,,3692879079,140,27.7,3692879077,56,Back,3692879083,212,15.8,3692879081,141,100.0,3692879085,213,1.6,,,,,,,1swp008ttj3pd57fz5uw8mctm,Y. Moses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581513,635,5,1,17,5,dich5v7sw466smbqap0d9rbyj,0,27.6,101.6,2022-08-05T19:35:25.828Z,2022-08-08T10:15:12Z,3692951587,233,1088,3692879093,347,,3692879091,56,Back,,,,,,,,,,,,,,,,1swp008ttj3pd57fz5uw8mctm,Y. Moses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581565,1088,5,1,17,5,9ldqu49smv1xg2va0n2cy28zl,1,72.4,-1.6,2022-08-05T19:35:25.828Z,2022-08-08T10:15:12Z,3692879337,56,Right,3692879339,347,,3692951571,233,635,,,,,,,,,,,,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443582383,1089,1,1,17,7,9ldqu49smv1xg2va0n2cy28zl,1,72.1,0,2022-08-05T19:35:28.175Z,2022-08-08T10:15:20Z,3692884267,56,Right,3692884275,141,12.4,3692884271,140,72.1,3692884277,212,9.6,3692884265,107,,3692884279,213,1.6,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443583141,1090,1,1,17,9,9ldqu49smv1xg2va0n2cy28zl,1,72.1,14.4,2022-08-05T19:35:29.808Z,2022-08-08T10:15:26Z,3693709165,178,,3692888745,213,4.8,3692888739,140,72.7,3692888741,141,5.2,3692888743,212,6.3,3692888737,56,Right,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443802145,1023,83,1,17,12,dich5v7sw466smbqap0d9rbyj,1,29.2,89.6,2022-08-05T19:35:33.210Z,2022-08-08T10:39:54Z,3694047637,399,109788,,,,,,,,,,,,,,,,,,,,,,3vln1sp3b13v1yhcsd0vl3c2x,Rafa Mújica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443583157,1091,1,1,17,15,9ldqu49smv1xg2va0n2cy28zl,1,72.5,7.2,2022-08-05T19:35:35.854Z,2022-08-08T10:15:34Z,3692888809,140,80.3,3692888807,56,Center,3693709183,178,,3692888815,213,1.0,3692888813,212,14.7,3692888811,141,25.1,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443587635,1092,1,1,17,16,9ldqu49smv1xg2va0n2cy28zl,0,80.1,26.8,2022-08-05T19:35:36.705Z,2022-08-08T10:15:40Z,3692912647,140,81.5,3693709189,178,,3692912651,212,1.8,3692912649,141,28.2,3692912653,213,0.6,3692912645,56,Center,3692912643,168,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443587757,636,61,1,17,16,dich5v7sw466smbqap0d9rbyj,1,18.9,71.8,2022-08-05T19:35:36.810Z,2022-08-08T10:15:45Z,3692913337,56,Back,3693709197,178,,,,,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442261169,180,4,1,17,18,9ldqu49smv1xg2va0n2cy28zl,1,70.4,41.4,2022-08-05T19:35:38.949Z,2022-08-08T10:15:51Z,3685904715,56,Center,3685904767,233,128,3685904713,13,,3685904717,152,,3685904719,265,,3685904721,286,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442261155,128,4,1,17,18,dich5v7sw466smbqap0d9rbyj,0,29.6,58.6,2022-08-05T19:35:38.950Z,2022-08-08T10:15:50Z,3685904647,13,,3693709201,178,,3685904649,56,Back,3685904651,152,,3685904653,265,,3685904655,285,,3685904771,233,180,,,,1swp008ttj3pd57fz5uw8mctm,Y. Moses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442261075,127,43,1,17,34,dich5v7sw466smbqap0d9rbyj,1,0,0,2022-08-05T19:35:55.120Z,2022-08-07T20:06:33Z,3692914577,144,79,3685904219,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442261411,181,13,1,18,4,9ldqu49smv1xg2va0n2cy28zl,1,72.8,22.4,2022-08-05T19:36:24.490Z,2022-08-08T10:15:58Z,3693694583,178,,3685906247,72,,3685906607,231,48.0,3685906605,230,99.1,3685906601,103,75,3685906603,458,,3685906055,56,Center,3685906599,102,62.0,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,3685906051,26,3685906053,18,3685906597,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442261403,129,5,1,18,7,dich5v7sw466smbqap0d9rbyj,1,-1.3,46.3,2022-08-05T19:36:27.551Z,2022-08-08T11:21:45Z,3685906167,233,182,3685905997,56,Back,3685905999,346,,,,,,,,,,,,,,,,,1swp008ttj3pd57fz5uw8mctm,Y. Moses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442261429,182,5,1,18,7,9ldqu49smv1xg2va0n2cy28zl,0,101.3,53.7,2022-08-05T19:36:27.551Z,2022-08-08T10:16:01Z,3685906129,346,,3685906127,56,Center,3685906175,233,129,,,,,,,,,,,,,,,,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443588683,637,1,1,18,21,dich5v7sw466smbqap0d9rbyj,0,4.8,48.1,2022-08-05T19:36:41.870Z,2022-08-08T10:16:08Z,3692918677,237,,3692918425,212,52.9,3692918747,189,,3692918419,56,Back,3692918421,140,45.0,3692918423,141,95.1,3692918427,213,0.6,3692918675,124,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,3692918429,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442261609,183,43,1,18,21,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2022-08-05T19:36:42.158Z,2022-08-07T20:34:30Z,3685907189,344,0,3693021759,144,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443589007,1093,49,1,18,30,9ldqu49smv1xg2va0n2cy28zl,1,70.9,6.6,2022-08-05T19:36:50.629Z,2022-08-08T10:16:12Z,3692920507,189,,,,,,,,,,,,,,,,,,,,,,,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
