id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,assist,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2527826185,141,1,1,11,2,66bsnl0zjb7l5akwo00h0y5me,1,64.2,33.1,2023-04-02T19:42:38.578Z,2023-04-02T19:42:41Z,4159399211,212,17.1,4159399207,140,75.3,4159399205,56,Right,4159399213,213,5.5,4159399209,141,14.6,,,,,,,,,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826207,142,1,1,11,5,66bsnl0zjb7l5akwo00h0y5me,1,75,24.1,2023-04-02T19:42:41.219Z,2023-04-02T19:42:43Z,4159399311,140,69.2,4159399315,212,10.6,4159399317,213,2.2,4159399309,56,Center,4159399313,141,36.9,,,,,,,,,,aavcrjkupdm4kglaae4fiqzmd,Wilson Manafá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826223,143,1,1,11,7,66bsnl0zjb7l5akwo00h0y5me,0,68.8,37.7,2023-04-02T19:42:43.107Z,2023-04-02T19:42:45Z,4159399429,212,26.2,4159399431,213,0.0,4159399423,56,Center,4159399435,4,,4159399421,155,,4159399425,140,93.7,4159399427,141,38.5,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826233,88,41,1,11,10,co1i764h6b02husae71w6scs8,1,5.3,60.4,2023-04-02T19:42:46.441Z,2023-04-02T19:42:47Z,4159399467,140,14.0,4159399473,213,1.3,4159399471,212,29.5,4159399469,141,100.0,,,,,,,,,,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826235,89,5,1,11,11,co1i764h6b02husae71w6scs8,0,14.7,101.7,2023-04-02T19:42:47.340Z,2023-04-02T19:43:16Z,4159400689,233,144,4159399477,347,,4159399475,56,Back,,,,,,,,,,,,,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826445,144,5,1,11,11,66bsnl0zjb7l5akwo00h0y5me,1,85.3,-1.7,2023-04-02T19:42:47.340Z,2023-04-02T19:49:06Z,4159400643,56,Right,4159400663,233,89,4159400645,347,,,,,,,,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826463,145,1,1,11,40,66bsnl0zjb7l5akwo00h0y5me,1,84.5,0,2023-04-02T19:43:15.714Z,2023-04-02T19:43:18Z,4159400733,107,,4159400753,213,1.2,4159400747,141,27.4,4159400751,212,21.3,4159400737,56,Center,4159400743,140,91.9,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826467,146,44,1,11,42,66bsnl0zjb7l5akwo00h0y5me,1,91.4,28.8,2023-04-02T19:43:18.018Z,2023-04-02T19:43:19Z,4159400761,56,Center,4159400763,286,,4159400819,233,91,,,,,,,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826471,91,44,1,11,42,co1i764h6b02husae71w6scs8,0,8.6,71.2,2023-04-02T19:43:18.019Z,2023-04-02T19:43:19Z,4159400829,233,146,4159400779,285,,4159400777,56,Back,,,,,,,,,,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826489,147,1,1,11,43,66bsnl0zjb7l5akwo00h0y5me,1,91.6,24.3,2023-04-02T19:43:18.802Z,2023-04-02T19:43:20Z,4159400879,141,40.0,4159400883,213,1.7,4159400873,168,,4159400871,3,,4159400875,56,Center,4159400881,212,10.8,4159400877,140,90.0,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827079,168,44,1,11,44,66bsnl0zjb7l5akwo00h0y5me,1,87,49.6,2023-04-02T19:43:19.921Z,2023-04-02T19:44:34Z,4159404161,286,,4159404563,233,92,4159404159,56,Center,,,,,,,,,,,,,,,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826491,92,44,1,11,44,co1i764h6b02husae71w6scs8,0,13,50.4,2023-04-02T19:43:19.922Z,2023-04-02T19:44:34Z,4159400891,285,,4159404575,233,168,4159400889,56,Back,,,,,,,,,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826497,148,1,1,11,44,66bsnl0zjb7l5akwo00h0y5me,0,85.2,48.9,2023-04-02T19:43:20.242Z,2023-04-02T20:29:07Z,4159400919,213,0.6,4159400913,140,90.7,4159400915,141,54.6,4159400907,168,,4159400911,56,Center,4159400917,212,7.0,4159400905,3,,,,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826513,93,12,1,11,45,co1i764h6b02husae71w6scs8,1,12,42.6,2023-04-02T19:43:21.689Z,2023-04-02T19:43:23Z,4159400993,141,27.9,4159400991,140,33.5,4159400995,212,24.7,4159400989,56,Back,4159400997,213,5.9,4159401019,15,,,,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826541,149,1,1,11,48,66bsnl0zjb7l5akwo00h0y5me,1,62.8,65.2,2023-04-02T19:43:24.706Z,2023-04-02T19:43:26Z,4159401159,141,56.9,4159401153,3,,4159401161,212,17.9,4159401163,213,3.5,4159401155,56,Back,4159401157,140,46.6,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826573,150,1,1,11,51,66bsnl0zjb7l5akwo00h0y5me,1,41.9,54,2023-04-02T19:43:26.882Z,2023-04-02T19:43:30Z,4159401317,141,54.0,4159401315,140,18.5,4159401313,56,Back,4159401323,213,3.1,4159401319,212,24.6,,,,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826611,151,1,1,11,54,66bsnl0zjb7l5akwo00h0y5me,1,21.5,54.8,2023-04-02T19:43:30.385Z,2023-04-02T19:43:33Z,4159401511,140,34.5,4159401515,212,24.2,4159401517,213,1.0,4159401509,56,Back,4159401513,141,84.1,,,,,,,,,,xbk4zraauvq1cj1w5yz08kb9,Cláudio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826653,153,1,1,12,2,66bsnl0zjb7l5akwo00h0y5me,1,62,76.7,2023-04-02T19:43:38.594Z,2023-04-02T19:43:40Z,4159401781,213,4.8,4159401777,141,66.9,4159401773,56,Center,4159401779,212,6.7,4159401775,140,62.8,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826681,154,1,1,12,4,66bsnl0zjb7l5akwo00h0y5me,1,60.6,66.1,2023-04-02T19:43:40.242Z,2023-04-02T19:43:43Z,4159401927,56,Left,4159401935,213,1.2,4159401931,141,79.4,4159401933,212,9.8,4159401929,140,64.1,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826701,155,1,1,12,8,66bsnl0zjb7l5akwo00h0y5me,1,63.1,86,2023-04-02T19:43:43.842Z,2023-04-02T19:43:45Z,4159402019,56,Center,4159402023,141,76.6,4159402021,140,65.1,4159402025,212,6.7,4159402027,213,5.0,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826715,95,45,1,12,9,co1i764h6b02husae71w6scs8,0,32.5,25.4,2023-04-02T19:43:45.218Z,2023-04-02T19:43:47Z,4159402195,233,156,4159402097,285,,4159402095,56,Back,,,,,,,,,,,,,,,,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826729,156,3,1,12,9,66bsnl0zjb7l5akwo00h0y5me,1,67.5,74.6,2023-04-02T19:43:45.218Z,2023-04-02T19:43:47Z,4159402185,233,95,4159402173,56,Center,4159402175,286,,,,,,,,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826777,157,1,1,12,11,66bsnl0zjb7l5akwo00h0y5me,1,68.3,67.2,2023-04-02T19:43:46.818Z,2023-04-02T19:43:53Z,4159402437,212,15.1,4159402435,141,45.4,4159402431,56,Center,4159402433,140,65.7,4159402439,213,4.5,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826793,158,1,1,12,17,66bsnl0zjb7l5akwo00h0y5me,1,70.1,31,2023-04-02T19:43:52.930Z,2023-04-02T19:43:55Z,4159402549,141,22.4,4159402551,212,14.6,4159402547,140,57.4,4159402553,213,3.6,4159402545,56,Center,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826817,159,1,1,12,19,66bsnl0zjb7l5akwo00h0y5me,1,57.7,19.1,2023-04-02T19:43:55.074Z,2023-04-02T19:43:58Z,4159402705,213,5.6,4159402697,56,Right,4159402701,141,6.2,4159402703,212,13.9,4159402699,140,68.0,,,,,,,,,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826829,160,1,1,12,22,66bsnl0zjb7l5akwo00h0y5me,1,69,5.9,2023-04-02T19:43:58.306Z,2023-04-02T20:29:28Z,4159402757,141,10.1,4159402755,140,59.4,4159402753,56,Right,4159402761,213,2.9,4159402759,212,10.5,,,,,,,,,,aavcrjkupdm4kglaae4fiqzmd,Wilson Manafá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826845,161,1,1,12,24,66bsnl0zjb7l5akwo00h0y5me,1,60.8,9.7,2023-04-02T19:44:00.674Z,2023-04-02T19:44:01Z,4159402867,140,59.4,4159402873,213,4.4,4159402869,141,3.7,4159402871,212,4.3,4159402865,56,Right,,,,,,,,,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826865,162,1,1,12,26,66bsnl0zjb7l5akwo00h0y5me,1,57.6,6.8,2023-04-02T19:44:01.826Z,2023-04-02T19:44:03Z,4159402963,141,26.8,4159402967,213,2.3,4159402959,56,Back,4159402965,212,18.0,4159402961,140,46.4,,,,,,,,,,aavcrjkupdm4kglaae4fiqzmd,Wilson Manafá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826907,163,1,1,12,27,66bsnl0zjb7l5akwo00h0y5me,1,45.3,28.6,2023-04-02T19:44:03.506Z,2023-04-02T19:44:06Z,4159403203,141,28.5,4159403201,140,54.1,4159403205,212,9.2,4159403199,56,Center,4159403207,213,6.3,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826977,164,1,1,12,30,66bsnl0zjb7l5akwo00h0y5me,1,56,33.9,2023-04-02T19:44:06.210Z,2023-04-02T19:44:13Z,4159403635,140,46.3,4159403637,141,58.7,4159403639,212,19.7,4159403633,56,Back,4159403641,213,2.1,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827013,165,1,1,12,37,66bsnl0zjb7l5akwo00h0y5me,1,66.1,37.4,2023-04-02T19:44:13.298Z,2023-04-02T19:44:17Z,4159403835,140,75.1,4159403837,141,7.1,4159403839,212,22.7,4159403833,56,Right,4159403841,213,5.1,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827047,166,1,1,12,41,66bsnl0zjb7l5akwo00h0y5me,1,73.4,10.3,2023-04-02T19:44:17.089Z,2023-04-02T19:44:20Z,4159404019,140,89.3,4159404023,212,16.9,4159404021,141,14.4,4159404017,56,Right,4159404025,213,0.2,,,,,,,,,,aavcrjkupdm4kglaae4fiqzmd,Wilson Manafá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827055,167,1,1,12,44,66bsnl0zjb7l5akwo00h0y5me,0,92.3,19.8,2023-04-02T19:44:20.066Z,2023-04-02T19:44:21Z,4159404067,213,1.9,4159404063,141,43.4,4159404059,56,Center,4159404065,212,16.8,4159404061,140,87.6,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827057,96,49,1,12,45,co1i764h6b02husae71w6scs8,1,11.2,61.2,2023-04-02T19:44:21.625Z,2023-04-02T19:44:21Z,,,,,,,,,,,,,,,,,,,,,,,,,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827097,97,1,1,12,46,co1i764h6b02husae71w6scs8,0,11.1,67.2,2023-04-02T19:44:22.377Z,2023-04-02T19:44:26Z,4159404257,140,42.6,4159404255,56,Back,4159404263,213,0.6,4159404261,212,40.5,4159404253,157,,4159404265,1,,4159404259,141,100.0,,,,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827101,98,5,1,12,49,co1i764h6b02husae71w6scs8,0,43.3,101.7,2023-04-02T19:44:25.554Z,2023-04-02T19:49:06Z,4159404283,347,,4159404355,233,169,4159404281,56,Back,,,,,,,,,,,,,,,,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827113,169,5,1,12,49,66bsnl0zjb7l5akwo00h0y5me,1,56.7,-1.7,2023-04-02T19:44:25.554Z,2023-04-02T19:44:28Z,4159404337,56,Right,4159404339,347,,4159404347,233,98,,,,,,,,,,,,,,,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827197,170,1,1,12,54,66bsnl0zjb7l5akwo00h0y5me,1,63,0,2023-04-02T19:44:29.914Z,2023-04-02T20:30:30Z,4159404805,107,,4159404807,56,Right,4159405095,189,,4159404811,141,9.5,4159404815,213,2.1,4159404813,212,8.8,4159404809,140,58.7,,,,aavcrjkupdm4kglaae4fiqzmd,Wilson Manafá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527852807,569,1,1,12,55,66bsnl0zjb7l5akwo00h0y5me,1,58.3,10.9,2023-04-02T19:44:30.708Z,2023-04-02T20:30:11Z,4159553037,140,66.4,4159553035,56,Right,4159553043,213,5.9,4159553041,212,9.3,4159553351,189,,4159553039,141,5.2,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527852849,570,1,1,12,56,66bsnl0zjb7l5akwo00h0y5me,1,67,6.1,2023-04-02T19:44:31.708Z,2023-04-02T20:30:12Z,4159553321,212,8.8,4159553317,140,69.1,4159553407,189,,4159553315,56,Right,4159553319,141,18.6,4159553323,213,1.3,,,,,,,aavcrjkupdm4kglaae4fiqzmd,Wilson Manafá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827203,171,1,1,13,2,66bsnl0zjb7l5akwo00h0y5me,1,76.2,20,2023-04-02T19:44:38.401Z,2023-04-02T19:50:47Z,4159404859,141,39.6,4159404855,56,Center,4159404863,213,1.4,4159404861,212,13.5,4159404857,140,78.1,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827211,172,1,1,13,3,66bsnl0zjb7l5akwo00h0y5me,1,79.9,35.7,2023-04-02T19:44:39.489Z,2023-04-02T20:30:28Z,4159404915,213,0.0,4159404907,56,Center,4159404911,141,36.0,4159405545,210,15,4159404913,212,8.5,4159404909,140,88.0,4159405547,154,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827215,173,15,1,13,5,66bsnl0zjb7l5akwo00h0y5me,1,89.6,34.8,2023-04-02T19:44:40.770Z,2023-04-02T19:45:52Z,4159405571,147,36.6,4159404943,56,Center,4159405561,55,172,4159405203,233,99,4159404939,22,,4159405569,146,91.0,4159405557,29,,4159405555,78,,1nd8l0ofw9x779c0ufwbbo4ph,Toni Martínez,4159405175,20,,4159404941,63,,,4159405573,230,98.4,4159405575,231,46.2,4159405565,102,48.8,4159405559,154,4159405179,82,4159405567,103,19,,,,,,,,,,,,
2527827223,99,10,1,13,5,co1i764h6b02husae71w6scs8,1,8,55.1,2023-04-02T19:44:40.870Z,2023-04-02T19:44:47Z,4159405211,233,173,4159405005,56,Back,4159405003,94,,,,,,,,,,,,,,,,,33j75k7nnzjit08r24zk00yy1,Park Ji-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827233,100,6,1,13,6,co1i764h6b02husae71w6scs8,0,9.1,57,2023-04-02T19:44:42.257Z,2023-04-02T20:01:10Z,4159405075,73,,4159405145,233,174,4159405073,56,Back,,,,,,,,,,,,,,,,33j75k7nnzjit08r24zk00yy1,Park Ji-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827227,174,6,1,13,6,66bsnl0zjb7l5akwo00h0y5me,1,90.9,43,2023-04-02T19:44:42.257Z,2023-04-02T19:44:46Z,4159405033,56,Center,4159405101,233,100,4159405035,75,,,,,,,,,,,,,,,,,1nd8l0ofw9x779c0ufwbbo4ph,Toni Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827423,175,1,1,13,29,66bsnl0zjb7l5akwo00h0y5me,0,99.5,0.5,2023-04-02T19:45:04.947Z,2023-04-02T19:45:09Z,4159406237,141,44.6,4159406229,155,,4159406235,140,94.8,4159406231,223,,4159406241,213,1.7,4159406233,56,Center,4159406225,2,,4159406227,6,,av5ng2yhu8q1lqacekmxci0ut,Wendell,4159406239,212,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827431,101,44,1,13,32,co1i764h6b02husae71w6scs8,1,4.9,53.6,2023-04-02T19:45:07.824Z,2023-04-02T19:45:09Z,4159406267,56,Back,4159406273,285,,4159406269,233,176,,,,,,,,,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827427,176,44,1,13,32,66bsnl0zjb7l5akwo00h0y5me,0,95.1,46.4,2023-04-02T19:45:07.825Z,2023-04-02T19:45:10Z,4159406265,286,,4159406311,233,101,4159406263,56,Center,,,,,,,,,,,,,,,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827435,102,12,1,13,32,co1i764h6b02husae71w6scs8,1,4.3,53.2,2023-04-02T19:45:08.456Z,2023-04-02T19:45:09Z,4159406289,140,14.2,4159406293,212,18.3,4159406291,141,31.1,4159406313,15,,4159406287,56,Back,4159406295,213,5.3,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827471,177,1,1,13,33,66bsnl0zjb7l5akwo00h0y5me,1,89.1,70.3,2023-04-02T19:45:09.153Z,2023-04-02T19:45:49Z,4159406475,213,3.4,4159406469,140,78.7,4159406471,141,65.8,4159406467,56,Center,4159406473,212,11.3,4159407563,210,13,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827475,178,13,1,13,35,66bsnl0zjb7l5akwo00h0y5me,1,76.9,64.8,2023-04-02T19:45:10.801Z,2023-04-02T19:45:49Z,4159406779,20,,4159407571,55,177,4159407585,231,49.6,4159406493,18,,4159406777,25,,4159407575,102,56.5,4159407569,29,,4159407577,103,38.9,2j8v4lkqeg1bcqp77ezseo8vd,Galeno,4159407581,328,,4159407565,113,,,4159407583,230,99.4,4159407579,215,,4159406495,56,Center,4159407567,83,,,,,,,,,,,,,,,,,
2527827489,103,5,1,13,38,co1i764h6b02husae71w6scs8,1,-1.3,41.3,2023-04-02T19:45:13.768Z,2023-04-02T19:45:14Z,4159406563,56,Back,4159406591,233,179,4159406565,346,,,,,,,,,,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827491,179,5,1,13,38,66bsnl0zjb7l5akwo00h0y5me,0,101.3,58.7,2023-04-02T19:45:13.768Z,2023-04-02T19:49:07Z,4159406595,233,103,4159406571,56,Center,4159406573,346,,,,,,,,,,,,,,,,,2j8v4lkqeg1bcqp77ezseo8vd,Galeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827709,104,1,1,14,6,co1i764h6b02husae71w6scs8,0,4.1,42.5,2023-04-02T19:45:42.008Z,2023-04-02T19:45:44Z,4159407867,141,97.6,4159407873,1,,4159407861,124,,4159407865,140,57.6,4159407863,56,Left,4159407877,74,,4159407871,213,0.6,4159407869,212,67.5,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827715,180,44,1,14,8,66bsnl0zjb7l5akwo00h0y5me,1,41.8,4.6,2023-04-02T19:45:43.767Z,2023-04-02T19:46:00Z,4159407897,285,,4159407895,56,Back,4159407899,233,105,,,,,,,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827711,105,44,1,14,8,co1i764h6b02husae71w6scs8,0,58.2,95.4,2023-04-02T19:45:43.768Z,2023-04-02T19:45:45Z,4159407879,56,Left,4159407917,233,180,4159407881,286,,,,,,,,,,,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827725,181,1,1,14,9,66bsnl0zjb7l5akwo00h0y5me,0,41.2,6.7,2023-04-02T19:45:45.073Z,2023-04-02T19:45:58Z,4159407959,213,1.3,4159407953,140,46.9,4159407955,141,38.6,4159407951,56,Back,4159407949,3,,4159407957,212,22.5,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827749,106,1,1,14,10,co1i764h6b02husae71w6scs8,1,52.1,56.6,2023-04-02T19:45:46.376Z,2023-04-02T19:45:49Z,4159408093,3,,4159408103,213,3.6,4159408099,141,47.2,4159408097,140,38.4,4159408095,56,Back,4159408101,212,15.7,,,,,,,b7ri94n62dr73s1hb10br7lrd,Lucas Ventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827787,107,2,1,14,13,co1i764h6b02husae71w6scs8,1,39.7,47,2023-04-02T19:45:49.032Z,2023-04-02T19:46:03Z,4159408271,140,65.4,4159408269,56,Center,4159408647,7,7rfeo8qrjotskdx5e6bwk53h1,4159408273,141,53.2,,,,,,,,,,,,,33j75k7nnzjit08r24zk00yy1,Park Ji-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827823,182,55,1,14,13,66bsnl0zjb7l5akwo00h0y5me,1,33.8,53,2023-04-02T19:45:49.033Z,2023-04-02T20:01:12Z,,,,,,,,,,,,,,,,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827795,108,43,1,14,15,co1i764h6b02husae71w6scs8,1,0,0,2023-04-02T19:45:51.543Z,2023-04-02T19:45:58Z,4159408331,3,0,4159408335,140,61.2,4159408337,141,45.9,4159408339,212,3.6,4159408569,144,1,4159408341,213,4.6,4159408333,56,Center,,,,7rfeo8qrjotskdx5e6bwk53h1,Y. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827893,183,1,1,14,26,66bsnl0zjb7l5akwo00h0y5me,1,31.4,61.8,2023-04-02T19:46:01.937Z,2023-04-02T19:46:03Z,4159408797,213,1.0,4159408789,56,Back,4159408795,212,11.1,4159408791,140,37.0,4159408785,5,,4159408793,141,75.6,4159408805,189,,4159408787,241,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827903,184,1,1,14,28,66bsnl0zjb7l5akwo00h0y5me,1,37.2,75.6,2023-04-02T19:46:03.744Z,2023-04-02T19:46:04Z,4159408873,141,69.4,4159408877,213,5.0,4159408869,56,Back,4159408871,140,38.4,4159408875,212,4.4,,,,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827927,185,1,1,14,28,66bsnl0zjb7l5akwo00h0y5me,1,38.4,69.4,2023-04-02T19:46:04.673Z,2023-04-02T19:46:07Z,4159409021,213,0.8,4159409017,141,80.5,4159409013,56,Back,4159409019,212,10.5,4159409015,140,45.4,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827931,186,4,1,14,31,66bsnl0zjb7l5akwo00h0y5me,1,52.7,84.7,2023-04-02T19:46:07.041Z,2023-04-02T19:46:10Z,4159409035,265,,4159409031,56,Left,4159409037,286,,4159409033,152,,4159409029,13,,4159409143,233,109,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
