id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2455358495,359,1,2,51,39,bwt8yfk8rkcwiwyr0mopd7wqd,1,85.5,2.9,2022-09-03T20:40:33.754Z,2022-09-06T11:43:59Z,3755570249,213,2.3,3762161141,178,,3755570243,140,76.0,3755570241,56,Right,3755570245,141,20.1,3755570247,212,15.4,,,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455358517,360,1,2,51,41,bwt8yfk8rkcwiwyr0mopd7wqd,1,76.1,20.1,2022-09-03T20:40:35.115Z,2022-09-06T11:44:04Z,3755570441,140,60.0,3755570447,213,2.5,3755570445,212,20.8,3755570443,141,38.0,3762161309,178,,3755570439,56,Center,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455358543,361,1,2,51,44,bwt8yfk8rkcwiwyr0mopd7wqd,1,60.1,45.5,2022-09-03T20:40:38.553Z,2022-09-06T11:44:07Z,3755570611,56,Left,3755570615,141,93.2,3755570621,1,,3755570617,212,36.2,3755570619,213,1.1,3755570613,140,75.4,3762161391,178,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455358593,362,1,2,51,48,bwt8yfk8rkcwiwyr0mopd7wqd,1,74.1,92.4,2022-09-03T20:40:42.475Z,2022-09-06T11:44:11Z,3755570887,212,12.5,3755570885,141,75.0,3755570881,56,Center,3762161511,178,,3755570883,140,70.3,3755570889,213,4.4,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455358603,363,4,2,51,50,bwt8yfk8rkcwiwyr0mopd7wqd,1,67.4,72.8,2022-09-03T20:40:44.351Z,2022-09-06T11:44:18Z,3755570925,265,,3755570927,286,,3755570921,56,Center,3755571081,233,585,3755570919,13,,3755570923,152,,,,,,,,5awvo9xetmgwxmqfisawqz90q,Kevin Villodres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455358623,585,4,2,51,50,66bsnl0zjb7l5akwo00h0y5me,0,32.6,27.2,2022-09-03T20:40:44.352Z,2022-09-06T11:44:18Z,3755571051,56,Back,3762161771,178,,3755571057,285,,3755571049,13,,3755571055,265,,3755571053,152,,3755571085,233,363,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455359259,364,1,2,52,22,bwt8yfk8rkcwiwyr0mopd7wqd,1,70.1,74.8,2022-09-03T20:41:16.660Z,2022-09-06T11:44:22Z,3755574613,140,91.4,3755574619,213,5.3,3755574607,152,,3755574605,155,,3762161899,178,,3755574609,56,Center,3755574603,5,,3755574621,1,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,3755574615,141,30.4,,3755574617,212,,,,,,,,,,,,,37.6,,,,,,,,,,,,,,,,,,,,,,
2455359109,586,4,2,52,24,66bsnl0zjb7l5akwo00h0y5me,1,10.8,66.8,2022-09-03T20:41:18.776Z,2022-09-06T11:44:28Z,3755574701,233,365,3755573649,285,,3755573643,56,Back,3755573645,152,,3755729547,295,,3755573641,13,,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455359265,365,4,2,52,24,bwt8yfk8rkcwiwyr0mopd7wqd,0,89.2,33.2,2022-09-03T20:41:18.777Z,2022-09-06T11:44:28Z,3755574639,286,,3755574735,233,586,3755574633,295,,3762162071,178,,3755574631,13,,3755574637,152,,3755574635,56,Center,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455359369,587,1,2,52,46,66bsnl0zjb7l5akwo00h0y5me,1,13.9,61.2,2022-09-03T20:41:40.239Z,2022-09-06T11:44:32Z,3755575301,212,39.9,3755575299,141,25.3,3755575293,152,,3762162221,178,,3755575305,1,,3755575289,5,,3755575297,140,43.9,3755575303,213,5.6,9iqmeo87l56hr3gymmxgkxysq,David Carmo,3755575295,56,Back,,3755577009,189,3755575291,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455359389,588,1,2,52,50,66bsnl0zjb7l5akwo00h0y5me,1,44,25.3,2022-09-03T20:41:44.389Z,2022-09-06T11:44:36Z,3755575425,56,Back,3762162369,178,,3755575431,212,12.0,3755575427,140,42.3,3755575433,213,4.6,3755575429,141,7.9,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455359401,589,1,2,52,52,66bsnl0zjb7l5akwo00h0y5me,0,42.3,7.9,2022-09-03T20:41:46.388Z,2022-09-06T11:44:40Z,3755575495,1,,3755575485,56,Center,3755575491,212,35.0,3762162457,178,,3755575487,140,72.5,3755575483,155,,3755575489,141,29.7,3755575493,213,0.4,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455359441,366,1,2,52,54,bwt8yfk8rkcwiwyr0mopd7wqd,1,26.8,65.7,2022-09-03T20:41:48.770Z,2022-09-06T11:44:46Z,3755575693,3,,3755575703,212,9.4,3755575699,140,32.9,3755575697,56,Back,3755575705,213,0.8,3762162579,178,,3755575701,141,75.9,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455359405,590,43,2,52,55,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2022-09-03T20:41:49.318Z,2022-09-03T20:43:12Z,3755575507,56,Center,3755575515,213,0.4,3755575513,212,4.8,3755581361,144,1,3755575511,141,32.8,3755575509,140,76.7,,,,,,,1nd8l0ofw9x779c0ufwbbo4ph,Toni Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455359445,367,49,2,52,56,bwt8yfk8rkcwiwyr0mopd7wqd,1,32.9,75.9,2022-09-03T20:41:50.545Z,2022-09-06T11:44:52Z,,,,,,,,,,,,,,,,,,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455359459,368,1,2,52,57,bwt8yfk8rkcwiwyr0mopd7wqd,0,32.9,75.9,2022-09-03T20:41:51.082Z,2022-09-06T11:44:57Z,3762162899,178,,3755575827,236,,3755575799,140,36.3,3755575807,213,6.1,3755575829,233,591,3755575805,212,3.6,3755575797,56,Back,3755575801,141,74.8,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,3755575833,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455359455,591,74,2,52,57,66bsnl0zjb7l5akwo00h0y5me,1,72.7,31.9,2022-09-03T20:41:51.303Z,2022-09-06T11:45:02Z,3755575773,56,Center,3762163059,178,,3755575845,233,368,3755575775,285,,,,,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455359473,592,49,2,52,58,66bsnl0zjb7l5akwo00h0y5me,1,78.5,33.4,2022-09-03T20:41:52.621Z,2022-09-06T11:45:07Z,,,,,,,,,,,,,,,,,,,,,,,,,1nd8l0ofw9x779c0ufwbbo4ph,Toni Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455359503,593,1,2,52,59,66bsnl0zjb7l5akwo00h0y5me,0,80.2,34.5,2022-09-03T20:41:53.662Z,2022-09-06T11:45:13Z,3755575997,141,49.3,3755575995,140,85.8,3755575999,212,11.7,3755575993,56,Center,3762163325,178,,3755576001,213,1.0,,,,,,,1nd8l0ofw9x779c0ufwbbo4ph,Toni Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455359527,369,8,2,53,0,bwt8yfk8rkcwiwyr0mopd7wqd,1,16.5,57,2022-09-03T20:41:54.595Z,2022-09-06T11:45:18Z,3762163487,178,,3760996343,383,,3755576095,56,Back,,,,,,,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455359537,370,49,2,53,1,bwt8yfk8rkcwiwyr0mopd7wqd,1,14.9,62,2022-09-03T20:41:55.640Z,2022-09-06T11:45:25Z,,,,,,,,,,,,,,,,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455359563,371,3,2,53,3,bwt8yfk8rkcwiwyr0mopd7wqd,0,12.2,62.6,2022-09-03T20:41:57.134Z,2022-09-06T11:45:55Z,3755576357,233,594,3762164759,178,,3755576175,56,Back,3755576177,285,,3760996813,464,,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455359581,594,7,2,53,3,66bsnl0zjb7l5akwo00h0y5me,1,87.8,37.4,2022-09-03T20:41:57.178Z,2022-09-06T11:45:58Z,3755576243,56,Center,3762164929,178,,3755576245,286,,3755576347,233,371,3760997231,384,,,,,,,,,,,1nd8l0ofw9x779c0ufwbbo4ph,Toni Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455359593,595,49,2,53,4,66bsnl0zjb7l5akwo00h0y5me,1,81.6,49.4,2022-09-03T20:41:58.316Z,2022-09-06T11:46:04Z,,,,,,,,,,,,,,,,,,,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455359607,596,1,2,53,5,66bsnl0zjb7l5akwo00h0y5me,1,81.1,49.1,2022-09-03T20:41:59.060Z,2022-09-06T11:46:34Z,3762166121,178,,3755576399,213,4.6,3755576393,141,43.4,3755576389,56,Center,3755576391,140,80.8,3755576395,212,3.9,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455359667,597,2,2,53,5,66bsnl0zjb7l5akwo00h0y5me,1,80.9,43.4,2022-09-03T20:41:59.854Z,2022-09-06T11:46:37Z,3755576695,140,97.7,3762166203,178,,3755576697,141,59.7,3755576691,7,97vuoqg0x9nx56dmd9u5e12hh,3755576693,56,Center,,,,,,,,,,1nd8l0ofw9x779c0ufwbbo4ph,Toni Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455359681,372,55,2,53,5,bwt8yfk8rkcwiwyr0mopd7wqd,1,14.2,58.8,2022-09-03T20:41:59.855Z,2022-09-06T11:46:38Z,,,,,,,,,,,,,,,,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455359873,373,1,2,53,23,bwt8yfk8rkcwiwyr0mopd7wqd,1,15.9,47.8,2022-09-03T20:42:17.748Z,2022-09-06T11:46:53Z,3755577923,141,88.3,3755577919,56,Back,3755577917,241,,3760998709,189,,3755577921,140,20.9,3762166875,178,,3755577915,5,,3755577927,213,1.4,664x98r3mbynnh19u1cx984q,Andrew,3755577925,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455359879,374,1,2,53,27,bwt8yfk8rkcwiwyr0mopd7wqd,1,20.9,88.3,2022-09-03T20:42:21.581Z,2022-09-06T11:46:48Z,3755577951,140,38.1,3762166627,178,,3755577957,213,0.3,3755577949,56,Back,3755577955,212,19.0,3755577953,141,97.2,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455359901,375,1,2,53,29,bwt8yfk8rkcwiwyr0mopd7wqd,1,38.1,97.2,2022-09-03T20:42:23.784Z,2022-09-06T11:46:58Z,3762167163,178,,3755578103,56,Back,3755578109,212,10.4,3755578111,213,4.3,3755578105,140,34.5,3755578107,141,82.9,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455359933,376,1,2,53,31,bwt8yfk8rkcwiwyr0mopd7wqd,1,34.5,82.7,2022-09-03T20:42:25.142Z,2022-09-06T11:47:04Z,3755578303,141,95.3,3762167403,178,,3755578301,140,20.2,3755578299,56,Back,3755578307,213,2.6,3755578305,212,17.3,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455359939,377,4,2,53,33,bwt8yfk8rkcwiwyr0mopd7wqd,1,24.2,87.2,2022-09-03T20:42:27.791Z,2022-09-06T11:47:15Z,3755578347,152,,3755578345,56,Back,3755579485,233,598,3755578351,285,,3755578343,13,,3755578349,265,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455360143,598,4,2,53,33,66bsnl0zjb7l5akwo00h0y5me,0,75.8,12.8,2022-09-03T20:42:27.792Z,2022-09-06T11:47:14Z,3755579413,286,,3762167775,178,,3755579405,13,,3755579407,56,Right,3755579547,233,377,3755579409,152,,3755579411,265,,,,,1nd8l0ofw9x779c0ufwbbo4ph,Toni Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455360259,378,1,2,53,47,bwt8yfk8rkcwiwyr0mopd7wqd,0,24.6,92.7,2022-09-03T20:42:41.699Z,2022-09-06T11:47:39Z,3755580093,212,35.9,3755580085,152,,3755580087,56,Back,3755580081,5,,3755580083,155,,3755580089,140,23.1,3755580091,141,40.0,3755580095,213,4.7,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,3755580097,1,,,3762168699,178,3755581971,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455385333,940,61,2,53,50,66bsnl0zjb7l5akwo00h0y5me,1,68.8,66.1,2022-09-03T20:42:44.499Z,2022-09-06T11:47:34Z,3755726735,189,,3762168409,178,,3755726609,56,Center,,,,,,,,,,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455360327,380,52,2,53,54,bwt8yfk8rkcwiwyr0mopd7wqd,1,8.4,45.5,2022-09-03T20:42:48.505Z,2022-09-06T11:47:44Z,3762168885,178,,3760999779,377,,,,,,,,,,,,,,,,,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455360365,381,1,2,53,56,bwt8yfk8rkcwiwyr0mopd7wqd,1,8.4,45.5,2022-09-03T20:42:50.242Z,2022-09-06T11:47:48Z,3755580605,140,23.5,3755580607,141,37.3,3755580601,123,,3762169045,178,,3755580609,212,16.8,3755580611,213,5.9,3755580603,56,Back,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455360385,382,1,2,53,59,bwt8yfk8rkcwiwyr0mopd7wqd,1,23.5,37.3,2022-09-03T20:42:53.360Z,2022-09-06T11:47:54Z,3755580769,141,22.2,3755580779,213,5.0,3755580761,56,Back,3755580775,212,10.6,3762169203,178,,3755580765,140,26.0,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455360323,379,43,2,54,1,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-09-03T20:42:55.523Z,2022-09-03T21:30:38Z,3755582061,189,0,3755580395,56,Back,3755726321,144,1,3755580407,212,15.9,3755580391,3,0,3755580403,141,45.5,3755580411,213,2.9,3755580399,140,8.4,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455360419,383,1,2,54,2,bwt8yfk8rkcwiwyr0mopd7wqd,1,26,22.2,2022-09-03T20:42:56.671Z,2022-09-06T11:47:59Z,3755580963,212,27.1,3755580959,140,9.1,3755580961,141,52.4,3755580957,56,Back,3755580965,213,2.3,3762169343,178,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455360429,384,1,2,54,7,bwt8yfk8rkcwiwyr0mopd7wqd,1,5.3,60.4,2022-09-03T20:43:01.184Z,2022-09-06T11:48:04Z,3755581019,212,25.5,3755581013,56,Back,3762169499,178,,3755581017,141,94.4,3755581015,140,15.5,3755581021,213,1.1,,,,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456382327,722,1,2,54,8,bwt8yfk8rkcwiwyr0mopd7wqd,0,12.8,95,2022-09-03T20:43:02.651Z,2022-09-06T11:48:10Z,3761003357,212,10.0,3761003355,141,100.0,3762169741,178,,3761003351,56,Back,3761003359,213,0.4,3761003353,140,21.6,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455360435,385,5,2,54,10,bwt8yfk8rkcwiwyr0mopd7wqd,0,30.4,101.8,2022-09-03T20:43:04.165Z,2022-09-06T11:48:15Z,3755581031,56,Back,3755581563,233,599,3755581033,347,,,,,,,,,,,,,,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455360517,599,5,2,54,10,66bsnl0zjb7l5akwo00h0y5me,1,69.6,-1.8,2022-09-03T20:43:04.165Z,2022-09-06T11:48:14Z,3755581543,233,385,3755581497,56,Right,3755581499,347,,,,,,,,,,,,,,,,,1nd8l0ofw9x779c0ufwbbo4ph,Toni Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455360605,600,1,2,54,26,66bsnl0zjb7l5akwo00h0y5me,1,66.8,0,2022-09-03T20:43:20.090Z,2022-09-06T11:48:19Z,3755582081,141,5.3,3755582079,140,67.7,3755582087,213,1.4,3755582083,212,5.1,3755582075,107,,3755582077,56,Right,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455360623,601,1,2,54,27,66bsnl0zjb7l5akwo00h0y5me,1,68,5.3,2022-09-03T20:43:20.901Z,2022-09-06T11:48:23Z,3755582189,140,66.2,3762170161,178,,3755582193,212,2.3,3755582195,213,3.7,3755582187,56,Right,3755582191,141,3.4,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455360641,602,1,2,54,28,66bsnl0zjb7l5akwo00h0y5me,1,66.2,3.4,2022-09-03T20:43:22.031Z,2022-09-06T11:48:36Z,3762170549,178,,3755582313,212,14.0,3755582307,56,Right,3755582309,140,77.4,3755582311,141,14.6,3755582317,213,0.6,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455360691,603,1,2,54,29,66bsnl0zjb7l5akwo00h0y5me,0,77.8,17.6,2022-09-03T20:43:23.563Z,2022-09-06T11:48:45Z,3755582593,213,0.2,3755582587,140,98.2,3755582591,212,21.9,3755582585,56,Center,3755582589,141,24.6,3762170801,178,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456382819,723,54,2,54,33,bwt8yfk8rkcwiwyr0mopd7wqd,1,3.8,66.6,2022-09-03T20:43:26.967Z,2022-09-06T11:48:51Z,3761006479,232,,3762170989,389,,,,,,,,,,,,,,,,,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455360737,386,52,2,54,33,bwt8yfk8rkcwiwyr0mopd7wqd,1,2.5,70.6,2022-09-03T20:43:27.026Z,2022-09-06T11:49:00Z,3762171235,389,,3761006589,376,,,,,,,,,,,,,,,,,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455360791,387,1,2,54,37,bwt8yfk8rkcwiwyr0mopd7wqd,1,5.2,70.8,2022-09-03T20:43:31.689Z,2022-09-06T11:49:15Z,3755583205,123,,3755583207,56,Back,3762171575,178,,3755583213,212,36.0,3755583217,1,,3755583215,213,0.5,3755583221,287,,3755583209,140,35.0,664x98r3mbynnh19u1cx984q,Andrew,3755583211,141,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455360885,388,4,2,54,43,bwt8yfk8rkcwiwyr0mopd7wqd,1,28,83,2022-09-03T20:43:37.206Z,2022-09-06T11:49:23Z,3755583727,152,,3755583725,56,Back,3755583731,285,,3755724309,294,,3755632529,233,722,3755583723,13,,,,,,,,5awvo9xetmgwxmqfisawqz90q,Kevin Villodres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455369003,722,4,2,54,43,66bsnl0zjb7l5akwo00h0y5me,0,72,17,2022-09-03T20:43:37.207Z,2022-09-06T11:49:23Z,3755632487,152,,3755632485,56,Right,3762171801,178,,3755632481,13,,3755632489,286,,3755632483,294,,3755632535,233,388,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455361063,389,1,2,55,0,bwt8yfk8rkcwiwyr0mopd7wqd,1,31.2,86.3,2022-09-03T20:43:53.981Z,2022-09-06T11:49:37Z,3755584961,141,16.1,3755584965,213,4.6,3755584967,1,,3762172285,178,,3755584953,196,,3755584959,140,25.0,3761015469,189,,3755584951,155,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,3755584957,56,Back,,3755584949,5,3755584955,152,3755584963,212,,,,,,,,,,48.2,,,,,,,,,,,,,,,,,,,,,
2455361105,391,1,2,55,2,bwt8yfk8rkcwiwyr0mopd7wqd,0,24.1,18.3,2022-09-03T20:43:56.052Z,2022-09-06T11:49:34Z,3755585213,213,5.5,3755585211,212,11.7,3755585209,141,5.9,3762172179,178,,3755585205,56,Back,3761015949,189,,3755585207,140,31.8,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455361113,392,1,2,55,3,bwt8yfk8rkcwiwyr0mopd7wqd,0,31.8,5.9,2022-09-03T20:43:57.452Z,2022-09-06T11:49:29Z,3755585273,213,0.6,3755585269,141,15.0,3755585371,233,605,3755585271,212,10.8,3762171975,178,,3755585265,56,Back,3755585267,140,40.2,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455385595,716,43,2,55,5,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-09-03T20:43:58.857Z,2022-09-03T21:31:57Z,3755727995,56,Back,3755727997,140,44.4,3755729019,144,1,3755728001,212,2.7,3755728003,213,5.8,3755727999,141,15.6,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456610167,1315,67,2,55,5,66bsnl0zjb7l5akwo00h0y5me,1,56.8,78.8,2022-09-03T20:43:59.192Z,2022-09-06T12:35:52Z,3762237831,233,950,,,,,,,,,,,,,,,,,,,,,,9iqmeo87l56hr3gymmxgkxysq,David Carmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456610165,950,67,2,55,5,bwt8yfk8rkcwiwyr0mopd7wqd,0,43.2,21.2,2022-09-03T20:43:59.193Z,2022-09-06T12:25:21Z,3762237841,233,1315,,,,,,,,,,,,,,,,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455361043,604,8,2,55,5,66bsnl0zjb7l5akwo00h0y5me,1,55.6,77.9,2022-09-03T20:43:59.200Z,2022-09-06T12:35:52Z,3755584791,56,Center,3761017429,384,,3762173339,178,,,,,,,,,,,,,,,,,9iqmeo87l56hr3gymmxgkxysq,David Carmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456385961,724,61,2,55,6,bwt8yfk8rkcwiwyr0mopd7wqd,1,39.4,9.8,2022-09-03T20:43:59.981Z,2022-09-06T11:50:12Z,3761023091,56,Back,3762173481,178,,,,,,,,,,,,,,,,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455361147,393,1,2,55,7,bwt8yfk8rkcwiwyr0mopd7wqd,0,43.6,24.4,2022-09-03T20:44:01.277Z,2022-09-06T11:50:16Z,3755585535,212,2.1,3755585537,213,0,3755585531,140,45.6,3755728949,286,,3755728957,233,605,3755728947,236,,3755585529,56,Back,3755585533,141,24.4,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,3762173611,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
