id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,qualifier/16/value,assist
2448146173,95,1,1,12,28,22mo7qbsnyi8wtucpvhgvhw2q,0,64.9,96.8,2022-08-19T19:28:43.233Z,2022-09-11T08:45:27Z,3772548249,388,,3717201409,212,9.6,3717201401,140,73.0,3717201399,56,Left,3717201405,141,90.2,3717201397,3,,3717201411,213,5.8,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448146249,127,1,1,12,31,cgvbluoerzbzcr7aaxge3wkcv,0,33.4,6.1,2022-08-19T19:28:45.630Z,2022-09-11T08:45:33Z,3717201867,140,45.1,3717201865,56,Back,3717201863,157,,3717201871,212,12.4,3717201869,141,3.2,3772548407,178,,3717201875,1,,3717201873,213,6.1,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448146263,96,1,1,12,34,22mo7qbsnyi8wtucpvhgvhw2q,1,62.6,96.2,2022-08-19T19:28:48.921Z,2022-09-11T08:45:38Z,3717201943,3,,3717201953,213,5.7,3717201945,56,Left,3772548581,388,,3717201949,141,86.6,3717201951,212,11.9,3717201947,140,72.1,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458577067,1292,67,1,12,35,22mo7qbsnyi8wtucpvhgvhw2q,1,69.5,92.1,2022-08-19T19:28:50.229Z,2022-09-12T11:09:32Z,3772688417,233,1640,,,,,,,,,,,,,,,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458577065,1640,67,1,12,35,cgvbluoerzbzcr7aaxge3wkcv,0,30.5,7.9,2022-08-19T19:28:50.230Z,2022-09-11T10:25:59Z,3772688427,233,1292,,,,,,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448181287,374,1,1,12,35,22mo7qbsnyi8wtucpvhgvhw2q,1,69.2,93.8,2022-08-19T19:28:50.235Z,2022-09-12T11:09:32Z,3717392057,213,3.9,3717392049,56,Left,3772548827,178,,3717392055,212,7.8,3717392053,141,86.0,3717392051,140,63.8,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448146317,97,1,1,12,38,22mo7qbsnyi8wtucpvhgvhw2q,0,62.4,74.7,2022-08-19T19:28:52.673Z,2022-09-11T08:45:59Z,3717202259,212,11.8,3772549195,178,,3717202255,140,73.5,3717202253,56,Center,3717202257,141,77.8,3717202261,213,0.2,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448146287,128,43,1,12,38,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-08-19T19:28:52.815Z,2022-08-19T20:20:27Z,3717202085,56,Back,3717392109,144,8,,,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448146369,129,49,1,12,39,cgvbluoerzbzcr7aaxge3wkcv,1,27.2,17.3,2022-08-19T19:28:53.981Z,2022-09-11T08:46:04Z,,,,,,,,,,,,,,,,,,,,,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448146453,130,1,1,12,40,cgvbluoerzbzcr7aaxge3wkcv,1,24.5,18.5,2022-08-19T19:28:55.098Z,2022-09-11T08:46:10Z,3717202961,213,2.4,3717202949,141,43.9,3717202945,56,Back,3772549443,178,,3717202947,140,5.2,3717202955,212,26.6,,,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448146493,131,1,1,12,46,cgvbluoerzbzcr7aaxge3wkcv,1,9.7,51.5,2022-08-19T19:29:01.287Z,2022-09-11T08:46:20Z,3717203189,141,94.5,3717203193,212,40.0,3717203181,56,Back,3717203185,140,35.7,3717203199,1,,3717203175,155,,3772549805,178,,3717203197,213,0.8,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448146517,132,1,1,12,49,cgvbluoerzbzcr7aaxge3wkcv,0,32,98.5,2022-08-19T19:29:03.631Z,2022-09-11T08:46:29Z,3772550033,178,,3717203327,213,5.3,3717203323,141,94.6,3717203319,56,Back,3717203325,212,3.1,3717203321,140,33.6,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448146557,98,8,1,12,49,22mo7qbsnyi8wtucpvhgvhw2q,1,71,9.4,2022-08-19T19:29:03.843Z,2022-09-11T08:46:37Z,3717203523,56,Right,3719170175,384,,3772550241,178,,,,,,,,,,,,,,,,,5bl0qe7l7juksox3s4u76hxat,J. Léa Siliki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448146583,99,49,1,12,51,22mo7qbsnyi8wtucpvhgvhw2q,1,55.4,24.6,2022-08-19T19:29:05.821Z,2022-09-11T08:46:43Z,,,,,,,,,,,,,,,,,,,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448146639,100,1,1,12,52,22mo7qbsnyi8wtucpvhgvhw2q,1,55.2,25.9,2022-08-19T19:29:06.593Z,2022-09-11T08:46:48Z,3717203983,56,Back,3717203991,213,3.2,3717203985,140,38.9,3717203989,212,17.1,3772550449,178,,3717203987,141,25.0,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448146651,101,1,1,12,54,22mo7qbsnyi8wtucpvhgvhw2q,1,38.1,30.6,2022-08-19T19:29:09.306Z,2022-09-11T08:46:52Z,3717204059,141,58.8,3772550547,178,,3717204055,56,Back,3717204061,212,19.3,3717204057,140,36.0,3717204063,213,1.7,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448146669,102,1,1,12,57,22mo7qbsnyi8wtucpvhgvhw2q,1,35.8,60.9,2022-08-19T19:29:11.720Z,2022-09-11T08:46:58Z,3717204163,213,1.4,3717204161,212,14.0,3717204157,140,38.0,3717204155,56,Back,3772550753,178,,3717204159,141,81.2,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448146681,103,1,1,12,59,22mo7qbsnyi8wtucpvhgvhw2q,0,38.7,83.3,2022-08-19T19:29:14.055Z,2022-09-11T08:47:04Z,3717204229,141,84.4,3717204225,56,Left,3717204231,212,19.1,3717204227,140,56.9,3772550917,178,,3717204233,213,0.0,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448146755,133,61,1,13,0,cgvbluoerzbzcr7aaxge3wkcv,1,38.9,9.5,2022-08-19T19:29:15.266Z,2022-09-11T08:47:10Z,3717204655,56,Back,3772551131,178,,,,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448146815,104,1,1,13,5,22mo7qbsnyi8wtucpvhgvhw2q,1,69.9,60.9,2022-08-19T19:29:19.637Z,2022-09-11T08:47:20Z,3717204987,141,13.5,3772551521,178,,3717204985,140,68.7,3717204991,213,4.7,3717204983,56,Right,3717204989,212,32.3,3717204993,1,,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448146837,105,1,1,13,10,22mo7qbsnyi8wtucpvhgvhw2q,1,68.8,15.6,2022-08-19T19:29:24.754Z,2022-09-11T08:47:32Z,3717205113,140,68.8,3717205115,141,29.2,3772551969,178,,3717205111,56,Center,3717205119,213,1.6,3717205117,212,9.2,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448146849,106,1,1,13,12,22mo7qbsnyi8wtucpvhgvhw2q,0,69.1,30.4,2022-08-19T19:29:26.694Z,2022-09-11T08:47:35Z,3717205195,56,Center,3717205199,141,30.6,3717205203,213,0.0,3717205201,212,21.9,3772552087,178,,3717205197,140,90.0,,,,,,,5bl0qe7l7juksox3s4u76hxat,J. Léa Siliki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458578129,1646,67,1,13,13,cgvbluoerzbzcr7aaxge3wkcv,1,8.9,70.5,2022-08-19T19:29:28.191Z,2022-09-12T11:09:32Z,3772692995,233,1304,,,,,,,,,,,,,,,,,,,,,,36bi849x9anyfayunuudgcdbe,Miguel Nóbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458578127,1304,67,1,13,13,22mo7qbsnyi8wtucpvhgvhw2q,0,91.1,29.5,2022-08-19T19:29:28.192Z,2022-09-11T10:29:08Z,3772693009,233,1646,,,,,,,,,,,,,,,,,,,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448146901,134,12,1,13,13,cgvbluoerzbzcr7aaxge3wkcv,1,10.2,71.5,2022-08-19T19:29:28.211Z,2022-09-12T11:09:33Z,3717205531,167,,3717205501,213,0.8,3717205497,141,100.0,3772552233,178,,3717205493,56,Back,3717205495,140,30.4,3717205499,212,29.6,,,,36bi849x9anyfayunuudgcdbe,Miguel Nóbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448146981,107,5,1,13,15,22mo7qbsnyi8wtucpvhgvhw2q,1,72,-1.4,2022-08-19T19:29:29.835Z,2022-09-11T08:47:47Z,3717205943,347,,3717205951,233,135,3717205941,56,Right,,,,,,,,,,,,,,,,5bl0qe7l7juksox3s4u76hxat,J. Léa Siliki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448146905,135,5,1,13,15,cgvbluoerzbzcr7aaxge3wkcv,0,28,101.4,2022-08-19T19:29:29.835Z,2022-09-11T08:47:48Z,3717205959,233,107,3717205507,56,Back,3717205509,347,,,,,,,,,,,,,,,,,36bi849x9anyfayunuudgcdbe,Miguel Nóbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448147011,108,1,1,13,21,22mo7qbsnyi8wtucpvhgvhw2q,1,73,0,2022-08-19T19:29:35.485Z,2022-09-11T08:47:55Z,3717206127,212,12.1,3717206123,140,72.8,3717206119,107,,3717206125,141,16.7,3717206121,56,Right,3717206129,213,1.6,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448147017,109,3,1,13,23,22mo7qbsnyi8wtucpvhgvhw2q,0,74.6,16.5,2022-08-19T19:29:37.515Z,2022-09-11T08:48:04Z,3772552889,178,,3719177097,465,,3717206141,56,Right,3717206183,211,,3717206145,286,,,,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448147057,136,1,1,13,24,cgvbluoerzbzcr7aaxge3wkcv,1,10.9,73.9,2022-08-19T19:29:38.593Z,2022-09-11T08:48:11Z,3717206367,140,31.7,3717206373,213,0.5,3717206369,141,90.6,3772553115,178,,3717206371,212,24.6,3717206365,56,Back,,,,,,,36bi849x9anyfayunuudgcdbe,Miguel Nóbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448147061,137,49,1,13,25,cgvbluoerzbzcr7aaxge3wkcv,1,31.7,90.6,2022-08-19T19:29:39.592Z,2022-09-11T08:48:16Z,,,,,,,,,,,,,,,,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448147069,138,1,1,13,25,cgvbluoerzbzcr7aaxge3wkcv,1,31.7,90.6,2022-08-19T19:29:39.633Z,2022-09-11T08:48:19Z,3717206425,56,Back,3717206429,141,72.1,3772553267,178,,3717206435,213,4.4,3717206431,212,13.4,3717206427,140,27.4,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448147101,139,1,1,13,26,cgvbluoerzbzcr7aaxge3wkcv,1,27.4,72.1,2022-08-19T19:29:41.289Z,2022-09-11T08:48:25Z,3717206625,212,13.0,3717206623,141,71.4,3717206619,56,Back,3717206621,140,39.8,3772553371,178,,3717206627,213,6.2,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448147103,140,4,1,13,28,cgvbluoerzbzcr7aaxge3wkcv,1,39.2,67.5,2022-08-19T19:29:42.989Z,2022-09-11T08:48:29Z,3717206647,286,,3717206643,152,,3717206645,265,,3717206641,56,Back,3717206639,13,,3717206951,233,110,,,,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448147159,110,4,1,13,28,22mo7qbsnyi8wtucpvhgvhw2q,0,60.8,32.5,2022-08-19T19:29:42.990Z,2022-09-11T08:48:28Z,3717206917,56,Center,3772553413,178,,3717206919,152,,3717206923,285,,3717206915,13,,3717206921,265,,3717206967,233,140,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448147287,111,17,1,13,33,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-08-19T19:29:48.025Z,2022-09-11T08:49:09Z,3717207691,13,243,3717207689,393,,3717207687,31,,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448147545,141,1,1,13,58,cgvbluoerzbzcr7aaxge3wkcv,1,40.5,72.1,2022-08-19T19:30:12.578Z,2022-09-11T08:49:11Z,3717209139,140,61.0,3717209149,189,,3717209141,141,94.8,3717209145,213,0.6,3717209135,152,,3717209143,212,26.5,3717209133,5,,3717209137,56,Left,36bi849x9anyfayunuudgcdbe,Miguel Nóbrega,,3772554661,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448147595,142,1,1,14,2,cgvbluoerzbzcr7aaxge3wkcv,1,56,94.1,2022-08-19T19:30:16.883Z,2022-09-11T08:49:16Z,3772554785,178,,3717209449,140,45.0,3717209455,213,3.7,3717209453,212,13.3,3717209451,141,84.5,3717209447,56,Back,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448147649,143,1,1,14,5,cgvbluoerzbzcr7aaxge3wkcv,0,46.1,80.8,2022-08-19T19:30:19.775Z,2022-09-11T08:49:20Z,3772554877,178,,3717209743,212,53.3,3717209735,155,,3717209745,213,6.0,3717209741,141,60.6,3717209739,140,95.1,3717209747,1,,3717209737,56,Center,36bi849x9anyfayunuudgcdbe,Miguel Nóbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448147701,112,52,1,14,9,22mo7qbsnyi8wtucpvhgvhw2q,1,6.4,37.1,2022-08-19T19:30:24.280Z,2022-09-11T08:49:27Z,3772555037,389,,3719188849,376,,,,,,,,,,,,,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448147887,113,1,1,14,19,22mo7qbsnyi8wtucpvhgvhw2q,1,13.5,47.9,2022-08-19T19:30:33.548Z,2022-09-11T08:49:36Z,3717211047,213,1.4,3717211037,123,,3717211045,212,16.0,3772555273,178,,3717211043,141,70.9,3717211039,56,Back,3717211041,140,16.5,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448147915,114,1,1,14,25,22mo7qbsnyi8wtucpvhgvhw2q,1,21.3,64.5,2022-08-19T19:30:39.876Z,2022-09-11T08:49:41Z,3717211203,56,Back,3717211211,213,4.6,3772555377,178,,3717211205,140,19.0,3717211209,212,17.4,3717211207,141,39.2,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448147935,115,1,1,14,28,22mo7qbsnyi8wtucpvhgvhw2q,1,19.2,38,2022-08-19T19:30:42.409Z,2022-09-11T08:49:46Z,3717211299,56,Back,3717211301,140,13.5,3717211303,141,67.6,3717211305,212,21.0,3772555455,178,,3717211307,213,1.9,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448147977,116,1,1,14,31,22mo7qbsnyi8wtucpvhgvhw2q,1,12.8,70,2022-08-19T19:30:45.429Z,2022-09-11T08:49:50Z,3717211537,213,4.0,3717211529,56,Back,3717211531,140,3.1,3772555607,178,,3717211533,141,53.4,3717211535,212,15.2,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448147997,117,1,1,14,34,22mo7qbsnyi8wtucpvhgvhw2q,0,2.8,39.8,2022-08-19T19:30:48.774Z,2022-09-11T08:49:55Z,3772555745,178,,3717211657,140,56.7,3717211661,212,56.7,3717211665,1,,3717211663,213,0.1,3717211659,141,44.9,3717211655,56,Center,3717211653,155,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448148021,144,1,1,14,37,cgvbluoerzbzcr7aaxge3wkcv,0,43.7,53.4,2022-08-19T19:30:52.183Z,2022-09-11T08:50:01Z,3717211777,141,45.2,3772555861,178,,3717211781,213,6.1,3717211779,212,25.3,3717211771,3,,3717211775,140,67.2,3717211773,56,Center,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448148125,118,1,1,14,41,22mo7qbsnyi8wtucpvhgvhw2q,1,37.3,61.7,2022-08-19T19:30:55.446Z,2022-09-11T08:50:06Z,3717212269,212,8.7,3717212263,56,Back,3717212271,213,4.1,3717212265,140,32.5,3717212267,141,51.2,3772555949,178,,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448148163,119,1,1,14,44,22mo7qbsnyi8wtucpvhgvhw2q,1,34.5,60,2022-08-19T19:30:58.605Z,2022-09-11T08:50:11Z,3717212479,56,Back,3717212481,140,35.1,3772556039,178,,3717212483,141,88.6,3717212485,212,19.5,3717212487,213,1.5,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448148181,120,1,1,14,46,22mo7qbsnyi8wtucpvhgvhw2q,1,36.1,92.4,2022-08-19T19:31:00.451Z,2022-09-11T08:50:15Z,3717212613,213,0.2,3717212607,140,46.2,3717212611,212,10.8,3717212609,141,95.1,3772556091,178,,3717212605,56,Back,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448148233,121,1,1,14,48,22mo7qbsnyi8wtucpvhgvhw2q,1,46.4,96.5,2022-08-19T19:31:02.703Z,2022-09-11T08:50:19Z,3717212891,56,Back,3717212899,212,13.6,3717212897,141,87.1,3772556221,178,,3717212901,213,3.6,3717212895,140,35.0,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448148255,122,1,1,14,50,22mo7qbsnyi8wtucpvhgvhw2q,1,39.1,87.8,2022-08-19T19:31:04.886Z,2022-09-11T08:50:25Z,3717213025,212,24.5,3717213023,141,82.4,3717213019,56,Left,3772556385,178,,3717213021,140,62.2,3717213017,155,,3717213027,213,6.1,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448148283,123,1,1,14,51,22mo7qbsnyi8wtucpvhgvhw2q,0,62.2,82.4,2022-08-19T19:31:05.962Z,2022-09-11T08:50:31Z,3717213181,3,,3772556489,388,,3717213189,212,8.9,3717213183,56,Left,3717213185,140,64.2,3717213191,213,1.3,3717213187,141,95.1,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448148323,145,8,1,14,53,cgvbluoerzbzcr7aaxge3wkcv,1,39.9,2.3,2022-08-19T19:31:07.476Z,2022-09-11T08:50:38Z,3717213361,56,Back,3719193877,385,,3772556677,178,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448148495,124,5,1,14,53,22mo7qbsnyi8wtucpvhgvhw2q,1,61,101.6,2022-08-19T19:31:08.258Z,2022-09-11T08:50:45Z,3717214223,233,146,3717214217,347,,3717214215,56,Left,,,,,,,,,,,,,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448148341,146,5,1,14,53,cgvbluoerzbzcr7aaxge3wkcv,0,39,-1.6,2022-08-19T19:31:08.258Z,2022-09-11T08:50:45Z,3717213443,347,,3717213441,56,Back,3717214235,233,124,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448148557,125,1,1,15,5,22mo7qbsnyi8wtucpvhgvhw2q,1,63,100,2022-08-19T19:31:20.027Z,2022-09-11T07:31:00Z,3717214573,213,3.4,3717214569,141,93.5,3717214563,107,,3717214571,212,20.7,3717214565,56,Back,3717214567,140,44.1,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448148641,126,1,1,15,8,22mo7qbsnyi8wtucpvhgvhw2q,1,41.6,86.9,2022-08-19T19:31:22.991Z,2022-09-11T07:31:05Z,3717215009,213,4.5,3717215007,212,31.1,3717215001,56,Back,3717215005,141,41.9,3772470685,178,,3717215003,140,36.2,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448148657,127,1,1,15,14,22mo7qbsnyi8wtucpvhgvhw2q,1,53.4,24,2022-08-19T19:31:28.458Z,2022-09-11T07:31:09Z,3717215089,56,Right,3717215093,141,7.1,3717215095,212,12.1,3717215091,140,56.9,3772470737,178,,3717215097,213,5.0,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448148709,128,1,1,15,16,22mo7qbsnyi8wtucpvhgvhw2q,1,57.7,5.8,2022-08-19T19:31:30.899Z,2022-09-11T07:31:14Z,3772470831,178,,3717215377,141,18.8,3717215379,212,14.7,3717215375,140,46.5,3717215383,213,2.5,3717215373,56,Back,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448148765,129,1,1,15,19,22mo7qbsnyi8wtucpvhgvhw2q,1,46.3,29.2,2022-08-19T19:31:34.383Z,2022-09-11T07:31:18Z,3717215671,56,Back,3772470913,178,,3717215677,212,13.8,3717215679,213,1.9,3717215673,140,41.6,3717215675,141,48.2,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448148813,130,1,1,15,22,22mo7qbsnyi8wtucpvhgvhw2q,1,44.8,45.7,2022-08-19T19:31:37.162Z,2022-09-11T07:31:21Z,3717215967,56,Left,3717215977,1,,3717215969,140,67.5,3717215975,213,1.0,3717215973,212,41.7,3717215965,155,,3717215971,141,96.0,3772470985,178,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448148847,131,1,1,15,25,22mo7qbsnyi8wtucpvhgvhw2q,0,67.5,96.3,2022-08-19T19:31:39.579Z,2022-09-11T07:31:25Z,3772471049,388,,3717216133,3,,3717216143,213,5.5,3717216135,56,Center,3717216141,212,17.1,3717216139,141,77.9,3717216137,140,78.6,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448148893,147,8,1,15,27,cgvbluoerzbzcr7aaxge3wkcv,1,19.9,16.8,2022-08-19T19:31:41.637Z,2022-09-11T07:31:37Z,3719197599,383,,3717216505,15,,3772471299,388,,3717216391,56,Back,,,,,,,,,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448148949,148,1,1,15,30,cgvbluoerzbzcr7aaxge3wkcv,0,15.1,5,2022-08-19T19:31:45.271Z,2022-09-11T07:31:41Z,3717216685,212,27.4,3717216683,141,18.3,3717216679,56,Back,3717216681,140,39.7,3717216687,213,0.3,3717216677,155,,3772471349,178,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
