id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/14/value,qualifier/12/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2510076833,155,1,1,15,15,dich5v7sw466smbqap0d9rbyj,1,39.4,88.7,2023-02-19T18:17:56.145Z,2023-02-22T05:23:54Z,4044655925,56,Back,4044655937,213,3.6,4044655941,1,,4044655929,140,8.7,4044655931,141,63.4,4044655935,212,36.5,4048794555,178,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510076873,156,1,1,15,20,dich5v7sw466smbqap0d9rbyj,0,8.7,63.4,2023-02-19T18:18:01.264Z,2023-02-22T05:24:06Z,4047788761,155,,4044656143,56,Back,4048794691,178,,4044656147,141,89.2,4044656151,213,0.4,4044656145,140,46.7,4044656153,1,,4044656149,212,43.6,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510076897,122,1,1,15,23,26t6lvlpql4w5wu1ih73qpy36,1,57.2,10.3,2023-02-19T18:18:03.833Z,2023-02-22T05:24:09Z,4044656265,141,12.4,4048794747,388,,4044656269,213,0.1,4044656261,56,Right,4044656259,3,,4044656267,212,10.8,4044656263,140,67.4,,,,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510076901,123,49,1,15,24,26t6lvlpql4w5wu1ih73qpy36,1,67.4,12.4,2023-02-19T18:18:05.306Z,2023-02-22T05:24:12Z,,,,,,,,,,,,,,,,,,,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510076921,124,1,1,15,24,26t6lvlpql4w5wu1ih73qpy36,1,67.4,12.4,2023-02-19T18:18:05.360Z,2023-02-22T05:24:18Z,4044656367,56,Right,4048794813,178,,4044656371,141,14.6,4044656375,213,3.0,4044656373,212,9.9,4044656369,140,58.1,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510076933,125,1,1,15,26,26t6lvlpql4w5wu1ih73qpy36,1,69.1,15.7,2023-02-19T18:18:06.784Z,2023-02-22T05:24:23Z,4044656439,56,Center,4044656447,213,2.6,4044656443,141,22.7,4048794869,178,,4044656445,212,9.1,4044656441,140,61.7,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510076957,126,1,1,15,26,26t6lvlpql4w5wu1ih73qpy36,1,61.7,22.7,2023-02-19T18:18:07.658Z,2023-02-22T05:24:50Z,4044656567,213,5.6,4044656563,141,5.6,4044656559,56,Right,4048795119,178,,4044656561,140,74.1,4044656565,212,17.5,,,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510076965,127,1,1,15,30,26t6lvlpql4w5wu1ih73qpy36,0,78.6,7.1,2023-02-19T18:18:10.738Z,2023-02-22T05:24:54Z,4047788953,224,,4044656605,212,9.7,4044656601,140,79.7,4044656599,56,Center,4048795163,178,,4047788955,20,,4044656603,141,21.2,4044656607,213,1.5,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,,4044656595,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510076977,157,61,1,15,30,dich5v7sw466smbqap0d9rbyj,1,22.7,80.1,2023-02-19T18:18:11.190Z,2023-02-22T05:25:01Z,4048795233,178,,4044656681,56,Back,,,,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077019,128,1,1,15,31,26t6lvlpql4w5wu1ih73qpy36,1,68.3,15.1,2023-02-19T18:18:12.612Z,2023-02-22T05:25:04Z,4044656859,140,76.7,4048795273,178,,4044656863,212,10.6,4044656861,141,6.4,4044656857,56,Right,4044656865,213,5.7,,,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077123,129,1,1,15,34,26t6lvlpql4w5wu1ih73qpy36,1,77.1,6.4,2023-02-19T18:18:15.458Z,2023-02-22T05:25:07Z,4044657459,213,0.4,4044657455,141,16.6,4044657449,56,Right,4044657457,212,16.9,4044657453,140,91.8,4048795319,178,,,,,,,,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077149,130,1,1,15,43,26t6lvlpql4w5wu1ih73qpy36,1,84.1,7.6,2023-02-19T18:18:23.867Z,2023-02-22T05:25:09Z,4044657575,140,72.3,4044657579,212,20.5,4048795349,178,,4044657581,213,2.2,4044657577,141,31.6,4044657573,56,Center,,,,,,,e5xv1rmy69kwuxjxin653ojqh,Abel Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077159,131,1,1,15,44,26t6lvlpql4w5wu1ih73qpy36,1,69.5,32.8,2023-02-19T18:18:24.878Z,2023-02-22T05:25:15Z,4044657645,56,Center,4048795433,178,,4044657653,213,3.4,4044657649,141,27.5,4044657647,140,53.6,4044657651,212,17.1,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077191,132,1,1,15,46,26t6lvlpql4w5wu1ih73qpy36,1,53.6,27.5,2023-02-19T18:18:27.537Z,2023-02-22T05:25:19Z,4044657821,213,1.6,4044657819,212,26.8,4044657815,140,52.0,4048795491,178,,4044657817,141,66.8,4044657813,56,Center,,,,,,,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077231,133,1,1,15,49,26t6lvlpql4w5wu1ih73qpy36,1,52,66.8,2023-02-19T18:18:30.617Z,2023-02-22T05:25:21Z,4044658097,212,27.4,4044658089,56,Left,4044658091,140,70.1,4044658099,213,0.8,4044658095,141,95.9,4048795529,178,,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077249,134,1,1,15,52,26t6lvlpql4w5wu1ih73qpy36,1,70.1,95.9,2023-02-19T18:18:33.391Z,2023-02-22T05:25:26Z,4044658177,141,87.9,4044658173,56,Left,4044658179,212,5.6,4044658181,213,4.5,4044658175,140,69.0,4048795575,178,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077269,135,1,1,15,55,26t6lvlpql4w5wu1ih73qpy36,1,71.8,87.3,2023-02-19T18:18:36.501Z,2023-02-22T05:25:31Z,4048795627,178,,4044658277,56,Left,4044658285,212,7.5,4044658289,213,1.4,4044658279,140,73.0,4044658281,141,98.1,,,,,,,y6esn24vphnrw3y50poje21h,Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077279,136,1,1,15,57,26t6lvlpql4w5wu1ih73qpy36,0,73,98.1,2023-02-19T18:18:38.191Z,2023-02-22T05:25:37Z,4044658317,141,80.7,4048795687,178,,4044658319,212,14.4,4044658321,213,5.3,4044658309,56,Left,4044658315,140,80.8,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077287,158,8,1,15,58,dich5v7sw466smbqap0d9rbyj,1,27,22.2,2023-02-19T18:18:38.839Z,2023-02-22T05:25:40Z,4048795741,178,,4047789741,384,,4044658341,56,Back,,,,,,,,,,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077307,137,1,1,15,59,26t6lvlpql4w5wu1ih73qpy36,0,75.2,75.3,2023-02-19T18:18:40.593Z,2023-02-22T05:25:43Z,4044658459,56,Center,4044658467,213,5.8,4044658463,141,72.6,4048795785,178,,4044658465,212,4.0,4044658457,155,,4044658461,140,78.6,,,,y6esn24vphnrw3y50poje21h,Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077311,159,12,1,16,0,dich5v7sw466smbqap0d9rbyj,1,18.6,35.9,2023-02-19T18:18:41.541Z,2023-02-22T05:25:45Z,4044658485,212,27.3,4044658481,140,28.5,4044658479,56,Back,4044658507,167,,4048795821,178,,4044658487,213,5.1,4044658483,141,0.0,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077345,138,5,1,16,3,26t6lvlpql4w5wu1ih73qpy36,1,73.2,101.3,2023-02-19T18:18:44.025Z,2023-02-22T05:26:01Z,4044658685,347,,4044658683,56,Left,4044658703,233,160,,,,,,,,,,,,,,,,y6esn24vphnrw3y50poje21h,Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077315,160,5,1,16,3,dich5v7sw466smbqap0d9rbyj,0,26.8,-1.3,2023-02-19T18:18:44.025Z,2023-02-22T05:26:01Z,4044658709,233,138,4044658503,347,,4044658501,56,Back,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077413,139,1,1,16,8,26t6lvlpql4w5wu1ih73qpy36,1,74.9,100,2023-02-19T18:18:49.451Z,2023-02-22T05:25:53Z,4044659025,107,,4044659033,212,13.3,4044659029,140,86.5,4044659031,141,93.3,4044659027,56,Left,4044659035,213,5.9,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077437,140,1,1,16,9,26t6lvlpql4w5wu1ih73qpy36,1,86.5,93.3,2023-02-19T18:18:50.374Z,2023-02-22T05:26:06Z,4044659125,140,82.2,4044659133,212,8.4,4044659129,141,82.8,4048796057,178,,4044659123,56,Left,4044659135,213,4.1,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077451,141,3,1,16,11,26t6lvlpql4w5wu1ih73qpy36,0,83.2,72.9,2023-02-19T18:18:52.109Z,2023-02-22T05:26:10Z,4048796107,178,,4047790287,465,,4044659187,56,Center,4044659193,286,,4044659403,233,161,,,,,,,,,,y6esn24vphnrw3y50poje21h,Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077479,161,7,1,16,11,dich5v7sw466smbqap0d9rbyj,0,16.8,27.1,2023-02-19T18:18:52.465Z,2023-02-22T05:26:13Z,4047790343,383,,4044659351,285,,4048796159,178,,4044659361,233,141,4044659349,56,Back,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077543,142,1,1,16,14,26t6lvlpql4w5wu1ih73qpy36,1,78.8,82.8,2023-02-19T18:18:55.482Z,2023-02-22T05:26:16Z,4044659707,140,71.3,4044659713,213,4.3,4044659705,56,Center,4048796203,178,,4044659709,141,59.1,4044659711,212,17.9,,,,,,,y6esn24vphnrw3y50poje21h,Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077559,143,1,1,16,18,26t6lvlpql4w5wu1ih73qpy36,0,74.2,44.3,2023-02-19T18:18:58.731Z,2023-02-22T05:26:20Z,4044659811,212,30.7,4044659813,213,5.9,4044659807,140,100.0,4044659809,141,28.4,4048796247,178,,4044659805,56,Center,,,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077563,144,5,1,16,20,26t6lvlpql4w5wu1ih73qpy36,0,101.8,24.5,2023-02-19T18:19:01.064Z,2023-02-22T05:26:23Z,4044659847,56,Center,4044659869,233,162,4044659849,346,,,,,,,,,,,,,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077549,162,5,1,16,20,dich5v7sw466smbqap0d9rbyj,1,-1.8,75.5,2023-02-19T18:19:01.064Z,2023-02-22T05:26:23Z,4044659739,56,Back,4044659741,346,,4044659863,233,144,,,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077833,163,1,1,16,43,dich5v7sw466smbqap0d9rbyj,1,5.3,53.8,2023-02-19T18:19:24.438Z,2023-02-22T05:26:32Z,4044661183,212,30.3,4044661177,56,Back,4044661185,213,1.0,4044661175,124,,4044661181,141,90.1,4044661179,140,22.0,4044661189,237,,,,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077859,164,1,1,16,48,dich5v7sw466smbqap0d9rbyj,1,24.9,78,2023-02-19T18:19:28.960Z,2023-02-22T05:26:36Z,4044661303,212,18.2,4048796415,178,,4044661295,56,Back,4044661301,141,68.5,4044661305,213,3.5,4044661299,140,8.7,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077871,165,1,1,16,50,dich5v7sw466smbqap0d9rbyj,0,8.7,68.5,2023-02-19T18:19:30.894Z,2023-02-22T05:26:39Z,4044661361,141,83.9,4044661357,56,Back,4044661365,213,0.3,4047790813,155,,4044661359,140,39.0,4044661367,1,,4044661363,212,33.5,4048796445,178,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077901,147,1,1,16,51,26t6lvlpql4w5wu1ih73qpy36,0,63,23.5,2023-02-19T18:19:32.328Z,2023-02-22T05:26:45Z,4048796509,178,,4044661517,141,25.4,4044661513,56,Center,4044661515,140,75.2,4044661521,213,0.1,4044661519,212,12.9,4044661511,3,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077885,166,8,1,16,53,dich5v7sw466smbqap0d9rbyj,1,24.9,73.8,2023-02-19T18:19:33.876Z,2023-02-22T05:26:49Z,4044661431,56,Back,4047790943,384,,4048796573,178,,,,,,,,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077933,149,49,1,16,54,26t6lvlpql4w5wu1ih73qpy36,1,66.3,20.8,2023-02-19T18:19:34.879Z,2023-02-22T05:26:55Z,,,,,,,,,,,,,,,,,,,,,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077903,148,43,1,16,56,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2023-02-19T18:19:36.931Z,2023-02-19T18:20:51Z,4044666005,144,49,,,,,,,,,,,,,,,,,,,,,,e5xv1rmy69kwuxjxin653ojqh,Abel Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077951,150,1,1,16,57,26t6lvlpql4w5wu1ih73qpy36,1,66.3,17.8,2023-02-19T18:19:38.672Z,2023-02-22T05:27:00Z,4044661753,212,15.1,4044661749,140,79.9,4044661751,141,10.4,4044661747,56,Right,4048796687,178,,4044661755,213,5.9,,,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077985,151,1,1,16,58,26t6lvlpql4w5wu1ih73qpy36,1,79.9,9.8,2023-02-19T18:19:39.473Z,2023-02-22T05:27:04Z,4044661915,56,Right,4048796719,178,,4044661917,140,68.6,4044661923,213,3.5,4044661919,141,2.9,4044661921,212,12.8,,,,,,,e5xv1rmy69kwuxjxin653ojqh,Abel Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510078013,152,1,1,17,2,26t6lvlpql4w5wu1ih73qpy36,1,68.9,9.1,2023-02-19T18:19:42.792Z,2023-02-22T05:27:07Z,4044662077,56,Center,4044662083,212,29.9,4048796747,178,,4044662085,213,2.0,4044662081,141,48.2,4044662079,140,55.9,,,,,,,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510078035,153,1,1,17,5,26t6lvlpql4w5wu1ih73qpy36,1,61.2,59,2023-02-19T18:19:46.047Z,2023-02-22T05:27:10Z,4048796777,178,,4044662185,141,91.4,4044662189,213,1.5,4044662181,56,Left,4044662187,212,22.1,4044662183,140,62.4,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510078155,154,1,1,17,7,26t6lvlpql4w5wu1ih73qpy36,1,62.4,91.4,2023-02-19T18:19:48.521Z,2023-02-22T05:27:14Z,4044662805,140,75.0,4044662811,213,0.3,4048796811,178,,4044662809,212,13.8,4044662803,56,Left,4044662807,141,97.4,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510078189,155,1,1,17,18,26t6lvlpql4w5wu1ih73qpy36,1,70.9,59.9,2023-02-19T18:19:58.819Z,2023-02-22T05:27:21Z,4044662997,141,17.9,4044662993,56,Right,4048796875,178,,4044662999,212,29.4,4044663001,213,5.0,4044662995,140,77.5,,,,,,,y6esn24vphnrw3y50poje21h,Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510078199,156,1,1,17,20,26t6lvlpql4w5wu1ih73qpy36,1,77.5,17.9,2023-02-19T18:20:01.354Z,2023-02-22T05:27:24Z,4044663055,213,1.5,4044663047,141,33.2,4044663051,212,10.4,4048796907,178,,4044663045,140,78.4,4044663041,56,Center,,,,,,,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510078207,157,1,1,17,21,26t6lvlpql4w5wu1ih73qpy36,1,78.4,33.2,2023-02-19T18:20:02.321Z,2023-02-22T05:27:28Z,4044663095,212,10.8,4048796945,178,,4044663091,140,68.7,4044663089,56,Center,4044663097,213,3.5,4044663093,141,28.1,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510078231,158,1,1,17,22,26t6lvlpql4w5wu1ih73qpy36,1,68.7,28.1,2023-02-19T18:20:03.361Z,2023-02-22T05:27:59Z,4044663225,213,0.9,4044663219,140,74.6,4044663221,141,38.6,4044663217,56,Center,4044663223,212,9.5,4048797215,178,,,,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510078233,159,3,1,17,24,26t6lvlpql4w5wu1ih73qpy36,1,65.5,31.9,2023-02-19T18:20:05.376Z,2023-02-22T05:28:07Z,4048797307,178,,4044663233,56,Center,4047791563,465,,4044663311,233,167,4044663235,286,,,,,,,,,,,y6esn24vphnrw3y50poje21h,Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510078245,167,45,1,17,24,dich5v7sw466smbqap0d9rbyj,0,34.5,68.1,2023-02-19T18:20:05.376Z,2023-02-22T05:28:07Z,4044663267,285,,4044663327,233,159,4044663265,56,Back,,,,,,,,,,,,,,,,bzt6oj1d4d2x3qez55hlvzpwp,Oday Dabbagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510078239,160,1,1,17,25,26t6lvlpql4w5wu1ih73qpy36,0,77.9,40.6,2023-02-19T18:20:06.545Z,2023-02-22T05:28:13Z,4044663247,140,79.8,4044663381,233,168,4044663253,213,5.9,4044663249,141,39.4,4044663379,236,,4044663251,212,2.2,4044663385,286,,4048797367,178,,y6esn24vphnrw3y50poje21h,Bruma,,4044663245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510078259,168,74,1,17,26,dich5v7sw466smbqap0d9rbyj,1,18.6,61.1,2023-02-19T18:20:06.780Z,2023-02-22T05:28:28Z,4044663395,233,160,4048797479,178,,4044663343,285,,4044663341,56,Back,,,,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510078319,169,12,1,17,27,dich5v7sw466smbqap0d9rbyj,1,14.1,47.6,2023-02-19T18:20:07.904Z,2023-02-22T05:28:34Z,4044663705,141,100.0,4044663699,56,Back,4048797529,178,,4044663709,213,1.1,4044663749,167,,4044663701,140,31.9,4044663707,212,40.7,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510078307,161,5,1,17,30,26t6lvlpql4w5wu1ih73qpy36,1,71.1,-0.9,2023-02-19T18:20:11.480Z,2023-02-22T05:28:59Z,4044663617,347,,4044663763,233,170,4044663615,56,Right,,,,,,,,,,,,,,,,y6esn24vphnrw3y50poje21h,Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510078323,170,5,1,17,30,dich5v7sw466smbqap0d9rbyj,0,28.9,100.9,2023-02-19T18:20:11.480Z,2023-02-22T05:28:58Z,4044663731,347,,4044663773,233,161,4044663729,56,Back,,,,,,,,,,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510078333,162,1,1,17,33,26t6lvlpql4w5wu1ih73qpy36,1,67.3,0,2023-02-19T18:20:13.882Z,2023-02-22T05:28:55Z,4044663791,141,7.6,4044663787,56,Right,4044663795,213,2.1,4044663793,212,7.0,4044663785,107,,4044663789,140,63.7,,,,,,,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510078339,163,1,1,17,35,26t6lvlpql4w5wu1ih73qpy36,0,61.9,6.4,2023-02-19T18:20:16.256Z,2023-02-22T05:29:03Z,4048797837,178,,4044663813,213,0.4,4044663807,140,65.9,4044663805,56,Right,4044663811,212,4.5,4044663809,141,8.9,,,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510078363,171,8,1,17,35,dich5v7sw466smbqap0d9rbyj,1,34.2,85.5,2023-02-19T18:20:16.551Z,2023-02-22T05:29:15Z,4048797907,178,,4044663969,56,Back,4047792155,383,,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510078367,164,61,1,17,36,26t6lvlpql4w5wu1ih73qpy36,1,66.4,12.2,2023-02-19T18:20:17.051Z,2023-02-22T05:30:00Z,4044663983,56,Right,4048798299,178,,,,,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510862021,1109,67,1,17,37,26t6lvlpql4w5wu1ih73qpy36,1,82,24,2023-02-19T18:20:18.675Z,2023-02-22T09:14:09Z,4048819223,233,1105,,,,,,,,,,,,,,,,,,,,,,e5xv1rmy69kwuxjxin653ojqh,Abel Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510862019,1105,67,1,17,37,dich5v7sw466smbqap0d9rbyj,0,18,76,2023-02-19T18:20:18.676Z,2023-02-22T06:05:07Z,4048819231,233,1109,,,,,,,,,,,,,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510078437,165,50,1,17,41,26t6lvlpql4w5wu1ih73qpy36,1,82.8,7.4,2023-02-19T18:20:21.856Z,2023-02-22T05:30:13Z,4044664433,233,172,4044664351,56,Right,4044664353,286,,,,,,,,,,,,,,,,,e5xv1rmy69kwuxjxin653ojqh,Abel Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510078433,172,7,1,17,41,dich5v7sw466smbqap0d9rbyj,1,17.2,92.6,2023-02-19T18:20:22.252Z,2023-02-22T05:30:18Z,4044664331,285,,4047792275,383,,4048798477,178,,4044664405,233,165,4044664329,56,Back,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510078435,173,49,1,17,42,dich5v7sw466smbqap0d9rbyj,1,13.9,89,2023-02-19T18:20:22.895Z,2023-02-22T05:30:22Z,,,,,,,,,,,,,,,,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510078463,174,1,1,17,43,dich5v7sw466smbqap0d9rbyj,1,13.3,86.2,2023-02-19T18:20:24.365Z,2023-02-22T05:30:31Z,4048798611,178,,4044664507,141,67.8,4044664505,140,21.9,4044664511,213,5.3,4044664501,56,Back,4044664509,212,15.4,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510078491,175,1,1,17,45,dich5v7sw466smbqap0d9rbyj,1,22.8,66.4,2023-02-19T18:20:26.683Z,2023-02-22T05:30:35Z,4044664671,56,Back,4044664677,212,13.3,4044664673,140,18.9,4044664679,213,4.4,4048798655,178,,4044664675,141,47.8,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
