id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/13/value,qualifier/17/value,assist,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2516096437,557,1,2,55,55,7kfx3xpj2c2wxinsyi16i9gaz,1,64.9,13.7,2023-03-05T16:45:31.504Z,2023-03-08T03:48:47Z,4076429021,213,6.0,4076429019,212,12.0,4081711161,178,,4076429017,141,8.0,4076429013,56,Right,4076429015,140,75.7,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516096475,558,1,2,55,58,7kfx3xpj2c2wxinsyi16i9gaz,1,75.7,8,2023-03-05T16:45:34.372Z,2023-03-08T03:48:50Z,4076429209,56,Right,4076429211,140,97.3,4076429215,212,23.1,4076429213,141,14.4,4081711205,178,,4076429217,213,0.2,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516096507,559,1,2,56,1,7kfx3xpj2c2wxinsyi16i9gaz,0,97.3,14.4,2023-03-05T16:45:37.762Z,2023-03-08T03:48:54Z,4076429351,213,1.7,4076429341,155,,4076429345,140,94.3,4081711249,178,,4076429347,141,44.2,4076429339,2,,4076429349,212,20.5,4080774947,20,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,4076429343,56,Center,,4080774945,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516096521,481,12,2,56,2,bwt8yfk8rkcwiwyr0mopd7wqd,1,7.6,51.6,2023-03-05T16:45:38.977Z,2023-03-08T03:48:56Z,4076429439,140,11.8,4081711285,388,,4076429441,141,70.6,4076429497,15,,4076429445,213,1.2,4076429437,56,Back,4076429443,212,13.7,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516096565,482,12,2,56,5,bwt8yfk8rkcwiwyr0mopd7wqd,1,12.3,74.1,2023-03-05T16:45:41.313Z,2023-03-08T03:48:59Z,4076429705,56,Back,4076429713,213,5.8,4076429727,15,,4076429707,140,26.1,4081711345,388,,4076429709,141,63.9,4076429711,212,16.1,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516096619,561,1,2,56,8,7kfx3xpj2c2wxinsyi16i9gaz,1,75.6,38.8,2023-03-05T16:45:44.416Z,2023-03-08T03:49:03Z,4076430031,213,2.3,4076430025,141,49.0,4076430023,140,69.5,4076430027,212,9.4,4081711421,178,,4076430021,56,Center,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516096605,560,43,2,56,9,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2023-03-05T16:45:45.161Z,2023-03-07T15:40:38Z,4080775563,144,49,,,,,,,,,,,,,,,,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516096641,562,1,2,56,9,7kfx3xpj2c2wxinsyi16i9gaz,1,69.5,49,2023-03-05T16:45:45.670Z,2023-03-08T03:49:08Z,4081711479,178,,4076430135,140,67.7,4076430147,213,4.6,4076430143,212,13.3,4076430139,141,29.7,4076430131,56,Center,,,,,,,549guee46difwv85rq18p7f1l,Val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516096725,563,1,2,56,11,7kfx3xpj2c2wxinsyi16i9gaz,1,67.7,29.7,2023-03-05T16:45:47.627Z,2023-03-08T03:49:15Z,4076430595,212,26.4,4076430589,56,Right,4081711583,178,,4076430597,213,5.7,4076430593,141,6.7,4076430591,140,88.0,,,,,,,5n3pl3j98lkmzzus1b095bkd1,Renê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516096767,564,1,2,56,16,7kfx3xpj2c2wxinsyi16i9gaz,0,77.7,15.3,2023-03-05T16:45:52.866Z,2023-03-08T03:49:23Z,4076430791,141,18.2,4076430787,56,Right,4076430789,140,79.8,4081711685,178,,4076430795,213,0.7,4076430793,212,3.0,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516096723,483,61,2,56,16,bwt8yfk8rkcwiwyr0mopd7wqd,1,17.4,84.2,2023-03-05T16:45:52.944Z,2023-03-08T03:49:27Z,4076430581,56,Back,4081711729,178,,,,,,,,,,,,,,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516096763,484,49,2,56,18,bwt8yfk8rkcwiwyr0mopd7wqd,1,13.1,81.8,2023-03-05T16:45:54.898Z,2023-03-08T03:49:32Z,,,,,,,,,,,,,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516096845,485,1,2,56,22,bwt8yfk8rkcwiwyr0mopd7wqd,1,22.7,95.1,2023-03-05T16:45:58.692Z,2023-03-08T03:49:41Z,4076431251,212,7.5,4076431249,141,96.6,4081711923,178,,4076431253,213,0.1,4076431245,56,Back,4076431247,140,29.8,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516096849,486,50,2,56,24,bwt8yfk8rkcwiwyr0mopd7wqd,1,27.8,96.9,2023-03-05T16:46:00.262Z,2023-03-08T03:49:46Z,4076431517,233,565,4076431275,56,Back,4076431277,285,,,,,,,,,,,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516096879,565,7,2,56,24,7kfx3xpj2c2wxinsyi16i9gaz,0,72.2,3.1,2023-03-05T16:46:00.423Z,2023-03-08T03:49:52Z,4081712039,178,,4076431419,56,Right,4076431455,233,486,4080776089,385,,4076431421,286,,,,,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516096895,487,1,2,56,25,bwt8yfk8rkcwiwyr0mopd7wqd,1,23.3,97.4,2023-03-05T16:46:01.425Z,2023-03-08T03:49:57Z,4076431507,213,5.6,4081712089,178,,4076431503,141,89.6,4076431505,212,8.5,4076431501,140,29.6,4076431499,56,Back,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516096967,488,1,2,56,27,bwt8yfk8rkcwiwyr0mopd7wqd,1,31.5,91.7,2023-03-05T16:46:03.772Z,2023-03-08T03:50:03Z,4081712183,178,,4076431889,141,96.2,4076431893,213,0.3,4076431885,56,Back,4076431887,140,39.5,4076431891,212,8.9,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516096987,489,1,2,56,30,bwt8yfk8rkcwiwyr0mopd7wqd,1,41.3,95.6,2023-03-05T16:46:06.678Z,2023-03-08T03:50:15Z,4081712365,178,,4076431999,212,13.0,4076432001,213,0.0,4076431995,140,53.7,4076431993,56,Left,4076431997,141,96.3,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516097007,490,1,2,56,31,bwt8yfk8rkcwiwyr0mopd7wqd,0,54.5,96.3,2023-03-05T16:46:07.773Z,2023-03-08T03:50:36Z,4076432093,56,Left,4076432097,141,91.7,4081712469,178,,4076432101,213,5.3,4076432099,212,3.8,4076432095,140,56.5,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516097011,491,43,2,56,32,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2023-03-05T16:46:08.896Z,2023-03-05T16:46:22Z,4076433561,144,61,4076432111,56,Left,,,,,,,,,,,,,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516097075,566,49,2,56,33,7kfx3xpj2c2wxinsyi16i9gaz,1,35.9,18,2023-03-05T16:46:09.215Z,2023-03-08T03:50:47Z,,,,,,,,,,,,,,,,,,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516097201,567,1,2,56,35,7kfx3xpj2c2wxinsyi16i9gaz,1,40.2,13.4,2023-03-05T16:46:11.285Z,2023-03-08T03:50:52Z,4076433057,213,2.6,4081712873,178,,4076433053,141,39.2,4076433055,212,33.5,4076433051,140,13.0,4080777233,1,,4076433049,56,Back,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516097367,570,43,2,56,35,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2023-03-05T16:46:11.707Z,2023-03-07T15:41:31Z,4080776765,144,8,4076438447,56,Back,,,,,,,,,,,,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516097307,568,1,2,56,40,7kfx3xpj2c2wxinsyi16i9gaz,1,15.9,40.1,2023-03-05T16:46:16.582Z,2023-03-08T03:50:55Z,4076433573,140,26.6,4076433577,212,15.1,4076433575,141,54.9,4081712913,178,,4076433571,56,Back,4076433579,213,0.7,,,,,,,4nl5hapemrmmuh1r8afne8b85,Marcelo Carné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516097365,569,1,2,56,46,7kfx3xpj2c2wxinsyi16i9gaz,1,33.5,59,2023-03-05T16:46:22.922Z,2023-03-08T03:50:59Z,4081712965,178,,4076433871,212,29.0,4076433873,213,0.6,4076433867,140,55.6,4076433869,141,84.5,4076433865,56,Left,,,,,,,549guee46difwv85rq18p7f1l,Val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516097479,571,1,2,56,54,7kfx3xpj2c2wxinsyi16i9gaz,1,73.3,85.7,2023-03-05T16:46:29.990Z,2023-03-08T03:51:11Z,4076434495,141,72.3,4076434499,213,4.0,4081713133,178,,4076434497,212,12.2,4076434491,56,Center,4076434493,140,65.6,,,,,,,4rfcpo4l9f8x1m0rlnwloefl6,Pablo Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516097517,572,1,2,56,57,7kfx3xpj2c2wxinsyi16i9gaz,1,66,72.4,2023-03-05T16:46:33.055Z,2023-03-08T03:51:14Z,4076434699,140,59.4,4076434703,212,9.9,4076434705,213,3.9,4081713181,178,,4076434701,141,62.1,4076434697,56,Center,,,,,,,549guee46difwv85rq18p7f1l,Val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516097521,573,50,2,56,58,7kfx3xpj2c2wxinsyi16i9gaz,1,61.4,69,2023-03-05T16:46:34.493Z,2023-03-08T03:51:20Z,4076434717,286,,4076434917,233,492,4076434715,56,Center,,,,,,,,,,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516097539,492,7,2,56,59,bwt8yfk8rkcwiwyr0mopd7wqd,1,38.6,31,2023-03-05T16:46:35.274Z,2023-03-08T03:51:25Z,4076434781,56,Back,4076434879,233,573,4081713301,178,,4076434783,285,,4080777631,384,,,,,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516097549,493,49,2,57,0,bwt8yfk8rkcwiwyr0mopd7wqd,1,34,18,2023-03-05T16:46:36.208Z,2023-03-08T03:51:30Z,,,,,,,,,,,,,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516097585,495,1,2,57,0,bwt8yfk8rkcwiwyr0mopd7wqd,1,35.6,20.7,2023-03-05T16:46:36.254Z,2023-03-08T03:51:35Z,4076435029,212,11.9,4076435031,213,0.9,4076435025,140,42.3,4081713473,178,,4076435023,56,Back,4076435027,141,34.8,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516097555,494,43,2,57,1,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2023-03-05T16:46:37.453Z,2023-03-05T16:46:49Z,4076435671,144,49,,,,,,,,,,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516097607,496,1,2,57,3,bwt8yfk8rkcwiwyr0mopd7wqd,1,43,36.7,2023-03-05T16:46:39.350Z,2023-03-08T03:51:47Z,4076435143,212,18.4,4076435137,56,Center,4081713751,178,,4076435145,213,0.8,4076435141,141,56.9,4076435139,140,54.6,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516097689,497,1,2,57,6,bwt8yfk8rkcwiwyr0mopd7wqd,1,62.4,63.6,2023-03-05T16:46:42.130Z,2023-03-08T03:51:51Z,4076435551,213,0.6,4076435549,212,18.8,4081713787,178,,4076435543,56,Left,4076435547,141,79.4,4076435545,140,77.1,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516097697,498,61,2,57,9,bwt8yfk8rkcwiwyr0mopd7wqd,0,93.6,72,2023-03-05T16:46:45.711Z,2023-03-08T03:51:59Z,4081713975,178,,4076435593,56,Center,,,,,,,,,,,,,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516097705,574,49,2,57,11,7kfx3xpj2c2wxinsyi16i9gaz,1,9.2,35.4,2023-03-05T16:46:47.440Z,2023-03-08T03:52:02Z,,,,,,,,,,,,,,,,,,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516097781,575,1,2,57,14,7kfx3xpj2c2wxinsyi16i9gaz,1,16.6,37.6,2023-03-05T16:46:50.251Z,2023-03-08T03:52:11Z,4076436047,140,31.5,4076436053,213,5.4,4076436045,56,Back,4081714201,178,,4076436051,212,23.3,4076436049,141,12.2,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516097811,576,1,2,57,16,7kfx3xpj2c2wxinsyi16i9gaz,1,31.6,12.2,2023-03-05T16:46:52.690Z,2023-03-08T03:52:16Z,4081714267,178,,4076436215,141,10.1,4076436213,140,44.8,4076436217,212,13.9,4076436219,213,6.2,4076436211,56,Back,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516097895,577,1,2,57,18,7kfx3xpj2c2wxinsyi16i9gaz,1,44.8,10.1,2023-03-05T16:46:54.817Z,2023-03-08T03:52:19Z,4076436605,56,Back,4076436615,141,10.0,4076436623,213,3.1,4081714309,178,,4076436609,140,30.6,4076436619,212,14.9,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516097963,578,1,2,57,26,7kfx3xpj2c2wxinsyi16i9gaz,0,30.6,10.1,2023-03-05T16:47:02.097Z,2023-03-08T03:52:30Z,4076436921,140,73.1,4076436919,56,Right,4076436929,1,,4076436923,141,9.1,4076436917,155,,4076436927,213,6.3,4081714467,178,,4076436925,212,44.6,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516098065,499,1,2,57,28,bwt8yfk8rkcwiwyr0mopd7wqd,1,32,92.6,2023-03-05T16:47:04.440Z,2023-03-08T03:52:32Z,4081714485,388,,4076437453,212,7.1,4076437447,56,Back,4076437455,213,0.3,4076437449,140,38.5,4076437451,141,95.3,4076440841,3,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516098071,500,49,2,57,29,bwt8yfk8rkcwiwyr0mopd7wqd,1,35.4,95.3,2023-03-05T16:47:05.565Z,2023-03-08T04:52:25Z,,,,,,,,,,,,,,,,,,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517092619,1567,43,2,57,30,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2023-03-05T16:47:06.324Z,2023-03-08T04:52:03Z,4081752181,399,84147,4081755173,144,83,,,,,,,,,,,,,,,,,,,90moydtk6dv07bfaqki5s6ymt,B. Riascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516098077,501,61,2,57,30,bwt8yfk8rkcwiwyr0mopd7wqd,0,33.8,94.5,2023-03-05T16:47:06.403Z,2023-03-08T04:47:49Z,4076437517,56,Back,4081714629,178,,,,,,,,,,,,,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516098143,579,4,2,57,31,7kfx3xpj2c2wxinsyi16i9gaz,1,71.4,6,2023-03-05T16:47:07.495Z,2023-03-08T03:52:52Z,4076437867,152,,4076437863,295,,4076437907,233,502,4076437865,56,Right,4076437861,13,,4076437869,286,,,,,,,,90moydtk6dv07bfaqki5s6ymt,B. Riascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516098097,502,4,2,57,31,bwt8yfk8rkcwiwyr0mopd7wqd,0,28.6,94,2023-03-05T16:47:07.496Z,2023-03-08T03:52:52Z,4076437933,233,579,4081714661,178,,4076437587,13,,4076437591,56,Back,4076437595,152,,4076437601,285,,4076438309,295,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516099883,518,17,2,57,44,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2023-03-05T16:47:20.903Z,2023-03-08T03:54:25Z,4076447215,31,,4076447217,393,,4076447219,13,243,4076448723,189,,,,,,,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516098943,580,1,2,58,14,7kfx3xpj2c2wxinsyi16i9gaz,1,75.8,5.8,2023-03-05T16:47:50.869Z,2023-03-08T04:34:56Z,4076442127,2,,4076442131,155,,4080778923,20,,4076442141,212,28.2,4081715885,178,,4076442135,56,Center,4076454777,154,,4076442137,140,90.6,4rfcpo4l9f8x1m0rlnwloefl6,Pablo Moreno,4076454775,210,15,1,4076442139,141,40.4,4076442143,213,1.0,4080778921,224,4076442129,5,4076442133,152,,,,,,,,,,,,,,,,,,,,,,,
2516098967,581,44,2,58,16,7kfx3xpj2c2wxinsyi16i9gaz,1,89.4,43.7,2023-03-05T16:47:52.504Z,2023-03-08T04:34:56Z,4076442287,56,Center,4076455761,233,503,4076442289,286,,,,,,,,,,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516098909,503,44,2,58,16,bwt8yfk8rkcwiwyr0mopd7wqd,0,10.6,56.3,2023-03-05T16:47:52.505Z,2023-03-08T03:55:34Z,4076441993,56,Back,4076455781,233,581,4076441995,285,,,,,,,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516098977,582,15,2,58,16,7kfx3xpj2c2wxinsyi16i9gaz,1,91.2,44.5,2023-03-05T16:47:52.553Z,2023-03-08T04:34:56Z,4076454797,102,46.3,4076454805,147,44.8,4076454789,154,,4076454807,230,99.5,4076454791,55,580,4076454801,82,,4076442317,56,Center,4081716007,388,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,4076442315,17,,,4076454803,146,92.5,4076454809,231,47.8,4076454787,29,4076454785,80,4076454799,103,4076455359,233,504,4076454145,15,4076454149,328,,4076454143,24,,,19,,,,,,,,,,
2516098915,504,10,2,58,16,bwt8yfk8rkcwiwyr0mopd7wqd,1,11,51.9,2023-03-05T16:47:52.560Z,2023-03-08T03:55:30Z,4081716095,15,,4076442011,56,Back,4081716093,388,,4076442009,94,,4076454867,233,582,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516098929,505,6,2,58,17,bwt8yfk8rkcwiwyr0mopd7wqd,0,10.2,55.8,2023-03-05T16:47:53.666Z,2023-03-08T03:55:38Z,4076442077,73,,4076442451,233,583,4076442075,56,Back,,,,,,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516098983,583,6,2,58,17,7kfx3xpj2c2wxinsyi16i9gaz,1,89.8,44.2,2023-03-05T16:47:53.666Z,2023-03-08T03:55:37Z,4076442361,73,,4076442359,56,Center,4076442379,233,505,,,,,,,,,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516099123,584,1,2,58,37,7kfx3xpj2c2wxinsyi16i9gaz,1,99.5,99.5,2023-03-05T16:48:13.937Z,2023-03-08T03:55:43Z,4076443131,141,88.6,4081716267,178,,4076443125,6,,4076443127,56,Left,4076443129,140,95.1,4076443133,212,8.7,4076443135,213,4.2,,,,4rfcpo4l9f8x1m0rlnwloefl6,Pablo Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516099165,585,1,2,58,39,7kfx3xpj2c2wxinsyi16i9gaz,1,95.1,88.6,2023-03-05T16:48:15.935Z,2023-03-08T03:55:50Z,4076443341,140,87.5,4081716315,178,,4076444307,210,15,4076443349,213,3.7,4076443339,56,Left,4076443347,212,9.4,4076443343,141,81.4,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516099177,586,15,2,58,41,7kfx3xpj2c2wxinsyi16i9gaz,1,89.5,80,2023-03-05T16:48:17.724Z,2023-03-08T03:55:51Z,4076444313,25,,4076443405,56,Left,4076444439,233,506,4076444319,55,585,4076444333,147,53.4,4076444329,215,,4076444317,29,,4076444327,103,12.0,4rfcpo4l9f8x1m0rlnwloefl6,Pablo Moreno,4076444331,146,98.4,,4076444315,76,,4076444325,102,53.0,4081716367,178,4076443653,20,4076443403,69,,,,,,,,,,,,,,,,,,,,,,,
2516099201,506,10,2,58,42,bwt8yfk8rkcwiwyr0mopd7wqd,1,1.9,46.7,2023-03-05T16:48:18.448Z,2023-03-08T03:55:53Z,4080781569,376,,4076443843,180,,4076443545,182,,4076443841,177,,4076443917,233,586,4076443547,56,Back,,,,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516099205,507,52,2,58,43,bwt8yfk8rkcwiwyr0mopd7wqd,1,2.6,49.7,2023-03-05T16:48:19.158Z,2023-03-08T03:55:55Z,4081716423,178,,4080781601,376,,,,,,,,,,,,,,,,,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516099385,508,1,2,58,53,bwt8yfk8rkcwiwyr0mopd7wqd,1,10.1,46.6,2023-03-05T16:48:29.536Z,2023-03-08T03:56:00Z,4076444627,140,31.5,4081716475,178,,4076444625,56,Back,4076444641,287,,4076444631,212,34.3,4076444635,1,,4076444623,123,,4076444633,213,5.4,664x98r3mbynnh19u1cx984q,Andrew,4076444629,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516099413,509,1,2,58,55,bwt8yfk8rkcwiwyr0mopd7wqd,1,35.2,6.8,2023-03-05T16:48:31.734Z,2023-03-08T03:56:03Z,4081716507,178,,4076444779,140,25.0,4076444785,213,3.2,4076444783,212,10.7,4076444781,141,6.5,4076444777,56,Back,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516099415,510,1,2,58,57,bwt8yfk8rkcwiwyr0mopd7wqd,0,27.5,5.8,2023-03-05T16:48:33.409Z,2023-03-08T03:56:06Z,4076444799,141,8.2,4076444801,212,6.7,4076444795,56,Back,4076444803,213,0.2,4081716535,178,,4076444797,140,33.7,4076444793,155,,,,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516099431,587,61,2,58,57,7kfx3xpj2c2wxinsyi16i9gaz,1,72.9,85.9,2023-03-05T16:48:33.702Z,2023-03-08T03:56:33Z,4081716585,178,,4081716583,15,,4076444883,56,Left,,,,,,,,,,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
