id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2529860489,145,3,1,17,20,66bsnl0zjb7l5akwo00h0y5me,1,30.2,2.6,2023-04-07T17:19:30.650Z,2023-04-09T09:19:36Z,4170262303,285,,4175753587,178,,4170262305,233,133,4170262301,56,Back,4171292223,464,,,,,,,,,,,aavcrjkupdm4kglaae4fiqzmd,Wilson Manafá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860485,134,43,1,17,22,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2023-04-07T17:19:32.445Z,2023-04-07T17:19:34Z,4170262317,144,45,4170262293,56,Left,4170262295,286,0,,,,,,,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860495,146,1,1,17,22,66bsnl0zjb7l5akwo00h0y5me,1,26.6,1.9,2023-04-07T17:19:33.031Z,2023-04-09T09:19:40Z,4175753721,178,,4170262341,56,Back,4170262345,141,18.1,4170262343,140,15.4,4170262347,212,16.1,4170262349,213,2.4,,,,,,,aavcrjkupdm4kglaae4fiqzmd,Wilson Manafá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860501,147,1,1,17,25,66bsnl0zjb7l5akwo00h0y5me,1,15.4,18.2,2023-04-07T17:19:35.241Z,2023-04-09T09:19:44Z,4170262375,141,38.6,4170262379,213,2.2,4170262371,56,Back,4175753857,178,,4170262377,212,16.7,4170262373,140,6.5,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860505,148,1,1,17,27,66bsnl0zjb7l5akwo00h0y5me,1,7.2,38.3,2023-04-07T17:19:37.761Z,2023-04-09T09:19:56Z,4170262419,56,Back,4170262421,140,24.8,4170262425,212,23.6,4175754411,178,,4170262423,141,60.0,4170262427,213,0.7,,,,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860521,149,1,1,17,29,66bsnl0zjb7l5akwo00h0y5me,1,23.5,62.1,2023-04-07T17:19:39.980Z,2023-04-09T09:20:06Z,4170262517,140,18.5,4170262521,212,15.0,4170262519,141,82.7,4175754759,178,,4170262515,56,Back,4170262523,213,1.9,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860539,150,1,1,17,33,66bsnl0zjb7l5akwo00h0y5me,1,19.9,80.3,2023-04-07T17:19:43.111Z,2023-04-09T09:20:09Z,4170262643,212,23.5,4175754871,178,,4170262639,140,7.8,4170262637,56,Back,4170262641,141,51.3,4170262645,213,4.1,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860553,151,1,1,17,37,66bsnl0zjb7l5akwo00h0y5me,1,8.9,46.6,2023-04-07T17:19:47.438Z,2023-04-09T09:20:14Z,4175754991,178,,4170262719,213,5.4,4170262713,140,31.3,4170262709,155,,4170262721,1,,4170262717,212,38.4,4170262711,56,Back,4170262715,141,1.9,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860559,152,61,1,17,40,66bsnl0zjb7l5akwo00h0y5me,0,31.3,1.9,2023-04-07T17:19:50.207Z,2023-04-09T09:20:25Z,4170262755,56,Back,4175755435,178,,,,,,,,,,,,,,,,,,,,aavcrjkupdm4kglaae4fiqzmd,Wilson Manafá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860581,136,5,1,17,41,9ldqu49smv1xg2va0n2cy28zl,1,70,100.3,2023-04-07T17:19:51.811Z,2023-04-09T09:20:29Z,4170262889,56,Left,4170262895,233,153,4170262891,347,,,,,,,,,,,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860567,153,5,1,17,41,66bsnl0zjb7l5akwo00h0y5me,0,30,-0.3,2023-04-07T17:19:51.811Z,2023-04-09T09:20:29Z,4170262791,56,Back,4170262901,233,136,4170262793,347,,,,,,,,,,,,,,,,,aavcrjkupdm4kglaae4fiqzmd,Wilson Manafá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860601,137,1,1,17,51,9ldqu49smv1xg2va0n2cy28zl,0,61.4,100,2023-04-07T17:20:01.748Z,2023-04-09T09:20:34Z,4170263037,56,Left,4170263041,141,89.9,4170263045,213,5.9,4170263043,212,19.4,4170263039,140,78.2,4170263035,107,,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860607,154,8,1,17,52,66bsnl0zjb7l5akwo00h0y5me,1,28.3,2.9,2023-04-07T17:20:02.837Z,2023-04-09T09:20:42Z,4171292433,384,,4170263069,56,Back,4175756053,388,,,,,,,,,,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860619,155,49,1,17,55,66bsnl0zjb7l5akwo00h0y5me,1,41.1,19.3,2023-04-07T17:20:05.419Z,2023-04-09T09:20:55Z,,,,,,,,,,,,,,,,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860631,138,45,1,17,55,9ldqu49smv1xg2va0n2cy28zl,0,45.4,79.4,2023-04-07T17:20:05.960Z,2023-04-09T09:21:11Z,4170263195,56,Back,4170263235,233,156,4170263197,285,,,,,,,,,,,,,,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860633,156,3,1,17,55,66bsnl0zjb7l5akwo00h0y5me,1,54.6,20.6,2023-04-07T17:20:05.960Z,2023-04-09T09:21:10Z,4170263201,286,,4175756853,178,,4170263199,56,Right,4171292539,465,,4170263203,233,138,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860647,157,1,1,17,59,66bsnl0zjb7l5akwo00h0y5me,0,71.2,26.6,2023-04-07T17:20:09.118Z,2023-04-09T09:21:17Z,4170263283,213,0.2,4170263287,4,,4170263279,141,33.2,4175757031,178,,4170263277,140,92.2,4170263275,56,Center,4170263281,212,22.5,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860659,139,54,1,18,1,9ldqu49smv1xg2va0n2cy28zl,1,7.4,64.6,2023-04-07T17:20:11.141Z,2023-04-09T09:21:35Z,4175757331,389,,4170263381,232,,,,,,,,,,,,,,,,,,,,7jtc6yk5xu4cm1an97wrgozbp,O. Vlachodimos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860679,140,52,1,18,1,9ldqu49smv1xg2va0n2cy28zl,1,7.4,64.6,2023-04-07T17:20:11.431Z,2023-04-09T09:21:38Z,4171292653,376,,4175757449,389,,,,,,,,,,,,,,,,,,,,7jtc6yk5xu4cm1an97wrgozbp,O. Vlachodimos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860729,141,1,1,18,12,9ldqu49smv1xg2va0n2cy28zl,1,10.2,67.5,2023-04-07T17:20:22.241Z,2023-04-09T09:21:49Z,4170263723,141,90.8,4170263727,213,0.8,4170263719,56,Back,4170263747,189,,4170263721,140,25.2,4175758051,178,,4170263717,123,,4170263725,212,22.3,7jtc6yk5xu4cm1an97wrgozbp,O. Vlachodimos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860737,142,1,1,18,14,9ldqu49smv1xg2va0n2cy28zl,1,26.3,90.8,2023-04-07T17:20:24.241Z,2023-04-09T09:21:52Z,4175758147,178,,4170263761,56,Back,4170274623,189,,4170263765,141,72.4,4170263763,140,22.7,4170263767,212,13.1,4170263769,213,4.4,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860743,143,1,1,18,15,9ldqu49smv1xg2va0n2cy28zl,1,22.5,72.4,2023-04-07T17:20:25.294Z,2023-04-09T09:21:58Z,4170263807,56,Back,4170263813,212,24.9,4170263809,140,11.8,4170263811,141,39.8,4170274663,189,,4175758349,178,,4170263815,213,4.2,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860753,144,1,1,18,17,9ldqu49smv1xg2va0n2cy28zl,1,11.8,39.8,2023-04-07T17:20:27.685Z,2023-04-09T09:22:02Z,4170263869,140,4.1,4175758509,178,,4170263875,213,2.3,4170263867,56,Back,4170263871,141,54.5,4170263873,212,12.9,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860763,145,1,1,18,18,9ldqu49smv1xg2va0n2cy28zl,0,4.5,53.1,2023-04-07T17:20:28.675Z,2023-04-09T09:22:08Z,4170263931,140,57.6,4171294647,157,,4170263935,212,55.8,4175758681,178,,4170263939,1,,4170263929,56,Center,4170263933,141,52.1,4170263937,213,6.3,7jtc6yk5xu4cm1an97wrgozbp,O. Vlachodimos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860765,158,1,1,18,22,66bsnl0zjb7l5akwo00h0y5me,1,42.4,45.2,2023-04-07T17:20:32.193Z,2023-04-09T09:22:15Z,4170263945,140,28.5,4170263949,212,14.6,4170263951,213,3.1,4170263941,3,,4175758939,178,,4170263947,141,46.9,4170263943,56,Back,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860779,159,1,1,18,24,66bsnl0zjb7l5akwo00h0y5me,1,27.3,46.7,2023-04-07T17:20:34.118Z,2023-04-09T09:22:18Z,4170264035,3,,4170264043,212,19.1,4170264039,140,30.5,4170264045,213,4.9,4170264037,56,Back,4170264041,141,19.0,4175759149,388,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860781,160,49,1,18,26,66bsnl0zjb7l5akwo00h0y5me,1,31.6,13.3,2023-04-07T17:20:36.382Z,2023-04-09T09:22:27Z,,,,,,,,,,,,,,,,,,,,,,,,,aavcrjkupdm4kglaae4fiqzmd,Wilson Manafá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860789,161,3,1,18,28,66bsnl0zjb7l5akwo00h0y5me,0,41.8,5.6,2023-04-07T17:20:38.711Z,2023-04-09T09:22:49Z,4170264103,286,,4171294779,465,,4175760159,178,,4170264101,56,Back,4170264179,233,146,,,,,,,,,,aavcrjkupdm4kglaae4fiqzmd,Wilson Manafá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860797,146,7,1,18,28,9ldqu49smv1xg2va0n2cy28zl,1,58.2,94.4,2023-04-07T17:20:38.747Z,2023-04-09T09:22:59Z,4175760577,178,,4171294837,383,,4170264133,56,Left,4170264159,233,161,4170264135,285,,,,,,,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860801,147,49,1,18,29,9ldqu49smv1xg2va0n2cy28zl,1,55.1,93.3,2023-04-07T17:20:39.851Z,2023-04-09T09:23:05Z,,,,,,,,,,,,,,,,,,,,,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860819,148,1,1,18,30,9ldqu49smv1xg2va0n2cy28zl,1,55.1,93.3,2023-04-07T17:20:40.373Z,2023-04-09T09:23:08Z,4175760955,178,,4170264229,212,7.1,4170264223,56,Left,4170264227,141,94.1,4170264225,140,61.8,4170264231,213,0.1,,,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860821,149,50,1,18,32,9ldqu49smv1xg2va0n2cy28zl,1,70.3,94,2023-04-07T17:20:42.166Z,2023-04-09T09:23:28Z,4170264237,286,,4170264235,56,Left,4170264325,233,162,,,,,,,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860833,162,7,1,18,32,66bsnl0zjb7l5akwo00h0y5me,1,29.7,6,2023-04-07T17:20:42.897Z,2023-04-09T09:23:35Z,4170264277,56,Back,4170264311,233,149,4170264279,285,,4171294979,383,,4175761937,178,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860837,163,49,1,18,34,66bsnl0zjb7l5akwo00h0y5me,1,27.9,4.9,2023-04-07T17:20:44.353Z,2023-04-09T09:23:40Z,,,,,,,,,,,,,,,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860849,150,45,1,18,34,9ldqu49smv1xg2va0n2cy28zl,0,69,93.6,2023-04-07T17:20:44.853Z,2023-04-09T09:23:49Z,4170264395,286,,4170264391,233,164,4170264355,56,Left,,,,,,,,,,,,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860847,164,3,1,18,34,66bsnl0zjb7l5akwo00h0y5me,1,31,6.4,2023-04-07T17:20:44.853Z,2023-04-09T09:23:49Z,4175762455,178,,4170264385,233,150,4170264347,56,Back,4170264349,285,,4171295239,465,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860861,151,45,1,18,35,9ldqu49smv1xg2va0n2cy28zl,0,66,92.8,2023-04-07T17:20:45.562Z,2023-04-09T09:23:57Z,4170264427,285,,4170264489,233,165,4170264425,56,Left,,,,,,,,,,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860857,165,3,1,18,35,66bsnl0zjb7l5akwo00h0y5me,1,34,7.2,2023-04-07T17:20:45.562Z,2023-04-09T09:23:57Z,4170264459,286,,4170264455,233,151,4170264413,56,Back,4171295397,465,,4175762699,178,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860859,166,3,1,18,37,66bsnl0zjb7l5akwo00h0y5me,0,39.8,12.1,2023-04-07T17:20:47.399Z,2023-04-09T09:24:02Z,4170264499,233,152,4175762899,178,,4171295661,465,,4170264417,56,Back,4170264419,286,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860871,152,7,1,18,37,9ldqu49smv1xg2va0n2cy28zl,0,60.2,87.9,2023-04-07T17:20:47.689Z,2023-04-09T09:24:06Z,4170264475,285,,4171295787,385,,4175763073,178,,4170264473,56,Left,4170264493,233,166,,,,,,,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860865,167,61,1,18,37,66bsnl0zjb7l5akwo00h0y5me,1,33.5,10.3,2023-04-07T17:20:47.824Z,2023-04-09T09:24:11Z,4170264443,56,Back,4175763305,178,,,,,,,,,,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860885,168,1,1,18,39,66bsnl0zjb7l5akwo00h0y5me,0,37.9,21.2,2023-04-07T17:20:49.231Z,2023-04-09T09:24:14Z,4170264571,141,26.0,4170387051,4,,4170264567,56,Center,4170264575,213,0.1,4170264569,140,88.5,4175763413,178,,4170264573,212,53.2,4170264565,155,,8y0e1y90ih393h7zv7srfot79,Otávio,,4170264577,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860891,153,49,1,18,44,9ldqu49smv1xg2va0n2cy28zl,1,10.2,74.8,2023-04-07T17:20:54.351Z,2023-04-09T09:24:16Z,,,,,,,,,,,,,,,,,,,,,,,,,7jtc6yk5xu4cm1an97wrgozbp,O. Vlachodimos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860923,154,1,1,18,46,9ldqu49smv1xg2va0n2cy28zl,1,10.3,70.9,2023-04-07T17:20:56.273Z,2023-04-09T09:24:21Z,4170264845,213,5.2,4170264841,141,44.6,4170264837,56,Back,4175763775,178,,4170264839,140,18.8,4170264843,212,20.0,,,,,,,7jtc6yk5xu4cm1an97wrgozbp,O. Vlachodimos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860931,155,1,1,18,51,9ldqu49smv1xg2va0n2cy28zl,1,23.2,46.1,2023-04-07T17:21:01.800Z,2023-04-09T09:24:27Z,4170264895,213,1.2,4170264891,141,57.2,4175764055,178,,4170264887,56,Back,4170264889,140,26.2,4170264893,212,8.2,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860947,156,1,1,18,52,9ldqu49smv1xg2va0n2cy28zl,1,26,56.9,2023-04-07T17:21:03.065Z,2023-04-09T09:24:30Z,4175764259,178,,4170264991,140,33.7,4170264995,212,10.0,4170264993,141,48.2,4170264997,213,5.7,4170264989,56,Back,,,,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860959,157,1,1,18,57,9ldqu49smv1xg2va0n2cy28zl,1,32.4,34.5,2023-04-07T17:21:07.223Z,2023-04-09T09:24:36Z,4170265043,140,27.9,4170265047,212,21.4,4170265049,213,4.5,4175764467,178,,4170265041,56,Back,4170265045,141,3.8,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860973,158,1,1,18,59,9ldqu49smv1xg2va0n2cy28zl,1,27.9,3.8,2023-04-07T17:21:10.046Z,2023-04-09T09:24:45Z,4170265127,212,32.1,4175764877,178,,4170265123,140,58.0,4170265129,213,0.2,4170265131,1,,4170265119,155,,4170265125,141,12.2,4170265121,56,Right,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860981,159,1,1,19,6,9ldqu49smv1xg2va0n2cy28zl,0,89.5,12.9,2023-04-07T17:21:16.487Z,2023-04-09T09:24:50Z,4170265175,140,81.3,4175765089,178,,4170265181,213,2.0,4170265179,212,21.5,4170265177,141,41.8,4170265173,56,Center,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860991,169,12,1,19,7,66bsnl0zjb7l5akwo00h0y5me,1,18.1,60.8,2023-04-07T17:21:17.972Z,2023-04-09T09:25:59Z,4170265237,141,100.0,4170265241,213,1.7,4170265233,56,Back,4170265235,140,15.2,4170265239,212,27.8,4175767735,178,,4170265261,167,,,,,5966ij9cde66bhi1g39kxia51,M. Grujić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529861013,160,5,1,19,10,9ldqu49smv1xg2va0n2cy28zl,1,83.6,-1.4,2023-04-07T17:21:20.551Z,2023-04-09T09:26:03Z,4170265319,347,,4170265317,56,Right,4170265337,233,170,,,,,,,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529860993,170,5,1,19,10,66bsnl0zjb7l5akwo00h0y5me,0,16.4,101.4,2023-04-07T17:21:20.551Z,2023-04-09T09:26:03Z,4170265245,347,,4170265345,233,160,4170265243,56,Back,,,,,,,,,,,,,,,,5966ij9cde66bhi1g39kxia51,M. Grujić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529861045,161,1,1,19,18,9ldqu49smv1xg2va0n2cy28zl,1,80,0,2023-04-07T17:21:28.680Z,2023-04-09T09:26:08Z,4170265571,107,,4170265575,140,72.9,4170265579,212,9.6,4170265573,56,Right,4170265581,213,2.5,4170265577,141,7.7,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529861047,162,1,1,19,21,9ldqu49smv1xg2va0n2cy28zl,1,70.9,7.1,2023-04-07T17:21:31.867Z,2023-04-09T09:26:12Z,4170265597,213,0.3,4170265589,56,Right,4170265593,141,9.7,4175768173,178,,4170265595,212,6.7,4170265591,140,77.1,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529861051,163,1,1,19,22,9ldqu49smv1xg2va0n2cy28zl,1,77.1,9.7,2023-04-07T17:21:32.402Z,2023-04-09T09:26:27Z,4175768643,178,,4170265619,212,6.9,4170265621,213,3.3,4170265617,141,7.9,4170265613,56,Right,4170265615,140,70.6,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529861059,164,1,1,19,23,9ldqu49smv1xg2va0n2cy28zl,1,70.6,7.6,2023-04-07T17:21:33.423Z,2023-04-09T09:26:30Z,4175768759,178,,4170265659,141,13.7,4170265655,56,Right,4170265663,213,0.4,4170265657,140,79.7,4170265661,212,10.4,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529861067,165,1,1,19,25,9ldqu49smv1xg2va0n2cy28zl,1,79.7,13.7,2023-04-07T17:21:35.123Z,2023-04-09T09:26:44Z,4175769189,178,,4170265713,140,70.1,4170265717,212,11.3,4170265711,56,Right,4170265719,213,3.6,4170265715,141,6.2,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529861075,166,1,1,19,26,9ldqu49smv1xg2va0n2cy28zl,1,70.1,6.2,2023-04-07T17:21:36.599Z,2023-04-09T09:26:50Z,4170265747,56,Right,4175769419,178,,4170265755,213,2.8,4170265749,140,58.4,4170265751,141,11.7,4170265753,212,12.8,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529861085,167,1,1,19,27,9ldqu49smv1xg2va0n2cy28zl,1,58.3,12.9,2023-04-07T17:21:37.988Z,2023-04-09T09:26:54Z,4170265819,212,16.1,4170265813,56,Center,4170265817,141,36.0,4170265821,213,1.8,4170265815,140,54.9,4175769541,178,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529861097,168,1,1,19,30,9ldqu49smv1xg2va0n2cy28zl,1,56.8,34.5,2023-04-07T17:21:40.193Z,2023-04-09T09:26:58Z,4175769645,178,,4170265891,141,39.5,4170265895,213,0.2,4170265893,212,14.4,4170265889,140,70.1,4170265887,56,Center,,,,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529861099,169,3,1,19,31,9ldqu49smv1xg2va0n2cy28zl,0,70.2,43.2,2023-04-07T17:21:41.545Z,2023-04-09T09:27:22Z,4170265905,286,,4170265903,56,Center,4171297079,464,,4175770055,178,,4170265943,233,171,,,,,,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529861105,171,7,1,19,31,66bsnl0zjb7l5akwo00h0y5me,1,29.8,56.8,2023-04-07T17:21:41.552Z,2023-04-09T09:27:28Z,4171297201,384,,4170265933,285,,4170265939,233,169,4175770651,178,,4170265931,56,Back,,,,,,,,,,5966ij9cde66bhi1g39kxia51,M. Grujić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529861107,172,49,1,19,33,66bsnl0zjb7l5akwo00h0y5me,1,30.1,55.7,2023-04-07T17:21:43.669Z,2023-04-09T09:27:49Z,,,,,,,,,,,,,,,,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529861109,173,1,1,19,34,66bsnl0zjb7l5akwo00h0y5me,1,28.6,56,2023-04-07T17:21:44.714Z,2023-04-09T09:27:52Z,4170265955,212,16.6,4170265949,56,Back,4170265951,140,44.4,4175771467,178,,4170265957,213,0.1,4170265953,141,57.3,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529861111,174,50,1,19,36,66bsnl0zjb7l5akwo00h0y5me,1,49.3,59.2,2023-04-07T17:21:46.729Z,2023-04-09T09:28:02Z,4170265963,286,,4170265961,56,Back,4170265989,233,170,,,,,,,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529861115,170,7,1,19,37,9ldqu49smv1xg2va0n2cy28zl,1,50.7,40.8,2023-04-07T17:21:47.133Z,2023-04-09T09:28:06Z,4175772005,178,,4170265985,233,174,4170265981,285,,4171297435,383,,4170265979,56,Center,,,,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529861117,171,49,1,19,38,9ldqu49smv1xg2va0n2cy28zl,1,43.6,47.2,2023-04-07T17:21:48.317Z,2023-04-09T09:28:22Z,,,,,,,,,,,,,,,,,,,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529861125,172,1,1,19,39,9ldqu49smv1xg2va0n2cy28zl,1,43.2,48.1,2023-04-07T17:21:49.790Z,2023-04-09T09:28:25Z,4175772633,178,,4170266023,141,53.9,4170266027,213,0.2,4170266021,140,62.4,4170266025,212,20.5,4170266019,56,Center,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
