id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,keyPass,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/15/value,qualifier/14/value,qualifier/17/value
2482024475,306,4,1,43,46,491xixnlsp75o7cr3w2gc1o0z,0,30.1,68.2,2022-11-05T18:47:10.449Z,2022-11-07T20:56:45Z,3902866521,178,,3897026655,285,,3897026651,56,Back,3897026653,152,,3897026731,233,467,3897026649,295,,3897026647,13,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482024527,307,17,1,43,51,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-11-05T18:47:15.450Z,2022-11-07T20:56:49Z,3897026953,31,,3897026955,393,,3897026957,13,243,,,,,,,,,,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025053,469,2,1,44,41,66bsnl0zjb7l5akwo00h0y5me,1,71.7,32.5,2022-11-05T18:48:05.091Z,2022-11-07T20:56:59Z,3897029811,56,Center,3897029813,140,92.0,3897030887,7,37usxvspofewb3djlg67lp1hx,3897029805,5,,3897029809,152,,3897029821,1,,3897029815,141,68.9,3902866773,178,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025087,308,55,1,44,41,491xixnlsp75o7cr3w2gc1o0z,1,15,28.7,2022-11-05T18:48:05.092Z,2022-11-07T20:56:59Z,,,,,,,,,,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025061,470,43,1,44,44,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2022-11-05T18:48:08.689Z,2022-11-05T18:48:32Z,3897029855,286,0,3897029991,233,308,3897030803,144,44,3897029853,56,Center,,,,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025065,471,43,1,44,44,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2022-11-05T18:48:09.039Z,2022-11-05T18:48:29Z,3897030083,24,0,3897030227,102,62.4,3897030233,231,50.2,3897030231,230,98.9,3897030223,55,469,3897030217,73,0,3897030221,154,0,3897030085,15,0,37usxvspofewb3djlg67lp1hx,Iván Marcano,3897030739,144,13,3897030229,103,3897030219,29,3897029883,56,Center,3897029881,64,0,20.8,3897030089,328,0,,0,,,,,,,,,,,,,,,,,,,,,,
2482025075,472,43,1,44,46,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2022-11-05T18:48:10.528Z,2022-11-05T18:48:30Z,3897029923,346,0,3897030029,233,309,3897029921,56,Center,3897030761,144,5,,,,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025097,309,43,1,44,47,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-11-05T18:48:11.522Z,2022-11-05T18:48:33Z,3897030843,144,5,3897030021,346,0,3897030019,56,Back,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025247,310,1,1,45,8,491xixnlsp75o7cr3w2gc1o0z,0,26.5,35.5,2022-11-05T18:48:32.540Z,2022-11-07T20:57:03Z,3897315283,5,,3897030985,1,,3897030977,140,71.2,3897030975,56,Center,3897030979,141,33.9,3897030983,213,6.3,3897045225,155,,3897030981,212,46.9,921pmr49x4ijt9tnww0d2sixh,Jordi,3902866937,178,,3897315285,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025255,473,1,1,45,11,66bsnl0zjb7l5akwo00h0y5me,1,27.9,51.6,2022-11-05T18:48:35.832Z,2022-11-07T20:57:06Z,3902867009,388,,3897031047,212,14.5,3897031045,141,59.5,3897031049,213,0.4,3897031039,3,,3897031041,56,Back,3897031043,140,40.7,,,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025263,474,1,1,45,12,66bsnl0zjb7l5akwo00h0y5me,1,41,59.6,2022-11-05T18:48:37.005Z,2022-11-07T20:57:11Z,3897031099,3,,3897031107,212,8.7,3897031109,213,5.2,3897031105,141,48.2,3897031103,140,44.7,3897031101,56,Back,3902867123,388,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025265,475,49,1,45,13,66bsnl0zjb7l5akwo00h0y5me,1,44.7,48.4,2022-11-05T18:48:37.533Z,2022-11-07T20:57:18Z,,,,,,,,,,,,,,,,,,,,,,,,,2wl0uylmkzi2ls7v4amgaa1yi,Evanilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025273,476,1,1,45,13,66bsnl0zjb7l5akwo00h0y5me,1,44.7,48.4,2022-11-05T18:48:37.596Z,2022-11-07T20:57:22Z,3897031161,56,Back,3897031163,140,38.3,3902867305,178,,3897031167,212,7.3,3897031165,141,52.7,3897031169,213,2.7,,,,,,,2wl0uylmkzi2ls7v4amgaa1yi,Evanilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025293,477,1,1,45,14,66bsnl0zjb7l5akwo00h0y5me,0,38.3,52.7,2022-11-05T18:48:39.010Z,2022-11-07T20:57:26Z,3897031291,213,0.5,3897031293,1,,3897031281,155,,3897031283,56,Left,3902867389,178,,3897031285,140,77.1,3897031289,212,47.1,3897031287,141,87.5,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483132903,905,43,1,45,19,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-11-05T18:48:43.181Z,2022-11-07T21:37:22Z,3902913131,144,67,3902913091,233,1449,,,,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483132901,1449,43,1,45,19,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2022-11-05T18:48:43.182Z,2022-11-07T21:37:22Z,3902913157,144,67,3902913099,233,905,,,,,,,,,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025325,311,12,1,45,19,491xixnlsp75o7cr3w2gc1o0z,1,23.6,5,2022-11-05T18:48:43.192Z,2022-11-07T20:57:40Z,3902867625,178,,3897045863,140,25.4,3897031447,56,Back,3897045867,212,2.4,3897045865,141,2.9,3897045869,213,5.6,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025309,478,61,1,45,19,66bsnl0zjb7l5akwo00h0y5me,1,77.1,87.8,2022-11-05T18:48:43.235Z,2022-11-07T20:57:45Z,3897031367,56,Left,3902867739,178,,,,,,,,,,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025341,312,5,1,45,20,491xixnlsp75o7cr3w2gc1o0z,1,25.5,-1.5,2022-11-05T18:48:44.146Z,2022-11-07T20:57:49Z,3897031551,233,479,3897031529,347,,3897031525,56,Back,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025319,479,5,1,45,20,66bsnl0zjb7l5akwo00h0y5me,0,74.5,101.5,2022-11-05T18:48:44.146Z,2022-11-07T20:57:49Z,3897031423,347,,3897031421,56,Left,3897031569,233,312,,,,,,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025361,313,1,1,45,24,491xixnlsp75o7cr3w2gc1o0z,1,26,0,2022-11-05T18:48:48.231Z,2022-11-07T20:57:54Z,3897031631,107,,3897031633,56,Back,3897031637,141,13.7,3897031639,212,13.7,3897031635,140,17.1,3897031641,213,2.3,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025383,314,1,1,45,25,491xixnlsp75o7cr3w2gc1o0z,0,17.1,13.7,2022-11-05T18:48:49.422Z,2022-11-07T20:57:58Z,3897031743,155,,3897031751,212,31.6,3897031753,213,6.2,3902867995,178,,3897031747,140,47.1,3897031749,141,10.7,3897031745,56,Back,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025409,315,4,1,45,27,491xixnlsp75o7cr3w2gc1o0z,1,46.8,16,2022-11-05T18:48:51.390Z,2022-11-07T20:58:07Z,3897031895,56,Back,3897031899,286,,3897031897,152,,3897032003,233,480,3897031893,294,,3897031891,13,,,,,,,,3yenbonc310rzql4ey73v7bsa,N. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025427,480,4,1,45,27,66bsnl0zjb7l5akwo00h0y5me,0,53.2,84,2022-11-05T18:48:51.391Z,2022-11-07T20:58:07Z,3902868115,178,,3897032019,233,315,3897031991,294,,3897031993,56,Left,3897031997,285,,3897031995,152,,3897031989,13,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025479,316,43,1,45,38,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-11-05T18:49:02.675Z,2022-11-05T18:49:06Z,3897032285,140,46.7,3897032289,141,11.0,3897032275,152,0,3897032271,5,0,3897032399,144,1,3897032281,56,Back,3897032293,213,0,3897032291,212,0,3yenbonc310rzql4ey73v7bsa,N. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025487,317,70,1,45,39,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-11-05T18:49:03.423Z,2022-11-05T18:49:03Z,3897032297,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025589,318,1,1,45,45,491xixnlsp75o7cr3w2gc1o0z,1,53.7,12.5,2022-11-05T18:49:09.666Z,2022-11-07T20:58:25Z,3897032861,141,45.1,3897032855,152,,3897032859,140,41.7,3897032857,56,Back,3897032863,212,25.5,3897032865,213,2.1,3897032853,5,,3902868459,178,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025635,319,1,1,45,48,491xixnlsp75o7cr3w2gc1o0z,1,41.7,45.1,2022-11-05T18:49:12.231Z,2022-11-07T20:58:28Z,3897033113,140,39.3,3902868543,178,,3897033111,56,Back,3897033117,212,27.1,3897033119,213,1.7,3897033115,141,84.8,,,,,,,7pordwinyzf3wxn2jlu62yndh,Flávio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025659,320,1,1,45,53,491xixnlsp75o7cr3w2gc1o0z,1,42.1,72.1,2022-11-05T18:49:17.903Z,2022-11-07T20:58:31Z,3897033251,141,52.5,3897033253,212,16.6,3897033249,140,32.6,3897033247,56,Back,3902868609,178,,3897033255,213,4.1,,,,,,,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025691,321,1,1,45,56,491xixnlsp75o7cr3w2gc1o0z,1,31.2,43.4,2022-11-05T18:49:20.816Z,2022-11-07T20:58:35Z,3897033421,140,32.1,3897033423,141,8.9,3897033419,56,Back,3897033427,213,4.8,3897033425,212,23.5,3902868645,178,,,,,,,,7pordwinyzf3wxn2jlu62yndh,Flávio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025711,322,1,1,45,59,491xixnlsp75o7cr3w2gc1o0z,0,32.6,6.8,2022-11-05T18:49:23.769Z,2022-11-07T20:58:39Z,3897033541,140,79.7,3897033543,141,27.9,3897033537,155,,3897033539,56,Center,3902868687,178,,3897033547,213,0.3,3897033545,212,51.5,3897033549,1,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025717,481,49,1,46,4,66bsnl0zjb7l5akwo00h0y5me,1,20.4,72.9,2022-11-05T18:49:28.300Z,2022-11-07T20:58:55Z,,,,,,,,,,,,,,,,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025735,482,1,1,46,4,66bsnl0zjb7l5akwo00h0y5me,1,20.4,72.9,2022-11-05T18:49:28.327Z,2022-11-07T20:58:58Z,3902869015,178,,3897033671,213,0.8,3897033667,141,93.1,3897033665,140,33.8,3897033669,212,19.7,3897033673,1,,3897033663,56,Back,3897033661,157,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025753,483,1,1,46,7,66bsnl0zjb7l5akwo00h0y5me,0,33.8,92.9,2022-11-05T18:49:31.288Z,2022-11-07T20:59:07Z,3897033775,212,11.4,3897033777,213,5.3,3902869133,178,,3897033773,141,79.3,3897033771,140,40.2,3897033767,3,,3897033769,56,Back,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025769,323,1,1,46,9,491xixnlsp75o7cr3w2gc1o0z,1,56.3,17,2022-11-05T18:49:33.219Z,2022-11-07T20:59:11Z,3897033843,141,4.3,3902869215,388,,3897033841,140,60.5,3897033837,3,,3897033839,56,Right,3897033847,213,5.2,3897033845,212,9.7,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025771,324,49,1,46,10,491xixnlsp75o7cr3w2gc1o0z,1,60.5,4.3,2022-11-05T18:49:34.377Z,2022-11-07T20:59:20Z,,,,,,,,,,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025773,325,1,1,46,10,491xixnlsp75o7cr3w2gc1o0z,0,60.5,4.3,2022-11-05T18:49:34.422Z,2022-11-07T20:59:23Z,3897033881,212,1.5,3897033883,213,1.4,3902869401,178,,3897033879,141,6.4,3897033875,56,Right,3897033877,140,60.8,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482026355,496,61,1,46,10,66bsnl0zjb7l5akwo00h0y5me,1,40.9,91.3,2022-11-05T18:49:34.764Z,2022-11-07T20:59:30Z,3902869573,21,,3897037649,56,Back,3902869575,178,,,,,,,,,,,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025783,326,50,1,46,11,491xixnlsp75o7cr3w2gc1o0z,1,63.6,13.6,2022-11-05T18:49:35.715Z,2022-11-07T20:59:37Z,3897033923,56,Right,3897052297,233,484,3897037965,286,,,,,,,,,,,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025789,484,7,1,46,11,66bsnl0zjb7l5akwo00h0y5me,1,36.4,86.4,2022-11-05T18:49:35.948Z,2022-11-07T20:59:42Z,3902869825,178,,3897052291,233,326,3902622107,383,,3897033941,56,Back,3897037829,285,,,,,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025811,485,49,1,46,14,66bsnl0zjb7l5akwo00h0y5me,1,42,66.7,2022-11-05T18:49:38.223Z,2022-11-07T20:59:53Z,,,,,,,,,,,,,,,,,,,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025853,486,1,1,46,15,66bsnl0zjb7l5akwo00h0y5me,1,42,66.7,2022-11-05T18:49:39.170Z,2022-11-07T21:00:01Z,3897034319,213,5.1,3897034315,141,47.8,3897034317,212,14.2,3902870345,178,,3897034313,140,47.7,3897034311,56,Back,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025871,487,1,1,46,20,66bsnl0zjb7l5akwo00h0y5me,1,69.3,33.8,2022-11-05T18:49:44.103Z,2022-11-07T21:00:07Z,3897034431,212,9.5,3897034425,56,Center,3897034429,141,24.2,3897034433,213,5.5,3897034427,140,75.9,3902870427,178,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025891,488,1,1,46,21,66bsnl0zjb7l5akwo00h0y5me,1,79.6,23.3,2022-11-05T18:49:45.895Z,2022-11-07T21:00:18Z,3897034491,212,14.5,3902870495,178,,3897034487,140,81.9,3897034489,141,44.3,3897034485,56,Center,3897034497,213,1.4,3897035885,210,15,3897035887,154,,5m1fht9uevn186asz8awhxjah,Rodrigo Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2482025895,489,15,1,46,23,66bsnl0zjb7l5akwo00h0y5me,1,92,39.3,2022-11-05T18:49:48.079Z,2022-11-07T21:00:18Z,3897038929,23,,3897034533,56,Center,3897035689,20,,3897035755,233,327,3897035909,231,46.8,3897035901,103,19,3897035895,55,488,3897035893,154,,8y0e1y90ih393h7zv7srfot79,Otávio,3897035889,78,,3897034531,17,3897035899,102,3897035903,146,93.6,3897035693,82,,,3902870645,389,,,49.7,3897035891,29,3897035907,230,3897035905,147,41.3,,,,,,,,,,,,,98.0,,
2482025903,327,10,1,46,24,491xixnlsp75o7cr3w2gc1o0z,1,7.2,58.7,2022-11-05T18:49:48.093Z,2022-11-07T21:00:23Z,3897034571,94,,3897034573,56,Back,3897035811,233,489,3902870711,178,,,,,,,,,,,,,,7pordwinyzf3wxn2jlu62yndh,Flávio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025921,328,6,1,46,25,491xixnlsp75o7cr3w2gc1o0z,0,7.6,59.7,2022-11-05T18:49:49.879Z,2022-11-07T21:00:27Z,3897034649,73,,3897034675,233,490,3897034647,56,Back,,,,,,,,,,,,,,,,7pordwinyzf3wxn2jlu62yndh,Flávio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482025911,490,6,1,46,25,66bsnl0zjb7l5akwo00h0y5me,1,92.4,40.3,2022-11-05T18:49:49.879Z,2022-11-07T21:00:28Z,3897034615,56,Center,3897034617,75,,3897034667,233,328,,,,,,,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482026249,492,1,1,47,19,66bsnl0zjb7l5akwo00h0y5me,1,99.6,0.4,2022-11-05T18:50:43.832Z,2022-11-07T21:00:31Z,3897036937,141,35.3,3897036935,140,96.2,3897036941,213,1.7,3902622921,72,,3897036933,56,Center,3897036927,6,,3897036925,2,,3897036931,223,,av5ng2yhu8q1lqacekmxci0ut,Wendell,3897036939,212,24.0,3902870841,178,3897036929,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482026255,493,1,1,47,20,66bsnl0zjb7l5akwo00h0y5me,0,96.2,34.9,2022-11-05T18:50:44.711Z,2022-11-07T21:00:36Z,3897036969,168,,3897036971,56,Center,3897036967,3,,3897036973,140,100.0,3897036977,212,19.1,3897036979,213,1.3,3897036975,141,62.2,3902870973,178,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482026261,329,5,1,47,22,491xixnlsp75o7cr3w2gc1o0z,1,-0.6,38.6,2022-11-05T18:50:46.455Z,2022-11-07T21:00:42Z,3897036997,56,Back,3897037001,233,494,3897036999,346,,,,,,,,,,,,,,,,,7pordwinyzf3wxn2jlu62yndh,Flávio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482026259,494,5,1,47,22,66bsnl0zjb7l5akwo00h0y5me,0,100.6,61.4,2022-11-05T18:50:46.455Z,2022-11-07T21:00:43Z,3897036995,346,,3897037025,233,329,3897036993,56,Center,,,,,,,,,,,,,,,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482026317,330,30,1,47,31,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-11-05T18:50:55.981Z,2022-11-07T21:00:50Z,3897037437,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482026319,495,30,1,47,31,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2022-11-05T18:50:55.981Z,2022-11-07T21:00:49Z,3897037439,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482037165,333,18,2,45,0,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-11-05T19:09:24.742Z,2022-11-05T19:13:36Z,3897099513,59,5,3897099509,42,,3897099511,44,Defender,3897099591,55,334,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482037167,334,19,2,45,0,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-11-05T19:09:24.743Z,2022-11-05T19:09:53Z,3897099543,292,7,3897099541,59,14,3897099535,42,,3897099539,145,3,3897099549,55,333,3897099545,293,1,3897099547,44,Midfielder,,,,bid3fvgjmfnik2pegy9av3tux,B. Toma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482037351,336,18,2,45,0,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-11-05T19:09:24.842Z,2022-11-05T19:13:36Z,3897100607,55,337,3897100507,44,Defender,3897100505,42,,3897100509,59,32,,,,,,,,,,,,,7pordwinyzf3wxn2jlu62yndh,Flávio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482037361,337,19,2,45,0,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-11-05T19:09:24.843Z,2022-11-05T19:13:33Z,3897100577,44,Defender,3897100575,293,3,3897100565,42,,3897100569,145,5,3897100571,59,17,3897100573,292,4,3897100581,55,336,,,,1arszie3v8bks90bcetskhwfe,Adrián Butzke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482036939,332,32,2,45,0,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-11-05T19:09:34.742Z,2022-11-05T19:09:37Z,3897098293,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482036901,497,32,2,45,0,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2022-11-05T19:09:34.742Z,2022-11-07T16:11:16Z,3897098123,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482041783,385,40,2,45,0,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-11-05T19:09:34.940Z,2022-11-08T01:47:53Z,3897124737,194,atcgj9k5ghx0ekwyky31l4pud,3897124735,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",3897124733,130,7,3897124727,30,"921pmr49x4ijt9tnww0d2sixh, 3zndvhinobvclra6m0y47drrp, atcgj9k5ghx0ekwyky31l4pud, 8dyozmfhm4x9hwqqpa6hcri6t, fwnnz9wriid0xznpbpdy82s4, 4qo7eu3xwhkpssbuyk4n70fe1, 3yenbonc310rzql4ey73v7bsa, bid3fvgjmfnik2pegy9av3tux, 1arszie3v8bks90bcetskhwfe, 2grwfg8j3gpdthz5n5dn6wb56, 78ug8x7pkjt88u5dx151v32z9, 8kns1kywrlakjwll1cxs19r3e, 3g3dypdszvxq1tntx0l1lu2qy, 2fb4hr89a6zcwz14grb362az8, dtkxyjne2wd3rtsg74i9lc6qc, 32y6mygyypg6jhzge0vqjx79, 2m69fipbiuwtg7sfvmx99lw16",3897124729,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5",3897126651,319,,3897124731,59,"1, 15, 9, 26, 3, 4, 19, 14, 17, 16, 10, 7, 8, 11, 13, 21, 24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482037803,509,1,2,45,0,66bsnl0zjb7l5akwo00h0y5me,1,50,50,2022-11-05T19:09:34.943Z,2022-11-07T22:29:12Z,3897103159,56,Center,3897104539,279,S,3897103163,141,48.5,3897103161,140,50.0,3897103165,212,1.0,3897103167,213,4.7,3902937791,178,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
