id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/18/value
2446195389,153,1,1,15,51,3b4nxgvmwzstmoq6borytkwx1,0,44.9,82.2,2022-08-14T14:47:39.675Z,2022-08-17T11:02:18Z,3706792097,212,19.8,3706792099,213,6.2,3706792095,141,79.7,3706792091,56,Left,3712569753,388,,3706792093,140,63.7,3706792089,3,,,,,4prhgvywwhkr9v5dr21ubb84p,Y. Hamache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446194199,132,1,1,15,53,cmbqc74mshg77ra7mywec2a6b,1,38.2,7.3,2022-08-14T14:47:41.827Z,2022-08-17T08:33:28Z,3706785647,213,0.1,3706785649,1,,3706785645,212,12.2,3706785641,140,49.8,3712569937,178,,3706785643,141,8.2,3706785639,56,Back,3706785637,157,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446194201,133,61,1,15,57,cmbqc74mshg77ra7mywec2a6b,0,44.3,6.6,2022-08-14T14:47:45.698Z,2022-08-17T08:33:39Z,3712570069,178,,3706785659,56,Back,,,,,,,,,,,,,,,,,,,17zcm8ikgfdl5o4c7o5yhulpm,Rildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446194213,134,5,1,16,0,cmbqc74mshg77ra7mywec2a6b,0,38,-1.2,2022-08-14T14:47:48.335Z,2022-08-17T08:33:46Z,3706785813,233,134,3706785705,56,Back,3706785707,347,,,,,,,,,,,,,,,,,17zcm8ikgfdl5o4c7o5yhulpm,Rildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446194231,134,5,1,16,0,3b4nxgvmwzstmoq6borytkwx1,1,62,101.2,2022-08-14T14:47:48.335Z,2022-08-17T08:33:46Z,3706785791,56,Left,3706785793,347,,3706785795,233,134,,,,,,,,,,,,,,,,5za437wrlqizff74n6uqodpzp,K. Gorré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446194263,135,1,1,16,1,3b4nxgvmwzstmoq6borytkwx1,1,60.3,100,2022-08-14T14:47:49.387Z,2022-08-17T08:33:57Z,3706785961,140,53.5,3706785957,107,,3706785959,56,Left,3706785967,213,3.7,3706785965,212,8.5,3706785963,141,94.5,,,,,,,5za437wrlqizff74n6uqodpzp,K. Gorré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446194305,136,1,1,16,4,3b4nxgvmwzstmoq6borytkwx1,1,44.9,95.1,2022-08-14T14:47:52.398Z,2022-08-17T08:34:09Z,3706786201,213,3.7,3706786193,56,Back,3706786197,141,87.6,3712570453,178,,3706786199,212,10.2,3706786195,140,36.5,,,,,,,4prhgvywwhkr9v5dr21ubb84p,Y. Hamache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446194413,137,1,1,16,6,3b4nxgvmwzstmoq6borytkwx1,1,36.6,88.1,2022-08-14T14:47:54.405Z,2022-08-17T08:34:23Z,3706786713,212,24.2,3712570579,178,,3706786707,56,Back,3706786709,140,31.7,3706786715,213,4.5,3706786711,141,53.3,,,,,,,ap2l08x0nj8xqvvrfp796rmj9,Filipe Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446194473,138,1,1,16,12,3b4nxgvmwzstmoq6borytkwx1,1,34.7,50,2022-08-14T14:48:00.980Z,2022-08-17T08:34:57Z,3706787015,141,78.3,3706787017,212,20.2,3706787019,213,1.3,3706787011,56,Back,3706787013,140,40.4,3712570797,178,,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446194551,139,1,1,16,16,3b4nxgvmwzstmoq6borytkwx1,1,39.5,76.4,2022-08-14T14:48:04.891Z,2022-08-17T08:35:07Z,3706787465,212,17.5,3706787467,213,4.4,3706787459,56,Back,3706787461,140,34.7,3712571019,178,,3706787463,141,51.7,,,,,,,ap2l08x0nj8xqvvrfp796rmj9,Filipe Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446194591,140,1,1,16,22,3b4nxgvmwzstmoq6borytkwx1,1,36.1,54,2022-08-14T14:48:10.367Z,2022-08-17T08:35:13Z,3706787647,56,Back,3706787663,213,1.2,3712571077,178,,3706787651,140,43.2,3706787659,212,19.9,3706787655,141,81.2,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446194621,141,1,1,16,25,3b4nxgvmwzstmoq6borytkwx1,0,46.7,80,2022-08-14T14:48:13.951Z,2022-08-17T08:35:21Z,3706787829,56,Center,3706787827,155,,3706787843,1,,3706787837,141,44.8,3706787839,212,33.0,3712571175,178,,3706787841,213,5.5,3706787833,140,68.4,ap2l08x0nj8xqvvrfp796rmj9,Filipe Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446194775,135,12,1,16,27,cmbqc74mshg77ra7mywec2a6b,1,29.4,61.9,2022-08-14T14:48:15.537Z,2022-08-17T08:35:33Z,3706788667,140,27.3,3706788669,141,47.4,3706788665,56,Back,3706788671,212,10.1,3706788673,213,4.5,3712571281,178,,,,,,,,9yzlho51tjytlzkdb6y20ozc9,C. Tassano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446194731,142,1,1,16,31,3b4nxgvmwzstmoq6borytkwx1,1,70.6,65.2,2022-08-14T14:48:20.135Z,2022-08-17T08:35:50Z,3712571445,178,,3706788367,140,71.2,3706788369,141,72.3,3706788365,56,Center,3706788377,213,1.4,3706788373,212,4.9,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446194759,143,1,1,16,38,3b4nxgvmwzstmoq6borytkwx1,1,78.9,92,2022-08-14T14:48:26.745Z,2022-08-17T08:36:13Z,3712571561,178,,3706788533,212,14.1,3706788531,141,76.8,3706788529,140,69.8,3706788527,56,Center,3706788871,210,15,3706788535,213,4.0,,,,5za437wrlqizff74n6uqodpzp,K. Gorré,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2446194763,144,15,1,16,40,3b4nxgvmwzstmoq6borytkwx1,1,70.8,74.8,2022-08-14T14:48:28.994Z,2022-08-17T08:36:14Z,3706788649,20,,3712571707,178,,3706788897,29,,3706788969,233,136,3706788563,18,,3706788911,147,52.3,3706788905,103,1.9,3706788909,146,98.9,eyllkbdemtx2seh48r9l3czbp,G. Makouta,3706788565,56,3706788903,102,53.2,3706788561,22,Center,3706788895,76,,3706788899,55,143,,3706788907,215,,,,,,,,,,,,,,,,,,,,
2446194777,136,10,1,16,42,cmbqc74mshg77ra7mywec2a6b,1,2.4,50.2,2022-08-14T14:48:30.303Z,2022-08-17T08:36:26Z,3706788933,180,,3706788993,233,144,3706788687,56,Back,3706788685,182,,3710919389,376,,3706788929,177,,,,,,,,90v8e01hdffgqom4pwhjl0mvp,Marco Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446194783,137,52,1,16,42,cmbqc74mshg77ra7mywec2a6b,1,2.4,50.2,2022-08-14T14:48:30.399Z,2022-08-17T08:36:38Z,3710919409,376,,3712571985,178,,,,,,,,,,,,,,,,,,,,90v8e01hdffgqom4pwhjl0mvp,Marco Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446194919,138,1,1,16,53,cmbqc74mshg77ra7mywec2a6b,1,12.4,50.9,2022-08-14T14:48:41.306Z,2022-08-17T08:37:05Z,3706789561,213,0.6,3706789551,123,,3706789555,140,24.0,3706789559,212,14.7,3706789557,141,62.9,3712572221,178,,3706789573,189,,3706789553,56,Back,90v8e01hdffgqom4pwhjl0mvp,Marco Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446194975,139,1,1,16,56,cmbqc74mshg77ra7mywec2a6b,1,23.6,64.1,2022-08-14T14:48:45.299Z,2022-08-17T08:37:12Z,3706789833,213,3.7,3706789823,56,Back,3712572293,178,,3706789829,212,17.4,3706789827,141,50.7,3706789825,140,9.5,,,,,,,9yzlho51tjytlzkdb6y20ozc9,C. Tassano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446195025,140,1,1,17,1,cmbqc74mshg77ra7mywec2a6b,0,13,46.6,2022-08-14T14:48:49.589Z,2022-08-17T08:37:23Z,3706790121,140,67.0,3706790135,1,,3706790125,141,71.7,3706790127,212,59.2,3706790131,213,0.3,3706790119,56,Center,3706790117,155,,3712572385,178,,90v8e01hdffgqom4pwhjl0mvp,Marco Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446195045,146,1,1,17,4,3b4nxgvmwzstmoq6borytkwx1,0,32.7,27.1,2022-08-14T14:48:52.410Z,2022-08-17T08:37:34Z,3706790241,56,Back,3706790247,212,14.1,3706790249,213,6.0,3706790245,141,21.3,3706790239,3,,3706790243,140,45.6,3712572537,388,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446195129,141,1,1,17,8,cmbqc74mshg77ra7mywec2a6b,1,64.5,79.8,2022-08-14T14:48:56.416Z,2022-08-17T08:37:45Z,3706790693,140,68.6,3706790699,213,1.1,3712572669,178,,3706790697,212,9.5,3706790695,141,92.2,3706790691,56,Left,,,,,,,28029kae9ievarvyirn1cboix,Bruno Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446195155,142,1,1,17,10,cmbqc74mshg77ra7mywec2a6b,0,69.7,93.2,2022-08-14T14:48:59.100Z,2022-08-17T08:37:56Z,3706790837,213,5.2,3706790835,212,14.6,3712572777,178,,3706790829,56,Center,3706790831,140,76.0,3706790833,141,74.1,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446195161,147,8,1,17,12,3b4nxgvmwzstmoq6borytkwx1,1,25.9,27.3,2022-08-14T14:49:00.530Z,2022-08-17T08:38:10Z,3710919819,384,,3712572937,178,,3706790879,56,Back,,,,,,,,,,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446195171,148,49,1,17,14,3b4nxgvmwzstmoq6borytkwx1,1,30.1,27.5,2022-08-14T14:49:02.388Z,2022-08-17T08:38:23Z,,,,,,,,,,,,,,,,,,,,,,,,,5bpx24iyhlarqkmg09pm27lgq,Luís Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446195191,149,1,1,17,14,3b4nxgvmwzstmoq6borytkwx1,1,29.8,27.5,2022-08-14T14:49:02.429Z,2022-08-17T08:38:28Z,3706791015,141,31.7,3706791019,213,0.5,3706791017,212,6.1,3712573125,178,,3706791011,56,Back,3706791013,140,34.9,,,,,,,5bpx24iyhlarqkmg09pm27lgq,Luís Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446195215,150,1,1,17,15,3b4nxgvmwzstmoq6borytkwx1,1,34.9,31.7,2022-08-14T14:49:03.739Z,2022-08-17T08:38:39Z,3706791135,213,4.8,3706791127,56,Back,3706791129,140,35.3,3706791131,141,22.3,3706791133,212,6.4,3712573253,178,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446195255,151,1,1,17,16,3b4nxgvmwzstmoq6borytkwx1,1,35.3,22.3,2022-08-14T14:49:04.882Z,2022-08-17T08:38:48Z,3706791359,212,5.4,3706791357,141,30.2,3706791355,140,35.2,3706791361,213,1.6,3712573369,178,,3706791353,56,Back,,,,,,,5bpx24iyhlarqkmg09pm27lgq,Luís Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447012391,960,3,1,17,17,3b4nxgvmwzstmoq6borytkwx1,0,30.7,37.8,2022-08-14T14:49:05.982Z,2022-08-17T08:39:01Z,3711186535,56,Back,3711186541,467,d7k81mlt4vh9lex8fd10tigh5,3711186537,285,,3711186539,464,,3712573537,178,,,,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446195257,152,4,1,17,17,3b4nxgvmwzstmoq6borytkwx1,1,31.6,29.2,2022-08-14T14:49:06.045Z,2022-08-17T08:39:09Z,3706791373,285,,3706791367,56,Back,3706791369,152,,3706791365,13,,3706791441,233,143,3706791371,265,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446195269,143,4,1,17,17,cmbqc74mshg77ra7mywec2a6b,0,68.4,70.8,2022-08-14T14:49:06.046Z,2022-08-17T08:39:08Z,3706791423,286,,3706791419,152,,3706791417,56,Center,3706791415,13,,3712573651,178,,3706791475,233,152,3706791421,265,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446195465,154,1,1,17,34,3b4nxgvmwzstmoq6borytkwx1,1,34.8,29.3,2022-08-14T14:49:22.901Z,2022-08-17T08:40:50Z,3706792511,141,51.5,3712574963,178,,3706792515,213,1.8,3706792507,56,Back,3706792509,140,31.2,3706792505,152,,3706802489,189,,3706792513,212,15.6,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,3706792503,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446195469,155,61,1,17,35,3b4nxgvmwzstmoq6borytkwx1,1,41.9,79.7,2022-08-14T14:49:24.244Z,2022-08-17T08:41:02Z,3712574999,178,,3706792537,56,Back,3706802005,189,,,,,,,,,,,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446195751,144,5,1,17,41,cmbqc74mshg77ra7mywec2a6b,1,3,101.6,2022-08-14T14:49:30.254Z,2022-08-17T08:41:12Z,3706794071,56,Back,3706794073,347,,3706794115,233,156,,,,,,,,,,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446195471,156,5,1,17,41,3b4nxgvmwzstmoq6borytkwx1,0,97,-1.6,2022-08-14T14:49:30.254Z,2022-08-17T08:41:13Z,3706794149,233,144,3706792539,56,Right,3706792843,347,,,,,,,,,,,,,,,,,ap2l08x0nj8xqvvrfp796rmj9,Filipe Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446195819,145,1,1,18,3,cmbqc74mshg77ra7mywec2a6b,1,8.1,100,2022-08-14T14:49:52.115Z,2022-08-17T08:41:22Z,3706794431,212,9.2,3706794427,140,16.8,3706794429,141,99.4,3706794425,56,Back,3706794423,107,,3706794433,213,6.2,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446195831,146,4,1,18,5,cmbqc74mshg77ra7mywec2a6b,1,14,95,2022-08-14T14:49:53.517Z,2022-08-17T08:41:40Z,3706794497,285,,3706794495,152,,3706794491,295,,3706794731,233,157,3706794493,56,Back,3706794489,13,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446195827,157,4,1,18,5,3b4nxgvmwzstmoq6borytkwx1,0,86,5,2022-08-14T14:49:53.518Z,2022-08-17T08:41:40Z,3706794463,13,,3706794761,233,146,3706794465,295,,3706794469,152,,3706794467,56,Right,3712575681,178,,3706794471,286,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446196161,147,1,1,18,37,cmbqc74mshg77ra7mywec2a6b,1,14.5,88.1,2022-08-14T14:50:25.314Z,2022-08-17T08:42:02Z,3706796317,5,,3706796319,155,,3706796333,1,,3712575973,178,,3706796323,56,Left,3706796321,152,,3706796331,213,6.2,3706796325,140,73.0,90v8e01hdffgqom4pwhjl0mvp,Marco Pereira,3706796327,141,3706796329,212,61.6,,,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446196173,148,44,1,18,40,cmbqc74mshg77ra7mywec2a6b,1,74.2,77.5,2022-08-14T14:50:28.679Z,2022-08-17T11:02:18Z,3706796401,233,158,3706796385,56,Center,3706796387,286,,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446196167,158,44,1,18,40,3b4nxgvmwzstmoq6borytkwx1,0,25.8,22.5,2022-08-14T14:50:28.680Z,2022-08-17T08:42:27Z,3706796405,233,148,3706796355,56,Back,3706796357,285,,,,,,,,,,,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446196179,149,1,1,18,40,cmbqc74mshg77ra7mywec2a6b,0,71.1,83.1,2022-08-14T14:50:28.719Z,2022-08-17T11:02:19Z,3712576439,388,,3706796435,212,2.7,3706796427,168,,3706796431,140,73.6,3706796433,141,82.4,3706796437,213,6.1,3706796429,56,Left,3706796425,3,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446197351,175,61,1,18,40,3b4nxgvmwzstmoq6borytkwx1,1,24,26.3,2022-08-14T14:50:28.750Z,2022-08-17T08:42:56Z,3712576787,15,,3712576789,388,,3706802713,56,Back,,,,,,,,,,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446196193,159,1,1,18,42,3b4nxgvmwzstmoq6borytkwx1,0,22.3,31.7,2022-08-14T14:50:30.486Z,2022-08-17T08:43:05Z,3706796499,140,32.9,3706796497,56,Back,3706796495,3,,3706796503,212,14.7,3712576931,178,,3706796501,141,45.8,3706796505,213,0.7,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446196231,150,1,1,18,43,cmbqc74mshg77ra7mywec2a6b,1,58.5,69.3,2022-08-14T14:50:32.248Z,2022-08-17T08:43:18Z,3706796771,140,65.2,3706796775,212,7.0,3706796769,56,Center,3706796767,155,,3706796777,213,6.3,3712577129,178,,3706796773,141,69.1,,,,61g2iu3hmixel62zp2yp29tqt,Anderson Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446196239,151,1,1,18,45,cmbqc74mshg77ra7mywec2a6b,0,70.6,69.8,2022-08-14T14:50:33.538Z,2022-08-17T08:43:33Z,3706796805,56,Center,3706796809,141,70.3,3706796807,140,80.6,3712577427,178,,3706796811,212,10.5,3706796803,168,,3706796813,213,0.0,,,,28029kae9ievarvyirn1cboix,Bruno Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446196245,160,61,1,18,45,3b4nxgvmwzstmoq6borytkwx1,1,27.2,36.7,2022-08-14T14:50:33.667Z,2022-08-17T08:43:52Z,3712577805,21,,3712577711,178,,3706796843,56,Back,,,,,,,,,,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446196265,161,49,1,18,46,3b4nxgvmwzstmoq6borytkwx1,1,28.5,31.3,2022-08-14T14:50:34.924Z,2022-08-17T08:44:10Z,,,,,,,,,,,,,,,,,,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446196287,162,1,1,18,47,3b4nxgvmwzstmoq6borytkwx1,1,28.2,31.3,2022-08-14T14:50:36.145Z,2022-08-17T08:44:19Z,3706797045,141,27.5,3706797049,213,3.4,3706797047,212,10.2,3706797041,56,Back,3706797043,140,18.8,3712578273,178,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446196339,163,1,1,18,49,3b4nxgvmwzstmoq6borytkwx1,1,17.8,26.3,2022-08-14T14:50:37.969Z,2022-08-17T08:44:25Z,3712578371,178,,3706797313,212,18.4,3706797311,141,8.0,3706797315,213,5.5,3706797307,56,Back,3706797309,140,30.7,3706797305,155,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446196345,164,1,1,18,51,3b4nxgvmwzstmoq6borytkwx1,0,32.9,6,2022-08-14T14:50:39.554Z,2022-08-17T08:45:37Z,3710922263,213,0,3706797339,56,Back,3712578757,178,,3711142447,233,152,3710922259,141,6.0,3710922369,286,,3710922257,140,33.8,3710922367,236,,5bpx24iyhlarqkmg09pm27lgq,Luís Santos,3710922255,168,3710922261,212,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446196377,152,74,1,18,51,cmbqc74mshg77ra7mywec2a6b,1,66.2,95.3,2022-08-14T14:50:39.628Z,2022-08-17T08:45:32Z,3711142453,233,164,3712578849,178,,3706797497,56,Left,3706797499,285,,,,,,,,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446196405,153,5,1,18,52,cmbqc74mshg77ra7mywec2a6b,0,67.6,101.1,2022-08-14T14:50:40.312Z,2022-08-17T08:45:54Z,3706798239,361,,3706798277,233,165,3706797667,347,,3706797665,56,Left,,,,,,,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446196517,165,5,1,18,52,3b4nxgvmwzstmoq6borytkwx1,1,32.4,-1.1,2022-08-14T14:50:40.312Z,2022-08-17T08:45:54Z,3706798251,56,Back,3706798263,233,153,3706798255,361,,3706798253,347,,,,,,,,,,,,,,5bpx24iyhlarqkmg09pm27lgq,Luís Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447293857,1010,43,1,18,56,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2022-08-14T14:50:45.203Z,2022-08-17T09:41:03Z,3712678083,144,82,3712677855,178,0,,,,,,,,,,,,,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447294003,1011,43,1,18,56,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2022-08-14T14:50:45.243Z,2022-08-17T09:43:38Z,3712678543,178,0,3712685057,144,82,,,,,,,,,,,,,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446196527,166,1,1,19,7,3b4nxgvmwzstmoq6borytkwx1,1,30.2,0,2022-08-14T14:50:56.194Z,2022-08-17T09:43:16Z,3706798337,1,,3706798335,213,1.9,3706798331,141,29.8,3706798325,107,,3706798329,140,24.3,3706798327,56,Back,3706798333,212,22.0,3706799013,189,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446196555,167,1,1,19,8,3b4nxgvmwzstmoq6borytkwx1,1,23.9,32.9,2022-08-14T14:50:57.081Z,2022-08-17T09:43:32Z,3706798507,213,1.4,3706798509,1,,3706798505,212,34.5,3706798501,140,28.5,3706798499,56,Back,3712580157,178,,3706798503,141,83.1,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446196585,168,1,1,19,12,3b4nxgvmwzstmoq6borytkwx1,1,27.9,84.1,2022-08-14T14:51:00.724Z,2022-08-17T08:46:46Z,3706798677,213,0.3,3706798665,56,Left,3706798675,212,31.7,3706798669,140,57.0,3712580341,178,,3706798671,141,96.4,,,,,,,ap2l08x0nj8xqvvrfp796rmj9,Filipe Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446196609,169,1,1,19,15,3b4nxgvmwzstmoq6borytkwx1,1,57,96.4,2022-08-14T14:51:03.793Z,2022-08-17T08:46:55Z,3706798797,212,13.7,3706798799,213,5.6,3706798795,141,83.7,3706798791,56,Left,3706798793,140,67.1,3712580445,178,,,,,,,,4prhgvywwhkr9v5dr21ubb84p,Y. Hamache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446196615,170,61,1,19,16,3b4nxgvmwzstmoq6borytkwx1,0,67.1,83.7,2022-08-14T14:51:04.466Z,2022-08-17T08:47:09Z,3706798819,56,Left,3712580641,178,,,,,,,,,,,,,,,,,,,,5za437wrlqizff74n6uqodpzp,K. Gorré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446196605,154,49,1,19,17,cmbqc74mshg77ra7mywec2a6b,1,30.2,14.9,2022-08-14T14:51:05.349Z,2022-08-17T08:47:26Z,,,,,,,,,,,,,,,,,,,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446196633,155,1,1,19,18,cmbqc74mshg77ra7mywec2a6b,1,30.7,22.1,2022-08-14T14:51:07.060Z,2022-08-17T08:47:46Z,3706798933,56,Back,3706798941,213,2.6,3706798935,140,16.3,3706798939,212,17.7,3706798937,141,35.5,3712580971,178,,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446196683,156,1,1,19,21,cmbqc74mshg77ra7mywec2a6b,1,14.6,35.4,2022-08-14T14:51:09.536Z,2022-08-17T08:47:54Z,3712581283,178,,3706799181,212,15.1,3706799183,213,2.2,3706799175,56,Back,3706799179,141,53.4,3706799177,140,6.2,,,,,,,9yzlho51tjytlzkdb6y20ozc9,C. Tassano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
