id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2445537117,276,1,1,24,52,9ldqu49smv1xg2va0n2cy28zl,1,31.5,85.9,2022-08-13T17:29:51.269Z,2022-08-15T04:23:08Z,3703286053,56,Back,3703286055,140,27.4,3708942015,178,,3703286059,212,8.5,3703286061,213,4.2,3703286057,141,75.1,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445537171,277,1,1,24,54,9ldqu49smv1xg2va0n2cy28zl,1,26.5,72.4,2022-08-13T17:29:52.838Z,2022-08-15T04:23:11Z,3703286297,56,Back,3703286299,140,23.0,3708942057,178,,3703286305,213,4.6,3703286301,141,36.1,3703286303,212,25.0,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445537209,278,1,1,24,58,9ldqu49smv1xg2va0n2cy28zl,1,26.9,27.9,2022-08-13T17:29:56.996Z,2022-08-15T04:23:15Z,3703286511,141,6.5,3703286515,213,5.6,3703286509,140,44.7,3703286513,212,23.7,3703286507,56,Back,3708942095,178,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445537213,279,1,1,25,2,9ldqu49smv1xg2va0n2cy28zl,1,52,14.7,2022-08-13T17:30:00.997Z,2022-08-15T04:23:18Z,3703286547,212,11.8,3703286539,140,44.5,3703286549,213,2.3,3708942137,178,,3703286543,141,27.6,3703286537,56,Back,,,,,,,7qwzed85qna21zisvvatrjlxx,Gilberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445537277,280,1,1,25,3,9ldqu49smv1xg2va0n2cy28zl,1,44.5,27.6,2022-08-13T17:30:01.894Z,2022-08-15T04:23:22Z,3708942179,178,,3703286843,213,3.0,3703286833,140,33.9,3703286831,56,Back,3703286835,141,29.4,3703286839,212,11.2,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445537287,281,1,1,25,7,9ldqu49smv1xg2va0n2cy28zl,0,42.6,35.2,2022-08-13T17:30:05.455Z,2022-08-15T04:23:25Z,3703286903,212,17.0,3703286899,140,57.4,3703286905,213,0.4,3703286901,141,45.5,3708942223,178,,3703286897,56,Center,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445537289,239,8,1,25,7,ewsf6evtguu9j7k6js4tlgl89,1,46.5,55.8,2022-08-13T17:30:05.964Z,2022-08-15T04:23:30Z,3708942267,178,,3703286907,56,Back,3705458145,384,,,,,,,,,,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445537303,240,49,1,25,9,ewsf6evtguu9j7k6js4tlgl89,1,48.6,51.9,2022-08-13T17:30:07.719Z,2022-08-15T04:23:45Z,,,,,,,,,,,,,,,,,,,,,,,,,cwd95dwww2bs1d9wzjpw3ydx,Rafael Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445537365,241,1,1,25,9,ewsf6evtguu9j7k6js4tlgl89,1,48.6,51.9,2022-08-13T17:30:07.785Z,2022-08-15T04:23:49Z,3703287309,56,Left,3703287315,141,91.7,3703287311,140,73.1,3703287323,1,,3708942441,178,,3703287321,213,0.8,3703287319,212,37.3,,,,cwd95dwww2bs1d9wzjpw3ydx,Rafael Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445537415,242,1,1,25,15,ewsf6evtguu9j7k6js4tlgl89,1,76.5,71.5,2022-08-13T17:30:13.705Z,2022-08-15T04:23:58Z,3703287591,212,9.5,3703287593,213,4.7,3703287587,140,76.5,3708942491,178,,3703287585,56,Center,3703288971,210,15,3703287589,141,57.6,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2445537421,243,15,1,25,17,ewsf6evtguu9j7k6js4tlgl89,1,76.2,59.3,2022-08-13T17:30:16.204Z,2022-08-15T04:23:59Z,3703289013,215,,3703289083,233,282,3703288163,82,,3703289001,78,,3703288159,72,,3703287611,18,,3703289021,231,51.1,3703289015,146,78.5,cwd95dwww2bs1d9wzjpw3ydx,Rafael Martins,3703289009,102,3703289017,147,3708942559,178,,3703287609,22,3703289005,55,50.9,58.5,,,242,3703289019,230,3703289011,103,19,3703289003,29,,98.0,3703287613,56,,,,,,Center,,,
2445537427,282,10,1,25,17,9ldqu49smv1xg2va0n2cy28zl,1,21.4,41.2,2022-08-13T17:30:16.227Z,2022-08-15T04:24:02Z,3703288225,233,243,3703287629,94,,3703287631,56,Back,3708942603,178,,,,,,,,,,,,,,bocgbpxctelmsucqoba2dujca,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445537495,244,1,1,25,22,ewsf6evtguu9j7k6js4tlgl89,0,87.6,91.4,2022-08-13T17:30:20.865Z,2022-08-15T04:24:05Z,3703288027,213,4.8,3708942637,178,,3703288015,155,,3703288023,141,30.7,3703288011,2,,3703288025,212,41.6,3703288021,140,92.3,3705458593,72,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,3703288019,56,3705458591,224,3703288029,1,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,
2445537525,283,12,1,25,24,9ldqu49smv1xg2va0n2cy28zl,1,3.8,58.1,2022-08-13T17:30:22.666Z,2022-08-15T04:24:28Z,3703288199,56,Back,3708942847,388,,3703288203,140,12.5,3703288243,15,,3703288213,212,26.3,3703288209,141,94.4,3703288215,213,1.2,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445537587,245,1,1,25,29,ewsf6evtguu9j7k6js4tlgl89,1,81.6,7,2022-08-13T17:30:28.351Z,2022-08-15T04:24:32Z,3703288489,140,78.1,3703288495,213,1.8,3703288491,141,30.1,3703288493,212,16.1,3708942875,178,,3703288487,56,Center,,,,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445537613,246,1,1,25,30,ewsf6evtguu9j7k6js4tlgl89,1,78.1,30.1,2022-08-13T17:30:29.289Z,2022-08-15T11:28:20Z,3703288663,212,13.8,3703288659,140,74.5,3703288665,213,4.4,3703288661,141,10.6,3703288657,56,Right,3708942879,178,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445537665,247,1,1,25,34,ewsf6evtguu9j7k6js4tlgl89,1,70.3,9.7,2022-08-13T17:30:32.528Z,2022-08-15T04:24:36Z,3703288933,212,26.2,3703288931,141,28.3,3703288935,213,2.6,3708942915,178,,3703288927,56,Back,3703288929,140,48.5,,,,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445537681,248,1,1,25,36,ewsf6evtguu9j7k6js4tlgl89,1,47.4,30.1,2022-08-13T17:30:35.414Z,2022-08-15T04:24:50Z,3708942977,178,,3703289047,141,43.6,3703289051,213,1.7,3703289049,212,9.3,3703289043,56,Back,3703289045,140,46.2,,,,,,,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445537689,249,1,1,25,37,ewsf6evtguu9j7k6js4tlgl89,0,46.2,43.6,2022-08-13T17:30:36.308Z,2022-08-15T04:24:54Z,3703289103,56,Back,3708943099,178,,3703289105,140,49.9,3703289111,212,5.0,3703289117,213,5.6,3703289107,141,38.9,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445537733,284,8,1,25,38,9ldqu49smv1xg2va0n2cy28zl,1,55.7,53.2,2022-08-13T17:30:36.602Z,2022-08-15T04:25:09Z,3708943265,178,,3703289313,56,Center,3705458849,384,,,,,,,,,,,,,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445537749,285,49,1,25,39,9ldqu49smv1xg2va0n2cy28zl,1,62.1,70.9,2022-08-13T17:30:38.273Z,2022-08-15T04:25:15Z,,,,,,,,,,,,,,,,,,,,,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446674975,1959,67,1,25,39,9ldqu49smv1xg2va0n2cy28zl,1,63.8,68,2022-08-13T17:30:38.319Z,2022-08-16T05:46:30Z,3709432053,233,1206,,,,,,,,,,,,,,,,,,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446674973,1206,67,1,25,39,ewsf6evtguu9j7k6js4tlgl89,0,36.2,32,2022-08-13T17:30:38.320Z,2022-08-15T11:28:59Z,3709432061,233,1959,,,,,,,,,,,,,,,,,,,,,,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445537799,286,1,1,25,39,9ldqu49smv1xg2va0n2cy28zl,1,63.4,69.9,2022-08-13T17:30:38.357Z,2022-08-16T05:46:31Z,3703289575,56,Center,3703420619,156,,3703289583,213,2.6,3708943377,178,,3703289579,141,78.5,3703289581,212,11.7,3703289577,140,53.8,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445537865,287,1,1,25,46,9ldqu49smv1xg2va0n2cy28zl,1,72.4,79.3,2022-08-13T17:30:44.602Z,2022-08-15T04:25:29Z,3703289917,213,4.5,3703289897,56,Center,3703289899,140,69.2,3708943467,178,,3703289913,141,51.3,3703289915,212,19.3,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445537885,288,50,1,25,47,9ldqu49smv1xg2va0n2cy28zl,1,73.2,53,2022-08-13T17:30:45.491Z,2022-08-15T04:26:59Z,3703290095,233,250,3703289979,286,,3703289977,56,Center,,,,,,,,,,,,,,,,e81dfbtza1g8v3lozf39x3f85,Diogo Gonçalves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445537907,250,7,1,25,48,ewsf6evtguu9j7k6js4tlgl89,1,26.8,47,2022-08-13T17:30:46.725Z,2022-08-15T04:27:07Z,3708944451,178,,3703290087,233,288,3703290065,56,Back,3703290067,285,,3705459085,384,,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445537909,251,49,1,25,49,ewsf6evtguu9j7k6js4tlgl89,1,23.9,54.6,2022-08-13T17:30:48.118Z,2022-08-15T04:27:12Z,,,,,,,,,,,,,,,,,,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445537919,252,1,1,25,49,ewsf6evtguu9j7k6js4tlgl89,1,23.9,54.6,2022-08-13T17:30:48.200Z,2022-08-15T04:27:16Z,3703290139,140,30.6,3703290141,141,45.8,3703290145,213,5.6,3703290137,56,Back,3703290143,212,9.2,3708944543,178,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445538001,253,1,1,25,51,ewsf6evtguu9j7k6js4tlgl89,0,31.6,44.2,2022-08-13T17:30:50.372Z,2022-08-15T04:27:20Z,3703290649,1,,3708944597,178,,3703290637,140,65.8,3703290645,212,52.6,3703290641,141,100.0,3703290629,155,,3703290647,213,0.8,3703290633,56,Left,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445538009,254,5,1,25,56,ewsf6evtguu9j7k6js4tlgl89,0,63.4,101.2,2022-08-13T17:30:54.718Z,2022-08-15T04:27:24Z,3703290679,56,Left,3703293389,233,289,3703290681,347,,,,,,,,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445538451,289,5,1,25,56,9ldqu49smv1xg2va0n2cy28zl,1,36.6,-1.2,2022-08-13T17:30:54.718Z,2022-08-15T04:27:24Z,3703293345,233,254,3703293269,56,Back,3703293271,347,,,,,,,,,,,,,,,,,e81dfbtza1g8v3lozf39x3f85,Diogo Gonçalves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445538841,255,17,1,26,42,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2022-08-13T17:31:41.004Z,2022-08-15T04:27:34Z,3703295499,31,,3703295501,392,,3703295503,13,243,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445538805,290,1,1,26,45,9ldqu49smv1xg2va0n2cy28zl,1,46,0,2022-08-13T17:31:44.381Z,2022-08-15T04:27:39Z,3703295305,141,19.8,3703295301,56,Back,3703295303,140,36.6,3703295309,213,2.2,3703295299,107,,3703303259,189,,3703295307,212,17.1,,,,7qwzed85qna21zisvvatrjlxx,Gilberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445540123,317,1,1,26,46,9ldqu49smv1xg2va0n2cy28zl,1,38.5,17.6,2022-08-13T17:31:44.985Z,2022-08-15T04:27:49Z,3703302379,213,1.6,3708944891,178,,3703302375,141,62.4,3703302373,140,38.1,3703302377,212,30.5,3703302369,56,Back,3703303421,189,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445538845,291,1,1,26,48,9ldqu49smv1xg2va0n2cy28zl,1,36.5,69.9,2022-08-13T17:31:46.452Z,2022-08-15T04:27:53Z,3703295519,213,6.2,3703295513,141,66.9,3703295511,140,65.3,3703295509,56,Center,3708944933,178,,3703295517,212,30.3,3705459775,189,,,,,bocgbpxctelmsucqoba2dujca,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445538863,292,1,1,26,50,9ldqu49smv1xg2va0n2cy28zl,1,65.3,66.9,2022-08-13T17:31:49.324Z,2022-08-15T04:27:58Z,3703295585,140,73.0,3703295583,56,Center,3703295589,212,13.0,3703295591,213,5.4,3703295587,141,51.9,3708944991,178,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445538871,293,1,1,26,52,9ldqu49smv1xg2va0n2cy28zl,0,72.9,51.5,2022-08-13T17:31:51.345Z,2022-08-15T04:28:03Z,3703295865,236,,3703295637,212,3.0,3703295635,141,50.9,3703295631,56,Center,3703295871,286,,3703295633,140,75.7,3703295639,213,6.1,3703295867,233,256,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,3708945027,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445538909,256,74,1,26,53,ewsf6evtguu9j7k6js4tlgl89,1,28.4,51.8,2022-08-13T17:31:51.493Z,2022-08-15T04:28:15Z,3703295839,285,,3703295837,56,Back,3703295889,233,293,3708945141,178,,,,,,,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445538919,257,49,1,26,54,ewsf6evtguu9j7k6js4tlgl89,1,28.4,51.8,2022-08-13T17:31:52.712Z,2022-08-15T04:28:21Z,,,,,,,,,,,,,,,,,,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445538939,258,1,1,26,54,ewsf6evtguu9j7k6js4tlgl89,1,28.4,51.8,2022-08-13T17:31:52.822Z,2022-08-15T04:28:24Z,3708945233,178,,3703295977,140,32.7,3703295981,212,4.7,3703295979,141,50.0,3703295983,213,6.0,3703295975,56,Back,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445538947,259,1,1,26,54,ewsf6evtguu9j7k6js4tlgl89,0,32.7,50,2022-08-13T17:31:53.376Z,2022-08-15T04:28:28Z,3703296031,212,14.3,3703296033,213,5.5,3708945275,178,,3703296027,140,42.2,3703296023,168,,3703296025,56,Back,3703296029,141,34.9,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445538923,294,49,1,26,56,9ldqu49smv1xg2va0n2cy28zl,1,67.8,60.9,2022-08-13T17:31:54.911Z,2022-08-15T04:28:32Z,,,,,,,,,,,,,,,,,,,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445538973,295,1,1,26,57,9ldqu49smv1xg2va0n2cy28zl,1,65.1,63,2022-08-13T17:31:56.034Z,2022-08-15T04:28:35Z,3703296171,141,63.6,3703296175,213,3.1,3703296173,212,11.8,3703296167,56,Center,3708945359,178,,3703296169,140,53.9,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445538993,296,1,1,27,0,9ldqu49smv1xg2va0n2cy28zl,1,53.9,63.9,2022-08-13T17:31:58.575Z,2022-08-15T04:28:39Z,3703296327,212,13.0,3708945389,178,,3703296321,56,Center,3703296325,141,50.1,3703296323,140,62.5,3703296329,213,5.5,,,,,,,bocgbpxctelmsucqoba2dujca,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445539021,297,1,1,27,1,9ldqu49smv1xg2va0n2cy28zl,1,62.5,49.3,2022-08-13T17:32:00.395Z,2022-08-15T04:28:41Z,3708945403,178,,3703296479,140,70.4,3703296483,212,8.5,3703296477,56,Center,3703296485,213,6.1,3703296481,141,46.6,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445539065,298,1,1,27,4,9ldqu49smv1xg2va0n2cy28zl,1,71,42.7,2022-08-13T17:32:02.967Z,2022-08-15T04:28:47Z,3703296719,56,Right,3708945485,178,,3703296723,140,73.9,3703296727,141,4.4,3703296731,212,26.2,3703296733,213,4.8,,,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445539083,299,1,1,27,9,9ldqu49smv1xg2va0n2cy28zl,0,93.9,12.3,2022-08-13T17:32:07.592Z,2022-08-15T04:28:49Z,3703296841,140,94.0,3703296845,212,17.8,3705460229,224,,3703296837,155,,3703296843,141,38.5,3703296847,213,1.6,3705460231,20,,3703296835,2,,7qwzed85qna21zisvvatrjlxx,Gilberto,3708945503,178,3703296839,56,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,
2445539119,260,12,1,27,10,ewsf6evtguu9j7k6js4tlgl89,1,8,59.7,2022-08-13T17:32:08.466Z,2022-08-15T04:29:20Z,3703297001,141,70.8,3703297005,212,22.7,3703296993,56,Back,3703297009,213,0.3,3708945533,178,,3703296997,140,28.4,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445539145,300,44,1,27,12,9ldqu49smv1xg2va0n2cy28zl,1,70.9,30.8,2022-08-13T17:32:10.879Z,2022-08-15T10:26:04Z,3703297135,56,Center,3703297151,233,261,3703297137,286,,,,,,,,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445539129,261,44,1,27,12,ewsf6evtguu9j7k6js4tlgl89,0,29.1,69.2,2022-08-13T17:32:10.880Z,2022-08-15T04:29:32Z,3703297053,285,,3703297157,233,300,3703297051,56,Back,,,,,,,,,,,,,,,,cwd95dwww2bs1d9wzjpw3ydx,Rafael Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445539151,301,1,1,27,12,9ldqu49smv1xg2va0n2cy28zl,0,70.2,32.4,2022-08-13T17:32:10.923Z,2022-08-15T10:26:05Z,3703297171,213,0.3,3708945913,388,,3703297167,141,36.3,3703297163,56,Center,3703297165,140,79.2,3703297161,3,,3703297169,212,9.8,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445539167,262,1,1,27,13,ewsf6evtguu9j7k6js4tlgl89,0,20.7,67.6,2022-08-13T17:32:11.964Z,2022-08-15T04:29:42Z,3703297257,213,6.3,3703297249,56,Back,3703297253,141,67.2,3703297255,212,19.1,3703297251,140,38.9,3708945965,388,,3703297247,3,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445539223,302,1,1,27,15,9ldqu49smv1xg2va0n2cy28zl,1,61,35.8,2022-08-13T17:32:14.345Z,2022-08-15T04:29:46Z,3703297517,141,30.9,3703297519,212,6.4,3703297515,140,66.2,3703297511,3,,3703297521,213,5.7,3703297513,56,Center,3708946001,178,,,,,bocgbpxctelmsucqoba2dujca,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445539231,303,1,1,27,17,9ldqu49smv1xg2va0n2cy28zl,0,67.3,30.7,2022-08-13T17:32:16.204Z,2022-08-15T04:29:58Z,3703297573,141,7.3,3708946029,178,,3703297571,140,78.3,3703297575,212,19.7,3703297567,155,,3703297577,213,5.3,3703297569,56,Right,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445539245,263,12,1,27,19,ewsf6evtguu9j7k6js4tlgl89,1,19.3,83.8,2022-08-13T17:32:17.768Z,2022-08-15T04:30:02Z,3708946123,178,,3703297659,212,17.9,3703297661,213,0.8,3703297653,56,Back,3703297655,140,31.6,3703297657,141,100.0,3703297711,167,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445539251,264,5,1,27,22,ewsf6evtguu9j7k6js4tlgl89,0,29.8,102,2022-08-13T17:32:20.509Z,2022-08-15T04:30:07Z,3703297681,56,Back,3703297683,347,,3703298551,233,304,,,,,,,,,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445539417,304,5,1,27,22,9ldqu49smv1xg2va0n2cy28zl,1,70.2,-2,2022-08-13T17:32:20.509Z,2022-08-15T04:30:06Z,3703298507,347,,3703298523,233,264,3703298505,56,Right,,,,,,,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445539445,305,1,1,27,31,9ldqu49smv1xg2va0n2cy28zl,1,74.5,0,2022-08-13T17:32:29.831Z,2022-08-15T04:30:09Z,3703298687,140,71.4,3703298691,212,8.3,3703298693,213,2.0,3703298689,141,9.4,3703298683,107,,3703298685,56,Right,,,,,,,7qwzed85qna21zisvvatrjlxx,Gilberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445539477,306,1,1,27,32,9ldqu49smv1xg2va0n2cy28zl,1,71.4,9.4,2022-08-13T17:32:30.540Z,2022-08-15T04:30:16Z,3703298853,140,68.7,3703298851,56,Right,3703298855,141,2.9,3703298859,213,4.1,3708946239,178,,3703298857,212,5.3,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445539495,307,1,1,27,35,9ldqu49smv1xg2va0n2cy28zl,1,66,5.8,2022-08-13T17:32:33.948Z,2022-08-15T04:30:20Z,3703298943,212,6.3,3703298937,56,Right,3703298939,140,69.8,3703298945,213,0.9,3703298941,141,12.9,3708946267,178,,,,,,,,7qwzed85qna21zisvvatrjlxx,Gilberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445539527,308,1,1,27,36,9ldqu49smv1xg2va0n2cy28zl,1,69.8,13.1,2022-08-13T17:32:35.215Z,2022-08-15T04:30:26Z,3703299119,56,Right,3703299127,213,5.1,3703299123,141,2.9,3703299125,212,7.6,3703299121,140,72.7,3708946305,178,,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445539541,309,61,1,27,37,9ldqu49smv1xg2va0n2cy28zl,0,74.9,3.2,2022-08-13T17:32:36.078Z,2022-08-15T04:30:41Z,3708946479,178,,3703299171,56,Right,,,,,,,,,,,,,,,,,,,7qwzed85qna21zisvvatrjlxx,Gilberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445539553,266,12,1,27,39,ewsf6evtguu9j7k6js4tlgl89,1,12.7,94.2,2022-08-13T17:32:37.701Z,2022-08-15T04:30:50Z,3703299245,213,1.0,3703299241,141,100.0,3703299243,212,5.4,3708946585,178,,3703299237,56,Back,3703299251,167,,3703299239,140,15.3,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445539555,267,5,1,27,39,ewsf6evtguu9j7k6js4tlgl89,0,18.1,100.7,2022-08-13T17:32:38.397Z,2022-08-15T04:30:54Z,3703299247,56,Back,3703299249,347,,3703299885,233,310,,,,,,,,,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
