id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,qualifier/17/value,qualifier/18/value
2538374791,105,4,1,17,51,dich5v7sw466smbqap0d9rbyj,0,37.4,64.6,2023-04-23T19:48:10.920Z,2023-04-23T19:48:17Z,4215490015,265,,4215490011,13,,4215490081,233,169,4215489681,285,,4215490013,152,,4215489679,56,Back,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538375461,170,1,1,18,40,7fn0aazbc8nx0u040aulozds1,1,63.1,41.5,2023-04-23T19:48:59.862Z,2023-04-23T19:49:02Z,4215493213,141,51.2,4215493209,56,Center,4215493205,5,,4215493211,140,66.4,4215493207,152,,4215493217,213,1.1,4215493215,212,7.5,,,,7m2za4jynw9fdc2ax1455ibpx,Igor Julião,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538375503,171,1,1,18,42,7fn0aazbc8nx0u040aulozds1,1,66.4,51.5,2023-04-23T19:49:02.071Z,2023-04-24T18:55:38Z,4215494261,154,,4215494259,210,15,4215493421,212,31.8,4215493413,155,,4215493423,213,6.0,4215493417,140,95.4,4215493415,56,Center,4215493419,141,37.9,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538375507,172,15,1,18,46,7fn0aazbc8nx0u040aulozds1,1,94.3,32.4,2023-04-23T19:49:05.622Z,2023-04-24T18:55:39Z,4215494279,103,3.2,4215494265,24,,4215494267,80,,4218213743,62,,4215494283,146,99.3,4215493499,20,,4215494313,233,107,4215494273,55,171,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,4215493445,56,Center,,4215494281,328,4215494269,29,,4215494277,102,47.1,4215494285,147,4215494271,154,,,,,,,,46.2,,,,,,,,,,,,,
2538375527,107,10,1,18,46,dich5v7sw466smbqap0d9rbyj,1,1.8,54.1,2023-04-23T19:49:05.722Z,2023-04-24T18:55:43Z,4218213793,376,,4215493551,182,,4215493709,180,,4215493553,56,Back,4215493547,177,,4215493571,233,172,,,,,,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538375521,106,52,1,18,47,dich5v7sw466smbqap0d9rbyj,1,2.9,50.7,2023-04-23T19:49:06.788Z,2023-04-24T18:55:45Z,4218213869,376,,,,,,,,,,,,,,,,,,,,,,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538375741,108,1,1,19,0,dich5v7sw466smbqap0d9rbyj,1,3.4,52.7,2023-04-23T19:49:19.435Z,2023-04-23T19:52:50Z,4215494763,1,,4215494757,141,60.8,4215494761,213,0.1,4215494755,140,43.9,4215494759,212,42.9,4215504067,189,,4215494753,56,Back,4215495175,123,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376829,137,1,1,19,5,dich5v7sw466smbqap0d9rbyj,1,29.7,72.1,2023-04-23T19:49:24.937Z,2023-04-24T18:56:01Z,4215500759,141,62.6,4215500755,56,Back,4215500761,212,12.6,4215500757,140,40.0,4215500763,213,5.7,4218214475,189,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376965,140,1,1,19,6,dich5v7sw466smbqap0d9rbyj,1,43.7,67,2023-04-23T19:49:25.696Z,2023-04-23T19:52:46Z,4215501557,212,7.7,4215501559,213,3.0,4215501555,141,69.1,4215501553,140,36.5,4215501551,56,Back,,,,,,,,,,3vln1sp3b13v1yhcsd0vl3c2x,Rafa Mújica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538377103,141,1,1,19,7,dich5v7sw466smbqap0d9rbyj,1,40.4,70,2023-04-23T19:49:27.088Z,2023-04-23T19:52:47Z,4215502229,141,59.2,4215502225,56,Back,4215502231,212,7.6,4215502227,140,38.4,4215502233,213,4.4,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538375751,109,1,1,19,8,dich5v7sw466smbqap0d9rbyj,0,41,63.5,2023-04-23T19:49:28.131Z,2023-04-23T19:52:45Z,4215494803,212,9.1,4215494799,140,49.1,4215494805,213,0.4,4215494801,141,68.4,4215494797,56,Back,,,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538375747,173,1,1,19,9,7fn0aazbc8nx0u040aulozds1,1,49.5,31.9,2023-04-23T19:49:28.439Z,2023-04-23T19:49:29Z,4215494783,141,45.5,4215494787,213,1.0,4215494785,212,11.0,4215494781,140,55.1,4215494779,56,Center,,,,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538375755,174,49,1,19,10,7fn0aazbc8nx0u040aulozds1,1,55.1,45.5,2023-04-23T19:49:29.464Z,2023-04-23T19:49:30Z,,,,,,,,,,,,,,,,,,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538375759,175,1,1,19,11,7fn0aazbc8nx0u040aulozds1,1,54.9,44.5,2023-04-23T19:49:30.687Z,2023-04-24T18:56:15Z,4215494853,141,36.4,4215494857,213,5.8,4215494849,56,Center,4215494851,140,63.9,4215494855,212,10.9,,,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538375775,176,1,1,19,12,7fn0aazbc8nx0u040aulozds1,1,63.9,36.4,2023-04-23T19:49:31.359Z,2023-04-24T18:56:13Z,4215494947,212,11.7,4215494943,140,56.1,4215494949,213,3.9,4215494945,141,24.1,4215494941,56,Center,,,,,,,,,,2u7fm04v2xzqso4rubkrvjcru,M. Osmajić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538375793,177,1,1,19,14,7fn0aazbc8nx0u040aulozds1,0,65.6,22.2,2023-04-23T19:49:33.255Z,2023-04-23T19:49:36Z,4215495043,213,0.1,4215495041,212,37.4,4215495039,141,27.9,4215495035,56,Center,4215495045,1,,4215495037,140,100.0,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538375797,110,5,1,19,17,dich5v7sw466smbqap0d9rbyj,1,-0.8,72.6,2023-04-23T19:49:36.244Z,2023-04-23T20:07:55Z,4215495055,346,,4215495095,233,178,4215495053,56,Back,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538375801,178,5,1,19,17,7fn0aazbc8nx0u040aulozds1,0,100.8,27.4,2023-04-23T19:49:36.244Z,2023-04-23T19:49:37Z,4215495067,346,,4215495103,233,110,4215495065,56,Center,,,,,,,,,,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538375977,111,1,1,19,36,dich5v7sw466smbqap0d9rbyj,1,3.7,52.1,2023-04-23T19:49:55.788Z,2023-04-23T19:50:02Z,4215496067,141,76.4,4215496069,212,16.9,4215496075,237,,4215496065,140,7.0,4215496063,56,Back,4215496071,213,1.4,4215496061,124,,,,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538375983,112,1,1,19,43,dich5v7sw466smbqap0d9rbyj,1,14.9,90,2023-04-23T19:50:02.300Z,2023-04-23T19:50:03Z,4215496091,141,58.3,4215496093,212,22.1,4215496095,213,4.9,4215496087,56,Back,4215496089,140,19.7,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538375997,113,1,1,19,44,dich5v7sw466smbqap0d9rbyj,1,19.7,58.3,2023-04-23T19:50:03.324Z,2023-04-23T19:50:06Z,4215496173,213,4.0,4215496171,212,21.8,4215496167,140,5.8,4215496165,56,Back,4215496169,141,34.4,,,,,,,,,,1nqpxso2a9qw8w8g6u4sb60ut,Oriol Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376021,114,1,1,19,46,dich5v7sw466smbqap0d9rbyj,1,7.4,36.9,2023-04-23T19:50:06.061Z,2023-04-23T19:50:08Z,4215496331,212,20.1,4215496325,56,Back,4215496329,141,7.9,4215496333,213,4.9,4215496327,140,11.0,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376039,115,1,1,19,49,dich5v7sw466smbqap0d9rbyj,0,12.1,6.8,2023-04-23T19:50:08.380Z,2023-04-23T19:50:10Z,4215496421,140,25.4,4215496425,212,14.0,4215496423,141,5.1,4215496427,213,6.2,4215496415,56,Back,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376061,179,8,1,19,50,7fn0aazbc8nx0u040aulozds1,1,75,93.3,2023-04-23T19:50:09.888Z,2023-04-24T18:56:53Z,4215496543,56,Left,4218216467,384,,,,,,,,,,,,,,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376093,181,49,1,19,51,7fn0aazbc8nx0u040aulozds1,1,77.2,97.4,2023-04-23T19:50:10.608Z,2023-04-24T18:56:55Z,,,,,,,,,,,,,,,,,,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376087,180,1,1,19,52,7fn0aazbc8nx0u040aulozds1,0,76.7,97.2,2023-04-23T19:50:12.152Z,2023-04-24T18:57:13Z,4215496663,140,77.3,4215496677,213,5.0,4215496673,212,2.1,4215496659,56,Left,4215496669,141,94.2,,,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376067,116,49,1,19,52,dich5v7sw466smbqap0d9rbyj,1,22.3,7.9,2023-04-23T19:50:12.153Z,2023-04-24T18:57:23Z,,,,,,,,,,,,,,,,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376197,121,3,1,19,53,dich5v7sw466smbqap0d9rbyj,1,24.5,9.8,2023-04-23T19:50:13.205Z,2023-04-24T18:57:26Z,4215497347,56,Back,4215502023,233,189,4218217545,465,,4215497349,285,,,,,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376627,189,45,1,19,53,7fn0aazbc8nx0u040aulozds1,0,75.5,90.2,2023-04-23T19:50:13.205Z,2023-04-23T19:52:12Z,4215499685,286,,4215499683,56,Left,4215502047,233,121,,,,,,,,,,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376103,117,1,1,19,54,dich5v7sw466smbqap0d9rbyj,1,22.3,7.9,2023-04-23T19:50:13.613Z,2023-04-23T19:50:17Z,4215496751,141,18.3,4215496753,212,8.7,4215496747,56,Back,4215496755,213,1.0,4215496749,140,27.1,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376123,118,1,1,19,59,dich5v7sw466smbqap0d9rbyj,1,30.7,18.5,2023-04-23T19:50:18.589Z,2023-04-23T19:50:19Z,4215496901,140,36.0,4215496903,141,31.8,4215496905,212,10.6,4215496899,56,Back,4215496907,213,1.0,,,,,,,,,,1nqpxso2a9qw8w8g6u4sb60ut,Oriol Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376139,119,1,1,20,0,dich5v7sw466smbqap0d9rbyj,0,37,30,2023-04-23T19:50:19.708Z,2023-04-23T19:50:40Z,4215497819,155,,4215496985,1,,4215496983,213,5.6,4215496977,140,64.5,4215496975,56,Right,4215496979,141,0.0,4215496981,212,36.2,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376141,120,5,1,20,1,dich5v7sw466smbqap0d9rbyj,0,63.4,-1.5,2023-04-23T19:50:20.524Z,2023-04-23T19:50:36Z,4215497689,233,183,4215496993,347,,4215496991,56,Right,,,,,,,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376251,183,5,1,20,1,7fn0aazbc8nx0u040aulozds1,1,36.6,101.5,2023-04-23T19:50:20.524Z,2023-04-23T20:07:55Z,4215497657,56,Back,4215497663,233,120,4215497659,347,,,,,,,,,,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376143,182,43,1,20,2,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-04-23T19:50:21.225Z,2023-04-23T19:50:25Z,4215497015,212,0,4215497245,144,1,4215497017,213,3.1,4215497011,140,38.5,4215497007,168,0,4215497013,141,100.0,4215497009,56,Back,4215497005,3,0,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376291,184,1,1,20,16,7fn0aazbc8nx0u040aulozds1,1,30.2,100,2023-04-23T19:50:36.169Z,2023-04-23T19:50:42Z,4215497873,107,,4215497877,140,40.5,4215497883,213,5.8,4215497881,212,12.3,4215497879,141,93.3,4215497875,56,Back,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376301,185,4,1,20,22,7fn0aazbc8nx0u040aulozds1,1,60,90.8,2023-04-23T19:50:41.529Z,2023-04-23T19:50:44Z,4215497929,152,,4215497975,233,122,4215497925,294,,4215497931,286,,4215497927,56,Left,4215497923,13,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376307,122,4,1,20,22,dich5v7sw466smbqap0d9rbyj,0,40,9.2,2023-04-23T19:50:41.530Z,2023-04-23T19:50:45Z,4215497957,13,,4215497963,152,,4215497959,294,,4215497989,233,185,4215497961,56,Back,4215497965,285,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376337,186,1,1,20,27,7fn0aazbc8nx0u040aulozds1,1,42.1,93.3,2023-04-23T19:50:46.441Z,2023-04-24T18:57:57Z,4215498159,140,37.5,4215498161,141,80.3,4215498155,152,,4215498163,212,10.1,4215498157,56,Back,4215498165,213,4.2,4218218527,189,,4215498153,5,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376373,187,1,1,20,27,7fn0aazbc8nx0u040aulozds1,1,37.5,80.3,2023-04-23T19:50:47.129Z,2023-04-23T19:50:51Z,4215498313,141,89.6,4215498317,213,0.3,4215498309,56,Left,4215498315,212,21.9,4215498311,140,57.5,,,,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376375,188,1,1,20,31,7fn0aazbc8nx0u040aulozds1,0,66.6,85.4,2023-04-23T19:50:50.985Z,2023-04-23T19:50:52Z,4215498337,213,0.6,4215498447,286,,4215498321,56,Left,4215498333,212,0.8,4215498443,233,123,4215498329,141,86.0,4215498441,236,,4215498325,140,67.2,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376383,123,74,1,20,31,dich5v7sw466smbqap0d9rbyj,1,25.5,4.7,2023-04-23T19:50:50.986Z,2023-04-23T20:00:52Z,4215498373,56,Back,4215498463,233,188,4215498375,285,,,,,,,,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376405,124,49,1,20,32,dich5v7sw466smbqap0d9rbyj,1,31.2,23.1,2023-04-23T19:50:51.654Z,2023-04-24T18:58:06Z,,,,,,,,,,,,,,,,,,,,,,,,,1nqpxso2a9qw8w8g6u4sb60ut,Oriol Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376415,125,1,1,20,33,dich5v7sw466smbqap0d9rbyj,1,31.2,23.1,2023-04-23T19:50:52.766Z,2023-04-23T19:50:53Z,4215498509,212,9.5,4215498505,140,28.1,4215498511,213,4.4,4215498503,56,Back,4215498507,141,10.0,,,,,,,,,,1nqpxso2a9qw8w8g6u4sb60ut,Oriol Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376421,126,1,1,20,34,dich5v7sw466smbqap0d9rbyj,1,28.1,10,2023-04-23T19:50:53.470Z,2023-04-23T19:50:54Z,4215498537,140,27.9,4215498545,213,1.6,4215498543,212,11.8,4215498541,141,27.4,4215498533,56,Back,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376441,127,1,1,20,34,dich5v7sw466smbqap0d9rbyj,1,27.9,27.4,2023-04-23T19:50:53.966Z,2023-04-23T19:50:55Z,4215498633,141,25.6,4215498637,213,5.7,4215498631,140,29.7,4215498635,212,2.3,4215498629,56,Back,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376459,128,1,1,20,35,dich5v7sw466smbqap0d9rbyj,1,29.7,25.8,2023-04-23T19:50:55.022Z,2023-04-23T19:50:57Z,4215498723,212,31.4,4215498721,141,70.3,4215498719,140,21.8,4215498717,56,Back,4215498725,213,1.8,,,,,,,,,,1nqpxso2a9qw8w8g6u4sb60ut,Oriol Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376477,129,1,1,20,38,dich5v7sw466smbqap0d9rbyj,1,25.2,76.9,2023-04-23T19:50:57.790Z,2023-04-23T19:51:00Z,4215498823,212,8.3,4215498821,141,73.7,4215498819,140,32.8,4215498817,56,Back,4215498825,213,6.0,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376503,130,1,1,20,40,dich5v7sw466smbqap0d9rbyj,1,36.7,76.2,2023-04-23T19:50:59.934Z,2023-04-23T19:51:03Z,4215499025,56,Back,4215499029,141,69.5,4215499031,212,8.2,4215499027,140,30.2,4215499033,213,3.7,,,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376539,131,1,1,20,44,dich5v7sw466smbqap0d9rbyj,1,30.9,66.3,2023-04-23T19:51:03.822Z,2023-04-23T19:51:08Z,4215499255,212,24.7,4215499251,140,28.0,4215499249,56,Back,4215499257,213,4.6,4215499253,141,30.2,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376579,132,1,1,20,49,dich5v7sw466smbqap0d9rbyj,1,31.3,34.6,2023-04-23T19:51:08.527Z,2023-04-23T19:51:12Z,4215499427,56,Back,4215499433,212,16.5,4215499429,140,27.9,4215499431,141,58.3,4215499435,213,1.8,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376615,133,1,1,20,53,dich5v7sw466smbqap0d9rbyj,1,31.2,71.8,2023-04-23T19:51:12.335Z,2023-04-23T19:51:16Z,4215499609,213,1.0,4215499605,141,95.5,4215499601,56,Back,4215499607,212,19.6,4215499603,140,41.8,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376647,134,1,1,20,57,dich5v7sw466smbqap0d9rbyj,1,38.5,90.9,2023-04-23T19:51:16.574Z,2023-04-23T19:51:19Z,4215499751,56,Back,4215499753,140,27.5,4215499755,141,66.6,4215499759,213,4.1,4215499757,212,20.2,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376681,135,1,1,21,0,dich5v7sw466smbqap0d9rbyj,1,20.2,67,2023-04-23T19:51:19.407Z,2023-04-23T19:53:16Z,4215499939,56,Back,4215499947,213,3.9,4215499943,141,50.4,4215499941,140,8.1,4215499945,212,17.0,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376711,136,1,1,21,5,dich5v7sw466smbqap0d9rbyj,0,8.9,48.4,2023-04-23T19:51:24.319Z,2023-04-23T19:53:15Z,4215500089,56,Center,4215500097,213,6.1,4215500087,157,,4215500099,1,,4215500095,212,55.3,4215500093,141,32.8,4215500091,140,60.6,,,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376727,190,1,1,21,9,7fn0aazbc8nx0u040aulozds1,1,37.3,68.8,2023-04-23T19:51:28.347Z,2023-04-23T19:51:29Z,4215500167,213,0,4215500165,212,18.1,4215500157,3,,4215500163,141,68.8,4215500161,140,54.5,4215500159,56,Center,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376729,191,49,1,21,10,7fn0aazbc8nx0u040aulozds1,1,54.5,68.8,2023-04-23T19:51:29.835Z,2023-04-23T19:51:30Z,,,,,,,,,,,,,,,,,,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376757,192,1,1,21,11,7fn0aazbc8nx0u040aulozds1,1,54.5,69.7,2023-04-23T19:51:30.266Z,2023-04-23T19:51:33Z,4215500323,212,12.2,4215500321,141,87.4,4215500319,140,56.2,4215500325,213,1.4,4215500317,56,Left,,,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376817,193,1,1,21,14,7fn0aazbc8nx0u040aulozds1,1,61.7,85,2023-04-23T19:51:33.627Z,2023-04-23T19:51:38Z,4215500667,56,Left,4215500675,213,1.6,4215500669,140,61.3,4215500673,212,7.0,4215500671,141,95.3,,,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376849,194,1,1,21,19,7fn0aazbc8nx0u040aulozds1,1,77.7,84.4,2023-04-23T19:51:38.843Z,2023-04-24T18:59:01Z,4215500925,56,Left,4215500929,141,87.5,4215500931,212,7.9,4215500927,140,70.4,4215501297,210,15,4215500933,213,2.9,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376853,195,15,1,21,26,7fn0aazbc8nx0u040aulozds1,1,71,67.6,2023-04-23T19:51:45.675Z,2023-04-24T18:59:01Z,4215501343,102,51.3,4215500959,56,Center,4215501351,147,50.2,4215501349,146,99.3,4215501337,29,,4215501335,79,,4215501143,233,138,4215500957,18,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,4215501123,20,,,4215500955,22,4215501345,103,29.7,4215501347,215,,4215501339,55,,,,,,,,,,194,,,,,,,,,,,,,
2538376875,138,10,1,21,26,dich5v7sw466smbqap0d9rbyj,1,1.6,50.5,2023-04-23T19:51:45.775Z,2023-04-24T18:59:11Z,4215501061,173,,4215501147,233,195,4215501065,182,,4218221307,181,,4218221309,378,,4215501067,56,Back,,,,,,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376887,139,6,1,21,28,dich5v7sw466smbqap0d9rbyj,0,0.2,50.1,2023-04-23T19:51:47.243Z,2023-04-24T18:59:27Z,4215501165,56,Back,4215501201,233,196,4215501167,73,,,,,,,,,,,,,,,,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376869,196,6,1,21,28,7fn0aazbc8nx0u040aulozds1,1,99.8,49.9,2023-04-23T19:51:47.243Z,2023-04-23T19:51:51Z,4215501187,233,139,4215501047,56,Center,4215501049,73,,,,,,,,,,,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538377207,197,1,1,22,2,7fn0aazbc8nx0u040aulozds1,1,99.5,99.5,2023-04-23T19:52:22.061Z,2023-04-24T18:59:34Z,4215502817,56,Center,4218221725,72,,4215502805,2,,4215502823,212,41.6,4215502825,213,4.4,4215502827,1,,4215502819,140,88.9,4215502809,6,,575pl0igxsevhmf6nfmjwwyxh,Samú,4215502821,141,40.6,,4218221857,387,4215502813,155,,4218221855,225,,,,,,,,,,,,,,,,,,,,,,,,,,
