id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,qualifier/16/value,qualifier/17/value
2469115395,298,1,1,23,39,9ldqu49smv1xg2va0n2cy28zl,1,67.6,25.6,2022-10-08T17:25:06.138Z,2022-10-08T17:25:07Z,3828692093,140,70.4,3828692097,212,5.5,3828692095,141,32.4,3828692099,213,1.0,3828692091,56,Center,,,,,,,,,,7qwzed85qna21zisvvatrjlxx,Gilberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469115425,299,1,1,23,41,9ldqu49smv1xg2va0n2cy28zl,0,70.4,32.4,2022-10-08T17:25:07.193Z,2022-10-08T17:25:39Z,3828692245,212,10.0,3828692241,140,79.7,3828692247,213,6.1,3828692243,141,29.4,3828692239,56,Center,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469115457,172,8,1,23,42,cgvbluoerzbzcr7aaxge3wkcv,1,20.8,72.3,2022-10-08T17:25:08.437Z,2022-10-10T13:48:47Z,3828692389,56,Back,3835096757,384,,,,,,,,,,,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469148777,366,61,1,23,43,cgvbluoerzbzcr7aaxge3wkcv,0,23.5,70.7,2022-10-08T17:25:09.193Z,2022-10-08T18:06:10Z,3828876823,56,Back,,,,,,,,,,,,,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469115517,300,1,1,23,44,9ldqu49smv1xg2va0n2cy28zl,1,77.3,23.4,2022-10-08T17:25:11.041Z,2022-10-10T13:48:57Z,3828692685,141,11.0,3828692689,213,4.9,3828692681,56,Right,3828692687,212,8.6,3828692683,140,79.1,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469115533,301,1,1,23,47,9ldqu49smv1xg2va0n2cy28zl,1,76.1,12.6,2022-10-08T17:25:13.385Z,2022-10-08T17:25:14Z,3828692769,141,2.8,3828692773,213,5.0,3828692767,140,78.3,3828692771,212,7.1,3828692765,56,Right,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469115567,302,1,1,23,48,9ldqu49smv1xg2va0n2cy28zl,1,78.3,2.8,2022-10-08T17:25:14.473Z,2022-10-08T17:25:16Z,3828692991,213,2.7,3828692985,140,61.3,3828692989,212,19.7,3828692987,141,15.2,3828692983,56,Right,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469115613,303,1,1,23,50,9ldqu49smv1xg2va0n2cy28zl,1,61.3,15.2,2022-10-08T17:25:16.745Z,2022-10-08T17:25:19Z,3828693267,213,1.2,3828693263,141,24.4,3828693265,212,6.8,3828693261,140,63.8,3828693259,56,Center,,,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469115665,304,1,1,23,53,9ldqu49smv1xg2va0n2cy28zl,1,66.7,26.1,2022-10-08T17:25:19.257Z,2022-10-08T17:25:21Z,3828693505,141,16.4,3828693501,140,70.2,3828693507,212,7.6,3828693499,56,Right,3828693511,213,5.2,,,,,,,,,,36fznb9hzqvn6lnlla7f3ycwl,J. Draxler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469115693,305,1,1,23,55,9ldqu49smv1xg2va0n2cy28zl,1,70.2,16.4,2022-10-08T17:25:21.545Z,2022-10-08T17:25:23Z,3828693635,213,5.4,3828693627,56,Right,3828693631,141,4.0,3828693633,212,10.9,3828693629,140,76.8,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469115739,306,1,1,23,56,9ldqu49smv1xg2va0n2cy28zl,1,76.8,4,2022-10-08T17:25:22.921Z,2022-10-08T17:25:26Z,3828693887,212,3.2,3828693883,140,74.5,3828693889,213,2.4,3828693881,56,Right,3828693885,141,7.1,,,,,,,,,,7qwzed85qna21zisvvatrjlxx,Gilberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469115761,173,43,1,24,0,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-10-08T17:25:26.441Z,2022-10-10T13:49:22Z,3828694021,56,Back,3835097643,144,45,3828694023,285,0,,,,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469115765,307,43,1,24,0,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2022-10-08T17:25:26.441Z,2022-10-10T13:49:21Z,3835097595,144,3,3828694045,286,0,3828694043,56,Right,3828694065,233,173,,,,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469115795,308,1,1,24,0,9ldqu49smv1xg2va0n2cy28zl,1,88.2,16.4,2022-10-08T17:25:26.577Z,2022-10-10T13:49:39Z,3828694203,213,1.7,3828694201,212,5.3,3828694199,141,24.1,3828694197,140,87.3,3828694195,56,Center,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469115797,309,61,1,24,1,9ldqu49smv1xg2va0n2cy28zl,0,88.3,28.6,2022-10-08T17:25:27.842Z,2022-10-10T13:49:39Z,3828694209,56,Center,,,,,,,,,,,,,,,,,,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470304277,724,49,1,24,2,cgvbluoerzbzcr7aaxge3wkcv,1,10.8,64.8,2022-10-08T17:25:28.550Z,2022-10-10T13:49:45Z,,,,,,,,,,,,,,,,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469115803,174,12,1,24,3,cgvbluoerzbzcr7aaxge3wkcv,1,8.9,69.8,2022-10-08T17:25:29.277Z,2022-10-10T13:49:45Z,3828694309,167,,3828694239,141,69.8,3828694237,140,0.0,3828694233,56,Back,3828694243,213,3.1,3828694241,212,10.9,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469115813,175,6,1,24,3,cgvbluoerzbzcr7aaxge3wkcv,0,5.1,70.6,2022-10-08T17:25:29.648Z,2022-10-10T13:49:51Z,3828694295,73,,3828694293,56,Back,3828694403,233,310,,,,,,,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469115821,310,6,1,24,3,9ldqu49smv1xg2va0n2cy28zl,1,94.9,29.4,2022-10-08T17:25:29.648Z,2022-10-08T17:49:14Z,3828694357,233,175,3828694335,56,Center,3828694337,75,,,,,,,,,,,,,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469116219,311,1,1,24,24,9ldqu49smv1xg2va0n2cy28zl,0,99.4,0.5,2022-10-08T17:25:51.050Z,2022-10-10T13:50:13Z,3828696469,141,7.9,3835098943,189,,3828696461,56,Right,3828696465,140,96.6,3828696471,212,5.8,3828696475,213,2.1,3828696455,6,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469116237,176,49,1,24,26,cgvbluoerzbzcr7aaxge3wkcv,1,5.5,83.4,2022-10-08T17:25:52.781Z,2022-10-10T13:50:27Z,3835099323,189,,,,,,,,,,,,,,,,,,,,,,,c38u6t2mr5f441tcuxlwpulpm,Miguel Baeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469116289,177,1,1,24,26,cgvbluoerzbzcr7aaxge3wkcv,1,5.5,83.4,2022-10-08T17:25:52.957Z,2022-10-08T17:25:55Z,3828696843,213,6.0,3828696841,212,4.1,3828696837,140,9.2,3828696835,56,Back,3828696839,141,81.6,,,,,,,,,,c38u6t2mr5f441tcuxlwpulpm,Miguel Baeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469116371,178,1,1,24,28,cgvbluoerzbzcr7aaxge3wkcv,0,10.4,87.6,2022-10-08T17:25:54.340Z,2022-10-10T13:50:49Z,3828697289,213,0.1,3828697279,155,,3828697285,141,89.2,3828697281,56,Back,3828697287,212,7.4,3828697283,140,17.4,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470304733,1091,8,1,24,29,9ldqu49smv1xg2va0n2cy28zl,1,82.1,12.1,2022-10-08T17:25:55.283Z,2022-10-10T13:50:54Z,3835099825,15,,3835099719,56,Right,3835099915,384,,,,,,,,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469116375,179,1,1,24,33,cgvbluoerzbzcr7aaxge3wkcv,1,37.9,70.5,2022-10-08T17:25:59.335Z,2022-10-08T18:02:06Z,3828881699,141,70.7,3828881695,56,Back,3828881697,140,30.5,3828881701,212,7.8,3828881703,213,3.1,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469116385,180,1,1,24,34,cgvbluoerzbzcr7aaxge3wkcv,0,23.9,69.7,2022-10-08T17:26:00.476Z,2022-10-08T18:02:27Z,3828883797,56,Back,3828883799,140,19.9,3828883805,213,2.1,3828883801,141,81.2,3828883803,212,8.9,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469116409,312,49,1,24,35,9ldqu49smv1xg2va0n2cy28zl,1,86.8,19.1,2022-10-08T17:26:01.675Z,2022-10-08T17:26:01Z,,,,,,,,,,,,,,,,,,,,,,,,,e81dfbtza1g8v3lozf39x3f85,Diogo Gonçalves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469116457,313,15,1,24,38,9ldqu49smv1xg2va0n2cy28zl,1,86.6,28.8,2022-10-08T17:26:04.296Z,2022-10-10T13:51:24Z,3828703529,215,,3828703553,230,98.8,3828697659,22,,3828697663,63,,3828703523,78,,3828703535,458,,3828703541,146,89.3,3828702979,72,,e81dfbtza1g8v3lozf39x3f85,Diogo Gonçalves,,3828703007,233,181,3828703557,231,3828702983,82,,3828697667,56,3828703527,103,19,3828703525,102,50.9,Center,3828703547,147,,,,,,,46.6,,,,,,,,,33.2,,
2469116523,181,10,1,24,38,cgvbluoerzbzcr7aaxge3wkcv,1,13.9,68.6,2022-10-08T17:26:04.396Z,2022-10-08T17:27:02Z,3828698009,56,Back,3828698007,94,,3828703045,233,313,,,,,,,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469116579,182,45,1,24,42,cgvbluoerzbzcr7aaxge3wkcv,0,23.8,75.9,2022-10-08T17:26:08.584Z,2022-10-08T17:26:23Z,3828698273,285,,3828698269,56,Back,3828699849,233,314,,,,,,,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469116569,314,3,1,24,42,9ldqu49smv1xg2va0n2cy28zl,1,76.2,24.1,2022-10-08T17:26:08.584Z,2022-10-10T13:51:39Z,3828698245,56,Center,3828698247,286,,3828699829,233,182,3835101189,465,,,,,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469116607,315,61,1,24,43,9ldqu49smv1xg2va0n2cy28zl,0,75.9,24,2022-10-08T17:26:10.113Z,2022-10-08T18:02:04Z,3828698437,56,Center,,,,,,,,,,,,,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469116643,183,61,1,24,45,cgvbluoerzbzcr7aaxge3wkcv,1,17.3,81.2,2022-10-08T17:26:11.365Z,2022-10-10T13:51:55Z,3828698599,56,Back,,,,,,,,,,,,,,,,,,,,,,c38u6t2mr5f441tcuxlwpulpm,Miguel Baeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470305117,1092,3,1,24,46,9ldqu49smv1xg2va0n2cy28zl,0,85.9,7.2,2022-10-08T17:26:12.293Z,2022-10-10T13:51:52Z,3835101387,286,,3835101389,465,,3835101385,56,Right,3835101391,467,c38u6t2mr5f441tcuxlwpulpm,,,,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469116749,316,4,1,24,49,9ldqu49smv1xg2va0n2cy28zl,1,93.6,5.9,2022-10-08T17:26:15.433Z,2022-10-08T17:26:18Z,3828699247,233,184,3828699053,295,,3828699057,152,,3828699059,286,,3828699051,13,,3828699055,56,Right,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469116779,184,4,1,24,49,cgvbluoerzbzcr7aaxge3wkcv,0,6.4,94.1,2022-10-08T17:26:15.434Z,2022-10-08T17:26:18Z,3828699175,56,Back,3828699179,285,,3828699171,13,,3828699173,295,,3828699177,152,,3828699285,233,316,,,,,,,c38u6t2mr5f441tcuxlwpulpm,Miguel Baeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469117631,317,1,1,25,40,9ldqu49smv1xg2va0n2cy28zl,0,90.6,5.8,2022-10-08T17:27:06.314Z,2022-10-10T13:52:59Z,3828703949,213,1.3,3828703953,1,,3828703929,152,,3828703919,2,,3835102771,223,,3835102773,72,,3828703941,141,58.4,3828703945,212,36.7,18mddnpa54ygoaefaj0c5obf9,M. Ristić,,3828703925,155,,3828703937,140,3828703933,56,Center,3828703921,5,,,,,,,,,,,,,,,,98.3,,,,,,,,,,,
2469117619,186,12,1,25,43,cgvbluoerzbzcr7aaxge3wkcv,1,2,39.1,2022-10-08T17:27:10.060Z,2022-10-08T17:27:11Z,3828703861,15,,3828703851,141,36.7,3828703855,213,3.7,3828703853,212,3.2,3828703955,167,,3828703849,140,0.0,3828703847,56,Back,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469117625,187,6,1,25,44,cgvbluoerzbzcr7aaxge3wkcv,0,0.6,39.2,2022-10-08T17:27:10.829Z,2022-10-10T13:53:09Z,3828703867,56,Back,3828703869,73,,3828704319,233,318,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469117685,318,6,1,25,44,9ldqu49smv1xg2va0n2cy28zl,1,99.4,60.8,2022-10-08T17:27:10.829Z,2022-10-08T17:49:14Z,3828704265,73,,3828704263,56,Center,3828704281,233,187,,,,,,,,,,,,,,,,18mddnpa54ygoaefaj0c5obf9,M. Ristić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469118161,319,1,1,26,14,9ldqu49smv1xg2va0n2cy28zl,1,99.5,99.5,2022-10-08T17:27:40.954Z,2022-10-10T13:53:37Z,3828706779,155,,3828706781,223,,3828706783,56,Center,3828706791,213,4.4,3828706789,212,29.9,3828708465,210,13,3828708467,154,,3835103247,20,,fvuj5umkjxxb1btu6004xjh1,João Mário,1,3828706785,140,91.2,3828706787,141,3828706775,2,,3828706777,6,,,,,,,,,,,,,,,,57.5,,,,,,,,,,,
2469118167,320,13,1,26,17,9ldqu49smv1xg2va0n2cy28zl,1,91.4,58.8,2022-10-08T17:27:43.368Z,2022-10-10T13:53:37Z,3828707243,328,,3828707237,15,,3828707235,25,,3828708497,102,34.6,3828706815,17,,3828706817,56,Center,3828708483,75,,3828708503,231,52.7,2p86mzr8qnu9iy01fusvovf56,António Silva,,3828708501,230,98.5,3828708499,103,3828708489,29,,3828708491,154,3828708493,55,319,,,,,,,,,,,,,9.7,,,,,,,,,,,
2469118179,190,5,1,26,18,cgvbluoerzbzcr7aaxge3wkcv,1,-0.6,63.4,2022-10-08T17:27:45.069Z,2022-10-08T17:27:45Z,3828706929,233,321,3828706863,56,Back,3828706865,346,,,,,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469118185,321,5,1,26,18,9ldqu49smv1xg2va0n2cy28zl,0,100.6,36.6,2022-10-08T17:27:45.069Z,2022-10-08T18:05:21Z,3828706975,233,190,3828706883,56,Center,3828706885,346,,,,,,,,,,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469118421,191,1,1,26,33,cgvbluoerzbzcr7aaxge3wkcv,1,4.5,60.3,2022-10-08T17:27:59.292Z,2022-10-08T17:28:01Z,3828708369,237,,3828708353,56,Back,3828708349,124,,3828708357,140,8.1,3828708365,213,5.0,3828708361,141,43.6,3828708363,212,12.0,,,,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469118461,192,1,1,26,35,cgvbluoerzbzcr7aaxge3wkcv,1,10.5,43.1,2022-10-08T17:28:01.708Z,2022-10-08T17:28:03Z,3828708603,213,1.4,3828708599,141,69.8,3828708601,212,18.6,3828708595,56,Back,3828708597,140,14.3,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469118517,193,1,1,26,37,cgvbluoerzbzcr7aaxge3wkcv,1,14.2,71.9,2022-10-08T17:28:03.596Z,2022-10-08T17:28:08Z,3828708955,212,16.7,3828708951,140,2.6,3828708953,141,55.1,3828708957,213,3.9,3828708949,56,Back,,,,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469118611,194,1,1,26,41,cgvbluoerzbzcr7aaxge3wkcv,1,4,46.3,2022-10-08T17:28:07.916Z,2022-10-08T17:28:14Z,3828709557,213,5.0,3828709549,56,Back,3828709553,141,15.1,3828709551,140,9.4,3828709555,212,22.0,,,,,,,,,,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469118625,195,1,1,26,48,cgvbluoerzbzcr7aaxge3wkcv,0,30.5,10.6,2022-10-08T17:28:14.268Z,2022-10-08T17:28:18Z,3828709613,140,54.4,3828709615,141,14.6,3828709619,212,25.2,3828709609,56,Right,3828709621,213,0.1,,,,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469118645,322,8,1,26,49,9ldqu49smv1xg2va0n2cy28zl,1,47.3,82.7,2022-10-08T17:28:15.993Z,2022-10-10T13:53:53Z,3828709733,56,Back,3835103573,384,,,,,,,,,,,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469118683,323,49,1,26,50,9ldqu49smv1xg2va0n2cy28zl,1,59.6,85.4,2022-10-08T17:28:16.465Z,2022-10-08T17:28:23Z,,,,,,,,,,,,,,,,,,,,,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469118705,324,1,1,26,51,9ldqu49smv1xg2va0n2cy28zl,1,59.6,85.4,2022-10-08T17:28:17.912Z,2022-10-08T18:02:25Z,3828710063,140,56.9,3828710067,212,8.2,3828710069,213,4.4,3828710061,56,Center,3828710065,141,74.1,,,,,,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469150115,576,3,1,26,52,9ldqu49smv1xg2va0n2cy28zl,0,52.3,87.8,2022-10-08T17:28:18.193Z,2022-10-10T13:54:02Z,3828884293,286,,3835103727,465,,3828884287,56,Left,3828884289,211,,,,,,,,,,,,,,e81dfbtza1g8v3lozf39x3f85,Diogo Gonçalves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469118753,196,1,1,26,54,cgvbluoerzbzcr7aaxge3wkcv,1,41.5,20.4,2022-10-08T17:28:20.531Z,2022-10-08T17:30:17Z,3828719237,141,28.1,3828719233,56,Back,3828719235,140,42.2,3828719239,212,5.3,3828719241,213,1.4,,,,,,,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469118763,197,1,1,26,55,cgvbluoerzbzcr7aaxge3wkcv,1,43.9,29.5,2022-10-08T17:28:21.916Z,2022-10-08T17:30:16Z,3828720419,141,37.1,3828720423,213,1.6,3828720421,212,5.2,3828720415,56,Back,3828720417,140,43.7,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469118791,198,49,1,26,56,cgvbluoerzbzcr7aaxge3wkcv,1,43.3,38.3,2022-10-08T17:28:22.227Z,2022-10-08T17:30:18Z,,,,,,,,,,,,,,,,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469118819,199,1,1,26,57,cgvbluoerzbzcr7aaxge3wkcv,1,43.3,38.3,2022-10-08T17:28:23.419Z,2022-10-08T17:28:24Z,3828710607,212,11.6,3828710605,141,26.6,3828710609,213,3.9,3828710601,140,35.3,3828710597,56,Back,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469118851,200,1,1,26,58,cgvbluoerzbzcr7aaxge3wkcv,1,35.3,26.6,2022-10-08T17:28:24.603Z,2022-10-10T13:54:37Z,3828710783,56,Back,3828710787,141,48.7,3828710789,212,26.6,3828710785,140,14.4,3828710791,213,2.5,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469118901,201,1,1,27,0,cgvbluoerzbzcr7aaxge3wkcv,1,14.4,48.7,2022-10-08T17:28:26.619Z,2022-10-08T17:28:30Z,3828711071,213,0,3828711065,140,23.3,3828711067,141,48.7,3828711063,56,Back,3828711069,212,9.3,,,,,,,,,,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469118929,202,1,1,27,3,cgvbluoerzbzcr7aaxge3wkcv,1,23.3,48.7,2022-10-08T17:28:29.628Z,2022-10-08T17:28:31Z,3828711233,212,9.3,3828711227,56,Back,3828711235,213,0.1,3828711231,141,49.6,3828711229,140,32.1,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469118981,203,1,1,27,4,cgvbluoerzbzcr7aaxge3wkcv,1,32.1,49.6,2022-10-08T17:28:31.020Z,2022-10-08T17:28:34Z,3828711613,212,6.4,3828711615,213,3.2,3828711611,141,48.8,3828711609,140,26.0,3828711607,56,Back,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469119019,204,1,1,27,8,cgvbluoerzbzcr7aaxge3wkcv,1,28.1,48.5,2022-10-08T17:28:34.348Z,2022-10-08T17:28:36Z,3828711829,140,42.1,3828711835,212,15.8,3828711833,141,57.2,3828711825,56,Back,3828711837,213,0.4,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469119057,205,1,1,27,10,cgvbluoerzbzcr7aaxge3wkcv,1,42.1,57.2,2022-10-08T17:28:36.523Z,2022-10-08T17:28:38Z,3828712033,212,9.0,3828712027,56,Back,3828712035,213,4.3,3828712031,141,45.2,3828712029,140,38.5,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469119117,206,1,1,27,12,cgvbluoerzbzcr7aaxge3wkcv,1,38.5,43.6,2022-10-08T17:28:38.459Z,2022-10-08T17:28:42Z,3828712393,212,13.9,3828712395,213,4.3,3828712391,141,24.8,3828712389,140,33.4,3828712387,56,Back,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469119121,207,1,1,27,16,cgvbluoerzbzcr7aaxge3wkcv,0,33.9,18.1,2022-10-08T17:28:42.827Z,2022-10-08T17:28:45Z,3828712519,233,325,3828712405,155,,3828712407,56,Back,3828712523,286,,3828712517,236,,3828712413,212,1.5,3828712411,141,18.5,3828712415,213,0.2,110maz3wmyhfk670un6ieloet,Josué Sá,,3828712409,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
