id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist
2469011331,623,1,2,51,14,7catg5lpivcmpf4xhggh6d8rk,0,92.4,8.7,2022-10-08T15:39:37.196Z,2022-10-10T20:40:33Z,3828142229,141,24.4,3828142227,140,93.3,3835684613,178,,3828142225,56,Center,3828142231,212,10.7,3828142233,213,1.5,,,,,,,c270jephiphzfpig96q3jyz11,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469011295,325,61,2,51,14,cmbqc74mshg77ra7mywec2a6b,1,12.5,83.3,2022-10-08T15:39:37.242Z,2022-10-10T20:40:28Z,3835684987,178,,3828142019,56,Back,,,,,,,,,,,,,,,,,,,fkx4v1ux771bqn2g9bn3340k,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469011359,326,49,2,51,16,cmbqc74mshg77ra7mywec2a6b,1,7.5,71.3,2022-10-08T15:39:39.004Z,2022-10-10T20:40:41Z,,,,,,,,,,,,,,,,,,,,,,,,,7tih9jkxsbmeycu610gshs0h6,Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469011479,327,1,2,51,16,cmbqc74mshg77ra7mywec2a6b,1,7.5,71.3,2022-10-08T15:39:39.034Z,2022-10-10T20:40:46Z,3828142967,141,91.8,3828142969,212,17.6,3828142971,213,0.9,3828142965,140,17.8,3828142963,56,Back,3835685755,178,,,,,,,,7tih9jkxsbmeycu610gshs0h6,Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469011489,328,61,2,51,23,cmbqc74mshg77ra7mywec2a6b,1,20.3,93,2022-10-08T15:39:45.285Z,2022-10-10T20:41:14Z,3835686735,178,,3828143477,238,,3828143019,56,Back,,,,,,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469011519,329,5,2,51,25,cmbqc74mshg77ra7mywec2a6b,0,27.2,101.2,2022-10-08T15:39:48.051Z,2022-10-10T20:41:48Z,3828143143,347,,3828143867,233,624,3828143137,56,Back,,,,,,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469011511,624,5,2,51,25,7catg5lpivcmpf4xhggh6d8rk,1,72.8,-1.2,2022-10-08T15:39:48.051Z,2022-10-10T20:41:48Z,3828143107,347,,3828143807,233,329,3828143105,56,Right,,,,,,,,,,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469014755,330,27,2,52,21,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-10-08T15:40:43.396Z,2022-10-10T20:43:14Z,3828432767,233,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469013401,625,27,2,52,21,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2022-10-08T15:40:43.396Z,2022-10-10T20:43:15Z,3828153463,53,c270jephiphzfpig96q3jyz11,3828432797,233,330,3828153461,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469015789,331,28,2,53,29,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-10-08T15:41:52.164Z,2022-10-10T20:43:37Z,3828166859,233,626,3828166693,55,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469015805,626,28,2,53,29,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2022-10-08T15:41:52.164Z,2022-10-10T20:43:35Z,3828166751,55,625,3828166893,233,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469016021,627,1,2,53,44,7catg5lpivcmpf4xhggh6d8rk,0,73.1,0,2022-10-08T15:42:06.455Z,2022-10-10T20:43:43Z,3828167975,213,0.7,3828167973,212,16.7,3828167965,107,,3828167971,141,14.1,3828170185,189,,3828168175,238,,3828167967,56,Right,3828167969,140,85.1,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469016009,332,49,2,53,45,cmbqc74mshg77ra7mywec2a6b,1,7.5,81.6,2022-10-08T15:42:07.835Z,2022-10-10T20:44:07Z,,,,,,,,,,,,,,,,,,,,,,,,,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469016199,333,1,2,53,45,cmbqc74mshg77ra7mywec2a6b,1,7.5,81.6,2022-10-08T15:42:07.880Z,2022-10-10T20:44:03Z,3828169027,140,19.8,3828169029,141,77.4,3828169033,213,6.1,3835692145,178,,3828169031,212,13.2,3828169025,56,Back,,,,,,,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469016349,334,1,2,53,53,cmbqc74mshg77ra7mywec2a6b,1,31.3,70.7,2022-10-08T15:42:16.064Z,2022-10-10T20:44:16Z,3828169901,212,22.4,3828169899,141,38.5,3828169889,56,Back,3835692627,178,,3828169903,213,4.5,3828169893,140,26.8,,,,,,,7tih9jkxsbmeycu610gshs0h6,Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469016615,335,1,2,53,58,cmbqc74mshg77ra7mywec2a6b,1,28.5,40.4,2022-10-08T15:42:20.304Z,2022-10-10T20:44:25Z,3835693015,178,,3828171317,56,Back,3828171319,140,33.5,3828171329,213,1.0,3828171321,141,53.4,3828171325,212,10.3,,,,,,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469016685,336,1,2,54,0,cmbqc74mshg77ra7mywec2a6b,1,44.2,49.1,2022-10-08T15:42:23.134Z,2022-10-10T20:44:33Z,3828171663,140,61.5,3835693325,178,,3828171661,56,Left,3828171673,212,38.1,3828171681,1,,3828171677,213,1.1,3828171667,141,98.4,,,,61g2iu3hmixel62zp2yp29tqt,Anderson Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469016807,337,1,2,54,7,cmbqc74mshg77ra7mywec2a6b,1,61.5,98.4,2022-10-08T15:42:29.785Z,2022-10-10T20:44:47Z,3828172253,56,Back,3828172259,141,94.4,3828172263,212,15.7,3828172257,140,46.8,3828172265,213,3.3,3835693757,178,,,,,,,,fkx4v1ux771bqn2g9bn3340k,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469016961,338,1,2,54,12,cmbqc74mshg77ra7mywec2a6b,1,46.6,87.8,2022-10-08T15:42:34.383Z,2022-10-10T20:45:08Z,3828173123,56,Back,3835694441,178,,3828173125,140,38.9,3828173131,213,3.5,3828173129,212,8.6,3828173127,141,83.6,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469017123,339,1,2,54,16,cmbqc74mshg77ra7mywec2a6b,1,38.3,73.4,2022-10-08T15:42:38.683Z,2022-10-10T20:45:14Z,3828174063,56,Back,3828174071,141,54.5,3828174075,212,14.5,3828174077,213,4.2,3828174067,140,32.0,3835694599,178,,,,,,,,7tih9jkxsbmeycu610gshs0h6,Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469017287,340,1,2,54,21,cmbqc74mshg77ra7mywec2a6b,1,30.1,53.7,2022-10-08T15:42:43.313Z,2022-10-10T20:45:23Z,3828174943,212,23.0,3828174935,140,35.3,3835694905,178,,3828174931,56,Back,3828174939,141,20.8,3828174947,213,5.0,,,,,,,61g2iu3hmixel62zp2yp29tqt,Anderson Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469017323,341,1,2,54,26,cmbqc74mshg77ra7mywec2a6b,0,55.2,13.3,2022-10-08T15:42:48.402Z,2022-10-10T20:45:30Z,3828175127,212,19.5,3828175129,213,1.0,3828175121,56,Center,3835695225,178,,3828175123,140,65.7,3828175125,141,37.0,,,,,,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469017335,628,8,2,54,26,7catg5lpivcmpf4xhggh6d8rk,1,35.3,60.3,2022-10-08T15:42:49.112Z,2022-10-10T20:45:42Z,3835271891,385,,3828175147,56,Back,3835695469,178,,,,,,,,,,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469017635,342,1,2,54,32,cmbqc74mshg77ra7mywec2a6b,1,55.3,35.3,2022-10-08T15:42:54.914Z,2022-10-10T20:46:10Z,3828176767,213,0.2,3835696249,178,,3828176763,212,14.9,3828176757,56,Center,3828176761,141,39.7,3828176759,140,69.2,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469020587,353,1,2,54,33,cmbqc74mshg77ra7mywec2a6b,0,65.6,36.4,2022-10-08T15:42:55.746Z,2022-10-10T21:12:32Z,3828212717,286,,3828192801,56,Center,3835697881,178,,3828192805,141,34.7,3828212713,233,629,3828192809,213,5.3,3828192803,140,66.4,3828192807,212,1.4,35y61220qzlyedki00vfmioyx,K. Tagawa,3828212711,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469017611,629,74,2,54,33,7catg5lpivcmpf4xhggh6d8rk,1,31.3,63.7,2022-10-08T15:42:55.843Z,2022-10-10T21:12:43Z,3828212651,285,,3828212785,233,353,3828176599,56,Back,3835696867,178,,,,,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469017657,630,49,2,54,34,7catg5lpivcmpf4xhggh6d8rk,1,22.7,55.4,2022-10-08T15:42:56.905Z,2022-10-10T20:47:22Z,,,,,,,,,,,,,,,,,,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469017721,631,1,2,54,36,7catg5lpivcmpf4xhggh6d8rk,1,22.7,55.4,2022-10-08T15:42:58.354Z,2022-10-10T20:47:30Z,3828177235,212,14.2,3835698409,178,,3828177233,141,69.8,3828177231,140,32.5,3828177229,56,Back,3828177237,213,0.8,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469017729,632,1,2,54,36,7catg5lpivcmpf4xhggh6d8rk,1,33.2,70.7,2022-10-08T15:42:59.214Z,2022-10-10T20:47:36Z,3828177297,213,2.4,3828177289,56,Back,3828177293,141,83.0,3828177295,212,12.1,3835698571,178,,3828177325,156,,3828177291,140,24.9,,,,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469017771,633,1,2,54,38,7catg5lpivcmpf4xhggh6d8rk,1,25.5,85.3,2022-10-08T15:43:00.563Z,2022-10-10T20:47:43Z,3828177515,212,10.6,3828177513,141,73.0,3828177511,140,19.3,3828177519,213,4.1,3828177509,56,Back,3835698729,178,,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469017833,634,1,2,54,39,7catg5lpivcmpf4xhggh6d8rk,0,19.3,73,2022-10-08T15:43:01.885Z,2022-10-10T20:47:50Z,3828177875,212,21.2,3828177873,141,71.6,3828177865,56,Back,3828177871,140,39.5,3828177863,157,,3828177883,1,,3828177879,213,6.2,3835698929,178,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469017881,343,1,2,54,43,cmbqc74mshg77ra7mywec2a6b,0,64.7,31,2022-10-08T15:43:05.522Z,2022-10-10T20:48:03Z,3828178175,213,0.3,3828178147,56,Center,3828178163,140,78.1,3828178171,212,14.5,3828178167,141,36.4,3828178145,3,,3835699269,178,,,,,61g2iu3hmixel62zp2yp29tqt,Anderson Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469017893,635,1,2,54,45,7catg5lpivcmpf4xhggh6d8rk,0,29.6,63.9,2022-10-08T15:43:07.576Z,2022-10-10T20:48:14Z,3828178219,140,27.2,3828178217,56,Back,3828178223,212,5.6,3828178225,213,2.0,3828178215,3,,3835699517,178,,3828178221,141,71.3,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469017947,344,61,2,54,46,cmbqc74mshg77ra7mywec2a6b,1,72.7,27.5,2022-10-08T15:43:08.472Z,2022-10-10T20:48:30Z,3828178489,56,Center,3835700103,178,,,,,,,,,,,,,,,,,,,,c7vhfnn9bft0xk3lcx7komfze,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469017997,636,1,2,54,47,7catg5lpivcmpf4xhggh6d8rk,1,38.8,79.3,2022-10-08T15:43:09.824Z,2022-10-10T20:48:41Z,3828178763,212,6.3,3828178757,56,Back,3828178765,213,1.8,3835700277,178,,3828178759,140,37.2,3828178761,141,88.3,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469018033,637,1,2,54,49,7catg5lpivcmpf4xhggh6d8rk,1,37.3,88.3,2022-10-08T15:43:11.664Z,2022-10-10T20:48:47Z,3828178917,212,17.8,3828178919,213,5.4,3828178911,56,Back,3835700581,178,,3828178915,141,67.3,3828178913,140,47.4,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469018045,638,1,2,54,50,7catg5lpivcmpf4xhggh6d8rk,1,47.4,67.3,2022-10-08T15:43:12.782Z,2022-10-10T20:49:05Z,3828179049,156,,3828178977,56,Back,3828178981,141,75.0,3828178983,212,9.5,3828178985,213,2.6,3828178979,140,39.9,3835701123,178,,,,,c270jephiphzfpig96q3jyz11,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470440233,1645,43,2,54,50,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2022-10-08T15:43:12.811Z,2022-10-10T22:55:31Z,3835847271,178,0,3835847381,144,82,,,,,,,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469018247,639,1,2,54,51,7catg5lpivcmpf4xhggh6d8rk,1,40.3,75,2022-10-08T15:43:13.734Z,2022-10-11T06:50:45Z,3828180097,140,62.0,3828180099,141,19.3,3835701311,178,,3828180091,155,,3828180101,212,44.2,3828184225,210,13,3828180103,213,5.3,3828180095,56,Right,eee0bq4dkdn91l81e8cf1zxpm,Pote,3828180105,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2469018867,346,45,2,54,56,cmbqc74mshg77ra7mywec2a6b,0,22.1,70.6,2022-10-08T15:43:18.964Z,2022-10-10T20:50:03Z,3828183395,56,Back,3828184153,233,640,3828183397,285,,,,,,,,,,,,,,,,,fkx4v1ux771bqn2g9bn3340k,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469018449,640,3,2,54,56,7catg5lpivcmpf4xhggh6d8rk,1,77.9,29.4,2022-10-08T15:43:18.964Z,2022-10-10T20:50:02Z,3835702313,389,,3828181187,286,,3835274343,465,,3828184095,233,346,3828181185,56,Center,,,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469018459,641,13,2,55,1,7catg5lpivcmpf4xhggh6d8rk,1,87.3,46.6,2022-10-08T15:43:23.354Z,2022-10-11T06:50:45Z,3828181977,72,,3828181217,22,,3828184327,215,,3828184315,29,,3828184323,102,60.8,3835703133,178,,3828181221,56,Center,3828181219,17,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,3828184329,230,3828184317,55,3828184325,103,8.3,98.6,3828184313,73,3828184333,231,49.5,639,,,,,,,,,,,,,,,,,,,,,,,,,,
2469018441,345,5,2,55,1,cmbqc74mshg77ra7mywec2a6b,1,-1.1,40.4,2022-10-08T15:43:24.134Z,2022-10-10T20:50:23Z,3828181135,346,,3828181481,233,642,3828181131,56,Back,,,,,,,,,,,,,,,,fkx4v1ux771bqn2g9bn3340k,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469018483,642,5,2,55,1,7catg5lpivcmpf4xhggh6d8rk,0,101.1,59.6,2022-10-08T15:43:24.134Z,2022-10-10T20:50:22Z,3828181519,233,345,3828181327,56,Center,3828181335,346,,,,,,,,,,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469019093,347,1,2,55,20,cmbqc74mshg77ra7mywec2a6b,1,4.8,47.8,2022-10-08T15:43:42.684Z,2022-10-10T20:50:34Z,3828184701,237,,3828184675,124,,3828184689,212,45.3,3828185361,189,,3828184695,1,,3828184681,140,36.0,3828184691,213,0.8,3828184685,141,93.8,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,3828184679,56,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469019117,348,4,2,55,20,cmbqc74mshg77ra7mywec2a6b,1,35.2,93.3,2022-10-08T15:43:42.783Z,2022-10-10T20:50:46Z,3828184941,233,643,3828184847,152,,3828186945,295,,3828184851,286,,3828184845,56,Back,3828184843,13,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469019099,643,4,2,55,20,7catg5lpivcmpf4xhggh6d8rk,0,64.8,6.7,2022-10-08T15:43:42.784Z,2022-10-10T20:50:45Z,3828184737,285,,3828184729,13,,3828184731,56,Right,3828187173,295,,3828184733,152,,3835703863,178,,3828184981,233,348,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469019605,349,1,2,55,37,cmbqc74mshg77ra7mywec2a6b,0,37.5,95.3,2022-10-08T15:43:59.575Z,2022-10-10T20:52:30Z,3835706407,178,,3828187539,5,,3828187549,212,7.4,3828187547,141,92.1,3828187545,140,44.2,3828187551,213,6.0,3828187543,56,Back,3828189289,189,,fkx4v1ux771bqn2g9bn3340k,MT,3828187541,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469019613,644,61,2,55,37,7catg5lpivcmpf4xhggh6d8rk,1,58.5,5.2,2022-10-08T15:43:59.824Z,2022-10-10T20:52:37Z,3828187593,56,Right,3835706555,178,,3828222137,189,,,,,,,,,,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469019717,350,5,2,55,37,cmbqc74mshg77ra7mywec2a6b,1,40.4,101.5,2022-10-08T15:44:00.064Z,2022-10-10T20:52:45Z,3828188255,233,645,3828188159,56,Back,3828188161,347,,,,,,,,,,,,,,,,,fkx4v1ux771bqn2g9bn3340k,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469019631,645,5,2,55,37,7catg5lpivcmpf4xhggh6d8rk,0,59.6,-1.5,2022-10-08T15:44:00.064Z,2022-10-10T20:52:46Z,3828188315,233,350,3828187701,347,,3828187699,56,Right,,,,,,,,,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469019839,351,1,2,55,45,cmbqc74mshg77ra7mywec2a6b,1,39.7,100,2022-10-08T15:44:08.014Z,2022-10-10T20:52:54Z,3828188789,212,24.8,3828188787,141,96.0,3828188783,56,Left,3828188791,213,6.1,3828188785,140,63.0,3828188793,1,,3828188781,107,,,,,fkx4v1ux771bqn2g9bn3340k,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469019863,352,61,2,55,47,cmbqc74mshg77ra7mywec2a6b,0,61.4,94,2022-10-08T15:44:09.832Z,2022-10-10T20:53:13Z,3828188893,56,Left,3835707329,21,,3835707331,178,,,,,,,,,,,,,,,,,35y61220qzlyedki00vfmioyx,K. Tagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469019849,646,49,2,55,48,7catg5lpivcmpf4xhggh6d8rk,1,35,6.6,2022-10-08T15:44:10.330Z,2022-10-10T20:53:27Z,,,,,,,,,,,,,,,,,,,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469019883,647,1,2,55,48,7catg5lpivcmpf4xhggh6d8rk,1,35,6.6,2022-10-08T15:44:10.355Z,2022-10-10T20:53:31Z,3828188967,212,7.9,3828188969,213,1.5,3835707733,178,,3828188961,140,35.7,3828188965,141,18.2,3828188957,56,Back,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469019927,648,1,2,55,48,7catg5lpivcmpf4xhggh6d8rk,1,36.1,18.7,2022-10-08T15:44:10.822Z,2022-10-10T20:53:37Z,3828189211,212,9.5,3828189215,213,3.3,3828189205,56,Back,3828189207,140,27.1,3835707825,178,,3828189209,141,16.7,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469019943,649,1,2,55,49,7catg5lpivcmpf4xhggh6d8rk,1,27.1,16.7,2022-10-08T15:44:11.815Z,2022-10-10T20:53:44Z,3828189329,212,10.0,3828189327,141,31.3,3828189323,56,Back,3828189325,140,25.8,3828189331,213,1.7,3835708019,178,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469020109,650,1,2,55,53,7catg5lpivcmpf4xhggh6d8rk,1,31,36,2022-10-08T15:44:15.259Z,2022-10-10T20:53:51Z,3828190229,140,31.3,3828190239,213,1.6,3828190227,56,Back,3835708249,178,,3828190231,141,60.3,3828190235,212,16.5,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469020181,651,1,2,55,57,7catg5lpivcmpf4xhggh6d8rk,1,33.9,69.8,2022-10-08T15:44:19.414Z,2022-10-10T20:54:01Z,3835708519,178,,3828190653,140,29.6,3828190655,141,53.2,3828190649,56,Back,3828190657,212,12.2,3828190659,213,4.3,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469020271,652,1,2,55,59,7catg5lpivcmpf4xhggh6d8rk,1,29.3,49.2,2022-10-08T15:44:22.064Z,2022-10-10T20:54:10Z,3828191161,140,34.5,3828191159,56,Back,3828191171,213,5.1,3828191165,141,27.8,3835708781,178,,3828191167,212,15.5,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469020373,653,1,2,56,1,7catg5lpivcmpf4xhggh6d8rk,1,31.8,27.7,2022-10-08T15:44:24.204Z,2022-10-10T20:54:18Z,3828191633,56,Back,3828191635,140,46.9,3835709043,178,,3828191641,213,6.0,3828191639,212,16.4,3828191637,141,21.7,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469020427,654,1,2,56,4,7catg5lpivcmpf4xhggh6d8rk,1,47.5,23.8,2022-10-08T15:44:27.203Z,2022-10-10T20:54:27Z,3828191899,141,31.6,3828191901,212,8.6,3828191903,213,2.5,3828191897,140,41.1,3828191895,56,Back,3835709203,178,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469020581,655,1,2,56,5,7catg5lpivcmpf4xhggh6d8rk,1,40.7,31.6,2022-10-08T15:44:28.223Z,2022-10-10T20:56:27Z,3828192767,141,20.4,3835711307,178,,3828192769,212,13.1,3828192763,56,Back,3828192765,140,30.5,3828192771,213,3.8,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469020733,656,1,2,56,11,7catg5lpivcmpf4xhggh6d8rk,1,30.9,29.4,2022-10-08T15:44:33.375Z,2022-10-10T20:54:32Z,3828193629,56,Back,3828193637,212,19.3,3828193639,213,1.7,3835709289,178,,3828193633,140,28.1,3828193635,141,57.5,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469020799,657,1,2,56,17,7catg5lpivcmpf4xhggh6d8rk,1,36.6,66.4,2022-10-08T15:44:39.625Z,2022-10-10T20:54:38Z,3835709453,178,,3828193997,140,41.9,3828194007,213,1.2,3828194005,212,16.0,3828193993,56,Back,3828194001,141,88.5,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
