id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2484991393,189,43,1,15,29,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2022-11-12T20:50:29.108Z,2022-11-12T20:51:49Z,3912550967,144,61,3912547665,56,Center,,,,,,,,,,,,,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484991395,190,43,1,15,31,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2022-11-12T20:50:30.884Z,2022-11-12T20:51:52Z,3912547667,56,Center,3912551117,144,5,3912547669,346,0,,,,,,,,,,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484991425,91,43,1,15,35,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2022-11-12T20:50:34.478Z,2022-11-12T20:51:03Z,3912547837,346,0,3912547883,233,190,3912547835,56,Back,3912548833,144,5,,,,,,,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484991597,92,1,1,15,56,3b4nxgvmwzstmoq6borytkwx1,0,19.7,59.9,2022-11-12T20:50:55.745Z,2022-11-15T09:01:43Z,3912548803,157,,3912548913,5,,3912548967,241,,3917431909,178,,3912548719,212,44.2,3912548713,56,Center,3912548721,213,0.2,3912548723,1,,ekjpc2tvdk5jtiamtufdqkr85,Rafael Bracali,3912548715,140,60.7,3912548717,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484991605,191,49,1,15,59,66bsnl0zjb7l5akwo00h0y5me,1,28.2,18.4,2022-11-12T20:50:59.265Z,2022-11-15T09:02:10Z,,,,,,,,,,,,,,,,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484991621,192,1,1,16,1,66bsnl0zjb7l5akwo00h0y5me,1,27.2,18.7,2022-11-12T20:51:00.732Z,2022-11-15T09:02:16Z,3912548865,56,Back,3917432453,178,,3912548867,140,7.3,3912548869,141,44.3,3912548871,212,27.2,3912548873,213,2.4,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484991643,193,1,1,16,6,66bsnl0zjb7l5akwo00h0y5me,1,9.4,46.4,2022-11-12T20:51:05.660Z,2022-11-15T09:02:21Z,3917432559,178,,3912548989,141,98.3,3912548991,212,40.4,3912548993,213,1.1,3912548987,140,28.2,3912548995,1,,3912548985,56,Back,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484991655,194,1,1,16,10,66bsnl0zjb7l5akwo00h0y5me,1,20.5,97.2,2022-11-12T20:51:09.713Z,2022-11-15T09:02:24Z,3912549061,213,4.2,3912549053,56,Back,3912549059,212,15.2,3917432593,178,,3912549055,140,13.7,3912549057,141,77.4,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484991701,195,1,1,16,13,66bsnl0zjb7l5akwo00h0y5me,1,13.7,77,2022-11-12T20:51:12.646Z,2022-11-15T09:02:27Z,3912549269,141,56.0,3917432643,178,,3912549265,56,Back,3912549273,213,4.2,3912549271,212,16.1,3912549267,140,6.7,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484991765,196,1,1,16,16,66bsnl0zjb7l5akwo00h0y5me,1,8,53,2022-11-12T20:51:16.146Z,2022-11-15T09:02:35Z,3912549595,56,Back,3912549601,212,44.0,3912549603,213,5.5,3917432725,178,,3912549597,140,36.2,3912549605,1,,3912549599,141,5.2,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485920361,721,83,1,16,24,3b4nxgvmwzstmoq6borytkwx1,1,32.8,70.6,2022-11-12T20:51:23.762Z,2022-11-15T09:35:39Z,3917456713,399,424821,,,,,,,,,,,,,,,,,,,,,,90ojk78yhwtwbnz0k5w1ow6hh,I. Vukotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484991767,197,61,1,16,24,66bsnl0zjb7l5akwo00h0y5me,0,67.1,31.3,2022-11-12T20:51:23.787Z,2022-11-15T09:03:56Z,3917433879,178,,3912549611,56,Center,,,,,,,,,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484991805,93,1,1,16,25,3b4nxgvmwzstmoq6borytkwx1,1,25.2,77.9,2022-11-12T20:51:24.869Z,2022-11-15T09:04:01Z,3912549773,56,Back,3912549779,141,82.8,3917433985,178,,3912549775,140,39.7,3912549789,213,0.2,3912549785,212,15.6,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484991849,94,49,1,16,28,3b4nxgvmwzstmoq6borytkwx1,1,35.7,90,2022-11-12T20:51:27.632Z,2022-11-15T09:04:06Z,,,,,,,,,,,,,,,,,,,,,,,,,96tuk7bpr043jh2obpegcgd4a,M. Watai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484991861,95,1,1,16,29,3b4nxgvmwzstmoq6borytkwx1,1,35.7,90,2022-11-12T20:51:29.011Z,2022-11-15T09:04:11Z,3912549995,140,52.9,3912550005,213,5.6,3912549993,56,Center,3912549999,141,69.6,3917434155,178,,3912550003,212,22.8,,,,,,,96tuk7bpr043jh2obpegcgd4a,M. Watai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484991885,96,1,1,16,30,3b4nxgvmwzstmoq6borytkwx1,1,52.9,69.6,2022-11-12T20:51:30.207Z,2022-11-15T09:04:14Z,3912550137,212,9.8,3912550135,141,73.3,3917434229,178,,3912550131,56,Back,3912550139,213,2.9,3912550133,140,43.9,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484991917,97,1,1,16,32,3b4nxgvmwzstmoq6borytkwx1,0,45,71.4,2022-11-12T20:51:32.181Z,2022-11-15T09:04:17Z,3912550283,213,5.5,3912550281,212,38.2,3912550273,155,,3912550279,141,30.7,3912550277,140,70.1,3917434285,178,,3912550285,1,,3912550275,56,Center,90ojk78yhwtwbnz0k5w1ow6hh,I. Vukotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484991949,198,1,1,16,35,66bsnl0zjb7l5akwo00h0y5me,1,24.1,75,2022-11-12T20:51:34.850Z,2022-11-15T09:04:21Z,3917434323,178,,3912550467,141,65.1,3912550475,213,3.4,3912550453,3,,3912550459,56,Back,3912550463,140,1.8,3912550471,212,24.4,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484991953,199,52,1,16,38,66bsnl0zjb7l5akwo00h0y5me,1,1.8,65.1,2022-11-12T20:51:37.532Z,2022-11-15T09:04:24Z,3917434407,178,,3916531147,376,,,,,,,,,,,,,,,,,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484991981,200,1,1,16,40,66bsnl0zjb7l5akwo00h0y5me,1,11,65,2022-11-12T20:51:39.499Z,2022-11-15T09:04:27Z,3912550605,140,35.9,3912550649,189,,3912550607,141,95.7,3912550613,1,,3912550611,213,0.7,3912550601,123,,3912550609,212,33.5,3912550603,56,Back,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,3917434437,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992027,201,1,1,16,46,66bsnl0zjb7l5akwo00h0y5me,1,46.2,97.4,2022-11-12T20:51:45.951Z,2022-11-15T09:04:37Z,3912550817,56,Back,3912550827,213,3.3,3912550825,212,9.9,3912550823,141,94.7,3917434571,178,,3912550819,140,36.9,,,,,,,2j8v4lkqeg1bcqp77ezseo8vd,Galeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992065,202,1,1,16,48,66bsnl0zjb7l5akwo00h0y5me,1,36.9,94.7,2022-11-12T20:51:47.673Z,2022-11-15T09:04:40Z,3912551057,56,Back,3917434661,178,,3912551065,213,4.5,3912551061,141,79.7,3912551063,212,10.5,3912551059,140,34.5,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992079,203,1,1,16,51,66bsnl0zjb7l5akwo00h0y5me,1,35.3,75.9,2022-11-12T20:51:51.024Z,2022-11-15T09:04:48Z,3912551151,213,4.7,3912551143,56,Back,3912551149,212,31.3,3912551147,141,29.9,3917434797,178,,3912551145,140,35.8,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992087,204,1,1,16,54,66bsnl0zjb7l5akwo00h0y5me,1,36.7,28.4,2022-11-12T20:51:53.848Z,2022-11-15T09:04:52Z,3912551179,56,Right,3917434921,178,,3912551183,141,3.1,3912551181,140,54.7,3912551187,213,5.5,3912551185,212,25.6,,,,,,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992107,205,1,1,16,55,66bsnl0zjb7l5akwo00h0y5me,1,54.7,3.1,2022-11-12T20:51:55.316Z,2022-11-15T09:04:57Z,3917435047,178,,3912551275,213,2.5,3912551267,56,Back,3912551269,140,35.8,3912551271,141,22.9,3912551273,212,24.0,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992133,206,1,1,16,58,66bsnl0zjb7l5akwo00h0y5me,1,35.7,23.3,2022-11-12T20:51:57.716Z,2022-11-15T09:05:11Z,3912551443,212,31.6,3912551441,141,69.8,3912551439,140,36.4,3912551437,56,Back,3912551445,213,1.5,3917435365,178,,,,,,,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992147,207,1,1,17,2,66bsnl0zjb7l5akwo00h0y5me,1,40.7,70.5,2022-11-12T20:52:01.339Z,2022-11-15T09:05:16Z,3912551537,212,29.8,3917435433,178,,3912551535,141,97.1,3912551533,140,63.2,3912551531,56,Left,3912551539,213,0.7,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992167,208,1,1,17,5,66bsnl0zjb7l5akwo00h0y5me,1,62.3,96.9,2022-11-12T20:52:04.749Z,2022-11-15T09:05:21Z,3912551655,212,9.1,3912551657,213,4.3,3917435525,178,,3912551651,140,58.5,3912551653,141,84.8,3912551649,56,Left,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992205,209,1,1,17,7,66bsnl0zjb7l5akwo00h0y5me,1,58.4,85.4,2022-11-12T20:52:07.278Z,2022-11-15T09:05:24Z,3912551815,213,4.5,3912551809,140,53.0,3912551813,212,22.3,3912551811,141,53.7,3912551807,56,Center,3917435587,178,,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992221,210,1,1,17,10,66bsnl0zjb7l5akwo00h0y5me,0,55.4,45.7,2022-11-12T20:52:09.833Z,2022-11-15T09:06:19Z,3912551909,140,82.9,3912551917,1,,3912551915,213,5.5,3912551913,212,42.9,3912551911,141,0.0,3912551907,56,Right,3917436575,178,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992247,98,5,1,17,13,3b4nxgvmwzstmoq6borytkwx1,1,15.2,101.5,2022-11-12T20:52:12.649Z,2022-11-15T09:06:23Z,3912551999,347,,3912552009,233,211,3912551997,56,Back,,,,,,,,,,,,,,,,96tuk7bpr043jh2obpegcgd4a,M. Watai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992225,211,5,1,17,13,66bsnl0zjb7l5akwo00h0y5me,0,84.8,-1.5,2022-11-12T20:52:12.649Z,2022-11-15T09:06:23Z,3912551921,56,Right,3912551923,347,,3912552013,233,98,,,,,,,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992383,99,1,1,17,33,3b4nxgvmwzstmoq6borytkwx1,0,19.6,100,2022-11-12T20:52:32.706Z,2022-11-15T09:06:30Z,3912552565,56,Back,3912552567,140,36.2,3912552569,141,94.4,3912552563,107,,3912552571,212,18.2,3912552573,213,6.0,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992411,212,8,1,17,35,66bsnl0zjb7l5akwo00h0y5me,1,56.1,4,2022-11-12T20:52:34.414Z,2022-11-15T09:06:33Z,3916531839,385,,3917436699,178,,3912552689,56,Right,3912552823,15,,,,,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992405,100,5,1,17,35,3b4nxgvmwzstmoq6borytkwx1,1,39,101.4,2022-11-12T20:52:35.175Z,2022-11-15T09:06:36Z,3912552667,56,Back,3912552729,233,213,3912552669,347,,,,,,,,,,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992413,213,5,1,17,35,66bsnl0zjb7l5akwo00h0y5me,0,61,-1.4,2022-11-12T20:52:35.175Z,2022-11-15T09:06:35Z,3912552705,347,,3912552735,233,100,3912552703,56,Right,,,,,,,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992519,101,1,1,17,51,3b4nxgvmwzstmoq6borytkwx1,1,51.6,100,2022-11-12T20:52:50.991Z,2022-11-15T09:06:44Z,3912553355,140,65.8,3912553357,141,94.8,3912553359,212,15.7,3912553351,107,,3912553353,56,Left,3912553361,213,6.0,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992523,102,50,1,17,54,3b4nxgvmwzstmoq6borytkwx1,1,68,96.8,2022-11-12T20:52:53.476Z,2022-11-15T09:06:54Z,3912553367,286,,3912553365,56,Left,3912553437,233,214,,,,,,,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992533,214,7,1,17,54,66bsnl0zjb7l5akwo00h0y5me,0,32,3.2,2022-11-12T20:52:53.853Z,2022-11-15T09:06:57Z,3916532085,385,,3912553401,56,Back,3912553403,285,,3912553417,233,102,3917437073,178,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485927157,972,67,1,17,55,3b4nxgvmwzstmoq6borytkwx1,1,63.5,94.4,2022-11-12T20:52:54.624Z,2022-11-15T12:27:28Z,3917490445,233,1577,,,,,,,,,,,,,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485927155,1577,67,1,17,55,66bsnl0zjb7l5akwo00h0y5me,0,36.5,5.6,2022-11-12T20:52:54.625Z,2022-11-15T10:15:55Z,3917490455,233,972,,,,,,,,,,,,,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485920963,1195,43,1,17,55,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2022-11-12T20:52:54.633Z,2022-11-15T10:15:50Z,3917458933,399,228492,3917490377,144,83,,,,,,,,,,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992557,103,1,1,17,55,3b4nxgvmwzstmoq6borytkwx1,1,65.7,94.7,2022-11-12T20:52:54.821Z,2022-11-15T09:07:04Z,3912553525,56,Left,3912553527,140,59.9,3917437173,178,,3912553529,141,84.7,3912553533,213,4.0,3912553531,212,9.1,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992561,104,1,1,17,56,3b4nxgvmwzstmoq6borytkwx1,0,59.9,84.7,2022-11-12T20:52:56.191Z,2022-11-15T09:07:07Z,3912553555,140,42.4,3917437193,178,,3912553557,141,83.9,3912553559,212,18.4,3912553553,56,Back,3912553561,213,3.2,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992581,215,61,1,17,57,66bsnl0zjb7l5akwo00h0y5me,0,52,10,2022-11-12T20:52:56.727Z,2022-11-15T09:09:36Z,3917438999,178,,3912553665,56,Right,,,,,,,,,,,,,,,,,,,2wl0uylmkzi2ls7v4amgaa1yi,Evanilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992577,105,50,1,17,58,3b4nxgvmwzstmoq6borytkwx1,1,50.8,86.6,2022-11-12T20:52:57.812Z,2022-11-15T09:09:45Z,3912553639,286,,3912553637,56,Left,3912553841,233,216,,,,,,,,,,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992613,216,7,1,17,58,66bsnl0zjb7l5akwo00h0y5me,1,49.2,13.4,2022-11-12T20:52:58.085Z,2022-11-15T09:09:48Z,3912553805,233,105,3916532471,384,,3912553779,56,Back,3917439161,178,,3912553781,285,,,,,,,,,,,2wl0uylmkzi2ls7v4amgaa1yi,Evanilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992617,217,49,1,18,0,66bsnl0zjb7l5akwo00h0y5me,1,38.3,16.3,2022-11-12T20:52:59.473Z,2022-11-15T09:09:51Z,,,,,,,,,,,,,,,,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992633,218,1,1,18,0,66bsnl0zjb7l5akwo00h0y5me,1,38.3,16.3,2022-11-12T20:53:00.012Z,2022-11-15T09:09:59Z,3917439227,178,,3912553867,56,Back,3912553875,213,5.2,3912553869,140,42.8,3912553871,141,4.4,3912553873,212,9.4,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485751099,925,3,1,18,1,66bsnl0zjb7l5akwo00h0y5me,0,45.8,6.1,2022-11-12T20:53:01.301Z,2022-11-15T09:10:02Z,3916533235,467,4ax49niuix9tiqdv05y3vbdn9,3916533233,464,,3916533231,286,,3916533229,56,Back,3917439263,178,,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992635,219,4,1,18,2,66bsnl0zjb7l5akwo00h0y5me,1,43,5.6,2022-11-12T20:53:02.246Z,2022-11-15T09:10:07Z,3912553885,56,Back,3912553887,152,,3912553883,13,,3912553889,265,,3912553893,233,106,3912553891,286,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992629,106,4,1,18,2,3b4nxgvmwzstmoq6borytkwx1,0,57,94.4,2022-11-12T20:53:02.247Z,2022-11-15T09:10:06Z,3912553857,152,,3912553855,56,Left,3912553905,233,219,3912553861,285,,3912553859,265,,3912553853,13,,3917439301,178,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992749,220,1,1,18,20,66bsnl0zjb7l5akwo00h0y5me,1,41.1,5.3,2022-11-12T20:53:20.002Z,2022-11-15T09:10:08Z,3917439315,178,,3912554557,152,,3912554555,196,,3912554553,5,,3912554559,56,Back,3912554599,189,,3912554567,213,1.6,3912554565,212,44.9,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,3912554569,1,,3912554563,141,71.4,3912554561,140,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992817,221,1,1,18,23,66bsnl0zjb7l5akwo00h0y5me,1,49.1,71.3,2022-11-12T20:53:22.413Z,2022-11-15T09:10:14Z,3912554985,141,89.1,3917439403,178,,3912554987,212,16.7,3912554993,213,0.8,3912554983,140,60.1,3912554981,56,Left,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992841,222,1,1,18,29,66bsnl0zjb7l5akwo00h0y5me,1,63.1,84.9,2022-11-12T20:53:28.471Z,2022-11-15T09:10:17Z,3912555071,212,24.7,3912555073,213,3.7,3912555067,140,43.6,3912555065,56,Back,3917439435,178,,3912555069,141,64.7,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992865,223,1,1,18,31,66bsnl0zjb7l5akwo00h0y5me,1,43.6,64.7,2022-11-12T20:53:30.334Z,2022-11-15T09:10:20Z,3912555189,141,39.8,3912555191,212,17.6,3912555193,213,5.0,3917439497,178,,3912555185,56,Back,3912555187,140,48.1,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992885,224,1,1,18,33,66bsnl0zjb7l5akwo00h0y5me,1,50.5,28.7,2022-11-12T20:53:33.182Z,2022-11-15T09:10:22Z,3917439533,178,,3912555273,140,61.5,3912555279,213,5.3,3912555271,56,Right,3912555275,141,4.3,3912555277,212,20.2,,,,,,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992923,225,1,1,18,36,66bsnl0zjb7l5akwo00h0y5me,1,60.9,4.4,2022-11-12T20:53:35.762Z,2022-11-15T09:10:27Z,3912555475,141,3.5,3912555477,212,12.1,3912555471,56,Right,3912555479,213,6.2,3912555473,140,72.4,3917439573,178,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485954339,1685,67,1,18,37,66bsnl0zjb7l5akwo00h0y5me,1,72.4,5.3,2022-11-12T20:53:37.220Z,2022-11-15T12:59:12Z,3917628545,233,1037,,,,,,,,,,,,,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485954333,1037,67,1,18,37,3b4nxgvmwzstmoq6borytkwx1,0,27.6,94.7,2022-11-12T20:53:37.221Z,2022-11-15T12:46:18Z,3917628549,233,1685,,,,,,,,,,,,,,,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992933,226,4,1,18,37,66bsnl0zjb7l5akwo00h0y5me,1,71.4,4.5,2022-11-12T20:53:37.289Z,2022-11-15T09:10:30Z,3912555521,286,,3912555513,13,,3912555519,265,,3912555515,56,Right,3912555517,152,,3912555575,233,108,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992943,108,4,1,18,37,3b4nxgvmwzstmoq6borytkwx1,0,28.6,95.5,2022-11-12T20:53:37.290Z,2022-11-15T09:10:29Z,3912555553,56,Back,3912555551,13,,3912555559,285,,3912555583,233,226,3912555557,265,,3917439601,178,,3912555555,152,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992937,107,43,1,18,40,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2022-11-12T20:53:39.671Z,2022-11-12T20:53:43Z,3912555603,144,7,3912555541,285,0,3912555537,56,Back,,,,,,,,,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484993151,227,1,1,19,6,66bsnl0zjb7l5akwo00h0y5me,1,70.5,3.2,2022-11-12T20:54:06.256Z,2022-11-15T09:10:32Z,3912556631,56,Right,3912556633,140,65.3,3912556661,213,2.4,3912556689,189,,3917439685,178,,3912556629,152,,3912556635,141,11.2,3912556627,5,,8y0e1y90ih393h7zv7srfot79,Otávio,3912556637,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
