id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2458786185,335,1,1,37,17,491xixnlsp75o7cr3w2gc1o0z,1,50.6,96.3,2022-09-11T15:09:52.177Z,2022-09-13T11:23:01Z,3773748901,155,,3773748909,212,21.4,3773748911,213,6.2,3777330331,178,,3773748903,56,Left,3773748905,140,70.9,3773748907,141,94.1,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459727659,1608,67,1,37,19,491xixnlsp75o7cr3w2gc1o0z,1,72.2,92.6,2022-09-11T15:09:53.674Z,2022-09-14T06:35:32Z,3778788701,233,1149,,,,,,,,,,,,,,,,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459727657,1149,67,1,37,19,ewsf6evtguu9j7k6js4tlgl89,0,27.8,7.4,2022-09-11T15:09:53.675Z,2022-09-14T06:08:02Z,3778788709,233,1608,,,,,,,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458786189,336,61,1,37,19,491xixnlsp75o7cr3w2gc1o0z,0,71,94.1,2022-09-11T15:09:53.714Z,2022-09-14T06:35:32Z,3773748927,56,Left,3777330427,388,,,,,,,,,,,,,,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458786455,296,5,1,37,20,ewsf6evtguu9j7k6js4tlgl89,1,28.7,-1.2,2022-09-11T15:09:54.658Z,2022-09-13T11:23:10Z,3773750287,56,Back,3773750289,347,,3773750329,233,337,,,,,,,,,,,,,,,,3uvek737jr8909is4vi1d9nxm,Léo Bolgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458786209,337,5,1,37,20,491xixnlsp75o7cr3w2gc1o0z,0,71.3,101.2,2022-09-11T15:09:54.658Z,2022-09-13T11:23:10Z,3773749025,56,Left,3773749027,347,,3773750333,233,296,,,,,,,,,,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458786473,297,1,1,37,40,ewsf6evtguu9j7k6js4tlgl89,1,31.7,0,2022-09-11T15:10:15.045Z,2022-09-13T11:23:15Z,3773750401,107,,3773750409,212,12.0,3773750411,213,1.5,3773750403,56,Back,3773750407,141,16.7,3773750405,140,32.9,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458786495,298,1,1,37,42,ewsf6evtguu9j7k6js4tlgl89,1,32.8,16.2,2022-09-11T15:10:17.031Z,2022-09-13T11:23:22Z,3773750531,141,4.9,3773750527,56,Back,3777330683,178,,3773750529,140,29.2,3773750535,213,4.3,3773750533,212,8.6,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458786507,299,1,1,37,43,ewsf6evtguu9j7k6js4tlgl89,0,30.1,2.3,2022-09-11T15:10:17.924Z,2022-09-13T11:23:25Z,3777330727,178,,3773750597,56,Back,3773750601,141,0.0,3773750603,212,9.0,3773750605,213,3.4,3773750599,140,21.9,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458786511,300,5,1,37,44,ewsf6evtguu9j7k6js4tlgl89,0,22.2,-1,2022-09-11T15:10:19.269Z,2022-09-13T11:23:27Z,3773750627,347,,3773750625,56,Back,3773750771,233,338,,,,,,,,,,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458786531,338,5,1,37,44,491xixnlsp75o7cr3w2gc1o0z,1,77.8,101,2022-09-11T15:10:19.269Z,2022-09-13T11:23:27Z,3773750749,347,,3773750755,233,300,3773750747,56,Left,,,,,,,,,,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458786605,339,1,1,37,56,491xixnlsp75o7cr3w2gc1o0z,1,70.7,100,2022-09-11T15:10:31.210Z,2022-09-13T11:23:30Z,3773751193,140,64.9,3773751197,212,14.2,3773751195,141,82.7,3773751191,56,Left,3773751199,213,4.3,3773751189,107,,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458786611,301,45,1,37,58,ewsf6evtguu9j7k6js4tlgl89,0,29.4,23.4,2022-09-11T15:10:32.708Z,2022-09-13T11:23:34Z,3773751275,233,340,3773751231,285,,3773751229,56,Back,,,,,,,,,,,,,,,,613xzggyqa0ugkmu2u6oxkmp5,Y. Eteki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458786615,340,3,1,37,58,491xixnlsp75o7cr3w2gc1o0z,1,70.6,76.6,2022-09-11T15:10:32.708Z,2022-09-13T11:23:34Z,3777330881,178,,3773751249,286,,3776287447,464,,3773751265,233,301,3773751247,56,Center,,,,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458786623,302,45,1,37,59,ewsf6evtguu9j7k6js4tlgl89,0,31.4,15.7,2022-09-11T15:10:33.716Z,2022-09-13T11:23:37Z,3773752017,233,341,3773751279,56,Back,3773751281,285,,,,,,,,,,,,,,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458786645,341,3,1,37,59,491xixnlsp75o7cr3w2gc1o0z,1,68.6,84.3,2022-09-11T15:10:33.716Z,2022-09-13T11:23:37Z,3773751387,56,Left,3776287553,464,,3773751985,233,302,3773751389,286,,3777330903,178,,,,,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459263705,868,3,1,38,1,491xixnlsp75o7cr3w2gc1o0z,0,69.7,79,2022-09-11T15:10:36.386Z,2022-09-13T11:23:45Z,3777330977,178,,3776288407,286,,3776288405,56,Left,3776288409,465,,3776288411,467,bxbvbqfhiv1hivt3ttxum1uy1,,,,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458786675,342,4,1,38,2,491xixnlsp75o7cr3w2gc1o0z,1,70.2,84.4,2022-09-11T15:10:37.528Z,2022-09-13T11:23:49Z,3773751531,152,,3773751525,13,,3773751527,295,,3773751551,233,303,3773751529,56,Left,3773751533,286,,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458786663,303,4,1,38,2,ewsf6evtguu9j7k6js4tlgl89,0,29.8,15.6,2022-09-11T15:10:37.529Z,2022-09-13T11:23:48Z,3773751489,152,,3773751595,233,342,3777331021,178,,3773751491,285,,3773751485,295,,3773751487,56,Back,3773751483,13,,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458787545,343,1,1,39,21,491xixnlsp75o7cr3w2gc1o0z,1,66.8,89.9,2022-09-11T15:11:55.579Z,2022-09-13T11:23:52Z,3773756163,212,49.5,3773756153,5,,3777331077,178,,3773756159,140,31.5,3773756165,213,3.9,3773756167,1,,3773756155,152,,3773756157,56,Back,3zkqv88qpc3tm22pex5qfillh,Antunes,3773756161,141,,,,,,,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458787579,344,1,1,39,25,491xixnlsp75o7cr3w2gc1o0z,1,30.9,30.4,2022-09-11T15:11:59.796Z,2022-09-13T11:23:55Z,3777331149,178,,3773756383,213,5.6,3773756375,56,Right,3773756377,140,54.5,3773756381,212,31.3,3773756379,141,2.3,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458787615,345,1,1,39,30,491xixnlsp75o7cr3w2gc1o0z,1,67.2,21.5,2022-09-11T15:12:05.123Z,2022-09-13T11:24:02Z,3773756573,213,0.8,3773756565,56,Center,3773756567,140,72.6,3773756569,141,30.4,3777331229,178,,3773756571,212,8.3,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458787641,346,1,1,39,35,491xixnlsp75o7cr3w2gc1o0z,1,68.7,31.9,2022-09-11T15:12:09.818Z,2022-09-13T11:24:06Z,3773756699,213,2.3,3773756689,140,57.1,3773756685,56,Center,3773756693,141,50.7,3777331283,178,,3773756697,212,17.7,,,,,,,1arszie3v8bks90bcetskhwfe,Adrián Butzke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458787665,347,1,1,39,39,491xixnlsp75o7cr3w2gc1o0z,1,61.2,50.3,2022-09-11T15:12:13.556Z,2022-09-13T11:24:16Z,3777331469,178,,3773756823,212,9.2,3773756825,213,3.7,3773756819,140,53.9,3773756821,141,42.7,3773756817,56,Center,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458787681,348,1,1,39,40,491xixnlsp75o7cr3w2gc1o0z,0,53.9,42.5,2022-09-11T15:12:14.703Z,2022-09-13T11:24:20Z,3773756911,141,54.6,3777331529,178,,3773756907,56,Center,3773756913,212,8.8,3773756909,140,51.0,3773756915,213,1.9,,,,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458787669,304,49,1,39,41,ewsf6evtguu9j7k6js4tlgl89,1,47.7,47.6,2022-09-11T15:12:15.777Z,2022-09-13T11:24:24Z,,,,,,,,,,,,,,,,,,,,,,,,,cwd95dwww2bs1d9wzjpw3ydx,Rafael Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458787697,305,1,1,39,42,ewsf6evtguu9j7k6js4tlgl89,1,55.8,51,2022-09-11T15:12:17.100Z,2022-09-13T11:24:28Z,3773756991,56,Center,3773756999,213,0.3,3777331641,178,,3773756993,140,65.3,3773756997,212,10.3,3773756995,141,54.8,,,,,,,cwd95dwww2bs1d9wzjpw3ydx,Rafael Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458787705,306,3,1,39,43,ewsf6evtguu9j7k6js4tlgl89,1,68.3,49,2022-09-11T15:12:18.014Z,2022-09-13T11:24:31Z,3773757039,286,,3776294837,465,,3773757037,56,Center,3773757043,233,349,3777331697,178,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458787703,349,45,1,39,43,491xixnlsp75o7cr3w2gc1o0z,0,31.7,51,2022-09-11T15:12:18.014Z,2022-09-13T11:24:31Z,3773757063,233,306,3773757029,56,Back,3773757031,285,,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459727717,1609,83,1,39,43,491xixnlsp75o7cr3w2gc1o0z,1,35.7,40.4,2022-09-11T15:12:18.268Z,2022-09-14T06:08:42Z,3778788965,399,173518,,,,,,,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458787753,307,1,1,39,45,ewsf6evtguu9j7k6js4tlgl89,1,69.9,39.4,2022-09-11T15:12:20.124Z,2022-09-13T11:24:38Z,3773757309,56,Right,3777331871,178,,3773757311,140,74.9,3773757317,213,5.1,3773757315,212,15.3,3773757313,141,18.3,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458787775,308,1,1,39,49,ewsf6evtguu9j7k6js4tlgl89,1,71.1,23.6,2022-09-11T15:12:24.252Z,2022-09-13T11:24:42Z,3773757433,140,69.9,3773757437,212,6.8,3777331947,178,,3773757435,141,33.4,3773757431,56,Center,3773757439,213,1.8,,,,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458787841,309,1,1,39,50,ewsf6evtguu9j7k6js4tlgl89,1,69.9,33.4,2022-09-11T15:12:25.356Z,2022-09-13T11:26:42Z,3773757729,212,17.9,3773757731,213,5.3,3773757723,56,Right,3773757725,140,79.5,3777333731,178,,3773757727,141,11.7,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458787857,310,1,1,39,54,ewsf6evtguu9j7k6js4tlgl89,1,79.5,14.7,2022-09-11T15:12:29.348Z,2022-09-13T11:24:53Z,3776295151,223,,3773757861,56,Center,3773757869,213,1.1,3773759259,154,,3773757857,2,,3773757863,140,88.5,3773757867,212,21.1,3773759257,210,13,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,3773757865,141,3777331995,178,,3776295153,72,,42.4,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2458787871,311,13,1,39,55,ewsf6evtguu9j7k6js4tlgl89,1,91.3,46.8,2022-09-11T15:12:30.381Z,2022-09-13T11:24:53Z,3773759281,147,60.8,3773759279,146,99.3,3773759271,102,71.1,3773759261,73,,3777332117,178,,3773759267,55,310,3773759265,154,,3773759275,328,,cwd95dwww2bs1d9wzjpw3ydx,Rafael Martins,3773759277,391,3773759285,231,50.4,3773757941,17,,,3773758877,20,,1,3773757943,56,Center,3773758885,153,3776295849,214,,3773759263,29,,3773759283,230,99.3,,3773757939,22,,3773759273,103,,4.2,,
2458787881,312,13,1,39,57,ewsf6evtguu9j7k6js4tlgl89,1,99.3,57.9,2022-09-11T15:12:32.334Z,2022-09-13T11:24:57Z,3777332205,178,,3773759385,72,,3773770281,55,311,3773770279,29,,3773759633,230,99.8,3773758023,61,,3773759623,83,,3773759629,328,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,3773758025,56,3773759635,231,54.9,3773758021,22,,Center,3773759627,103,16.7,,3773759625,102,56.6,,,,,,,,,,,,,,,,,,,,,
2458787893,313,5,1,39,57,ewsf6evtguu9j7k6js4tlgl89,0,100.7,61.2,2022-09-11T15:12:32.511Z,2022-09-13T11:25:03Z,3773758119,233,350,3773758081,346,,3773758079,56,Center,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458787873,350,5,1,39,57,491xixnlsp75o7cr3w2gc1o0z,1,-0.7,38.8,2022-09-11T15:12:32.511Z,2022-09-13T11:25:04Z,3773757959,56,Back,3773758107,233,313,3773757961,346,,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458788195,351,1,1,40,30,491xixnlsp75o7cr3w2gc1o0z,0,4.8,46.1,2022-09-11T15:13:05.091Z,2022-09-13T11:25:32Z,3773759693,140,67.9,3773759695,141,42.5,3773759697,212,66.3,3773759703,74,,3773759687,124,,3773759689,155,,3773759691,56,Center,3773759701,1,,53y263xxfdf1itytiqhg3v6c5,I. Vekič,3773759699,213,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458788205,314,49,1,40,36,ewsf6evtguu9j7k6js4tlgl89,1,35.6,62,2022-09-11T15:13:10.985Z,2022-09-13T11:25:42Z,,,,,,,,,,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458788231,315,1,1,40,36,ewsf6evtguu9j7k6js4tlgl89,1,35.6,62,2022-09-11T15:13:11.214Z,2022-09-13T11:25:44Z,3773759859,56,Back,3773759865,212,11.1,3773759867,213,4.3,3773759863,141,47.3,3777333007,178,,3773759861,140,30.9,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458788289,316,1,1,40,39,ewsf6evtguu9j7k6js4tlgl89,1,32.3,46.4,2022-09-11T15:13:14.055Z,2022-09-13T11:25:47Z,3773760181,140,35.9,3773760179,56,Back,3773760183,141,64.8,3773760185,212,13.1,3777333039,178,,3773760187,213,1.3,,,,,,,3uvek737jr8909is4vi1d9nxm,Léo Bolgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458788333,317,1,1,40,43,ewsf6evtguu9j7k6js4tlgl89,1,42.1,71.8,2022-09-11T15:13:18.203Z,2022-09-13T11:25:50Z,3773760387,56,Left,3773760401,212,22.0,3773760395,141,95.3,3777333091,178,,3773760391,140,56.5,3773760405,213,0.8,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458788357,318,1,1,40,47,ewsf6evtguu9j7k6js4tlgl89,1,59.1,94.8,2022-09-11T15:13:21.718Z,2022-09-13T11:25:53Z,3773760529,212,11.9,3773760531,213,4.3,3777333131,178,,3773760527,141,79.1,3773760525,140,54.2,3773760523,56,Left,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458788405,319,1,1,40,49,ewsf6evtguu9j7k6js4tlgl89,0,53.2,73,2022-09-11T15:13:24.177Z,2022-09-13T11:26:01Z,3773760833,1,,3777333187,178,,3773760829,212,60.4,3773760821,155,,3773760827,141,23.6,3773760825,140,100.0,3773760823,56,Center,3773760831,213,5.7,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458788407,320,5,1,40,53,ewsf6evtguu9j7k6js4tlgl89,0,101.1,22.1,2022-09-11T15:13:28.323Z,2022-09-13T11:26:05Z,3773760847,56,Center,3773760965,233,352,3773760849,346,,,,,,,,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458788423,352,5,1,40,53,491xixnlsp75o7cr3w2gc1o0z,1,-1.1,77.9,2022-09-11T15:13:28.323Z,2022-09-13T11:26:04Z,3773760925,346,,3773760953,233,320,3773760921,56,Back,,,,,,,,,,,,,,,,53y263xxfdf1itytiqhg3v6c5,I. Vekič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458788701,353,1,1,41,11,491xixnlsp75o7cr3w2gc1o0z,1,4.8,46.7,2022-09-11T15:13:46.008Z,2022-09-13T11:26:07Z,3773762331,212,8.6,3776302469,189,,3773762325,56,Back,3773762327,140,7.4,3773762323,124,,3773762329,141,58.7,3773762333,213,1.2,3773762337,237,,53y263xxfdf1itytiqhg3v6c5,I. Vekič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458788735,354,1,1,41,13,491xixnlsp75o7cr3w2gc1o0z,1,7.6,58.8,2022-09-11T15:13:48.010Z,2022-09-13T11:26:10Z,3777333303,178,,3773762507,56,Back,3773762513,212,7.9,3773762515,213,4.3,3773762511,141,48.1,3773762509,140,4.6,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458788779,355,1,1,41,16,491xixnlsp75o7cr3w2gc1o0z,1,8.4,47.3,2022-09-11T15:13:51.092Z,2022-09-13T11:26:12Z,3773762687,56,Back,3777333339,178,,3773762695,141,69.9,3773762703,213,0.4,3773762707,1,,3773762693,140,48.0,3773762699,212,44.3,3773762681,155,,53y263xxfdf1itytiqhg3v6c5,I. Vekič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458788799,356,1,1,41,19,491xixnlsp75o7cr3w2gc1o0z,1,48,69.9,2022-09-11T15:13:54.065Z,2022-09-13T11:26:18Z,3773762791,56,Back,3777333431,178,,3773762799,213,1.5,3777333433,21,,3773762793,140,48.1,3773762797,212,3.1,3773762795,141,74.5,,,,1arszie3v8bks90bcetskhwfe,Adrián Butzke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458788807,357,1,1,41,20,491xixnlsp75o7cr3w2gc1o0z,0,48.1,74.5,2022-09-11T15:13:54.727Z,2022-09-13T11:26:27Z,3773762829,141,73.5,3773762831,212,4.7,3773762833,213,3.3,3773762827,140,43.7,3773762825,56,Back,3773762823,3,,3777333559,178,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459727821,1150,67,1,41,21,ewsf6evtguu9j7k6js4tlgl89,1,57.4,25.5,2022-09-11T15:13:55.939Z,2022-09-14T06:35:33Z,3778789501,233,1610,,,,,,,,,,,,,,,,,,,,,,613xzggyqa0ugkmu2u6oxkmp5,Y. Eteki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459727819,1610,67,1,41,21,491xixnlsp75o7cr3w2gc1o0z,0,42.6,74.5,2022-09-11T15:13:55.940Z,2022-09-14T06:10:26Z,3778789505,233,1150,,,,,,,,,,,,,,,,,,,,,,1arszie3v8bks90bcetskhwfe,Adrián Butzke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458788813,321,1,1,41,21,ewsf6evtguu9j7k6js4tlgl89,0,58.6,20.1,2022-09-11T15:13:56.009Z,2022-09-14T06:35:33Z,3773762859,1,,3773762851,140,61.1,3777333587,178,,3773762849,56,Center,3773762847,157,,3773762857,213,0.4,3773762855,212,2.9,3773764611,233,358,613xzggyqa0ugkmu2u6oxkmp5,Y. Eteki,3773764609,236,3773762853,141,21.8,3773764615,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458788827,358,74,1,41,21,491xixnlsp75o7cr3w2gc1o0z,1,45.3,76.1,2022-09-11T15:13:56.043Z,2022-09-13T11:26:58Z,3773764583,285,,3773762947,56,Back,3773764617,233,321,3777334051,178,,,,,,,,,,,,,,1arszie3v8bks90bcetskhwfe,Adrián Butzke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458788825,322,61,1,41,21,ewsf6evtguu9j7k6js4tlgl89,1,59.3,20.6,2022-09-11T15:13:56.154Z,2022-09-13T11:28:05Z,3777334761,21,,3773762945,56,Right,3777333629,178,,,,,,,,,,,,,,,,,613xzggyqa0ugkmu2u6oxkmp5,Y. Eteki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458788867,359,1,1,41,23,491xixnlsp75o7cr3w2gc1o0z,0,34.3,75.7,2022-09-11T15:13:58.340Z,2022-09-13T11:28:11Z,3773763147,141,88.4,3773763145,140,35.4,3773763143,56,Back,3773763149,212,8.7,3777334435,178,,3773763141,155,,3773763151,213,1.4,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458788885,360,1,1,41,26,491xixnlsp75o7cr3w2gc1o0z,0,33.6,90.5,2022-09-11T15:14:01.215Z,2022-09-13T11:28:20Z,3777334943,178,,3773763251,141,100.0,3773763249,140,39.8,3773763247,56,Back,3773763245,157,,3773763255,213,0.8,3773763257,1,,3773763253,212,9.8,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458788951,323,5,1,41,28,ewsf6evtguu9j7k6js4tlgl89,1,66.3,-1.6,2022-09-11T15:14:02.675Z,2022-09-13T11:28:22Z,3773763669,347,,3773763677,233,361,3773763665,56,Right,,,,,,,,,,,,,,,,613xzggyqa0ugkmu2u6oxkmp5,Y. Eteki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458788891,361,5,1,41,28,491xixnlsp75o7cr3w2gc1o0z,0,33.7,101.6,2022-09-11T15:14:02.675Z,2022-09-13T11:28:23Z,3773763683,233,323,3773763289,347,,3773763287,56,Back,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458788969,324,1,1,41,36,ewsf6evtguu9j7k6js4tlgl89,1,72.4,0,2022-09-11T15:14:10.758Z,2022-09-13T11:28:27Z,3773763719,212,9.5,3773763711,56,Right,3773763707,107,,3773763715,140,68.2,3773763717,141,10.3,3773763721,213,2.1,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458788995,325,1,1,41,37,ewsf6evtguu9j7k6js4tlgl89,1,68.2,10.3,2022-09-11T15:14:11.880Z,2022-09-13T11:28:30Z,3773763813,141,4.1,3777335095,178,,3773763809,56,Right,3773763817,213,5.2,3773763815,212,4.7,3773763811,140,70.1,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458789081,326,4,1,41,40,ewsf6evtguu9j7k6js4tlgl89,1,69.1,12.2,2022-09-11T15:14:14.805Z,2022-09-13T11:28:34Z,3773764229,265,,3773764233,233,362,3773764231,286,,3773764223,13,,3773764227,152,,3773764225,56,Right,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
