id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2521971843,184,1,1,21,13,alyavx3ad35bp1xuwmqk7sgev,1,47.3,95.7,2023-03-18T20:52:44.426Z,2023-03-18T20:52:48Z,4107571229,56,Back,4107571231,140,34.6,4107571237,213,4.2,4107571233,141,57.3,4107571235,212,29.3,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521971873,185,1,1,21,16,alyavx3ad35bp1xuwmqk7sgev,1,33.5,47.5,2023-03-18T20:52:47.993Z,2023-03-18T20:52:52Z,4107571427,213,4.8,4107571423,141,14.8,4107571421,140,34.4,4107571425,212,22.3,4107571419,56,Back,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521971897,186,1,1,21,21,alyavx3ad35bp1xuwmqk7sgev,1,37.6,8.6,2023-03-18T20:52:52.281Z,2023-03-18T20:52:54Z,4107571529,141,32.2,4107571525,56,Back,4107571533,213,1.9,4107571531,212,17.2,4107571527,140,31.6,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521971927,187,1,1,21,22,alyavx3ad35bp1xuwmqk7sgev,1,31.6,32.5,2023-03-18T20:52:53.994Z,2023-03-18T20:52:57Z,4107571711,213,1.6,4107571709,212,27.4,4107571705,140,30.5,4107571707,141,72.8,4107571703,56,Back,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521971949,188,1,1,21,26,alyavx3ad35bp1xuwmqk7sgev,1,30.7,80.3,2023-03-18T20:52:57.577Z,2023-03-18T20:53:00Z,4107571869,56,Left,4107571873,141,92.0,4107571877,213,0.3,4107571871,140,57.7,4107571875,212,29.4,,,,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521971961,189,1,1,21,28,alyavx3ad35bp1xuwmqk7sgev,0,57.7,92,2023-03-18T20:53:00.025Z,2023-03-18T20:53:01Z,4107571929,212,4.1,4107571925,140,55.1,4107571931,213,4.0,4107571923,56,Left,4107571927,141,87.5,,,,,,,,,,1w926qtyntprx5ommoaa5nhed,Euller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521971955,191,49,1,21,29,22mo7qbsnyi8wtucpvhgvhw2q,1,48.8,11.6,2023-03-18T20:53:00.576Z,2023-03-18T20:53:00Z,,,,,,,,,,,,,,,,,,,,,,,,,atkoaobhylui34grbharm41xx,João Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521971989,192,1,1,21,30,22mo7qbsnyi8wtucpvhgvhw2q,1,48.8,11.6,2023-03-18T20:53:01.783Z,2023-03-20T19:28:35Z,4107572087,212,8.3,4107572083,140,56.6,4107572081,56,Right,4107572085,141,10.0,4107572089,213,6.2,,,,,,,,,,atkoaobhylui34grbharm41xx,João Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521971993,193,61,1,21,31,22mo7qbsnyi8wtucpvhgvhw2q,0,56.8,9.8,2023-03-18T20:53:03.055Z,2023-03-18T20:53:03Z,4107572109,56,Right,,,,,,,,,,,,,,,,,,,,,,a5djhs58ls97llpu6i80dak15,Carlos Eduardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972017,190,49,1,21,34,alyavx3ad35bp1xuwmqk7sgev,1,30.1,71.9,2023-03-18T20:53:05.675Z,2023-03-18T21:27:12Z,,,,,,,,,,,,,,,,,,,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972049,191,1,1,21,35,alyavx3ad35bp1xuwmqk7sgev,1,30.1,71.9,2023-03-18T20:53:06.977Z,2023-03-20T19:28:54Z,4107572421,213,5.6,4107572417,141,61.2,4107572413,56,Back,4107572415,140,38.6,4107572419,212,11.5,,,,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972281,196,45,1,21,38,22mo7qbsnyi8wtucpvhgvhw2q,0,58.4,40.8,2023-03-18T20:53:09.192Z,2023-03-18T20:53:42Z,4107573891,233,198,4107573665,285,,4107573663,56,Center,,,,,,,,,,,,,,,,31i957f27zym4aj6xdjxu7nit,Cassiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972315,198,3,1,21,38,alyavx3ad35bp1xuwmqk7sgev,1,41.6,59.2,2023-03-18T20:53:09.192Z,2023-03-20T19:29:04Z,4113271983,464,,4107573863,233,196,4107573853,286,,4107573849,56,Back,,,,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972101,192,1,1,21,40,alyavx3ad35bp1xuwmqk7sgev,1,36.9,50.9,2023-03-18T20:53:11.354Z,2023-03-18T20:53:14Z,4107572687,140,37.9,4107572689,141,14.8,4107572685,56,Back,4107572693,213,4.8,4107572691,212,24.6,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972113,193,1,1,21,43,alyavx3ad35bp1xuwmqk7sgev,1,37.9,14.8,2023-03-18T20:53:14.698Z,2023-03-18T20:53:15Z,4107572741,56,Right,4107572743,140,55.7,4107572747,212,19.9,4107572745,141,4.9,4107572749,213,5.9,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972139,194,1,1,21,44,alyavx3ad35bp1xuwmqk7sgev,1,55,4.6,2023-03-18T20:53:15.866Z,2023-03-18T20:53:19Z,4107572883,212,15.5,4107572881,141,18.7,4107572877,56,Back,4107572885,213,2.5,4107572879,140,43.4,,,,,,,,,,361pxz5e33ydl2c3t63a9kzc9,Bernardo Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972149,195,1,1,21,48,alyavx3ad35bp1xuwmqk7sgev,1,52,21.7,2023-03-18T20:53:19.194Z,2023-03-18T20:53:21Z,4107572981,56,Center,4107572987,212,30.6,4107572983,140,64.5,4107572985,141,62.3,4107572989,213,1.1,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972187,196,1,1,21,49,alyavx3ad35bp1xuwmqk7sgev,1,63.8,60.8,2023-03-18T20:53:20.970Z,2023-03-18T20:53:24Z,4107573179,141,95.4,4107573175,56,Left,4107573177,140,58.5,4107573181,212,24.2,4107573183,213,1.8,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972207,197,1,1,21,53,alyavx3ad35bp1xuwmqk7sgev,0,58.9,95.3,2023-03-18T20:53:24.363Z,2023-03-18T20:53:28Z,4107573299,213,5.8,4107573295,141,62.3,4107573291,56,Center,4107573301,1,,4107573293,140,99.0,4107573297,212,47.7,4107573289,155,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972209,194,52,1,21,57,22mo7qbsnyi8wtucpvhgvhw2q,1,3.2,34.1,2023-03-18T20:53:28.225Z,2023-03-20T19:29:29Z,4113272273,376,,,,,,,,,,,,,,,,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972225,195,43,1,22,0,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2023-03-18T20:53:31.649Z,2023-03-18T20:53:46Z,4107574169,144,80,,,,,,,,,,,,,,,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972451,197,1,1,22,18,22mo7qbsnyi8wtucpvhgvhw2q,1,11.9,42.8,2023-03-18T20:53:49.376Z,2023-03-18T20:53:54Z,4107574651,213,5.2,4107574647,141,24.8,4107574643,56,Back,4107574641,123,,4107574649,212,13.7,4107574645,140,17.7,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972465,198,1,1,22,22,22mo7qbsnyi8wtucpvhgvhw2q,0,31.1,31.3,2023-03-18T20:53:53.873Z,2023-03-18T20:53:56Z,4107574721,155,,4107574727,141,75.5,4107574723,56,Center,4107574725,140,68.4,4107574729,212,49.4,4107574733,1,,4107574731,213,0.7,,,,9ylq7ia76wd7pxq3ax9qo8w5x,Mexer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972489,199,49,1,22,26,alyavx3ad35bp1xuwmqk7sgev,1,27.8,26.8,2023-03-18T20:53:57.852Z,2023-03-18T20:53:57Z,,,,,,,,,,,,,,,,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972505,200,1,1,22,27,alyavx3ad35bp1xuwmqk7sgev,1,21.9,27.1,2023-03-18T20:53:58.491Z,2023-03-18T20:54:00Z,4107574977,140,13.4,4107574981,212,12.9,4107574983,213,2.3,4107574979,141,40.7,4107574975,56,Back,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972531,201,1,1,22,29,alyavx3ad35bp1xuwmqk7sgev,1,14.1,43.3,2023-03-18T20:54:00.523Z,2023-03-18T20:54:04Z,4107575141,212,16.3,4107575139,141,61.4,4107575135,56,Back,4107575143,213,0.9,4107575137,140,24.3,,,,,,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972541,202,1,1,22,32,alyavx3ad35bp1xuwmqk7sgev,1,25.4,60.9,2023-03-18T20:54:04.075Z,2023-03-18T20:54:06Z,4107575231,140,25.3,4107575237,213,4.7,4107575233,141,43.7,4107575235,212,11.7,4107575229,56,Back,,,,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972583,203,1,1,22,34,alyavx3ad35bp1xuwmqk7sgev,1,25.4,42.4,2023-03-18T20:54:06.140Z,2023-03-18T20:54:10Z,4107575429,56,Back,4107575433,141,30.2,4107575437,213,5.4,4107575431,140,31.4,4107575435,212,10.4,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972613,204,1,1,22,37,alyavx3ad35bp1xuwmqk7sgev,1,37.9,25.4,2023-03-18T20:54:08.980Z,2023-03-20T19:30:41Z,4107575579,141,23.6,4107575575,56,Center,4107575583,213,6.2,4107575581,212,21.8,4107575577,140,58.6,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972617,205,61,1,22,38,alyavx3ad35bp1xuwmqk7sgev,0,58.6,23.6,2023-03-18T20:54:09.205Z,2023-03-20T19:30:41Z,4107575595,56,Center,,,,,,,,,,,,,,,,,,,,,,361pxz5e33ydl2c3t63a9kzc9,Bernardo Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972621,199,49,1,22,39,22mo7qbsnyi8wtucpvhgvhw2q,1,39.7,74.8,2023-03-18T20:54:10.690Z,2023-03-20T19:30:43Z,,,,,,,,,,,,,,,,,,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972625,200,1,1,22,40,22mo7qbsnyi8wtucpvhgvhw2q,1,39.7,74.8,2023-03-18T20:54:11.849Z,2023-03-20T19:30:44Z,4107575633,56,Back,4107575637,141,81.8,4107575643,213,0.8,4107575635,140,44.3,4107575639,212,6.8,,,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972641,201,1,1,22,41,22mo7qbsnyi8wtucpvhgvhw2q,1,44.3,81.8,2023-03-18T20:54:12.441Z,2023-03-20T19:30:45Z,4107575717,140,46.3,4107575721,212,8.8,4107575723,213,5.0,4107575719,141,69.2,4107575715,56,Back,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972653,202,1,1,22,42,22mo7qbsnyi8wtucpvhgvhw2q,1,46.3,69.2,2023-03-18T20:54:13.497Z,2023-03-20T19:30:46Z,4107575759,141,79.2,4107575755,56,Back,4107575761,212,13.0,4107575757,140,35.8,4107575763,213,2.6,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972657,203,1,1,22,43,22mo7qbsnyi8wtucpvhgvhw2q,0,35.8,79.2,2023-03-18T20:54:14.265Z,2023-03-20T19:30:48Z,4107575799,56,Back,4107575801,140,43.7,4107575807,213,5.5,4107575803,141,68.0,4107575805,212,11.3,,,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972677,206,1,1,22,44,alyavx3ad35bp1xuwmqk7sgev,0,59.6,32.3,2023-03-18T20:54:16.124Z,2023-03-18T20:54:43Z,4107575897,140,65.0,4107575899,141,22.0,4107575895,56,Center,4107575903,213,5.4,4107577097,155,,4107575901,212,9.0,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972675,204,8,1,22,45,22mo7qbsnyi8wtucpvhgvhw2q,1,32.3,76,2023-03-18T20:54:16.722Z,2023-03-20T19:31:15Z,4113273337,384,,4107575873,56,Back,4107575905,15,,,,,,,,,,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972683,207,49,1,22,46,alyavx3ad35bp1xuwmqk7sgev,1,61.5,25.7,2023-03-18T20:54:17.741Z,2023-03-18T20:54:18Z,,,,,,,,,,,,,,,,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972713,208,1,1,22,47,alyavx3ad35bp1xuwmqk7sgev,1,62.4,19.6,2023-03-18T20:54:18.540Z,2023-03-18T20:54:20Z,4107576069,141,4.9,4107576065,56,Right,4107576067,140,72.3,4107576073,213,5.5,4107576071,212,14.4,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972783,209,1,1,22,48,alyavx3ad35bp1xuwmqk7sgev,1,72.3,5,2023-03-18T20:54:20.012Z,2023-03-18T20:54:25Z,4107576365,56,Right,4107576369,141,12.8,4107576371,212,6.1,4107576367,140,75.1,4107576373,213,1.1,,,,,,,,,,361pxz5e33ydl2c3t63a9kzc9,Bernardo Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972827,210,1,1,22,53,alyavx3ad35bp1xuwmqk7sgev,1,75.8,5,2023-03-18T20:54:24.972Z,2023-03-18T20:54:31Z,4107576579,213,0.0,4107576575,141,6.5,4107576571,56,Right,4107576573,140,96.8,4107576577,212,22.1,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972845,211,1,1,23,0,alyavx3ad35bp1xuwmqk7sgev,0,95.2,7.9,2023-03-18T20:54:31.645Z,2023-03-18T20:54:33Z,4107576681,212,16.6,4107576677,140,100.0,4107576683,213,1.2,4107576679,141,30.8,4107576675,56,Center,,,,,,,,,,361pxz5e33ydl2c3t63a9kzc9,Bernardo Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972855,205,5,1,23,2,22mo7qbsnyi8wtucpvhgvhw2q,1,-0.6,71,2023-03-18T20:54:33.876Z,2023-03-18T20:56:33Z,4107576721,56,Back,4107576723,346,,4107576739,233,212,,,,,,,,,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521972851,212,5,1,23,2,alyavx3ad35bp1xuwmqk7sgev,0,100.6,29,2023-03-18T20:54:33.876Z,2023-03-18T20:54:35Z,4107576705,56,Center,4107576751,233,205,4107576707,346,,,,,,,,,,,,,,,,,361pxz5e33ydl2c3t63a9kzc9,Bernardo Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521973069,206,1,1,23,23,22mo7qbsnyi8wtucpvhgvhw2q,1,3.8,49.9,2023-03-18T20:54:54.674Z,2023-03-18T20:54:56Z,4107577793,56,Back,4107577797,141,71.9,4107577791,124,,4107577805,237,,4107577801,213,1.2,4107577795,140,9.3,4107577799,212,16.0,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521973105,207,1,1,23,25,22mo7qbsnyi8wtucpvhgvhw2q,1,9.7,71.9,2023-03-18T20:54:56.867Z,2023-03-18T20:55:00Z,4107577971,56,Back,4107577977,212,31.9,4107577973,140,9.3,4107577979,213,4.7,4107577975,141,25.0,,,,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521973133,208,1,1,23,29,22mo7qbsnyi8wtucpvhgvhw2q,1,7.5,20.8,2023-03-18T20:55:00.355Z,2023-03-18T20:55:02Z,4107578125,212,13.4,4107578129,213,5.4,4107578119,141,5.5,4107578115,140,15.6,4107578113,56,Back,,,,,,,,,,9ylq7ia76wd7pxq3ax9qo8w5x,Mexer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521973153,209,1,1,23,31,22mo7qbsnyi8wtucpvhgvhw2q,1,15.5,5.1,2023-03-18T20:55:02.291Z,2023-03-18T20:55:04Z,4107578191,212,6.4,4107578193,213,3.0,4107578185,56,Back,4107578189,141,6.0,4107578187,140,9.4,,,,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521973173,210,1,1,23,32,22mo7qbsnyi8wtucpvhgvhw2q,0,9.4,6,2023-03-18T20:55:04.003Z,2023-03-18T20:55:05Z,4107578291,140,27.2,4107578297,213,0.0,4107578293,141,6.7,4107578295,212,18.7,4107578289,56,Back,,,,,,,,,,9ylq7ia76wd7pxq3ax9qo8w5x,Mexer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521973207,213,61,1,23,34,alyavx3ad35bp1xuwmqk7sgev,1,66.9,88.7,2023-03-18T20:55:05.494Z,2023-03-20T19:32:44Z,4107578431,56,Left,,,,,,,,,,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521973215,214,49,1,23,35,alyavx3ad35bp1xuwmqk7sgev,1,66.9,81,2023-03-18T20:55:06.326Z,2023-03-20T19:32:44Z,,,,,,,,,,,,,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521973241,215,1,1,23,36,alyavx3ad35bp1xuwmqk7sgev,1,66.9,81,2023-03-18T20:55:07.581Z,2023-03-18T20:55:10Z,4107578647,212,16.7,4107578643,140,81.2,4107578641,56,Left,4107578649,213,0.5,4107578645,141,91.8,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521973245,216,50,1,23,39,alyavx3ad35bp1xuwmqk7sgev,1,85.2,78.3,2023-03-18T20:55:10.701Z,2023-03-18T20:55:12Z,4107578805,233,211,4107578667,56,Center,4107578669,286,,,,,,,,,,,,,,,,,1w926qtyntprx5ommoaa5nhed,Euller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521973255,211,7,1,23,39,22mo7qbsnyi8wtucpvhgvhw2q,1,14.8,21.7,2023-03-18T20:55:10.702Z,2023-03-20T19:32:55Z,4107578753,56,Back,4107578773,233,216,4107578755,285,,4113274497,384,,,,,,,,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521973271,212,1,1,23,41,22mo7qbsnyi8wtucpvhgvhw2q,1,13.9,31.3,2023-03-18T20:55:12.339Z,2023-03-18T20:56:04Z,4107578893,213,5.8,4107578891,212,17.1,4107578883,56,Back,4107578885,140,28.2,4107578889,141,19.3,,,,,,,,,,atkoaobhylui34grbharm41xx,João Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521973275,213,49,1,23,42,22mo7qbsnyi8wtucpvhgvhw2q,1,23.2,28.3,2023-03-18T20:55:13.556Z,2023-03-18T20:55:13Z,,,,,,,,,,,,,,,,,,,,,,,,,513jimgihzk9w1kuad57jrnxl,R. Guitane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521973307,214,1,1,23,43,22mo7qbsnyi8wtucpvhgvhw2q,1,24.3,30.4,2023-03-18T20:55:14.531Z,2023-03-18T20:55:16Z,4107579055,213,1.2,4107579049,140,26.8,4107579053,212,6.9,4107579051,141,39.8,4107579047,56,Back,,,,,,,,,,513jimgihzk9w1kuad57jrnxl,R. Guitane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521973385,215,1,1,23,45,22mo7qbsnyi8wtucpvhgvhw2q,1,26.6,36.7,2023-03-18T20:55:16.435Z,2023-03-18T20:55:24Z,4107579485,212,24.8,4107579479,56,Back,4107579483,141,4.3,4107579487,213,5.2,4107579481,140,37.4,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521973405,216,1,1,23,53,22mo7qbsnyi8wtucpvhgvhw2q,1,52.3,3.2,2023-03-18T20:55:24.403Z,2023-03-18T20:55:26Z,4107579607,140,36.4,4107579613,213,2.6,4107579609,141,18.0,4107579611,212,19.5,4107579605,56,Back,,,,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521973447,217,1,1,23,55,22mo7qbsnyi8wtucpvhgvhw2q,1,36.4,18,2023-03-18T20:55:26.276Z,2023-03-18T20:55:32Z,4107579857,212,10.3,4107579853,140,42.8,4107579851,56,Back,4107579859,213,5.4,4107579855,141,6.5,,,,,,,,,,9ylq7ia76wd7pxq3ax9qo8w5x,Mexer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521973479,218,1,1,24,1,22mo7qbsnyi8wtucpvhgvhw2q,1,38.9,9.5,2023-03-18T20:55:32.196Z,2023-03-18T20:55:36Z,4107580047,141,28.7,4107580043,56,Back,4107580051,213,2.7,4107580049,212,30.9,4107580045,140,12.2,,,,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521973519,219,1,1,24,5,22mo7qbsnyi8wtucpvhgvhw2q,1,11,36.8,2023-03-18T20:55:36.676Z,2023-03-18T20:55:40Z,4107580291,213,1.4,4107580285,140,14.3,4107580289,212,17.4,4107580283,56,Back,4107580287,141,61.9,,,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521973531,220,1,1,24,9,22mo7qbsnyi8wtucpvhgvhw2q,1,18.1,62.6,2023-03-18T20:55:40.756Z,2023-03-18T20:55:42Z,4107580359,141,91.7,4107580355,56,Back,4107580361,212,21.5,4107580363,213,1.2,4107580357,140,26.0,,,,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521973539,221,1,1,24,10,22mo7qbsnyi8wtucpvhgvhw2q,1,24.9,92.8,2023-03-18T20:55:41.372Z,2023-03-20T19:33:32Z,4107580409,212,8.2,4107580411,213,0.3,4107580405,140,32.4,4107580403,56,Back,4107580407,141,96.3,,,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521973575,222,1,1,24,11,22mo7qbsnyi8wtucpvhgvhw2q,1,32.4,95.2,2023-03-18T20:55:43.060Z,2023-03-18T20:55:47Z,4107580651,213,4.6,4107580643,56,Back,4107580647,141,83.0,4107580649,212,8.3,4107580645,140,31.7,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521973599,223,1,1,24,16,22mo7qbsnyi8wtucpvhgvhw2q,1,39.1,83.9,2023-03-18T20:55:47.221Z,2023-03-18T20:55:50Z,4107580779,56,Left,4107580789,1,,4107580785,212,32.2,4107580777,155,,4107580781,140,68.8,4107580787,213,0.2,4107580783,141,95.6,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
