id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/14/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2497908847,491,1,2,55,12,5c0sf1eaipcxvdw9o22of2jdp,1,8.9,51.3,2023-01-15T21:48:43.094Z,2023-01-18T01:15:35Z,3980780923,140,28.2,3980780919,155,,3980780931,1,,3980780929,213,5.3,3980780921,56,Back,3980780925,141,2.9,3980780927,212,38.7,3982607893,178,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497908849,492,1,2,55,16,5c0sf1eaipcxvdw9o22of2jdp,0,29.5,4,2023-01-15T21:48:46.825Z,2023-01-18T01:15:39Z,3980780947,56,Right,3980780953,212,31.3,3980780951,141,4.6,3980780945,155,,3980780955,213,0.0,3980780949,140,59.3,3982607913,178,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498265433,1405,67,2,55,19,66bsnl0zjb7l5akwo00h0y5me,1,41,91.6,2023-01-15T21:48:49.683Z,2023-01-18T12:52:33Z,3982652723,233,1296,,,,,,,,,,,,,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498265431,1296,67,2,55,19,5c0sf1eaipcxvdw9o22of2jdp,0,59,8.4,2023-01-15T21:48:49.684Z,2023-01-18T04:20:43Z,3982652735,233,1405,,,,,,,,,,,,,,,,,,,,,,bvlwv6fwawqnv446zj516y4no,Pablo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497908851,561,12,2,55,19,66bsnl0zjb7l5akwo00h0y5me,1,41,92,2023-01-15T21:48:49.688Z,2023-01-18T12:52:33Z,3980780967,213,0.4,3982607963,178,,3980780957,56,Left,3980780961,141,100.0,3980780983,167,,3980780959,140,54.4,3980780963,212,15.4,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497908867,493,5,2,55,20,5c0sf1eaipcxvdw9o22of2jdp,1,47.7,-1.1,2023-01-15T21:48:50.700Z,2023-01-18T01:15:46Z,3980781051,233,562,3980781049,347,,3980781047,56,Back,,,,,,,,,,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497908855,562,5,2,55,20,66bsnl0zjb7l5akwo00h0y5me,0,52.3,101.1,2023-01-15T21:48:50.700Z,2023-01-18T01:15:46Z,3980780979,56,Left,3980781055,233,493,3980780981,347,,,,,,,,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497908869,494,1,2,55,31,5c0sf1eaipcxvdw9o22of2jdp,1,51.4,0,2023-01-15T21:49:01.138Z,2023-01-18T01:15:52Z,3980781065,141,5.9,3980781067,212,17.0,3980781059,107,,3980781063,140,66.8,3980781061,56,Right,3980781069,213,0.3,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497908871,495,1,2,55,33,5c0sf1eaipcxvdw9o22of2jdp,1,66.8,6.4,2023-01-15T21:49:03.711Z,2023-01-18T01:16:02Z,3980781085,212,4.9,3980781079,56,Right,3980781087,213,1.8,3982608109,389,,3980781083,141,13.4,3980781081,140,65.6,,,,,,,bvlwv6fwawqnv446zj516y4no,Pablo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497908873,496,1,2,55,35,5c0sf1eaipcxvdw9o22of2jdp,0,65.6,13.6,2023-01-15T21:49:05.288Z,2023-01-18T01:16:05Z,3980781097,212,9.4,3980781099,213,0.2,3980781091,56,Right,3982608151,178,,3980781093,140,74.4,3980781095,141,16.3,,,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497908879,563,8,2,55,35,66bsnl0zjb7l5akwo00h0y5me,1,24.8,76.1,2023-01-15T21:49:05.740Z,2023-01-18T01:16:12Z,3982219595,385,,3982608173,178,,3980781121,56,Back,,,,,,,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497908885,497,1,2,55,37,5c0sf1eaipcxvdw9o22of2jdp,1,69,12.1,2023-01-15T21:49:08.108Z,2023-01-18T01:16:17Z,3980781149,212,7.6,3980781143,56,Right,3982608189,178,,3980781147,141,15.7,3980781145,140,62.1,3980781151,213,2.8,,,,,,,bvlwv6fwawqnv446zj516y4no,Pablo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497908893,498,1,2,55,41,5c0sf1eaipcxvdw9o22of2jdp,1,61,31,2023-01-15T21:49:11.898Z,2023-01-18T01:16:22Z,3980781179,141,54.8,3980781183,213,2.1,3980781177,140,52.2,3982608193,178,,3980781181,212,18.6,3980781175,56,Center,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497908895,499,1,2,55,44,5c0sf1eaipcxvdw9o22of2jdp,1,58.8,62.7,2023-01-15T21:49:14.982Z,2023-01-18T01:16:32Z,3982608201,178,,3980781193,212,9.0,3980781189,140,67.3,3980781489,210,15,3980781191,141,64.2,3980781195,213,0.1,3980781187,56,Center,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497908919,500,43,2,55,45,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2023-01-15T21:49:15.354Z,2023-01-15T21:53:35Z,3980781311,56,Center,3980784285,144,3,3980781313,286,0,,,,,,,,,,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497908921,501,15,2,55,48,5c0sf1eaipcxvdw9o22of2jdp,1,78,60.8,2023-01-15T21:49:18.987Z,2023-01-18T01:16:32Z,3980781509,230,96.8,3980781503,215,,3980781403,82,,3980781397,20,,3980781321,56,Center,3980781507,147,58.1,3980781495,55,499,3980781511,231,50.9,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,3980781317,22,3980781405,233,564,3982608237,178,3980781505,146,81.5,3982219761,81,,3980781499,102,3980781319,18,3980781501,103,20.8,3980781493,29,,,,,,,,,,47.6,,,,
2497908925,564,10,2,55,48,66bsnl0zjb7l5akwo00h0y5me,1,21.1,35.9,2023-01-15T21:49:19.092Z,2023-01-18T01:16:40Z,3980781335,56,Back,3980781409,233,501,3980781333,94,,3982608289,178,,3982608291,15,,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497908927,502,6,2,55,50,5c0sf1eaipcxvdw9o22of2jdp,1,89.2,58,2023-01-15T21:49:20.207Z,2023-01-18T01:16:44Z,3980781361,233,565,3980781337,56,Center,3980781339,75,,,,,,,,,,,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497908931,565,6,2,55,50,66bsnl0zjb7l5akwo00h0y5me,0,10.8,42,2023-01-15T21:49:20.207Z,2023-01-18T01:16:44Z,3980781345,56,Back,3980781369,233,502,3980781349,73,,,,,,,,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909019,503,1,2,56,17,5c0sf1eaipcxvdw9o22of2jdp,1,99.4,0.4,2023-01-15T21:49:47.609Z,2023-01-18T12:52:34Z,3980782219,210,15,3980781779,141,44.5,3982219765,72,,3980782221,154,,3980781915,223,,3982608353,178,,3980781783,213,1.8,3980781769,6,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,1,3980781775,56,3980781771,155,,3980781767,2,3980781777,140,92.7,3980781781,212,30.8,,,,,,,,,,Center,,,,,,,,,,,,,
2497909103,507,44,2,56,18,5c0sf1eaipcxvdw9o22of2jdp,1,91.2,45,2023-01-15T21:49:48.868Z,2023-01-18T12:52:34Z,3980782429,233,566,3980782427,286,,3980782425,56,Center,,,,,,,,,,,,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909005,566,44,2,56,18,66bsnl0zjb7l5akwo00h0y5me,0,8.8,55,2023-01-15T21:49:48.869Z,2023-01-18T01:16:53Z,3980782433,233,507,3980781681,285,,3980781679,56,Back,,,,,,,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909021,504,15,2,56,18,5c0sf1eaipcxvdw9o22of2jdp,1,93.7,40.6,2023-01-15T21:49:48.893Z,2023-01-18T12:52:35Z,3980781793,56,Center,3980782097,233,567,3980782889,81,,3980782235,29,,3982608407,388,,3980782245,103,21.5,3980782237,154,,3980782063,328,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,3980782247,146,3980782057,25,,3980782249,147,3980781791,17,,3980782243,102,46.4,3980782059,15,3980782239,55,,,,,,98.8,503,,,,,,,47.7,,,,,
2497909011,567,10,2,56,19,66bsnl0zjb7l5akwo00h0y5me,1,1.4,51.5,2023-01-15T21:49:49.463Z,2023-01-18T01:17:04Z,3980781713,173,,3980781719,56,Back,3982219813,377,,3980781715,178,,3980781717,182,,3980782105,233,504,,,,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909013,568,52,2,56,22,66bsnl0zjb7l5akwo00h0y5me,1,1.4,51.5,2023-01-15T21:49:52.736Z,2023-01-18T01:17:05Z,3982219815,377,,3982608429,178,,,,,,,,,,,,,,,,,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909025,569,1,2,56,28,66bsnl0zjb7l5akwo00h0y5me,0,15.5,46.2,2023-01-15T21:49:58.726Z,2023-01-18T01:17:07Z,3980781821,213,0.1,3980781813,56,Center,3980781819,212,58.7,3980781823,1,,3980781815,140,70.9,3980781827,189,,3980781817,141,57.3,3980782667,199,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909083,506,61,2,56,30,5c0sf1eaipcxvdw9o22of2jdp,1,29.9,39.5,2023-01-15T21:50:00.135Z,2023-01-18T01:17:08Z,3982608447,178,,3980782299,189,,3980782265,56,Back,,,,,,,,,,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909165,508,4,2,56,32,5c0sf1eaipcxvdw9o22of2jdp,1,28.4,43.2,2023-01-15T21:50:02.264Z,2023-01-18T01:17:14Z,3980783033,10,,3980783035,56,Back,3980783037,152,,3980783039,285,,3980783163,343,3,3980783125,233,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909173,574,4,2,56,32,66bsnl0zjb7l5akwo00h0y5me,0,71.6,56.8,2023-01-15T21:50:02.265Z,2023-01-18T01:17:14Z,3980783115,286,,3980783155,233,508,3980783111,56,Center,3982608481,178,,3980783109,10,,3980783113,152,,3980783153,343,3,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909031,570,84,2,56,33,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2023-01-15T21:50:03.568Z,2023-01-15T21:51:37Z,3980782473,102,48.9,3980781861,18,,3980783015,436,16,3980782373,20,,3980782479,458,,3980782475,103,29.1,3980782583,343,2,3980782483,231,49.6,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,3980782371,23,3980781863,56,Center,3980782467,79,3980782481,230,92.8,3980782377,374,2023-01-15 21:50:01.732,3980782381,375,3980782477,215,,,,,,,,,,,,,,,56:31.598,,,,
2497909057,505,17,2,56,44,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2023-01-15T21:50:14.283Z,2023-01-18T01:17:15Z,3980782011,31,,3980782015,184,,,,,,,,,,,,,,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909115,571,27,2,57,38,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2023-01-15T21:51:08.655Z,2023-01-18T01:17:23Z,3980782531,207,,3980782529,201,,3980782533,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909119,572,65,2,57,59,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2023-01-15T21:51:29.748Z,2023-01-18T01:17:38Z,3980782997,336,,3980782587,365,570,3980782585,329,,,,,,,,,,,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909161,573,28,2,58,10,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2023-01-15T21:51:40.398Z,2023-01-18T01:18:04Z,3980782993,55,571,3980782991,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498185515,845,1,2,58,16,5c0sf1eaipcxvdw9o22of2jdp,1,23.5,40.6,2023-01-15T21:51:46.742Z,2023-01-18T01:18:07Z,3982219867,212,9.7,3982608845,178,,3982219865,141,54.8,3982219861,56,Back,3982219869,213,1.5,3982219877,152,,3982219875,5,,3982219859,189,,1zteujk5u3rpr028priato4bt,Riccieli,,3982219863,140,,,,,,,,,,,,,,,,,,,,,24.5,,,,,,,,,,,,,
2497909189,509,1,2,58,16,5c0sf1eaipcxvdw9o22of2jdp,1,28.5,69.9,2023-01-15T21:51:46.856Z,2023-01-18T01:18:14Z,3980783217,140,34.2,3982219841,189,,3980783215,56,Back,3982608887,178,,3980783219,141,68.7,3980783223,213,6.1,3980783221,212,6.0,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909191,510,1,2,58,18,5c0sf1eaipcxvdw9o22of2jdp,1,34.2,68.7,2023-01-15T21:51:48.187Z,2023-01-18T01:18:21Z,3980783233,212,27.3,3980783229,140,21.2,3980783231,141,34.0,3980783235,213,4.2,3982608919,178,,3980783227,56,Back,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909195,511,1,2,58,21,5c0sf1eaipcxvdw9o22of2jdp,1,21.2,34.3,2023-01-15T21:51:51.726Z,2023-01-18T01:18:32Z,3980783243,56,Back,3982608939,178,,3980783249,212,22.7,3980783245,140,20.5,3980783251,213,1.6,3980783247,141,67.7,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909199,512,1,2,58,24,5c0sf1eaipcxvdw9o22of2jdp,1,20.7,69.8,2023-01-15T21:51:54.281Z,2023-01-18T01:18:37Z,3980783277,212,18.6,3982608955,178,,3980783275,141,95.3,3980783279,213,1.2,3980783271,56,Back,3980783273,140,27.0,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909207,513,1,2,58,26,5c0sf1eaipcxvdw9o22of2jdp,1,27,95.7,2023-01-15T21:51:56.488Z,2023-01-18T01:18:43Z,3980783343,56,Back,3982608971,178,,3980783349,212,15.0,3980783345,140,37.8,3980783351,213,5.6,3980783347,141,81.2,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498185529,846,3,2,58,27,5c0sf1eaipcxvdw9o22of2jdp,0,41.4,82.4,2023-01-15T21:51:57.629Z,2023-01-18T11:03:20Z,3982219965,467,dowh6oc93ggduous7ligguqne,3982219959,56,Back,3982219963,464,,3982219961,286,,3982608983,178,,,,,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909215,514,1,2,58,33,5c0sf1eaipcxvdw9o22of2jdp,1,57.4,91.4,2023-01-15T21:52:03.626Z,2023-01-18T01:19:03Z,3980783387,141,71.3,3980783385,140,47.9,3980783389,212,16.9,3982609071,178,,3980783391,213,4.1,3980783383,56,Back,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909219,515,1,2,58,35,5c0sf1eaipcxvdw9o22of2jdp,1,47.9,71.3,2023-01-15T21:52:05.705Z,2023-01-18T01:19:07Z,3980783421,141,40.0,3980783423,212,24.3,3980783417,56,Back,3980783419,140,36.8,3980783425,213,4.2,3982609135,178,,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909225,516,1,2,58,38,5c0sf1eaipcxvdw9o22of2jdp,1,38.9,38.8,2023-01-15T21:52:08.706Z,2023-01-18T01:19:12Z,3982609159,178,,3980783457,213,5.0,3980783449,56,Back,3980783455,212,24.1,3980783451,140,44.3,3980783453,141,4.4,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909227,517,1,2,58,40,5c0sf1eaipcxvdw9o22of2jdp,1,44.3,4.4,2023-01-15T21:52:11.078Z,2023-01-18T01:19:14Z,3980783465,56,Right,3982609187,178,,3980783473,213,0.5,3980783471,212,15.9,3980783469,141,14.6,3980783467,140,57.9,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909229,518,50,2,58,42,5c0sf1eaipcxvdw9o22of2jdp,1,60.6,12.6,2023-01-15T21:52:12.222Z,2023-01-18T01:19:20Z,3980783501,233,575,3980783479,286,,3980783477,56,Right,,,,,,,,,,,,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909231,575,7,2,58,42,66bsnl0zjb7l5akwo00h0y5me,1,39.4,87.4,2023-01-15T21:52:12.562Z,2023-01-18T01:19:25Z,3982609281,178,,3980783483,56,Back,3982219995,385,,3980783481,167,,3980783485,285,,3980783495,233,518,,,,,,,5966ij9cde66bhi1g39kxia51,M. Grujić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909239,519,5,2,58,44,5c0sf1eaipcxvdw9o22of2jdp,1,62.2,-1.4,2023-01-15T21:52:15.062Z,2023-01-18T01:19:26Z,3980783525,347,,3980783533,233,576,3980783523,56,Right,,,,,,,,,,,,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909233,576,5,2,58,44,66bsnl0zjb7l5akwo00h0y5me,0,37.8,101.4,2023-01-15T21:52:15.062Z,2023-01-18T01:19:27Z,3980783489,347,,3980783487,56,Back,3980783537,233,519,,,,,,,,,,,,,,,,5966ij9cde66bhi1g39kxia51,M. Grujić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909245,520,1,2,58,50,5c0sf1eaipcxvdw9o22of2jdp,1,58.9,0,2023-01-15T21:52:20.262Z,2023-01-18T01:19:33Z,3980783563,1,,3980783559,212,21.6,3980783551,107,,3980783553,56,Back,3980783561,213,2.8,3980783557,141,9.8,3980783555,140,39.6,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909249,521,1,2,58,54,5c0sf1eaipcxvdw9o22of2jdp,1,34.1,24.4,2023-01-15T21:52:24.472Z,2023-01-18T01:19:36Z,3980783573,56,Back,3980783579,212,25.0,3980783575,140,33.1,3980783581,213,1.6,3982609355,178,,3980783577,141,61.1,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909253,522,1,2,58,57,5c0sf1eaipcxvdw9o22of2jdp,1,33.2,63.2,2023-01-15T21:52:27.694Z,2023-01-18T01:19:41Z,3980783605,213,1.3,3980783599,140,38.9,3980783601,141,92.9,3982609391,178,,3980783603,212,21.1,3980783597,56,Back,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909255,523,1,2,59,0,5c0sf1eaipcxvdw9o22of2jdp,1,37.4,84.2,2023-01-15T21:52:30.949Z,2023-01-18T01:19:46Z,3980783621,213,4.5,3980783613,56,Back,3982609439,178,,3980783619,212,17.9,3980783615,140,33.5,3980783617,141,58.5,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909257,524,4,2,59,3,5c0sf1eaipcxvdw9o22of2jdp,1,33.4,57.4,2023-01-15T21:52:33.260Z,2023-01-18T01:19:53Z,3980783733,152,,3980783629,56,Back,3980783729,13,,3980783807,294,,3980783743,233,577,3980783737,286,,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909265,577,4,2,59,3,66bsnl0zjb7l5akwo00h0y5me,0,66.6,42.6,2023-01-15T21:52:33.261Z,2023-01-18T01:19:52Z,3980783687,56,Center,3980783685,13,,3980783749,233,524,3982609483,178,,3980783689,152,,3980783827,294,,3980783753,285,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909283,525,1,2,59,14,5c0sf1eaipcxvdw9o22of2jdp,1,29.5,54.6,2023-01-15T21:52:44.259Z,2023-01-18T01:19:55Z,3982609495,178,,3980783869,1,,3980783863,141,96.9,3980783851,189,,3980783857,152,,3980783865,212,59.2,3980783853,5,,3980783861,140,78.8,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,3980783859,56,3980783867,213,0.5,3980783855,155,,,,,,,,,,,,,,,,Left,,,,,,,,,,,,,
2497909293,526,2,2,59,22,5c0sf1eaipcxvdw9o22of2jdp,1,87,94,2023-01-15T21:52:52.895Z,2023-01-18T01:19:59Z,3982220067,224,,3982609503,178,,3980783937,140,89.3,3980784047,8,,3980783935,56,Center,3982220069,72,,3980783945,1,,3980783939,141,43.5,dkijqjb6nubobtobl4s2v8xxx,Rui Fonte,,3980784055,2,3980784049,7,bvlwv6fwawqnv446zj516y4no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909305,579,55,2,59,22,66bsnl0zjb7l5akwo00h0y5me,1,14.5,45.2,2023-01-15T21:52:52.896Z,2023-01-18T01:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909307,527,43,2,59,26,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2023-01-15T21:52:56.840Z,2023-01-15T21:53:12Z,3980784031,56,Center,3980784083,144,44,3980784033,286,0,,,,,,,,,,,,,,,,bvlwv6fwawqnv446zj516y4no,Pablo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909297,578,43,2,59,27,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2023-01-15T21:52:57.926Z,2023-01-15T21:53:05Z,3980783969,56,Back,3980783971,285,0,3980784015,144,44,,,,,,,,,,,,,,,,2j8v4lkqeg1bcqp77ezseo8vd,Galeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909331,580,1,2,60,5,66bsnl0zjb7l5akwo00h0y5me,1,9.1,50.9,2023-01-15T21:53:35.300Z,2023-01-18T00:52:05Z,3980784299,5,,3980784307,141,24.5,3980784305,140,11.6,3982220281,189,,3980784309,212,18.1,3980784301,241,,3980784311,213,4.9,3980784303,56,Back,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,3982599397,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909333,581,1,2,60,5,66bsnl0zjb7l5akwo00h0y5me,1,11.6,24.5,2023-01-15T21:53:35.844Z,2023-01-18T00:52:10Z,3980784321,141,47.9,3982599413,178,,3980784323,212,16.9,3980784317,56,Back,3980784319,140,6.2,3980784325,213,1.9,,,,,,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497909337,582,1,2,60,8,66bsnl0zjb7l5akwo00h0y5me,1,6.2,47.9,2023-01-15T21:53:38.806Z,2023-01-18T00:52:13Z,3980784353,141,32.6,3980784351,140,23.9,3982599429,178,,3980784355,212,21.3,3980784349,56,Back,3980784357,213,5.8,,,,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498260777,1039,83,2,60,10,5c0sf1eaipcxvdw9o22of2jdp,1,74.5,64.1,2023-01-15T21:53:41.055Z,2023-01-18T02:59:04Z,3982621365,399,210237,,,,,,,,,,,,,,,,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
