id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/13/value,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2456403851,464,84,2,50,29,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-05T19:13:24.544Z,2022-09-05T19:15:52Z,3761122609,66,,3761124997,77,,3761125001,55,463,3761124317,375,50:27.602,3761125011,230,98.9,3761127513,343,2,3761125007,103,25.3,3761125009,215,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,3761124309,20,,3761125005,102,53.0,3761124999,29,,3761122611,56,Right,3761124313,374,,3761125013,231,3761128927,436,3761122607,22,,,,,,,2022-09-05 20:13:22.740,16,45.1,,,,,,,
2456404577,465,27,2,51,46,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-05T19:14:41.573Z,2022-09-08T09:48:41Z,3761126845,207,,3761126843,201,,3761126847,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456404699,466,65,2,52,2,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-05T19:14:57.600Z,2022-09-08T09:48:47Z,3761128835,336,,3761127521,329,,3761127523,365,464,,,,,,,,,,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456404921,467,28,2,52,28,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-05T19:15:24.088Z,2022-09-08T09:49:21Z,3761128811,364,,3761128813,55,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405071,512,1,2,53,9,3b4nxgvmwzstmoq6borytkwx1,0,73.2,8,2022-09-05T19:16:04.232Z,2022-09-08T09:00:45Z,3765168483,178,,3761129653,56,Center,3761129657,141,36.3,3761129661,213,1.1,3761129651,152,,3761129655,140,82.0,3761129645,2,,3764151275,20,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,3761129659,212,21.3,3761129647,5,,3764151273,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405079,469,61,2,53,9,491xixnlsp75o7cr3w2gc1o0z,1,23.6,66.9,2022-09-05T19:16:04.988Z,2022-09-08T09:01:50Z,3765169769,178,,3761129687,56,Back,,,,,,,,,,,,,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405113,470,1,2,53,13,491xixnlsp75o7cr3w2gc1o0z,0,13.9,81.8,2022-09-05T19:16:08.487Z,2022-09-08T09:02:24Z,3761129879,56,Back,3761129887,213,5.6,3765170643,178,,3761129883,141,73.2,3761129885,212,9.2,3761129881,140,20.7,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405123,513,61,2,53,14,3b4nxgvmwzstmoq6borytkwx1,0,79.5,25.2,2022-09-05T19:16:09.706Z,2022-09-08T09:02:37Z,3761129917,56,Center,3765170967,178,,,,,,,,,,,,,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457200731,1636,43,2,53,14,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-05T19:16:09.721Z,2022-09-08T12:10:28Z,3765353415,144,82,3765353393,178,0,,,,,,,,,,,,,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405133,471,1,2,53,15,491xixnlsp75o7cr3w2gc1o0z,1,21.5,72.1,2022-09-05T19:16:10.321Z,2022-09-08T09:03:00Z,3765171451,178,,3764151449,213,1.5,3764151445,141,79.1,3761129969,56,Back,3764151447,212,4.8,3764151443,140,21.9,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456423777,916,61,2,53,15,491xixnlsp75o7cr3w2gc1o0z,1,21.3,77.3,2022-09-05T19:16:10.555Z,2022-09-08T09:03:08Z,3765171583,178,,3761236857,56,Back,,,,,,,,,,,,,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405145,514,1,2,53,18,3b4nxgvmwzstmoq6borytkwx1,0,94.9,11.9,2022-09-05T19:16:13.671Z,2022-09-08T09:03:20Z,3764151625,20,,3764151621,225,,3761130083,141,40.0,3765171937,178,,3761130087,213,2.0,3761130069,2,,3761130085,212,21.3,3764151623,386,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,3761130081,140,85.9,3761130077,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405241,472,12,2,53,19,491xixnlsp75o7cr3w2gc1o0z,1,10,61.5,2022-09-05T19:16:15.013Z,2022-09-08T09:03:31Z,3765172189,178,,3761130625,56,Back,3761130627,140,32.3,3761130629,141,57.0,3761130633,213,6.2,3761130631,212,23.6,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405189,515,1,2,53,22,3b4nxgvmwzstmoq6borytkwx1,1,66.6,34.6,2022-09-05T19:16:17.956Z,2022-09-08T09:03:45Z,3761130337,212,13.0,3761130333,140,66.5,3765172521,178,,3761130331,56,Right,3761130335,141,15.5,3761130339,213,4.7,,,,,,,5za437wrlqizff74n6uqodpzp,K. Gorré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405195,516,1,2,53,25,3b4nxgvmwzstmoq6borytkwx1,0,66.5,15.5,2022-09-05T19:16:20.225Z,2022-09-08T09:03:55Z,3761130369,141,73.6,3761130365,56,Center,3765172735,178,,3761130371,212,41.5,3761130375,1,,3761130363,155,,3761130373,213,1.3,3761130367,140,78.7,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405259,473,1,2,53,26,491xixnlsp75o7cr3w2gc1o0z,0,27.7,25.9,2022-09-05T19:16:21.947Z,2022-09-08T09:04:42Z,3765172971,178,,3761130707,157,,3761130717,213,6.0,3761130713,141,8.0,3761130709,56,Right,3761130719,1,,3761130711,140,67.7,3761130715,212,43.7,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405359,517,1,2,53,33,3b4nxgvmwzstmoq6borytkwx1,1,34.1,83.6,2022-09-05T19:16:28.271Z,2022-09-08T09:05:01Z,3765174111,178,,3761131209,141,62.6,3761131205,56,Back,3761131211,212,25.4,3761131207,140,14.1,3761131213,213,3.7,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405391,518,1,2,53,40,3b4nxgvmwzstmoq6borytkwx1,1,17.6,50.3,2022-09-05T19:16:35.452Z,2022-09-08T09:05:48Z,3761131355,212,15.0,3761131351,140,21.1,3765175049,178,,3761131349,56,Back,3761131353,141,71.7,3761131357,213,1.3,,,,,,,6a34imgccsbw4zysasuziuad,César,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405403,519,1,2,53,42,3b4nxgvmwzstmoq6borytkwx1,1,21.1,71.7,2022-09-05T19:16:37.753Z,2022-09-08T09:05:56Z,3761131421,213,0.7,3761131419,212,7.9,3761131415,140,26.6,3761131413,56,Back,3765175221,178,,3761131417,141,79.6,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405413,520,1,2,53,45,3b4nxgvmwzstmoq6borytkwx1,1,27.2,74.4,2022-09-05T19:16:40.565Z,2022-09-08T09:08:52Z,3761131481,140,24.3,3761131485,212,23.0,3761131479,56,Back,3765179293,178,,3761131483,141,40.9,3761131487,213,4.6,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405457,521,1,2,53,46,3b4nxgvmwzstmoq6borytkwx1,1,24.7,42.5,2022-09-05T19:16:42.075Z,2022-09-08T09:09:00Z,3761131733,140,27.5,3761131737,212,21.1,3765179509,178,,3761131731,56,Back,3761131735,141,73.3,3761131739,213,1.4,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405475,522,1,2,53,51,3b4nxgvmwzstmoq6borytkwx1,1,29.1,77.9,2022-09-05T19:16:47.013Z,2022-09-08T09:09:11Z,3761131813,56,Back,3765179881,178,,3761131823,213,5.3,3761131815,140,33.0,3761131821,212,8.0,3761131819,141,67.8,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405505,523,1,2,53,53,3b4nxgvmwzstmoq6borytkwx1,1,31.3,68.1,2022-09-05T19:16:48.828Z,2022-09-08T09:09:18Z,3761131945,213,4.1,3761131941,141,43.0,3761131939,140,19.2,3761131937,56,Back,3765180083,178,,3761131943,212,21.3,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457200921,1487,43,2,53,55,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2022-09-05T19:16:50.616Z,2022-09-08T12:13:08Z,3765354637,144,82,3765354601,178,0,,,,,,,,,,,,,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405515,524,1,2,53,55,3b4nxgvmwzstmoq6borytkwx1,1,19.2,43,2022-09-05T19:16:50.685Z,2022-09-08T09:09:30Z,3761132009,141,31.3,3761132011,212,8.0,3761132005,56,Back,3765180483,178,,3761132007,140,20.1,3761132013,213,4.8,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405549,525,1,2,53,57,3b4nxgvmwzstmoq6borytkwx1,1,20,27.7,2022-09-05T19:16:52.880Z,2022-09-08T09:09:36Z,3761132199,212,16.7,3761132195,140,25.5,3761132201,213,5.1,3765180695,178,,3761132193,56,Back,3761132197,141,4.7,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405569,526,1,2,54,0,3b4nxgvmwzstmoq6borytkwx1,1,26.6,7,2022-09-05T19:16:55.141Z,2022-09-08T09:09:45Z,3761132317,213,6.1,3761132313,141,4.7,3765180897,178,,3761132315,212,10.7,3761132311,140,36.7,3761132309,56,Back,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405575,527,1,2,54,2,3b4nxgvmwzstmoq6borytkwx1,0,36.7,4.7,2022-09-05T19:16:57.319Z,2022-09-08T09:09:52Z,3765181071,178,,3761132339,213,0.2,3761132335,141,6.1,3761132331,56,Back,3761132333,140,42.0,3761132337,212,5.6,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405585,475,61,2,54,2,491xixnlsp75o7cr3w2gc1o0z,1,56,94.4,2022-09-05T19:16:57.464Z,2022-09-08T09:10:07Z,3761132389,56,Left,3765181411,178,,,,,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405591,476,5,2,54,3,491xixnlsp75o7cr3w2gc1o0z,0,56.6,100.8,2022-09-05T19:16:58.398Z,2022-09-08T09:10:17Z,3761132499,233,528,3761132415,56,Left,3761132417,347,,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405593,528,5,2,54,3,3b4nxgvmwzstmoq6borytkwx1,1,43.4,-0.8,2022-09-05T19:16:58.398Z,2022-09-08T09:10:16Z,3761132479,233,476,3761132425,347,,3761132423,56,Back,,,,,,,,,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405673,529,1,2,54,14,3b4nxgvmwzstmoq6borytkwx1,0,42.2,0,2022-09-05T19:17:09.594Z,2022-09-08T09:11:00Z,3761132941,1,,3761132935,141,14.1,3761132931,56,Right,3761132929,107,,3761132939,213,0.4,3761132937,212,28.9,3761132933,140,67.8,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457200979,1638,43,2,54,15,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-05T19:17:10.801Z,2022-09-08T12:15:51Z,3765356175,144,67,3765354989,233,1491,,,,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457200977,1491,43,2,54,15,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2022-09-05T19:17:10.802Z,2022-09-08T12:15:51Z,3765356169,144,67,3765355009,233,1638,,,,,,,,,,,,,,,,,,,3batawbh7y4sjkeo4hn34svzd,R. Boženík,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457201167,1643,67,2,54,15,491xixnlsp75o7cr3w2gc1o0z,1,41.6,82.7,2022-09-05T19:17:11.031Z,2022-09-08T12:54:28Z,3765356069,233,1492,,,,,,,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457201165,1492,67,2,54,15,3b4nxgvmwzstmoq6borytkwx1,0,58.4,17.3,2022-09-05T19:17:11.032Z,2022-09-08T12:15:46Z,3765356077,233,1643,,,,,,,,,,,,,,,,,,,,,,3batawbh7y4sjkeo4hn34svzd,R. Boženík,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405679,477,8,2,54,15,491xixnlsp75o7cr3w2gc1o0z,1,27.9,83.8,2022-09-05T19:17:11.085Z,2022-09-08T12:54:29Z,3761132967,56,Back,3765182933,178,,3764151743,384,,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457201035,1639,43,2,54,16,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-05T19:17:12.013Z,2022-09-08T12:14:42Z,3765355351,178,0,3765355371,144,82,,,,,,,,,,,,,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405683,478,49,2,54,16,491xixnlsp75o7cr3w2gc1o0z,1,24.4,70.2,2022-09-05T19:17:12.033Z,2022-09-08T09:11:37Z,,,,,,,,,,,,,,,,,,,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405763,479,1,2,54,21,491xixnlsp75o7cr3w2gc1o0z,1,22.1,84.8,2022-09-05T19:17:16.249Z,2022-09-08T09:11:46Z,3761133473,213,1.8,3761133467,140,20.9,3765183747,178,,3761133465,56,Back,3761133471,212,6.6,3761133469,141,94.4,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405767,480,4,2,54,23,491xixnlsp75o7cr3w2gc1o0z,1,23,94.4,2022-09-05T19:17:18.972Z,2022-09-08T09:11:56Z,3761133495,152,,3761133491,294,,3761133489,13,,3761133499,233,530,3761133493,56,Back,3761133497,285,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405759,530,4,2,54,23,3b4nxgvmwzstmoq6borytkwx1,0,77,5.6,2022-09-05T19:17:18.973Z,2022-09-08T09:11:56Z,3761133447,286,,3761133509,233,480,3765183945,178,,3761133443,56,Right,3761133441,294,,3761133445,152,,3761133439,13,,,,,3batawbh7y4sjkeo4hn34svzd,R. Boženík,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405775,481,1,2,54,27,491xixnlsp75o7cr3w2gc1o0z,1,20.9,94.4,2022-09-05T19:17:22.449Z,2022-09-08T09:12:04Z,3761133547,141,83.5,3761133551,213,4.1,3761133543,56,Back,3761133545,140,16.0,3761133541,152,,3765184093,178,,3761133539,5,,3761133549,212,9.0,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405799,482,1,2,54,29,491xixnlsp75o7cr3w2gc1o0z,1,16,83.5,2022-09-05T19:17:24.289Z,2022-09-08T09:12:12Z,3765184225,178,,3761133689,56,Back,3761133691,140,26.7,3761133695,212,15.7,3761133697,213,5.5,3761133693,141,67.3,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405803,483,1,2,54,31,491xixnlsp75o7cr3w2gc1o0z,1,25.1,61.1,2022-09-05T19:17:26.417Z,2022-09-08T09:12:18Z,3761133733,212,10.0,3765184385,178,,3761133727,56,Back,3761133731,141,58.2,3761133735,213,6.1,3761133729,140,34.4,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457201415,1648,43,2,54,32,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-05T19:17:27.150Z,2022-09-08T12:18:10Z,3765357679,144,82,3765357653,178,0,,,,,,,,,,,,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405813,484,1,2,54,32,491xixnlsp75o7cr3w2gc1o0z,1,34.4,58.2,2022-09-05T19:17:27.165Z,2022-09-08T09:12:27Z,3761133791,56,Back,3761133795,141,61.1,3761133799,213,3.0,3761133793,140,22.3,3765184571,178,,3761133797,212,12.9,3761133821,156,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405841,485,1,2,54,33,491xixnlsp75o7cr3w2gc1o0z,1,22.3,61.1,2022-09-05T19:17:28.356Z,2022-09-08T09:12:39Z,3765184865,178,,3761133949,140,17.0,3761133953,212,20.0,3761133947,56,Back,3761133955,213,4.4,3761133951,141,32.8,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405865,486,1,2,54,35,491xixnlsp75o7cr3w2gc1o0z,1,16.6,30.3,2022-09-05T19:17:30.669Z,2022-09-08T09:12:50Z,3761134063,140,29.1,3761134067,212,21.9,3761134069,213,5.4,3765185131,178,,3761134065,141,4.6,3761134061,56,Back,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457201473,1651,43,2,54,38,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-05T19:17:33.319Z,2022-09-08T12:18:38Z,3765357959,178,0,3765358047,144,82,,,,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405883,487,1,2,54,38,491xixnlsp75o7cr3w2gc1o0z,1,30.4,7.7,2022-09-05T19:17:33.350Z,2022-09-08T09:13:01Z,3761134173,140,32.5,3761134177,212,9.3,3761134171,56,Back,3761134175,141,21.0,3761134179,213,1.3,3765185325,178,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405903,488,1,2,54,39,491xixnlsp75o7cr3w2gc1o0z,1,32.5,21,2022-09-05T19:17:34.268Z,2022-09-08T09:14:09Z,3761134301,212,20.2,3761134297,140,49.3,3761134299,141,6.5,3761134303,213,5.8,3765185891,178,,3761134295,56,Back,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405933,489,1,2,54,40,491xixnlsp75o7cr3w2gc1o0z,1,49.3,6.5,2022-09-05T19:17:35.399Z,2022-09-08T09:14:46Z,3761134455,141,19.7,3761134451,56,Back,3765187939,178,,3761134459,213,1.7,3761134457,212,9.0,3761134453,140,48.3,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405961,490,1,2,54,43,491xixnlsp75o7cr3w2gc1o0z,0,58.4,27.4,2022-09-05T19:17:38.274Z,2022-09-08T09:15:23Z,3761134625,56,Center,3761134711,4,,3761134629,141,38.2,3761134631,212,28.3,3765188821,178,,3761134627,140,84.4,3761134633,213,0.3,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405969,531,52,2,54,47,3b4nxgvmwzstmoq6borytkwx1,1,14.8,60.9,2022-09-05T19:17:42.472Z,2022-09-08T09:15:36Z,3765189127,178,,3764151825,376,,,,,,,,,,,,,,,,,,,,6a34imgccsbw4zysasuziuad,César,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406007,532,1,2,54,50,3b4nxgvmwzstmoq6borytkwx1,1,15.6,68.5,2022-09-05T19:17:45.266Z,2022-09-08T09:15:46Z,3761134963,140,58.1,3761134967,212,48.1,3761134961,56,Left,3761135017,287,,3761134965,141,95.0,3761134971,1,,3761134969,213,0.4,3765189391,178,,6a34imgccsbw4zysasuziuad,César,3761134959,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406061,533,1,2,54,56,3b4nxgvmwzstmoq6borytkwx1,1,53.6,85.9,2022-09-05T19:17:51.247Z,2022-09-08T09:16:06Z,3761135245,213,4.0,3761135241,141,72.1,3761135239,140,46.0,3765189917,178,,3761135243,212,12.3,3761135237,56,Back,,,,,,,5za437wrlqizff74n6uqodpzp,K. Gorré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406075,534,1,2,54,57,3b4nxgvmwzstmoq6borytkwx1,1,46.4,71.7,2022-09-05T19:17:52.997Z,2022-09-08T09:16:19Z,3761135313,56,Center,3761135317,141,69.3,3765190195,178,,3761135321,213,6.2,3761135319,212,13.7,3761135315,140,59.4,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406085,535,1,2,54,59,3b4nxgvmwzstmoq6borytkwx1,1,59.4,69.3,2022-09-05T19:17:54.193Z,2022-09-08T09:16:30Z,3761135389,141,87.8,3765190355,178,,3761135391,212,13.7,3761135385,56,Left,3761135393,213,2.0,3761135387,140,54.2,,,,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406103,536,1,2,55,0,3b4nxgvmwzstmoq6borytkwx1,1,54.2,87.8,2022-09-05T19:17:55.321Z,2022-09-08T09:16:37Z,3761135501,212,26.1,3761135497,140,78.3,3761135503,213,0.2,3761135499,141,96.9,3765190509,178,,3761135495,56,Left,,,,,,,5za437wrlqizff74n6uqodpzp,K. Gorré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406123,537,1,2,55,2,3b4nxgvmwzstmoq6borytkwx1,0,80.9,94.5,2022-09-05T19:17:57.902Z,2022-09-08T09:16:48Z,3764151933,224,,3761135611,155,,3761135615,140,93.1,3765190751,178,,3761135609,2,,3761135619,212,47.9,3761135621,213,5.0,3761135613,56,Center,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,3764151935,72,,3761135617,141,26.7,3761135623,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406143,491,49,2,55,6,491xixnlsp75o7cr3w2gc1o0z,1,7.8,73.2,2022-09-05T19:18:01.789Z,2022-09-08T09:17:15Z,,,,,,,,,,,,,,,,,,,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457201775,1654,43,2,55,6,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-05T19:18:01.932Z,2022-09-08T12:21:23Z,3765359797,178,0,3765359829,144,82,,,,,,,,,,,,,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406165,492,1,2,55,6,491xixnlsp75o7cr3w2gc1o0z,1,7.8,73.2,2022-09-05T19:18:02.045Z,2022-09-08T09:17:22Z,3761135865,56,Back,3765191371,178,,3761135869,141,69.0,3761135877,213,3.6,3761135873,212,5.9,3761135867,140,2.9,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406203,493,1,2,55,10,491xixnlsp75o7cr3w2gc1o0z,0,4.7,67.2,2022-09-05T19:18:05.858Z,2022-09-08T09:17:41Z,3761136113,1,,3761136103,56,Right,3761136107,141,18.0,3761136111,213,5.8,3765191733,178,,3761136105,140,61.7,3761136101,155,,3761136109,212,68.6,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
