id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/13/value,keyPass,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist
2502114211,153,1,1,14,48,cgvbluoerzbzcr7aaxge3wkcv,1,38.7,9.4,2023-01-29T15:46:21.079Z,2023-02-01T05:35:47Z,4005521275,156,,4002752093,140,30.2,4002752097,212,10.5,4002752095,141,17.6,4002752091,56,Back,4002752099,213,2.6,4006243887,178,,,,,9kvoxdbnb5kt2dzy7kr0s7v11,João Graça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502114263,154,1,1,14,49,cgvbluoerzbzcr7aaxge3wkcv,0,32.7,15.8,2023-01-29T15:46:22.323Z,2023-02-01T05:35:52Z,4002752417,213,6.1,4002752407,56,Right,4002752413,212,39.8,4002752409,140,69.7,4002752419,1,,4002752411,141,3.2,4006243937,178,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502114247,144,49,1,14,53,7fn0aazbc8nx0u040aulozds1,1,29.3,92,2023-01-29T15:46:25.817Z,2023-02-01T05:35:55Z,,,,,,,,,,,,,,,,,,,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502114315,145,1,1,14,55,7fn0aazbc8nx0u040aulozds1,1,35.1,91.1,2023-01-29T15:46:28.536Z,2023-02-01T05:08:54Z,4002752685,56,Back,4002752687,140,49.8,4002752693,213,6.2,4002752691,212,15.5,4006233441,178,,4002752689,141,89.7,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502114331,146,1,1,14,56,7fn0aazbc8nx0u040aulozds1,1,49.8,89.7,2023-01-29T15:46:29.284Z,2023-02-01T05:08:59Z,4002752781,56,Center,4002752789,213,5.0,4002752783,140,52.1,4006233467,178,,4002752785,141,78.2,4002752787,212,8.2,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502114371,147,1,1,14,57,7fn0aazbc8nx0u040aulozds1,1,53.3,78.8,2023-01-29T15:46:30.179Z,2023-02-01T05:09:03Z,4002752987,141,90.3,4002752993,212,12.0,4002752997,213,0.7,4002752983,140,62.0,4006233511,178,,4002752981,56,Left,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502114391,148,1,1,14,58,7fn0aazbc8nx0u040aulozds1,0,60,95.2,2023-01-29T15:46:31.691Z,2023-02-01T05:09:10Z,4006233555,178,,4002753059,140,74.4,4002753063,141,100.0,4005521455,168,,4002753055,56,Left,4002753071,213,0.2,4002753067,212,15.5,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502114403,149,5,1,15,0,7fn0aazbc8nx0u040aulozds1,0,74,102,2023-01-29T15:46:33.546Z,2023-02-01T05:09:14Z,4002753111,347,,4002754027,233,155,4002753109,56,Left,,,,,,,,,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502114567,155,5,1,15,0,cgvbluoerzbzcr7aaxge3wkcv,1,26,-2,2023-01-29T15:46:33.546Z,2023-02-01T05:09:13Z,4002753959,56,Back,4002753961,347,,4002754009,233,149,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502114591,156,1,1,15,14,cgvbluoerzbzcr7aaxge3wkcv,1,29.4,0,2023-01-29T15:46:47.559Z,2023-02-01T05:09:18Z,4002754095,213,1.5,4002754085,107,,4002754087,56,Back,4002754093,212,8.7,4002754091,141,10.9,4002754089,140,29.7,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502114649,157,1,1,15,15,cgvbluoerzbzcr7aaxge3wkcv,1,29.7,10.9,2023-01-29T15:46:48.631Z,2023-02-01T05:09:21Z,4002754377,155,,4002754387,213,0.0,4002754385,212,36.4,4002754383,141,11.6,4002754389,1,,4006233649,178,,4002754379,56,Right,4002754381,140,64.4,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502114653,158,61,1,15,17,cgvbluoerzbzcr7aaxge3wkcv,0,61.7,12,2023-01-29T15:46:50.382Z,2023-02-01T05:09:29Z,4006233687,178,,4002754399,56,Right,4006233685,21,,,,,,,,,,,,,,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502114711,150,1,1,15,18,7fn0aazbc8nx0u040aulozds1,0,40.9,81.2,2023-01-29T15:46:51.095Z,2023-02-01T05:09:33Z,4002754687,140,34.5,4002754685,56,Back,4002754683,155,,4002754691,212,14.8,4002754689,141,100.0,4006233709,178,,4002754725,213,2.0,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502114723,152,5,1,15,20,7fn0aazbc8nx0u040aulozds1,0,37.8,101.5,2023-01-29T15:46:52.898Z,2023-02-01T05:09:38Z,4002754761,347,,4002754759,56,Back,4002756085,233,159,,,,,,,,,,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502114949,159,5,1,15,20,cgvbluoerzbzcr7aaxge3wkcv,1,62.2,-1.5,2023-01-29T15:46:52.898Z,2023-02-01T05:09:38Z,4002756027,347,,4002756025,56,Right,4002756043,233,152,,,,,,,,,,,,,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502114721,151,43,1,15,22,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-01-29T15:46:54.902Z,2023-01-29T15:47:02Z,4002754751,56,Back,4002755421,144,61,,,,,,,,,,,,,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502114977,160,1,1,15,37,cgvbluoerzbzcr7aaxge3wkcv,1,59,0,2023-01-29T15:47:10.360Z,2023-02-01T05:09:41Z,4002756219,213,1.0,4002756211,141,21.6,4002756215,212,18.6,4002756205,56,Center,4002756207,140,68.3,4002756203,107,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502114993,161,1,1,15,39,cgvbluoerzbzcr7aaxge3wkcv,0,68.3,21.6,2023-01-29T15:47:12.061Z,2023-02-01T05:09:45Z,4002756309,141,17.0,4002756311,212,5.6,4002756305,56,Right,4006233799,178,,4002756307,140,72.7,4002756313,213,5.7,4002756303,3,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502115001,153,8,1,15,40,7fn0aazbc8nx0u040aulozds1,1,15.8,87.1,2023-01-29T15:47:13.523Z,2023-02-01T05:09:48Z,4005521663,385,,4006233811,178,,4002756337,56,Back,,,,,,,,,,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502115027,162,61,1,15,40,cgvbluoerzbzcr7aaxge3wkcv,1,72.5,14.9,2023-01-29T15:47:13.646Z,2023-02-01T05:10:50Z,4006234139,21,,4002756441,56,Right,4006234141,178,,,,,,,,,,,,,,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502115079,154,12,1,15,42,7fn0aazbc8nx0u040aulozds1,1,13.6,84.5,2023-01-29T15:47:14.930Z,2023-02-01T05:10:56Z,4006234179,178,,4002756681,212,20.0,4002756683,213,5.8,4002756679,141,69.9,4002756675,56,Back,4002756677,140,30.1,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502115087,155,49,1,15,45,7fn0aazbc8nx0u040aulozds1,1,30.5,69.6,2023-01-29T15:47:18.542Z,2023-02-01T05:11:02Z,,,,,,,,,,,,,,,,,,,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502115153,156,4,1,15,45,7fn0aazbc8nx0u040aulozds1,1,35.6,66.3,2023-01-29T15:47:18.578Z,2023-02-01T05:11:07Z,4002757043,152,,4002757045,265,,4002757311,233,163,4002757039,13,,4002757317,286,,4002757041,56,Back,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502115189,163,4,1,15,45,cgvbluoerzbzcr7aaxge3wkcv,0,64.4,33.7,2023-01-29T15:47:18.579Z,2023-02-01T05:11:07Z,4002757215,285,,4002757207,13,,4006234261,178,,4002757213,265,,4002757209,56,Center,4002757357,233,156,4002757211,152,,,,,6fvujizi2c81rxbbble21p32t,André Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502115817,158,1,1,16,27,7fn0aazbc8nx0u040aulozds1,1,35.4,76,2023-01-29T15:47:59.887Z,2023-02-01T05:11:13Z,4002760711,5,,4006234313,178,,4002760719,141,33.9,4002760723,213,4.5,4002760713,152,,4002760715,56,Back,4002760721,212,29.6,4002760717,140,28.1,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502115833,159,1,1,16,29,7fn0aazbc8nx0u040aulozds1,1,28.1,33.7,2023-01-29T15:48:02.623Z,2023-02-01T05:11:15Z,4002760811,141,64.8,4002760809,140,26.7,4006234339,178,,4002760813,212,21.2,4002760815,213,1.6,4002760807,56,Back,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502115871,160,1,1,16,32,7fn0aazbc8nx0u040aulozds1,1,26.6,64.6,2023-01-29T15:48:05.521Z,2023-02-01T05:11:20Z,4002761031,140,32.3,4002761033,141,63.1,4006234387,178,,4002761029,56,Back,4002761035,212,6.1,4002761037,213,6.1,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502115903,161,1,1,16,36,7fn0aazbc8nx0u040aulozds1,1,28.9,82.3,2023-01-29T15:48:09.542Z,2023-02-01T05:11:24Z,4002761203,140,31.8,4006234411,178,,4002761205,141,94.8,4002761207,212,9.0,4002761201,56,Back,4002761209,213,1.2,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502115923,162,1,1,16,37,7fn0aazbc8nx0u040aulozds1,0,31.8,94.8,2023-01-29T15:48:10.220Z,2023-02-01T05:11:27Z,4002761309,213,4.9,4002761301,56,Back,4006234435,178,,4002761307,212,12.3,4002761305,141,77.2,4002761303,140,34.5,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502115931,164,49,1,16,38,cgvbluoerzbzcr7aaxge3wkcv,1,64.6,33,2023-01-29T15:48:11.486Z,2023-02-01T05:11:30Z,,,,,,,,,,,,,,,,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502115955,163,43,1,16,40,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-01-29T15:48:12.771Z,2023-01-29T15:48:40Z,4002761487,56,Back,4002763697,144,45,4002761489,285,0,,,,,,,,,,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502116023,165,1,1,16,41,cgvbluoerzbzcr7aaxge3wkcv,1,68.6,18.5,2023-01-29T15:48:13.957Z,2023-02-01T05:11:34Z,4002761871,140,60.6,4006234493,178,,4002761879,212,10.5,4002761883,213,3.8,4002761869,56,Right,4002761875,141,9.2,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502116033,166,50,1,16,44,cgvbluoerzbzcr7aaxge3wkcv,1,73,6.6,2023-01-29T15:48:17.397Z,2023-02-01T05:11:37Z,4002761915,56,Right,4002761917,286,,4002762207,233,164,,,,,,,,,,,,,,,,9kvoxdbnb5kt2dzy7kr0s7v11,João Graça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502116085,164,7,1,16,44,7fn0aazbc8nx0u040aulozds1,0,27,93.4,2023-01-29T15:48:17.454Z,2023-02-01T05:11:42Z,4006234547,178,,4002762167,56,Back,4002762179,233,166,4002762169,285,,4005521973,385,,,,,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502116053,167,61,1,16,44,cgvbluoerzbzcr7aaxge3wkcv,1,71.3,4.1,2023-01-29T15:48:17.618Z,2023-02-01T05:11:48Z,4002762001,56,Right,4006234595,178,,,,,,,,,,,,,,,,,,,,9kvoxdbnb5kt2dzy7kr0s7v11,João Graça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502116113,165,49,1,16,46,7fn0aazbc8nx0u040aulozds1,1,27.6,85.4,2023-01-29T15:48:18.795Z,2023-02-01T05:11:59Z,,,,,,,,,,,,,,,,,,,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502116121,166,1,1,16,47,7fn0aazbc8nx0u040aulozds1,1,27.5,85.3,2023-01-29T15:48:20.051Z,2023-02-01T05:12:04Z,4002762397,140,39.7,4002762395,56,Back,4002762403,213,5.7,4002762399,141,73.8,4006234685,178,,4002762401,212,15.0,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502116129,167,1,1,16,50,7fn0aazbc8nx0u040aulozds1,0,39.9,72.9,2023-01-29T15:48:22.798Z,2023-02-01T05:12:13Z,4002762447,140,43.8,4002762445,56,Back,4002762449,141,38.5,4006234769,178,,4002762451,212,23.7,4002762453,213,4.9,,,,,,,2u7fm04v2xzqso4rubkrvjcru,M. Osmajić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502116155,168,49,1,16,52,cgvbluoerzbzcr7aaxge3wkcv,1,58.3,74.7,2023-01-29T15:48:24.948Z,2023-02-01T05:12:16Z,,,,,,,,,,,,,,,,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502116183,169,4,1,16,53,cgvbluoerzbzcr7aaxge3wkcv,1,61.4,67.4,2023-01-29T15:48:25.754Z,2023-02-01T05:12:19Z,4002762757,56,Center,4002762755,13,,4002762763,286,,4002762759,152,,4002762851,233,168,4002762761,265,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502116193,168,4,1,16,53,7fn0aazbc8nx0u040aulozds1,0,38.6,32.6,2023-01-29T15:48:25.755Z,2023-02-01T05:12:18Z,4002762811,152,,4002762917,233,169,4002762809,56,Back,4002762813,265,,4006234819,178,,4002762807,13,,4002762815,285,,,,,7m2za4jynw9fdc2ax1455ibpx,Igor Julião,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502116633,169,27,1,17,3,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-01-29T15:48:36.378Z,2023-02-01T05:12:29Z,4002764939,53,chy52wzncc8ulmer9z2rebit,4002764937,41,Injury,4002764975,233,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502116587,170,27,1,17,3,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2023-01-29T15:48:36.378Z,2023-02-01T05:12:30Z,4002764989,233,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502117169,170,28,1,18,21,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-01-29T15:49:54.039Z,2023-02-01T05:12:33Z,4002767907,233,171,4002767719,55,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502117189,171,28,1,18,21,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2023-01-29T15:49:54.039Z,2023-02-01T05:12:33Z,4002767867,55,170,4002767927,233,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502117337,172,1,1,18,26,cgvbluoerzbzcr7aaxge3wkcv,1,64.2,61.4,2023-01-29T15:49:59.069Z,2023-02-01T05:13:06Z,4002768623,141,62.3,4002768619,56,Center,4002773057,210,15,4002768625,212,23.1,4002768627,213,0.0,4002768621,140,86.2,4002768617,152,,4002768615,155,,e6ztipndwfp33c6j7yebsyx91,Guga,4006234979,178,,4002773059,154,,4002768613,5,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2502117341,173,15,1,18,27,cgvbluoerzbzcr7aaxge3wkcv,1,86.2,62.3,2023-01-29T15:50:00.272Z,2023-02-01T05:13:06Z,4002773115,147,56.7,4002773109,102,54.2,4002770387,328,,4002778045,230,98.2,4002773081,29,,4006235147,388,,4005528257,76,,4002770383,15,,6fvujizi2c81rxbbble21p32t,André Pereira,4002773083,154,,4002770381,24,,4002773103,55,172,4002778047,231,52.0,4002778043,82,4002770421,233,4002768649,17,,4002778041,139,4002773113,146,4002768651,56,Center,,171,1,,95.8,4002773111,103,19,4005528259,100,,,,
2502119213,186,61,1,18,27,cgvbluoerzbzcr7aaxge3wkcv,1,90.3,57.9,2023-01-29T15:50:00.651Z,2023-02-01T05:13:18Z,4002778979,228,,4006235237,178,,4006235235,21,,4002778245,56,Center,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502117459,174,15,1,18,28,cgvbluoerzbzcr7aaxge3wkcv,1,93.2,57.5,2023-01-29T15:50:01.030Z,2023-02-01T05:13:28Z,4002769933,78,,4002769937,55,173,4002769931,21,,4002769257,17,,4002769941,102,50.3,4005528295,214,,4002769943,103,5.1,4002769947,147,52.0,degqtleco9n5tlt0yz3q5t9ii,Costinha,4002769963,233,171,4006235297,178,,4002769259,56,Center,4002769945,146,97.3,4002769935,29,4002769929,24,,,,,,,,,,,,,,,,,,,,,,,,
2502117349,171,10,1,18,28,7fn0aazbc8nx0u040aulozds1,1,1.8,47.1,2023-01-29T15:50:01.437Z,2023-02-01T05:13:32Z,4002768695,56,Back,4005528325,377,,4002768693,182,,4002769473,233,174,4002769121,177,,4002768691,178,,,,,,,,9uc54rlxmahbfppv97zi81yhh,F. Buntić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502117363,172,52,1,18,28,7fn0aazbc8nx0u040aulozds1,1,2.8,50.3,2023-01-29T15:50:01.494Z,2023-02-01T05:13:36Z,4006235361,178,,4005528369,376,,,,,,,,,,,,,,,,,,,,9uc54rlxmahbfppv97zi81yhh,F. Buntić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502117479,173,1,1,18,38,7fn0aazbc8nx0u040aulozds1,1,2.8,50.3,2023-01-29T15:50:11.386Z,2023-02-01T05:13:39Z,4002769359,1,,4002769347,141,90.5,4002769339,56,Back,4002769343,140,26.0,4002769351,212,36.6,4006235381,178,,4002769335,123,,4002769355,213,0.8,9uc54rlxmahbfppv97zi81yhh,F. Buntić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502117531,174,1,1,18,42,7fn0aazbc8nx0u040aulozds1,1,27.1,91.2,2023-01-29T15:50:14.858Z,2023-02-01T05:13:42Z,4002769589,141,83.3,4002769585,140,21.4,4006235407,178,,4002769593,212,8.0,4002769597,213,3.9,4002769583,56,Back,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502117549,175,1,1,18,45,7fn0aazbc8nx0u040aulozds1,1,22.9,78.8,2023-01-29T15:50:18.369Z,2023-02-01T05:13:44Z,4002769701,141,72.3,4002769699,140,31.2,4006235427,178,,4002769705,213,5.8,4002769697,56,Back,4002769703,212,9.8,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502117571,176,1,1,18,47,7fn0aazbc8nx0u040aulozds1,1,31.2,72.3,2023-01-29T15:50:20.276Z,2023-02-01T05:13:48Z,4002769825,213,2.9,4002769819,140,25.5,4002769823,212,6.2,4006235465,178,,4002769821,141,74.4,4002769817,56,Back,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502117603,177,1,1,18,49,7fn0aazbc8nx0u040aulozds1,1,25.2,72.6,2023-01-29T15:50:22.429Z,2023-02-01T05:13:51Z,4002770025,140,31.2,4002770027,141,51.0,4002770023,56,Back,4002770031,213,5.1,4002770029,212,16.0,4006235475,178,,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502117651,178,1,1,18,51,7fn0aazbc8nx0u040aulozds1,1,31.3,50.3,2023-01-29T15:50:24.368Z,2023-02-01T05:13:53Z,4002770291,56,Back,4002770299,213,2.1,4002770293,140,27.3,4006235503,178,,4002770295,141,60.2,4002770297,212,7.9,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502117667,179,1,1,18,55,7fn0aazbc8nx0u040aulozds1,1,27.8,63.4,2023-01-29T15:50:28.385Z,2023-02-01T05:13:56Z,4002770373,141,66.0,4002770369,56,Back,4006235543,178,,4002770375,212,5.2,4002770377,213,0.3,4002770371,140,32.5,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502117703,180,1,1,18,56,7fn0aazbc8nx0u040aulozds1,1,34.9,67.5,2023-01-29T15:50:29.364Z,2023-02-01T05:14:01Z,4002770543,212,11.2,4006235569,178,,4002770539,140,33.6,4002770545,213,4.6,4002770541,141,51.2,4002770537,56,Back,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502117815,181,2,1,18,58,7fn0aazbc8nx0u040aulozds1,1,30.8,49.9,2023-01-29T15:50:31.329Z,2023-02-01T05:14:04Z,4006235605,178,,4002771095,1,,4002771531,7,7m2za4jynw9fdc2ax1455ibpx,4002771087,140,60.5,4002771085,56,Center,4002771089,141,32.4,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502117895,175,55,1,18,58,cgvbluoerzbzcr7aaxge3wkcv,1,36.9,77.7,2023-01-29T15:50:31.330Z,2023-02-01T05:14:05Z,,,,,,,,,,,,,,,,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502117821,182,43,1,19,3,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-01-29T15:50:36.567Z,2023-01-29T15:50:42Z,4002771115,18,0,4002771117,56,Center,4002771411,144,39,4002771113,22,0,4002771123,249,0,,,,,,,,,,7m2za4jynw9fdc2ax1455ibpx,Igor Julião,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502118169,176,1,1,19,25,cgvbluoerzbzcr7aaxge3wkcv,1,13.4,46.9,2023-01-29T15:50:58.537Z,2023-02-01T05:14:07Z,4002772857,56,Back,4002772867,212,39.8,4002772863,141,91.2,4002773205,189,,4002772869,213,0.9,4002772859,140,38.2,4002772851,155,,4006235629,178,,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,4002772855,241,,4002772849,5,,4002772871,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502118175,177,3,1,19,29,cgvbluoerzbzcr7aaxge3wkcv,0,39.5,87.4,2023-01-29T15:51:02.172Z,2023-02-01T05:14:13Z,4005528735,465,,4006235687,178,,4002772881,286,,4002782679,233,202,4002772879,56,Back,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502119993,202,7,1,19,29,7fn0aazbc8nx0u040aulozds1,1,60.5,12.6,2023-01-29T15:51:02.231Z,2023-02-01T05:14:16Z,4002782635,285,,4002782641,233,177,4005528751,383,,4002782633,56,Right,4006235709,178,,,,,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
