id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/8/value,qualifier/12/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId
2527587831,10,61,1,0,59,3b4nxgvmwzstmoq6borytkwx1,0,85.9,73.9,2023-04-02T14:33:36.887Z,2023-04-02T15:29:04Z,4158144855,56,Center,,,,,,,,,,,,,,,,,,,,,,57pi7l4h7g2jydmkc5vl6vkr9,Salvador Agra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527587813,10,49,1,1,0,7kfx3xpj2c2wxinsyi16i9gaz,1,8.7,8.5,2023-04-02T14:33:37.399Z,2023-04-02T14:33:37Z,,,,,,,,,,,,,,,,,,,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527587921,11,4,1,1,2,7kfx3xpj2c2wxinsyi16i9gaz,1,17,2.7,2023-04-02T14:33:40.190Z,2023-04-02T14:33:42Z,4158145309,13,,4158145313,56,Back,4158145319,265,,4158145317,152,,4158145403,233,11,4158145321,285,,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527587931,11,4,1,1,2,3b4nxgvmwzstmoq6borytkwx1,0,83,97.3,2023-04-02T14:33:40.191Z,2023-04-02T14:33:43Z,4158145351,265,,4158145349,152,,4158145347,56,Left,4158145473,233,11,4158145345,13,,4158145353,286,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527588747,12,1,1,1,42,7kfx3xpj2c2wxinsyi16i9gaz,1,20.8,21.4,2023-04-02T14:34:19.288Z,2023-04-02T14:34:23Z,4158149645,152,,4158149653,212,27.9,4158149643,5,,4158149649,140,14.2,4158149655,213,1.8,4158149647,56,Back,4158149651,141,61.1,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527588797,13,1,1,1,45,7kfx3xpj2c2wxinsyi16i9gaz,1,14.2,61.1,2023-04-02T14:34:23.032Z,2023-04-02T14:34:25Z,4158149915,213,0.8,4158149911,141,75.0,4158149907,56,Back,4158149909,140,23.8,4158149913,212,13.8,,,,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527588911,14,1,1,1,47,7kfx3xpj2c2wxinsyi16i9gaz,1,23.8,74.4,2023-04-02T14:34:25.192Z,2023-04-02T14:34:30Z,4158150425,213,3.9,4158150413,56,Back,4158150417,141,65.1,4158150421,212,9.5,4158150415,140,17.0,,,,,,,,,,1c8ki3i0dz0axlnd0vauzw9d6,Rafael Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527588959,15,1,1,1,53,7kfx3xpj2c2wxinsyi16i9gaz,1,18,54.2,2023-04-02T14:34:30.216Z,2023-04-02T14:34:32Z,4158150739,213,5.1,4158150733,140,25.6,4158150737,212,21.0,4158150731,56,Back,4158150735,141,25.6,,,,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527589011,16,1,1,1,55,7kfx3xpj2c2wxinsyi16i9gaz,0,29.7,24.5,2023-04-02T14:34:32.248Z,2023-04-02T14:34:36Z,4158151001,212,44.8,4158151005,213,0.0,4158150997,140,72.4,4158150999,141,24.8,4158150993,155,,4158151007,1,,4158150995,56,Center,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527589075,12,1,1,1,58,3b4nxgvmwzstmoq6borytkwx1,1,25.7,75.3,2023-04-02T14:34:35.313Z,2023-04-02T14:34:38Z,4158151349,212,15.0,4158151343,56,Back,4158151355,213,1.1,4158151347,141,94.5,4158151345,140,32.8,,,,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527589093,13,49,1,2,0,3b4nxgvmwzstmoq6borytkwx1,1,32.8,94.8,2023-04-02T14:34:37.872Z,2023-04-02T14:34:38Z,,,,,,,,,,,,,,,,,,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527589109,14,1,1,2,0,3b4nxgvmwzstmoq6borytkwx1,0,32.8,94.8,2023-04-02T14:34:38.112Z,2023-04-02T14:34:39Z,4158151533,212,14.4,4158151535,213,0.1,4158151529,140,46.5,4158151531,141,95.9,4158151527,56,Back,,,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527589115,17,49,1,2,1,7kfx3xpj2c2wxinsyi16i9gaz,1,61.8,7.1,2023-04-02T14:34:39.096Z,2023-04-02T14:34:39Z,,,,,,,,,,,,,,,,,,,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527589249,18,1,1,2,3,7kfx3xpj2c2wxinsyi16i9gaz,1,58.4,4.7,2023-04-02T14:34:40.760Z,2023-04-02T14:34:44Z,4158152291,141,10.7,4158152295,213,2.6,4158152287,56,Right,4158152289,140,51.6,4158152293,212,8.2,,,,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527589313,19,1,1,2,7,7kfx3xpj2c2wxinsyi16i9gaz,1,45,25.3,2023-04-02T14:34:44.456Z,2023-04-02T14:34:48Z,4158152631,213,2.0,4158152625,140,36.4,4158152627,141,55.1,4158152629,212,22.2,4158152623,56,Back,,,,,,,,,,549guee46difwv85rq18p7f1l,Val,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527589383,20,1,1,2,10,7kfx3xpj2c2wxinsyi16i9gaz,1,36.6,58.7,2023-04-02T14:34:47.992Z,2023-04-02T14:34:51Z,4158152971,56,Back,4158152975,141,87.6,4158152977,212,19.7,4158152979,213,1.6,4158152973,140,35.2,,,,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527589401,21,1,1,2,14,7kfx3xpj2c2wxinsyi16i9gaz,0,35.5,94.7,2023-04-02T14:34:51.208Z,2023-04-02T14:34:53Z,4158153035,140,47.0,4158153037,141,95.3,4158153033,56,Back,4158153039,212,12.1,4158153041,213,0.0,,,,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527589443,15,8,1,2,16,3b4nxgvmwzstmoq6borytkwx1,1,56,5,2023-04-02T14:34:53.746Z,2023-04-02T14:34:53Z,4158153285,56,Right,,,,,,,,,,,,,,,,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527589533,22,1,1,2,17,7kfx3xpj2c2wxinsyi16i9gaz,1,27.5,75.5,2023-04-02T14:34:54.984Z,2023-04-02T14:34:59Z,4158153797,212,26.0,4158153789,140,7.1,4158153783,56,Back,4158153799,213,3.7,4158153793,141,53.9,,,,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527589613,23,1,1,2,21,7kfx3xpj2c2wxinsyi16i9gaz,1,7.7,45.2,2023-04-02T14:34:58.952Z,2023-04-02T14:35:03Z,4158154237,141,34.6,4158154233,56,Back,4158154239,212,9.2,4158154245,213,5.4,4158154235,140,13.2,,,,,,,,,,4nl5hapemrmmuh1r8afne8b85,Marcelo Carné,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527589745,24,1,1,2,26,7kfx3xpj2c2wxinsyi16i9gaz,1,21,34,2023-04-02T14:35:03.465Z,2023-04-02T14:35:09Z,4158154925,213,1.6,4158154921,212,22.6,4158154917,140,21.1,4158154915,56,Back,4158154919,141,67.2,,,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527589803,25,1,1,2,32,7kfx3xpj2c2wxinsyi16i9gaz,1,24.1,69.9,2023-04-02T14:35:09.657Z,2023-04-02T14:35:12Z,4158155271,141,28.4,4158155275,213,5.0,4158155269,140,31.8,4158155267,56,Back,4158155273,212,29.4,,,,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527589849,26,1,1,2,35,7kfx3xpj2c2wxinsyi16i9gaz,1,32.9,27.4,2023-04-02T14:35:12.249Z,2023-04-02T14:35:15Z,4158155529,213,5.1,4158155523,140,38.8,4158155527,212,16.6,4158155525,141,4.7,4158155521,56,Back,,,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527589901,27,1,1,2,37,7kfx3xpj2c2wxinsyi16i9gaz,1,38.8,4.7,2023-04-02T14:35:14.985Z,2023-04-02T14:35:17Z,4158155805,56,Back,4158155815,213,2.1,4158155811,212,17.6,4158155809,141,27.5,4158155807,140,30.9,,,,,,,,,,6i4i4rqqcvxa7rsysriqxlxat,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527589973,28,1,1,2,40,7kfx3xpj2c2wxinsyi16i9gaz,1,31.1,27.2,2023-04-02T14:35:17.641Z,2023-04-02T14:35:21Z,4158156233,213,1.7,4158156229,141,55.5,4158156223,56,Back,4158156231,212,19.3,4158156227,140,29.5,,,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527590017,29,1,1,2,43,7kfx3xpj2c2wxinsyi16i9gaz,1,30.1,56.1,2023-04-02T14:35:20.969Z,2023-04-02T14:35:22Z,4158156431,140,34.0,4158156425,56,Back,4158156437,141,87.6,4158156443,212,21.8,4158156447,213,1.4,,,,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527590051,30,1,1,2,45,7kfx3xpj2c2wxinsyi16i9gaz,1,34.6,90.8,2023-04-02T14:35:22.777Z,2023-04-02T14:35:24Z,4158156629,56,Back,4158156633,141,81.0,4158156637,213,5.2,4158156631,140,37.6,4158156635,212,7.4,,,,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527590061,31,1,1,2,46,7kfx3xpj2c2wxinsyi16i9gaz,0,37.6,81,2023-04-02T14:35:24.041Z,2023-04-02T14:35:25Z,4158156691,213,0.4,4158156687,141,91.5,4158156685,140,53.0,4158156683,56,Left,4158156689,212,17.7,,,,,,,,,,1c8ki3i0dz0axlnd0vauzw9d6,Rafael Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527590069,16,8,1,2,47,3b4nxgvmwzstmoq6borytkwx1,1,43.2,6.7,2023-04-02T14:35:24.563Z,2023-04-02T14:35:24Z,4158156725,56,Back,,,,,,,,,,,,,,,,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527590081,32,61,1,2,48,7kfx3xpj2c2wxinsyi16i9gaz,1,53,91.8,2023-04-02T14:35:26Z,2023-04-02T14:35:26Z,4158156785,56,Left,,,,,,,,,,,,,,,,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527590197,17,45,1,2,54,3b4nxgvmwzstmoq6borytkwx1,0,10.8,28.3,2023-04-02T14:35:32.003Z,2023-04-02T14:35:34Z,4158157407,285,,4158157405,56,Back,4158157625,233,33,,,,,,,,,,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527590235,33,3,1,2,54,7kfx3xpj2c2wxinsyi16i9gaz,1,89.2,71.7,2023-04-02T14:35:32.003Z,2023-04-02T14:35:33Z,4158157577,56,Center,4158157587,233,17,4158157579,286,,,,,,,,,,,,,,,,,5ikeslw81x2em97k79crmhh0q,Félix Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527590289,34,1,1,2,56,7kfx3xpj2c2wxinsyi16i9gaz,1,92.1,70.7,2023-04-02T14:35:33.449Z,2023-04-02T14:36:42Z,4158157903,212,16.2,4158157897,56,Center,4158162445,210,16,4158157899,140,92.1,4158157901,141,46.9,4158162449,22,,4158162447,154,,4158157905,213,4.7,5ikeslw81x2em97k79crmhh0q,Félix Correia,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527590297,35,16,1,2,57,7kfx3xpj2c2wxinsyi16i9gaz,1,92.1,46.9,2023-04-02T14:35:34.930Z,2023-04-02T14:36:41Z,4158162513,102,47.6,4158162503,80,,4158162517,214,,4158162507,154,,4158162515,103,5.7,4158162505,29,,4158159791,15,,4158159813,375,02:57.212,57xeumfhz5h30yn1168rgljah,André Vidigal,,4158157941,22,4158157945,56,Center,4158159809,374,2023-04-02 15:35:34.416,4158157943,17,4158159801,328,4158162509,55,34,4158162519,230,98.1,4158162521,231,55.8,,,,,,
2527591839,18,1,1,4,26,3b4nxgvmwzstmoq6borytkwx1,1,49.8,50.1,2023-04-02T14:37:03.989Z,2023-04-02T14:37:07Z,4158166299,141,63.0,4158166303,213,2.5,4158166297,140,38.7,4158166301,212,14.6,4158166295,56,Back,4158166305,279,G,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527591897,19,1,1,4,30,3b4nxgvmwzstmoq6borytkwx1,1,40,65.8,2023-04-02T14:37:07.653Z,2023-04-02T14:37:10Z,4158166561,56,Back,4158166565,141,79.1,4158166567,212,9.2,4158166569,213,1.8,4158166563,140,38.2,,,,,,,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527591933,20,1,1,4,32,3b4nxgvmwzstmoq6borytkwx1,1,38.6,69.1,2023-04-02T14:37:10.085Z,2023-04-02T14:37:11Z,4158166717,212,23.1,4158166713,140,29.3,4158166719,213,4.3,4158166711,56,Back,4158166715,141,38.3,,,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527591971,21,1,1,4,34,3b4nxgvmwzstmoq6borytkwx1,1,29.2,33.7,2023-04-02T14:37:11.573Z,2023-04-02T14:37:12Z,4158166873,141,22.5,4158166869,56,Back,4158166877,213,4.8,4158166871,140,30.2,4158166875,212,7.7,,,,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527592009,22,1,1,4,35,3b4nxgvmwzstmoq6borytkwx1,1,30.4,22.2,2023-04-02T14:37:12.549Z,2023-04-02T14:37:14Z,4158167091,141,25.8,4158167095,213,0.2,4158167093,212,14.9,4158167089,140,44.4,4158167087,56,Back,,,,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527592027,23,1,1,4,36,3b4nxgvmwzstmoq6borytkwx1,1,43.6,24.9,2023-04-02T14:37:14.133Z,2023-04-02T14:37:15Z,4158167189,140,37.1,4158167193,212,14.6,4158167205,156,,4158167187,56,Back,4158167191,141,5.9,4158167195,213,4.2,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527592115,24,1,1,4,39,3b4nxgvmwzstmoq6borytkwx1,0,40.6,3.4,2023-04-02T14:37:16.325Z,2023-04-02T14:37:19Z,4158167681,213,0.4,4158167671,155,,4158167673,56,Center,4158167679,212,42.0,4158167683,1,,4158167675,140,77.2,4158167677,141,28.2,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
