id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,assist
2538247791,67,1,1,7,45,cmbqc74mshg77ra7mywec2a6b,1,35.6,6.2,2023-04-23T17:07:40.328Z,2023-04-23T17:07:42Z,4214791851,213,2.0,4214791841,56,Back,4214791845,141,31.3,4214791849,212,18.5,4214791843,140,28.9,,,,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538247897,68,1,1,7,47,cmbqc74mshg77ra7mywec2a6b,1,28.9,31.3,2023-04-23T17:07:42.695Z,2023-04-23T17:07:46Z,4214792347,213,3.0,4214792341,140,23.1,4214792345,212,6.2,4214792339,56,Back,4214792343,141,32.8,,,,,,,,,,9kn7hs1nbc0rcismky05z6zmx,Bruno Jordão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538247927,69,1,1,7,51,cmbqc74mshg77ra7mywec2a6b,1,23.1,32.8,2023-04-23T17:07:46.632Z,2023-04-23T17:07:48Z,4214792539,140,25.0,4214792543,212,21.0,4214792545,213,1.5,4214792541,141,63.6,4214792537,56,Back,,,,,,,,,,3qbeypoqvj93wzbbqd1upx7f9,Ygor Nogueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538248043,70,1,1,7,53,cmbqc74mshg77ra7mywec2a6b,1,26.9,65.8,2023-04-23T17:07:48.839Z,2023-04-23T17:07:54Z,4214793173,141,85.1,4214793175,212,13.4,4214793177,213,1.4,4214793171,140,29.5,4214793169,56,Back,,,,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538248131,71,1,1,7,59,cmbqc74mshg77ra7mywec2a6b,1,31.8,73,2023-04-23T17:07:54.472Z,2023-04-23T17:08:00Z,4214793663,213,4.9,4214793655,56,Back,4214793651,155,,4214793657,140,41.4,4214793659,141,5.6,4214793653,196,,4214793661,212,46.9,4214793665,1,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538248203,72,1,1,8,4,cmbqc74mshg77ra7mywec2a6b,1,41.5,4.1,2023-04-23T17:08:00.088Z,2023-04-23T17:08:08Z,4214794059,212,4.5,4214794053,56,Back,4214794057,141,10.1,4214794061,213,1.1,4214794055,140,43.4,,,,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538248287,73,1,1,8,8,cmbqc74mshg77ra7mywec2a6b,1,43,17.9,2023-04-23T17:08:03.512Z,2023-04-23T17:08:07Z,4214794515,140,32.0,4214794517,141,20.9,4214794519,212,11.7,4214794513,56,Back,4214794521,213,3.0,,,,,,,,,,caczqvr2l880frsd32nbjorxm,Andrézinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538248347,74,1,1,8,14,cmbqc74mshg77ra7mywec2a6b,1,41.7,37.4,2023-04-23T17:08:09.192Z,2023-04-23T17:08:11Z,4214794945,212,13.6,4214794947,213,1.9,4214794941,141,56.3,4214794937,140,37.4,4214794933,56,Back,,,,,,,,,,3qbeypoqvj93wzbbqd1upx7f9,Ygor Nogueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538248395,75,1,1,8,15,cmbqc74mshg77ra7mywec2a6b,1,37.4,56.3,2023-04-23T17:08:10.952Z,2023-04-23T17:08:13Z,4214795161,212,10.4,4214795155,56,Back,4214795157,140,40.8,4214795159,141,70.6,4214795163,213,1.2,,,,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538248443,76,1,1,8,18,cmbqc74mshg77ra7mywec2a6b,1,43.2,69.6,2023-04-23T17:08:13.304Z,2023-04-23T17:08:15Z,4214795393,56,Center,4214795399,141,77.5,4214795395,140,61.9,4214795403,212,20.4,4214795409,213,0.3,,,,,,,,,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538248499,77,1,1,8,20,cmbqc74mshg77ra7mywec2a6b,1,63.4,79.7,2023-04-23T17:08:15.639Z,2023-04-23T17:08:17Z,4214795653,140,60.8,4214795659,213,2.0,4214795655,141,89.3,4214795657,212,7.1,4214795651,56,Left,,,,,,,,,,c7vhfnn9bft0xk3lcx7komfze,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538248515,78,1,1,8,22,cmbqc74mshg77ra7mywec2a6b,1,60.8,92.7,2023-04-23T17:08:17.800Z,2023-04-23T17:08:19Z,4214795743,56,Left,4214795749,212,6.3,4214795745,140,63.2,4214795747,141,84.2,4214795751,213,5.1,,,,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538248579,79,1,1,8,24,cmbqc74mshg77ra7mywec2a6b,1,63.2,84.2,2023-04-23T17:08:19.463Z,2023-04-23T17:08:22Z,4214796069,213,2.4,4214796063,140,57.4,4214796061,56,Left,4214796067,212,8.1,4214796065,141,92.0,,,,,,,,,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538248647,80,1,1,8,27,cmbqc74mshg77ra7mywec2a6b,1,56.6,89,2023-04-23T17:08:22.313Z,2023-04-23T17:08:26Z,4214796479,212,12.3,4214796473,56,Left,4214796481,213,0.4,4214796475,140,67.4,4214796477,141,95.9,,,,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538248683,81,1,1,8,31,cmbqc74mshg77ra7mywec2a6b,1,71.3,82.3,2023-04-23T17:08:26.856Z,2023-04-23T17:08:28Z,4214796685,141,73.0,4214796681,56,Center,4214796687,212,10.3,4214796689,213,3.8,4214796683,140,63.6,,,,,,,,,,c7vhfnn9bft0xk3lcx7komfze,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538248757,82,1,1,8,33,cmbqc74mshg77ra7mywec2a6b,1,63.4,67.6,2023-04-23T17:08:28.345Z,2023-04-23T17:08:31Z,4214797127,213,5.1,4214797121,140,80.4,4214797125,212,42.7,4214797119,56,Right,4214797117,155,,4214797129,1,,4214797123,141,10.6,,,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538248817,83,1,1,8,36,cmbqc74mshg77ra7mywec2a6b,1,81.8,11.1,2023-04-23T17:08:31.448Z,2023-04-25T14:53:04Z,4219603929,20,,4214797443,212,24.5,4214797437,56,Center,4214797435,155,,4214797439,140,91.5,4214797433,2,,4219603927,224,,4214797441,141,43.9,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,4214797445,213,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538248821,84,1,1,8,38,cmbqc74mshg77ra7mywec2a6b,0,91.7,44,2023-04-23T17:08:34.136Z,2023-04-23T17:08:38Z,4214797693,233,88,4214797471,140,90.4,4214797477,213,3.1,4214797475,212,1.4,4214797469,56,Center,4214797473,141,44.0,4214797691,236,,4214797697,286,,4flr4t07s463ioooy31ov8fs9,Matheus Babi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538248853,88,74,1,8,38,alyavx3ad35bp1xuwmqk7sgev,1,9.1,58.9,2023-04-23T17:08:34.137Z,2023-04-23T17:25:30Z,4214797759,233,84,4214797643,285,,4214797607,56,Back,,,,,,,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538248859,85,6,1,8,40,cmbqc74mshg77ra7mywec2a6b,1,90.6,42.6,2023-04-23T17:08:35.400Z,2023-04-23T17:08:39Z,4214797663,56,Center,4214797907,233,89,4214797665,75,,,,,,,,,,,,,,,,,4flr4t07s463ioooy31ov8fs9,Matheus Babi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538248873,89,6,1,8,40,alyavx3ad35bp1xuwmqk7sgev,0,9.4,57.4,2023-04-23T17:08:35.400Z,2023-04-25T14:53:23Z,4214798003,233,85,4214797743,56,Back,4214797745,73,,,,,,,,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538249439,87,1,1,9,7,cmbqc74mshg77ra7mywec2a6b,0,99.4,0.4,2023-04-23T17:09:02.528Z,2023-04-25T14:53:34Z,4214800763,224,,4214800771,212,38.7,4214800775,1,,4219603997,20,,4214800759,6,,4214800773,213,1.8,4214800765,56,Center,4214800767,140,90.1,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,4214800761,155,,4214800769,141,55.5,,4214800757,2,,,,,,,,,,,,,,,,,,,,,,
2538249419,90,44,1,9,8,alyavx3ad35bp1xuwmqk7sgev,1,8.8,44,2023-04-23T17:09:03.941Z,2023-04-23T17:09:07Z,4214800649,56,Back,4214800957,233,88,4214800651,285,,,,,,,,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538249447,88,44,1,9,8,cmbqc74mshg77ra7mywec2a6b,0,91.2,56,2023-04-23T17:09:03.942Z,2023-04-23T17:09:07Z,4214800819,286,,4214801007,233,90,4214800815,56,Center,,,,,,,,,,,,,,,,3qbeypoqvj93wzbbqd1upx7f9,Ygor Nogueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538249441,91,12,1,9,9,alyavx3ad35bp1xuwmqk7sgev,1,7.6,43.6,2023-04-23T17:09:04.454Z,2023-04-23T17:09:06Z,4214800781,140,21.7,4214800787,213,6.0,4214800785,212,15.6,4214800779,56,Back,4214800839,15,,4214800783,141,36.5,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538249625,89,1,1,9,14,cmbqc74mshg77ra7mywec2a6b,0,76.6,53.6,2023-04-23T17:09:09.400Z,2023-04-23T17:11:28Z,4214801783,56,Center,4214801789,140,100.0,4214801803,213,5.6,4214801801,212,33.2,4214801775,155,,4214801805,1,,4214801795,141,22.7,,,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538249635,90,5,1,9,19,cmbqc74mshg77ra7mywec2a6b,0,100.9,22.9,2023-04-23T17:09:14.248Z,2023-04-23T17:09:16Z,4214801839,346,,4214801965,233,92,4214801835,56,Center,,,,,,,,,,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538249639,92,5,1,9,19,alyavx3ad35bp1xuwmqk7sgev,1,-0.9,77.1,2023-04-23T17:09:14.248Z,2023-04-23T17:25:25Z,4214801851,56,Back,4214801919,233,90,4214801855,346,,,,,,,,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538249929,93,1,1,9,28,alyavx3ad35bp1xuwmqk7sgev,1,4.5,53.1,2023-04-23T17:09:24.181Z,2023-04-23T17:09:28Z,4214803271,124,,4214803277,141,31.7,4214803275,140,9.9,4214803281,213,5.1,4214803279,212,15.6,4214803273,56,Back,4214803285,237,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538249983,94,1,1,9,32,alyavx3ad35bp1xuwmqk7sgev,1,9.4,30.8,2023-04-23T17:09:28.181Z,2023-04-23T17:09:31Z,4214803573,213,1.5,4214803565,56,Back,4214803567,140,11.2,4214803569,141,59.1,4214803571,212,19.3,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538250117,95,1,1,9,35,alyavx3ad35bp1xuwmqk7sgev,1,14.8,57.7,2023-04-23T17:09:31.013Z,2023-04-23T17:09:37Z,4214804267,212,16.3,4214804261,56,Back,4214804265,141,33.8,4214804269,213,4.8,4214804263,140,15.6,,,,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538250161,96,1,1,9,42,alyavx3ad35bp1xuwmqk7sgev,1,26.4,36.2,2023-04-23T17:09:37.493Z,2023-04-23T17:09:40Z,4214804543,56,Back,4214804549,212,22.2,4214804545,140,25.9,4214804551,213,1.6,4214804547,141,68.8,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538250191,97,1,1,9,45,alyavx3ad35bp1xuwmqk7sgev,0,27,69.4,2023-04-23T17:09:40.484Z,2023-04-23T17:09:42Z,4214804715,141,96.5,4214804711,140,36.0,4214804719,212,20.7,4214804721,213,1.1,4214804709,56,Back,,,,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538250215,91,8,1,9,48,cmbqc74mshg77ra7mywec2a6b,1,61.7,8.5,2023-04-23T17:09:43.720Z,2023-04-25T14:54:28Z,4214804825,56,Right,4219604277,383,,,,,,,,,,,,,,,,,,,,caczqvr2l880frsd32nbjorxm,Andrézinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538250323,98,1,1,9,50,alyavx3ad35bp1xuwmqk7sgev,1,30.6,97.1,2023-04-23T17:09:45.589Z,2023-04-23T17:09:50Z,4214805465,212,37.3,4214805461,140,1.7,4214805467,213,3.8,4214805459,56,Back,4214805463,141,65.3,4214805469,1,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538250387,99,1,1,9,55,alyavx3ad35bp1xuwmqk7sgev,0,2.1,62.6,2023-04-23T17:09:50.421Z,2023-04-23T17:09:55Z,4214805893,212,64.6,4214805889,140,62.3,4214805895,213,6.1,4214805887,56,Center,4214805897,1,,4214805885,157,,4214805891,141,43.0,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538250417,92,1,1,9,59,cmbqc74mshg77ra7mywec2a6b,1,34.5,57.5,2023-04-23T17:09:54.465Z,2023-04-25T14:54:51Z,4214806063,56,Back,4214806069,212,9.2,4214806071,213,5.4,4214806065,140,39.8,4214806061,3,,4214806067,141,46.7,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538250419,93,49,1,10,0,cmbqc74mshg77ra7mywec2a6b,1,40,46.6,2023-04-23T17:09:55.617Z,2023-04-25T14:54:52Z,,,,,,,,,,,,,,,,,,,,,,,,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538250445,94,1,1,10,1,cmbqc74mshg77ra7mywec2a6b,0,40,46.6,2023-04-23T17:09:57.081Z,2023-04-23T17:09:59Z,4214806221,212,14.7,4214806219,141,45.2,4214806213,155,,4214806217,140,54.0,4214806223,213,6.2,4214806215,56,Center,,,,,,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538250437,100,8,1,10,2,alyavx3ad35bp1xuwmqk7sgev,1,47.3,56.7,2023-04-23T17:09:57.861Z,2023-04-25T14:55:07Z,4214806159,56,Back,4219604455,383,,,,,,,,,,,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538250473,101,49,1,10,3,alyavx3ad35bp1xuwmqk7sgev,1,44.8,70.1,2023-04-23T17:09:59.156Z,2023-04-23T17:09:59Z,,,,,,,,,,,,,,,,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538250505,102,1,1,10,4,alyavx3ad35bp1xuwmqk7sgev,1,44.8,70.1,2023-04-23T17:09:59.749Z,2023-04-23T17:10:01Z,4214806527,140,41.6,4214806533,213,1.8,4214806525,56,Back,4214806531,212,15.9,4214806529,141,92.9,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538250567,103,1,1,10,5,alyavx3ad35bp1xuwmqk7sgev,1,41.6,92.9,2023-04-23T17:10:01.124Z,2023-04-23T17:10:03Z,4214806843,213,0.2,4214806839,141,96.0,4214806833,56,Left,4214806841,212,11.9,4214806837,140,52.8,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538250599,104,1,1,10,8,alyavx3ad35bp1xuwmqk7sgev,1,52.8,96,2023-04-23T17:10:03.685Z,2023-04-23T17:10:05Z,4214807003,213,3.6,4214806999,141,90.2,4214806991,56,Back,4214807001,212,8.5,4214806995,140,45.6,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538250717,105,1,1,10,10,alyavx3ad35bp1xuwmqk7sgev,1,45.8,90.2,2023-04-23T17:10:05.350Z,2023-04-23T17:10:12Z,4214807599,1,,4214807593,141,22.1,4214807589,56,Center,4214807579,155,,4214807595,212,54.2,4214807591,140,72.7,4214807585,196,,4214807597,213,5.3,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538250747,106,1,1,10,16,alyavx3ad35bp1xuwmqk7sgev,1,70.3,6.4,2023-04-23T17:10:11.860Z,2023-04-23T17:10:13Z,4214807755,56,Right,4214807761,212,10.6,4214807757,140,61.3,4214807759,141,13.4,4214807763,213,2.7,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538250805,107,1,1,10,18,alyavx3ad35bp1xuwmqk7sgev,1,60.9,13.6,2023-04-23T17:10:13.636Z,2023-04-23T17:10:16Z,4214808071,141,31.8,4214808075,213,2.5,4214808067,56,Back,4214808069,140,43.4,4214808073,212,22.2,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538250837,108,1,1,10,21,alyavx3ad35bp1xuwmqk7sgev,1,43.1,34.2,2023-04-23T17:10:16.325Z,2023-04-23T17:10:18Z,4214808219,141,37.4,4214808221,212,14.9,4214808215,56,Center,4214808223,213,0.1,4214808217,140,57.1,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538250889,109,1,1,10,23,alyavx3ad35bp1xuwmqk7sgev,1,57.9,31.2,2023-04-23T17:10:18.437Z,2023-04-23T17:10:21Z,4214808495,140,56.3,4214808497,141,11.2,4214808493,56,Right,4214808499,212,13.7,4214808501,213,4.6,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538250979,110,1,1,10,26,alyavx3ad35bp1xuwmqk7sgev,1,54.9,5.2,2023-04-23T17:10:21.621Z,2023-04-23T17:10:26Z,4214808965,212,16.2,4214808961,140,39.6,4214808967,213,3.0,4214808959,56,Back,4214808963,141,8.5,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538251027,111,43,1,10,30,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2023-04-23T17:10:26.020Z,2023-04-23T17:11:40Z,4214809205,286,0,4214816583,144,3,4214809203,56,Back,,,,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538251065,112,1,1,10,33,alyavx3ad35bp1xuwmqk7sgev,1,34.4,26.3,2023-04-23T17:10:28.933Z,2023-04-23T17:10:31Z,4214809403,141,50.2,4214809405,212,17.1,4214809399,56,Back,4214809407,213,1.2,4214809401,140,39.6,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538251155,113,1,1,10,36,alyavx3ad35bp1xuwmqk7sgev,1,39.6,55.3,2023-04-23T17:10:31.365Z,2023-04-23T17:10:37Z,4214809899,212,15.2,4214809893,56,Back,4214809895,140,34.3,4214809901,213,1.9,4214809897,141,76.1,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538251183,114,1,1,10,42,alyavx3ad35bp1xuwmqk7sgev,1,54.5,83.6,2023-04-23T17:10:37.412Z,2023-04-23T17:10:40Z,4214810057,141,98.1,4214810061,213,1.2,4214810055,140,58.7,4214810053,56,Left,4214810059,212,10.8,,,,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538251191,115,1,1,10,44,alyavx3ad35bp1xuwmqk7sgev,0,59.7,97.8,2023-04-23T17:10:40.084Z,2023-04-23T17:10:41Z,4214810099,141,96.2,4214810103,213,5.2,4214810189,236,,4214810101,212,1.3,4214810193,233,95,4214810095,56,Left,4214810201,286,,4214810097,140,60.3,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538251203,95,74,1,10,44,cmbqc74mshg77ra7mywec2a6b,1,37.3,1.9,2023-04-23T17:10:40.085Z,2023-04-23T17:25:30Z,4214810161,56,Back,4214810251,233,115,4214810163,285,,,,,,,,,,,,,,,,,caczqvr2l880frsd32nbjorxm,Andrézinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538251221,96,5,1,10,46,cmbqc74mshg77ra7mywec2a6b,0,40,-1.4,2023-04-23T17:10:41.476Z,2023-04-23T17:25:26Z,4214811063,233,116,4214810255,56,Back,4214810257,347,,,,,,,,,,,,,,,,,caczqvr2l880frsd32nbjorxm,Andrézinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538251371,116,5,1,10,46,alyavx3ad35bp1xuwmqk7sgev,1,60,101.4,2023-04-23T17:10:41.476Z,2023-04-23T17:10:49Z,4214811037,233,96,4214811031,347,,4214811029,56,Left,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538251425,117,1,1,10,54,alyavx3ad35bp1xuwmqk7sgev,1,53.2,100,2023-04-23T17:10:49.236Z,2023-04-23T17:10:51Z,4214811317,140,41.0,4214811323,213,3.6,4214811315,56,Back,4214811321,212,14.3,4214811319,141,92.6,4214811313,107,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538251493,118,1,1,10,56,alyavx3ad35bp1xuwmqk7sgev,1,40.8,92.3,2023-04-23T17:10:51.748Z,2023-04-23T17:10:54Z,4214811649,141,61.1,4214811653,213,4.6,4214811651,212,21.3,4214811647,140,38.8,4214811645,56,Back,,,,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538251585,119,1,1,10,59,alyavx3ad35bp1xuwmqk7sgev,1,38.8,58.9,2023-04-23T17:10:54.229Z,2023-04-23T17:10:58Z,4214812167,141,29.4,4214812171,213,4.9,4214812165,140,41.5,4214812163,56,Back,4214812169,212,20.3,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538251657,120,1,1,11,3,alyavx3ad35bp1xuwmqk7sgev,1,45.4,26.9,2023-04-23T17:10:58.516Z,2023-04-23T17:11:02Z,4214812509,56,Back,4214812519,213,2.2,4214812513,140,36.1,4214812517,212,16.2,4214812515,141,46.0,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538251707,121,1,1,11,6,alyavx3ad35bp1xuwmqk7sgev,1,36.1,46,2023-04-23T17:11:02.164Z,2023-04-23T17:11:05Z,4214812871,141,66.1,4214812865,56,Back,4214812877,213,1.1,4214812867,140,43.4,4214812875,212,15.7,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538251777,122,1,1,11,9,alyavx3ad35bp1xuwmqk7sgev,1,43.4,66.1,2023-04-23T17:11:05.140Z,2023-04-23T17:11:08Z,4214813243,56,Left,4214813249,212,25.7,4214813245,140,57.1,4214813251,213,1.0,4214813247,141,97.4,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538251865,123,1,1,11,13,alyavx3ad35bp1xuwmqk7sgev,1,54.6,88.8,2023-04-23T17:11:08.260Z,2023-04-23T17:11:12Z,4214813707,213,3.3,4214813699,56,Back,4214813701,140,48.0,4214813705,212,7.0,4214813703,141,87.6,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538251875,124,1,1,11,16,alyavx3ad35bp1xuwmqk7sgev,1,53.4,82.7,2023-04-23T17:11:11.468Z,2023-04-25T14:57:14Z,4214813745,213,0.7,4214813741,141,88.4,4214813737,56,Left,4214813743,212,6.2,4214813739,140,58.0,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538251909,125,1,1,11,17,alyavx3ad35bp1xuwmqk7sgev,1,58,88.4,2023-04-23T17:11:13.140Z,2023-04-23T17:11:15Z,4214813937,140,51.9,4214813941,212,7.1,4214813935,56,Left,4214813943,213,3.6,4214813939,141,83.9,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
