id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/14/value,keyPass,qualifier/11/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value
2452602727,249,1,1,28,10,dich5v7sw466smbqap0d9rbyj,1,27.2,81.8,2022-08-28T17:28:26.721Z,2022-08-31T05:24:45Z,3740854883,141,73.8,3740854881,140,35.2,3746515517,178,,3740854885,212,10.0,3740854887,213,5.7,3740854879,56,Back,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452602793,250,1,1,28,11,dich5v7sw466smbqap0d9rbyj,1,34.9,73.8,2022-08-28T17:28:27.575Z,2022-08-31T05:24:49Z,3740855255,56,Back,3740855263,213,2.7,3740855259,141,80.5,3740855257,140,25.6,3746515565,178,,3740855261,212,10.8,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452602831,251,1,1,28,16,dich5v7sw466smbqap0d9rbyj,1,31.8,72,2022-08-28T17:28:33.411Z,2022-08-31T05:24:51Z,3740855443,56,Back,3746515615,178,,3740855447,141,56.4,3740855449,212,10.6,3740855445,140,31.4,3740855451,213,4.7,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452602881,252,1,1,28,19,dich5v7sw466smbqap0d9rbyj,1,27.1,56.6,2022-08-28T17:28:36.290Z,2022-08-31T05:24:52Z,3746515635,178,,3740855751,141,16.1,3740855755,213,4.7,3740855747,56,Back,3740855749,140,26.7,3740855753,212,27.5,,,,,,,1nqpxso2a9qw8w8g6u4sb60ut,Oriol Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452602889,253,1,1,28,24,dich5v7sw466smbqap0d9rbyj,1,38.3,7.7,2022-08-28T17:28:40.850Z,2022-08-31T05:24:55Z,3740855863,213,0.3,3740855855,140,57.1,3746515669,178,,3740855853,56,Right,3740855857,141,15.3,3740855859,212,20.4,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452602899,254,1,1,28,25,dich5v7sw466smbqap0d9rbyj,0,57.1,15,2022-08-28T17:28:41.777Z,2022-08-31T05:25:01Z,3740855921,213,6.0,3740855913,56,Right,3740855917,141,9.1,3746515747,178,,3740855919,212,14.6,3740855915,140,70.5,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452602903,221,49,1,28,26,26t6lvlpql4w5wu1ih73qpy36,1,37.1,94.4,2022-08-28T17:28:42.702Z,2022-08-31T05:25:08Z,,,,,,,,,,,,,,,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453666611,1353,43,1,28,26,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-08-28T17:28:42.816Z,2022-08-31T06:00:57Z,3746544873,178,0,3746544895,144,82,,,,,,,,,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452602919,222,1,1,28,26,26t6lvlpql4w5wu1ih73qpy36,1,37.1,94.4,2022-08-28T17:28:42.835Z,2022-08-31T05:25:13Z,3740856053,141,79.2,3740856049,56,Back,3740856057,213,5.3,3740856051,140,44.2,3746515895,178,,3740856055,212,12.7,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452602981,223,1,1,28,27,26t6lvlpql4w5wu1ih73qpy36,1,44.2,79.2,2022-08-28T17:28:43.944Z,2022-08-31T05:25:17Z,3740856399,56,Back,3740856401,140,10.2,3740856405,212,35.7,3740856403,141,76.8,3740856409,1,,3746515961,178,,3740856407,213,3.2,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452602999,224,1,1,28,33,26t6lvlpql4w5wu1ih73qpy36,1,10.2,76.8,2022-08-28T17:28:49.926Z,2022-08-31T05:25:22Z,3740856523,213,6.1,3746516031,178,,3740856515,56,Back,3740856521,212,13.5,3740856517,140,22.7,3740856519,141,72.3,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603051,225,1,1,28,34,26t6lvlpql4w5wu1ih73qpy36,1,22.7,72.3,2022-08-28T17:28:50.885Z,2022-08-31T05:25:25Z,3740856871,141,58.4,3740856875,213,3.5,3740856869,140,1.3,3740856873,212,24.4,3740856867,56,Back,3746516081,178,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603093,226,1,1,28,40,26t6lvlpql4w5wu1ih73qpy36,1,8.5,52.4,2022-08-28T17:28:57.013Z,2022-08-31T05:25:30Z,3740857157,1,,3746516143,178,,3740857153,212,40.2,3740857149,140,30.3,3740857147,56,Back,3740857155,213,5.3,3740857145,155,,3740857151,141,3.8,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453705339,1360,83,1,28,44,dich5v7sw466smbqap0d9rbyj,1,71.6,97.4,2022-08-28T17:29:01.083Z,2022-08-31T09:39:02Z,3746747739,399,509028,,,,,,,,,,,,,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603153,227,1,1,28,44,26t6lvlpql4w5wu1ih73qpy36,0,31.2,2.5,2022-08-28T17:29:01.193Z,2022-08-31T05:26:19Z,3740857485,212,46.5,3740857481,140,73.3,3740857489,1,,3740857477,157,,3740857487,213,0.3,3746516837,178,,3740857479,56,Center,3740857483,141,23.8,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603155,255,49,1,28,51,dich5v7sw466smbqap0d9rbyj,1,26.1,69.4,2022-08-28T17:29:08.066Z,2022-08-31T05:27:44Z,,,,,,,,,,,,,,,,,,,,,,,,,2jl9lfqd2q74iwamx7g0xva50,Rafael Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603207,256,1,1,28,53,dich5v7sw466smbqap0d9rbyj,1,31.2,63,2022-08-28T17:29:10.446Z,2022-08-31T05:27:47Z,3740857845,140,38.7,3746518073,178,,3740857851,213,5.7,3740857843,56,Back,3740857847,141,55.4,3740857849,212,9.4,,,,,,,2jl9lfqd2q74iwamx7g0xva50,Rafael Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603227,257,1,1,28,57,dich5v7sw466smbqap0d9rbyj,1,28.6,70.6,2022-08-28T17:29:13.715Z,2022-08-31T05:27:52Z,3740857943,56,Back,3740857955,213,0.5,3740857949,141,82.9,3746518145,178,,3740857951,212,18.4,3740857945,140,44.2,,,,,,,1nqpxso2a9qw8w8g6u4sb60ut,Oriol Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603265,258,1,1,28,58,dich5v7sw466smbqap0d9rbyj,1,44.1,83.5,2022-08-28T17:29:14.615Z,2022-08-31T05:27:58Z,3740858177,140,38.6,3740858179,141,98.7,3740858175,56,Back,3740858183,213,2.1,3740858181,212,11.8,3746518247,178,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603309,259,1,1,29,2,dich5v7sw466smbqap0d9rbyj,0,43.3,93.2,2022-08-28T17:29:19.161Z,2022-08-31T05:28:00Z,3746518275,178,,3740858453,141,77.6,3740858447,155,,3740858449,56,Center,3740858457,213,6.1,3740858459,1,,3740858451,140,100.0,3740858455,212,61.5,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603313,228,5,1,29,7,26t6lvlpql4w5wu1ih73qpy36,1,-1,21.3,2022-08-28T17:29:23.995Z,2022-08-31T05:28:04Z,3740858503,233,260,3740858477,346,,3740858475,56,Back,,,,,,,,,,,,,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603317,260,5,1,29,7,dich5v7sw466smbqap0d9rbyj,0,101,78.7,2022-08-28T17:29:23.995Z,2022-08-31T05:28:03Z,3740858495,56,Center,3740858497,346,,3740858539,233,228,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603469,229,1,1,29,17,26t6lvlpql4w5wu1ih73qpy36,1,5.3,45.7,2022-08-28T17:29:33.824Z,2022-08-31T05:28:05Z,3740859407,212,19.2,3740859409,213,1.4,3740859403,140,8.6,3740859405,141,73.4,3740859399,124,,3740859413,237,,3740859401,56,Back,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603547,230,1,1,29,19,26t6lvlpql4w5wu1ih73qpy36,1,8.6,73.4,2022-08-28T17:29:35.632Z,2022-08-31T05:28:08Z,3740859745,56,Back,3740859751,212,22.1,3740859747,140,29.6,3740859749,141,75.5,3746518369,178,,3740859753,213,0.1,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603581,231,1,1,29,26,26t6lvlpql4w5wu1ih73qpy36,1,65.4,86.6,2022-08-28T17:29:43.202Z,2022-08-31T05:28:10Z,3740859949,212,10.1,3740859947,141,96.0,3746518411,178,,3740859943,56,Left,3740859945,140,72.9,3740859951,213,0.7,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603611,232,1,1,29,30,26t6lvlpql4w5wu1ih73qpy36,1,68.2,88.7,2022-08-28T17:29:46.950Z,2022-08-31T05:28:13Z,3740860139,213,4.6,3740860137,212,26.6,3740860133,140,64.7,3740860135,141,50.0,3746518433,178,,3740860131,56,Center,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603619,233,1,1,29,33,26t6lvlpql4w5wu1ih73qpy36,1,65.8,44.8,2022-08-28T17:29:49.872Z,2022-08-31T05:28:17Z,3740860187,56,Center,3740860189,140,74.0,3740860193,212,11.0,3746518475,178,,3740860195,213,5.6,3740860191,141,34.7,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603625,234,1,1,29,34,26t6lvlpql4w5wu1ih73qpy36,1,74,34.7,2022-08-28T17:29:50.746Z,2022-08-31T05:28:21Z,3740860251,141,38.9,3740860255,213,2.9,3746518531,178,,3740860249,140,62.8,3740860247,56,Center,3740860253,212,12.1,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603669,235,1,1,29,36,26t6lvlpql4w5wu1ih73qpy36,1,64.6,39.8,2022-08-28T17:29:52.578Z,2022-08-31T05:28:24Z,3740860525,1,,3740860517,140,90.2,3740860519,141,68.4,3740860521,212,33.2,3746518551,178,,3740860513,155,,3740860515,56,Center,3740860523,213,0.6,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603671,236,61,1,29,38,26t6lvlpql4w5wu1ih73qpy36,1,90.2,68.4,2022-08-28T17:29:54.864Z,2022-08-31T05:28:29Z,3746518631,178,,3740860529,56,Center,,,,,,,,,,,,,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603723,237,1,1,29,43,26t6lvlpql4w5wu1ih73qpy36,1,85.1,85.4,2022-08-28T17:29:59.775Z,2022-08-31T05:28:34Z,3740860833,213,3.2,3740860825,56,Left,3746518693,178,,3740860831,212,10.3,3740860829,141,84.8,3740860827,140,75.3,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603735,238,1,1,29,45,26t6lvlpql4w5wu1ih73qpy36,0,78.5,77.7,2022-08-28T17:30:02.162Z,2022-08-31T05:29:02Z,3740860947,213,5.9,3740860945,212,21.7,3746519039,178,,3740860941,140,97.5,3740860943,141,65.1,3740860939,56,Center,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603745,261,52,1,29,48,dich5v7sw466smbqap0d9rbyj,1,3.7,34.5,2022-08-28T17:30:04.863Z,2022-08-31T05:29:05Z,3746519069,178,,3744286419,376,,,,,,,,,,,,,,,,,,,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603867,262,1,1,30,0,dich5v7sw466smbqap0d9rbyj,1,8.3,44.2,2022-08-28T17:30:17.287Z,2022-08-31T04:59:33Z,3740861793,56,Back,3740862051,189,,3740861799,212,19.1,3740861797,141,17.3,3746493175,178,,3740861801,213,5.0,3740861791,123,,3740861795,140,13.4,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603879,263,1,1,30,2,dich5v7sw466smbqap0d9rbyj,1,13.2,17.4,2022-08-28T17:30:18.819Z,2022-08-31T04:59:46Z,3740861865,140,17.3,3740861871,213,5.2,3740862065,189,,3740861869,212,9.5,3740861867,141,5.0,3746493295,178,,3740861863,56,Back,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603885,264,1,1,30,3,dich5v7sw466smbqap0d9rbyj,1,17.3,4.6,2022-08-28T17:30:19.838Z,2022-08-31T04:59:50Z,3740861907,140,33.6,3740861909,141,15.0,3746493335,178,,3740861911,212,18.5,3740861905,56,Back,3740861913,213,0.4,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603889,265,61,1,30,4,dich5v7sw466smbqap0d9rbyj,0,33.6,14.7,2022-08-28T17:30:21.395Z,2022-08-31T04:59:55Z,3746493415,178,,3740861927,56,Back,,,,,,,,,,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603897,239,49,1,30,5,26t6lvlpql4w5wu1ih73qpy36,1,63.8,87,2022-08-28T17:30:22.100Z,2022-08-31T04:59:57Z,,,,,,,,,,,,,,,,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603949,240,1,1,30,10,26t6lvlpql4w5wu1ih73qpy36,1,69.5,82.4,2022-08-28T17:30:26.637Z,2022-08-31T05:00:00Z,3740862255,213,0.8,3740862251,141,94.4,3740862249,140,77.8,3740862247,56,Left,3746493501,178,,3740862253,212,11.9,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452603997,241,1,1,30,11,26t6lvlpql4w5wu1ih73qpy36,1,78.2,94.8,2022-08-28T17:30:28.315Z,2022-08-31T05:00:16Z,3740862485,140,65.1,3740862491,213,3.1,3740862489,212,13.8,3740862487,141,95.4,3746493653,178,,3740862483,56,Left,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452604039,242,1,1,30,14,26t6lvlpql4w5wu1ih73qpy36,1,59.6,95.3,2022-08-28T17:30:31.457Z,2022-08-31T05:00:20Z,3740862725,140,38.3,3740862729,212,23.1,3740862727,141,87.0,3740862731,213,3.4,3740862723,56,Back,3746493693,178,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452604067,243,1,1,30,18,26t6lvlpql4w5wu1ih73qpy36,1,43.6,88.2,2022-08-28T17:30:35.165Z,2022-08-31T05:00:43Z,3746493949,178,,3740862869,141,70.2,3740862873,213,5.1,3740862871,212,13.0,3740862867,140,47.9,3740862865,56,Back,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452604097,244,1,1,30,20,26t6lvlpql4w5wu1ih73qpy36,1,47.9,70.2,2022-08-28T17:30:36.512Z,2022-08-31T05:01:48Z,3740863103,213,4.2,3746494393,178,,3740863095,56,Back,3740863105,1,,3740863099,141,27.5,3740863097,140,33.7,3740863101,212,32.6,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452604153,245,1,1,30,29,26t6lvlpql4w5wu1ih73qpy36,1,46,26.6,2022-08-28T17:30:45.623Z,2022-08-31T05:01:52Z,3740863479,212,28.4,3740863477,141,29.9,3740863473,56,Center,3746494697,178,,3740863475,140,73.0,3740863481,213,0.1,3740863471,155,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452604163,246,1,1,30,30,26t6lvlpql4w5wu1ih73qpy36,0,73,29.9,2022-08-28T17:30:46.976Z,2022-08-31T05:01:57Z,3740863541,141,43.4,3746494779,388,,3740863545,213,2.1,3740863539,140,68.2,3740863537,56,Center,3740863543,212,10.5,3740863533,3,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453659945,826,43,1,30,32,dich5v7sw466smbqap0d9rbyj,1,0,0,2022-08-28T17:30:49.154Z,2022-08-31T05:31:45Z,3746521235,144,82,3746520931,178,0,,,,,,,,,,,,,,,,,,,1nqpxso2a9qw8w8g6u4sb60ut,Oriol Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452604167,266,49,1,30,32,dich5v7sw466smbqap0d9rbyj,1,29.5,50.6,2022-08-28T17:30:49.160Z,2022-08-31T05:02:09Z,,,,,,,,,,,,,,,,,,,,,,,,,1nqpxso2a9qw8w8g6u4sb60ut,Oriol Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452604183,267,1,1,30,33,dich5v7sw466smbqap0d9rbyj,0,30.4,46.1,2022-08-28T17:30:50.036Z,2022-08-31T05:02:11Z,3740863667,140,56.6,3746494957,178,,3740863677,213,6.0,3740863671,141,33.9,3740863665,56,Center,3740863675,212,28.7,,,,,,,1nqpxso2a9qw8w8g6u4sb60ut,Oriol Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453660073,1004,43,1,30,35,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-08-28T17:30:52.330Z,2022-08-31T05:32:04Z,3746521481,144,82,3746521407,178,0,,,,,,,,,,,,,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452604189,247,49,1,30,35,26t6lvlpql4w5wu1ih73qpy36,1,45.3,66.6,2022-08-28T17:30:52.366Z,2022-08-31T05:02:17Z,,,,,,,,,,,,,,,,,,,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452604227,248,1,1,30,37,26t6lvlpql4w5wu1ih73qpy36,1,46.2,72,2022-08-28T17:30:54.384Z,2022-08-31T05:02:20Z,3740863941,141,97.4,3740863935,56,Left,3740863945,212,24.6,3746495103,178,,3740863939,140,62.9,3740863947,213,0.8,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452604241,249,1,1,30,41,26t6lvlpql4w5wu1ih73qpy36,1,63.8,97.1,2022-08-28T17:30:57.544Z,2022-08-31T05:02:23Z,3740864045,56,Left,3740864053,213,4.2,3740864051,212,8.5,3740864049,141,86.3,3740864047,140,59.8,3746495151,178,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452604257,250,1,1,30,42,26t6lvlpql4w5wu1ih73qpy36,1,59.8,86.3,2022-08-28T17:30:58.955Z,2022-08-31T05:02:26Z,3740864157,141,71.3,3746495175,178,,3740864159,212,12.4,3740864161,213,5.3,3740864153,56,Center,3740864155,140,66.5,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452604293,251,1,1,30,44,26t6lvlpql4w5wu1ih73qpy36,1,64.6,69.2,2022-08-28T17:31:01.271Z,2022-08-31T05:02:29Z,3746495229,178,,3740864351,213,4.9,3740864345,140,68.3,3740864343,56,Center,3740864347,141,44.9,3740864349,212,17.0,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452604309,252,1,1,30,47,26t6lvlpql4w5wu1ih73qpy36,1,73.3,42.1,2022-08-28T17:31:04.336Z,2022-08-31T05:02:32Z,3746495273,178,,3740864471,56,Center,3740864475,141,46.1,3740864473,140,76.7,3740864477,212,4.5,3740864479,213,0.7,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452604315,253,1,1,30,49,26t6lvlpql4w5wu1ih73qpy36,0,77.2,45.7,2022-08-28T17:31:05.876Z,2022-08-31T05:02:38Z,3740864517,141,44.0,3740864675,236,,3746495365,178,,3740864519,212,1.9,3740864521,213,5.6,3740864685,286,,3740864513,56,Center,3740864515,140,78.6,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,3740864677,233,,,,,,,,,,,,,,,,,,,,,,,,,,268,,,,,,,,,,,
2452604337,268,74,1,30,49,dich5v7sw466smbqap0d9rbyj,1,21.4,52.8,2022-08-28T17:31:05.920Z,2022-08-31T05:02:41Z,3740864717,233,253,3740864643,56,Back,3746495399,178,,3740864645,285,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452604345,269,49,1,30,50,dich5v7sw466smbqap0d9rbyj,1,27.8,64.2,2022-08-28T17:31:07.144Z,2022-08-31T05:02:51Z,,,,,,,,,,,,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452604383,270,1,1,30,53,dich5v7sw466smbqap0d9rbyj,1,36.9,66.4,2022-08-28T17:31:09.516Z,2022-08-31T05:02:54Z,3740864853,140,33.4,3740864857,212,7.7,3746495609,178,,3740864859,213,2.1,3740864851,56,Back,3740864855,141,76.3,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452604405,271,1,1,30,53,dich5v7sw466smbqap0d9rbyj,1,33.4,75.9,2022-08-28T17:31:10.285Z,2022-08-31T05:02:57Z,3746495657,178,,3740864961,213,4.4,3740864953,56,Back,3740864959,212,6.1,3740864957,141,67.3,3740864955,140,31.7,,,,,,,c0pat4dqmsc4teand5ampsdlh,Arsénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452604423,272,1,1,30,55,dich5v7sw466smbqap0d9rbyj,1,30.6,67.5,2022-08-28T17:31:11.576Z,2022-08-31T05:02:59Z,3746495709,178,,3740865067,140,22.1,3740865079,213,3.7,3740865065,56,Back,3740865071,141,59.0,3740865075,212,10.6,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452604445,273,1,1,30,56,dich5v7sw466smbqap0d9rbyj,1,21.8,58.8,2022-08-28T17:31:13.245Z,2022-08-31T05:03:02Z,3746495765,178,,3740865205,56,Back,3740865213,213,3.3,3740865207,140,6.8,3740865209,141,54.8,3740865211,212,16.0,,,,,,,2jl9lfqd2q74iwamx7g0xva50,Rafael Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452604483,274,1,1,30,58,dich5v7sw466smbqap0d9rbyj,1,7.1,54.8,2022-08-28T17:31:14.840Z,2022-08-31T05:03:04Z,3740865411,141,39.2,3740865415,213,6.0,3740865407,56,Back,3740865409,140,41.2,3740865413,212,37.3,3746495845,178,,3740865405,157,,3740865417,1,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
