id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/19/value
2537458345,14,1,1,0,36,66bsnl0zjb7l5akwo00h0y5me,1,29,67.4,2023-04-22T19:32:34.529Z,2023-04-22T19:32:38Z,4210601361,213,4.9,4210601357,141,28.7,4210601359,212,26.8,4210601355,140,34.0,4210601353,56,Back,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537458379,15,1,1,0,40,66bsnl0zjb7l5akwo00h0y5me,1,34.5,32.4,2023-04-22T19:32:38.417Z,2023-04-22T19:32:41Z,4210601559,140,34.7,4210601555,56,Back,4210601563,212,14.5,4210601561,141,53.7,4210601565,213,1.6,,,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537458393,11,43,1,0,40,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2023-04-22T19:32:38.807Z,2023-04-22T20:31:43Z,4210601679,213,0.2,4210601673,140,70.4,4210841005,144,1,4210601675,141,55.3,4210601671,56,Center,4210601677,212,2.9,,,,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537458391,16,1,1,0,43,66bsnl0zjb7l5akwo00h0y5me,0,40.8,61.5,2023-04-22T19:32:41.776Z,2023-04-22T19:32:43Z,4210601659,56,Left,4210601667,213,0.9,4210601661,140,60.0,4210601665,212,34.0,4210601663,141,100.0,4210601657,155,,4210601669,1,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537458415,12,5,1,0,45,491xixnlsp75o7cr3w2gc1o0z,1,39.7,-1.6,2023-04-22T19:32:43.603Z,2023-04-22T20:32:56Z,4210601837,233,17,4210601809,56,Back,4210601811,347,,,,,,,,,,,,,,,,,7d8acg1r083veuigl34kojnbp,Alexandre Guedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537458395,17,5,1,0,45,66bsnl0zjb7l5akwo00h0y5me,0,60.3,101.6,2023-04-22T19:32:43.603Z,2023-04-22T19:32:46Z,4210601841,233,12,4210601683,56,Left,4210601685,347,,,,,,,,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537458613,13,1,1,1,1,491xixnlsp75o7cr3w2gc1o0z,1,43,0,2023-04-22T19:32:59.516Z,2023-04-22T19:38:55Z,4210602959,140,44.8,4210602967,213,1.3,4210602961,141,10.5,4210602955,107,,4210602957,56,Back,4210602963,212,8.5,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537458633,14,1,1,1,2,491xixnlsp75o7cr3w2gc1o0z,0,44.1,9.6,2023-04-22T19:33:00.470Z,2023-04-22T19:38:56Z,4210603053,155,,4210603067,213,0.0,4210603055,56,Right,4210603057,140,61.5,4210603061,141,10.8,4210603063,212,18.3,,,,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537458625,18,8,1,1,3,66bsnl0zjb7l5akwo00h0y5me,1,37.8,82.9,2023-04-22T19:33:01.753Z,2023-04-24T09:32:52Z,4216948261,385,,4210603017,56,Back,,,,,,,,,,,,,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537463447,84,61,1,1,4,491xixnlsp75o7cr3w2gc1o0z,1,66.2,13.3,2023-04-22T19:33:02.753Z,2023-04-22T19:38:51Z,4210631381,56,Right,,,,,,,,,,,,,,,,,,,,,,7d8acg1r083veuigl34kojnbp,Alexandre Guedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537458649,19,49,1,1,5,66bsnl0zjb7l5akwo00h0y5me,1,30.9,76.2,2023-04-22T19:33:03.809Z,2023-04-22T19:33:03Z,,,,,,,,,,,,,,,,,,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537458667,20,1,1,1,6,66bsnl0zjb7l5akwo00h0y5me,1,30.9,76.2,2023-04-22T19:33:04.226Z,2023-04-22T19:33:05Z,4210603213,141,89.0,4210603209,56,Back,4210603211,140,31.4,4210603215,212,8.7,4210603217,213,1.5,,,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537458707,21,1,1,1,7,66bsnl0zjb7l5akwo00h0y5me,0,31.8,89.8,2023-04-22T19:33:05.745Z,2023-04-22T19:33:10Z,4210603513,141,80.6,4210603505,56,Left,4210603509,140,74.4,4210603503,155,,4210603517,212,45.2,4210603521,213,6.1,4210603525,1,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537458719,15,49,1,1,12,491xixnlsp75o7cr3w2gc1o0z,1,21.6,16.9,2023-04-22T19:33:10.037Z,2023-04-22T19:33:10Z,,,,,,,,,,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537458771,16,1,1,1,14,491xixnlsp75o7cr3w2gc1o0z,0,12.9,1.8,2023-04-22T19:33:12.415Z,2023-04-22T19:33:14Z,4210603887,286,,4210603809,56,Back,4210603883,233,22,4210603819,1,,4210603817,213,0.2,4210603815,212,2.7,4210603811,140,15.4,4210603875,236,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,4210603807,157,4210603813,141,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537458757,22,74,1,1,14,66bsnl0zjb7l5akwo00h0y5me,1,83,93.4,2023-04-22T19:33:12.416Z,2023-04-22T19:33:13Z,4210603757,285,,4210603755,56,Left,4210603899,233,16,,,,,,,,,,,,,,,,2wl0uylmkzi2ls7v4amgaa1yi,Evanilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537458919,17,5,1,1,15,491xixnlsp75o7cr3w2gc1o0z,1,15.8,-1.5,2023-04-22T19:33:12.944Z,2023-04-22T20:32:56Z,4210604551,347,,4210604549,56,Back,4210604605,233,23,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537458777,23,5,1,1,15,66bsnl0zjb7l5akwo00h0y5me,0,84.2,101.5,2023-04-22T19:33:12.944Z,2023-04-22T19:33:23Z,4210603827,347,,4210603825,56,Left,4210604629,233,17,,,,,,,,,,,,,,,,2wl0uylmkzi2ls7v4amgaa1yi,Evanilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537459029,18,1,1,1,31,491xixnlsp75o7cr3w2gc1o0z,1,31.3,0,2023-04-22T19:33:29.718Z,2023-04-22T19:33:30Z,4210605167,212,6.4,4210605159,140,34.3,4210605163,141,6.4,4210605169,213,1.1,4210605155,56,Back,4210605151,107,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537459071,19,1,1,1,33,491xixnlsp75o7cr3w2gc1o0z,1,33.3,8.5,2023-04-22T19:33:30.886Z,2023-04-22T19:33:32Z,4210605353,141,8.7,4210605355,212,11.2,4210605347,56,Back,4210605351,140,44.0,4210605357,213,0.0,4210605345,155,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537459075,20,44,1,1,34,491xixnlsp75o7cr3w2gc1o0z,1,44.8,11.8,2023-04-22T19:33:32.701Z,2023-04-22T19:33:33Z,4210605389,56,Back,4210605417,233,24,4210605391,285,,,,,,,,,,,,,,,,,7d8acg1r083veuigl34kojnbp,Alexandre Guedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537459081,24,44,1,1,34,66bsnl0zjb7l5akwo00h0y5me,0,55.2,88.2,2023-04-22T19:33:32.702Z,2023-04-22T19:33:33Z,4210605407,286,,4210605405,56,Left,4210605445,233,20,,,,,,,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537459125,21,1,1,1,35,491xixnlsp75o7cr3w2gc1o0z,1,44,9.7,2023-04-22T19:33:32.893Z,2023-04-24T09:33:26Z,4210605687,56,Back,4210605695,213,1.0,4210605691,141,18.0,4210605693,212,6.8,4210605683,3,,4210605689,140,47.6,,,,,,,7d8acg1r083veuigl34kojnbp,Alexandre Guedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537459221,22,1,1,1,41,491xixnlsp75o7cr3w2gc1o0z,1,65.1,33.2,2023-04-22T19:33:39.509Z,2023-04-22T19:33:42Z,4210606207,212,33.9,4210606201,56,Left,4210606205,141,80.5,4210606203,140,75.3,4210606211,1,,4210606209,213,1.2,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537459253,23,1,1,1,44,491xixnlsp75o7cr3w2gc1o0z,1,75.5,80.5,2023-04-22T19:33:42.102Z,2023-04-22T19:33:44Z,4210606379,141,71.5,4210606375,56,Center,4210606381,212,7.2,4210606377,140,71.9,4210606383,213,4.2,,,,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537459289,24,1,1,1,46,491xixnlsp75o7cr3w2gc1o0z,1,71.8,76.9,2023-04-22T19:33:44.526Z,2023-04-22T20:32:22Z,4210606579,56,Left,4210606583,141,86.2,4210606587,213,2.5,4210606585,212,10.6,4210606581,140,63.7,,,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537459329,25,1,1,1,48,491xixnlsp75o7cr3w2gc1o0z,1,60.4,89.5,2023-04-22T19:33:46.726Z,2023-04-22T19:33:49Z,4210606797,141,76.3,4210606801,213,3.6,4210606793,56,Back,4210606799,212,20.3,4210606795,140,43.1,,,,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537459359,26,1,1,1,51,491xixnlsp75o7cr3w2gc1o0z,1,42.8,72.5,2023-04-22T19:33:48.926Z,2023-04-22T19:33:51Z,4210606975,56,Back,4210606979,141,32.7,4210606983,213,4.6,4210606977,140,41.0,4210606981,212,27.1,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537459401,27,1,1,1,53,491xixnlsp75o7cr3w2gc1o0z,1,41.6,28.5,2023-04-22T19:33:51.502Z,2023-04-22T19:33:54Z,4210607295,213,6.1,4210607287,56,Center,4210607291,141,21.7,4210607293,212,25.1,4210607289,140,65.1,,,,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537459409,28,1,1,1,56,491xixnlsp75o7cr3w2gc1o0z,0,58.9,9.6,2023-04-22T19:33:54.662Z,2023-04-22T19:33:55Z,4210607353,141,7.0,4210607349,56,Right,4210607347,155,,4210607355,212,13.2,4210607351,140,71.4,4210607357,213,6.1,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537459425,25,8,1,1,58,66bsnl0zjb7l5akwo00h0y5me,1,24.4,90.4,2023-04-22T19:33:56.016Z,2023-04-24T09:33:54Z,4210607419,56,Back,4216950971,384,,4210607481,15,,,,,,,,,,,,,,,,,2j8v4lkqeg1bcqp77ezseo8vd,Galeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537459457,26,61,1,1,59,66bsnl0zjb7l5akwo00h0y5me,0,25.8,81.1,2023-04-22T19:33:57.209Z,2023-04-22T19:34:06Z,4210607575,56,Back,,,,,,,,,,,,,,,,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537459513,29,1,1,2,2,491xixnlsp75o7cr3w2gc1o0z,1,72.2,16.2,2023-04-22T19:34:00.110Z,2023-04-22T20:32:39Z,4210607867,140,63.7,4210607873,213,3.7,4210607865,56,Right,4210607869,141,7.5,4210607871,212,10.7,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
