id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,assist,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/14/value,qualifier/18/value,qualifier/17/value
2509402803,81,4,1,10,34,7kfx3xpj2c2wxinsyi16i9gaz,1,35,76.6,2023-02-18T18:12:18.679Z,2023-02-21T11:21:29Z,4041106945,294,,4041106947,56,Back,4041106949,152,,4041107173,233,86,4041107177,286,,4041106943,13,,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509402727,86,4,1,10,34,co1i764h6b02husae71w6scs8,0,65,23.4,2023-02-18T18:12:18.680Z,2023-02-21T11:21:29Z,4041107099,152,,4041106527,56,Center,4041107095,13,,4041107097,294,,4041107101,285,,4041107207,233,81,4047445061,388,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509402711,80,43,1,10,34,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2023-02-18T18:12:19.341Z,2023-02-18T18:12:30Z,4041106611,233,86,4041107505,144,44,4041106451,56,Back,4041106455,285,0,,,,,,,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510432797,812,1,1,10,51,7kfx3xpj2c2wxinsyi16i9gaz,1,42,73.8,2023-02-18T18:12:35.959Z,2023-02-21T11:21:33Z,4046538237,5,,4046538239,152,,4046538243,140,31.5,4046538247,212,11.0,4046538241,56,Back,4046538245,141,74.3,4046538373,189,,4047445115,178,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,4046538249,213,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509403175,82,1,1,10,55,7kfx3xpj2c2wxinsyi16i9gaz,1,31.4,74.7,2023-02-18T18:12:40.358Z,2023-02-21T11:21:37Z,4041108903,56,Back,4041108913,1,,4041108907,141,24.3,4041108905,140,27.6,4047445219,178,,4041108911,213,4.6,4041108909,212,34.5,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509403221,83,1,1,10,58,7kfx3xpj2c2wxinsyi16i9gaz,1,27.6,24.3,2023-02-18T18:12:43.452Z,2023-02-21T11:21:39Z,4041109161,141,50.4,4041109165,213,2.4,4041109163,212,26.9,4041109157,56,Back,4047445295,178,,4041109159,140,8.3,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509403261,84,1,1,11,1,7kfx3xpj2c2wxinsyi16i9gaz,1,8.3,50.4,2023-02-18T18:12:45.745Z,2023-02-21T11:21:42Z,4041109369,140,15.2,4041109375,213,5.0,4041109371,141,14.3,4041109367,56,Back,4047445375,178,,4041109373,212,25.6,,,,,,,3uma2r2ks9a44deiwpncec8np,G. Makaridze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509403327,86,1,1,11,5,7kfx3xpj2c2wxinsyi16i9gaz,0,13,13.1,2023-02-18T18:12:50.175Z,2023-02-21T11:21:47Z,4041109735,155,,4041109737,56,Back,4041109743,212,32.8,4047445539,178,,4041109739,140,43.7,4041109741,141,22.4,4041109745,213,0.2,4041109747,1,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509403355,87,1,1,11,7,co1i764h6b02husae71w6scs8,0,55.1,82,2023-02-18T18:12:52.420Z,2023-02-21T13:57:11Z,4041109913,3,,4041109923,213,5.8,4047631867,388,,4041109917,140,70.4,4041109915,56,Center,4041109921,212,17.8,4041109919,141,70.6,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509403425,87,1,1,11,10,7kfx3xpj2c2wxinsyi16i9gaz,1,31.6,20.7,2023-02-18T18:12:55.257Z,2023-02-21T11:21:55Z,4041110265,56,Back,4041110269,140,33.7,4041110271,141,5.6,4041110275,213,4.9,4047445799,178,,4041110273,212,10.5,,,,,,,5n3pl3j98lkmzzus1b095bkd1,Renê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509403459,88,1,1,11,12,7kfx3xpj2c2wxinsyi16i9gaz,1,31.5,6.1,2023-02-18T18:12:57.403Z,2023-02-21T11:22:00Z,4041110463,141,19.8,4041110459,56,Back,4047445975,178,,4041110465,212,9.3,4041110461,140,32.1,4041110467,213,1.5,,,,,,,549guee46difwv85rq18p7f1l,Val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509403499,89,1,1,11,14,7kfx3xpj2c2wxinsyi16i9gaz,1,32.4,21.2,2023-02-18T18:12:59.275Z,2023-02-21T11:22:02Z,4041110703,140,27.7,4041110713,213,1.8,4047446055,178,,4041110709,212,21.0,4041110701,56,Back,4041110705,141,51.2,,,,,,,5n3pl3j98lkmzzus1b095bkd1,Renê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509403569,90,1,1,11,17,7kfx3xpj2c2wxinsyi16i9gaz,1,28.4,51.2,2023-02-18T18:13:01.723Z,2023-02-21T11:22:05Z,4041111059,212,28.8,4041111057,141,93.2,4041111055,140,32.2,4041111061,213,1.4,4041111053,56,Back,4047446157,178,,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509403573,91,1,1,11,20,7kfx3xpj2c2wxinsyi16i9gaz,0,34.1,94.8,2023-02-18T18:13:04.786Z,2023-02-21T11:22:08Z,4047446263,178,,4041111557,286,,4041111551,236,,4041111091,212,6.4,4041111093,213,6.3,4041111087,140,40.2,4041111085,56,Back,4041111089,141,94.5,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,4041111553,233,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509403603,88,74,1,11,20,co1i764h6b02husae71w6scs8,1,66.1,1.1,2023-02-18T18:13:04.892Z,2023-02-21T11:22:12Z,4047446417,178,,4041111227,56,Right,4041111665,233,91,4041111483,285,,,,,,,,,,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509403631,89,5,1,11,20,co1i764h6b02husae71w6scs8,0,64.4,-1.4,2023-02-18T18:13:05.302Z,2023-02-21T11:22:18Z,4041111427,233,92,4041111365,56,Right,4041111367,347,,,,,,,,,,,,,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509403633,92,5,1,11,20,7kfx3xpj2c2wxinsyi16i9gaz,1,35.6,101.4,2023-02-18T18:13:05.302Z,2023-02-21T11:22:18Z,4041111393,347,,4041111407,233,89,4041111391,56,Back,,,,,,,,,,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509403687,93,1,1,11,23,7kfx3xpj2c2wxinsyi16i9gaz,1,35.5,100,2023-02-18T18:13:08.145Z,2023-02-21T11:22:44Z,4041111703,141,77.7,4041111697,107,,4041111701,140,36.6,4041111705,212,15.6,4041111699,56,Back,4041111707,213,4.8,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509403729,94,1,1,11,26,7kfx3xpj2c2wxinsyi16i9gaz,1,37.3,77,2023-02-18T18:13:11.101Z,2023-02-21T11:22:57Z,4041111983,141,39.5,4047447661,178,,4041111977,56,Back,4041111989,213,4.2,4041111981,140,24.0,4041111985,212,29.1,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509403779,95,1,1,11,29,7kfx3xpj2c2wxinsyi16i9gaz,1,24,39.5,2023-02-18T18:13:14.124Z,2023-02-21T11:23:01Z,4041112273,141,28.2,4041112281,213,5.6,4041112263,56,Back,4047447817,178,,4041112277,212,12.0,4041112269,140,32.8,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509403823,96,1,1,11,31,7kfx3xpj2c2wxinsyi16i9gaz,1,32.8,28.2,2023-02-18T18:13:16.356Z,2023-02-21T11:23:08Z,4041112473,212,12.2,4041112467,56,Back,4047447999,178,,4041112471,141,37.1,4041112475,213,0.5,4041112469,140,42.9,,,,,,,549guee46difwv85rq18p7f1l,Val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509403841,97,1,1,11,33,7kfx3xpj2c2wxinsyi16i9gaz,0,42.9,30.1,2023-02-18T18:13:18.283Z,2023-02-21T11:23:12Z,4041112553,56,Center,4041112561,213,6.1,4047448075,178,,4041112559,212,28.9,4041112555,140,69.9,4041112557,141,21.9,,,,,,,5n3pl3j98lkmzzus1b095bkd1,Renê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509403867,90,49,1,11,35,co1i764h6b02husae71w6scs8,1,33.5,74.5,2023-02-18T18:13:19.584Z,2023-02-21T11:23:17Z,,,,,,,,,,,,,,,,,,,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510433377,813,45,1,11,36,7kfx3xpj2c2wxinsyi16i9gaz,0,66.1,28.8,2023-02-18T18:13:20.889Z,2023-02-21T11:24:13Z,4046541613,285,,4046617581,233,886,4046541611,56,Center,,,,,,,,,,,,,,,,90moydtk6dv07bfaqki5s6ymt,B. Riascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510433375,886,3,1,11,36,co1i764h6b02husae71w6scs8,1,33.9,71.2,2023-02-18T18:13:20.889Z,2023-02-21T11:24:13Z,4046617577,233,813,4046541605,286,,4046541603,56,Back,4047449989,178,,4046541641,465,,,,,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509403929,91,4,1,11,38,co1i764h6b02husae71w6scs8,1,43.4,81.6,2023-02-18T18:13:23.333Z,2023-02-21T11:24:20Z,4041114409,233,98,4041114347,286,,4041113469,265,,4041113467,152,,4041113465,13,,4041112983,56,Back,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509403973,98,4,1,11,38,7kfx3xpj2c2wxinsyi16i9gaz,0,56.6,18.4,2023-02-18T18:13:23.334Z,2023-02-21T11:24:20Z,4041114461,233,91,4047450229,178,,4041113219,265,,4041113221,285,,4041113207,13,,4041113215,152,,4041113211,56,Right,,,,5n3pl3j98lkmzzus1b095bkd1,Renê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509404223,92,1,1,11,45,co1i764h6b02husae71w6scs8,1,37.3,72.1,2023-02-18T18:13:29.802Z,2023-02-21T11:24:37Z,4041114631,140,33.9,4041114637,213,4.5,4041114625,5,,4041114629,56,Back,4041114669,189,,4047450597,178,,4041114633,141,51.3,4041114635,212,14.6,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,4041114627,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509404273,93,1,1,11,57,co1i764h6b02husae71w6scs8,1,31.7,40.9,2023-02-18T18:13:42.285Z,2023-02-21T11:24:45Z,4041114919,213,4.7,4041114915,141,11.9,4041114911,56,Back,4041114917,212,19.7,4041114913,140,31.5,4047450775,178,,,,,,,,3hzw7c4kkol5okl9imvc70ij9,Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509404335,94,1,1,12,0,co1i764h6b02husae71w6scs8,1,31.5,11.9,2023-02-18T18:13:44.790Z,2023-02-21T11:24:51Z,4041115251,212,19.2,4041115245,56,Back,4041115247,140,39.4,4041115249,141,37.3,4041115253,213,1.1,4047450923,178,,,,,,,,33j75k7nnzjit08r24zk00yy1,Park Ji-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509404351,95,50,1,12,2,co1i764h6b02husae71w6scs8,1,37.6,38.4,2023-02-18T18:13:46.580Z,2023-02-21T11:25:23Z,4041115503,233,99,4041115349,56,Back,4041115351,286,,,,,,,,,,,,,,,,,b7ri94n62dr73s1hb10br7lrd,Lucas Ventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509404357,99,7,1,12,2,7kfx3xpj2c2wxinsyi16i9gaz,1,62.4,61.6,2023-02-18T18:13:47.404Z,2023-02-21T11:25:28Z,4041115433,233,95,4046549053,384,,4047451757,178,,4041115365,56,Center,4041115367,285,,,,,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510434809,890,61,1,12,2,co1i764h6b02husae71w6scs8,1,36.7,40.3,2023-02-18T18:13:47.449Z,2023-02-21T11:25:31Z,4046549605,56,Back,4047451811,178,,,,,,,,,,,,,,,,,,,,b7ri94n62dr73s1hb10br7lrd,Lucas Ventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510434821,891,51,1,12,3,co1i764h6b02husae71w6scs8,1,36.7,40.3,2023-02-18T18:13:47.575Z,2023-02-21T11:25:39Z,4046549643,170,,,,,,,,,,,,,,,,,,,,,,,b7ri94n62dr73s1hb10br7lrd,Lucas Ventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509404367,100,49,1,12,4,7kfx3xpj2c2wxinsyi16i9gaz,1,65.1,49.3,2023-02-18T18:13:49.490Z,2023-02-21T11:25:43Z,,,,,,,,,,,,,,,,,,,,,,,,,4rfcpo4l9f8x1m0rlnwloefl6,Pablo Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509404437,101,1,1,12,7,7kfx3xpj2c2wxinsyi16i9gaz,1,77,36.6,2023-02-18T18:13:52.008Z,2023-02-21T11:25:47Z,4047452197,178,,4041115763,140,94.1,4041115769,213,6.0,4041115767,212,18.7,4041115765,141,28.9,4041115761,56,Center,,,,,,,4rfcpo4l9f8x1m0rlnwloefl6,Pablo Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509404511,102,1,1,12,9,7kfx3xpj2c2wxinsyi16i9gaz,1,91.3,27.4,2023-02-18T18:13:53.739Z,2023-02-21T11:26:39Z,4041121635,210,16,4047452833,178,,4041116165,56,Center,4041116171,212,15.2,4041116169,141,48.9,4041121639,22,,4041121637,154,,4041116167,140,95.4,90moydtk6dv07bfaqki5s6ymt,B. Riascos,4041116173,213,1.3,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2509404523,103,16,1,12,10,7kfx3xpj2c2wxinsyi16i9gaz,1,95.4,48.1,2023-02-18T18:13:55.013Z,2023-02-21T11:26:39Z,4041121687,55,102,4041121701,231,47.7,4041116225,22,,4041121699,230,99.0,4041119171,375,12:10.045,4041121685,154,,4041121683,29,,4041121691,102,50.1,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,4046542979,396,48.9,4041116227,16,,4047453355,178,4041119167,374,4041121681,78,,,,2023-02-18 18:13:54.607,4041121693,103,1.9,4041121695,214,4046542977,395,98.9,4041116229,56,Center,4041121697,328,4041119163,72,,,,
2509405879,96,1,1,13,28,co1i764h6b02husae71w6scs8,1,50.1,50.1,2023-02-18T18:15:12.657Z,2023-02-21T11:26:54Z,4041123219,212,20.4,4041123221,213,2.7,4041123263,189,,4047453425,178,,4041123217,141,63.7,4041123215,140,32.8,4041123223,279,G,4041123213,56,Back,82fjdh9q4378gd1g9l1bimrx1,Welinton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509405953,97,1,1,13,32,co1i764h6b02husae71w6scs8,0,37.1,71.2,2023-02-18T18:15:17.329Z,2023-02-21T11:26:48Z,4041123587,141,81.7,4047453491,178,,4041123577,155,,4046550293,189,,4041123595,213,0.2,4041123591,212,30.7,4041123579,56,Left,4041123583,140,65.5,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509405979,98,44,1,13,34,co1i764h6b02husae71w6scs8,1,71.2,82.4,2023-02-18T18:15:18.895Z,2023-02-21T15:04:50Z,4041123725,56,Left,4041123727,286,,4041123837,233,104,,,,,,,,,,,,,,,,82fjdh9q4378gd1g9l1bimrx1,Welinton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509405991,104,44,1,13,34,7kfx3xpj2c2wxinsyi16i9gaz,0,28.8,17.6,2023-02-18T18:15:18.896Z,2023-02-21T11:26:59Z,4041123829,233,98,4041123771,285,,4041123769,56,Back,,,,,,,,,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509406935,108,1,1,13,34,co1i764h6b02husae71w6scs8,0,75.5,76.3,2023-02-18T18:15:18.953Z,2023-02-21T15:04:51Z,4041129927,56,Center,4047453767,388,,4041129935,213,3.6,4041129933,212,13.8,4041129929,140,63.7,4041129925,3,,4046550557,156,,4041129931,141,67.4,82fjdh9q4378gd1g9l1bimrx1,Welinton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509406021,106,61,1,13,36,7kfx3xpj2c2wxinsyi16i9gaz,0,32,24.4,2023-02-18T18:15:21.148Z,2023-02-21T11:27:24Z,4041123937,56,Back,4047454117,178,,,,,,,,,,,,,,,,,,,,549guee46difwv85rq18p7f1l,Val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509406009,99,61,1,13,36,co1i764h6b02husae71w6scs8,1,65.1,74.4,2023-02-18T18:15:21.432Z,2023-02-21T11:27:31Z,4041123871,56,Center,4047454219,178,,,,,,,,,,,,,,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509406013,105,43,1,13,38,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2023-02-18T18:15:22.645Z,2023-02-18T18:16:20Z,4041123893,56,Back,4041123901,213,6.2,4041123899,212,8.1,4041123897,141,24.4,4041123891,3,0,4041129011,144,1,4041123895,140,32.0,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509406055,100,1,1,13,38,co1i764h6b02husae71w6scs8,0,72.9,61.2,2023-02-18T18:15:23.343Z,2023-02-21T11:27:34Z,4041124135,212,4.2,4041124131,140,76.8,4041124137,213,0.2,4047454281,178,,4041124133,141,62.3,4041124129,56,Center,,,,,,,awicgdcslcljo1mbmvochqlwq,Yago Cariello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510435655,816,61,1,13,39,7kfx3xpj2c2wxinsyi16i9gaz,1,23.5,32.9,2023-02-18T18:15:23.591Z,2023-02-21T11:27:57Z,4046554639,56,Back,4047454721,178,,,,,,,,,,,,,,,,,,,,5n3pl3j98lkmzzus1b095bkd1,Renê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510435303,892,3,1,13,40,co1i764h6b02husae71w6scs8,0,86.5,65.4,2023-02-18T18:15:24.714Z,2023-02-21T11:28:08Z,4046552493,56,Center,4046552499,467,bvy7d4r2ve9f5x1xyv0tx5cr9,4047454951,178,,4046552495,286,,4046552497,465,,,,,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509406077,101,1,1,13,41,co1i764h6b02husae71w6scs8,1,87.3,70.2,2023-02-18T18:15:25.983Z,2023-02-21T11:28:43Z,4041124259,212,2.5,4047455039,178,,4041124255,140,87.7,4041124257,141,73.8,4041124253,56,Center,4041124261,213,1.4,4041127351,210,15,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2509406123,102,3,1,13,42,co1i764h6b02husae71w6scs8,1,92,66.6,2023-02-18T18:15:26.744Z,2023-02-21T11:28:35Z,4046553283,465,,4047455513,178,,4041124583,233,107,4041124513,56,Center,4041124515,286,,,,,,,,,,,82fjdh9q4378gd1g9l1bimrx1,Welinton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509406095,107,45,1,13,42,7kfx3xpj2c2wxinsyi16i9gaz,0,8,33.4,2023-02-18T18:15:26.744Z,2023-02-21T11:28:35Z,4041124369,285,,4041124625,233,102,4041124367,56,Back,,,,,,,,,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509406129,103,15,1,13,43,co1i764h6b02husae71w6scs8,1,91.7,60.4,2023-02-18T18:15:27.702Z,2023-02-21T11:28:43Z,4041127449,230,98.6,4041127451,231,53.1,4046553537,76,,4041127439,102,53.0,4041126069,20,,4041127441,103,19,4041124543,17,,4047455755,178,,82fjdh9q4378gd1g9l1bimrx1,Welinton Júnior,4041126075,82,,4041127445,146,93.0,4041127433,29,4041127435,55,4041127443,215,,,,101,4041127447,147,59.2,4041124539,22,4041126105,233,108,4041124549,56,Center,,,,,,,,
2509406149,108,10,1,13,43,7kfx3xpj2c2wxinsyi16i9gaz,1,7,39.1,2023-02-18T18:15:27.768Z,2023-02-21T11:28:50Z,4041124671,94,,4041124675,56,Back,4041126143,233,103,4047455933,178,,,,,,,,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509406151,104,6,1,13,43,co1i764h6b02husae71w6scs8,1,91.6,61.2,2023-02-18T18:15:28.428Z,2023-02-21T11:28:57Z,4041126491,233,109,4041124689,56,Center,4041124691,73,,,,,,,,,,,,,,,,,82fjdh9q4378gd1g9l1bimrx1,Welinton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509406153,109,6,1,13,43,7kfx3xpj2c2wxinsyi16i9gaz,0,8.4,38.8,2023-02-18T18:15:28.428Z,2023-02-21T11:28:57Z,4041126511,233,104,4041124695,56,Back,4041124697,73,,,,,,,,,,,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509406601,105,1,1,14,14,co1i764h6b02husae71w6scs8,0,99.6,99.3,2023-02-18T18:15:59.049Z,2023-02-21T11:29:04Z,4041127207,1,,4046555835,72,,4041127189,6,,4047456167,178,,4041127191,155,,4041127197,140,92.3,4041127193,224,,4041127187,2,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,4041127205,213,4.5,4041127199,141,36.9,4041127195,56,4041127203,212,,,,Center,,43.1,,,,,,,,,,,,,,,,,,,
2509406649,111,12,1,14,16,7kfx3xpj2c2wxinsyi16i9gaz,1,4.3,61.1,2023-02-18T18:16:01.191Z,2023-02-21T11:31:05Z,4041127495,141,79.9,4041127491,56,Back,4041127497,212,14.2,4041127499,213,1.1,4041127511,15,,4047458883,388,,4041127493,140,10.2,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509406633,110,43,1,14,17,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2023-02-18T18:16:02.397Z,2023-02-18T18:16:06Z,4041127389,213,3.1,4041127697,144,12,4041127381,56,Back,4041127385,141,61.4,4041127387,212,0.2,4041127383,140,4.5,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509406689,106,1,1,14,19,co1i764h6b02husae71w6scs8,0,92.7,16.7,2023-02-18T18:16:04.362Z,2023-02-21T11:31:15Z,4041127671,212,2.1,4041127669,141,19.7,4041128003,286,,4041127665,56,Right,4046556227,224,,4047459133,178,,4041127663,155,,4041127995,233,112,52407m29h74ziyt19jty0od7t,M. Diaby,4046556229,20,,4041127989,236,,4041127667,140,4041127661,2,4041127673,213,1.3,93.3,,,,,,,,,,,,,,,,,,,,,
2509406727,112,12,1,14,19,7kfx3xpj2c2wxinsyi16i9gaz,1,5.8,79.6,2023-02-18T18:16:04.414Z,2023-02-21T11:31:19Z,4041127909,185,,4047459285,178,,4041128005,233,106,4041127913,56,Back,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509406721,107,6,1,14,21,co1i764h6b02husae71w6scs8,1,93.8,20.1,2023-02-18T18:16:05.747Z,2023-02-21T11:31:43Z,4041127893,75,,4041128093,233,113,4041127891,56,Right,,,,,,,,,,,,,,,,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509406755,113,6,1,14,21,7kfx3xpj2c2wxinsyi16i9gaz,0,6.2,79.9,2023-02-18T18:16:05.747Z,2023-02-21T11:31:42Z,4041128113,233,107,4041128051,56,Back,4041128055,73,,,,,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509407125,109,1,1,14,49,co1i764h6b02husae71w6scs8,0,99.5,0.5,2023-02-18T18:16:34.270Z,2023-02-21T11:31:51Z,4041130247,6,,4041130261,213,1.9,4047459953,178,,4046556551,20,,4041130253,56,Center,4041130255,140,90.3,4041130259,212,29.8,4041130245,2,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,4041130249,155,,4041130257,141,41.9,4041130251,224,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509407435,118,44,1,14,51,7kfx3xpj2c2wxinsyi16i9gaz,1,8.4,51,2023-02-18T18:16:35.620Z,2023-02-21T15:04:51Z,4041132007,285,,4041132005,56,Back,4041132035,233,110,,,,,,,,,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
