id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist,qualifier/21/id,qualifier/21/qualifierId
2507204415,100,5,1,12,4,7catg5lpivcmpf4xhggh6d8rk,1,55.4,101.3,2023-02-12T18:14:41.458Z,2023-02-15T07:34:51Z,4029450443,347,,4029450571,233,111,4029450439,56,Left,,,,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507204423,111,5,1,12,4,66bsnl0zjb7l5akwo00h0y5me,0,44.6,-1.3,2023-02-12T18:14:41.458Z,2023-02-15T07:34:50Z,4029450489,56,Back,4029450491,347,,4029450575,233,100,,,,,,,,,,,,,,,,5966ij9cde66bhi1g39kxia51,M. Grujić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507204515,101,1,1,12,16,7catg5lpivcmpf4xhggh6d8rk,1,53.7,100,2023-02-12T18:14:53.490Z,2023-02-15T07:34:58Z,4029451127,140,38.9,4029460311,189,,4029451123,107,,4029451133,213,3.6,4029451125,56,Back,4029451131,212,17.0,4029451129,141,91.1,,,,6cx5c6bzp1hq6c1vui53mxzx0,I. Fatawu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507204527,102,1,1,12,16,7catg5lpivcmpf4xhggh6d8rk,1,41.4,89.3,2023-02-12T18:14:53.559Z,2023-02-15T07:35:06Z,4029451199,213,4.4,4029451191,56,Back,4033299111,178,,4029451195,141,64.3,4029451197,212,18.0,4029451193,140,35.8,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507204539,103,1,1,12,18,7catg5lpivcmpf4xhggh6d8rk,0,35.8,64.2,2023-02-12T18:14:55.981Z,2023-02-15T07:35:13Z,4029451257,213,0.4,4029451253,141,90.2,4029451255,212,45.1,4029451249,56,Left,4029451251,140,75.3,4033299191,178,,4029451259,1,,4029451247,155,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507204545,112,12,1,12,21,66bsnl0zjb7l5akwo00h0y5me,1,23.3,8.5,2023-02-12T18:14:58.850Z,2023-02-15T07:35:31Z,4029451313,56,Back,4029451367,167,,4029451327,15,,4029451317,141,0.0,4029451315,140,25.4,4033299597,388,,4029451321,213,5.0,4029451319,212,6.7,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507204613,104,5,1,12,22,7catg5lpivcmpf4xhggh6d8rk,1,74.2,101.4,2023-02-12T18:14:59.816Z,2023-02-15T07:35:37Z,4029451897,347,,4029451895,56,Left,4029451901,233,113,,,,,,,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507204549,113,5,1,12,22,66bsnl0zjb7l5akwo00h0y5me,0,25.8,-1.4,2023-02-12T18:14:59.816Z,2023-02-15T07:35:37Z,4029451921,233,104,4029451345,56,Back,4029451347,347,,,,,,,,,,,,,,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507204669,105,1,1,12,47,7catg5lpivcmpf4xhggh6d8rk,1,77.7,100,2023-02-12T18:15:25.179Z,2023-02-15T07:35:45Z,4029452415,141,81.4,4029452413,140,86.7,4029452417,212,16.7,4029452409,107,,4029452419,213,5.3,4029452411,56,Left,,,,,,,6cx5c6bzp1hq6c1vui53mxzx0,I. Fatawu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507204673,106,61,1,12,48,7catg5lpivcmpf4xhggh6d8rk,0,87.1,76.9,2023-02-12T18:15:26.291Z,2023-02-15T07:36:38Z,4033300651,178,,4029452423,56,Center,,,,,,,,,,,,,,,,,,,2m5jzeksbet8ltn3shk2exox6,Youssef Chermiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507204697,114,1,1,12,50,66bsnl0zjb7l5akwo00h0y5me,1,11.2,26.9,2023-02-12T18:15:27.928Z,2023-02-15T07:36:43Z,4033300745,178,,4029452541,140,9.0,4029452545,212,3.8,4029452539,56,Back,4029452543,141,22.4,4029452547,213,4.1,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507204701,115,49,1,12,51,66bsnl0zjb7l5akwo00h0y5me,1,8.7,22.6,2023-02-12T18:15:29.115Z,2023-02-15T07:37:17Z,,,,,,,,,,,,,,,,,,,,,,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507204729,116,1,1,12,51,66bsnl0zjb7l5akwo00h0y5me,1,8.7,22.6,2023-02-12T18:15:29.133Z,2023-02-15T07:37:25Z,4029452681,157,,4029452691,213,6.0,4029452689,212,25.2,4029452687,141,13.6,4029452683,56,Back,4033301383,178,,4029452685,140,32.0,4029452693,1,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507204751,117,1,1,12,56,66bsnl0zjb7l5akwo00h0y5me,1,22.6,12.4,2023-02-12T18:15:33.630Z,2023-02-15T07:37:30Z,4029452793,213,3.4,4029452785,56,Back,4033301635,178,,4029452787,140,13.1,4029452789,141,8.3,4029452791,212,10.4,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507204755,118,1,1,12,58,66bsnl0zjb7l5akwo00h0y5me,0,12.5,5.6,2023-02-12T18:15:35.529Z,2023-02-15T07:37:36Z,4033301735,178,,4029452815,141,4.7,4029452867,286,,4029452813,140,13.1,4029452809,56,Back,4029452863,233,107,4029452817,212,0.9,4029452819,213,5.5,dowh6oc93ggduous7ligguqne,João Mário,4029452861,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507204761,107,74,1,12,58,7catg5lpivcmpf4xhggh6d8rk,1,80.2,90.9,2023-02-12T18:15:35.538Z,2023-02-15T07:37:39Z,4029452881,233,118,4033301783,178,,4029452843,285,,4029452841,56,Left,,,,,,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507204779,108,5,1,12,59,7catg5lpivcmpf4xhggh6d8rk,0,100.7,94.2,2023-02-12T18:15:36.465Z,2023-02-15T07:37:46Z,4029453053,233,119,4029452951,56,Left,4029452953,346,,,,,,,,,,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507204787,119,5,1,12,59,66bsnl0zjb7l5akwo00h0y5me,1,-0.7,5.8,2023-02-12T18:15:36.465Z,2023-02-15T07:37:46Z,4029453029,233,108,4029452981,56,Back,4029452983,346,,,,,,,,,,,,,,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507204949,120,1,1,13,10,66bsnl0zjb7l5akwo00h0y5me,1,4.6,42.1,2023-02-12T18:15:47.643Z,2023-02-15T07:38:13Z,4029453903,124,,4029453907,140,29.4,4029453911,212,27.4,4029453905,56,Back,4029454297,189,,4029453917,237,,4029453909,141,54.8,4029453913,213,0.3,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507204953,121,1,1,13,15,66bsnl0zjb7l5akwo00h0y5me,1,30.4,52.5,2023-02-12T18:15:52.935Z,2023-02-15T07:38:08Z,4029453939,212,29.3,4029453935,140,31.8,4029453933,56,Back,4029453937,141,95.6,4029453941,213,1.5,4033302297,178,,4029454513,189,,,,,5966ij9cde66bhi1g39kxia51,M. Grujić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507204971,122,1,1,13,20,66bsnl0zjb7l5akwo00h0y5me,1,31.8,95.6,2023-02-12T18:15:57.658Z,2023-02-15T07:38:17Z,4029454045,141,79.8,4029454043,140,12.8,4029454047,212,22.7,4029454041,56,Back,4033302407,178,,4029454053,213,3.6,,,,,,,19s3ei718jouszy30uxli8xd5,Z. Sanusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507204995,123,1,1,13,22,66bsnl0zjb7l5akwo00h0y5me,1,12.8,79.8,2023-02-12T18:16:00.013Z,2023-02-15T07:38:21Z,4029454169,212,20.2,4029454165,140,6.3,4033302509,178,,4029454163,56,Back,4029454167,141,51.9,4029454171,213,4.4,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205011,124,1,1,13,25,66bsnl0zjb7l5akwo00h0y5me,1,6.4,50.4,2023-02-12T18:16:03.052Z,2023-02-15T07:38:25Z,4033302571,178,,4029454285,213,4.9,4029454283,212,25.0,4029454277,56,Back,4029454279,140,11.9,4029454281,141,14.6,,,,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205037,125,1,1,13,29,66bsnl0zjb7l5akwo00h0y5me,0,12.5,8.9,2023-02-12T18:16:06.581Z,2023-02-15T07:38:31Z,4029454437,155,,4029454441,56,Center,4029454449,213,0.3,4033302713,178,,4029454447,212,51.0,4029454443,140,58.5,4029454445,141,33.2,4029454451,1,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205031,109,49,1,13,33,7catg5lpivcmpf4xhggh6d8rk,1,41.5,67.2,2023-02-12T18:16:10.943Z,2023-02-15T07:38:38Z,,,,,,,,,,,,,,,,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205093,110,1,1,13,35,7catg5lpivcmpf4xhggh6d8rk,1,46.1,58.2,2023-02-12T18:16:13.093Z,2023-02-15T07:38:44Z,4029454795,56,Back,4033302931,178,,4029454803,141,36.0,4029454807,212,15.2,4029454811,213,4.6,4029454799,140,44.7,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205111,111,1,1,13,41,7catg5lpivcmpf4xhggh6d8rk,1,54,34.5,2023-02-12T18:16:18.527Z,2023-02-15T07:38:49Z,4033303021,178,,4029454901,212,22.0,4029454899,141,3.2,4029454897,140,59.3,4029454903,213,5.0,4029454895,56,Right,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205131,112,1,1,13,43,7catg5lpivcmpf4xhggh6d8rk,1,59.6,4.1,2023-02-12T18:16:20.472Z,2023-02-15T07:38:53Z,4029454989,140,63.0,4029454991,141,11.3,4029454993,212,6.1,4033303123,178,,4029454995,213,0.9,4029454987,56,Right,,,,,,,3e8mxxfs5q7gt4lg2beqpkwyd,Héctor Bellerín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205151,113,1,1,13,43,7catg5lpivcmpf4xhggh6d8rk,1,63,11.3,2023-02-12T18:16:21.211Z,2023-02-15T07:38:58Z,4029455097,56,Right,4029455105,213,3.6,4029455103,212,4.0,4029455099,140,59.6,4033303175,178,,4029455101,141,8.6,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205161,114,1,1,13,44,7catg5lpivcmpf4xhggh6d8rk,1,59.2,9.1,2023-02-12T18:16:21.854Z,2023-02-15T07:39:02Z,4029455163,213,1.6,4029455157,140,58.8,4029455155,56,Center,4033303259,178,,4029455161,212,11.4,4029455159,141,25.8,,,,,,,3e8mxxfs5q7gt4lg2beqpkwyd,Héctor Bellerín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205207,115,1,1,13,46,7catg5lpivcmpf4xhggh6d8rk,1,58.7,26.7,2023-02-12T18:16:23.713Z,2023-02-15T07:39:08Z,4029455429,1,,4029455419,56,Left,4029455421,140,59.4,4029455425,212,41.3,4029455415,155,,4029455417,196,,4029455423,141,87.4,4029455427,213,1.6,8jfjglichcg0py57hhri5v0fd,M. Ugarte,4033303287,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205265,116,1,1,13,50,7catg5lpivcmpf4xhggh6d8rk,1,67.2,91.8,2023-02-12T18:16:27.599Z,2023-02-15T07:39:21Z,4029455701,213,0.3,4029455699,212,4.1,4033303423,178,,4029455695,140,70.9,4029455693,56,Left,4029455697,141,93.5,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507947805,1236,83,1,13,55,66bsnl0zjb7l5akwo00h0y5me,1,12.3,8.1,2023-02-12T18:16:32.804Z,2023-02-15T10:16:22Z,4033408727,399,531442,,,,,,,,,,,,,,,,,,,,,,4j6h9mgau5uaxlm589qlc6rjd,André Franco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205271,117,50,1,13,56,7catg5lpivcmpf4xhggh6d8rk,1,90.6,94,2023-02-12T18:16:33.720Z,2023-02-15T07:39:41Z,4029455717,56,Left,4029455719,286,,4029455823,233,126,,,,,,,,,,,,,,,,6cx5c6bzp1hq6c1vui53mxzx0,I. Fatawu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205281,126,7,1,13,56,66bsnl0zjb7l5akwo00h0y5me,1,9.4,6,2023-02-12T18:16:34.033Z,2023-02-15T07:39:47Z,4029455751,56,Back,4029455785,233,117,4033303923,178,,4029455749,167,,4032233111,385,,4029455753,285,,,,,,,,4j6h9mgau5uaxlm589qlc6rjd,André Franco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205405,118,5,1,13,57,7catg5lpivcmpf4xhggh6d8rk,1,90.7,100.8,2023-02-12T18:16:34.995Z,2023-02-15T07:40:06Z,4029456355,347,,4029456353,56,Left,4029456357,233,127,,,,,,,,,,,,,,,,6cx5c6bzp1hq6c1vui53mxzx0,I. Fatawu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205285,127,5,1,13,57,66bsnl0zjb7l5akwo00h0y5me,0,9.3,-0.8,2023-02-12T18:16:34.995Z,2023-02-15T07:40:06Z,4029456363,233,118,4029455765,56,Back,4029455767,347,,,,,,,,,,,,,,,,,4j6h9mgau5uaxlm589qlc6rjd,André Franco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205413,119,1,1,14,8,7catg5lpivcmpf4xhggh6d8rk,1,89.8,100,2023-02-12T18:16:46.134Z,2023-02-15T07:40:12Z,4029456391,140,83.3,4029456389,56,Left,4029456387,107,,4029456395,212,8.8,4029456397,213,3.8,4029456393,141,93.2,,,,,,,6cx5c6bzp1hq6c1vui53mxzx0,I. Fatawu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205433,120,1,1,14,9,7catg5lpivcmpf4xhggh6d8rk,1,83.3,93.2,2023-02-12T18:16:46.859Z,2023-02-15T07:40:32Z,4029456507,141,95.4,4029456503,56,Left,4029456505,140,86.6,4029456511,213,0.4,4029456509,212,3.8,4033304537,178,,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205443,121,1,1,14,11,7catg5lpivcmpf4xhggh6d8rk,0,86.6,97.2,2023-02-12T18:16:48.401Z,2023-02-15T07:40:39Z,4029456559,141,97.1,4029456563,213,6.2,4029456557,140,87.1,4029456555,56,Left,4029456561,212,0.5,4029456585,236,,4029456587,233,128,4033304625,178,,6cx5c6bzp1hq6c1vui53mxzx0,I. Fatawu,4029456591,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205439,128,74,1,14,11,66bsnl0zjb7l5akwo00h0y5me,1,10,2.9,2023-02-12T18:16:48.477Z,2023-02-15T07:40:44Z,4033304669,178,,4029456623,233,121,4029456531,56,Back,4029456533,285,,,,,,,,,,,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205495,122,5,1,14,11,7catg5lpivcmpf4xhggh6d8rk,1,87,101.3,2023-02-12T18:16:49.052Z,2023-02-15T07:40:50Z,4029456861,233,129,4029456845,56,Left,4029456847,347,,,,,,,,,,,,,,,,,6cx5c6bzp1hq6c1vui53mxzx0,I. Fatawu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205449,129,5,1,14,11,66bsnl0zjb7l5akwo00h0y5me,0,13,-1.3,2023-02-12T18:16:49.052Z,2023-02-15T07:40:50Z,4029456865,233,122,4029456599,347,,4029456597,56,Back,,,,,,,,,,,,,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205585,123,1,1,14,23,7catg5lpivcmpf4xhggh6d8rk,1,87.1,100,2023-02-12T18:17:00.457Z,2023-02-15T07:40:55Z,4029457257,107,,4029457265,212,14.1,4029457267,213,5.7,4029457263,141,89.7,4029457259,56,Left,4029457261,140,98.1,,,,,,,6cx5c6bzp1hq6c1vui53mxzx0,I. Fatawu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205611,124,1,1,14,24,7catg5lpivcmpf4xhggh6d8rk,0,98.3,91.1,2023-02-12T18:17:02.330Z,2023-02-15T07:41:05Z,4029457399,212,6.5,4029457401,213,4.4,4032233765,72,,4032233763,386,,4029457395,140,96.3,4029457393,56,Left,4033305021,178,,4029457397,141,82.1,eee0bq4dkdn91l81e8cf1zxpm,Pote,4029457389,2,4029457391,155,,4032233761,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205613,130,61,1,14,25,66bsnl0zjb7l5akwo00h0y5me,1,3.9,14.8,2023-02-12T18:17:02.502Z,2023-02-15T07:41:14Z,4029457403,56,Back,4033305127,21,,4033305129,178,,,,,,,,,,,,,,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205637,125,1,1,14,27,7catg5lpivcmpf4xhggh6d8rk,0,96.1,92.6,2023-02-12T18:17:04.900Z,2023-02-15T07:41:20Z,4029457551,213,4.6,4032234043,72,,4029457545,140,94.0,4029457539,155,,4029457547,141,45.8,4032234041,224,,4029457549,212,31.9,4033305227,178,,6cx5c6bzp1hq6c1vui53mxzx0,I. Fatawu,4029457541,56,4029457537,2,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205653,131,12,1,14,29,66bsnl0zjb7l5akwo00h0y5me,1,5,57.2,2023-02-12T18:17:06.753Z,2023-02-15T07:41:28Z,4029457633,15,,4029457589,56,Back,4029457591,140,10.9,4033305403,178,,4029457593,141,74.4,4029457597,213,1.1,4029457595,212,13.2,,,,19s3ei718jouszy30uxli8xd5,Z. Sanusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205693,132,44,1,14,31,66bsnl0zjb7l5akwo00h0y5me,1,9.9,72.4,2023-02-12T18:17:09.005Z,2023-02-15T08:46:31Z,4029457841,56,Back,4029457843,285,,4029457869,233,126,,,,,,,,,,,,,,,,2j8v4lkqeg1bcqp77ezseo8vd,Galeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205669,126,44,1,14,31,7catg5lpivcmpf4xhggh6d8rk,0,90.1,27.6,2023-02-12T18:17:09.006Z,2023-02-15T07:41:34Z,4029457683,286,,4029457681,56,Center,4029457911,233,132,,,,,,,,,,,,,,,,3e8mxxfs5q7gt4lg2beqpkwyd,Héctor Bellerín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205741,133,12,1,14,31,66bsnl0zjb7l5akwo00h0y5me,1,10.9,73.4,2023-02-12T18:17:09.091Z,2023-02-15T08:46:31Z,4029458071,140,15.5,4029458069,56,Back,4033305705,388,,4029458457,15,,4029458077,213,5.5,4029458073,141,66.2,4029458075,212,6.9,,,,2j8v4lkqeg1bcqp77ezseo8vd,Galeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205805,134,12,1,14,33,66bsnl0zjb7l5akwo00h0y5me,1,14.4,65.9,2023-02-12T18:17:10.705Z,2023-02-15T07:42:07Z,4029458437,140,29.8,4029458441,212,20.5,4029458443,213,5.6,4029458435,56,Back,4029458439,141,47.3,4033306043,388,,,,,,,,19s3ei718jouszy30uxli8xd5,Z. Sanusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205763,127,1,1,14,37,7catg5lpivcmpf4xhggh6d8rk,1,66.4,61.8,2023-02-12T18:17:14.415Z,2023-02-15T07:42:42Z,4029458191,141,66.7,4029458189,140,70.7,4033306507,178,,4029458193,212,5.6,4029458185,3,,4029458187,56,Center,4029458195,213,0.6,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205775,128,1,1,14,38,7catg5lpivcmpf4xhggh6d8rk,1,70.9,68.5,2023-02-12T18:17:15.413Z,2023-02-15T07:42:57Z,4029458283,3,,4029458287,140,65.6,4029458285,56,Center,4029458293,213,2.5,4033306765,178,,4029458289,141,74.5,4029458291,212,6.9,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205783,129,1,1,14,40,7catg5lpivcmpf4xhggh6d8rk,1,64.1,80.6,2023-02-12T18:17:17.767Z,2023-02-15T07:43:12Z,4029458323,56,Left,4029458327,141,90.5,4033307021,178,,4029458325,140,70.7,4029458329,212,9.7,4029458331,213,0.8,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205811,130,1,1,14,41,7catg5lpivcmpf4xhggh6d8rk,1,71.1,90.5,2023-02-12T18:17:18.955Z,2023-02-15T07:43:18Z,4029458473,140,65.5,4029458477,212,8.5,4029458475,141,81.5,4033307155,178,,4029458471,56,Left,4029458479,213,3.9,,,,,,,6cx5c6bzp1hq6c1vui53mxzx0,I. Fatawu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205837,131,1,1,14,45,7catg5lpivcmpf4xhggh6d8rk,0,69.2,70.2,2023-02-12T18:17:22.439Z,2023-02-15T07:43:21Z,4029458655,140,98.1,4033307221,178,,4029458653,56,Center,4029458657,141,69.3,4029458661,213,6.3,4029458719,4,,4029458659,212,30.4,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205857,135,52,1,14,49,66bsnl0zjb7l5akwo00h0y5me,1,2.3,29.2,2023-02-12T18:17:26.377Z,2023-02-15T07:43:34Z,4033307503,178,,4032234763,376,,,,,,,,,,,,,,,,,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205913,136,1,1,14,52,66bsnl0zjb7l5akwo00h0y5me,1,13.1,35,2023-02-12T18:17:29.952Z,2023-02-15T07:43:44Z,4029459089,212,23.2,4029459091,213,1.5,4029459081,123,,4029459085,140,15.0,4029459083,56,Back,4029459087,141,69.0,4033307607,178,,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205925,137,1,1,14,55,66bsnl0zjb7l5akwo00h0y5me,1,15.6,76.4,2023-02-12T18:17:32.717Z,2023-02-15T07:43:48Z,4029459169,140,37.0,4029459177,212,23.4,4029459173,141,86.0,4029459165,56,Back,4029459179,213,0.3,4033307699,178,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205939,138,1,1,14,56,66bsnl0zjb7l5akwo00h0y5me,1,36.7,86.3,2023-02-12T18:17:34.008Z,2023-02-15T07:43:55Z,4029459255,56,Back,4029459259,141,97.7,4033307779,178,,4029459257,140,38.0,4029459261,212,7.9,4029459263,213,1.4,,,,,,,2j8v4lkqeg1bcqp77ezseo8vd,Galeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205947,139,3,1,14,59,66bsnl0zjb7l5akwo00h0y5me,0,57.3,88.5,2023-02-12T18:17:37.047Z,2023-02-15T07:30:22Z,4033292877,178,,4029459297,56,Left,4029459579,233,132,4032234979,465,,4029459299,286,,,,,,,,,,,19s3ei718jouszy30uxli8xd5,Z. Sanusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
