id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2495700883,12,1,1,0,33,cgvbluoerzbzcr7aaxge3wkcv,0,35,13.1,2023-01-07T18:02:24.863Z,2023-01-10T06:43:31Z,3969112735,213,5.7,3969112725,140,49.0,3971778113,157,,3972274055,178,,3969112727,141,0.0,3969112721,56,Back,3969112731,212,17.5,3971778115,1,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495700891,10,5,1,0,35,8gvg1ranyf93hprfkwx3ofl2y,1,50.6,100.8,2023-01-07T18:02:27.123Z,2023-01-10T06:43:38Z,3969112759,233,13,3969112751,347,,3969112749,56,Left,,,,,,,,,,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495700887,13,5,1,0,35,cgvbluoerzbzcr7aaxge3wkcv,0,49.4,-0.8,2023-01-07T18:02:27.123Z,2023-01-10T06:43:38Z,3969112743,56,Back,3969112745,347,,3969112765,233,10,,,,,,,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495700899,11,1,1,0,38,8gvg1ranyf93hprfkwx3ofl2y,1,45.1,100,2023-01-07T18:02:30.392Z,2023-01-10T06:43:40Z,3969112805,140,27.7,3969112807,141,95.0,3969112811,213,3.4,3969112803,56,Back,3969112817,189,,3969112801,107,,3969112809,212,18.7,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495700947,12,1,1,0,42,8gvg1ranyf93hprfkwx3ofl2y,1,27.7,95,2023-01-07T18:02:34.111Z,2023-01-10T06:43:43Z,3969113015,141,62.1,3972274159,178,,3969113017,212,22.7,3969113013,140,24.2,3969113011,56,Back,3969113019,213,4.5,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495700975,13,1,1,0,45,8gvg1ranyf93hprfkwx3ofl2y,1,28.3,58.2,2023-01-07T18:02:37.094Z,2023-01-10T06:43:46Z,3969113167,56,Back,3969113173,212,17.3,3972274179,178,,3969113171,141,32.9,3969113175,213,4.8,3969113169,140,29.6,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495701013,14,1,1,0,47,8gvg1ranyf93hprfkwx3ofl2y,1,29.6,32.9,2023-01-07T18:02:38.960Z,2023-01-10T06:43:50Z,3969113401,140,24.7,3972274211,178,,3969113403,141,62.7,3969113399,56,Back,3969113407,213,1.8,3969113405,212,20.9,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495701035,15,1,1,0,50,8gvg1ranyf93hprfkwx3ofl2y,1,24.7,62.7,2023-01-07T18:02:41.757Z,2023-01-10T06:43:56Z,3972274241,178,,3969113517,213,1.7,3969113515,212,14.9,3969113509,56,Back,3969113513,141,84.3,3969113511,140,22.4,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495701061,16,1,1,0,51,8gvg1ranyf93hprfkwx3ofl2y,1,22.4,84.3,2023-01-07T18:02:43.507Z,2023-01-10T06:44:00Z,3969113623,140,32.5,3969113621,56,Back,3969113629,213,0.7,3969113625,141,97.5,3969113627,212,13.9,3972274275,178,,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495701063,17,50,1,0,53,8gvg1ranyf93hprfkwx3ofl2y,1,35.7,95.6,2023-01-07T18:02:45.033Z,2023-01-10T06:44:09Z,3969113769,233,14,3969113639,56,Back,3969113775,286,,,,,,,,,,,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495701081,14,7,1,0,53,cgvbluoerzbzcr7aaxge3wkcv,0,64.3,4.4,2023-01-07T18:02:45.495Z,2023-01-10T06:44:15Z,3972274359,178,,3969113757,285,,3971778513,384,,3969113755,56,Right,3969113761,233,17,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495701077,18,1,1,0,53,8gvg1ranyf93hprfkwx3ofl2y,0,32.5,97.5,2023-01-07T18:02:45.550Z,2023-01-10T06:44:39Z,3969113739,213,5.8,3969113731,56,Back,3972274497,178,,3969113733,140,43.6,3969113735,141,88.7,3969113737,212,13.1,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495701093,15,49,1,0,55,cgvbluoerzbzcr7aaxge3wkcv,1,59,10.9,2023-01-07T18:02:47.546Z,2023-01-10T06:44:46Z,,,,,,,,,,,,,,,,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495701083,19,43,1,0,55,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2023-01-07T18:02:47.577Z,2023-01-07T18:49:34Z,3969268411,144,61,3969113759,56,Back,,,,,,,,,,,,,,,,,,,1899balq50r7vbqqf8qwjlxpl,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495701139,16,1,1,0,56,cgvbluoerzbzcr7aaxge3wkcv,1,59,10.9,2023-01-07T18:02:48.539Z,2023-01-10T06:44:50Z,3969113993,141,19.2,3969113995,212,9.8,3969113997,213,0.6,3972274543,178,,3969113991,140,66.6,3969113989,56,Right,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495701141,17,3,1,1,0,cgvbluoerzbzcr7aaxge3wkcv,0,69.2,7.8,2023-01-07T18:02:51.837Z,2023-01-10T06:44:58Z,3969114119,233,20,3971778949,465,,3969114001,56,Right,3969114003,286,,3972274605,178,,,,,,,,,,,55r9zkckjjq4txriw3jhguwnp,L. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495701159,20,7,1,1,0,8gvg1ranyf93hprfkwx3ofl2y,0,30.8,92.2,2023-01-07T18:02:51.918Z,2023-01-10T06:45:03Z,3969114085,285,,3971779141,384,,3969114081,56,Back,3972274647,178,,3969114093,233,17,,,,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496209559,782,61,1,1,0,cgvbluoerzbzcr7aaxge3wkcv,1,71.7,5.8,2023-01-07T18:02:51.972Z,2023-01-10T06:45:10Z,3972274733,178,,3971779965,56,Right,,,,,,,,,,,,,,,,,,,55r9zkckjjq4txriw3jhguwnp,L. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495730791,420,61,1,1,0,8gvg1ranyf93hprfkwx3ofl2y,1,24.8,91.1,2023-01-07T18:02:52.064Z,2023-01-10T06:45:15Z,3969269267,56,Back,3972274763,178,,,,,,,,,,,,,,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495701193,18,1,1,1,3,cgvbluoerzbzcr7aaxge3wkcv,1,86.2,14,2023-01-07T18:02:54.775Z,2023-01-10T06:46:00Z,3969114259,56,Center,3969114263,140,75.7,3969114631,210,15,3969114279,213,2.1,3972275077,178,,3969114265,141,44.3,3969114273,212,23.4,,,,55r9zkckjjq4txriw3jhguwnp,L. Ruiz,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495701205,19,15,1,1,5,cgvbluoerzbzcr7aaxge3wkcv,1,77.9,43.9,2023-01-07T18:02:56.786Z,2023-01-10T06:46:00Z,3969114317,18,,3969114319,56,Center,3969114655,103,19,3969114469,233,21,3969114315,22,,3969114659,147,44.2,3969114657,146,79.4,3972275099,178,,79mo2l821d5zq6dyrg9qkpf4l,E. Boateng,,3969114663,231,48.0,3969114661,230,98.5,3969114449,20,3969114649,55,18,3969116431,215,3969114653,102,48.6,3969114645,29,3969116429,78,3969114453,82,,,,,,,,,,
2495701211,21,10,1,1,5,8gvg1ranyf93hprfkwx3ofl2y,1,22.9,53.9,2023-01-07T18:02:56.845Z,2023-01-10T06:46:05Z,3969114357,94,,3972275141,178,,3969114359,56,Back,3969114477,233,19,,,,,,,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495701255,22,12,1,1,7,8gvg1ranyf93hprfkwx3ofl2y,1,10.8,66.9,2023-01-07T18:02:59.602Z,2023-01-10T06:46:16Z,3969114555,140,23.8,3969114557,141,94.7,3972275249,178,,3969114573,15,,3969114553,56,Back,3969114559,212,23.3,3969114561,213,0.9,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495731031,421,49,1,1,10,8gvg1ranyf93hprfkwx3ofl2y,1,29.7,95.9,2023-01-07T18:03:02.424Z,2023-01-10T06:46:21Z,,,,,,,,,,,,,,,,,,,,,,,,,1899balq50r7vbqqf8qwjlxpl,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495701273,23,3,1,1,11,8gvg1ranyf93hprfkwx3ofl2y,0,29.6,96.6,2023-01-07T18:03:03.509Z,2023-01-10T06:46:26Z,3969114639,285,,3972275375,178,,3971780823,465,,3969114637,56,Back,3969114837,233,20,,,,,,,,,,1899balq50r7vbqqf8qwjlxpl,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495701295,20,7,1,1,11,cgvbluoerzbzcr7aaxge3wkcv,1,70.4,3.4,2023-01-07T18:03:03.668Z,2023-01-10T06:46:31Z,3969114755,286,,3972275471,389,,3969114751,167,,3971780879,385,,3969114753,56,Right,3969114783,233,23,,,,,,,55r9zkckjjq4txriw3jhguwnp,L. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495701297,21,5,1,1,12,cgvbluoerzbzcr7aaxge3wkcv,0,70.2,-1,2023-01-07T18:03:04.301Z,2023-01-10T06:46:34Z,3969114763,347,,3969114859,233,24,3969114761,56,Right,,,,,,,,,,,,,,,,55r9zkckjjq4txriw3jhguwnp,L. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495701313,24,5,1,1,12,8gvg1ranyf93hprfkwx3ofl2y,1,29.8,101,2023-01-07T18:03:04.301Z,2023-01-10T06:46:33Z,3969114853,347,,3969114855,233,21,3969114851,56,Back,,,,,,,,,,,,,,,,1899balq50r7vbqqf8qwjlxpl,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495701387,25,1,1,1,20,8gvg1ranyf93hprfkwx3ofl2y,1,25.5,100,2023-01-07T18:03:12.667Z,2023-01-10T06:46:37Z,3969115255,56,Back,3969115257,140,24.2,3969115253,107,,3969115263,213,4.6,3969115259,141,86.3,3969115261,212,9.6,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495701391,26,1,1,1,23,8gvg1ranyf93hprfkwx3ofl2y,0,23,96.2,2023-01-07T18:03:15.192Z,2023-01-10T06:46:41Z,3969115287,213,0.1,3972275651,178,,3969115285,212,4.6,3969115279,56,Back,3969115283,141,96.8,3969115281,140,27.4,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495701413,22,49,1,1,23,cgvbluoerzbzcr7aaxge3wkcv,1,67.9,10,2023-01-07T18:03:15.341Z,2023-01-10T06:47:09Z,,,,,,,,,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495701427,23,1,1,1,25,cgvbluoerzbzcr7aaxge3wkcv,0,68.2,10.3,2023-01-07T18:03:17.420Z,2023-01-10T06:47:20Z,3969115423,140,68.9,3969115429,213,1.5,3972276307,178,,3969115427,212,9.4,3969115425,141,24.1,3969115419,56,Center,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495701433,27,1,1,1,26,8gvg1ranyf93hprfkwx3ofl2y,1,31.1,84.7,2023-01-07T18:03:17.783Z,2023-01-10T06:47:30Z,3971781823,141,87.6,3972276421,178,,3971781821,140,26.5,3969115459,56,Back,3971781825,212,5.2,3971781827,213,2.8,,,,,,,2cs8bo4l70gbkudh3gqazb105,André André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495701441,28,49,1,1,26,8gvg1ranyf93hprfkwx3ofl2y,1,23.9,83.4,2023-01-07T18:03:18.579Z,2023-01-10T06:47:34Z,,,,,,,,,,,,,,,,,,,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495701449,29,1,1,1,27,8gvg1ranyf93hprfkwx3ofl2y,0,23.9,83.4,2023-01-07T18:03:18.677Z,2023-01-10T06:47:37Z,3972276491,178,,3969115539,212,5.4,3969115533,56,Back,3969115535,140,26.7,3969115537,141,76.7,3969115541,213,5.3,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496306373,839,67,1,1,27,cgvbluoerzbzcr7aaxge3wkcv,1,71.8,21.4,2023-01-07T18:03:18.685Z,2023-01-10T07:42:43Z,3972303745,233,956,,,,,,,,,,,,,,,,,,,,,,55r9zkckjjq4txriw3jhguwnp,L. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496306367,956,67,1,1,27,8gvg1ranyf93hprfkwx3ofl2y,0,28.2,78.6,2023-01-07T18:03:18.686Z,2023-01-10T07:27:46Z,3972303761,233,839,,,,,,,,,,,,,,,,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495701451,24,1,1,1,27,cgvbluoerzbzcr7aaxge3wkcv,0,69.5,26.5,2023-01-07T18:03:19.236Z,2023-01-10T07:42:44Z,3969115551,213,1.5,3969115545,140,71.3,3969115547,141,50.6,3969115549,212,16.5,3969115543,56,Center,3972276513,178,,,,,,,,55r9zkckjjq4txriw3jhguwnp,L. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
