id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/18/value
2495289085,681,50,1,19,0,cmbqc74mshg77ra7mywec2a6b,1,60.6,75.5,2023-01-05T20:35:15.981Z,2023-01-07T05:01:01Z,3967053333,233,995,3966916429,56,Center,3966916431,286,,,,,,,,,,,,,,,,,28029kae9ievarvyirn1cboix,Bruno Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495289071,995,7,1,19,0,26t6lvlpql4w5wu1ih73qpy36,0,39.4,24.5,2023-01-05T20:35:16.277Z,2023-01-07T05:01:05Z,3966916367,384,,3966916353,285,,3967053329,233,681,3967693249,178,,3966916351,56,Back,,,,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229607,128,61,1,19,0,cmbqc74mshg77ra7mywec2a6b,1,60.2,78.6,2023-01-05T20:35:16.284Z,2023-01-07T05:01:37Z,3966622749,56,Center,3967693681,178,,,,,,,,,,,,,,,,,,,,28029kae9ievarvyirn1cboix,Bruno Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495438597,860,67,1,19,2,cmbqc74mshg77ra7mywec2a6b,1,68.7,80.2,2023-01-05T20:35:17.591Z,2023-01-07T06:02:07Z,3967719769,233,1268,,,,,,,,,,,,,,,,,,,,,,c7vhfnn9bft0xk3lcx7komfze,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495438595,1268,67,1,19,2,26t6lvlpql4w5wu1ih73qpy36,0,31.3,19.8,2023-01-05T20:35:17.592Z,2023-01-07T05:46:03Z,3967719773,233,860,,,,,,,,,,,,,,,,,,,,,,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229609,129,1,1,19,6,cmbqc74mshg77ra7mywec2a6b,1,70.7,81,2023-01-05T20:35:22.229Z,2023-01-07T04:59:50Z,3966622765,141,88.1,3966622761,56,Left,3966622769,213,0.3,3967693355,178,,3966622767,212,15.6,3966622763,140,84.8,,,,,,,c7vhfnn9bft0xk3lcx7komfze,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229615,130,1,1,19,8,cmbqc74mshg77ra7mywec2a6b,0,84.8,88.1,2023-01-05T20:35:23.572Z,2023-01-07T04:59:59Z,3966622793,213,5.1,3966622797,345,,3966622781,2,,3966622785,56,Center,3966622789,141,33.5,3966916619,387,,3967693405,178,,3966916621,72,,28029kae9ievarvyirn1cboix,Bruno Almeida,3966622791,212,40.8,,3966622783,155,3966622787,140,3966916617,225,3966622803,1,,,,,,,,,,,,,,,,100.0,,,,,,,,,,
2495229621,131,5,1,19,10,cmbqc74mshg77ra7mywec2a6b,0,101.1,32.5,2023-01-05T20:35:26.218Z,2023-01-07T05:00:07Z,3966622825,233,212,3966622811,346,,3966622809,56,Center,,,,,,,,,,,,,,,,28029kae9ievarvyirn1cboix,Bruno Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229617,212,5,1,19,10,26t6lvlpql4w5wu1ih73qpy36,1,-1.1,67.5,2023-01-05T20:35:26.218Z,2023-01-07T05:00:08Z,3966622799,56,Back,3966622821,233,131,3966622801,346,,,,,,,,,,,,,,,,,e5xv1rmy69kwuxjxin653ojqh,Abel Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229649,213,1,1,19,24,26t6lvlpql4w5wu1ih73qpy36,1,4,45.7,2023-01-05T20:35:39.588Z,2023-01-07T05:02:37Z,3966622983,140,4.0,3966622987,212,15.5,3966622981,56,Back,3966622985,141,68.5,3966622993,237,,3966622979,124,,3966622989,213,1.6,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229659,214,1,1,19,27,26t6lvlpql4w5wu1ih73qpy36,1,4.2,68.9,2023-01-05T20:35:43.016Z,2023-01-07T05:02:42Z,3966623025,140,13.1,3966623031,213,1.1,3966623029,212,21.5,3967694009,178,,3966623023,56,Back,3966623027,141,97.3,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229661,215,50,1,19,29,26t6lvlpql4w5wu1ih73qpy36,1,13.3,94.4,2023-01-05T20:35:44.854Z,2023-01-07T05:02:47Z,3966623035,56,Back,3966623037,285,,3966623073,233,132,,,,,,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229667,132,7,1,19,29,cmbqc74mshg77ra7mywec2a6b,1,86.7,5.6,2023-01-05T20:35:45.119Z,2023-01-07T05:02:53Z,3967694083,178,,3966623063,286,,3966917115,383,,3966623065,233,215,3966623061,56,Right,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229669,133,49,1,19,31,cmbqc74mshg77ra7mywec2a6b,1,86.5,8.6,2023-01-05T20:35:47.281Z,2023-01-07T05:03:04Z,,,,,,,,,,,,,,,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229673,134,1,1,19,33,cmbqc74mshg77ra7mywec2a6b,1,86.5,8.6,2023-01-05T20:35:49.337Z,2023-01-07T05:03:13Z,3967694245,178,,3966623083,141,22.9,3966623087,213,2.3,3966623085,212,13.2,3966623081,140,78.0,3966623079,56,Center,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229679,135,1,1,19,35,cmbqc74mshg77ra7mywec2a6b,1,78,22.9,2023-01-05T20:35:51.289Z,2023-01-07T05:03:21Z,3967694325,178,,3966623107,213,0.4,3966623103,141,31.9,3966623105,212,15.0,3966623101,140,91.0,3966623099,56,Center,,,,,,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229681,136,1,1,19,36,cmbqc74mshg77ra7mywec2a6b,0,91,31.9,2023-01-05T20:35:52.136Z,2023-01-07T05:05:12Z,3967694989,178,,3966623121,212,8.0,3966623115,56,Center,3966623123,213,2.7,3966623119,141,37.3,3966623117,140,84.2,,,,,,,28029kae9ievarvyirn1cboix,Bruno Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229675,216,49,1,19,37,26t6lvlpql4w5wu1ih73qpy36,1,16.9,59,2023-01-05T20:35:52.748Z,2023-01-07T05:47:55Z,,,,,,,,,,,,,,,,,,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229689,217,1,1,19,38,26t6lvlpql4w5wu1ih73qpy36,0,16.3,56.8,2023-01-05T20:35:53.467Z,2023-01-07T05:05:40Z,3967695333,178,,3966623167,213,4.7,3966623159,56,Back,3966623163,141,31.1,3966623161,140,16.5,3966623165,212,17.5,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229693,137,49,1,19,40,cmbqc74mshg77ra7mywec2a6b,1,88.1,73.7,2023-01-05T20:35:55.915Z,2023-01-07T05:05:57Z,,,,,,,,,,,,,,,,,,,,,,,,,c7vhfnn9bft0xk3lcx7komfze,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229695,138,61,1,19,42,cmbqc74mshg77ra7mywec2a6b,0,91.5,70.1,2023-01-05T20:35:57.467Z,2023-01-07T05:06:06Z,3966623183,56,Center,3967695471,178,,,,,,,,,,,,,,,,,,,,c7vhfnn9bft0xk3lcx7komfze,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229697,218,49,1,19,42,26t6lvlpql4w5wu1ih73qpy36,1,16.1,28.7,2023-01-05T20:35:58.263Z,2023-01-07T05:06:13Z,,,,,,,,,,,,,,,,,,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229703,219,1,1,19,44,26t6lvlpql4w5wu1ih73qpy36,1,14.8,29.5,2023-01-05T20:36:00.250Z,2023-01-07T05:06:19Z,3966623211,140,36.3,3966623215,212,24.6,3967695619,178,,3966623217,213,5.9,3966623213,141,15.1,3966623209,56,Back,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229723,220,1,1,19,52,26t6lvlpql4w5wu1ih73qpy36,1,53.9,17,2023-01-05T20:36:07.959Z,2023-01-07T05:06:36Z,3966623337,56,Center,3966623347,1,,3966623343,212,33.5,3966623339,140,56.2,3966623345,213,1.5,3966623341,141,66.1,3967695797,178,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229725,221,4,1,19,55,26t6lvlpql4w5wu1ih73qpy36,1,58.2,68.4,2023-01-05T20:36:10.620Z,2023-01-07T05:06:46Z,3966623353,56,Center,3966623413,233,139,3966623715,294,,3966623359,286,,3966623351,13,,3966623355,152,,,,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229731,139,4,1,19,55,cmbqc74mshg77ra7mywec2a6b,0,41.8,31.6,2023-01-05T20:36:10.621Z,2023-01-07T05:06:46Z,3966623407,285,,3966623403,56,Back,3967695897,178,,3966623417,233,221,3966623399,13,,3966623405,152,,3966623401,294,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229863,223,1,1,21,5,26t6lvlpql4w5wu1ih73qpy36,0,60.8,74.6,2023-01-05T20:37:20.670Z,2023-01-07T05:06:51Z,3966624091,141,50.5,3966624095,213,5.7,3966624087,56,Center,3966624083,155,,3966624089,140,86.3,3967695947,178,,3966624093,212,31.4,3966624081,5,,33qmom9yrc1ft1cte9qju1djp,André Horta,3966624085,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229865,141,12,1,21,6,cmbqc74mshg77ra7mywec2a6b,1,14.1,52.8,2023-01-05T20:37:22.324Z,2023-01-07T05:07:24Z,3966624103,141,50.7,3966624107,213,6.2,3966624109,15,,3966624101,140,33.0,3966624105,212,19.9,3966624099,56,Back,3967696253,388,,,,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229871,224,1,1,21,10,26t6lvlpql4w5wu1ih73qpy36,1,67.2,53,2023-01-05T20:37:25.700Z,2023-01-07T05:07:32Z,3966624147,213,2.2,3966624143,141,71.4,3967696385,178,,3966624139,56,Center,3966624145,212,15.2,3966624141,140,59.0,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229873,225,1,1,21,12,26t6lvlpql4w5wu1ih73qpy36,1,59,71.4,2023-01-05T20:37:27.597Z,2023-01-07T05:07:39Z,3967696461,178,,3966624151,56,Back,3966624155,141,43.6,3966624157,212,24.1,3966624153,140,44.7,3966624159,213,4.0,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229877,226,1,1,21,14,26t6lvlpql4w5wu1ih73qpy36,1,44.7,43.6,2023-01-05T20:37:29.706Z,2023-01-07T05:07:45Z,3966624175,213,1.3,3966624167,56,Back,3966624171,141,53.6,3967696537,178,,3966624169,140,46.6,3966624173,212,7.1,,,,,,,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229887,227,1,1,21,17,26t6lvlpql4w5wu1ih73qpy36,1,46.5,54.7,2023-01-05T20:37:32.941Z,2023-01-07T05:07:50Z,3966624225,140,46.5,3966624229,212,18.9,3966624231,213,1.6,3966624227,141,82.5,3966624223,56,Back,3967696573,178,,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229891,228,1,1,21,23,26t6lvlpql4w5wu1ih73qpy36,1,61,86.8,2023-01-05T20:37:38.785Z,2023-01-07T05:07:59Z,3966624267,212,13.9,3966624263,140,55.7,3966624269,213,4.3,3967696611,178,,3966624265,141,68.1,3966624261,56,Center,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229893,229,1,1,21,25,26t6lvlpql4w5wu1ih73qpy36,1,55.6,66.4,2023-01-05T20:37:41.003Z,2023-01-07T05:08:05Z,3967696653,178,,3966624279,141,28.9,3966624281,212,25.7,3966624275,56,Center,3966624277,140,52.7,3966624283,213,4.6,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229899,230,1,1,21,28,26t6lvlpql4w5wu1ih73qpy36,1,52.7,28.9,2023-01-05T20:37:43.779Z,2023-01-07T05:08:10Z,3966624319,213,5.3,3966624311,56,Right,3966624315,141,2.4,3966624313,140,64.0,3966624317,212,21.6,3967696723,178,,,,,,,,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229905,231,1,1,21,33,26t6lvlpql4w5wu1ih73qpy36,1,61.8,5.3,2023-01-05T20:37:48.724Z,2023-01-07T05:08:19Z,3966624373,140,42.9,3967696767,178,,3966624377,212,19.8,3966624371,56,Back,3966624375,141,5.1,3966624379,213,3.1,,,,,,,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229913,232,1,1,21,37,26t6lvlpql4w5wu1ih73qpy36,1,37.6,28.3,2023-01-05T20:37:53.381Z,2023-01-07T05:08:24Z,3966624417,56,Back,3966624425,213,1.6,3966624421,141,70.1,3966624423,212,28.5,3967696791,178,,3966624419,140,35.7,,,,,,,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229915,233,50,1,21,43,26t6lvlpql4w5wu1ih73qpy36,1,40.8,86.2,2023-01-05T20:37:58.811Z,2023-01-07T05:08:56Z,3966624491,233,143,3966624429,56,Back,3966624431,286,,,,,,,,,,,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229927,143,7,1,21,43,cmbqc74mshg77ra7mywec2a6b,1,59.2,13.8,2023-01-05T20:37:58.900Z,2023-01-07T05:09:02Z,3966624477,285,,3967697197,178,,3966624483,233,233,3966929925,384,,3966624475,56,Right,,,,,,,,,,28029kae9ievarvyirn1cboix,Bruno Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229935,146,3,1,21,44,cmbqc74mshg77ra7mywec2a6b,1,51.8,13.7,2023-01-05T20:37:59.699Z,2023-01-07T05:09:10Z,3966929937,464,,3966624533,233,234,3966624529,56,Right,3966624531,286,,3967697257,178,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229917,234,45,1,21,44,26t6lvlpql4w5wu1ih73qpy36,0,48.2,86.3,2023-01-05T20:37:59.699Z,2023-01-07T05:09:10Z,3966624435,285,,3966624433,56,Back,3966624539,233,146,,,,,,,,,,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229929,144,49,1,21,45,cmbqc74mshg77ra7mywec2a6b,1,55.4,13.3,2023-01-05T20:38:01.227Z,2023-01-07T05:09:14Z,,,,,,,,,,,,,,,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229931,145,4,1,21,46,cmbqc74mshg77ra7mywec2a6b,1,53.3,17.8,2023-01-05T20:38:02.137Z,2023-01-07T05:09:20Z,3966624611,294,,3966624499,56,Right,3966624501,152,,3966624505,286,,3966624521,233,235,3966624497,13,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229933,235,4,1,21,46,26t6lvlpql4w5wu1ih73qpy36,0,46.7,82.2,2023-01-05T20:38:02.138Z,2023-01-07T05:09:20Z,3966624525,233,145,3967697371,178,,3966624645,294,,3966624513,56,Back,3966624511,13,,3966624515,152,,3966624519,285,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229943,147,1,1,21,59,cmbqc74mshg77ra7mywec2a6b,1,56.8,12.8,2023-01-05T20:38:14.547Z,2023-01-07T05:11:04Z,3966625347,189,,3966624633,56,Back,3966624637,141,30.8,3966624635,140,45.3,3966624631,152,,3966624629,5,,3966624639,212,17.2,3967697945,178,,5k74ofoqel095frhszvdmxbhm,Adriano,3966624641,213,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229945,148,1,1,22,3,cmbqc74mshg77ra7mywec2a6b,1,45.8,34.3,2023-01-05T20:38:19.387Z,2023-01-07T05:11:10Z,3966624649,140,45.1,3966624653,212,14.0,3967698263,178,,3966624647,56,Back,3966624651,141,54.8,3966624655,213,1.6,,,,,,,28029kae9ievarvyirn1cboix,Bruno Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229951,149,1,1,22,7,cmbqc74mshg77ra7mywec2a6b,1,45.1,54.8,2023-01-05T20:38:23.240Z,2023-01-07T05:11:15Z,3966624713,140,44.6,3966624717,212,16.1,3966624715,141,31.1,3966624711,56,Back,3967698313,178,,3966624719,213,4.7,,,,,,,9yzlho51tjytlzkdb6y20ozc9,C. Tassano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229953,150,1,1,22,11,cmbqc74mshg77ra7mywec2a6b,1,55.1,24.2,2023-01-05T20:38:27.151Z,2023-01-07T05:11:36Z,3966624729,140,60.3,3967698485,178,,3966624735,213,5.1,3966624731,141,6.5,3966624727,56,Right,3966624733,212,13.2,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229957,151,1,1,22,13,cmbqc74mshg77ra7mywec2a6b,1,60.3,6.1,2023-01-05T20:38:29.228Z,2023-01-07T05:11:42Z,3966624749,140,70.1,3966624753,212,12.9,3967698525,178,,3966624747,56,Right,3966624751,141,17.6,3966624755,213,0.6,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229959,152,50,1,22,14,cmbqc74mshg77ra7mywec2a6b,1,63.5,24.6,2023-01-05T20:38:30.009Z,2023-01-07T05:11:55Z,3966624761,286,,3966624773,233,236,3966624759,56,Center,,,,,,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229961,236,7,1,22,16,26t6lvlpql4w5wu1ih73qpy36,1,36.5,75.4,2023-01-05T20:38:31.516Z,2023-01-07T05:12:00Z,3966930031,384,,3967698667,178,,3966624767,233,152,3966624763,56,Back,3966624765,285,,,,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229963,237,49,1,22,16,26t6lvlpql4w5wu1ih73qpy36,1,40.7,68.5,2023-01-05T20:38:31.950Z,2023-01-07T05:12:13Z,,,,,,,,,,,,,,,,,,,,,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229965,238,1,1,22,17,26t6lvlpql4w5wu1ih73qpy36,1,40.7,68.5,2023-01-05T20:38:32.502Z,2023-01-07T05:12:20Z,3966624783,213,1.5,3966624777,140,40.8,3967698837,178,,3966624779,141,71.4,3966624775,56,Back,3966624781,212,2.0,,,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229967,239,1,1,22,18,26t6lvlpql4w5wu1ih73qpy36,1,40.8,71.4,2023-01-05T20:38:33.514Z,2023-01-07T05:13:15Z,3966624789,140,33.6,3966624793,212,7.6,3966624795,213,3.3,3966624791,141,70.1,3966624787,56,Back,3967699517,178,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229969,240,1,1,22,18,26t6lvlpql4w5wu1ih73qpy36,1,33.6,70.1,2023-01-05T20:38:34.327Z,2023-01-07T05:13:24Z,3966624807,212,22.1,3966624803,140,52.9,3967699619,178,,3966624809,213,5.9,3966624805,141,57.3,3966624801,56,Center,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229971,241,1,1,22,20,26t6lvlpql4w5wu1ih73qpy36,1,52.9,57.3,2023-01-05T20:38:35.823Z,2023-01-07T05:13:29Z,3966624819,212,1.7,3966624815,140,52.5,3966624817,141,59.7,3966624813,56,Center,3966624821,213,1.8,3967699677,178,,,,,,,,e5xv1rmy69kwuxjxin653ojqh,Abel Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229975,242,1,1,22,20,26t6lvlpql4w5wu1ih73qpy36,1,52.5,59.7,2023-01-05T20:38:36.391Z,2023-01-07T05:13:37Z,3967699781,178,,3966624845,141,55.3,3966624841,56,Center,3966624849,213,5.4,3966624847,212,4.0,3966624843,140,55.0,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229981,243,1,1,22,21,26t6lvlpql4w5wu1ih73qpy36,1,55,55.3,2023-01-05T20:38:37.274Z,2023-01-07T05:13:46Z,3967699845,178,,3966624867,212,13.1,3966624863,140,55.1,3966624861,56,Center,3966624865,141,36.0,3966624869,213,4.7,,,,,,,e5xv1rmy69kwuxjxin653ojqh,Abel Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229987,244,1,1,22,25,26t6lvlpql4w5wu1ih73qpy36,1,66.2,35.6,2023-01-05T20:38:41.372Z,2023-01-07T05:13:54Z,3966624913,213,5.8,3967699913,178,,3966624909,141,23.5,3966624905,56,Center,3966624907,140,80.5,3966624911,212,17.1,,,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495229989,245,1,1,22,28,26t6lvlpql4w5wu1ih73qpy36,1,84.9,27.6,2023-01-05T20:38:44.256Z,2023-01-07T05:14:07Z,3966624919,56,Center,3966624923,141,26.6,3966624927,212,12.8,3967700003,178,,3966624929,213,6.2,3966624921,140,97.1,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495230001,246,1,1,22,30,26t6lvlpql4w5wu1ih73qpy36,1,97.1,26.6,2023-01-05T20:38:45.879Z,2023-01-07T05:14:23Z,3966625483,195,,3966624999,141,41.5,3966625275,210,15,3966624995,56,Center,3966625001,212,11.3,3966624997,140,92.4,3967700159,178,,3966625003,213,2.0,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,3966625277,154,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495230003,247,15,1,22,31,26t6lvlpql4w5wu1ih73qpy36,1,92.4,41.5,2023-01-05T20:38:46.514Z,2023-01-07T05:14:23Z,3967700307,178,,3966625009,22,,3966625137,20,,3966625285,29,,3966625289,55,246,3966625885,214,,3966625299,146,98.5,3966625295,103,10.1,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,3966625011,17,,,3966625293,102,3966625297,328,3966625013,56,3966625301,147,3966625319,233,153,3966625283,78,,3966625287,154,,,,,,,48.3,,Center,47.7,,,,,,,,
2495230007,153,10,1,22,31,cmbqc74mshg77ra7mywec2a6b,1,1.3,53.6,2023-01-05T20:38:46.821Z,2023-01-07T05:14:28Z,3966930051,376,,3966625041,56,Back,3966625035,173,,3966625235,233,247,3966625213,183,,3966625211,179,,,,,,,,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495230023,154,6,1,22,32,cmbqc74mshg77ra7mywec2a6b,0,4.4,56,2023-01-05T20:38:47.808Z,2023-01-07T05:14:35Z,3966625091,56,Back,3966625093,73,,3966625103,233,248,,,,,,,,,,,,,,,,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495230017,248,6,1,22,32,26t6lvlpql4w5wu1ih73qpy36,1,95.6,44,2023-01-05T20:38:47.808Z,2023-01-07T05:14:36Z,3966625069,56,Center,3966625071,75,,3966625099,233,154,,,,,,,,,,,,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
