id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/17/value
2498913749,125,1,1,14,47,co1i764h6b02husae71w6scs8,0,21.7,38.9,2023-01-20T19:15:39.504Z,2023-02-08T01:28:25Z,3986052105,212,41.2,3986052109,1,,3986052107,213,0.7,4019487861,178,,3986052099,56,Center,3986052101,140,52.5,3986052103,141,76.4,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498913763,118,61,1,14,49,dich5v7sw466smbqap0d9rbyj,1,37.5,21.8,2023-01-20T19:15:40.897Z,2023-02-08T01:29:20Z,4019488247,178,,3986052209,56,Back,,,,,,,,,,,,,,,,,,,bzt6oj1d4d2x3qez55hlvzpwp,Oday Dabbagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498913781,126,1,1,14,52,co1i764h6b02husae71w6scs8,0,67.4,83.7,2023-01-20T19:15:44.373Z,2023-02-08T01:29:24Z,3986734045,72,,3986052323,213,5.7,3986052321,212,18.3,3986052311,2,,4019488265,178,,3986734043,387,,3986734041,225,,3986052317,140,81.6,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,3986052315,56,Center,3986052319,141,,,,,,,,,,,,,,,,68.2,,,,,,,,,,,,,,,,,
2498913805,119,12,1,14,53,dich5v7sw466smbqap0d9rbyj,1,16.8,29.3,2023-01-20T19:15:45.126Z,2023-02-08T01:29:30Z,3986060841,213,2.2,3986060833,167,,3986060837,141,64.5,4019488315,388,,3986060839,212,30.4,3986060835,140,0.0,3986052463,56,Back,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498913819,120,6,1,14,56,dich5v7sw466smbqap0d9rbyj,0,8.9,45.1,2023-01-20T19:15:48.703Z,2023-02-08T01:29:33Z,3986052515,73,,3986052509,56,Back,3986052565,233,127,,,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498913811,127,6,1,14,56,co1i764h6b02husae71w6scs8,1,91.1,54.9,2023-01-20T19:15:48.703Z,2023-02-08T01:29:33Z,3986052489,75,,3986052487,56,Center,3986052549,233,120,,,,,,,,,,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914031,128,1,1,15,22,co1i764h6b02husae71w6scs8,0,99.5,0.5,2023-01-20T19:16:14.780Z,2023-02-08T01:03:14Z,3986053773,141,44.2,3986053761,2,,3986053767,223,,3986734067,72,,3986053775,212,29.9,3986053771,140,96.6,3986053763,6,,3986053765,155,,3q1nhus52rnkt6nwvqmpb1ct0,Klismahn,3986053769,56,Center,3986053777,213,4019476509,178,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,
2498914263,125,12,1,15,24,dich5v7sw466smbqap0d9rbyj,1,3.1,56.9,2023-01-20T19:16:16.124Z,2023-02-08T01:03:29Z,3986055065,15,,3986055051,213,4.7,3986055043,56,Back,4019476551,388,,3986055047,141,37.1,3986055045,140,3.1,3986055049,212,13.5,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914049,121,43,1,15,26,dich5v7sw466smbqap0d9rbyj,1,0,0,2023-01-20T19:16:18.122Z,2023-01-20T19:55:49Z,3986053867,56,Back,3986144397,144,61,,,,,,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914111,129,44,1,15,26,co1i764h6b02husae71w6scs8,1,97,57.8,2023-01-20T19:16:18.310Z,2023-02-08T02:42:41Z,3986054237,233,122,3986054235,286,,3986054233,56,Center,,,,,,,,,,,,,,,,82fjdh9q4378gd1g9l1bimrx1,Welinton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914067,122,44,1,15,26,dich5v7sw466smbqap0d9rbyj,0,3,42.2,2023-01-20T19:16:18.311Z,2023-02-08T01:03:33Z,3986054241,233,129,3986053949,56,Back,3986053951,285,,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914159,130,1,1,15,26,co1i764h6b02husae71w6scs8,1,97.4,59.6,2023-01-20T19:16:18.345Z,2023-02-08T02:42:42Z,4019476579,388,,3986054423,140,96.6,3986055667,210,13,3986054425,141,49.4,3986054429,213,4.6,3986054421,56,Center,3986055669,154,,3986054419,3,,82fjdh9q4378gd1g9l1bimrx1,Welinton Júnior,3986054427,212,7.0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914305,133,44,1,15,27,co1i764h6b02husae71w6scs8,1,95.6,50,2023-01-20T19:16:18.888Z,2023-02-08T02:42:41Z,3986055289,56,Center,3986055317,233,123,3986055291,286,,,,,,,,,,,,,,,,,7apd6saozsmkhkm7ew06a5a6t,B. Róchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914123,123,44,1,15,27,dich5v7sw466smbqap0d9rbyj,0,4.4,50,2023-01-20T19:16:18.889Z,2023-02-08T01:03:46Z,3986054297,285,,3986054295,56,Back,3986055325,233,133,,,,,,,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914169,131,13,1,15,27,co1i764h6b02husae71w6scs8,1,97.2,52.8,2023-01-20T19:16:19.044Z,2023-02-08T02:42:42Z,3986055673,29,,3986055687,231,53.6,3986055681,102,57.5,3986055675,154,,3986055457,25,,3986055463,328,,4019476657,388,,3986055459,15,,7apd6saozsmkhkm7ew06a5a6t,B. Róchez,3986055671,83,,3986734125,214,3986055685,230,99.3,,3986054495,16,,3986054499,56,3986055683,103,3986055677,55,130,,,Center,13.9,,,,,,,,,,,,,,,
2498914131,124,5,1,15,28,dich5v7sw466smbqap0d9rbyj,1,-1.2,41.8,2023-01-20T19:16:19.887Z,2023-02-08T01:04:14Z,3986054571,233,132,3986054339,346,,3986054337,56,Back,,,,,,,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914173,132,5,1,15,28,co1i764h6b02husae71w6scs8,0,101.2,58.2,2023-01-20T19:16:19.887Z,2023-02-08T01:04:13Z,3986054521,56,Center,3986054523,346,,3986054593,233,124,,,,,,,,,,,,,,,,7apd6saozsmkhkm7ew06a5a6t,B. Róchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914353,126,1,1,15,52,dich5v7sw466smbqap0d9rbyj,1,2.9,50.1,2023-01-20T19:16:44.690Z,2023-02-08T01:04:15Z,3986055603,124,,3986144793,189,,3986055617,237,,3986055611,212,22.4,3986055613,213,5.3,3986055605,56,Back,3986055609,141,23.6,3986055607,140,15.5,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914361,127,1,1,15,54,dich5v7sw466smbqap0d9rbyj,1,15.5,23.6,2023-01-20T19:16:46.503Z,2023-02-08T01:04:19Z,4019476713,178,,3986055693,56,Back,3986055701,213,4.8,3986055697,141,3.2,3986055695,140,17.2,3986055699,212,14.0,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914413,128,1,1,15,57,dich5v7sw466smbqap0d9rbyj,0,17.2,3.4,2023-01-20T19:16:48.882Z,2023-02-08T01:04:24Z,3986055945,213,0.4,3986055939,140,42.4,3986055935,155,,3986055937,56,Back,3986055941,141,21.0,3986055943,212,29.0,4019476725,178,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914411,134,49,1,15,59,co1i764h6b02husae71w6scs8,1,54.5,72.3,2023-01-20T19:16:51.099Z,2023-02-08T01:04:28Z,,,,,,,,,,,,,,,,,,,,,,,,,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914441,135,1,1,16,2,co1i764h6b02husae71w6scs8,1,62.5,83,2023-01-20T19:16:54.521Z,2023-02-08T01:04:36Z,4019476791,178,,3986056091,141,95.1,3986056093,212,10.6,3986056087,56,Left,3986056089,140,68.9,3986056095,213,0.9,,,,,,,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914461,136,1,1,16,4,co1i764h6b02husae71w6scs8,1,68.9,95.1,2023-01-20T19:16:56.012Z,2023-02-08T01:04:50Z,3986056229,212,10.3,3986056225,140,59.1,3986056227,141,95.7,3986056231,213,3.1,4019476847,178,,3986056223,56,Left,,,,,,,3q1nhus52rnkt6nwvqmpb1ct0,Klismahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914481,137,1,1,16,6,co1i764h6b02husae71w6scs8,1,58.6,95,2023-01-20T19:16:58.176Z,2023-02-08T01:04:53Z,3986056335,141,80.6,3986056339,213,3.8,3986056337,212,15.6,4019476875,178,,3986056333,140,47.0,3986056331,56,Back,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914491,138,1,1,16,9,co1i764h6b02husae71w6scs8,1,46.8,79,2023-01-20T19:17:01.048Z,2023-02-08T01:04:57Z,3986056415,212,21.0,3986056417,213,4.7,4019476889,178,,3986056409,56,Back,3986056413,141,48.2,3986056411,140,45.8,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914507,139,1,1,16,11,co1i764h6b02husae71w6scs8,1,46,47.9,2023-01-20T19:17:03.553Z,2023-02-08T01:05:02Z,3986056515,213,4.8,3986056509,140,47.8,4019476909,178,,3986056507,56,Back,3986056511,141,25.0,3986056513,212,15.7,,,,,,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914511,140,1,1,16,15,co1i764h6b02husae71w6scs8,0,54.9,21.9,2023-01-20T19:17:07.720Z,2023-02-08T01:05:06Z,4019476921,178,,3986056521,140,61.9,3986056523,141,26.2,3986056527,213,0.4,3986056519,56,Center,3986056525,212,7.9,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499046351,853,8,1,16,16,dich5v7sw466smbqap0d9rbyj,1,40,73.8,2023-01-20T19:17:08.034Z,2023-02-08T01:05:10Z,3986734241,383,,4019476935,178,,3986734231,56,Back,,,,,,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914545,130,50,1,16,17,dich5v7sw466smbqap0d9rbyj,1,39.6,74.1,2023-01-20T19:17:09.320Z,2023-02-08T01:05:19Z,3986056843,233,141,3986056677,286,,3986056675,56,Back,,,,,,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914567,141,7,1,16,17,co1i764h6b02husae71w6scs8,0,60.4,25.9,2023-01-20T19:17:09.417Z,2023-02-08T01:05:24Z,3986734257,385,,3986056835,233,130,4019476979,178,,3986056827,285,,3986056825,56,Center,,,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931575,404,61,1,16,17,dich5v7sw466smbqap0d9rbyj,1,45.4,70.9,2023-01-20T19:17:09.697Z,2023-02-08T01:05:30Z,4019477001,178,,3986145147,56,Back,,,,,,,,,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499046371,757,61,1,16,17,co1i764h6b02husae71w6scs8,1,56.8,18.2,2023-01-20T19:17:09.796Z,2023-02-08T01:05:39Z,3986734289,56,Right,4019477045,178,,,,,,,,,,,,,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914541,129,43,1,16,19,dich5v7sw466smbqap0d9rbyj,1,0,0,2023-01-20T19:17:11.435Z,2023-01-20T19:17:14Z,3986056783,144,61,3986056661,56,Back,,,,,,,,,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914579,142,1,1,16,22,co1i764h6b02husae71w6scs8,1,37.4,21.5,2023-01-20T19:17:14.037Z,2023-02-08T01:05:47Z,3986056907,140,14.8,3986056909,141,37.1,4019477095,178,,3986056911,212,26.0,3986056913,213,2.7,3986056903,56,Back,,,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914599,143,1,1,16,25,co1i764h6b02husae71w6scs8,0,19.6,38.6,2023-01-20T19:17:17.530Z,2023-02-08T01:05:52Z,3986057029,196,,3986057027,155,,3986057035,141,100.0,3986057039,213,0.9,3986057037,212,54.5,3986057033,140,52.6,3986057031,56,Left,3986057041,1,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,4019477107,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914649,131,5,1,16,29,dich5v7sw466smbqap0d9rbyj,1,47.9,-0.8,2023-01-20T19:17:20.956Z,2023-02-08T01:05:58Z,3986062745,233,144,3986057419,347,,3986057417,56,Back,,,,,,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914603,144,5,1,16,29,co1i764h6b02husae71w6scs8,0,52.1,100.8,2023-01-20T19:17:20.956Z,2023-02-08T01:05:58Z,3986062757,233,131,3986057047,56,Left,3986057049,347,,,,,,,,,,,,,,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914653,132,1,1,16,34,dich5v7sw466smbqap0d9rbyj,1,59.1,0,2023-01-20T19:17:26.009Z,2023-02-08T01:06:00Z,3986057435,141,6.4,3986057439,213,0.8,3986057437,212,7.9,3986057429,107,,3986145607,189,,3986057433,140,64.6,3986057431,56,Right,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914659,133,1,1,16,35,dich5v7sw466smbqap0d9rbyj,1,64.6,6.4,2023-01-20T19:17:27.080Z,2023-02-08T01:06:27Z,3986057487,141,2.2,3986057485,140,59.2,3986057489,212,6.3,4019477301,178,,3986057491,213,3.6,3986057483,56,Right,,,,,,,c0pat4dqmsc4teand5ampsdlh,Arsénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914665,134,1,1,16,36,dich5v7sw466smbqap0d9rbyj,0,59.2,2.2,2023-01-20T19:17:28.211Z,2023-02-08T01:06:30Z,3986057535,141,11.9,3986057539,213,2.2,3986057537,212,8.4,3986057531,56,Right,3986057533,140,54.3,4019477313,178,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915633,169,49,1,16,37,co1i764h6b02husae71w6scs8,1,38.7,63,2023-01-20T19:17:29.166Z,2023-02-08T01:06:34Z,,,,,,,,,,,,,,,,,,,,,,,,,82fjdh9q4378gd1g9l1bimrx1,Welinton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915037,154,43,1,16,38,co1i764h6b02husae71w6scs8,1,0,0,2023-01-20T19:17:29.862Z,2023-01-20T19:18:25Z,3986059869,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914685,145,61,1,16,38,co1i764h6b02husae71w6scs8,0,59.1,88.6,2023-01-20T19:17:30.063Z,2023-02-08T01:06:40Z,3986057643,56,Left,4019477355,178,,,,,,,,,,,,,,,,,,,,82fjdh9q4378gd1g9l1bimrx1,Welinton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914677,135,3,1,16,38,dich5v7sw466smbqap0d9rbyj,0,46.3,12.1,2023-01-20T19:17:30.378Z,2023-02-08T01:06:48Z,4019477399,178,,3986057681,233,146,3986057607,56,Back,3986057609,286,,3986734323,464,,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914687,146,7,1,16,38,co1i764h6b02husae71w6scs8,0,53.7,87.9,2023-01-20T19:17:30.413Z,2023-02-08T01:06:52Z,4019477439,178,,3986057651,285,,3986734361,385,,3986057671,233,135,3986057649,56,Left,,,,,,,,,,82fjdh9q4378gd1g9l1bimrx1,Welinton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499046399,854,61,1,16,38,dich5v7sw466smbqap0d9rbyj,1,44.8,15.9,2023-01-20T19:17:30.638Z,2023-02-08T01:07:01Z,3986734379,56,Back,4019477511,178,,,,,,,,,,,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914995,140,49,1,16,39,dich5v7sw466smbqap0d9rbyj,1,50.2,21,2023-01-20T19:17:31.634Z,2023-02-08T01:07:09Z,,,,,,,,,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914719,136,3,1,16,41,dich5v7sw466smbqap0d9rbyj,1,56.8,26.6,2023-01-20T19:17:33.422Z,2023-02-08T01:07:19Z,3986065835,233,180,3986057833,286,,3986057831,56,Center,4019477649,178,,3986734397,464,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916079,180,45,1,16,41,co1i764h6b02husae71w6scs8,0,43.2,73.4,2023-01-20T19:17:33.422Z,2023-02-08T01:07:20Z,3986065849,233,136,3986065697,285,,3986065695,56,Back,,,,,,,,,,,,,,,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914723,137,61,1,16,42,dich5v7sw466smbqap0d9rbyj,0,59.3,24.6,2023-01-20T19:17:34.251Z,2023-02-08T01:07:32Z,3986057841,56,Center,4019477789,178,,,,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914725,147,49,1,16,43,co1i764h6b02husae71w6scs8,1,44.4,66.1,2023-01-20T19:17:35.569Z,2023-02-08T01:07:40Z,,,,,,,,,,,,,,,,,,,,,,,,,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505312077,1162,67,1,16,43,co1i764h6b02husae71w6scs8,0,40.3,69,2023-01-20T19:17:35.634Z,2023-02-08T11:40:17Z,4019516135,233,1400,,,,,,,,,,,,,,,,,,,,,,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505312075,1400,67,1,16,43,dich5v7sw466smbqap0d9rbyj,0,59.7,31,2023-01-20T19:17:35.635Z,2023-02-08T03:38:46Z,4019516139,233,1162,,,,,,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914801,148,1,1,16,46,co1i764h6b02husae71w6scs8,1,45.5,59.1,2023-01-20T19:17:38.695Z,2023-02-08T01:07:50Z,3986058213,56,Back,4019477949,178,,3986058221,213,4.8,3986058217,141,43.3,3986058219,212,10.8,3986058215,140,46.5,,,,,,,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914813,149,1,1,16,53,co1i764h6b02husae71w6scs8,1,55,47.5,2023-01-20T19:17:45.161Z,2023-02-08T01:07:53Z,3986058293,141,68.7,3986058291,140,52.3,3986058289,56,Center,4019477983,178,,3986058295,212,14.7,3986058297,213,1.8,,,,,,,1c0ymbcylpp4ty7n34inspffu,Luquinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914829,150,1,1,16,54,co1i764h6b02husae71w6scs8,1,52.6,68.7,2023-01-20T19:17:46.818Z,2023-02-08T01:07:56Z,3986058397,213,0.8,3986058389,56,Left,3986058395,212,24.2,4019477997,178,,3986058393,141,93.5,3986058391,140,69.1,,,,,,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914885,151,1,1,16,58,co1i764h6b02husae71w6scs8,1,70.8,89.6,2023-01-20T19:17:49.896Z,2023-02-08T01:08:02Z,3986058721,56,Left,3986058723,140,89.8,4019478037,178,,3986058729,213,6.0,3986058725,141,82.4,3986058727,212,20.5,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505312123,1170,67,1,17,0,co1i764h6b02husae71w6scs8,1,89.8,80.6,2023-01-20T19:17:52.520Z,2023-02-08T11:40:26Z,4019516237,233,1401,,,,,,,,,,,,,,,,,,,,,,82fjdh9q4378gd1g9l1bimrx1,Welinton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505312121,1401,67,1,17,0,dich5v7sw466smbqap0d9rbyj,0,10.2,19.4,2023-01-20T19:17:52.521Z,2023-02-08T03:39:19Z,4019516245,233,1170,,,,,,,,,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914887,152,1,1,17,0,co1i764h6b02husae71w6scs8,0,91.6,79.3,2023-01-20T19:17:52.559Z,2023-02-08T11:40:27Z,3986734441,72,,3986058737,56,Center,3986058785,286,,3986058745,213,4.8,3986058743,212,2.0,3986734439,386,,3986058739,140,91.7,4019478057,178,,82fjdh9q4378gd1g9l1bimrx1,Welinton Júnior,3986058781,233,138,3986058741,141,3986734437,225,,,3986058779,236,,3986058733,2,,,,,,,76.3,,,,,,,,,,,,,,,,,
2498914861,138,12,1,17,0,dich5v7sw466smbqap0d9rbyj,1,5.8,21.3,2023-01-20T19:17:52.649Z,2023-02-08T01:08:12Z,3986058809,233,152,3986058595,56,Back,3986058593,185,,4019478083,178,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914871,139,6,1,17,1,dich5v7sw466smbqap0d9rbyj,0,7,22.5,2023-01-20T19:17:53.586Z,2023-02-08T01:08:15Z,3986058645,56,Back,3986058647,73,,3986058899,233,153,,,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914899,153,6,1,17,1,co1i764h6b02husae71w6scs8,1,93,77.5,2023-01-20T19:17:53.586Z,2023-02-08T01:08:15Z,3986058843,233,139,3986058839,73,,3986058837,56,Center,,,,,,,,,,,,,,,,82fjdh9q4378gd1g9l1bimrx1,Welinton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915101,155,1,1,17,31,co1i764h6b02husae71w6scs8,0,99.5,99.8,2023-01-20T19:18:22.824Z,2023-02-08T01:08:22Z,3986060021,223,,3986060015,6,,3986734487,20,,3986060027,141,53.7,4019478145,178,,3986060031,213,4.6,3986060023,56,Center,3986060011,2,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,3986060051,233,141,3986060025,140,3986060029,212,31.5,,3986060017,155,,,,,,,,,,96.7,,,,,,,,,,,,,,,,,
2498915081,141,11,1,17,32,dich5v7sw466smbqap0d9rbyj,1,3.5,50,2023-01-20T19:18:24.604Z,2023-02-08T01:08:26Z,4019478189,388,,3986059923,56,Back,3986060057,233,155,3986734505,378,,3986059925,88,,,,,,,,,,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915129,142,1,1,17,35,dich5v7sw466smbqap0d9rbyj,1,11.9,50,2023-01-20T19:18:27.582Z,2023-02-08T01:08:27Z,3986060171,141,21.3,3986060173,212,26.6,3986060167,56,Back,3986060165,123,,3986060169,140,29.1,3986060175,213,5.5,4019478199,178,,,,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915145,143,1,1,17,39,dich5v7sw466smbqap0d9rbyj,0,40.2,29.4,2023-01-20T19:18:31.668Z,2023-02-08T01:08:30Z,3986060225,140,60.4,3986060229,212,21.6,3986060227,141,35.4,3986060223,56,Center,3986060231,213,0.2,4019478219,178,,,,,,,,bzt6oj1d4d2x3qez55hlvzpwp,Oday Dabbagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
