id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/14/value,assist,qualifier/12/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value,qualifier/17/value,qualifier/19/value,qualifier/20/value
2502968559,109,44,1,11,9,26t6lvlpql4w5wu1ih73qpy36,0,69,24.5,2023-02-01T21:28:08.311Z,2023-02-04T13:10:03Z,4007285617,233,111,4007285613,56,Center,4007285615,286,,,,,,,,,,,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969063,117,61,1,11,9,7catg5lpivcmpf4xhggh6d8rk,1,30.9,78.5,2023-02-01T21:28:08.340Z,2023-02-04T15:08:26Z,4010878143,388,,4007288473,56,Back,4010878141,21,,,,,,,,,,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968589,111,3,1,11,11,26t6lvlpql4w5wu1ih73qpy36,0,85.4,28.8,2023-02-01T21:28:10.560Z,2023-02-04T13:10:54Z,4007285823,56,Center,4007285825,286,,4007285897,233,112,4009129143,464,,4010880789,178,,,,,,,,,,,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968579,110,43,1,11,11,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2023-02-01T21:28:10.717Z,2023-02-01T21:29:08Z,4007285765,141,18.2,4007285757,3,0,4007285769,213,5.9,4007285759,168,0,4007285761,56,Right,4007285763,140,83.0,4007285767,212,18.6,4007288711,144,1,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968575,112,7,1,11,12,7catg5lpivcmpf4xhggh6d8rk,0,14.6,71.2,2023-02-01T21:28:11.464Z,2023-02-04T13:10:59Z,4010881267,178,,4007285707,285,,4007285865,233,111,4009129283,385,,4007285705,56,Back,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968619,112,15,1,11,15,26t6lvlpql4w5wu1ih73qpy36,1,74.6,35.1,2023-02-01T21:28:13.860Z,2023-02-04T13:11:03Z,4007286313,147,48.2,4007286297,78,,4007286303,103,3.2,4007286309,458,,4007285959,18,,4010881583,178,,4007286299,102,50.8,4007286107,233,114,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,4007286305,215,,4007286311,146,97.8,4007286085,20,4007285961,56,Center,,4007285957,22,4007286307,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968633,114,10,1,11,15,7catg5lpivcmpf4xhggh6d8rk,1,3.1,51.5,2023-02-01T21:28:14.700Z,2023-02-04T13:11:07Z,4007286045,177,,4007286049,182,,4007286047,180,,4007286051,56,Back,4009129935,376,,4007286133,233,112,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968627,113,52,1,11,16,7catg5lpivcmpf4xhggh6d8rk,1,3.1,51.5,2023-02-01T21:28:15.311Z,2023-02-04T13:11:11Z,4010882557,389,,4009129963,376,,,,,,,,,,,,,,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502975365,177,27,1,11,18,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2023-02-01T21:28:17.745Z,2023-02-04T13:12:37Z,4007325135,189,,4007326953,233,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502975765,231,27,1,11,18,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2023-02-01T21:28:17.745Z,2023-02-04T13:12:37Z,4007327099,233,177,4007334613,189,,4007326763,53,cayu6id8xmj67n29s2x3bsbxm,4007326761,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968703,115,43,1,11,24,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2023-02-01T21:28:23.334Z,2023-02-01T21:29:37Z,4007286439,238,0,4007286433,56,Back,4007290261,144,61,,,,,,,,,,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968815,113,43,1,11,25,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2023-02-01T21:28:23.781Z,2023-02-01T21:29:24Z,4007287083,347,0,4007287079,56,Right,4007287107,233,116,4007289431,144,5,,,,,,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968715,116,43,1,11,27,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2023-02-01T21:28:26.240Z,2023-02-01T21:29:37Z,4007290257,144,5,4007286499,347,0,4007286497,56,Back,,,,,,,,,,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502975375,178,28,1,11,42,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2023-02-01T21:28:41.289Z,2023-02-04T13:12:53Z,4007324631,55,177,4007326967,233,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502975777,232,28,1,11,42,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2023-02-01T21:28:41.289Z,2023-02-04T13:12:53Z,4007327123,233,178,4007326813,55,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969201,114,68,1,12,17,26t6lvlpql4w5wu1ih73qpy36,0,0,0,2023-02-01T21:29:16.298Z,2023-02-04T13:13:56Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969199,118,68,1,12,17,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2023-02-01T21:29:16.487Z,2023-02-04T13:13:53Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969261,119,1,1,12,24,7catg5lpivcmpf4xhggh6d8rk,1,12.9,53.4,2023-02-01T21:29:23.305Z,2023-02-04T13:14:21Z,4007289639,56,Back,4007289651,213,4.8,4007289641,140,14.2,4007289649,212,19.6,4010902515,178,,4007289645,141,24.6,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969325,120,1,1,12,28,7catg5lpivcmpf4xhggh6d8rk,1,14.3,25.5,2023-02-01T21:29:26.937Z,2023-02-04T13:14:31Z,4007290007,56,Back,4007290015,213,2.0,4007290009,140,7.5,4007290013,212,19.1,4010903633,178,,4007290011,141,51.5,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969347,121,1,1,12,32,7catg5lpivcmpf4xhggh6d8rk,1,8.2,53.7,2023-02-01T21:29:31.054Z,2023-02-04T13:14:34Z,4010903941,178,,4007290131,56,Back,4007290133,140,30.5,4007290137,212,24.0,4007290135,141,46.0,4007290139,213,6.1,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969387,122,1,1,12,34,7catg5lpivcmpf4xhggh6d8rk,1,30.5,46,2023-02-01T21:29:33.188Z,2023-02-04T13:14:37Z,4010904315,178,,4007290383,140,7.1,4007290389,213,3.1,4007290387,212,24.6,4007290385,141,47.3,4007290381,56,Back,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969397,123,1,1,12,38,7catg5lpivcmpf4xhggh6d8rk,1,7.5,45.2,2023-02-01T21:29:37.596Z,2023-02-04T13:14:48Z,4010905459,178,,4007290465,212,15.0,4007290467,213,4.8,4007290463,141,23.3,4007290461,140,9.4,4007290459,56,Back,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969417,124,1,1,12,42,7catg5lpivcmpf4xhggh6d8rk,1,9.7,16.3,2023-02-01T21:29:41.140Z,2023-02-04T13:14:57Z,4010906321,178,,4007290595,212,11.8,4007290589,56,Back,4007290591,140,16.9,4007290597,213,5.4,4007290593,141,2.9,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969443,125,1,1,12,43,7catg5lpivcmpf4xhggh6d8rk,1,13.9,3.2,2023-02-01T21:29:42.695Z,2023-02-04T13:15:01Z,4007290707,141,16.5,4007290703,56,Back,4010906649,178,,4007290705,140,16.3,4007290711,213,1.3,4007290709,212,9.4,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969463,126,1,1,12,44,7catg5lpivcmpf4xhggh6d8rk,0,16.3,16.5,2023-02-01T21:29:43.483Z,2023-02-04T13:15:03Z,4007290845,213,6.2,4007290833,140,44.0,4007290837,141,13.7,4010906843,178,,4007290841,212,29.1,4007290829,56,Back,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969509,115,8,1,12,46,26t6lvlpql4w5wu1ih73qpy36,1,61,90.5,2023-02-01T21:29:45.201Z,2023-02-04T13:15:09Z,4009130973,385,,4010907377,178,,4007291101,56,Left,,,,,,,,,,,,,,,,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969523,116,5,1,12,47,26t6lvlpql4w5wu1ih73qpy36,0,59,101.2,2023-02-01T21:29:46.618Z,2023-02-04T13:15:14Z,4007335847,233,127,4007291193,56,Left,4007291197,347,,,,,,,,,,,,,,,,,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969517,127,5,1,12,47,7catg5lpivcmpf4xhggh6d8rk,1,41,-1.2,2023-02-01T21:29:46.618Z,2023-02-04T13:15:15Z,4007291149,347,,4007291231,233,116,4007291147,56,Back,,,,,,,,,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969597,128,1,1,12,55,7catg5lpivcmpf4xhggh6d8rk,1,38,0,2023-02-01T21:29:54.041Z,2023-02-04T13:15:21Z,4007291687,140,22.0,4007291683,107,,4007291689,141,8.6,4007291685,56,Back,4007291691,212,18.3,4007291693,213,2.7,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969625,129,1,1,12,59,7catg5lpivcmpf4xhggh6d8rk,1,23.8,14.6,2023-02-01T21:29:57.784Z,2023-02-04T13:15:24Z,4010908957,178,,4007291851,213,2.3,4007291843,56,Back,4007291847,141,44.3,4007291849,212,26.0,4007291845,140,8.2,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969647,130,1,1,13,2,7catg5lpivcmpf4xhggh6d8rk,1,8.4,47,2023-02-01T21:30:01.002Z,2023-02-04T13:15:28Z,4010909331,178,,4007291985,213,1.5,4007291979,140,9.0,4007291981,141,68.7,4007291983,212,14.8,4007291977,56,Back,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969701,131,1,1,13,6,7catg5lpivcmpf4xhggh6d8rk,1,13.1,71.5,2023-02-01T21:30:04.839Z,2023-02-04T13:15:31Z,4007292325,213,0.3,4007292319,140,36.6,4010909621,178,,4007292321,141,82.6,4007292323,212,25.8,4007292317,56,Back,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969713,132,1,1,13,9,7catg5lpivcmpf4xhggh6d8rk,1,35.2,72.3,2023-02-01T21:30:08.636Z,2023-02-04T13:15:34Z,4010909907,178,,4007292395,1,,4007292387,140,45.7,4007292383,196,,4007292393,213,4.9,4007292391,212,47.9,4007292385,56,Back,4007292389,141,3.8,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969763,133,1,1,13,16,7catg5lpivcmpf4xhggh6d8rk,1,61.1,6.5,2023-02-01T21:30:15.251Z,2023-02-04T13:15:38Z,4007292733,56,Center,4007292737,141,29.1,4010910389,178,,4007292735,140,57.4,4007292739,212,15.9,4007292741,213,1.8,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969781,134,1,1,13,19,7catg5lpivcmpf4xhggh6d8rk,1,56.6,30.1,2023-02-01T21:30:18.306Z,2023-02-04T13:15:41Z,4010910683,178,,4007292823,56,Center,4007292827,141,53.1,4007292831,213,1.9,4007292829,212,16.4,4007292825,140,52.0,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969807,135,1,1,13,21,7catg5lpivcmpf4xhggh6d8rk,1,52,53.1,2023-02-01T21:30:20.428Z,2023-02-04T13:15:43Z,4007293007,213,1.4,4007293003,141,74.5,4007292999,56,Center,4007293001,140,55.0,4010910863,178,,4007293005,212,14.9,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969813,136,1,1,13,25,7catg5lpivcmpf4xhggh6d8rk,1,55,80.5,2023-02-01T21:30:24.274Z,2023-02-04T13:15:48Z,4010911297,178,,4007293019,140,61.3,4007293025,213,1.0,4007293017,56,Left,4007293023,212,11.6,4007293021,141,94.5,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969831,137,1,1,13,26,7catg5lpivcmpf4xhggh6d8rk,1,61.3,94.5,2023-02-01T21:30:25.286Z,2023-02-04T13:15:58Z,4007293165,141,90.8,4007293169,213,3.2,4010912255,178,,4007293161,56,Back,4007293163,140,38.2,4007293167,212,24.4,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969867,138,1,1,13,29,7catg5lpivcmpf4xhggh6d8rk,1,38.2,90.8,2023-02-01T21:30:27.876Z,2023-02-04T13:16:02Z,4007293409,1,,4007293399,56,Back,4007293405,212,40.1,4007293407,213,3.8,4007293403,141,54.0,4007293401,140,8.4,4010912647,178,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969895,139,1,1,13,32,7catg5lpivcmpf4xhggh6d8rk,1,8.5,54.8,2023-02-01T21:30:31.463Z,2023-02-04T13:16:05Z,4010912983,178,,4007293555,213,4.8,4007293549,140,10.8,4007293553,212,21.4,4007293551,141,23.5,4007293547,56,Back,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969917,140,1,1,13,34,7catg5lpivcmpf4xhggh6d8rk,1,11.8,15.3,2023-02-01T21:30:32.975Z,2023-02-04T13:16:08Z,4007293677,140,24.7,4007293683,212,15.9,4007293681,141,3.1,4007293671,56,Back,4007293685,213,5.7,4010913249,178,,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969943,141,1,1,13,38,7catg5lpivcmpf4xhggh6d8rk,1,22.8,6.2,2023-02-01T21:30:37.499Z,2023-02-04T13:16:13Z,4007293871,140,3.9,4007293877,213,2.3,4010913723,178,,4007293873,141,38.2,4007293875,212,29.5,4007293869,56,Back,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969965,142,1,1,13,42,7catg5lpivcmpf4xhggh6d8rk,1,3.5,41.5,2023-02-01T21:30:40.794Z,2023-02-04T13:16:17Z,4007293995,213,1.5,4007293987,140,4.3,4007293991,212,22.0,4010914135,178,,4007293985,56,Back,4007293989,141,73.9,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502970021,143,1,1,13,44,7catg5lpivcmpf4xhggh6d8rk,1,4.3,73.9,2023-02-01T21:30:42.919Z,2023-02-04T13:16:21Z,4007294275,212,17.4,4007294269,56,Back,4010914559,178,,4007294271,140,3.0,4007294273,141,48.4,4007294277,213,4.6,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502970049,144,1,1,13,48,7catg5lpivcmpf4xhggh6d8rk,0,8.7,49,2023-02-01T21:30:47.124Z,2023-02-04T13:16:23Z,4010914875,178,,4007294405,141,47.3,4007294411,1,,4007294409,213,6.3,4007294399,155,,4007294401,56,Center,4007294407,212,44.7,4007294403,140,51.3,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502970053,117,8,1,13,51,26t6lvlpql4w5wu1ih73qpy36,1,47.2,53.2,2023-02-01T21:30:49.781Z,2023-02-04T13:16:28Z,4007294425,56,Back,4009132149,384,,4010915199,178,,,,,,,,,,,,,,,,,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502970073,118,49,1,13,53,26t6lvlpql4w5wu1ih73qpy36,1,57.7,57.1,2023-02-01T21:30:51.993Z,2023-02-04T13:16:31Z,,,,,,,,,,,,,,,,,,,,,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502970089,119,1,1,13,53,26t6lvlpql4w5wu1ih73qpy36,1,59.4,57.3,2023-02-01T21:30:52.076Z,2023-02-04T13:16:51Z,4009132263,156,,4007294623,213,3.3,4010917411,178,,4007294621,212,3.8,4007294617,140,55.8,4007294619,141,56.5,4007294615,56,Center,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502970099,120,1,1,13,53,26t6lvlpql4w5wu1ih73qpy36,0,54,55.1,2023-02-01T21:30:52.582Z,2023-02-04T13:16:56Z,4010917805,178,,4007294747,286,,4007294687,213,5.9,4007294741,236,,4007294681,140,56.7,4007294683,141,53.6,4007294743,233,145,4007294685,212,3.0,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,4007294679,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502970087,145,74,1,13,53,7catg5lpivcmpf4xhggh6d8rk,1,45.8,44.5,2023-02-01T21:30:52.691Z,2023-02-04T13:17:01Z,4007294767,233,120,4010918359,178,,4007294611,56,Back,4007294613,285,,,,,,,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502970201,121,1,1,13,58,26t6lvlpql4w5wu1ih73qpy36,1,22.6,63,2023-02-01T21:30:57.476Z,2023-02-04T13:17:06Z,4007295269,212,14.8,4007295265,140,33.7,4007295267,141,76.5,4010918709,178,,4007295263,56,Back,4007295271,213,0.7,,,,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502970227,122,1,1,14,0,26t6lvlpql4w5wu1ih73qpy36,1,33.7,76.5,2023-02-01T21:30:59.471Z,2023-02-04T13:17:10Z,4007295441,212,26.8,4007295443,213,3.6,4007295435,56,Back,4007295439,141,59.6,4007295437,140,10.6,4010919103,178,,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502970297,123,1,1,14,4,26t6lvlpql4w5wu1ih73qpy36,0,10,56.7,2023-02-01T21:31:03.467Z,2023-02-04T13:17:14Z,4010919491,178,,4007295825,213,5.4,4007295819,140,38.2,4007295815,155,,4007295823,212,45.8,4007295827,1,,4007295821,141,5.4,4007295817,56,Back,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503695953,1270,67,1,14,7,7catg5lpivcmpf4xhggh6d8rk,1,60.7,94.5,2023-02-01T21:31:06.577Z,2023-02-04T15:08:27Z,4011086857,233,920,,,,,,,,,,,,,,,,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503695941,920,67,1,14,7,26t6lvlpql4w5wu1ih73qpy36,0,39.3,5.5,2023-02-01T21:31:06.578Z,2023-02-04T13:47:25Z,4011086873,233,1270,,,,,,,,,,,,,,,,,,,,,,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503321655,961,8,1,14,7,7catg5lpivcmpf4xhggh6d8rk,1,65.5,92.8,2023-02-01T21:31:06.596Z,2023-02-04T15:08:27Z,4010920101,178,,4009133109,56,Left,4009133149,384,,,,,,,,,,,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502970309,146,49,1,14,8,7catg5lpivcmpf4xhggh6d8rk,1,69.7,74.8,2023-02-01T21:31:07.739Z,2023-02-04T13:17:26Z,,,,,,,,,,,,,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502970303,124,43,1,14,10,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2023-02-01T21:31:09.363Z,2023-02-03T16:24:20Z,4009132989,144,61,4007295851,56,Back,,,,,,,,,,,,,,,,,,,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502970349,147,3,1,14,12,7catg5lpivcmpf4xhggh6d8rk,0,76.2,80.2,2023-02-01T21:31:10.766Z,2023-02-04T13:17:32Z,4010921019,178,,4007296291,286,,4007296367,233,125,4009133235,465,,4007296045,56,Left,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502970373,125,7,1,14,12,26t6lvlpql4w5wu1ih73qpy36,1,23.8,19.8,2023-02-01T21:31:10.995Z,2023-02-04T13:17:38Z,4007296199,56,Back,4009133277,385,,4007296201,285,,4007296351,233,147,4010921519,178,,4007296197,167,,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502970375,126,5,1,14,14,26t6lvlpql4w5wu1ih73qpy36,0,22.8,-1.5,2023-02-01T21:31:12.851Z,2023-02-04T13:17:41Z,4007296337,233,148,4007296205,56,Back,4007296207,347,,,,,,,,,,,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502970387,148,5,1,14,14,7catg5lpivcmpf4xhggh6d8rk,1,77.2,101.5,2023-02-01T21:31:12.851Z,2023-02-04T13:17:41Z,4007296303,233,126,4007296269,56,Left,4007296271,347,,,,,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502970623,149,1,1,14,35,7catg5lpivcmpf4xhggh6d8rk,1,87.2,100,2023-02-01T21:31:34.462Z,2023-02-04T13:17:49Z,4007297651,140,89.7,4007297653,141,73.8,4007297657,213,4.9,4007297643,107,,4007297647,56,Center,4007297655,212,18.9,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502970625,150,61,1,14,37,7catg5lpivcmpf4xhggh6d8rk,0,89.8,73.9,2023-02-01T21:31:35.885Z,2023-02-04T13:17:55Z,4010922817,21,,4007297669,56,Center,4010922821,178,,,,,,,,,,,,,,,,,2m5jzeksbet8ltn3shk2exox6,Youssef Chermiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
