id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2529043301,206,1,1,20,8,bwt8yfk8rkcwiwyr0mopd7wqd,1,19.4,0,2023-04-05T19:36:09.997Z,2023-04-07T09:38:11Z,4165876235,213,0.5,4165876229,140,31.3,4165876225,107,,4165876231,141,10.4,4165876227,56,Back,4165876233,212,14.6,,,,,,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043305,207,3,1,20,10,bwt8yfk8rkcwiwyr0mopd7wqd,0,29.8,10.2,2023-04-05T19:36:12.278Z,2023-04-07T09:39:07Z,4167705023,464,,4168862923,178,,4165876245,285,,4165876373,233,182,4165876243,56,Back,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043315,182,7,1,20,10,7catg5lpivcmpf4xhggh6d8rk,1,70.2,89.8,2023-04-05T19:36:12.351Z,2023-04-07T09:39:13Z,4165876343,233,207,4165876297,286,,4168863059,178,,4165876295,56,Left,4167705085,385,,,,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043321,183,49,1,20,12,7catg5lpivcmpf4xhggh6d8rk,1,83.4,86.5,2023-04-05T19:36:13.953Z,2023-04-07T09:39:18Z,,,,,,,,,,,,,,,,,,,,,,,,,2m5jzeksbet8ltn3shk2exox6,Youssef Chermiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043343,184,50,1,20,12,7catg5lpivcmpf4xhggh6d8rk,1,80.6,89.6,2023-04-05T19:36:14.579Z,2023-04-07T09:39:26Z,4165876459,56,Left,4165880653,286,,4165880729,233,208,,,,,,,,,,,,,,,,2m5jzeksbet8ltn3shk2exox6,Youssef Chermiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043361,208,7,1,20,13,bwt8yfk8rkcwiwyr0mopd7wqd,0,19.4,10.4,2023-04-05T19:36:15.322Z,2023-04-07T09:39:30Z,4165880691,233,184,4168863473,178,,4165876535,56,Back,4167705211,385,,4165876537,285,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043367,185,1,1,20,15,7catg5lpivcmpf4xhggh6d8rk,1,70.2,92.4,2023-04-05T19:36:17.764Z,2023-04-07T09:39:36Z,4165876547,140,61.8,4165876551,212,12.9,4165876545,56,Center,4168863615,178,,4165876553,213,4.0,4165876549,141,78.5,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043393,186,1,1,20,18,7catg5lpivcmpf4xhggh6d8rk,1,62.7,71.4,2023-04-05T19:36:20.057Z,2023-04-07T09:39:39Z,4165876665,141,41.6,4165876669,213,4.4,4165876661,56,Center,4165876663,140,55.6,4165876667,212,21.6,4168863707,178,,,,,,,,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043437,187,3,1,20,20,7catg5lpivcmpf4xhggh6d8rk,1,56.7,40,2023-04-05T19:36:22.417Z,2023-04-07T09:39:48Z,4165876885,56,Center,4165876887,286,,4167705823,464,,4165876899,233,209,4168863911,178,,,,,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043407,209,45,1,20,20,bwt8yfk8rkcwiwyr0mopd7wqd,0,43.3,60,2023-04-05T19:36:22.417Z,2023-04-07T09:39:48Z,4165876727,56,Back,4165876729,285,,4165876919,233,187,,,,,,,,,,,,,,,,c3byjg1gw75b6wz0wz0bjwij9,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043475,188,1,1,20,24,7catg5lpivcmpf4xhggh6d8rk,1,71.7,21,2023-04-05T19:36:26.622Z,2023-04-07T09:39:57Z,4165877083,141,5.0,4165877087,213,5.5,4165877079,56,Right,4165877081,140,81.6,4165877085,212,15.0,4168864155,178,,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043497,189,1,1,20,27,7catg5lpivcmpf4xhggh6d8rk,1,79.1,7.9,2023-04-05T19:36:29.762Z,2023-04-07T09:40:00Z,4165877197,212,11.4,4165877189,140,71.7,4165877193,141,20.1,4165877187,56,Right,4168864219,178,,4165877203,213,2.3,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043519,190,1,1,20,29,7catg5lpivcmpf4xhggh6d8rk,1,70.4,22.7,2023-04-05T19:36:31.728Z,2023-04-07T09:40:14Z,4165877297,212,10.2,4168864649,178,,4165877293,140,63.0,4165877291,56,Right,4165877295,141,12.9,4165877299,213,3.9,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043549,191,1,1,20,31,7catg5lpivcmpf4xhggh6d8rk,1,63.3,13.5,2023-04-05T19:36:33.047Z,2023-04-07T09:40:24Z,4165877443,140,56.5,4165877441,56,Center,4168864913,178,,4165877449,213,2.2,4165877447,212,11.8,4165877445,141,27.4,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043605,192,1,1,20,34,7catg5lpivcmpf4xhggh6d8rk,1,61.9,33.7,2023-04-05T19:36:36.233Z,2023-04-07T09:40:27Z,4165877697,212,49.6,4165877693,140,86.9,4165877687,155,,4165877695,141,95.6,4165877689,196,,4168864979,178,,4165877691,56,Left,4165877699,213,1.0,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,4165877701,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043645,193,1,1,20,38,7catg5lpivcmpf4xhggh6d8rk,1,84.2,95,2023-04-05T19:36:40.785Z,2023-04-07T09:40:31Z,4165877879,212,15.5,4165877875,140,69.5,4165877877,141,92.9,4165877881,213,3.2,4168865043,178,,4165877873,56,Left,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043685,194,1,1,20,41,7catg5lpivcmpf4xhggh6d8rk,1,68.7,88.6,2023-04-05T19:36:43.501Z,2023-04-07T09:44:46Z,4165878041,213,4.0,4165878035,140,56.4,4165878039,212,20.5,4165878033,56,Center,4168870091,178,,4165878037,141,65.1,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043741,195,1,1,20,44,7catg5lpivcmpf4xhggh6d8rk,1,57.1,61.5,2023-04-05T19:36:46.352Z,2023-04-07T09:44:50Z,4165878281,56,Right,4165878289,213,5.4,4165878285,141,7.7,4168870149,178,,4165878291,1,,4165878287,212,46.3,4165878279,155,,4165878283,140,84.1,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043791,196,1,1,20,48,7catg5lpivcmpf4xhggh6d8rk,1,92.1,9.4,2023-04-05T19:36:50.385Z,2023-04-07T09:45:05Z,4167706175,224,,4165878529,2,,4165878535,140,89.4,4167706177,20,,4165878533,56,Center,4165878537,141,69.3,4165878543,1,,4165878541,213,1.6,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,4165878531,155,,4165878539,212,40.8,1,4165879123,210,15,4168870243,178,4165879127,154,,,,,,,,,,,,,,,,,,,,,
2529043795,197,15,1,20,50,7catg5lpivcmpf4xhggh6d8rk,1,91.3,63.3,2023-04-05T19:36:52.407Z,2023-04-07T09:45:05Z,4165879227,233,211,4165879167,79,,4165879185,391,,4165878557,56,Center,4165879169,29,,4165878553,22,,4165879189,147,53.4,4165879181,108,,eee0bq4dkdn91l81e8cf1zxpm,Pote,4165879179,103,20.9,4165879171,154,,,4165879177,102,50.8,4168870447,178,4165879173,55,196,,4165878673,20,,4165879187,146,4165878555,64,97.8,4165879183,328,,,,,,,,,
2529043835,211,10,1,20,51,bwt8yfk8rkcwiwyr0mopd7wqd,1,3.5,44.6,2023-04-05T19:36:53.769Z,2023-04-07T09:45:15Z,4167706763,378,,4165878741,56,Back,4165878793,233,197,4165878735,177,,4165878739,182,,4165878737,178,,,,,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043827,210,52,1,20,52,bwt8yfk8rkcwiwyr0mopd7wqd,1,3.5,44.6,2023-04-05T19:36:53.952Z,2023-04-07T09:45:22Z,4168870805,178,,4167706795,378,,,,,,,,,,,,,,,,,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044023,212,1,1,21,5,bwt8yfk8rkcwiwyr0mopd7wqd,1,11.2,46,2023-04-05T19:37:06.985Z,2023-04-07T09:45:34Z,4165879709,287,,4165879679,213,0.9,4165879671,56,Back,4168870975,178,,4165880297,189,,4165879681,1,,4165879675,141,89.0,4165879673,140,32.5,664x98r3mbynnh19u1cx984q,Andrew,4165879669,123,,4165879677,212,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044049,213,1,1,21,11,bwt8yfk8rkcwiwyr0mopd7wqd,1,42,89.7,2023-04-05T19:37:13.614Z,2023-04-07T09:45:38Z,4168871027,178,,4165879807,56,Left,4165879811,141,86.2,4165879815,213,6.1,4165879809,140,56.2,4165879813,212,15.1,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044081,214,1,1,21,13,bwt8yfk8rkcwiwyr0mopd7wqd,1,56.3,86.2,2023-04-05T19:37:15.049Z,2023-04-07T09:45:54Z,4165880021,140,71.9,4165880025,212,16.4,4165880027,213,6.2,4168871339,178,,4165880023,141,84.8,4165880019,56,Left,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044097,215,1,1,21,15,bwt8yfk8rkcwiwyr0mopd7wqd,0,70.6,85.4,2023-04-05T19:37:17.608Z,2023-04-07T09:46:03Z,4165880125,212,13.9,4165880121,140,78.9,4168871527,178,,4165880123,141,100.0,4165880119,56,Left,4165880127,213,0.9,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044191,198,5,1,21,18,7catg5lpivcmpf4xhggh6d8rk,1,23.9,-1.6,2023-04-05T19:37:20.490Z,2023-04-07T09:46:07Z,4165880631,347,,4165880629,56,Back,4165880675,233,216,,,,,,,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044107,216,5,1,21,18,bwt8yfk8rkcwiwyr0mopd7wqd,0,76.1,101.6,2023-04-05T19:37:20.490Z,2023-04-07T09:46:07Z,4165880719,233,198,4165880155,56,Left,4165880157,347,,,,,,,,,,,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044241,199,1,1,21,32,7catg5lpivcmpf4xhggh6d8rk,1,26.8,0,2023-04-05T19:37:33.857Z,2023-04-07T09:46:10Z,4165880933,213,1.2,4165880923,107,,4165880927,140,30.8,4165880929,141,15.8,4165880925,56,Back,4165880931,212,12.7,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044243,200,50,1,21,33,7catg5lpivcmpf4xhggh6d8rk,1,30.4,13.9,2023-04-05T19:37:35.423Z,2023-04-07T09:46:39Z,4165880937,56,Back,4165880939,285,,4165881087,233,217,,,,,,,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044263,217,7,1,21,33,bwt8yfk8rkcwiwyr0mopd7wqd,1,69.6,86.1,2023-04-05T19:37:35.501Z,2023-04-07T09:46:44Z,4168872371,178,,4165881021,56,Left,4167709665,384,,4165881025,286,,4165881077,233,200,,,,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044267,218,49,1,21,35,bwt8yfk8rkcwiwyr0mopd7wqd,1,68.1,92,2023-04-05T19:37:36.917Z,2023-04-07T18:29:20Z,,,,,,,,,,,,,,,,,,,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044285,219,1,1,21,36,bwt8yfk8rkcwiwyr0mopd7wqd,1,68.1,92,2023-04-05T19:37:38.257Z,2023-04-07T09:46:55Z,4168872525,178,,4165881137,212,3.4,4165881133,140,65.1,4165881131,56,Left,4165881139,213,2.8,4165881135,141,93.9,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044293,220,1,1,21,38,bwt8yfk8rkcwiwyr0mopd7wqd,0,65.1,93.9,2023-04-05T19:37:40.353Z,2023-04-07T09:47:32Z,4165881285,236,,4165881181,141,92.9,4165881287,233,201,4165881179,140,68.2,4165881177,56,Left,4165881185,213,6.1,4165881291,286,,4168873309,178,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,4165881183,212,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044305,201,74,1,21,38,7catg5lpivcmpf4xhggh6d8rk,1,36,11.7,2023-04-05T19:37:40.543Z,2023-04-07T09:47:35Z,4165881257,56,Back,4168873391,178,,4165881259,285,,4165881309,233,220,,,,,,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044329,203,5,1,21,39,7catg5lpivcmpf4xhggh6d8rk,0,35.9,-0.9,2023-04-05T19:37:41.764Z,2023-04-07T09:47:41Z,4165881581,233,221,4165881399,347,,4165881397,56,Back,,,,,,,,,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044361,221,5,1,21,39,bwt8yfk8rkcwiwyr0mopd7wqd,1,64.1,100.9,2023-04-05T19:37:41.764Z,2023-04-07T09:47:41Z,4165881555,233,203,4165881539,56,Left,4165881547,347,,,,,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044325,202,43,1,21,42,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2023-04-05T19:37:44.294Z,2023-04-05T19:38:44Z,4165884705,144,61,4165881381,56,Back,,,,,,,,,,,,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044413,222,1,1,21,45,bwt8yfk8rkcwiwyr0mopd7wqd,1,62.5,100,2023-04-05T19:37:47.198Z,2023-04-07T09:47:45Z,4165881841,56,Back,4165881845,141,93.6,4165881849,213,3.4,4165881839,107,,4165881847,212,22.7,4165881851,1,,4165881843,140,41.6,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044487,223,1,1,21,51,bwt8yfk8rkcwiwyr0mopd7wqd,1,42.4,84.2,2023-04-05T19:37:53.365Z,2023-04-07T09:47:48Z,4165882247,56,Back,4165882255,213,3.8,4165882251,141,60.3,4168873621,178,,4165882249,140,21.2,4165882253,212,27.6,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044537,224,1,1,21,56,bwt8yfk8rkcwiwyr0mopd7wqd,0,24.3,56.7,2023-04-05T19:37:58.446Z,2023-04-07T09:47:51Z,4165882517,140,71.4,4165882525,1,,4165882513,155,,4168873655,178,,4165882521,212,57.1,4165882523,213,5.8,4165882519,141,14.6,4165882515,56,Right,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044553,204,1,1,22,0,7catg5lpivcmpf4xhggh6d8rk,0,29.7,91.5,2023-04-05T19:38:01.906Z,2023-04-07T09:48:12Z,4165882593,213,0.0,4165882585,56,Back,4165882589,141,92.4,4165882583,3,,4165882591,212,12.5,4165882587,140,41.6,4168874023,178,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529900139,1355,67,1,22,1,bwt8yfk8rkcwiwyr0mopd7wqd,1,58.9,6.6,2023-04-05T19:38:03.115Z,2023-04-07T18:59:06Z,4170480823,233,1745,,,,,,,,,,,,,,,,,,,,,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529900133,1745,67,1,22,1,7catg5lpivcmpf4xhggh6d8rk,0,41.1,93.4,2023-04-05T19:38:03.116Z,2023-04-07T18:30:55Z,4170480857,233,1355,,,,,,,,,,,,,,,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044587,225,1,1,22,1,bwt8yfk8rkcwiwyr0mopd7wqd,0,58.5,12.8,2023-04-05T19:38:03.119Z,2023-04-07T18:59:06Z,4165882805,140,63.1,4165882813,1,,4165882807,141,0.0,4170479187,388,,4165882803,56,Right,4165882801,157,,4165882809,212,10.6,4165882811,213,5.2,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044625,205,5,1,22,3,7catg5lpivcmpf4xhggh6d8rk,1,37.6,101.2,2023-04-05T19:38:05.551Z,2023-04-07T09:49:28Z,4165882987,56,Back,4165882989,347,,4165883003,233,226,,,,,,,,,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044591,226,5,1,22,3,bwt8yfk8rkcwiwyr0mopd7wqd,0,62.4,-1.2,2023-04-05T19:38:05.551Z,2023-04-07T09:49:28Z,4165882827,56,Right,4165882829,347,,4165883021,233,205,,,,,,,,,,,,,,,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044649,206,1,1,22,8,7catg5lpivcmpf4xhggh6d8rk,1,34.1,100,2023-04-05T19:38:10.769Z,2023-04-07T09:49:36Z,4165883095,212,17.4,4165883091,140,34.7,4165883087,107,,4165883093,141,75.9,4165883097,213,4.7,4165883089,56,Back,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044679,207,1,1,22,11,7catg5lpivcmpf4xhggh6d8rk,1,36.6,74.7,2023-04-05T19:38:13.825Z,2023-04-07T09:49:41Z,4165883241,56,Back,4165883245,141,82.1,4165883249,213,2.8,4168875965,178,,4165883247,212,14.2,4165883243,140,24.0,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044695,208,1,1,22,14,7catg5lpivcmpf4xhggh6d8rk,1,24.4,77,2023-04-05T19:38:16.561Z,2023-04-07T09:49:45Z,4165883313,213,3.9,4165883305,56,Back,4165883309,141,47.9,4168876091,178,,4165883307,140,5.9,4165883311,212,27.7,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044719,209,1,1,22,16,7catg5lpivcmpf4xhggh6d8rk,1,7,46.3,2023-04-05T19:38:18.593Z,2023-04-07T09:49:48Z,4165883437,141,23.1,4168876229,178,,4165883433,56,Back,4165883439,212,23.4,4165883435,140,23.5,4165883441,213,5.5,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044759,210,1,1,22,19,7catg5lpivcmpf4xhggh6d8rk,1,29.1,23,2023-04-05T19:38:21.765Z,2023-04-07T09:49:51Z,4165883657,140,31.8,4165883653,56,Back,4165883661,212,15.6,4168876301,178,,4165883663,213,1.4,4165883659,141,45.5,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044799,211,1,1,22,22,7catg5lpivcmpf4xhggh6d8rk,1,35.6,48.8,2023-04-05T19:38:23.966Z,2023-04-07T09:50:00Z,4165883813,212,40.3,4168876565,178,,4165883817,1,,4165883805,155,,4165883809,140,67.5,4165883815,213,0.6,4165883811,141,81.7,4165883807,56,Left,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044843,212,1,1,22,27,7catg5lpivcmpf4xhggh6d8rk,1,69.6,79.9,2023-04-05T19:38:28.853Z,2023-04-07T09:50:06Z,4168876699,178,,4165884049,140,91.8,4165884053,212,23.9,4165884055,213,0.2,4165884051,141,87.8,4165884047,56,Left,,,,,,,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529044887,213,1,1,22,28,7catg5lpivcmpf4xhggh6d8rk,0,89.1,86,2023-04-05T19:38:30.650Z,2023-04-07T09:50:12Z,4167710707,224,,4165884319,140,97.0,4165884323,212,60.3,4165884315,155,,4165884327,1,,4168876835,178,,4165884317,56,Right,4167710709,72,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,4165884325,213,4.9,4165884313,2,,,4165884321,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2529044893,214,5,1,22,34,7catg5lpivcmpf4xhggh6d8rk,0,91.6,-1.4,2023-04-05T19:38:36.401Z,2023-04-07T09:50:25Z,4165884349,56,Right,4165893167,233,227,4165884351,347,,,,,,,,,,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529045137,227,5,1,22,34,bwt8yfk8rkcwiwyr0mopd7wqd,1,8.4,101.4,2023-04-05T19:38:36.401Z,2023-04-07T09:50:25Z,4165893157,233,214,4165885419,347,,4165885417,56,Back,,,,,,,,,,,,,,,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529045181,228,1,1,22,56,bwt8yfk8rkcwiwyr0mopd7wqd,1,13.9,100,2023-04-05T19:38:58.190Z,2023-04-07T09:50:32Z,4165885653,141,90.8,4165885649,56,Back,4165885657,213,5.9,4165885647,107,,4165885655,212,17.6,4165885651,140,29.4,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529045185,229,50,1,22,59,bwt8yfk8rkcwiwyr0mopd7wqd,1,28.8,88.6,2023-04-05T19:39:00.975Z,2023-04-07T09:50:46Z,4165885663,285,,4165885763,233,215,4165885661,56,Back,,,,,,,,,,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529045201,215,7,1,22,59,7catg5lpivcmpf4xhggh6d8rk,1,71.2,11.4,2023-04-05T19:39:00.990Z,2023-04-07T09:50:51Z,4165885759,233,229,4168877883,178,,4165885729,56,Right,4167710855,384,,4165885731,286,,,,,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529900923,1752,67,1,23,0,7catg5lpivcmpf4xhggh6d8rk,1,71.2,13.6,2023-04-05T19:39:01.914Z,2023-04-07T18:59:07Z,4170485321,233,1357,,,,,,,,,,,,,,,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529900921,1357,67,1,23,0,bwt8yfk8rkcwiwyr0mopd7wqd,0,28.8,86.4,2023-04-05T19:39:01.915Z,2023-04-07T18:32:08Z,4170485371,233,1752,,,,,,,,,,,,,,,,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529045217,216,1,1,23,0,7catg5lpivcmpf4xhggh6d8rk,0,73.2,15.6,2023-04-05T19:39:01.919Z,2023-04-07T18:59:07Z,4165885837,286,,4165885819,213,5.1,4165885833,233,230,4165885811,56,Right,4165885813,140,73.8,4165885831,236,,4165885817,212,1.7,4168878021,178,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,4165885815,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529045191,230,74,1,23,0,bwt8yfk8rkcwiwyr0mopd7wqd,1,29.1,89.9,2023-04-05T19:39:01.962Z,2023-04-07T09:55:05Z,4168878181,178,,4165885679,56,Back,4165885849,233,216,4165885681,285,,,,,,,,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529045229,231,1,1,23,0,bwt8yfk8rkcwiwyr0mopd7wqd,1,27,85.7,2023-04-05T19:39:02.729Z,2023-04-07T09:53:56Z,4168878237,178,,4165885899,141,94.2,4165885897,140,41.6,4165885895,56,Back,4165885903,213,0.4,4165885901,212,16.4,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
