id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/10/value,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2492980051,18,1,1,1,25,7kfx3xpj2c2wxinsyi16i9gaz,0,71.2,73.7,2022-12-23T20:17:17.600Z,2022-12-24T22:44:25Z,3954731527,212,16.8,3954731523,140,84.5,3954731525,141,59.9,3955452543,178,,3954731529,213,5.7,3954731521,56,Center,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492980059,20,12,1,1,26,cgvbluoerzbzcr7aaxge3wkcv,1,21.9,41.8,2022-12-23T20:17:18.568Z,2022-12-24T22:44:31Z,3954731573,213,3.3,3954731565,56,Back,3954731569,141,37.7,3954731571,212,20.0,3954731567,140,3.0,3955452561,178,,,,,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492980061,21,52,1,1,29,cgvbluoerzbzcr7aaxge3wkcv,1,3,37.4,2022-12-23T20:17:21.639Z,2022-12-24T22:44:40Z,3955019561,378,,3955452591,388,,,,,,,,,,,,,,,,,,,,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492980081,22,1,1,1,33,cgvbluoerzbzcr7aaxge3wkcv,1,5,39.4,2022-12-23T20:17:25.594Z,2022-12-24T22:44:49Z,3954731721,287,,3954731705,212,41.6,3954731703,141,85.5,3954731697,123,,3954731707,213,0.9,3954731699,56,Back,3954731701,140,31.0,3954731709,1,,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,3955452613,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492980117,23,1,1,1,41,cgvbluoerzbzcr7aaxge3wkcv,1,61.8,90.5,2022-12-23T20:17:34.058Z,2022-12-24T22:45:11Z,3955452687,178,,3954731935,56,Back,3954731943,213,3.2,3954731937,140,47.0,3954731939,141,88.7,3954731941,212,15.6,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492980123,24,1,1,1,44,cgvbluoerzbzcr7aaxge3wkcv,1,43.8,88.1,2022-12-23T20:17:37.132Z,2022-12-24T22:45:16Z,3955452699,178,,3954731973,213,5.1,3954731969,141,77.1,3954731965,56,Back,3954731971,212,8.0,3954731967,140,46.6,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492980125,25,1,1,1,46,cgvbluoerzbzcr7aaxge3wkcv,1,46.6,77.1,2022-12-23T20:17:39.228Z,2022-12-24T22:45:19Z,3954731989,141,75.9,3954731991,212,7.7,3954731985,56,Back,3954731993,213,3.2,3954731987,140,39.3,3955452709,178,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492980133,26,1,1,1,48,cgvbluoerzbzcr7aaxge3wkcv,1,39.3,75.9,2022-12-23T20:17:40.894Z,2022-12-25T05:32:45Z,3954732049,56,Back,3954732065,212,10.2,3954732063,141,90.3,3954732067,213,1.3,3955452729,178,,3954732051,140,42.1,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492980145,27,1,1,1,50,cgvbluoerzbzcr7aaxge3wkcv,1,35.8,90.5,2022-12-23T20:17:43.069Z,2022-12-24T22:45:30Z,3954732117,141,94.0,3955452749,178,,3954732113,56,Left,3954732121,213,0.2,3954732115,140,50.4,3954732119,212,15.5,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492994557,462,1,1,1,52,cgvbluoerzbzcr7aaxge3wkcv,1,50.9,91.5,2022-12-23T20:17:45.217Z,2022-12-24T22:45:34Z,3954810591,212,10.6,3954810585,56,Left,3954810587,140,60.3,3955452771,178,,3954810589,141,97.3,3954810593,213,0.4,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492980153,28,3,1,1,55,cgvbluoerzbzcr7aaxge3wkcv,0,58.9,95.2,2022-12-23T20:17:48.045Z,2022-12-24T22:45:39Z,3955452791,178,,3954732161,286,,3954732175,233,19,3954732159,56,Left,3955020143,464,,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492980155,19,7,1,1,55,7kfx3xpj2c2wxinsyi16i9gaz,1,41.1,4.8,2022-12-23T20:17:48.119Z,2022-12-24T22:45:45Z,3955020167,384,,3954732169,285,,3954732171,233,28,3955452811,178,,3954732167,56,Back,,,,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492980157,20,49,1,1,57,7kfx3xpj2c2wxinsyi16i9gaz,1,37,7.2,2022-12-23T20:17:49.649Z,2022-12-24T22:45:49Z,,,,,,,,,,,,,,,,,,,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492980159,21,1,1,1,57,7kfx3xpj2c2wxinsyi16i9gaz,1,37,7.2,2022-12-23T20:17:49.725Z,2022-12-24T22:45:53Z,3954732185,56,Back,3954732191,212,9.8,3954732187,140,45.8,3954732189,141,2.4,3955452847,178,,3954732193,213,5.9,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492980165,22,1,1,1,58,7kfx3xpj2c2wxinsyi16i9gaz,1,45.8,2.4,2022-12-23T20:17:50.363Z,2022-12-24T22:46:10Z,3954732217,213,2.8,3954732213,141,8.8,3954732215,212,12.6,3955452921,178,,3954732209,56,Back,3954732211,140,34.5,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492980167,23,1,1,2,0,7kfx3xpj2c2wxinsyi16i9gaz,1,34.5,8.8,2022-12-23T20:17:52.330Z,2022-12-24T22:46:14Z,3954732235,213,0.8,3955452939,178,,3954732227,56,Back,3954732231,141,25.0,3954732229,140,44.8,3954732233,212,15.4,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
