id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2466554033,206,1,1,27,40,cmbqc74mshg77ra7mywec2a6b,1,14.3,58.2,2022-10-02T15:00:45.068Z,2022-10-05T17:59:05Z,3820793277,178,,3815020793,212,22.3,3815020789,140,21.3,3815020791,141,27.2,3815020795,213,5.0,3815020787,56,Back,,,,,,,90v8e01hdffgqom4pwhjl0mvp,Marco Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466554095,207,1,1,27,42,cmbqc74mshg77ra7mywec2a6b,1,27.3,24.4,2022-10-02T15:00:47.799Z,2022-10-05T17:59:13Z,3815021139,141,29.9,3820793427,178,,3815021135,56,Back,3815021143,213,0.4,3815021137,140,34.8,3815021141,212,8.7,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466554147,208,1,1,27,45,cmbqc74mshg77ra7mywec2a6b,1,32.2,37,2022-10-02T15:00:50.748Z,2022-10-05T17:59:19Z,3820793523,178,,3815021387,212,30.3,3815021381,56,Back,3815021389,213,1.6,3815021385,141,81.5,3815021383,140,31.4,,,,,,,649anpduq5pwrqbek73wr8n6y,Pedro Bicalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466554187,209,1,1,27,48,cmbqc74mshg77ra7mywec2a6b,1,31.9,81.5,2022-10-02T15:00:53.391Z,2022-10-05T17:59:23Z,3815021575,213,5.9,3815021567,56,Back,3815021571,141,74.0,3815021573,212,14.9,3815021569,140,45.2,3820793587,178,,,,,,,,7tih9jkxsbmeycu610gshs0h6,Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467636973,1554,83,1,27,50,cgvbluoerzbzcr7aaxge3wkcv,1,56.8,20.1,2022-10-02T15:00:55.804Z,2022-10-05T18:34:52Z,3820833159,399,544794,,,,,,,,,,,,,,,,,,,,,,c38u6t2mr5f441tcuxlwpulpm,Miguel Baeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466554219,210,1,1,27,51,cmbqc74mshg77ra7mywec2a6b,1,46,81.8,2022-10-02T15:00:56.589Z,2022-10-05T17:59:29Z,3815021743,213,1.6,3815021737,140,46.0,3820793735,178,,3815021741,212,10.3,3815021739,141,96.9,3815021735,56,Back,,,,,,,c7vhfnn9bft0xk3lcx7komfze,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466554225,211,1,1,27,53,cmbqc74mshg77ra7mywec2a6b,0,44.4,97.4,2022-10-02T15:00:58.155Z,2022-10-05T17:59:35Z,3815021767,212,2.2,3815021973,236,,3815021769,213,6.0,3815021765,141,96.5,3815021975,233,221,3820793865,178,,3815021759,56,Back,3815021979,286,,fkx4v1ux771bqn2g9bn3340k,MT,3815021763,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466554255,221,74,1,27,53,cgvbluoerzbzcr7aaxge3wkcv,1,54.5,6.5,2022-10-02T15:00:58.226Z,2022-10-05T17:59:40Z,3815021985,233,211,3815021941,285,,3820793965,178,,3815021939,56,Right,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466554249,212,5,1,27,53,cmbqc74mshg77ra7mywec2a6b,1,45.6,100.9,2022-10-02T15:00:58.785Z,2022-10-05T17:59:46Z,3815021907,347,,3815021905,56,Back,3815022073,233,222,,,,,,,,,,,,,,,,fkx4v1ux771bqn2g9bn3340k,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466554273,222,5,1,27,53,cgvbluoerzbzcr7aaxge3wkcv,0,54.4,-0.9,2022-10-02T15:00:58.785Z,2022-10-05T17:59:46Z,3815022025,56,Right,3815022093,233,212,3815022027,347,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466554365,213,1,1,28,0,cmbqc74mshg77ra7mywec2a6b,1,41.6,100,2022-10-02T15:01:05.645Z,2022-10-05T17:59:50Z,3815022483,107,,3815022487,140,41.6,3815022485,56,Back,3815022493,213,4.7,3815022489,141,82.5,3815022491,212,12.8,,,,,,,fkx4v1ux771bqn2g9bn3340k,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466554405,214,1,1,28,2,cmbqc74mshg77ra7mywec2a6b,1,41.6,82.5,2022-10-02T15:01:07.634Z,2022-10-05T17:59:55Z,3820794245,178,,3815022717,140,30.0,3815022715,56,Back,3815022723,213,4.1,3815022721,212,21.7,3815022719,141,56.1,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466554445,215,1,1,28,6,cmbqc74mshg77ra7mywec2a6b,1,29.7,46.4,2022-10-02T15:01:11.399Z,2022-10-05T17:59:58Z,3815022925,141,23.2,3815022929,213,5.0,3815022923,140,34.4,3820794285,178,,3815022921,56,Back,3815022927,212,16.5,,,,,,,9yzlho51tjytlzkdb6y20ozc9,C. Tassano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466554485,216,1,1,28,8,cmbqc74mshg77ra7mywec2a6b,1,34.6,18.2,2022-10-02T15:01:13.708Z,2022-10-05T18:00:01Z,3815023127,140,44.8,3815023125,56,Back,3815023131,212,14.4,3820794409,178,,3815023129,141,4.0,3815023133,213,5.5,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466554587,217,1,1,28,11,cmbqc74mshg77ra7mywec2a6b,1,44.8,4,2022-10-02T15:01:16.591Z,2022-10-05T18:00:14Z,3815030539,154,,3815023637,56,Center,3820794517,178,,3815023647,1,,3815023641,141,24.1,3815025505,210,13,3815023639,140,80.2,3815023645,213,0.4,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,3815023635,155,,3815023643,212,39.6,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2466554591,218,13,1,28,15,cmbqc74mshg77ra7mywec2a6b,1,84.9,30.1,2022-10-02T15:01:19.984Z,2022-10-05T18:00:14Z,3820794705,178,,3815025561,102,51.9,3815025567,230,93.6,3815025553,74,,3815030573,154,,3815025569,231,40.8,3815023671,56,Center,3815025563,103,79.2,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,3815025555,29,,3815023669,63,,3815025557,55,217,3815024033,20,,3815030585,328,,3815023667,22,,,,,,,,,,,,,,,,
2466554603,219,5,1,28,16,cmbqc74mshg77ra7mywec2a6b,0,101.7,52.4,2022-10-02T15:01:21.366Z,2022-10-05T18:00:18Z,3815023733,56,Center,3815023735,346,,3815023955,233,224,,,,,,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466554579,224,5,1,28,16,cgvbluoerzbzcr7aaxge3wkcv,1,-1.7,47.6,2022-10-02T15:01:21.366Z,2022-10-05T18:00:18Z,3815023581,346,,3815023579,56,Back,3815023797,233,219,,,,,,,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555141,225,1,1,28,46,cgvbluoerzbzcr7aaxge3wkcv,0,3.8,49.5,2022-10-02T15:01:51.178Z,2022-10-05T18:00:27Z,3815026461,124,,3815026467,141,66.0,3815026463,56,Center,3815026473,1,,3815026469,212,65.3,3815026477,74,,3815026471,213,0.2,3815026465,140,65.1,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555151,226,44,1,28,49,cgvbluoerzbzcr7aaxge3wkcv,1,63.6,67.3,2022-10-02T15:01:54.610Z,2022-10-06T07:57:04Z,3817533167,233,220,3815026521,286,,3815026519,56,Center,,,,,,,,,,,,,,,,79mo2l821d5zq6dyrg9qkpf4l,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555147,220,44,1,28,49,cmbqc74mshg77ra7mywec2a6b,0,36.4,32.7,2022-10-02T15:01:54.611Z,2022-10-05T18:00:48Z,3815026549,233,226,3815026505,285,,3815026503,56,Back,,,,,,,,,,,,,,,,9yzlho51tjytlzkdb6y20ozc9,C. Tassano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467031349,935,1,1,28,49,cgvbluoerzbzcr7aaxge3wkcv,0,63.1,68,2022-10-02T15:01:54.621Z,2022-10-06T07:57:04Z,3817529279,212,3.2,3817529281,213,5.6,3817529275,140,65.5,3820795397,388,,3817529271,3,,3817529277,141,65.1,3817529273,56,Center,,,,79mo2l821d5zq6dyrg9qkpf4l,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555217,221,61,1,28,52,cmbqc74mshg77ra7mywec2a6b,1,36.9,29.9,2022-10-02T15:01:57.439Z,2022-10-05T18:01:20Z,3820795575,15,,3815026859,56,Back,3820795577,388,,,,,,,,,,,,,,,,,9yzlho51tjytlzkdb6y20ozc9,C. Tassano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555221,222,49,1,28,53,cmbqc74mshg77ra7mywec2a6b,1,36.9,38.6,2022-10-02T15:01:58.536Z,2022-10-05T18:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555287,223,1,1,28,54,cmbqc74mshg77ra7mywec2a6b,1,36.9,38.6,2022-10-02T15:01:59.189Z,2022-10-05T18:01:38Z,3815027165,212,7.2,3815027163,141,30.8,3820796369,178,,3815027159,56,Back,3815027161,140,41.6,3815027167,213,5.5,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555325,224,1,1,28,57,cmbqc74mshg77ra7mywec2a6b,1,42.8,26.5,2022-10-02T15:02:02.039Z,2022-10-05T18:01:43Z,3815027415,212,13.5,3820796535,178,,3815027413,141,10.0,3815027417,213,4.1,3815027411,140,35.6,3815027409,56,Back,,,,,,,649anpduq5pwrqbek73wr8n6y,Pedro Bicalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555383,225,1,1,28,59,cmbqc74mshg77ra7mywec2a6b,1,35.6,10,2022-10-02T15:02:04.685Z,2022-10-05T18:01:50Z,3815027651,56,Back,3815027657,212,21.1,3820796695,178,,3815027653,140,31.2,3815027659,213,1.8,3815027655,141,40.3,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555429,226,1,1,29,2,cmbqc74mshg77ra7mywec2a6b,1,31.1,40.4,2022-10-02T15:02:07.246Z,2022-10-05T18:01:56Z,3820796819,178,,3815027917,141,93.9,3815027913,56,Back,3815027921,213,1.4,3815027919,212,36.9,3815027915,140,36.7,3815027923,1,,,,,9yzlho51tjytlzkdb6y20ozc9,C. Tassano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555505,227,1,1,29,7,cmbqc74mshg77ra7mywec2a6b,1,40.3,94.1,2022-10-02T15:02:12.241Z,2022-10-05T18:02:02Z,3815028385,212,12.6,3815028387,213,3.8,3815028381,140,31.0,3815028379,56,Back,3815028383,141,82.4,3820796985,178,,,,,,,,fkx4v1ux771bqn2g9bn3340k,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555545,228,1,1,29,11,cmbqc74mshg77ra7mywec2a6b,1,34.7,77,2022-10-02T15:02:16.110Z,2022-10-05T18:02:06Z,3815028567,140,31.2,3820797063,178,,3815028573,213,4.5,3815028569,141,46.9,3815028565,56,Back,3815028571,212,20.8,,,,,,,7tih9jkxsbmeycu610gshs0h6,Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555575,229,1,1,29,13,cmbqc74mshg77ra7mywec2a6b,1,31.2,46.7,2022-10-02T15:02:18.629Z,2022-10-05T18:02:10Z,3815028715,56,Back,3815028723,213,4.7,3815028719,141,18.2,3815028721,212,19.4,3815028717,140,31.7,3820797187,178,,,,,,,,9yzlho51tjytlzkdb6y20ozc9,C. Tassano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555627,230,1,1,29,16,cmbqc74mshg77ra7mywec2a6b,0,30.6,6,2022-10-02T15:02:21.108Z,2022-10-05T18:02:15Z,3815028979,212,14.3,3820797263,178,,3815028971,140,44.2,3815028981,213,6.3,3815028975,141,5.4,3815028969,56,Back,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555643,227,49,1,29,17,cgvbluoerzbzcr7aaxge3wkcv,1,57.2,95.9,2022-10-02T15:02:22.343Z,2022-10-05T18:02:19Z,,,,,,,,,,,,,,,,,,,,,,,,,79mo2l821d5zq6dyrg9qkpf4l,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467637469,1203,83,1,29,18,cmbqc74mshg77ra7mywec2a6b,1,43.5,5,2022-10-02T15:02:22.946Z,2022-10-05T18:37:01Z,3820835409,399,194764,,,,,,,,,,,,,,,,,,,,,,649anpduq5pwrqbek73wr8n6y,Pedro Bicalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555659,228,4,1,29,18,cgvbluoerzbzcr7aaxge3wkcv,1,55.4,95.8,2022-10-02T15:02:23.145Z,2022-10-05T18:02:25Z,3815029737,294,,3815029191,152,,3815029189,56,Left,3815029187,13,,3815029211,233,231,3815029195,286,,,,,,,,79mo2l821d5zq6dyrg9qkpf4l,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555651,231,4,1,29,18,cmbqc74mshg77ra7mywec2a6b,0,44.6,4.2,2022-10-02T15:02:23.146Z,2022-10-05T18:02:24Z,3815029281,233,228,3815029133,56,Back,3815029137,152,,3820797449,178,,3815029127,13,,3815029949,294,,3815029145,285,,,,,649anpduq5pwrqbek73wr8n6y,Pedro Bicalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555831,229,1,1,29,32,cgvbluoerzbzcr7aaxge3wkcv,1,57.5,93.3,2022-10-02T15:02:37.277Z,2022-10-05T18:02:26Z,3815030119,152,,3815030121,56,Back,3815030115,5,,3815030129,141,86.7,3815030133,212,18.8,3815030157,189,,3820797477,178,,3815030137,213,3.4,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,3815030125,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555895,230,1,1,29,33,cgvbluoerzbzcr7aaxge3wkcv,1,40.1,86.7,2022-10-02T15:02:38.459Z,2022-10-05T18:02:31Z,3815030413,140,35.1,3815030411,56,Back,3815030417,212,21.9,3815030415,141,55.5,3820797563,178,,3815030419,213,4.5,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555951,231,1,1,29,38,cgvbluoerzbzcr7aaxge3wkcv,1,35.8,50.3,2022-10-02T15:02:43.019Z,2022-10-05T18:02:37Z,3815030659,56,Back,3815030665,212,15.0,3815030663,141,71.9,3820797777,178,,3815030661,140,38.7,3815030667,213,1.4,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555973,232,1,1,29,39,cgvbluoerzbzcr7aaxge3wkcv,1,38.7,71.7,2022-10-02T15:02:44.478Z,2022-10-05T18:02:40Z,3815030811,140,36.0,3820797849,178,,3815030817,213,4.6,3815030809,56,Back,3815030813,141,42.7,3815030815,212,19.9,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556045,233,1,1,29,42,cgvbluoerzbzcr7aaxge3wkcv,0,36.5,41,2022-10-02T15:02:47.371Z,2022-10-05T18:02:44Z,3820797917,178,,3815031225,141,9.2,3815031231,213,6.0,3815031227,212,70.5,3815031221,56,Right,3815031219,155,,3815031235,1,,3815031223,140,100.0,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556023,232,5,1,29,46,cmbqc74mshg77ra7mywec2a6b,1,-0.8,91.8,2022-10-02T15:02:51.475Z,2022-10-05T18:02:48Z,3815031313,233,234,3815031097,346,,3815031095,56,Back,,,,,,,,,,,,,,,,7tih9jkxsbmeycu610gshs0h6,Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556049,234,5,1,29,46,cgvbluoerzbzcr7aaxge3wkcv,0,100.8,8.2,2022-10-02T15:02:51.475Z,2022-10-05T18:02:47Z,3815031259,346,,3815031257,56,Right,3815031339,233,232,,,,,,,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556437,233,1,1,30,14,cmbqc74mshg77ra7mywec2a6b,1,4.8,54.5,2022-10-02T15:03:19.875Z,2022-10-05T17:25:09Z,3815033833,140,31.2,3815033829,56,Back,3815033825,124,,3815033843,237,,3815033837,212,30.1,3815033835,141,71.6,3815033839,213,0.4,,,,90v8e01hdffgqom4pwhjl0mvp,Marco Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556465,234,1,1,30,16,cmbqc74mshg77ra7mywec2a6b,0,31.2,71.6,2022-10-02T15:03:21.655Z,2022-10-05T17:25:17Z,3815039061,157,,3815033977,56,Back,3815033985,213,5.1,3820754399,178,,3815033981,141,25.0,3815033987,1,,3815033979,140,44.7,3815033983,212,34.7,c7vhfnn9bft0xk3lcx7komfze,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556497,235,49,1,30,19,cgvbluoerzbzcr7aaxge3wkcv,1,58,78.9,2022-10-02T15:03:24.312Z,2022-10-05T17:25:24Z,,,,,,,,,,,,,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556525,236,1,1,30,20,cgvbluoerzbzcr7aaxge3wkcv,1,58,78.9,2022-10-02T15:03:25.365Z,2022-10-05T17:25:32Z,3815034281,213,0.4,3815034279,212,19.4,3815034275,140,74.7,3815034277,141,91.1,3815034273,56,Left,3820754687,178,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556549,237,2,1,30,23,cgvbluoerzbzcr7aaxge3wkcv,1,74.7,91.1,2022-10-02T15:03:28.456Z,2022-10-05T17:25:42Z,3815034459,140,93.2,3820754783,178,,3815036527,7,dy434rgboexxvq6tgr8gwef9x,3815034461,141,76.2,3815034457,56,Center,,,,,,,,,,79mo2l821d5zq6dyrg9qkpf4l,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556749,238,55,1,30,23,cmbqc74mshg77ra7mywec2a6b,1,16.2,40.8,2022-10-02T15:03:28.457Z,2022-10-05T17:25:43Z,,,,,,,,,,,,,,,,,,,,,,,,,9yzlho51tjytlzkdb6y20ozc9,C. Tassano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556565,238,43,1,30,25,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-10-02T15:03:30.616Z,2022-10-02T15:03:55Z,3815034591,213,4.2,3815034589,212,10.6,3815034705,195,0,3815034577,56,Center,3815034585,141,62.1,3815034581,140,88.6,3815036597,144,1,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556583,235,43,1,30,27,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-10-02T15:03:32.489Z,2022-10-02T15:03:59Z,3815036999,144,8,3815034689,56,Back,,,,,,,,,,,,,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556595,236,43,1,30,28,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-10-02T15:03:33.354Z,2022-10-02T15:03:59Z,3815036883,144,49,,,,,,,,,,,,,,,,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556739,237,43,1,30,28,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-10-02T15:03:33.850Z,2022-10-02T15:03:57Z,3815035533,141,14.3,3815035541,213,5.2,3815035529,140,15.6,3815035537,212,19.2,3815036829,144,12,3815035525,56,Back,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557061,239,1,1,30,55,cmbqc74mshg77ra7mywec2a6b,1,7.5,41.5,2022-10-02T15:04:00.561Z,2022-10-05T17:26:00Z,3815037319,141,34.0,3815037321,212,9.3,3815037295,5,,3815037323,213,5.7,3815037315,56,Back,3815037317,140,14.9,3820755065,178,,3815037313,241,,90v8e01hdffgqom4pwhjl0mvp,Marco Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557085,240,1,1,30,56,cmbqc74mshg77ra7mywec2a6b,1,14.9,34,2022-10-02T15:04:01.585Z,2022-10-05T17:26:03Z,3815037415,213,1.7,3815037407,56,Back,3820755101,178,,3815037413,212,2.1,3815037411,141,37.0,3815037409,140,14.7,,,,,,,9yzlho51tjytlzkdb6y20ozc9,C. Tassano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557111,241,1,1,30,59,cmbqc74mshg77ra7mywec2a6b,1,19.2,35.8,2022-10-02T15:04:04.779Z,2022-10-05T17:26:11Z,3815037563,141,71.7,3815037559,140,46.2,3815037567,213,0.7,3815037555,155,,3815037565,212,37.4,3815037557,56,Back,3815037569,1,,3820755219,178,,90v8e01hdffgqom4pwhjl0mvp,Marco Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557133,242,1,1,31,1,cmbqc74mshg77ra7mywec2a6b,0,46.3,71.7,2022-10-02T15:04:06.687Z,2022-10-05T17:26:26Z,3815037697,141,95.4,3815037691,3,,3815037701,213,1.7,3820755487,388,,3815037699,212,16.3,3815037695,140,44.2,3815037693,56,Back,,,,c7vhfnn9bft0xk3lcx7komfze,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557135,239,49,1,31,4,cgvbluoerzbzcr7aaxge3wkcv,1,60.3,7.9,2022-10-02T15:04:09.016Z,2022-10-05T17:26:34Z,,,,,,,,,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557197,240,61,1,31,7,cgvbluoerzbzcr7aaxge3wkcv,0,67.8,12.1,2022-10-02T15:04:12.763Z,2022-10-05T17:27:01Z,3815038033,56,Right,3820756081,178,,,,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557219,243,4,1,31,9,cmbqc74mshg77ra7mywec2a6b,1,10.4,86.3,2022-10-02T15:04:14.554Z,2022-10-05T17:27:04Z,3815038175,285,,3815038167,13,,3815038171,56,Back,3815044237,265,,3815038281,233,241,3815038173,152,,,,,,,,fkx4v1ux771bqn2g9bn3340k,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557229,241,4,1,31,9,cgvbluoerzbzcr7aaxge3wkcv,0,89.6,13.7,2022-10-02T15:04:14.555Z,2022-10-05T17:27:04Z,3815038217,13,,3815038311,233,243,3815038225,286,,3815038221,152,,3815038219,56,Right,3815038223,265,,3820756123,178,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557681,244,1,1,31,31,cmbqc74mshg77ra7mywec2a6b,1,12.2,87.5,2022-10-02T15:04:35.945Z,2022-10-05T17:27:17Z,3815040711,140,25.5,3815040717,213,5.3,3815040709,56,Back,3815040705,5,,3815040713,141,55.1,3815040707,152,,3815043627,189,,3820756389,178,,7tih9jkxsbmeycu610gshs0h6,Paulo,3815040715,212,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557685,245,1,1,31,34,cmbqc74mshg77ra7mywec2a6b,1,25.6,55.1,2022-10-02T15:04:39.778Z,2022-10-05T17:27:19Z,3815040735,141,43.0,3815040739,213,5.5,3815043733,189,,3820756445,178,,3815040733,140,33.9,3815040731,56,Back,3815040737,212,12.0,,,,9yzlho51tjytlzkdb6y20ozc9,C. Tassano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557707,246,1,1,31,37,cmbqc74mshg77ra7mywec2a6b,1,36.6,38.4,2022-10-02T15:04:42.370Z,2022-10-05T17:27:26Z,3815040865,212,26.3,3815040863,141,72.3,3815040859,56,Back,3815040861,140,24.5,3815040867,213,2.1,3820756575,178,,,,,,,,649anpduq5pwrqbek73wr8n6y,Pedro Bicalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557723,247,1,1,31,40,cmbqc74mshg77ra7mywec2a6b,1,24.3,64.4,2022-10-02T15:04:45.031Z,2022-10-05T17:27:29Z,3815040931,213,1.4,3815040925,140,26.8,3815040929,212,20.8,3820756625,178,,3815040923,56,Back,3815040927,141,94.7,,,,,,,7tih9jkxsbmeycu610gshs0h6,Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557753,248,1,1,31,42,cmbqc74mshg77ra7mywec2a6b,1,26.8,94.7,2022-10-02T15:04:47.066Z,2022-10-05T17:27:32Z,3815041093,213,4.1,3820756689,178,,3815041085,56,Back,3815041089,141,82.2,3815041091,212,10.4,3815041087,140,21.1,,,,,,,fkx4v1ux771bqn2g9bn3340k,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
