id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/15/value,qualifier/14/value,qualifier/16/value
2502745367,571,3,2,47,54,9ldqu49smv1xg2va0n2cy28zl,0,85.6,6.6,2023-01-31T22:20:56.306Z,2023-02-03T06:11:27Z,4008675303,178,,4008419511,465,,4006094153,286,,4006094169,233,381,4006094151,56,Right,,,,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745371,381,7,2,47,54,dich5v7sw466smbqap0d9rbyj,0,14.4,93.4,2023-01-31T22:20:56.519Z,2023-02-03T06:11:34Z,4008675359,178,,4008419537,383,,4006094163,233,571,4006094159,56,Back,4006094161,285,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745373,572,1,2,47,55,9ldqu49smv1xg2va0n2cy28zl,1,87.5,9.1,2023-01-31T22:20:57.427Z,2023-02-03T06:11:38Z,4006094183,213,6.0,4006094171,56,Right,4006094173,140,95.2,4006094175,141,5.2,4006094179,212,8.5,4008675393,178,,,,,,,,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745379,573,1,2,47,56,9ldqu49smv1xg2va0n2cy28zl,1,97.7,10.8,2023-01-31T22:20:59.006Z,2023-02-03T06:11:48Z,4008419709,386,,4006094201,212,20.0,4006094195,56,Center,4006094519,210,15,4006094521,154,,4006094197,140,93.2,4006094199,141,39.4,4008675421,178,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,4006094203,213,1.8,4008419711,20,,4006094191,2,4008419707,225,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745381,574,15,2,47,57,9ldqu49smv1xg2va0n2cy28zl,1,93.3,39.4,2023-01-31T22:21:00.024Z,2023-02-03T06:11:48Z,4006094417,20,,4006094541,147,40.4,4006094207,22,,4006094537,328,,4006094527,154,,4006094421,82,,4006094529,55,573,4006094209,17,,7pmigpf4yfi6dfih8e1ogdwb9,Gonçalo Guedes,4006094539,146,94.1,4006094551,233,382,4006094533,102,4006094211,56,Center,4006094525,29,,4006094535,103,19,48.2,,,4008675443,178,4006094543,230,4008419887,78,4006094545,231,47.3,,,,,,,,,,,,99.1,,
2502745383,382,10,2,47,57,dich5v7sw466smbqap0d9rbyj,1,7,61.1,2023-01-31T22:21:00.060Z,2023-02-03T06:11:53Z,4006094227,56,Back,4006094431,233,574,4008675489,178,,4006094225,94,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745391,383,12,2,47,58,dich5v7sw466smbqap0d9rbyj,1,6.8,48.2,2023-01-31T22:21:00.883Z,2023-02-03T06:11:57Z,4006094279,213,0.8,4006094275,141,77.1,4008675523,178,,4006094273,140,24.4,4006094271,56,Back,4006094277,212,27.0,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745393,575,1,2,48,2,9ldqu49smv1xg2va0n2cy28zl,1,73.7,19.4,2023-01-31T22:21:05.005Z,2023-02-03T06:12:05Z,4006094295,213,5.4,4006094289,140,81.1,4006094293,212,11.8,4006094287,56,Right,4008675589,178,,4006094291,141,6.4,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745401,576,1,2,48,3,9ldqu49smv1xg2va0n2cy28zl,1,81.1,6.4,2023-01-31T22:21:05.757Z,2023-02-03T06:12:09Z,4006094321,141,7.3,4006094317,56,Right,4006094323,212,13.9,4008675613,178,,4006094325,213,3.1,4006094319,140,67.9,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745407,577,1,2,48,6,9ldqu49smv1xg2va0n2cy28zl,1,66.6,10.3,2023-01-31T22:21:08.216Z,2023-02-03T06:12:11Z,4006094347,212,29.6,4006094341,56,Center,4006094343,140,62.0,4006094349,213,1.7,4006094345,141,53.3,4008675633,178,,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745417,578,1,2,48,11,9ldqu49smv1xg2va0n2cy28zl,1,61.7,60.2,2023-01-31T22:21:13.348Z,2023-02-03T06:12:16Z,4006094393,141,68.5,4006094395,212,10.2,4006094391,140,53.6,4008675659,178,,4006094397,213,2.6,4006094389,56,Center,,,,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745427,579,1,2,48,14,9ldqu49smv1xg2va0n2cy28zl,0,57.4,70.1,2023-01-31T22:21:17.087Z,2023-02-03T06:12:19Z,4006094445,213,0.3,4006094435,155,,4006094439,140,93.2,4008675679,178,,4006094437,56,Left,4006094443,212,39.8,4006094441,141,89.2,4006096295,1,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745425,384,49,2,48,19,dich5v7sw466smbqap0d9rbyj,1,7.1,10.1,2023-01-31T22:21:22.080Z,2023-02-03T06:12:24Z,,,,,,,,,,,,,,,,,,,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745435,385,1,2,48,20,dich5v7sw466smbqap0d9rbyj,1,8.6,8.8,2023-01-31T22:21:22.163Z,2023-02-03T06:12:26Z,4006094489,1,,4006094485,212,30.9,4006094479,56,Back,4006094483,141,28.1,4006094477,157,,4008675745,178,,4006094481,140,35.2,4006094487,213,0.4,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745439,386,1,2,48,21,dich5v7sw466smbqap0d9rbyj,1,35.2,28.1,2023-01-31T22:21:23.856Z,2023-02-03T06:12:30Z,4006094509,141,29.8,4006094505,56,Back,4008675765,178,,4006094513,213,3.0,4006094507,140,25.1,4006094511,212,10.7,4006094517,156,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745445,387,61,2,48,23,dich5v7sw466smbqap0d9rbyj,1,28.4,24.5,2023-01-31T22:21:25.933Z,2023-02-03T06:12:41Z,4008675885,178,,4006094555,56,Back,,,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745449,388,81,2,48,24,dich5v7sw466smbqap0d9rbyj,0,28.4,24.5,2023-01-31T22:21:26.435Z,2023-02-03T06:12:53Z,4006094561,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745459,389,1,2,48,25,dich5v7sw466smbqap0d9rbyj,1,32.2,22.7,2023-01-31T22:21:27.736Z,2023-02-03T06:12:59Z,4006094635,212,10.6,4006094631,140,23.4,4008675997,178,,4006094637,213,3.7,4006094629,56,Back,4006094633,141,15.1,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745633,398,1,2,48,26,dich5v7sw466smbqap0d9rbyj,1,26.2,16.7,2023-01-31T22:21:28.716Z,2023-02-03T06:13:05Z,4006095439,141,27.2,4006095435,56,Back,4008676033,178,,4006095441,212,8.5,4006095437,140,21.8,4006095443,213,2.1,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745469,390,1,2,48,28,dich5v7sw466smbqap0d9rbyj,1,18.8,34.2,2023-01-31T22:21:30.786Z,2023-02-03T06:13:11Z,4006094707,1,,4006094701,141,86.1,4006094699,140,22.4,4006094703,212,35.5,4008676077,178,,4006094697,56,Back,4006094705,213,1.5,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745473,391,1,2,48,39,dich5v7sw466smbqap0d9rbyj,1,21.6,94.1,2023-01-31T22:21:41.647Z,2023-02-03T06:13:16Z,4006094719,141,95.4,4008676101,178,,4006094715,56,Back,4006094723,213,0.2,4006094717,140,25.6,4006094721,212,4.3,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745485,392,1,2,48,41,dich5v7sw466smbqap0d9rbyj,1,25.6,95.4,2023-01-31T22:21:43.256Z,2023-02-03T06:13:20Z,4006094771,56,Back,4006094777,212,10.9,4006094773,140,31.1,4008676127,178,,4006094775,141,81.8,4006094779,213,5.3,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745489,393,1,2,48,43,dich5v7sw466smbqap0d9rbyj,0,40.3,66,2023-01-31T22:21:46.087Z,2023-02-03T06:13:24Z,4006094795,212,3.5,4006094789,56,Back,4008676151,178,,4006094793,141,61.4,4006094797,213,5.2,4006094791,140,41.7,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745491,580,8,2,48,44,9ldqu49smv1xg2va0n2cy28zl,1,61.4,36.3,2023-01-31T22:21:46.472Z,2023-02-03T06:13:28Z,4008420509,384,,4008676163,178,,4006094799,56,Center,,,,,,,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745497,394,4,2,48,46,dich5v7sw466smbqap0d9rbyj,1,56.3,71.2,2023-01-31T22:21:48.876Z,2023-02-03T06:13:33Z,4006094813,13,,4006094817,152,,4006094821,286,,4006094819,265,,4006094815,56,Center,4006094837,233,581,,,,,,,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745501,581,4,2,48,46,9ldqu49smv1xg2va0n2cy28zl,0,43.7,28.8,2023-01-31T22:21:48.877Z,2023-02-03T06:13:33Z,4008676195,178,,4006094841,233,394,4006094833,265,,4006094829,56,Back,4006094831,152,,4006094835,285,,4006094827,13,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745569,582,17,2,48,56,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2023-01-31T22:21:58.239Z,2023-02-03T06:13:47Z,4006095179,31,,4006095181,392,,4008420777,189,,4006095183,13,243,,,,,,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745543,395,1,2,49,17,dich5v7sw466smbqap0d9rbyj,1,56.2,71.3,2023-01-31T22:22:19.927Z,2023-02-03T06:14:15Z,4006095041,140,74.8,4006095033,155,,4006095037,152,,4006095035,196,,4006095049,1,,4008676337,178,,4006095159,189,,4006095047,213,5.1,7nrjutc015x9nupdcl4hj3l5h,David Simão,4006095043,141,8.2,4006095031,5,,4006095039,56,4006095045,212,47.1,,,,,,,Right,,,,,,,,,,,,,,,,,,,,,,,,,
2502745559,396,1,2,49,23,dich5v7sw466smbqap0d9rbyj,0,73.9,33.2,2023-01-31T22:22:25.176Z,2023-02-03T06:14:24Z,4006095111,141,35.0,4008676385,178,,4006095113,212,24.7,4006095107,56,Center,4006095109,140,97.4,4006095115,213,0.0,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745575,583,52,2,49,25,9ldqu49smv1xg2va0n2cy28zl,1,6.6,50.1,2023-01-31T22:22:28.038Z,2023-02-03T06:14:33Z,4008421003,376,,4008676435,178,,,,,,,,,,,,,,,,,,,,7jtc6yk5xu4cm1an97wrgozbp,O. Vlachodimos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745579,584,1,2,49,31,9ldqu49smv1xg2va0n2cy28zl,1,6.6,50.1,2023-01-31T22:22:33.894Z,2023-02-03T06:14:48Z,4006095205,212,12.1,4008421061,189,,4006095197,123,,4006095203,141,32.5,4008676491,178,,4006095199,56,Back,4006095207,213,4.8,4006095201,140,8.1,7jtc6yk5xu4cm1an97wrgozbp,O. Vlachodimos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745583,585,1,2,49,34,9ldqu49smv1xg2va0n2cy28zl,1,8.1,32.5,2023-01-31T22:22:36.737Z,2023-02-03T06:14:52Z,4008676511,178,,4006095219,141,34.6,4006095215,56,Back,4006095217,140,18.3,4006095221,212,10.8,4006095223,213,0.1,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745591,586,1,2,49,35,9ldqu49smv1xg2va0n2cy28zl,1,18.3,34.6,2023-01-31T22:22:37.658Z,2023-02-03T06:14:55Z,4006095261,140,10.1,4008676583,178,,4006095267,213,4.3,4006095263,141,4.0,4006095259,56,Back,4006095265,212,22.5,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745605,587,2,2,49,39,9ldqu49smv1xg2va0n2cy28zl,1,13.7,2.7,2023-01-31T22:22:41.527Z,2023-02-03T06:15:00Z,4006095483,7,7pmigpf4yfi6dfih8e1ogdwb9,4006095321,140,52.8,4006095329,1,,4008676659,178,,4006095323,141,41.0,4006095319,56,Center,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745609,397,55,2,49,39,dich5v7sw466smbqap0d9rbyj,1,47.4,75,2023-01-31T22:22:41.528Z,2023-02-03T06:15:01Z,,,,,,,,,,,,,,,,,,,,,,,,,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745611,588,43,2,49,46,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2023-01-31T22:22:48.747Z,2023-01-31T22:23:13Z,4006095359,233,397,4006095347,294,0,4006095353,286,0,4006095345,13,0,4006095349,56,Center,4006095351,152,0,4006095481,144,4,,,,7pmigpf4yfi6dfih8e1ogdwb9,Gonçalo Guedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745645,399,1,2,50,10,dich5v7sw466smbqap0d9rbyj,1,27.3,63.9,2023-01-31T22:23:13.007Z,2023-02-03T06:15:05Z,4006095493,56,Back,4006095497,141,54.0,4006095491,152,,4006095499,212,17.9,4006095495,140,11.5,4008676693,178,,4006095489,5,,4006095501,213,3.5,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745655,400,1,2,50,13,dich5v7sw466smbqap0d9rbyj,1,11.8,54.2,2023-01-31T22:23:15.819Z,2023-02-03T06:15:10Z,4006095527,140,21.9,4006095531,212,23.0,4006095529,141,84.2,4006095525,56,Back,4006095533,213,1.1,4008676773,178,,,,,,,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745661,401,1,2,50,16,dich5v7sw466smbqap0d9rbyj,1,23.6,92.7,2023-01-31T22:23:18.436Z,2023-02-03T06:15:15Z,4006095557,141,96.9,4006095553,56,Back,4006095561,213,0.4,4006095555,140,30.2,4006095559,212,7.5,4008676809,178,,,,,,,,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745669,402,1,2,50,18,dich5v7sw466smbqap0d9rbyj,1,30.2,96.9,2023-01-31T22:23:20.308Z,2023-02-03T06:15:33Z,4006095585,140,32.9,4006095589,212,18.2,4006095591,213,4.9,4006095583,56,Back,4008676947,178,,4006095587,141,70.4,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745671,403,1,2,50,20,dich5v7sw466smbqap0d9rbyj,1,32.4,81.5,2023-01-31T22:23:23.077Z,2023-02-03T06:15:37Z,4008676967,178,,4006095597,56,Back,4006095601,141,87.5,4006095603,212,6.5,4006095599,140,27.6,4006095605,213,2.5,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745673,404,1,2,50,22,dich5v7sw466smbqap0d9rbyj,1,27.6,87.5,2023-01-31T22:23:24.838Z,2023-02-03T06:15:42Z,4006095613,56,Back,4006095621,213,5.7,4006095617,141,81.5,4008677019,178,,4006095615,140,33.4,4006095619,212,7.3,,,,,,,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745681,405,1,2,50,24,dich5v7sw466smbqap0d9rbyj,0,35.8,83.1,2023-01-31T22:23:26.549Z,2023-02-03T06:15:46Z,4006095645,213,0.4,4008677051,178,,4006095639,140,61.4,4006095637,56,Left,4006095643,212,29.6,4006095641,141,100.0,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745683,406,5,2,50,25,dich5v7sw466smbqap0d9rbyj,0,62.6,101.2,2023-01-31T22:23:27.689Z,2023-02-03T06:15:48Z,4006095649,56,Left,4006095651,347,,4006095663,233,589,,,,,,,,,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745685,589,5,2,50,25,9ldqu49smv1xg2va0n2cy28zl,1,37.4,-1.2,2023-01-31T22:23:27.689Z,2023-02-03T06:15:48Z,4006095657,233,406,4006095655,347,,4006095653,56,Back,,,,,,,,,,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745721,590,1,2,50,38,9ldqu49smv1xg2va0n2cy28zl,0,44.4,0,2023-01-31T22:23:40.457Z,2023-02-03T06:15:51Z,4006095719,212,18.9,4006095715,140,55.1,4006095717,141,21.3,4006095721,213,0.9,4006095711,107,,4006095713,56,Center,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187523,758,8,2,50,39,dich5v7sw466smbqap0d9rbyj,1,47.6,78.7,2023-01-31T22:23:41.891Z,2023-02-03T06:16:00Z,4008677157,178,,4008423255,383,,4008423193,56,Back,4008677155,21,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745723,407,49,2,50,40,dich5v7sw466smbqap0d9rbyj,1,54.4,69,2023-01-31T22:23:42.927Z,2023-02-03T06:16:04Z,,,,,,,,,,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745731,408,1,2,50,42,dich5v7sw466smbqap0d9rbyj,1,55.5,61.5,2023-01-31T22:23:44.726Z,2023-02-03T06:16:06Z,4006095761,213,4.6,4006095755,140,53.4,4008677193,178,,4006095759,212,21.7,4006095757,141,29.8,4006095753,56,Center,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745743,409,1,2,50,46,dich5v7sw466smbqap0d9rbyj,1,56.7,29.2,2023-01-31T22:23:48.346Z,2023-02-03T06:16:31Z,4006095809,56,Center,4006095815,212,5.6,4008677351,178,,4006095817,213,2.3,4006095811,140,53.1,4006095813,141,35.2,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745745,410,1,2,50,48,dich5v7sw466smbqap0d9rbyj,1,48.6,41.2,2023-01-31T22:23:50.766Z,2023-02-03T06:16:42Z,4006095823,140,55.2,4006095821,56,Center,4006095827,212,13.6,4008677431,178,,4006095829,213,1.0,4006095825,141,58.4,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745751,411,1,2,50,49,dich5v7sw466smbqap0d9rbyj,1,55.2,58.4,2023-01-31T22:23:51.857Z,2023-02-03T06:16:49Z,4006095857,140,47.2,4006095859,141,51.5,4006095855,56,Back,4006095863,213,3.7,4008677469,178,,4006095861,212,9.6,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745753,412,1,2,50,52,dich5v7sw466smbqap0d9rbyj,0,46.5,49.7,2023-01-31T22:23:54.477Z,2023-02-03T06:16:52Z,4006095873,141,0.0,4008677489,178,,4006095869,56,Right,4006095871,140,69.6,4006095877,213,5.3,4006095879,1,,4006095875,212,42.7,4006095867,155,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745755,413,5,2,50,55,dich5v7sw466smbqap0d9rbyj,0,68.4,-1.4,2023-01-31T22:23:57.679Z,2023-02-03T06:16:57Z,4006095913,233,591,4006095883,347,,4006095881,56,Right,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745761,591,5,2,50,55,9ldqu49smv1xg2va0n2cy28zl,1,31.6,101.4,2023-01-31T22:23:57.679Z,2023-02-03T06:16:57Z,4006095907,233,413,4006095903,56,Back,4006095905,347,,,,,,,,,,,,,,,,,7pmigpf4yfi6dfih8e1ogdwb9,Gonçalo Guedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745763,592,1,2,51,9,9ldqu49smv1xg2va0n2cy28zl,1,27.6,100,2023-01-31T22:24:11.377Z,2023-02-03T06:17:01Z,4006095919,140,33.3,4006095915,107,,4006095925,213,5.8,4006095917,56,Back,4006095921,141,97.4,4006095923,212,6.6,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745765,593,1,2,51,10,9ldqu49smv1xg2va0n2cy28zl,1,33.3,97.4,2023-01-31T22:24:12.247Z,2023-02-03T06:17:08Z,4006095931,140,25.9,4006095929,56,Back,4006095937,213,3.0,4006095933,141,98.9,4006095945,156,,4008677605,178,,4006095935,212,7.8,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745767,594,1,2,51,12,9ldqu49smv1xg2va0n2cy28zl,1,27.2,95.4,2023-01-31T22:24:14.495Z,2023-02-03T06:17:10Z,4006095953,141,66.6,4006095951,140,0.6,4006095949,56,Back,4006095957,213,3.8,4006095955,212,34.1,4006095959,1,,4008677617,178,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745789,595,1,2,51,14,9ldqu49smv1xg2va0n2cy28zl,1,1.4,68.1,2023-01-31T22:24:16.839Z,2023-02-03T06:17:14Z,4006095977,213,6.2,4006095971,140,37.7,4006095969,56,Back,4006095973,141,62.7,4008677629,178,,4006095967,157,,4006095979,1,,4006095975,212,38.3,7jtc6yk5xu4cm1an97wrgozbp,O. Vlachodimos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745793,596,44,2,51,17,9ldqu49smv1xg2va0n2cy28zl,1,39.9,63.2,2023-01-31T22:24:19.625Z,2023-02-03T06:26:26Z,4006095987,56,Back,4006096007,233,414,4006095989,285,,,,,,,,,,,,,,,,,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745791,414,44,2,51,17,dich5v7sw466smbqap0d9rbyj,0,60.1,36.8,2023-01-31T22:24:19.626Z,2023-02-03T06:17:18Z,4006095985,286,,4006095983,56,Center,4006096013,233,596,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745795,597,1,2,51,17,9ldqu49smv1xg2va0n2cy28zl,0,37.6,62.4,2023-01-31T22:24:19.730Z,2023-02-03T06:26:27Z,4006095991,3,,4006096001,212,0.9,4006095999,141,62.0,4006095997,140,38.4,4008677701,388,,4006095993,168,,4006095995,56,Back,4006096003,213,6.0,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
