id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/17/value
2510159225,92,3,1,9,40,ewsf6evtguu9j7k6js4tlgl89,1,80,35.3,2023-02-19T20:42:08.650Z,2023-02-21T18:36:25Z,4045094139,233,121,4045094075,56,Center,4047473185,465,,4045094077,286,,4048099133,178,,,,,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510159237,121,45,1,9,40,8gvg1ranyf93hprfkwx3ofl2y,0,20,64.7,2023-02-19T20:42:08.650Z,2023-02-21T18:36:25Z,4045094135,56,Back,4045094143,233,92,4045094137,285,,,,,,,,,,,,,,,,,1899balq50r7vbqqf8qwjlxpl,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510159227,93,15,1,9,41,ewsf6evtguu9j7k6js4tlgl89,1,81.5,35.5,2023-02-19T20:42:09.124Z,2023-02-22T02:21:11Z,4045097049,102,52.9,4045104253,121,,4045097051,103,19,4045094081,22,,4045097061,230,98.2,4045097055,458,,4045094085,56,Center,4045097057,146,85.8,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,4045097047,76,,,4045097045,72,,4045096835,233,122,4045097053,215,4045096831,82,4045097063,231,47.5,4045094083,18,,4048099235,178,4045097059,147,39.5,,,,,,
2510159249,122,10,1,9,41,8gvg1ranyf93hprfkwx3ofl2y,1,10.9,57.6,2023-02-19T20:42:09.412Z,2023-02-21T18:36:33Z,4045094197,56,Back,4045096855,233,93,4045094195,94,,4048099427,178,,,,,,,,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510159411,123,12,1,9,42,8gvg1ranyf93hprfkwx3ofl2y,1,18.3,50.9,2023-02-19T20:42:10.812Z,2023-02-21T18:36:43Z,4045095057,212,10.4,4048099765,178,,4045095051,56,Back,4045095059,213,6.2,4045095055,141,50.1,4045095053,140,28.2,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510159285,94,1,1,9,44,ewsf6evtguu9j7k6js4tlgl89,1,71.2,54.7,2023-02-19T20:42:12.853Z,2023-02-21T18:36:48Z,4045094387,212,10.8,4045094381,56,Center,4045094389,213,2.7,4048099953,178,,4045094385,141,61.0,4045094383,140,61.8,,,,,,,5vdaexx0jnv7shichfmowutt6,Beni Mukendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510159325,95,1,1,9,47,ewsf6evtguu9j7k6js4tlgl89,1,61,58.2,2023-02-19T20:42:15.666Z,2023-02-21T18:36:54Z,4045094623,212,20.6,4045094617,56,Center,4045094625,213,4.2,4045094619,140,50.6,4048100157,178,,4045094621,141,32.5,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510159347,96,1,1,9,52,ewsf6evtguu9j7k6js4tlgl89,1,53.8,33,2023-02-19T20:42:20.850Z,2023-02-21T18:36:58Z,4045094733,56,Back,4045094735,140,44.2,4048100267,178,,4045094737,141,41.6,4045094745,213,2.6,4045094739,212,11.7,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510159393,97,1,1,9,54,ewsf6evtguu9j7k6js4tlgl89,1,44.5,43,2023-02-19T20:42:22.572Z,2023-02-21T18:37:02Z,4045094967,140,44.9,4045094969,141,67.5,4048100449,178,,4045094973,213,1.5,4045094971,212,16.7,4045094965,56,Back,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510159425,98,1,1,9,59,ewsf6evtguu9j7k6js4tlgl89,0,49.8,74.5,2023-02-19T20:42:27.050Z,2023-02-21T18:37:06Z,4045095147,1,,4045095135,155,,4045095141,141,34.4,4045095137,56,Center,4048100567,178,,4045095143,212,40.8,4045095139,140,78.7,4045095145,213,5.6,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510159439,124,44,1,10,1,8gvg1ranyf93hprfkwx3ofl2y,1,20.8,67.3,2023-02-19T20:42:29.485Z,2023-02-22T02:20:34Z,4045095207,233,99,4045095197,285,,4045095193,56,Back,,,,,,,,,,,,,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510159429,99,44,1,10,1,ewsf6evtguu9j7k6js4tlgl89,0,79.2,32.7,2023-02-19T20:42:29.486Z,2023-02-21T18:37:11Z,4045095167,56,Center,4045095169,286,,4045095241,233,124,,,,,,,,,,,,,,,,3sxd2j3a9d2bukfeu5y9824tl,Romário Baró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510159455,125,1,1,10,1,8gvg1ranyf93hprfkwx3ofl2y,1,20.3,69,2023-02-19T20:42:29.521Z,2023-02-22T02:20:34Z,4045095287,212,10.4,4048100839,388,,4045095289,213,6.0,4045095281,56,Back,4045095279,3,,4045095283,140,29.9,4045095285,141,65.3,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510159457,126,49,1,10,3,8gvg1ranyf93hprfkwx3ofl2y,1,30.3,63.8,2023-02-19T20:42:31.547Z,2023-02-21T18:37:18Z,,,,,,,,,,,,,,,,,,,,,,,,,bgcphqeckm71jpbnzjivrnug9,N. Janvier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510159465,127,1,1,10,4,8gvg1ranyf93hprfkwx3ofl2y,0,30.3,63.8,2023-02-19T20:42:32.301Z,2023-02-21T18:37:23Z,4045095353,141,49.9,4045095349,56,Back,4045095351,140,34.4,4045095355,212,10.4,4048101121,178,,4045095357,213,5.1,,,,,,,bgcphqeckm71jpbnzjivrnug9,N. Janvier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510159467,100,8,1,10,4,ewsf6evtguu9j7k6js4tlgl89,1,66.2,60,2023-02-19T20:42:32.970Z,2023-02-21T18:37:26Z,4045095359,56,Center,4048101225,178,,4047474263,384,,,,,,,,,,,,,,,,,5vdaexx0jnv7shichfmowutt6,Beni Mukendi,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510159479,101,49,1,10,5,ewsf6evtguu9j7k6js4tlgl89,1,69.8,64.2,2023-02-19T20:42:33.433Z,2023-02-21T18:37:30Z,,,,,,,,,,,,,,,,,,,,,,,,,2htuct5gfuihhhvx9trpkmj56,Y. Soma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510159513,102,13,1,10,9,ewsf6evtguu9j7k6js4tlgl89,1,72.4,62.7,2023-02-19T20:42:37.102Z,2023-02-21T18:37:35Z,4045095721,29,,4045095527,56,Center,4045095523,22,,4045095733,230,96.9,4045095717,72,,4045095735,231,51.4,4045095525,18,,4045095719,75,,2htuct5gfuihhhvx9trpkmj56,Y. Soma,4048101601,178,,,4045095729,103,13.9,4045095731,215,,4045095727,102,4045095723,55,,,,,,,,,,,,,,39.2,100,,
2510159517,103,5,1,10,10,ewsf6evtguu9j7k6js4tlgl89,0,101.4,39.7,2023-02-19T20:42:38.361Z,2023-02-21T18:37:40Z,4045095617,233,128,4045095561,346,,4045095559,56,Center,,,,,,,,,,,,,,,,2htuct5gfuihhhvx9trpkmj56,Y. Soma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510159521,128,5,1,10,10,8gvg1ranyf93hprfkwx3ofl2y,1,-1.4,60.3,2023-02-19T20:42:38.361Z,2023-02-21T18:37:40Z,4045095587,56,Back,4045095589,346,,4045095605,233,103,,,,,,,,,,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510159905,129,1,1,10,43,8gvg1ranyf93hprfkwx3ofl2y,0,4.7,57.5,2023-02-19T20:43:11.590Z,2023-02-21T18:37:47Z,4045097567,141,44.3,4045097559,124,,4045097561,155,,4045097569,212,67.0,4045097573,1,,4045097577,74,,4045097565,140,67.9,4045097571,213,6.1,2accix9saahg900cja5e9iw9h,Bruno Varela,4045097563,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510159903,104,44,1,10,48,ewsf6evtguu9j7k6js4tlgl89,1,35.1,57.9,2023-02-19T20:43:16.295Z,2023-02-22T02:20:35Z,4045097635,233,130,4045097555,285,,4045097553,56,Back,,,,,,,,,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510159909,130,44,1,10,48,8gvg1ranyf93hprfkwx3ofl2y,0,64.9,42.1,2023-02-19T20:43:16.296Z,2023-02-21T18:37:57Z,4045097597,286,,4045097661,233,104,4045097595,56,Center,,,,,,,,,,,,,,,,4tyjzyixiz32zfs37qs4u6ve2,Nélson Luz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510159913,105,1,1,10,48,ewsf6evtguu9j7k6js4tlgl89,0,35.4,61,2023-02-19T20:43:16.403Z,2023-02-22T02:20:35Z,4045097619,141,68.2,4048102379,388,,4045097617,140,47.6,4045097623,213,0.4,4045097615,56,Back,4045097613,3,,4045097621,212,13.7,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510159947,131,61,1,10,51,8gvg1ranyf93hprfkwx3ofl2y,0,59.6,32.5,2023-02-19T20:43:19.163Z,2023-02-21T18:38:12Z,4048102715,21,,4045097763,56,Center,4048102717,389,,,,,,,,,,,,,,,,,35csuq89nc1zgpc4j2mdav6jt,Alisson Safira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510159955,106,49,1,10,52,ewsf6evtguu9j7k6js4tlgl89,1,39,77.7,2023-02-19T20:43:20.422Z,2023-02-21T18:38:20Z,,,,,,,,,,,,,,,,,,,,,,,,,6uubxxvwp558g19wxmprfqtw5,Derick Poloni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160007,107,1,1,10,54,ewsf6evtguu9j7k6js4tlgl89,1,36.9,80.1,2023-02-19T20:43:22.254Z,2023-02-21T18:38:26Z,4045097963,213,4.2,4048103207,178,,4045097955,56,Back,4045097961,212,20.7,4045097957,140,27.6,4045097959,141,53.3,,,,,,,6uubxxvwp558g19wxmprfqtw5,Derick Poloni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160081,108,1,1,11,2,ewsf6evtguu9j7k6js4tlgl89,1,23.1,34.4,2023-02-19T20:43:30.270Z,2023-02-21T18:38:30Z,4045098335,141,22.7,4045098333,140,23.6,4045098337,212,8.0,4045098331,56,Back,4045098339,213,4.8,4048103345,178,,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160109,109,1,1,11,4,ewsf6evtguu9j7k6js4tlgl89,1,23.6,22.7,2023-02-19T20:43:32.241Z,2023-02-21T18:38:35Z,4045098485,213,5.2,4045098483,212,14.7,4045098477,56,Back,4048103523,178,,4045098479,140,29.6,4045098481,141,3.1,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160141,110,1,1,11,7,ewsf6evtguu9j7k6js4tlgl89,1,31,9.7,2023-02-19T20:43:35.735Z,2023-02-21T18:38:41Z,4048103793,178,,4045098621,56,Back,4045098629,213,3.0,4045098627,212,18.6,4045098625,141,13.9,4045098623,140,13.5,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160167,111,1,1,11,10,ewsf6evtguu9j7k6js4tlgl89,1,13.5,13.9,2023-02-19T20:43:38.334Z,2023-02-21T18:38:46Z,4045098785,213,2.0,4045098783,212,24.5,4048103915,178,,4045098779,140,3.9,4045098781,141,46.7,4045098777,56,Back,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160201,112,1,1,11,13,ewsf6evtguu9j7k6js4tlgl89,1,3.9,46.7,2023-02-19T20:43:41.332Z,2023-02-21T18:38:51Z,4045098915,140,3.4,4045098929,213,1.6,4045098921,141,68.4,4048104089,178,,4045098925,212,14.8,4045098909,56,Back,,,,,,,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160215,113,1,1,11,16,ewsf6evtguu9j7k6js4tlgl89,0,3.2,69.1,2023-02-19T20:43:44.568Z,2023-02-21T18:39:00Z,4045098985,1,,4045098975,56,Back,4045098973,155,,4045098983,213,5.9,4045098981,212,34.7,4045098979,141,49.1,4048104369,178,,4045098977,140,33.6,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160227,132,1,1,11,18,8gvg1ranyf93hprfkwx3ofl2y,0,66.9,50.6,2023-02-19T20:43:46.899Z,2023-02-21T18:39:05Z,4045099035,141,54.0,4045099033,140,81.2,4045099037,212,15.2,4045099039,213,0.2,4048104567,178,,4045099031,56,Center,4045099029,3,,,,,bgcphqeckm71jpbnzjivrnug9,N. Janvier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160235,114,1,1,11,20,ewsf6evtguu9j7k6js4tlgl89,0,19.8,45.1,2023-02-19T20:43:48.133Z,2023-02-21T18:39:12Z,4045099075,56,Back,4045099083,213,6.0,4045099073,3,,4045099079,141,39.0,4045099081,212,16.0,4048104771,178,,4045099077,140,34.5,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160267,133,1,1,11,22,8gvg1ranyf93hprfkwx3ofl2y,1,65.1,58.7,2023-02-19T20:43:50.436Z,2023-02-21T18:39:17Z,4045099235,140,74.2,4048104963,178,,4045099241,213,5.9,4045099233,56,Center,4045099237,141,53.3,4045099239,212,10.2,4045099231,3,,,,,bgcphqeckm71jpbnzjivrnug9,N. Janvier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160271,134,49,1,11,23,8gvg1ranyf93hprfkwx3ofl2y,1,74.1,52.2,2023-02-19T20:43:51.703Z,2023-02-21T18:39:20Z,,,,,,,,,,,,,,,,,,,,,,,,,35csuq89nc1zgpc4j2mdav6jt,Alisson Safira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160283,135,1,1,11,25,8gvg1ranyf93hprfkwx3ofl2y,1,74.8,48.8,2023-02-19T20:43:53.249Z,2023-02-21T18:39:26Z,4045099321,212,7.0,4045099315,56,Center,4045099317,140,77.5,4045099323,213,5.1,4045099319,141,39.4,4048105295,178,,,,,,,,35csuq89nc1zgpc4j2mdav6jt,Alisson Safira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160291,136,1,1,11,27,8gvg1ranyf93hprfkwx3ofl2y,1,75.7,39.1,2023-02-19T20:43:55.054Z,2023-02-21T18:39:32Z,4045099371,212,10.3,4045099363,56,Center,4045099367,140,65.9,4048105557,178,,4045099369,141,40.0,4045099373,213,3.1,,,,,,,4tyjzyixiz32zfs37qs4u6ve2,Nélson Luz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160315,137,1,1,11,28,8gvg1ranyf93hprfkwx3ofl2y,1,69.3,38,2023-02-19T20:43:56.658Z,2023-02-21T18:39:37Z,4045099493,141,10.4,4045099495,212,25.2,4045099497,213,5.4,4045099489,56,Right,4048105727,178,,4045099491,140,85.3,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160335,138,1,1,11,31,8gvg1ranyf93hprfkwx3ofl2y,0,80.5,11.2,2023-02-19T20:43:59.511Z,2023-02-21T18:39:41Z,4045099611,141,45.2,4048105887,178,,4045099609,140,87.8,4045099601,155,,4047476401,72,,4045099615,213,1.3,4045099613,212,24.4,4045099595,2,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,4047476399,223,,,4045099605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2510160349,115,12,1,11,32,ewsf6evtguu9j7k6js4tlgl89,1,11.7,51.6,2023-02-19T20:44:00.654Z,2023-02-21T18:39:46Z,4045099699,56,Back,4045099709,15,,4045099701,140,30.9,4045099707,213,5.9,4045099703,141,40.4,4045099705,212,21.6,4048106095,388,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160399,116,4,1,11,34,ewsf6evtguu9j7k6js4tlgl89,1,30.8,41.2,2023-02-19T20:44:02.929Z,2023-02-21T18:39:54Z,4045099957,285,,4045099951,294,,4045100099,233,139,4045099955,152,,4045099953,56,Back,4045099949,13,,,,,,,,3sxd2j3a9d2bukfeu5y9824tl,Romário Baró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160429,139,4,1,11,34,8gvg1ranyf93hprfkwx3ofl2y,0,69.2,58.8,2023-02-19T20:44:02.930Z,2023-02-21T18:39:54Z,4045100087,286,,4048106365,388,,4045100081,294,,4045100085,152,,4045100131,233,116,4045100083,56,Center,4045100073,13,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160645,117,1,1,12,5,ewsf6evtguu9j7k6js4tlgl89,1,35.9,36,2023-02-19T20:44:33.318Z,2023-02-21T18:39:58Z,4045101561,56,Back,4045101569,213,4.2,4045101557,5,,4045101559,152,,4045101567,212,14.4,4045101565,141,17.4,4045101563,140,29.4,4045102173,189,,5vdaexx0jnv7shichfmowutt6,Beni Mukendi,4048106559,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160651,118,1,1,12,6,ewsf6evtguu9j7k6js4tlgl89,1,29.4,17.4,2023-02-19T20:44:34.512Z,2023-02-21T18:40:12Z,4045101603,141,21.3,4045101605,212,6.1,4045102221,189,,4045101607,213,0.5,4048107031,178,,4045101601,140,34.6,4045101599,56,Back,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160657,119,1,1,12,7,ewsf6evtguu9j7k6js4tlgl89,0,34.6,21.3,2023-02-19T20:44:35.370Z,2023-02-21T18:40:18Z,4045101639,140,41.6,4045101643,212,9.2,4048107225,178,,4045101641,141,13.2,4045101645,213,5.6,4045101637,56,Back,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160655,140,49,1,12,8,8gvg1ranyf93hprfkwx3ofl2y,1,65.7,90.8,2023-02-19T20:44:36.395Z,2023-02-21T18:40:21Z,,,,,,,,,,,,,,,,,,,,,,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160665,141,1,1,12,8,8gvg1ranyf93hprfkwx3ofl2y,0,65.7,90.8,2023-02-19T20:44:36.414Z,2023-02-21T18:40:28Z,4045101687,140,77.8,4045101691,141,88.1,4045101699,213,6.1,4048107665,178,,4045101931,155,,4045101695,212,12.8,4045101683,56,Left,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160669,120,49,1,12,10,ewsf6evtguu9j7k6js4tlgl89,1,25.7,12,2023-02-19T20:44:38.486Z,2023-02-21T18:40:33Z,,,,,,,,,,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160687,121,1,1,12,10,ewsf6evtguu9j7k6js4tlgl89,0,25.7,12,2023-02-19T20:44:38.510Z,2023-02-21T18:40:40Z,4045101807,213,6.0,4045101801,140,40.5,4045101799,56,Back,4048108091,178,,4045101805,212,16.4,4045101797,155,,4045101803,141,4.3,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160699,142,8,1,12,12,8gvg1ranyf93hprfkwx3ofl2y,1,60.3,98.1,2023-02-19T20:44:40.692Z,2023-02-21T18:40:46Z,4047477457,385,,4045101837,56,Left,4045101887,15,,4048108371,388,,,,,,,,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160737,122,5,1,12,13,ewsf6evtguu9j7k6js4tlgl89,1,36.4,-1.2,2023-02-19T20:44:41.656Z,2023-02-21T18:40:51Z,4045101983,233,143,4045101963,56,Back,4045101965,347,,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160705,143,5,1,12,13,8gvg1ranyf93hprfkwx3ofl2y,0,63.6,101.2,2023-02-19T20:44:41.656Z,2023-02-21T18:40:51Z,4045102021,233,122,4045101859,347,,4045101857,56,Left,,,,,,,,,,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160809,123,1,1,12,20,ewsf6evtguu9j7k6js4tlgl89,1,35.9,0,2023-02-19T20:44:48.677Z,2023-02-21T18:40:55Z,4045102363,140,37.7,4045102365,141,8.7,4045102359,107,,4045102367,212,6.9,4045102369,213,1.3,4045102361,56,Back,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160813,124,1,1,12,21,ewsf6evtguu9j7k6js4tlgl89,1,37.7,8.7,2023-02-19T20:44:49.593Z,2023-02-21T18:41:04Z,4045102393,140,38.0,4045102395,141,1.3,4048109015,178,,4045102391,56,Back,4045102399,213,4.8,4045102397,212,5.0,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160825,125,1,1,12,23,ewsf6evtguu9j7k6js4tlgl89,0,38,1.3,2023-02-19T20:44:51.398Z,2023-02-21T18:41:13Z,4045102435,140,56.4,4045102433,56,Right,4045102441,213,0.5,4045102437,141,15.7,4045102439,212,21.7,4048109309,178,,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160829,144,49,1,12,24,8gvg1ranyf93hprfkwx3ofl2y,1,42.1,72.2,2023-02-19T20:44:52.655Z,2023-02-21T18:41:17Z,,,,,,,,,,,,,,,,,,,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160865,145,1,1,12,27,8gvg1ranyf93hprfkwx3ofl2y,1,48.3,71,2023-02-19T20:44:55.202Z,2023-02-21T18:41:21Z,4045102639,212,19.0,4045102637,141,49.1,4045102641,213,4.0,4045102633,56,Back,4045102635,140,37.1,4048109511,178,,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160891,146,1,1,12,30,8gvg1ranyf93hprfkwx3ofl2y,1,35.2,46.1,2023-02-19T20:44:58.302Z,2023-02-21T18:41:25Z,4045102747,213,5.0,4045102741,140,41.7,4048109739,178,,4045102745,212,24.3,4045102739,56,Back,4045102743,141,11.8,,,,,,,5desb812yn2icc8d2lew7lu22,M. Tounkara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160911,147,1,1,12,33,8gvg1ranyf93hprfkwx3ofl2y,1,42.2,14.8,2023-02-19T20:45:01.380Z,2023-02-21T18:41:29Z,4045102847,212,20.0,4045102849,213,2.2,4045102841,56,Back,4048109889,178,,4045102845,141,37.9,4045102843,140,30.4,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160933,148,1,1,12,36,8gvg1ranyf93hprfkwx3ofl2y,1,36.4,40.9,2023-02-19T20:45:04.116Z,2023-02-21T18:41:34Z,4045102983,140,33.3,4048110091,178,,4045102985,141,72.5,4045102981,56,Back,4045102989,213,1.7,4045102987,212,21.7,,,,,,,5desb812yn2icc8d2lew7lu22,M. Tounkara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160957,149,1,1,12,37,8gvg1ranyf93hprfkwx3ofl2y,1,33.3,72.5,2023-02-19T20:45:05.878Z,2023-02-21T18:41:37Z,4045103097,56,Back,4048110195,178,,4045103099,140,39.2,4045103103,212,17.7,4045103105,213,1.2,4045103101,141,96.9,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160987,150,1,1,12,40,8gvg1ranyf93hprfkwx3ofl2y,0,38.6,96.5,2023-02-19T20:45:08.441Z,2023-02-21T18:41:40Z,4045103231,141,100.0,4045103235,213,0.1,4045103233,212,32.9,4045103229,140,69.8,4045103237,1,,4045103227,56,Left,4048110375,178,,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160995,126,5,1,12,43,ewsf6evtguu9j7k6js4tlgl89,1,32.9,-1.6,2023-02-19T20:45:11.335Z,2023-02-21T18:41:43Z,4045103287,233,151,4045103267,56,Back,4045103269,347,,,,,,,,,,,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510160991,151,5,1,12,43,8gvg1ranyf93hprfkwx3ofl2y,0,67.1,101.6,2023-02-19T20:45:11.335Z,2023-02-21T18:41:43Z,4045103311,233,126,4045103243,56,Left,4045103245,347,,,,,,,,,,,,,,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
