id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/12/value,qualifier/18/value,qualifier/17/value
2451155887,187,68,1,21,40,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-08-26T19:36:56.049Z,2022-08-28T07:19:53Z,3733140233,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451155917,188,1,1,21,41,22mo7qbsnyi8wtucpvhgvhw2q,1,56.4,11.9,2022-08-26T19:36:56.769Z,2022-08-28T07:19:55Z,3733139157,213,2.6,3733139149,56,Back,3733139151,140,40.1,3733139155,212,20.5,3733139153,141,28.6,3733139165,189,,3738989189,178,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451155949,189,1,1,21,45,22mo7qbsnyi8wtucpvhgvhw2q,1,42.9,36.1,2022-08-26T19:37:00.303Z,2022-08-28T07:20:02Z,3733139359,140,43.8,3733139361,141,69.6,3738989305,178,,3733139365,213,1.5,3733139363,212,22.8,3733139357,56,Back,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451155993,190,1,1,21,49,22mo7qbsnyi8wtucpvhgvhw2q,1,45.3,76.1,2022-08-26T19:37:04.456Z,2022-08-28T07:20:08Z,3733139617,140,94.1,3733139615,56,Left,3733139621,212,51.5,3733139625,1,,3733139623,213,0.1,3738989379,178,,3733139613,155,,3733139619,141,83.3,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451156025,191,1,1,21,53,22mo7qbsnyi8wtucpvhgvhw2q,0,94.8,83.3,2022-08-26T19:37:08.105Z,2022-08-28T07:20:12Z,3733139809,141,54.0,3737564181,386,,3733139805,56,Center,3738989427,178,,3737564183,72,,3733139807,140,99.2,3733139813,213,4.9,3733139801,2,,1xxhkr7nex5mjc9hrxm100lih,Arthur Gomes,3737564179,225,,3733139811,212,,,,,,,,,,,,,20.5,,,,,,,,,,,,,,,,,,,
2451156029,207,52,1,21,54,491xixnlsp75o7cr3w2gc1o0z,1,1.4,47.2,2022-08-26T19:37:09.551Z,2022-08-28T07:20:19Z,3737564361,376,,3738989501,389,,,,,,,,,,,,,,,,,,,,2m69fipbiuwtg7sfvmx99lw16,José Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451156213,208,1,1,22,3,491xixnlsp75o7cr3w2gc1o0z,1,7.7,50.7,2022-08-26T19:37:18.251Z,2022-08-28T07:20:22Z,3733140897,123,,3733140903,141,70.7,3738989561,178,,3733140907,213,1.1,3733140901,140,14.3,3733140899,56,Back,3733140905,212,15.3,,,,2m69fipbiuwtg7sfvmx99lw16,José Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451156299,209,1,1,22,7,491xixnlsp75o7cr3w2gc1o0z,1,19.9,72.8,2022-08-26T19:37:23.072Z,2022-08-28T07:20:28Z,3738989655,178,,3733141335,140,37.4,3733141337,141,77.9,3733141339,212,18.7,3733141333,56,Back,3733141341,213,0.2,,,,,,,7pordwinyzf3wxn2jlu62yndh,Flávio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451156303,210,4,1,22,10,491xixnlsp75o7cr3w2gc1o0z,1,34.3,79.5,2022-08-26T19:37:25.600Z,2022-08-28T07:20:31Z,3733141367,265,,3733141365,152,,3733141749,233,192,3733141361,13,,3733141363,56,Back,3733141369,286,,,,,,,,2fb4hr89a6zcwz14grb362az8,Kayky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451156363,192,4,1,22,10,22mo7qbsnyi8wtucpvhgvhw2q,0,65.7,20.5,2022-08-26T19:37:25.601Z,2022-08-28T07:20:31Z,3733141675,265,,3733141795,233,210,3733141677,285,,3733141671,56,Right,3738989685,178,,3733141669,13,,3733141673,152,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451156523,211,1,1,22,26,491xixnlsp75o7cr3w2gc1o0z,1,36.2,76.5,2022-08-26T19:37:41.150Z,2022-08-28T07:20:32Z,3733142541,152,,3733142545,140,27.1,3738989709,178,,3733142547,141,48.5,3733142539,5,,3733145109,189,,3733142549,212,21.3,3733142543,56,Back,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,3733142551,213,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451156531,212,1,1,22,26,491xixnlsp75o7cr3w2gc1o0z,1,26.8,47.6,2022-08-26T19:37:41.183Z,2022-08-28T07:21:03Z,3733142595,141,53.1,3733142589,140,35.9,3738989813,178,,3733142587,56,Back,3733142605,213,0.4,3733142601,212,10.3,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451156553,213,1,1,22,27,491xixnlsp75o7cr3w2gc1o0z,1,35.9,53.1,2022-08-26T19:37:42.343Z,2022-08-28T07:20:54Z,3733142707,140,32.4,3733142711,212,9.8,3733145395,156,,3733142705,56,Back,3738990053,178,,3733142709,141,39.8,3733142713,213,4.3,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451156573,214,1,1,22,29,491xixnlsp75o7cr3w2gc1o0z,1,32.4,39.4,2022-08-26T19:37:44.503Z,2022-08-28T07:21:11Z,3733142801,56,Back,3733142809,213,1.1,3733142805,141,48.8,3738990355,178,,3733142807,212,7.2,3733142803,140,35.6,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451156593,215,1,1,22,30,491xixnlsp75o7cr3w2gc1o0z,1,35.7,49,2022-08-26T19:37:45.860Z,2022-08-28T07:21:17Z,3733142905,212,23.1,3733142899,56,Center,3733142901,140,57.6,3738990525,178,,3733142907,213,6.2,3733142903,141,45.1,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451156629,216,1,1,22,34,491xixnlsp75o7cr3w2gc1o0z,1,53.5,34.3,2022-08-26T19:37:49.692Z,2022-08-28T07:21:21Z,3733143121,141,6.7,3733143125,213,5.1,3733143117,56,Right,3733143119,140,61.0,3733143123,212,20.4,3738990683,178,,,,,,,,3yenbonc310rzql4ey73v7bsa,N. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451156673,217,1,1,22,37,491xixnlsp75o7cr3w2gc1o0z,0,61,6.7,2022-08-26T19:37:52.253Z,2022-08-28T07:21:26Z,3733143345,56,Right,3738990787,178,,3733143353,213,0.2,3733143347,140,100.0,3733143349,141,20.0,3733143355,1,,3733143351,212,43.0,,,,a71vugy7m06i8dcllmolni85x,Fernando Fonseca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451156651,193,5,1,22,39,22mo7qbsnyi8wtucpvhgvhw2q,1,-1.4,77.6,2022-08-26T19:37:54.953Z,2022-08-28T07:21:31Z,3733143395,233,218,3733143237,56,Back,3733143239,346,,,,,,,,,,,,,,,,,1xxhkr7nex5mjc9hrxm100lih,Arthur Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451156677,218,5,1,22,39,491xixnlsp75o7cr3w2gc1o0z,0,101.4,22.4,2022-08-26T19:37:54.953Z,2022-08-28T07:21:30Z,3733143375,346,,3733143373,56,Center,3733143431,233,193,,,,,,,,,,,,,,,,a71vugy7m06i8dcllmolni85x,Fernando Fonseca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451156961,194,1,1,22,55,22mo7qbsnyi8wtucpvhgvhw2q,1,5.2,47.8,2022-08-26T19:38:10.344Z,2022-08-28T07:21:33Z,3733145011,212,34.6,3733145003,124,,3733145013,213,5.3,3733145015,1,,3733145007,140,23.2,3733145005,56,Back,3733145019,237,,3733145009,141,5.2,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,3733145257,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451156969,195,1,1,22,56,22mo7qbsnyi8wtucpvhgvhw2q,1,23.2,5.2,2022-08-26T19:38:11.742Z,2022-08-28T07:21:40Z,3733145079,213,1.2,3733145069,140,30.5,3733145073,141,30.7,3738991201,178,,3733145077,212,19.0,3733145067,56,Back,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451156995,196,1,1,22,58,22mo7qbsnyi8wtucpvhgvhw2q,1,30.5,30.7,2022-08-26T19:38:13.532Z,2022-08-28T07:21:45Z,3738991359,178,,3733145227,213,2.9,3733145225,212,12.5,3733145221,140,18.9,3733145223,141,34.6,3733145219,56,Back,,,,,,,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157081,197,1,1,23,4,22mo7qbsnyi8wtucpvhgvhw2q,1,26.3,38.3,2022-08-26T19:38:19.740Z,2022-08-28T07:21:50Z,3733145753,141,65.6,3733145751,140,27.2,3733145755,212,18.6,3733145757,213,1.5,3733145749,56,Back,3738991429,178,,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157117,198,1,1,23,10,22mo7qbsnyi8wtucpvhgvhw2q,1,29.4,63.5,2022-08-26T19:38:25.375Z,2022-08-28T07:21:55Z,3733145989,141,36.5,3738991523,178,,3733145991,212,18.4,3733145993,213,4.7,3733145985,56,Back,3733145987,140,29.0,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157153,199,1,1,23,13,22mo7qbsnyi8wtucpvhgvhw2q,1,30.8,29.3,2022-08-26T19:38:28.765Z,2022-08-28T07:22:01Z,3733146169,141,5.5,3738991649,178,,3733146173,213,4.8,3733146171,212,16.2,3733146165,56,Back,3733146167,140,31.4,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157197,200,1,1,23,16,22mo7qbsnyi8wtucpvhgvhw2q,0,31.9,4,2022-08-26T19:38:31.342Z,2022-08-28T07:22:09Z,3733146411,1,,3733146407,212,52.5,3733146405,141,21.5,3733146401,56,Center,3733146403,140,80.6,3738991837,178,,3733146399,155,,3733146409,213,0.2,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157227,219,8,1,23,18,491xixnlsp75o7cr3w2gc1o0z,1,17.7,71.3,2022-08-26T19:38:34.063Z,2022-08-28T07:22:12Z,3738991923,388,,3733146597,15,,3737567041,385,,3733146589,56,Back,,,,,,,,,,,,,7pordwinyzf3wxn2jlu62yndh,Flávio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157267,201,1,1,23,21,22mo7qbsnyi8wtucpvhgvhw2q,1,85.6,22.9,2022-08-26T19:38:36.771Z,2022-08-28T07:22:18Z,3733146811,141,31.6,3733146795,3,,3733146817,212,7.5,3733146803,140,81.2,3733146823,213,2.2,3738992037,388,,3733146799,56,Center,,,,c9juqy1fmkna7jcozyeg0weeh,João Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157273,202,50,1,23,23,22mo7qbsnyi8wtucpvhgvhw2q,1,79.8,34.4,2022-08-26T19:38:38.682Z,2022-08-28T07:22:27Z,3733146833,286,,3733147519,233,220,3733146831,56,Center,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157395,220,7,1,23,23,491xixnlsp75o7cr3w2gc1o0z,0,20.2,65.6,2022-08-26T19:38:38.767Z,2022-08-28T07:22:33Z,3733147461,56,Back,3738992303,178,,3733147463,285,,3737567419,385,,3733147479,233,202,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157319,203,1,1,23,26,22mo7qbsnyi8wtucpvhgvhw2q,1,65.4,52.1,2022-08-26T19:38:41.471Z,2022-08-28T07:22:38Z,3733147055,141,70.8,3733147059,213,0.8,3733147051,56,Center,3733147053,140,77.2,3733147057,212,17.8,3738992377,178,,,,,,,,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157347,204,1,1,23,28,22mo7qbsnyi8wtucpvhgvhw2q,1,77.5,75,2022-08-26T19:38:43.652Z,2022-08-28T07:22:42Z,3733147209,213,2.6,3733147203,140,68.4,3738992449,178,,3733147201,56,Left,3733147205,141,83.7,3733147207,212,11.2,,,,,,,1xxhkr7nex5mjc9hrxm100lih,Arthur Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157369,205,1,1,23,31,22mo7qbsnyi8wtucpvhgvhw2q,1,68.4,83.7,2022-08-26T19:38:46.302Z,2022-08-28T07:22:46Z,3733147313,212,18.1,3733147309,140,65.5,3733147311,141,57.5,3738992519,178,,3733147307,56,Center,3733147315,213,4.5,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157379,206,1,1,23,32,22mo7qbsnyi8wtucpvhgvhw2q,1,65.5,57.5,2022-08-26T19:38:47.217Z,2022-08-28T07:22:54Z,3733147347,141,71.6,3738992675,178,,3733147345,140,66.1,3733147351,213,1.5,3733147343,56,Center,3733147349,212,9.6,,,,,,,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157403,207,1,1,23,33,22mo7qbsnyi8wtucpvhgvhw2q,1,66.1,72.8,2022-08-26T19:38:48.442Z,2022-08-28T07:23:04Z,3738992903,178,,3733147493,141,85.7,3733147495,212,9.9,3733147491,140,70.5,3733147489,56,Left,3733147497,213,1.1,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157423,208,1,1,23,35,22mo7qbsnyi8wtucpvhgvhw2q,1,70.5,85.7,2022-08-26T19:38:50.512Z,2022-08-28T07:23:13Z,3733147625,212,6.2,3738992813,178,,3733147621,140,73.8,3733147627,213,5.3,3733147619,56,Center,3733147623,141,78.2,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157451,209,1,1,23,36,22mo7qbsnyi8wtucpvhgvhw2q,1,73.8,78.2,2022-08-26T19:38:51.402Z,2022-08-28T07:23:18Z,3733147745,212,8.7,3733147741,140,65.5,3733147739,56,Center,3733147747,213,3.1,3738993187,178,,3733147743,141,78.5,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157473,210,1,1,23,38,22mo7qbsnyi8wtucpvhgvhw2q,1,63.7,77,2022-08-26T19:38:53.717Z,2022-08-28T07:23:23Z,3733147861,213,3.6,3733147853,56,Center,3738993285,178,,3733147859,212,14.9,3733147857,141,66.8,3733147855,140,51.1,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157515,211,1,1,23,39,22mo7qbsnyi8wtucpvhgvhw2q,1,51.1,66.8,2022-08-26T19:38:54.942Z,2022-08-28T07:23:28Z,3733148093,212,18.2,3738993397,178,,3733148087,56,Center,3733148089,140,50.6,3733148091,141,40.1,3733148095,213,4.7,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157555,212,1,1,23,43,22mo7qbsnyi8wtucpvhgvhw2q,1,56.4,24.5,2022-08-26T19:38:58.541Z,2022-08-28T07:23:34Z,3738993521,178,,3733148293,212,10.5,3733148287,56,Right,3733148289,140,65.8,3733148295,213,5.9,3733148291,141,19.4,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452393531,1010,67,1,23,44,22mo7qbsnyi8wtucpvhgvhw2q,1,63.9,19.4,2022-08-26T19:38:59.479Z,2022-08-28T14:10:18Z,3739731245,233,1007,,,,,,,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452393523,1007,67,1,23,44,491xixnlsp75o7cr3w2gc1o0z,0,36.1,80.6,2022-08-26T19:38:59.480Z,2022-08-28T12:55:32Z,3739731257,233,1010,,,,,,,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157561,213,1,1,23,44,22mo7qbsnyi8wtucpvhgvhw2q,0,65.8,19.4,2022-08-26T19:38:59.502Z,2022-08-28T14:10:18Z,3733148337,141,24.4,3733148335,140,73.0,3733148331,168,,3733148341,213,0.4,3733148333,56,Center,3733148339,212,8.3,3738993669,178,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157609,221,12,1,23,45,491xixnlsp75o7cr3w2gc1o0z,1,18,73.1,2022-08-26T19:39:00.270Z,2022-08-28T07:23:50Z,3733148593,140,14.0,3738993825,178,,3733148643,167,,3733148599,213,1.8,3733148597,212,19.8,3733148595,141,100.0,3733148591,56,Back,,,,7pordwinyzf3wxn2jlu62yndh,Flávio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157815,214,5,1,23,48,22mo7qbsnyi8wtucpvhgvhw2q,1,80.6,-1.2,2022-08-26T19:39:03.773Z,2022-08-28T07:23:56Z,3733149831,233,222,3733149825,56,Right,3733149827,347,,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157611,222,5,1,23,48,491xixnlsp75o7cr3w2gc1o0z,0,19.4,101.2,2022-08-26T19:39:03.773Z,2022-08-28T07:23:57Z,3733149885,233,214,3733148611,347,,3733148609,56,Back,,,,,,,,,,,,,,,,7pordwinyzf3wxn2jlu62yndh,Flávio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157855,215,1,1,24,6,22mo7qbsnyi8wtucpvhgvhw2q,1,83,0,2022-08-26T19:39:21.662Z,2022-08-28T07:24:02Z,3733150059,213,1.1,3733150053,140,92.5,3733150061,1,,3733150051,56,Center,3733150055,141,31.4,3733150057,212,24.4,3733150049,107,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157865,216,44,1,24,7,22mo7qbsnyi8wtucpvhgvhw2q,1,93.2,32.4,2022-08-26T19:39:22.952Z,2022-08-28T14:10:19Z,3733150109,286,,3733150155,233,223,3733150107,56,Center,,,,,,,,,,,,,,,,c9juqy1fmkna7jcozyeg0weeh,João Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157867,223,44,1,24,7,491xixnlsp75o7cr3w2gc1o0z,0,6.8,67.6,2022-08-26T19:39:22.953Z,2022-08-28T07:24:08Z,3733150117,285,,3733150115,56,Back,3733150215,233,216,,,,,,,,,,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157871,217,1,1,24,7,22mo7qbsnyi8wtucpvhgvhw2q,0,93.8,34.4,2022-08-26T19:39:23.042Z,2022-08-28T14:10:19Z,3733150137,168,,3733150143,141,49.0,3733150131,3,,3738994269,388,,3733150141,140,96.7,3733150145,212,10.4,3733150147,213,1.3,3733150139,56,Center,c9juqy1fmkna7jcozyeg0weeh,João Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157945,224,12,1,24,11,491xixnlsp75o7cr3w2gc1o0z,1,5.7,57.3,2022-08-26T19:39:26.159Z,2022-08-28T07:24:18Z,3733150627,140,12.8,3733150631,212,30.6,3733150625,56,Back,3733150655,167,,3733150633,213,1.3,3738994393,178,,3733150629,141,100.0,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451158011,218,5,1,24,14,22mo7qbsnyi8wtucpvhgvhw2q,1,86.2,-1.2,2022-08-26T19:39:29.462Z,2022-08-28T07:24:23Z,3733150951,347,,3733150981,233,225,3733150949,56,Right,,,,,,,,,,,,,,,,c9juqy1fmkna7jcozyeg0weeh,João Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451157949,225,5,1,24,14,491xixnlsp75o7cr3w2gc1o0z,0,13.8,101.2,2022-08-26T19:39:29.462Z,2022-08-28T07:24:24Z,3733150649,347,,3733150991,233,218,3733150647,56,Back,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451158031,219,1,1,24,18,22mo7qbsnyi8wtucpvhgvhw2q,1,80.9,0,2022-08-26T19:39:33.759Z,2022-08-28T07:24:26Z,3733151055,107,,3733151063,212,18.7,3733151057,56,Right,3733151095,189,,3733151059,140,63.5,3733151065,213,2.9,3733151061,141,4.7,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451158103,220,1,1,24,22,22mo7qbsnyi8wtucpvhgvhw2q,1,61.1,4,2022-08-26T19:39:37.891Z,2022-08-28T07:24:32Z,3733151429,56,Back,3733151433,141,12.8,3738994653,178,,3733151431,140,44.6,3733151435,212,18.3,3733151437,213,2.8,,,,,,,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451158157,221,1,1,24,25,22mo7qbsnyi8wtucpvhgvhw2q,1,44.7,13,2022-08-26T19:39:40.663Z,2022-08-28T07:24:37Z,3733151761,213,5.9,3733151753,56,Right,3733151759,212,15.0,3738994769,178,,3733151757,141,3.8,3733151755,140,57.7,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451158199,222,1,1,24,31,22mo7qbsnyi8wtucpvhgvhw2q,1,64.1,10.6,2022-08-26T19:39:46.683Z,2022-08-28T07:24:42Z,3733151989,212,23.7,3733151991,213,2.5,3738994875,178,,3733151983,56,Back,3733151985,140,45.8,3733151987,141,31.1,,,,,,,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451158281,223,1,1,24,33,22mo7qbsnyi8wtucpvhgvhw2q,1,45.2,33.4,2022-08-26T19:39:49.038Z,2022-08-28T07:24:47Z,3733152525,212,18.1,3733152521,140,45.9,3738994971,178,,3733152527,213,1.5,3733152519,56,Back,3733152523,141,60.0,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451158301,224,1,1,24,39,22mo7qbsnyi8wtucpvhgvhw2q,1,46.7,65.4,2022-08-26T19:39:54.862Z,2022-08-28T07:24:51Z,3733152617,56,Back,3733152625,213,4.6,3733152621,141,38.5,3733152623,212,18.4,3738995093,178,,3733152619,140,44.5,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451158343,225,1,1,24,41,22mo7qbsnyi8wtucpvhgvhw2q,1,44.5,38.2,2022-08-26T19:39:56.682Z,2022-08-28T07:24:56Z,3733152933,212,18.3,3733152929,140,39.9,3733152927,56,Back,3738995191,178,,3733152931,141,64.1,3733152935,213,1.8,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451158385,226,1,1,24,44,22mo7qbsnyi8wtucpvhgvhw2q,1,42.7,69.3,2022-08-26T19:40:00.003Z,2022-08-28T07:25:02Z,3733153189,213,1.1,3733153173,140,49.2,3733153179,141,90.3,3733153183,212,15.8,3738995291,178,,3733153171,56,Back,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451158449,227,1,1,24,47,22mo7qbsnyi8wtucpvhgvhw2q,1,49,92,2022-08-26T19:40:02.491Z,2022-08-28T07:25:07Z,3733153485,56,Back,3733153493,213,4.0,3733153487,140,38.1,3738995371,178,,3733153489,141,72.8,3733153491,212,17.4,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451158479,228,1,1,24,50,22mo7qbsnyi8wtucpvhgvhw2q,1,37.8,72,2022-08-26T19:40:05.664Z,2022-08-28T07:25:13Z,3733153661,213,5.8,3738995461,178,,3733153653,56,Back,3733153659,212,9.4,3733153657,141,65.3,3733153655,140,45.6,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
