id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2516649929,405,1,2,47,47,ewsf6evtguu9j7k6js4tlgl89,1,23.4,7.6,2023-03-06T21:31:11.721Z,2023-03-08T08:17:28Z,4079425139,140,32.7,4079425137,56,Back,4079425145,213,6.2,4081897851,178,,4079425141,141,5.8,4079425143,212,9.8,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516649933,406,4,2,47,48,ewsf6evtguu9j7k6js4tlgl89,1,32.6,7.4,2023-03-06T21:31:13.149Z,2023-03-08T08:17:33Z,4079425161,285,,4079425159,265,,4079425197,233,527,4079425157,152,,4079425153,13,,4079425155,56,Back,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516649935,527,4,2,47,48,491xixnlsp75o7cr3w2gc1o0z,0,67.4,92.6,2023-03-06T21:31:13.150Z,2023-03-08T08:17:33Z,4081897981,178,,4079425185,56,Left,4079425209,233,406,4079425187,152,,4079425191,286,,4079425189,265,,4079425183,13,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650085,407,1,2,48,3,ewsf6evtguu9j7k6js4tlgl89,1,35.2,4.9,2023-03-06T21:31:28.207Z,2023-03-08T08:17:37Z,4081898063,178,,4079425929,5,,4079425947,189,,4079425937,141,43.4,4079425939,212,28.5,4079425941,213,2.0,4079425935,140,24.5,4079425931,152,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,4079425933,56,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650125,408,1,2,48,4,ewsf6evtguu9j7k6js4tlgl89,1,23.9,47.6,2023-03-06T21:31:29.492Z,2023-03-08T08:17:42Z,4081898143,178,,4079426165,141,71.4,4079426167,212,16.2,4079426169,213,1.6,4079426161,56,Back,4079426163,140,22.9,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650139,409,1,2,48,11,ewsf6evtguu9j7k6js4tlgl89,1,31.1,66.8,2023-03-06T21:31:35.558Z,2023-03-08T08:17:44Z,4079426267,141,42.2,4079426269,212,17.2,4079426261,56,Back,4079426263,140,34.8,4079426271,213,4.9,4081898235,178,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650163,410,1,2,48,13,ewsf6evtguu9j7k6js4tlgl89,0,35.3,37.4,2023-03-06T21:31:37.855Z,2023-03-08T08:17:47Z,4079426407,212,59.6,4079426409,213,5.8,4079426401,56,Right,4079426403,140,86.4,4079426411,1,,4079426399,155,,4081898297,178,,4079426405,141,0.0,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650167,411,5,2,48,18,ewsf6evtguu9j7k6js4tlgl89,0,87.4,-1.2,2023-03-06T21:31:43.176Z,2023-03-08T08:17:49Z,4079426833,233,528,4079426419,347,,4079426417,56,Right,,,,,,,,,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650225,528,5,2,48,18,491xixnlsp75o7cr3w2gc1o0z,1,12.6,101.2,2023-03-06T21:31:43.176Z,2023-03-08T08:17:49Z,4079426805,233,411,4079426797,56,Back,4079426799,347,,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650301,529,1,2,48,35,491xixnlsp75o7cr3w2gc1o0z,1,21.3,100,2023-03-06T21:31:59.948Z,2023-03-08T08:17:53Z,4079427167,213,5.9,4079427161,140,38.0,4079427159,56,Back,4079427157,107,,4079427163,141,89.6,4079427165,212,19.0,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517175423,1592,67,2,48,36,491xixnlsp75o7cr3w2gc1o0z,1,38.5,92.9,2023-03-06T21:32:01.501Z,2023-03-08T11:53:30Z,4082157705,233,1223,,,,,,,,,,,,,,,,,,,,,,1arszie3v8bks90bcetskhwfe,Adrián Butzke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517175419,1223,67,2,48,36,ewsf6evtguu9j7k6js4tlgl89,0,61.5,7.1,2023-03-06T21:32:01.502Z,2023-03-08T11:31:25Z,4082157731,233,1592,,,,,,,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650307,530,1,2,48,36,491xixnlsp75o7cr3w2gc1o0z,1,38,89.6,2023-03-06T21:32:01.518Z,2023-03-08T11:53:30Z,4079427205,141,85.4,4079427201,56,Back,4079427203,140,34.6,4081898509,178,,4079427207,212,4.6,4079427217,156,,4079427209,213,3.8,,,,1arszie3v8bks90bcetskhwfe,Adrián Butzke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650313,531,3,2,48,38,491xixnlsp75o7cr3w2gc1o0z,0,41.8,85.6,2023-03-06T21:32:02.985Z,2023-03-08T08:18:07Z,4079427231,56,Back,4081070199,465,,4079427359,233,412,4079427233,286,,4081898645,178,,,,,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650335,412,7,2,48,39,ewsf6evtguu9j7k6js4tlgl89,1,58.2,14.4,2023-03-06T21:32:03.756Z,2023-03-08T08:18:10Z,4081898693,178,,4079427345,285,,4079427351,233,531,4079427343,56,Right,4081070107,384,,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650337,413,49,2,48,40,ewsf6evtguu9j7k6js4tlgl89,1,53.4,11.3,2023-03-06T21:32:04.944Z,2023-03-08T08:18:15Z,,,,,,,,,,,,,,,,,,,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650363,414,1,2,48,40,ewsf6evtguu9j7k6js4tlgl89,1,53.4,11.3,2023-03-06T21:32:05.316Z,2023-03-08T08:18:18Z,4079427451,212,20.3,4079427453,213,2.2,4081898883,178,,4079427449,141,34.9,4079427447,140,41.6,4079427445,56,Back,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650427,415,1,2,48,44,ewsf6evtguu9j7k6js4tlgl89,1,42.9,43.9,2023-03-06T21:32:08.681Z,2023-03-08T08:18:23Z,4081899017,178,,4079427741,212,25.0,4079427743,213,1.3,4079427733,56,Back,4079427739,141,79.8,4079427737,140,48.2,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650447,416,1,2,48,52,ewsf6evtguu9j7k6js4tlgl89,1,53.1,45.7,2023-03-06T21:32:16.602Z,2023-03-08T08:18:26Z,4079427899,140,53.6,4079427897,56,Left,4081899099,178,,4079427905,213,1.6,4079427901,141,84.2,4079427903,212,26.2,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650491,417,1,2,48,55,ewsf6evtguu9j7k6js4tlgl89,1,55,86.4,2023-03-06T21:32:20.264Z,2023-03-08T08:18:30Z,4079428105,141,75.3,4079428103,140,48.1,4079428101,56,Back,4079428109,213,3.9,4081899229,178,,4079428107,212,10.5,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650519,418,1,2,48,58,ewsf6evtguu9j7k6js4tlgl89,1,49.1,69.5,2023-03-06T21:32:23.148Z,2023-03-08T08:18:33Z,4079428269,141,19.4,4079428267,140,39.7,4079428271,212,35.5,4079433129,1,,4081899275,178,,4079428273,213,4.4,4079428265,56,Back,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650525,419,43,2,49,1,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2023-03-06T21:32:26.386Z,2023-03-06T21:34:18Z,4079428289,56,Back,4079433323,144,61,,,,,,,,,,,,,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650629,420,1,2,49,6,ewsf6evtguu9j7k6js4tlgl89,1,38.8,20.8,2023-03-06T21:32:31.377Z,2023-03-08T08:18:37Z,4081899405,178,,4079428795,141,43.0,4079428791,56,Center,4079428789,155,,4079428793,140,63.7,4079428797,212,30.2,4079428799,213,0.5,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650653,421,1,2,49,15,ewsf6evtguu9j7k6js4tlgl89,1,80.1,10.4,2023-03-06T21:32:39.773Z,2023-03-08T08:18:48Z,4079428919,56,Right,4079428927,213,5.6,4081899603,178,,4079428923,141,3.4,4079428921,140,85.7,4079428925,212,7.6,,,,,,,2htuct5gfuihhhvx9trpkmj56,Y. Soma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650667,422,1,2,49,18,ewsf6evtguu9j7k6js4tlgl89,1,86.4,3.8,2023-03-06T21:32:43.025Z,2023-03-08T08:18:52Z,4079428985,140,82.7,4081899699,178,,4079428983,56,Right,4079428987,141,7.1,4079428991,213,2.6,4079428989,212,4.5,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650675,423,1,2,49,20,ewsf6evtguu9j7k6js4tlgl89,1,82.7,7.1,2023-03-06T21:32:44.661Z,2023-03-08T08:18:55Z,4079429035,141,7.7,4079429037,212,9.2,4079429039,213,3.1,4079429031,56,Right,4081899765,178,,4079429033,140,73.9,,,,,,,2htuct5gfuihhhvx9trpkmj56,Y. Soma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650711,424,1,2,49,22,ewsf6evtguu9j7k6js4tlgl89,1,73.9,7.7,2023-03-06T21:32:46.603Z,2023-03-08T08:18:58Z,4079429207,212,9.7,4079429203,141,20.6,4081899849,178,,4079429211,213,2.0,4079429195,56,Right,4079429199,140,70.0,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650765,425,1,2,49,25,ewsf6evtguu9j7k6js4tlgl89,1,72.1,16.3,2023-03-06T21:32:49.542Z,2023-03-08T08:19:01Z,4079429485,212,9.6,4079429483,141,5.5,4081899985,178,,4079429481,140,78.0,4079429479,56,Right,4079429487,213,5.4,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650781,426,1,2,49,29,ewsf6evtguu9j7k6js4tlgl89,1,71.3,35.9,2023-03-06T21:32:54.108Z,2023-03-08T08:19:04Z,4079429561,212,13.2,4079429559,141,54.2,4079429563,213,1.9,4079429557,140,67.2,4081900075,178,,4079429555,56,Center,,,,,,,2htuct5gfuihhhvx9trpkmj56,Y. Soma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650809,427,1,2,49,32,ewsf6evtguu9j7k6js4tlgl89,1,69,56.4,2023-03-06T21:32:56.769Z,2023-03-08T08:19:07Z,4079429713,140,65.2,4079429709,56,Center,4079429717,212,10.8,4079429719,213,2.0,4079429715,141,71.1,4081900117,178,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650823,428,1,2,49,34,ewsf6evtguu9j7k6js4tlgl89,1,67.3,71.9,2023-03-06T21:32:58.796Z,2023-03-08T08:19:09Z,4079429769,212,17.6,4079429767,141,91.2,4079429763,56,Left,4079429771,213,0.8,4081900171,178,,4079429765,140,78.5,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650845,429,1,2,49,36,ewsf6evtguu9j7k6js4tlgl89,1,74.5,89,2023-03-06T21:33:01.204Z,2023-03-08T08:19:13Z,4079429895,213,3.4,4079429889,140,63.5,4079429891,141,84.5,4079429893,212,11.9,4079429887,56,Left,4081900271,178,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650903,430,1,2,49,39,ewsf6evtguu9j7k6js4tlgl89,1,64.5,81.6,2023-03-06T21:33:03.819Z,2023-03-08T08:19:16Z,4079430207,56,Center,4079430209,140,67.7,4079430213,212,26.1,4079430211,141,43.6,4081900341,178,,4079430215,213,4.8,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650931,431,1,2,49,43,ewsf6evtguu9j7k6js4tlgl89,1,65.9,33.4,2023-03-06T21:33:08.308Z,2023-03-08T08:19:20Z,4079430399,56,Center,4079430405,212,8.7,4079430407,213,2.9,4081900407,178,,4079430401,140,57.9,4079430403,141,36.8,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650959,432,1,2,49,47,ewsf6evtguu9j7k6js4tlgl89,1,60.4,40.1,2023-03-06T21:33:11.568Z,2023-03-08T08:19:24Z,4081900451,178,,4079430545,141,70.7,4079430541,56,Center,4079430543,140,54.3,4079430547,212,21.8,4079430549,213,1.9,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516651011,433,1,2,49,50,ewsf6evtguu9j7k6js4tlgl89,1,58.9,68.1,2023-03-06T21:33:15.269Z,2023-03-08T08:19:39Z,4079431313,154,,4079430825,140,86.9,4079430831,213,5.6,4079430833,1,,4079431311,210,13,4079430823,56,Center,4081900523,178,,4079430817,155,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,4079430829,212,4079430827,141,39.2,29.9,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2516651015,434,13,2,49,53,ewsf6evtguu9j7k6js4tlgl89,1,86.9,29.9,2023-03-06T21:33:17.894Z,2023-03-08T08:19:39Z,4079431331,108,,4079431333,328,,4079431011,20,,4081900807,388,,4079431323,55,433,4079431321,154,,4079431335,391,,4079430839,22,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,4079431317,75,4079431319,29,,,4079430841,63,,4079430843,56,Center,4079431337,230,98.9,,4079431339,231,46.8,4079431329,103,4079431327,102,,,,,,,,,,37.5,30.4,,,,,
2516651025,435,5,2,49,54,ewsf6evtguu9j7k6js4tlgl89,0,100.6,29,2023-03-06T21:33:19.181Z,2023-03-08T08:19:43Z,4079430971,233,532,4079430911,56,Center,4079430913,346,,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516650987,532,5,2,49,54,491xixnlsp75o7cr3w2gc1o0z,1,-0.6,71,2023-03-06T21:33:19.181Z,2023-03-08T08:19:43Z,4079430709,56,Back,4079430711,346,,4079430941,233,435,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516651241,533,1,2,50,21,491xixnlsp75o7cr3w2gc1o0z,0,4.2,57.9,2023-03-06T21:33:46.344Z,2023-03-08T08:19:48Z,4079432115,141,78.8,4079432129,74,,4079432117,212,46.3,4079432109,155,,4079432119,213,0.3,4079432107,124,,4079432111,56,Back,4079432123,1,,1k5y6mool4qz2xtg6mp892vh1,Marafona,4079432113,140,,,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516651247,534,4,2,50,24,491xixnlsp75o7cr3w2gc1o0z,1,44,81,2023-03-06T21:33:48.823Z,2023-03-08T08:19:54Z,4079432233,233,436,4079432153,294,,4079432151,13,,4079432159,286,,4079432157,152,,4079432155,56,Back,,,,,,,1arszie3v8bks90bcetskhwfe,Adrián Butzke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516651255,436,4,2,50,24,ewsf6evtguu9j7k6js4tlgl89,0,56,19,2023-03-06T21:33:48.824Z,2023-03-08T08:19:54Z,4079432191,294,,4079432189,13,,4079432193,56,Right,4079432197,285,,4079432195,152,,4079432257,233,534,4081901087,178,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516651383,535,1,2,50,37,491xixnlsp75o7cr3w2gc1o0z,1,42.8,76.2,2023-03-06T21:34:02.313Z,2023-03-08T08:19:58Z,4079432875,140,33.1,4079432879,212,22.1,4079432869,5,,4079432877,141,47.3,4079432881,213,4.2,4079432873,56,Back,4079432871,152,,4081901171,178,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516651439,536,1,2,50,42,491xixnlsp75o7cr3w2gc1o0z,1,35.6,37.9,2023-03-06T21:34:06.779Z,2023-03-08T08:20:03Z,4079433099,56,Back,4079433105,141,8.3,4081901351,178,,4079433109,213,5.1,4079433107,212,21.8,4079433103,140,43.6,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516651443,537,1,2,50,45,491xixnlsp75o7cr3w2gc1o0z,0,44,8.5,2023-03-06T21:34:09.920Z,2023-03-08T08:20:07Z,4079433139,141,7.9,4079433137,140,62.7,4081901445,178,,4079433135,56,Right,4079433141,212,19.6,4079433143,213,6.3,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516651445,437,8,2,50,46,ewsf6evtguu9j7k6js4tlgl89,1,34.8,97.2,2023-03-06T21:34:10.806Z,2023-03-08T08:20:12Z,4081072373,385,,4081901541,178,,4079433145,56,Back,,,,,,,,,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516651453,438,5,2,50,47,ewsf6evtguu9j7k6js4tlgl89,0,37.4,100.8,2023-03-06T21:34:11.906Z,2023-03-08T08:20:17Z,4079433291,233,538,4079433181,56,Back,4079433183,347,,,,,,,,,,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516651469,538,5,2,50,47,491xixnlsp75o7cr3w2gc1o0z,1,62.6,-0.8,2023-03-06T21:34:11.906Z,2023-03-08T08:20:16Z,4079433283,233,438,4079433257,56,Right,4079433259,347,,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516651555,539,1,2,51,3,491xixnlsp75o7cr3w2gc1o0z,1,60.5,0,2023-03-06T21:34:28.138Z,2023-03-08T08:20:19Z,4079433713,56,Right,4079433721,213,0.2,4079433723,1,,4079433711,107,,4079433719,212,25.0,4079433717,141,7.1,4079433715,140,83.6,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516651571,540,1,2,51,5,491xixnlsp75o7cr3w2gc1o0z,1,83.6,7.1,2023-03-06T21:34:29.994Z,2023-03-08T08:20:23Z,4079433797,141,7.3,4079433799,212,10.9,4079433801,213,3.1,4079433793,56,Right,4081901765,178,,4079433795,140,73.2,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516651577,541,1,2,51,7,491xixnlsp75o7cr3w2gc1o0z,1,74.8,7.4,2023-03-06T21:34:31.640Z,2023-03-08T08:20:27Z,4079433825,212,6.1,4081901809,178,,4079433827,213,0.9,4079433819,56,Right,4079433823,141,14.6,4079433821,140,78.2,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516651581,542,1,2,51,7,491xixnlsp75o7cr3w2gc1o0z,0,78.2,14.6,2023-03-06T21:34:32.224Z,2023-03-08T08:20:34Z,4079433847,141,12.7,4079433843,56,Right,4079433863,213,5.9,4079433861,212,3.1,4081901977,178,,4079433845,140,80.9,4079434223,286,,4079434219,233,439,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,4079434217,236,4079434209,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516651591,439,74,2,51,7,ewsf6evtguu9j7k6js4tlgl89,1,15.9,87.5,2023-03-06T21:34:32.412Z,2023-03-08T08:20:37Z,4081902113,178,,4079433961,233,542,4079433889,56,Back,4079433891,285,,,,,,,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516651611,440,49,2,51,9,ewsf6evtguu9j7k6js4tlgl89,1,26.7,94.2,2023-03-06T21:34:33.661Z,2023-03-08T08:20:47Z,,,,,,,,,,,,,,,,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516651637,441,1,2,51,10,ewsf6evtguu9j7k6js4tlgl89,1,31.3,96.3,2023-03-06T21:34:35.454Z,2023-03-08T08:20:50Z,4079434085,212,18.8,4079434087,213,5.1,4079434079,56,Back,4081902311,178,,4079434083,141,70.5,4079434081,140,37.7,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516651653,442,1,2,51,12,ewsf6evtguu9j7k6js4tlgl89,1,38.9,69.5,2023-03-06T21:34:37.400Z,2023-03-08T08:20:53Z,4079434159,212,11.9,4079434161,213,4.3,4079434157,141,53.7,4079434153,56,Back,4081902373,178,,4079434155,140,34.0,,,,,,,edk9jemtelz51uoob4quyd4kq,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516651657,443,1,2,51,14,ewsf6evtguu9j7k6js4tlgl89,0,34,53.7,2023-03-06T21:34:38.892Z,2023-03-08T08:20:59Z,4079434185,213,0.6,4079434179,140,39.1,4081902525,178,,4079434177,56,Back,4079434181,141,59.3,4079434183,212,6.6,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516651671,543,61,2,51,14,491xixnlsp75o7cr3w2gc1o0z,1,69,57.6,2023-03-06T21:34:39.123Z,2023-03-08T08:21:03Z,4079434213,56,Center,4081902653,178,,,,,,,,,,,,,,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516651687,444,4,2,51,17,ewsf6evtguu9j7k6js4tlgl89,1,33,55.4,2023-03-06T21:34:41.929Z,2023-03-08T08:21:20Z,4079434383,285,,4079434303,265,,4079434379,233,544,4079434301,152,,4079434299,56,Back,4079434297,13,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516651695,544,4,2,51,17,491xixnlsp75o7cr3w2gc1o0z,0,67,44.6,2023-03-06T21:34:41.930Z,2023-03-08T08:21:20Z,4079434329,13,,4079434335,265,,4079434337,286,,4081903093,178,,4079434333,152,,4079434395,233,444,4079434331,56,Center,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516651729,445,1,2,51,22,ewsf6evtguu9j7k6js4tlgl89,1,32.9,67.4,2023-03-06T21:34:46.777Z,2023-03-08T08:21:23Z,4079434543,141,86.8,4079437571,189,,4079434535,5,,4079434541,140,41.7,4079434545,212,16.1,4081903187,178,,4079434547,213,1.0,4079434537,152,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,4079434539,56,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516651741,446,1,2,51,26,ewsf6evtguu9j7k6js4tlgl89,1,64.8,84.5,2023-03-06T21:34:51.300Z,2023-03-08T08:21:31Z,4079434605,141,80.9,4081903443,178,,4079434601,56,Left,4079434603,140,67.9,4079434607,212,4.1,4079434609,213,5.6,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516651745,447,1,2,51,27,ewsf6evtguu9j7k6js4tlgl89,1,67.9,80.9,2023-03-06T21:34:52.028Z,2023-03-08T08:21:36Z,4081903607,178,,4079434635,141,79.5,4079434633,140,61.0,4079434631,56,Left,4079434639,213,3.3,4079434637,212,7.3,,,,,,,2htuct5gfuihhhvx9trpkmj56,Y. Soma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
