id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/11/value,qualifier/15/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2475733021,324,4,1,39,41,22mo7qbsnyi8wtucpvhgvhw2q,0,79.8,38.9,2022-10-22T17:43:25.472Z,2022-10-25T10:42:36Z,3863815517,265,,3863815519,286,,3863815511,13,,3871298125,178,,3863815595,233,317,3863815515,152,,3863815513,56,Center,,,,5bl0qe7l7juksox3s4u76hxat,J. Léa Siliki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475733419,318,1,1,40,1,26t6lvlpql4w5wu1ih73qpy36,1,22.4,57.8,2022-10-22T17:43:45.399Z,2022-10-25T10:42:39Z,3863817523,5,,3863817525,155,,3863817745,189,,3863817535,140,47.2,3863817545,212,45.9,3863817531,56,Back,3863817547,213,5.3,3863817541,141,2.2,5nlzolv5bg03eiopba58rs251,Matheus,3871298207,178,3863817529,152,,3863817553,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475733427,319,4,1,40,5,26t6lvlpql4w5wu1ih73qpy36,1,58,10.8,2022-10-22T17:43:49.084Z,2022-10-25T10:42:44Z,3863817599,56,Right,3863817597,294,,3863817709,233,325,3863817601,152,,3863817595,13,,3863817603,286,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475733435,325,4,1,40,5,22mo7qbsnyi8wtucpvhgvhw2q,0,42,89.2,2022-10-22T17:43:49.085Z,2022-10-25T10:42:44Z,3871298329,178,,3863817649,56,Back,3863817653,285,,3863817647,294,,3863817721,233,319,3863817651,152,,3863817645,13,,,,,195o7hchielt14ic49r3k06sq,Serginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475733865,320,1,1,40,26,26t6lvlpql4w5wu1ih73qpy36,1,58,6.5,2022-10-22T17:44:09.841Z,2022-10-25T10:42:52Z,3863819745,56,Back,3863819751,212,18.6,3863820003,189,,3863819743,152,,3871298535,178,,3863819739,5,,3863819747,140,41.1,3863819749,141,14.9,dq41kziilg4jki9erxel9d3ze,Fabiano,3863819753,213,,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,
2475733905,321,1,1,40,28,26t6lvlpql4w5wu1ih73qpy36,1,34.5,17.7,2022-10-22T17:44:12.004Z,2022-10-25T10:42:58Z,3863819951,141,58.8,3863819947,56,Back,3863819955,213,1.7,3863819949,140,31.6,3863819953,212,28.1,3871298695,178,,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475734035,322,1,1,40,32,26t6lvlpql4w5wu1ih73qpy36,1,29.5,55.8,2022-10-22T17:44:16.341Z,2022-10-25T10:43:05Z,3863820597,212,27.5,3863820591,56,Back,3863820599,213,4.8,3871298805,178,,3863820595,141,15.6,3863820593,140,32.6,,,,,,,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475734087,323,1,1,40,40,26t6lvlpql4w5wu1ih73qpy36,1,41.2,12.5,2022-10-22T17:44:24.214Z,2022-10-25T10:43:11Z,3871298961,178,,3863820857,212,29.0,3863820845,56,Back,3863820861,213,2.5,3863820849,140,18.5,3863820853,141,36.7,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475734123,324,1,1,40,44,26t6lvlpql4w5wu1ih73qpy36,1,20.6,36.4,2022-10-22T17:44:27.705Z,2022-10-25T10:43:16Z,3863821057,140,33.8,3863821059,141,95.7,3871299005,178,,3863821065,1,,3863821063,213,1.2,3863821055,56,Back,3863821053,155,,3863821061,212,42.6,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475734161,325,1,1,40,48,26t6lvlpql4w5wu1ih73qpy36,1,35.1,95.4,2022-10-22T17:44:31.658Z,2022-10-25T10:43:17Z,3863821299,56,Back,3863821305,212,14.9,3863821303,141,82.1,3871299027,178,,3863821307,213,5.6,3863821301,140,46.4,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475734169,326,50,1,40,49,26t6lvlpql4w5wu1ih73qpy36,1,46.5,74.5,2022-10-22T17:44:33.285Z,2022-10-25T10:43:47Z,3863821327,56,Back,3863821329,286,,3863824617,233,332,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475734819,332,7,1,40,50,22mo7qbsnyi8wtucpvhgvhw2q,0,53.5,25.5,2022-10-22T17:44:33.778Z,2022-10-25T10:43:54Z,3863824607,233,326,3863824591,56,Center,3863824593,285,,3870073377,383,,3871299539,178,,,,,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476912817,767,61,1,40,50,26t6lvlpql4w5wu1ih73qpy36,1,44.8,78.7,2022-10-22T17:44:33.826Z,2022-10-25T10:43:57Z,3870073503,56,Back,3871299581,178,,,,,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477148319,1048,67,1,40,51,22mo7qbsnyi8wtucpvhgvhw2q,1,44.7,33.1,2022-10-22T17:44:35.212Z,2022-10-25T13:41:02Z,3871347565,233,989,,,,,,,,,,,,,,,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477148317,989,67,1,40,51,26t6lvlpql4w5wu1ih73qpy36,0,55.3,66.9,2022-10-22T17:44:35.213Z,2022-10-25T11:18:08Z,3871347571,233,1048,,,,,,,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475734207,326,1,1,40,51,22mo7qbsnyi8wtucpvhgvhw2q,0,44.2,32.4,2022-10-22T17:44:35.240Z,2022-10-25T13:41:03Z,3863821499,141,35.1,3863821501,212,8.5,3871299655,178,,3863821497,140,52.1,3863821495,56,Center,3863821503,213,0.2,3863828209,155,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475734187,327,1,1,40,52,26t6lvlpql4w5wu1ih73qpy36,0,44.9,62.1,2022-10-22T17:44:35.779Z,2022-10-25T10:44:10Z,3863821403,140,53.3,3863821405,141,64.0,3863821399,3,,3863821409,213,0.1,3863821401,56,Center,3863821407,212,8.9,3871299747,178,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475734243,327,61,1,40,52,22mo7qbsnyi8wtucpvhgvhw2q,1,46.1,33.7,2022-10-22T17:44:36.457Z,2022-10-25T10:44:19Z,3863821629,56,Back,3871299829,21,,3871299831,178,,,,,,,,,,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475734425,328,43,1,40,57,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-10-22T17:44:40.905Z,2022-10-22T17:47:06Z,3863822553,286,0,3863834949,144,3,3863822551,56,Back,,,,,,,,,,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475734269,328,43,1,40,57,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-10-22T17:44:40.905Z,2022-10-22T17:46:35Z,3863821785,285,0,3863821783,56,Center,3863832479,144,45,3863822587,233,328,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475734503,329,1,1,41,6,22mo7qbsnyi8wtucpvhgvhw2q,1,95.7,16.2,2022-10-22T17:44:50.435Z,2022-10-25T10:44:23Z,3871299979,178,,3863822975,141,4.0,3863822973,140,87.7,3863822977,212,11.8,3863822971,56,Right,3863822979,213,3.9,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475734517,330,1,1,41,10,22mo7qbsnyi8wtucpvhgvhw2q,0,94.4,12.8,2022-10-22T17:44:54.290Z,2022-10-25T10:44:29Z,3863823043,213,1.5,3863823035,56,Center,3871300161,178,,3863823041,212,21.4,3863823037,140,95.1,3863823039,141,44.2,3870074509,224,,3863823031,2,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,3870074511,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475734555,329,12,1,41,11,26t6lvlpql4w5wu1ih73qpy36,1,4.8,56.1,2022-10-22T17:44:55.254Z,2022-10-25T10:44:34Z,3863823247,56,Back,3863823255,213,1.6,3863823249,140,3.9,3863823253,212,31.2,3863823251,141,100.0,3871300237,178,,3863823311,167,,,,,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475734561,330,5,1,41,13,26t6lvlpql4w5wu1ih73qpy36,0,4.5,101.8,2022-10-22T17:44:56.834Z,2022-10-25T10:44:36Z,3863823283,56,Back,3863823285,347,,3863823713,233,331,,,,,,,,,,,,,,,,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475734631,331,5,1,41,13,22mo7qbsnyi8wtucpvhgvhw2q,1,95.5,-1.8,2022-10-22T17:44:56.834Z,2022-10-25T10:44:36Z,3863823643,347,,3863823689,233,330,3863823641,56,Right,,,,,,,,,,,,,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475734949,333,1,1,41,31,22mo7qbsnyi8wtucpvhgvhw2q,1,91.8,0,2022-10-22T17:45:14.778Z,2022-10-25T10:44:40Z,3863825243,140,93.9,3863825245,141,12.3,3863825249,213,1.3,3863825241,56,Right,3863825247,212,9.5,3863825239,107,,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475734955,334,1,1,41,34,22mo7qbsnyi8wtucpvhgvhw2q,0,96.8,5.9,2022-10-22T17:45:18.357Z,2022-10-25T10:44:58Z,3871300647,178,,3863825263,140,96.8,3863825347,286,,3863825341,236,,3863825265,141,9.2,3863825261,56,Right,3863825269,213,1.6,3863825267,212,2.2,5bl0qe7l7juksox3s4u76hxat,J. Léa Siliki,3863825343,233,,,,,,,,,,,,,,,,,,,,,,,331,,,,,,,,,,,,,,,
2475734967,331,74,1,41,35,26t6lvlpql4w5wu1ih73qpy36,1,1.9,95.9,2022-10-22T17:45:18.487Z,2022-10-25T10:45:07Z,3863825363,233,334,3863825309,285,,3871300845,178,,3863825307,56,Back,,,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475734983,332,5,1,41,35,26t6lvlpql4w5wu1ih73qpy36,0,3.7,101.5,2022-10-22T17:45:18.938Z,2022-10-25T10:45:10Z,3863825743,233,335,3863825393,347,,3863825389,56,Back,,,,,,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475735029,335,5,1,41,35,22mo7qbsnyi8wtucpvhgvhw2q,1,96.3,-1.5,2022-10-22T17:45:18.938Z,2022-10-25T10:45:10Z,3863825697,56,Right,3863825701,347,,3863825739,233,332,,,,,,,,,,,,,,,,5bl0qe7l7juksox3s4u76hxat,J. Léa Siliki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475735057,336,1,1,41,40,22mo7qbsnyi8wtucpvhgvhw2q,1,91.5,0,2022-10-22T17:45:23.914Z,2022-10-25T10:45:13Z,3863825855,141,4.4,3863825853,140,83.8,3863825849,107,,3863825857,212,9.0,3863825851,56,Right,3863825859,213,2.7,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475735097,337,1,1,41,41,22mo7qbsnyi8wtucpvhgvhw2q,1,83.8,4.6,2022-10-22T17:45:24.800Z,2022-10-25T10:45:17Z,3863826079,212,8.1,3863826077,141,14.6,3863826073,56,Right,3863826075,140,88.0,3871300993,178,,3863826081,213,1.0,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475735099,338,50,1,41,43,22mo7qbsnyi8wtucpvhgvhw2q,1,88.8,15.4,2022-10-22T17:45:26.545Z,2022-10-25T10:45:24Z,3863826203,233,333,3863826087,286,,3863826085,56,Right,,,,,,,,,,,,,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475735089,333,7,1,41,43,26t6lvlpql4w5wu1ih73qpy36,0,11.2,84.6,2022-10-22T17:45:26.575Z,2022-10-25T10:45:26Z,3870074743,385,,3863826035,56,Back,3863826179,233,338,3871301191,178,,3863826039,285,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475735121,339,61,1,41,43,22mo7qbsnyi8wtucpvhgvhw2q,1,89,16.8,2022-10-22T17:45:26.846Z,2022-10-25T10:45:33Z,3871301383,178,,3863826171,56,Right,,,,,,,,,,,,,,,,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475735135,334,49,1,41,44,26t6lvlpql4w5wu1ih73qpy36,1,13.8,84.8,2022-10-22T17:45:27.786Z,2022-10-25T10:45:39Z,,,,,,,,,,,,,,,,,,,,,,,,,e5xv1rmy69kwuxjxin653ojqh,Abel Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475735203,335,1,1,41,44,26t6lvlpql4w5wu1ih73qpy36,1,13.8,84.8,2022-10-22T17:45:27.864Z,2022-10-25T10:45:43Z,3863826599,141,89.9,3863826605,213,0.7,3863826603,212,5.5,3863826595,140,17.9,3863826589,56,Back,3871301615,178,,,,,,,,e5xv1rmy69kwuxjxin653ojqh,Abel Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475735213,336,4,1,41,46,26t6lvlpql4w5wu1ih73qpy36,1,23.3,89.6,2022-10-22T17:45:29.795Z,2022-10-25T10:45:55Z,3863826645,56,Back,3863826643,294,,3863826747,233,340,3863826647,152,,3863826641,13,,3863826649,285,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475735217,340,4,1,41,46,22mo7qbsnyi8wtucpvhgvhw2q,0,76.7,10.4,2022-10-22T17:45:29.796Z,2022-10-25T10:45:54Z,3863826773,233,336,3863826661,56,Right,3863826665,286,,3863826663,152,,3863826657,13,,3871301851,178,,3863826659,294,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475735563,337,1,1,42,5,26t6lvlpql4w5wu1ih73qpy36,1,21.9,91.1,2022-10-22T17:45:48.996Z,2022-10-25T10:46:57Z,3863828371,212,20.1,3863828363,152,,3863828365,56,Back,3863828361,5,,3863828369,141,63.9,3863828367,140,14.5,3863828373,213,4.3,3871303267,178,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475735629,338,1,1,42,8,26t6lvlpql4w5wu1ih73qpy36,1,14.1,63.1,2022-10-22T17:45:51.562Z,2022-10-25T10:47:00Z,3863828715,212,15.1,3863828713,141,45.8,3871303365,178,,3863828717,213,4.0,3863828711,140,5.1,3863828709,56,Back,,,,,,,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475735683,339,1,1,42,12,26t6lvlpql4w5wu1ih73qpy36,1,5.5,39.4,2022-10-22T17:45:55.834Z,2022-10-25T10:47:06Z,3863829003,56,Back,3863829021,213,4.5,3871303469,178,,3863829011,141,22.1,3863829017,212,12.1,3863829007,140,2.9,,,,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475735761,340,1,1,42,15,26t6lvlpql4w5wu1ih73qpy36,0,5.1,22.4,2022-10-22T17:45:58.738Z,2022-10-25T10:47:09Z,3863829503,155,,3863829505,56,Back,3863829515,213,0.3,3863829513,212,47.7,3863829517,1,,3863829511,141,41.0,3871303541,178,,3863829507,140,48.9,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475735777,341,44,1,42,18,22mo7qbsnyi8wtucpvhgvhw2q,1,50.9,55.4,2022-10-22T17:46:01.745Z,2022-10-25T13:41:03Z,3863829579,56,Center,3863829635,233,341,3863829581,286,,,,,,,,,,,,,,,,,2zu7x3ge1bkly3l57je95laeh,Lucas Áfrico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475735771,341,44,1,42,18,26t6lvlpql4w5wu1ih73qpy36,0,49.1,44.6,2022-10-22T17:46:01.746Z,2022-10-25T10:47:13Z,3863829657,233,341,3863829541,56,Back,3863829543,285,,,,,,,,,,,,,,,,,e5xv1rmy69kwuxjxin653ojqh,Abel Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475735791,342,1,1,42,18,22mo7qbsnyi8wtucpvhgvhw2q,0,53.8,54,2022-10-22T17:46:01.799Z,2022-10-25T13:41:03Z,3871303699,388,,3863829681,212,18.3,3863829673,3,,3863829675,56,Center,3863829683,213,5.9,3863829679,141,43.3,3863829677,140,69.8,,,,2zu7x3ge1bkly3l57je95laeh,Lucas Áfrico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475735895,342,1,1,42,20,26t6lvlpql4w5wu1ih73qpy36,1,31.4,60,2022-10-22T17:46:03.778Z,2022-10-25T10:47:20Z,3863830263,141,90.8,3863830265,212,21.6,3863830259,56,Back,3863830257,3,,3863830261,140,36.5,3863830267,213,1.3,3871303867,178,,,,,5bo84b7398nyv87ztwd8wxh3p,Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475735903,343,4,1,42,24,26t6lvlpql4w5wu1ih73qpy36,1,39.2,91.8,2022-10-22T17:46:08.055Z,2022-10-25T10:47:32Z,3863830323,233,343,3863830317,152,,3863830319,286,,3863830311,13,,3863830315,56,Back,3863830313,294,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475735887,343,4,1,42,24,22mo7qbsnyi8wtucpvhgvhw2q,0,60.8,8.2,2022-10-22T17:46:08.056Z,2022-10-25T10:47:32Z,3863830209,285,,3871304129,178,,3863830199,13,,3863830203,56,Right,3863830635,233,343,3863830507,294,,3863830205,152,,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475736049,344,1,1,42,31,26t6lvlpql4w5wu1ih73qpy36,1,39.7,89.7,2022-10-22T17:46:14.984Z,2022-10-25T10:47:36Z,3863831015,213,4.0,3863831013,212,9.1,3863831003,5,,3863831005,152,,3863831009,140,34.0,3863831007,56,Back,3871304235,178,,3863831011,141,79.6,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475736105,345,1,1,42,34,26t6lvlpql4w5wu1ih73qpy36,1,34.1,70,2022-10-22T17:46:17.929Z,2022-10-25T10:47:41Z,3863831307,141,49.9,3863831309,212,16.7,3863831311,213,4.1,3871304333,178,,3863831305,140,25.0,3863831303,56,Back,,,,,,,5bo84b7398nyv87ztwd8wxh3p,Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475736143,346,1,1,42,37,26t6lvlpql4w5wu1ih73qpy36,1,25.5,38.3,2022-10-22T17:46:20.848Z,2022-10-25T10:47:50Z,3863831475,140,24.1,3863831473,56,Back,3863831481,213,4.6,3863831477,141,13.7,3863831479,212,16.8,3871304527,178,,,,,,,,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475736189,347,1,1,42,39,26t6lvlpql4w5wu1ih73qpy36,0,27.2,9.1,2022-10-22T17:46:23.362Z,2022-10-25T10:47:53Z,3863831763,213,0.5,3863831765,1,,3863831751,155,,3863831759,212,37.0,3863831757,141,33.1,3871304561,178,,3863831753,56,Center,3863831755,140,58.8,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475736199,344,44,1,42,42,22mo7qbsnyi8wtucpvhgvhw2q,1,40.9,66.8,2022-10-22T17:46:25.760Z,2022-10-25T13:41:04Z,3863831809,233,348,3863831789,285,,3863831787,56,Back,,,,,,,,,,,,,,,,2zu7x3ge1bkly3l57je95laeh,Lucas Áfrico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475736203,348,44,1,42,42,26t6lvlpql4w5wu1ih73qpy36,0,59.1,33.2,2022-10-22T17:46:25.761Z,2022-10-25T10:47:57Z,3863831805,286,,3863831881,233,344,3863831803,56,Center,,,,,,,,,,,,,,,,e5xv1rmy69kwuxjxin653ojqh,Abel Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475736205,345,1,1,42,42,22mo7qbsnyi8wtucpvhgvhw2q,1,41.5,66.4,2022-10-22T17:46:25.898Z,2022-10-25T13:41:04Z,3863831851,213,6.2,3863831845,141,65.8,3863831833,3,,3871304837,178,,3863831849,212,10.1,3863831839,140,51.1,3863831837,56,Center,,,,2zu7x3ge1bkly3l57je95laeh,Lucas Áfrico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475736231,346,49,1,42,43,22mo7qbsnyi8wtucpvhgvhw2q,1,54.3,63,2022-10-22T17:46:27.323Z,2022-10-25T10:48:08Z,,,,,,,,,,,,,,,,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475736271,347,1,1,42,43,22mo7qbsnyi8wtucpvhgvhw2q,1,54.3,63,2022-10-22T17:46:27.385Z,2022-10-25T10:48:12Z,3871305083,178,,3863832233,141,85.0,3863832237,212,15.5,3863832239,213,1.3,3863832231,140,58.1,3863832229,56,Left,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475736339,348,1,1,42,49,22mo7qbsnyi8wtucpvhgvhw2q,1,64.2,84.8,2022-10-22T17:46:33.065Z,2022-10-25T10:48:16Z,3863832587,212,9.0,3863832581,56,Center,3863832589,213,4.4,3863832585,141,72.4,3871305195,178,,3863832583,140,61.3,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475736357,349,1,1,42,51,22mo7qbsnyi8wtucpvhgvhw2q,1,62.5,81.2,2022-10-22T17:46:35.306Z,2022-10-25T10:48:21Z,3871305301,178,,3863832687,212,6.2,3863832689,213,4.9,3863832677,56,Center,3863832679,140,63.7,3863832683,141,72.3,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475736445,350,1,1,42,53,22mo7qbsnyi8wtucpvhgvhw2q,1,64.8,74.1,2022-10-22T17:46:37.433Z,2022-10-25T10:48:26Z,3863833067,213,1.5,3863833061,140,65.3,3863833065,212,12.5,3863833063,141,92.4,3863833059,56,Left,3871305363,178,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475736485,351,1,1,42,58,22mo7qbsnyi8wtucpvhgvhw2q,1,64.1,92,2022-10-22T17:46:42.193Z,2022-10-25T10:48:29Z,3863833271,141,92.7,3863833273,212,9.7,3863833275,213,3.1,3863833269,140,54.9,3871305501,178,,3863833267,56,Left,,,,,,,195o7hchielt14ic49r3k06sq,Serginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475736569,352,1,1,43,1,22mo7qbsnyi8wtucpvhgvhw2q,1,54.9,92.7,2022-10-22T17:46:44.715Z,2022-10-25T10:48:34Z,3863833773,213,4.4,3863833767,140,44.9,3863833769,141,48.4,3871305591,178,,3863833765,56,Back,3863833771,212,31.9,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
