id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist
2493746597,111,3,1,12,25,ewsf6evtguu9j7k6js4tlgl89,0,64,16.8,2022-12-28T19:13:01.291Z,2022-12-30T13:06:06Z,3960554543,178,,3958798959,286,,3958798957,56,Right,3958798971,233,111,3959418205,465,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746591,111,7,1,12,25,co1i764h6b02husae71w6scs8,0,36,83.2,2022-12-28T19:13:01.330Z,2022-12-30T13:06:19Z,3958798965,233,111,3960554623,178,,3958798935,56,Back,3959418267,384,,3958798937,285,,,,,,,,,,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746601,112,43,1,12,29,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2022-12-28T19:13:05.670Z,2022-12-28T19:52:22Z,3958836773,144,49,,,,,,,,,,,,,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746615,113,1,1,12,31,ewsf6evtguu9j7k6js4tlgl89,1,66,42.1,2022-12-28T19:13:06.892Z,2022-12-30T13:06:27Z,3958799055,213,1.1,3960554695,178,,3958799053,212,27.9,3958799047,56,Center,3958799049,140,78.6,3958799051,141,78.3,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746617,114,1,1,12,33,ewsf6evtguu9j7k6js4tlgl89,0,84.5,78.8,2022-12-28T19:13:09.784Z,2022-12-30T13:06:31Z,3958799061,155,,3959426707,72,,3958799077,213,5.0,3958799069,141,46.4,3958799063,56,Center,3959426705,224,,3960554729,178,,3958799059,2,,6uubxxvwp558g19wxmprfqtw5,Derick Poloni,3958799073,212,23.1,3958799065,140,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746623,112,44,1,12,35,co1i764h6b02husae71w6scs8,1,9.6,50.2,2022-12-28T19:13:11.183Z,2022-12-30T14:06:12Z,3958799091,285,,3958799089,56,Back,3958799137,233,115,,,,,,,,,,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746633,115,44,1,12,35,ewsf6evtguu9j7k6js4tlgl89,0,90.4,49.8,2022-12-28T19:13:11.184Z,2022-12-30T13:06:35Z,3958799145,233,112,3958799123,56,Center,3958799125,286,,,,,,,,,,,,,,,,,cwd95dwww2bs1d9wzjpw3ydx,Rafael Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746625,113,12,1,12,35,co1i764h6b02husae71w6scs8,1,9.6,47.7,2022-12-28T19:13:11.272Z,2022-12-30T14:06:12Z,3958799105,213,1.1,3958799099,140,12.1,3958799097,56,Back,3958799101,141,56.2,3958799111,15,,3960554851,388,,3958799103,212,6.3,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746643,116,13,1,12,37,ewsf6evtguu9j7k6js4tlgl89,1,86,47.4,2022-12-28T19:13:13.107Z,2022-12-30T13:07:19Z,3958799593,103,2.8,3958799605,147,44.0,3958799591,102,32.1,3958799607,230,98.8,3960555103,388,,3958799189,17,,3958799597,108,,3958799589,75,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,3958799603,146,87.6,3958799191,56,Center,3958799595,215,,3958799601,458,,3958799599,328,3958799481,153,3958799609,231,48.4,3958799477,72,3958799187,22,,,,,,,,,,,,,,,,,
2493746641,114,49,1,12,37,co1i764h6b02husae71w6scs8,1,9.1,57.5,2022-12-28T19:13:13.812Z,2022-12-30T13:07:28Z,,,,,,,,,,,,,,,,,,,,,,,,,3q1nhus52rnkt6nwvqmpb1ct0,Klismahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746649,115,1,1,12,38,co1i764h6b02husae71w6scs8,1,9.1,57.5,2022-12-28T19:13:14.444Z,2022-12-30T13:07:39Z,3960555257,178,,3958799235,212,23.7,3958799231,140,31.1,3958799229,56,Back,3958799227,157,,3958799239,1,,3958799237,213,0.2,3958799233,141,65.2,3q1nhus52rnkt6nwvqmpb1ct0,Klismahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494083031,1094,67,1,12,39,co1i764h6b02husae71w6scs8,1,31.2,65.9,2022-12-28T19:13:15.785Z,2022-12-30T14:06:13Z,3960585205,233,1104,,,,,,,,,,,,,,,,,,,,,,1c0ymbcylpp4ty7n34inspffu,Luquinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494083029,1104,67,1,12,39,ewsf6evtguu9j7k6js4tlgl89,0,68.8,34.1,2022-12-28T19:13:15.786Z,2022-12-30T13:58:27Z,3960585231,233,1094,,,,,,,,,,,,,,,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746661,116,1,1,12,43,co1i764h6b02husae71w6scs8,1,36,63.4,2022-12-28T19:13:19.042Z,2022-12-30T13:07:44Z,3958799287,56,Back,3958799289,140,39.7,3958799293,212,14.6,3958799291,141,84.1,3958799295,213,1.3,3960555327,178,,,,,,,,1c0ymbcylpp4ty7n34inspffu,Luquinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746671,117,1,1,12,48,co1i764h6b02husae71w6scs8,1,52.4,92.2,2022-12-28T19:13:23.878Z,2022-12-30T13:07:47Z,3958799325,56,Back,3960555357,178,,3958799329,141,88.3,3958799327,140,32.8,3958799331,212,20.8,3958799333,213,3.3,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746683,118,1,1,12,50,co1i764h6b02husae71w6scs8,1,31,86.1,2022-12-28T19:13:26.257Z,2022-12-30T13:07:50Z,3960555373,178,,3958799413,213,4.5,3958799411,212,18.4,3958799405,56,Back,3958799407,140,28.0,3958799409,141,59.5,,,,,,,3q1nhus52rnkt6nwvqmpb1ct0,Klismahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746693,119,1,1,12,55,co1i764h6b02husae71w6scs8,1,28,53.6,2022-12-28T19:13:31.251Z,2022-12-30T13:07:54Z,3958799491,213,1.1,3958799483,56,Back,3958799487,141,69.9,3958799489,212,12.3,3958799485,140,33.0,3960555385,178,,,,,,,,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746699,120,1,1,12,57,co1i764h6b02husae71w6scs8,1,37.5,71.7,2022-12-28T19:13:33.384Z,2022-12-30T13:07:57Z,3958799521,141,96.8,3958799515,56,Left,3958799523,212,22.7,3960555389,178,,3958799517,140,51.7,3958799525,213,0.9,,,,,,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746717,121,1,1,13,0,co1i764h6b02husae71w6scs8,1,54.7,97.4,2022-12-28T19:13:35.935Z,2022-12-30T13:08:03Z,3958799631,140,47.7,3958799629,56,Back,3958799637,213,4.1,3958799633,141,81.5,3960555425,178,,3958799635,212,13.1,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746723,122,1,1,13,5,co1i764h6b02husae71w6scs8,1,52.6,66,2022-12-28T19:13:41.414Z,2022-12-30T13:08:16Z,3960555485,178,,3958799705,212,20.6,3958799699,56,Back,3958799703,141,40.3,3958799707,213,4.2,3958799701,140,42.2,,,,,,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746729,123,1,1,13,8,co1i764h6b02husae71w6scs8,1,43.2,36.4,2022-12-28T19:13:43.950Z,2022-12-30T13:08:45Z,3958799721,140,53.2,3958799727,213,5.2,3958799723,141,4.3,3958799719,56,Right,3960555665,178,,3958799725,212,24.2,,,,,,,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746737,124,1,1,13,10,co1i764h6b02husae71w6scs8,1,53.2,4.3,2022-12-28T19:13:46.273Z,2022-12-30T13:08:49Z,3958799759,56,Right,3958799765,212,15.3,3960555677,178,,3958799761,140,66.6,3958799763,141,13.0,3958799767,213,0.4,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746739,125,50,1,13,12,co1i764h6b02husae71w6scs8,1,65.7,14.2,2022-12-28T19:13:48.084Z,2022-12-30T13:09:01Z,3958799771,56,Right,3958799857,233,117,3958799773,286,,,,,,,,,,,,,,,,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746747,117,7,1,13,12,ewsf6evtguu9j7k6js4tlgl89,1,34.3,85.8,2022-12-28T19:13:48.472Z,2022-12-30T13:09:07Z,3958799801,167,,3959427717,385,,3958799803,56,Back,3960555811,178,,3958799839,233,125,3958799805,285,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746755,118,5,1,13,14,ewsf6evtguu9j7k6js4tlgl89,0,39.4,101.5,2022-12-28T19:13:49.880Z,2022-12-30T13:09:10Z,3958801051,233,126,3958799823,347,,3958799821,56,Back,,,,,,,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746743,126,5,1,13,14,co1i764h6b02husae71w6scs8,1,60.6,-1.5,2022-12-28T19:13:49.880Z,2022-12-30T13:09:10Z,3958799789,347,,3958799787,56,Right,3958799849,233,118,,,,,,,,,,,,,,,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746775,127,1,1,13,18,co1i764h6b02husae71w6scs8,1,57.1,0,2022-12-28T19:13:54.332Z,2022-12-30T13:09:20Z,3958799943,212,9.7,3958799937,56,Right,3958799939,140,64.9,3958799941,141,6.3,3958799935,107,,3958799945,213,0.6,,,,,,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746781,129,1,1,13,19,co1i764h6b02husae71w6scs8,1,58.7,4.3,2022-12-28T19:13:55.139Z,2022-12-30T13:09:26Z,3958799965,56,Right,3958799975,213,2.1,3958799971,212,10.2,3960555839,178,,3958799969,141,17.0,3958799967,140,53.6,,,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746783,130,1,1,13,21,co1i764h6b02husae71w6scs8,1,55,11.8,2022-12-28T19:13:57.328Z,2022-12-30T13:09:29Z,3958799991,141,34.0,3958799987,56,Center,3958799989,140,52.0,3958799993,212,15.4,3960555905,178,,3958799995,213,1.8,,,,,,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746777,128,43,1,13,22,co1i764h6b02husae71w6scs8,1,0,0,2022-12-28T19:13:58.058Z,2022-12-28T19:14:42Z,3958799955,212,6.7,3958800699,144,1,3958799949,56,Right,3958799953,141,4.3,3958799957,213,3.3,3958799951,140,58.7,,,,,,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746793,131,1,1,13,24,co1i764h6b02husae71w6scs8,1,52.9,44.7,2022-12-28T19:14:00.256Z,2022-12-30T13:09:32Z,3958800045,212,34.2,3958800039,56,Left,3960555965,178,,3958800043,141,94.8,3958800049,1,,3958800047,213,1.5,3958800041,140,56.2,,,,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746803,132,1,1,13,27,co1i764h6b02husae71w6scs8,1,55.5,94.4,2022-12-28T19:14:03.451Z,2022-12-30T13:09:37Z,3958800095,141,78.0,3960556047,178,,3958800093,140,39.4,3958800099,213,3.7,3958800097,212,20.3,3958800091,56,Back,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746821,133,1,1,13,30,co1i764h6b02husae71w6scs8,1,39.4,78,2022-12-28T19:14:06.017Z,2022-12-30T13:09:40Z,3958800217,56,Back,3958800219,140,34.2,3958800225,213,4.5,3958800221,141,37.5,3958800223,212,28.1,3960556051,178,,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746833,134,1,1,13,35,co1i764h6b02husae71w6scs8,1,36.2,27.9,2022-12-28T19:14:11.207Z,2022-12-30T13:09:43Z,3958800275,141,65.2,3960556083,178,,3958800271,56,Back,3958800277,212,25.4,3958800279,213,1.6,3958800273,140,35.3,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746841,135,1,1,13,38,co1i764h6b02husae71w6scs8,1,42.5,74.7,2022-12-28T19:14:13.904Z,2022-12-30T13:09:47Z,3960556115,178,,3958800301,56,Left,3958800307,212,19.7,3958800309,213,0.9,3958800303,140,54.9,3958800305,141,96.5,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746843,136,1,1,13,40,co1i764h6b02husae71w6scs8,1,53.6,96.1,2022-12-28T19:14:16.414Z,2022-12-30T13:09:52Z,3958800325,213,0.0,3958800317,56,Left,3958800319,140,64.3,3960556137,178,,3958800323,212,11.2,3958800321,141,96.1,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746851,137,1,1,13,41,co1i764h6b02husae71w6scs8,0,64.3,96.1,2022-12-28T19:14:17.620Z,2022-12-30T13:09:56Z,3958800385,213,0.1,3958800377,56,Left,3958800379,140,76.2,3958800383,212,12.6,3960556145,178,,3958800381,141,98.1,,,,,,,3q1nhus52rnkt6nwvqmpb1ct0,Klismahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746855,119,49,1,13,44,ewsf6evtguu9j7k6js4tlgl89,1,30.4,3.7,2022-12-28T19:14:20.800Z,2022-12-30T13:10:15Z,,,,,,,,,,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746861,120,1,1,13,46,ewsf6evtguu9j7k6js4tlgl89,1,30.4,3.7,2022-12-28T19:14:21.927Z,2022-12-30T13:10:18Z,3958800415,140,32.3,3958800421,213,1.4,3960556209,178,,3958800417,141,23.5,3958800413,56,Back,3958800419,212,13.6,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746863,121,50,1,13,48,ewsf6evtguu9j7k6js4tlgl89,1,31.4,40,2022-12-28T19:14:24.656Z,2022-12-30T13:10:27Z,3959429259,285,,3958800425,56,Back,3959535569,233,138,,,,,,,,,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746865,138,7,1,13,50,co1i764h6b02husae71w6scs8,1,68.6,60,2022-12-28T19:14:26.179Z,2022-12-30T13:10:32Z,3959429335,384,,3959429303,286,,3958800427,56,Center,3960556251,389,,3959535563,233,121,,,,,,,,,,3q1nhus52rnkt6nwvqmpb1ct0,Klismahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746867,139,49,1,13,52,co1i764h6b02husae71w6scs8,1,70.8,46.2,2022-12-28T19:14:27.885Z,2022-12-30T13:10:36Z,,,,,,,,,,,,,,,,,,,,,,,,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494084041,1132,83,1,13,54,ewsf6evtguu9j7k6js4tlgl89,1,18.9,49.4,2022-12-28T19:14:30.811Z,2022-12-30T14:03:30Z,3960590425,399,497004,,,,,,,,,,,,,,,,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746871,140,61,1,13,55,co1i764h6b02husae71w6scs8,0,83.6,51.4,2022-12-28T19:14:30.845Z,2022-12-30T13:10:54Z,3958800457,56,Center,3960556381,178,,,,,,,,,,,,,,,,,,,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746883,122,43,1,13,55,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2022-12-28T19:14:30.995Z,2022-12-29T15:47:11Z,3959430057,144,7,3958800541,56,Back,3958800543,285,0,3958800559,233,140,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746889,123,12,1,13,56,ewsf6evtguu9j7k6js4tlgl89,1,14.3,56.6,2022-12-28T19:14:32.093Z,2022-12-30T13:11:05Z,3958800581,140,22.1,3958800583,141,100.0,3958800587,213,1.3,3958800601,167,,3958800579,56,Back,3958800585,212,31.7,3960556505,178,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746891,124,5,1,13,58,ewsf6evtguu9j7k6js4tlgl89,0,19.2,101,2022-12-28T19:14:34.191Z,2022-12-30T13:11:11Z,3958800597,56,Back,3958800599,347,,3958800657,233,141,,,,,,,,,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746901,141,5,1,13,58,co1i764h6b02husae71w6scs8,1,80.8,-1,2022-12-28T19:14:34.191Z,2022-12-30T13:11:11Z,3958800647,347,,3958800645,56,Right,3958800653,233,124,,,,,,,,,,,,,,,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746929,142,1,1,14,2,co1i764h6b02husae71w6scs8,1,83.8,0,2022-12-28T19:14:38.732Z,2022-12-30T13:11:28Z,3958800785,141,17.6,3958800779,107,,3958800789,213,1.1,3958800783,140,89.8,3958800787,212,13.8,3959430315,189,,3958800781,56,Right,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746931,143,1,1,14,8,co1i764h6b02husae71w6scs8,0,87.9,16.3,2022-12-28T19:14:44.389Z,2022-12-30T13:11:34Z,3958800801,56,Center,3958800811,1,,3959430493,224,,3958800795,2,,3958800803,140,100.0,3958800809,213,1.2,3958800807,212,35.5,3960556705,178,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,3958800805,141,64.5,3959430495,20,,3958800799,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746941,125,5,1,14,11,ewsf6evtguu9j7k6js4tlgl89,1,-1.2,37.4,2022-12-28T19:14:47.226Z,2022-12-30T13:11:38Z,3958800843,346,,3958800849,233,144,3958800841,56,Back,,,,,,,,,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493746933,144,5,1,14,11,co1i764h6b02husae71w6scs8,0,101.2,62.6,2022-12-28T19:14:47.226Z,2022-12-30T13:11:38Z,3958800815,346,,3958800853,233,125,3958800813,56,Center,,,,,,,,,,,,,,,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493747011,126,1,1,14,34,ewsf6evtguu9j7k6js4tlgl89,0,5,45.4,2022-12-28T19:15:09.848Z,2022-12-30T13:11:41Z,3958801131,141,26.6,3958801129,140,66.1,3958801127,56,Center,3958801137,1,,3958801139,74,,3958801133,212,65.4,3958801125,124,,3958801135,213,6.1,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493747017,145,1,1,14,37,co1i764h6b02husae71w6scs8,0,35.1,67.1,2022-12-28T19:15:13.357Z,2022-12-30T13:11:45Z,3958801161,141,63.0,3958801155,3,,3960556851,388,,3958801163,212,19.0,3958801157,56,Center,3958801159,140,53.0,3958801165,213,6.1,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493747035,127,1,1,14,40,ewsf6evtguu9j7k6js4tlgl89,1,45.5,30.8,2022-12-28T19:15:15.934Z,2022-12-30T13:11:48Z,3958801235,140,63.8,3958801239,212,19.8,3958801233,56,Center,3958801237,141,23.5,3958801241,213,6.0,3960556885,178,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494084325,1144,67,1,14,41,ewsf6evtguu9j7k6js4tlgl89,1,64,20.8,2022-12-28T19:15:17.064Z,2022-12-30T14:06:14Z,3960591923,233,1163,,,,,,,,,,,,,,,,,,,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494084321,1163,67,1,14,41,co1i764h6b02husae71w6scs8,0,36,79.2,2022-12-28T19:15:17.065Z,2022-12-30T14:04:59Z,3960591931,233,1144,,,,,,,,,,,,,,,,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493747045,128,61,1,14,41,ewsf6evtguu9j7k6js4tlgl89,0,63.8,23.6,2022-12-28T19:15:17.072Z,2022-12-30T14:06:14Z,3960556957,178,,3958801277,56,Center,,,,,,,,,,,,,,,,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493747041,146,49,1,14,43,co1i764h6b02husae71w6scs8,1,44.7,86.3,2022-12-28T19:15:19.041Z,2022-12-30T13:12:10Z,,,,,,,,,,,,,,,,,,,,,,,,,3q1nhus52rnkt6nwvqmpb1ct0,Klismahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493747057,129,45,1,14,43,ewsf6evtguu9j7k6js4tlgl89,0,46.8,14.5,2022-12-28T19:15:19.457Z,2022-12-30T13:12:13Z,3958801349,233,147,3958801335,285,,3958801333,56,Back,,,,,,,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493747061,147,3,1,14,43,co1i764h6b02husae71w6scs8,1,53.2,85.5,2022-12-28T19:15:19.457Z,2022-12-30T13:12:13Z,3958801343,286,,3958801341,56,Left,3960557039,178,,3958801345,233,129,3959431105,465,,,,,,,,,,,3q1nhus52rnkt6nwvqmpb1ct0,Klismahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493747069,148,1,1,14,47,co1i764h6b02husae71w6scs8,1,74.2,90.4,2022-12-28T19:15:23.361Z,2022-12-30T13:12:22Z,3958801395,213,5.0,3958801389,140,77.4,3958801387,56,Center,3958801393,212,13.4,3960557069,178,,3958801495,210,13,3958801391,141,71.3,,,,3q1nhus52rnkt6nwvqmpb1ct0,Klismahn,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2493747073,149,13,1,14,49,co1i764h6b02husae71w6scs8,1,81.3,65.5,2022-12-28T19:15:25.783Z,2022-12-30T13:12:23Z,3958801501,55,148,3959431367,87,,3958801509,215,,3958801417,18,,3960557097,178,,3958801415,22,,3959431365,120,,3958801513,231,52.7,1c0ymbcylpp4ty7n34inspffu,Luquinha,3958801507,103,58.3,3958801419,56,Center,3958801511,230,98.1,3958801447,20,,3958801499,29,3958801505,102,,,,,,,,,43.0,,,,,,,,,,,,,,,
2493747087,130,5,1,14,51,ewsf6evtguu9j7k6js4tlgl89,1,-1.4,57.8,2022-12-28T19:15:27.084Z,2022-12-30T13:12:29Z,3958801459,56,Back,3958801479,233,150,3958801461,346,,,,,,,,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493747077,150,5,1,14,51,co1i764h6b02husae71w6scs8,0,101.4,42.2,2022-12-28T19:15:27.084Z,2022-12-30T13:12:29Z,3958801429,346,,3958801427,56,Center,3958801487,233,130,,,,,,,,,,,,,,,,1c0ymbcylpp4ty7n34inspffu,Luquinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
