id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value,qualifier/13/value,keyPass,qualifier/18/value
2443548237,844,49,2,50,49,7catg5lpivcmpf4xhggh6d8rk,1,5,7.6,2022-08-07T18:18:11.355Z,2022-08-10T11:50:41Z,,,,,,,,,,,,,,,,,,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523359,450,43,2,50,49,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2022-08-07T18:18:11.666Z,2022-08-07T19:08:03Z,3692695503,144,49,,,,,,,,,,,,,,,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444349307,948,83,2,50,51,26t6lvlpql4w5wu1ih73qpy36,1,96.7,95.5,2022-08-07T18:18:12.777Z,2022-08-10T12:47:20Z,3696998575,399,509111,,,,,,,,,,,,,,,,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523377,451,1,2,50,52,7catg5lpivcmpf4xhggh6d8rk,0,6,1.3,2022-08-07T18:18:14.003Z,2022-08-10T11:50:46Z,3692554005,141,0.0,3696910411,178,,3692554001,140,16.0,3692554009,212,10.5,3692554013,213,6.2,3692553997,56,Back,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523379,452,43,2,50,53,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2022-08-07T18:18:15.175Z,2022-08-07T18:20:38Z,3692554017,56,Back,3692554019,347,0,3692559429,144,5,,,,,,,,,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523387,453,3,2,50,54,7catg5lpivcmpf4xhggh6d8rk,0,12.5,3.1,2022-08-07T18:18:15.933Z,2022-08-10T11:50:52Z,3696910561,178,,3695464175,464,,3692554141,233,456,3692554045,56,Back,3692554047,285,,,,,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523397,456,7,2,50,54,26t6lvlpql4w5wu1ih73qpy36,1,87.5,96.9,2022-08-07T18:18:16.337Z,2022-08-10T11:50:55Z,3692554137,233,453,3695373891,383,,3692554093,286,,3692554091,56,Left,3696910639,178,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523401,457,49,2,50,56,26t6lvlpql4w5wu1ih73qpy36,1,89,90,2022-08-07T18:18:17.796Z,2022-08-10T11:51:00Z,,,,,,,,,,,,,,,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523415,458,1,2,50,56,26t6lvlpql4w5wu1ih73qpy36,1,89,90,2022-08-07T18:18:17.807Z,2022-08-10T11:51:06Z,3696910909,178,,3692554177,213,4.4,3692554173,141,53.9,3692554169,56,Center,3692554171,140,81.9,3692554175,212,25.7,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523425,459,1,2,50,57,26t6lvlpql4w5wu1ih73qpy36,0,81.9,53.9,2022-08-07T18:18:19.183Z,2022-08-10T11:51:10Z,3696910947,178,,3692554223,141,60.3,3692554219,56,Center,3692554227,213,1.0,3692554225,212,5.1,3692554221,140,84.4,,,,,,,2apqk2zobhs8ypnaw0bzkch9m,Rodrigo Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523445,454,12,2,50,58,7catg5lpivcmpf4xhggh6d8rk,1,13.3,36.4,2022-08-07T18:18:20.212Z,2022-08-10T11:51:24Z,3696911225,178,,3692554323,213,6.2,3692554319,141,36.3,3692554321,212,1.5,3692554317,140,14.7,3692554315,56,Back,,,,,,,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444349535,949,43,2,50,58,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-08-07T18:18:20.227Z,2022-08-10T12:48:05Z,3696999569,233,1186,3696999717,144,67,,,,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444349531,1186,43,2,50,58,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2022-08-07T18:18:20.228Z,2022-08-10T12:48:05Z,3696999723,144,67,3696999573,233,949,,,,,,,,,,,,,,,,,,,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444349641,950,67,2,50,58,26t6lvlpql4w5wu1ih73qpy36,1,85.8,62.2,2022-08-07T18:18:20.257Z,2022-08-10T14:00:44Z,3697000019,233,1190,,,,,,,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444349639,1190,67,2,50,58,7catg5lpivcmpf4xhggh6d8rk,0,14.2,37.8,2022-08-07T18:18:20.258Z,2022-08-10T12:48:19Z,3697000023,233,950,,,,,,,,,,,,,,,,,,,,,,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444046131,780,61,2,50,58,26t6lvlpql4w5wu1ih73qpy36,1,85.5,69.7,2022-08-07T18:18:20.314Z,2022-08-10T14:00:44Z,3696911793,178,,3695374807,56,Center,,,,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523455,455,12,2,51,0,7catg5lpivcmpf4xhggh6d8rk,1,15.9,31.2,2022-08-07T18:18:21.883Z,2022-08-10T11:51:56Z,3692554383,140,36.1,3692554387,212,21.4,3692554385,141,27.4,3692554381,56,Back,3696911889,388,,3692554427,15,,3692554389,213,6.2,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443547145,774,61,2,51,2,26t6lvlpql4w5wu1ih73qpy36,0,63.8,72.4,2022-08-07T18:18:24.575Z,2022-08-10T11:52:05Z,3696912061,178,,3692693243,56,Center,,,,,,,,,,,,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444349757,1191,43,2,51,2,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2022-08-07T18:18:24.616Z,2022-08-10T13:59:35Z,3697091999,144,67,3697000491,233,951,,,,,,,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444349751,951,43,2,51,2,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-08-07T18:18:24.617Z,2022-08-10T13:59:34Z,3697000495,233,1191,3697091997,144,67,,,,,,,,,,,,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523485,457,49,2,51,4,7catg5lpivcmpf4xhggh6d8rk,1,35.3,33.3,2022-08-07T18:18:26.412Z,2022-08-10T12:49:44Z,,,,,,,,,,,,,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523483,456,3,2,51,4,7catg5lpivcmpf4xhggh6d8rk,1,36.8,38.8,2022-08-07T18:18:26.452Z,2022-08-10T11:52:11Z,3692554547,56,Back,3695464201,464,,3696912221,178,,3692554567,233,461,3692554549,286,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523489,461,45,2,51,4,26t6lvlpql4w5wu1ih73qpy36,0,63.2,61.2,2022-08-07T18:18:26.452Z,2022-08-10T11:52:11Z,3692554565,285,,3692554583,233,456,3692554563,56,Center,,,,,,,,,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444349805,1192,67,2,51,4,7catg5lpivcmpf4xhggh6d8rk,1,36.6,41.1,2022-08-07T18:18:26.493Z,2022-08-10T14:00:45Z,3697000683,233,952,,,,,,,,,,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444349803,952,67,2,51,4,26t6lvlpql4w5wu1ih73qpy36,0,63.4,58.9,2022-08-07T18:18:26.494Z,2022-08-10T12:49:00Z,3697000689,233,1192,,,,,,,,,,,,,,,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523505,458,1,2,51,7,7catg5lpivcmpf4xhggh6d8rk,1,34.9,29.4,2022-08-07T18:18:28.856Z,2022-08-10T11:52:23Z,3692554667,213,6.2,3692554665,212,6.7,3692554661,140,41.2,3692554659,56,Back,3696912465,178,,3692554663,141,28.3,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523515,459,1,2,51,9,7catg5lpivcmpf4xhggh6d8rk,1,41.4,23.3,2022-08-07T18:18:31.503Z,2022-08-10T11:52:29Z,3692554733,56,Right,3692554741,213,6.0,3692554735,140,58.8,3696912543,178,,3692554737,141,15.0,3692554739,212,19.1,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523521,460,3,2,51,11,7catg5lpivcmpf4xhggh6d8rk,0,60.3,15.9,2022-08-07T18:18:33.703Z,2022-08-10T11:52:36Z,3692555011,233,462,3692554755,56,Right,3692554757,286,,3696912721,178,,3695464203,464,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523555,462,7,2,51,11,26t6lvlpql4w5wu1ih73qpy36,1,39.7,84.1,2022-08-07T18:18:33.705Z,2022-08-10T11:52:46Z,3692554949,285,,3695375353,383,,3692554947,56,Back,3692554983,233,460,3696912817,178,,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523561,463,49,2,51,15,26t6lvlpql4w5wu1ih73qpy36,1,13.1,90.2,2022-08-07T18:18:37.702Z,2022-08-10T11:53:59Z,,,,,,,,,,,,,,,,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523583,464,1,2,51,16,26t6lvlpql4w5wu1ih73qpy36,1,13.1,90.2,2022-08-07T18:18:37.755Z,2022-08-10T11:54:02Z,3692555109,213,4.0,3696914321,178,,3692555105,141,72.0,3692555101,56,Back,3692555107,212,16.6,3692555103,140,2.5,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523593,465,1,2,51,18,26t6lvlpql4w5wu1ih73qpy36,1,2.5,72,2022-08-07T18:18:39.771Z,2022-08-10T11:54:08Z,3692555163,140,27.7,3692555159,155,,3692555169,213,0.5,3696914437,178,,3692555167,212,29.6,3692555161,56,Back,3692555165,141,91.5,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523619,466,1,2,51,20,26t6lvlpql4w5wu1ih73qpy36,1,27.7,91.5,2022-08-07T18:18:41.771Z,2022-08-10T11:54:16Z,3692555297,56,Back,3692555305,213,0.3,3692555295,168,,3692555301,141,95.3,3696914605,178,,3692555299,140,34.5,3692555303,212,7.6,3692555293,3,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523625,467,1,2,51,21,26t6lvlpql4w5wu1ih73qpy36,0,34.5,95.3,2022-08-07T18:18:43.368Z,2022-08-10T11:54:28Z,3696914891,178,,3692555333,140,35.7,3692555343,213,5.0,3692555341,212,5.3,3692555331,56,Back,3692555327,155,,3692555337,141,87.8,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523639,461,1,2,51,23,7catg5lpivcmpf4xhggh6d8rk,1,61.4,15.6,2022-08-07T18:18:44.792Z,2022-08-10T11:54:35Z,3692555403,141,29.8,3696915049,178,,3692555409,1,,3692555399,56,Center,3692555405,212,16.9,3692555397,157,,3692555401,140,74.6,3692555407,213,0.6,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523643,462,44,2,51,26,7catg5lpivcmpf4xhggh6d8rk,1,72.2,30.4,2022-08-07T18:18:47.993Z,2022-08-10T14:00:45Z,3692555431,286,,3692555429,56,Center,3692555509,233,468,,,,,,,,,,,,,,,,c270jephiphzfpig96q3jyz11,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523647,468,44,2,51,26,26t6lvlpql4w5wu1ih73qpy36,0,27.8,69.6,2022-08-07T18:18:47.994Z,2022-08-10T11:54:42Z,3692555447,285,,3692555519,233,462,3692555445,56,Back,,,,,,,,,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523649,463,1,2,51,26,7catg5lpivcmpf4xhggh6d8rk,0,74.6,30,2022-08-07T18:18:48.033Z,2022-08-10T14:00:46Z,3692555453,140,69.4,3692555459,213,2.0,3692555455,141,47.5,3692555449,3,,3692555451,56,Center,3692555457,212,13.1,3696915445,388,,,,,c270jephiphzfpig96q3jyz11,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523681,469,49,2,51,28,26t6lvlpql4w5wu1ih73qpy36,1,34.1,36.1,2022-08-07T18:18:50.122Z,2022-08-10T11:55:08Z,,,,,,,,,,,,,,,,,,,,,,,,,2apqk2zobhs8ypnaw0bzkch9m,Rodrigo Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523701,470,1,2,51,28,26t6lvlpql4w5wu1ih73qpy36,1,34.1,36.1,2022-08-07T18:18:50.234Z,2022-08-10T11:55:13Z,3692555733,213,3.5,3696915701,178,,3692555729,141,32.5,3692555727,140,27.3,3692555731,212,7.5,3692555725,56,Back,,,,,,,2apqk2zobhs8ypnaw0bzkch9m,Rodrigo Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523703,471,61,2,51,30,26t6lvlpql4w5wu1ih73qpy36,1,27.3,32.5,2022-08-07T18:18:52.310Z,2022-08-10T11:55:21Z,3692555745,238,,3696915779,178,,3692555739,56,Back,,,,,,,,,,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523937,464,5,2,51,36,7catg5lpivcmpf4xhggh6d8rk,1,64.1,101.4,2022-08-07T18:18:58.283Z,2022-08-10T11:55:33Z,3692557019,56,Left,3692562511,233,472,3692557023,347,,,,,,,,,,,,,,,,,c270jephiphzfpig96q3jyz11,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523709,472,5,2,51,36,26t6lvlpql4w5wu1ih73qpy36,0,35.9,-1.4,2022-08-07T18:18:58.283Z,2022-08-10T11:55:33Z,3692555769,56,Back,3692555771,347,,3692562519,233,464,,,,,,,,,,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443546509,843,1,2,51,58,7catg5lpivcmpf4xhggh6d8rk,0,61,100,2022-08-07T18:19:19.993Z,2022-08-10T11:55:39Z,3692689781,141,90.6,3692689785,213,5.5,3692690371,189,,3692689779,140,68.4,3692690287,238,,3692689783,212,10.8,3692689775,107,,3692689777,56,Left,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523851,473,49,2,51,58,26t6lvlpql4w5wu1ih73qpy36,1,22.1,75.4,2022-08-07T18:19:20.543Z,2022-08-10T11:55:50Z,,,,,,,,,,,,,,,,,,,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523859,474,1,2,52,0,26t6lvlpql4w5wu1ih73qpy36,1,22.1,75.4,2022-08-07T18:19:21.967Z,2022-08-10T11:55:59Z,3692556609,213,0.7,3696916339,178,,3692556607,212,19.1,3692556601,56,Back,3692556605,141,93.6,3692556603,140,36.0,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523891,475,1,2,52,3,26t6lvlpql4w5wu1ih73qpy36,1,36,93.6,2022-08-07T18:19:25.331Z,2022-08-10T11:56:05Z,3692556763,141,78.5,3692556765,212,11.1,3692556761,140,31.9,3692556767,213,4.3,3696916417,178,,3692556759,56,Back,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523909,476,1,2,52,8,26t6lvlpql4w5wu1ih73qpy36,1,29.7,71.1,2022-08-07T18:19:30.277Z,2022-08-10T11:56:09Z,3696916473,178,,3692556843,140,29.1,3692556849,213,4.7,3692556847,212,10.4,3692556841,56,Back,3692556845,141,55.8,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523915,477,1,2,52,10,26t6lvlpql4w5wu1ih73qpy36,1,28.9,59.4,2022-08-07T18:19:32.662Z,2022-08-10T11:56:12Z,3696916531,178,,3692556873,141,76.7,3692556869,56,Back,3692556877,213,1.9,3692556875,212,12.5,3692556871,140,24.8,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523953,478,1,2,52,12,26t6lvlpql4w5wu1ih73qpy36,1,24.8,76.7,2022-08-07T18:19:33.927Z,2022-08-10T11:56:14Z,3696916575,178,,3692557103,140,9.7,3692557109,213,3.8,3692557107,212,20.6,3692557101,56,Back,3692557105,141,57.3,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523971,479,1,2,52,17,26t6lvlpql4w5wu1ih73qpy36,1,13.9,54.2,2022-08-07T18:19:38.893Z,2022-08-10T11:56:19Z,3692557203,212,33.7,3692557205,213,0.9,3692557201,141,91.5,3692557199,140,35.0,3692557207,1,,3696916683,178,,3692557195,155,,3692557197,56,Back,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523983,480,1,2,52,19,26t6lvlpql4w5wu1ih73qpy36,0,35,91.5,2022-08-07T18:19:41.203Z,2022-08-10T11:56:24Z,3692557305,212,29.8,3692557301,140,51.9,3692557297,3,,3692557307,213,5.4,3692557299,56,Center,3692557303,141,56.3,3696916735,178,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523985,465,49,2,52,22,7catg5lpivcmpf4xhggh6d8rk,1,47.8,43.3,2022-08-07T18:19:44.116Z,2022-08-10T11:56:29Z,,,,,,,,,,,,,,,,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523995,466,1,2,52,23,7catg5lpivcmpf4xhggh6d8rk,0,52.2,44.9,2022-08-07T18:19:45.113Z,2022-08-10T11:56:32Z,3696916843,178,,3692557371,213,0.0,3692557363,56,Center,3692557369,212,20.1,3692557367,141,45.8,3692557365,140,71.3,3692557361,155,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444351109,977,67,2,52,24,26t6lvlpql4w5wu1ih73qpy36,1,28.9,57.5,2022-08-07T18:19:46.530Z,2022-08-10T14:00:46Z,3697006637,233,1220,,,,,,,,,,,,,,,,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444351103,1220,67,2,52,24,7catg5lpivcmpf4xhggh6d8rk,0,71.1,42.5,2022-08-07T18:19:46.531Z,2022-08-10T12:54:18Z,3697006641,233,977,,,,,,,,,,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443524015,481,1,2,52,24,26t6lvlpql4w5wu1ih73qpy36,1,27.8,56.6,2022-08-07T18:19:46.653Z,2022-08-10T14:00:46Z,3696916871,178,,3692557453,3,,3692557463,213,0.1,3692557459,141,57.6,3692557457,140,33.4,3692557461,212,5.9,3692557455,56,Back,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443524025,482,1,2,52,26,26t6lvlpql4w5wu1ih73qpy36,1,33.4,57.6,2022-08-07T18:19:48.057Z,2022-08-10T11:56:41Z,3692557523,141,65.5,3692557519,56,Back,3696916929,178,,3692557527,213,0.6,3692557525,212,9.1,3692557521,140,40.4,3692557517,3,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443524029,483,49,2,52,27,26t6lvlpql4w5wu1ih73qpy36,1,40.4,65.5,2022-08-07T18:19:49.286Z,2022-08-10T11:56:56Z,,,,,,,,,,,,,,,,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443524043,484,1,2,52,27,26t6lvlpql4w5wu1ih73qpy36,0,41.8,64.3,2022-08-07T18:19:49.386Z,2022-08-10T11:57:06Z,3696917345,178,,3692557593,140,47.0,3692557597,212,7.0,3692557595,141,57.8,3692557591,56,Back,3692557599,213,5.6,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444351249,1221,67,2,52,28,7catg5lpivcmpf4xhggh6d8rk,1,54.2,41.9,2022-08-07T18:19:49.962Z,2022-08-10T14:00:47Z,3697007197,233,978,,,,,,,,,,,,,,,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444351247,978,67,2,52,28,26t6lvlpql4w5wu1ih73qpy36,0,45.8,58.1,2022-08-07T18:19:49.963Z,2022-08-10T12:54:45Z,3697007215,233,1221,,,,,,,,,,,,,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443524045,467,8,2,52,28,7catg5lpivcmpf4xhggh6d8rk,1,54.1,42.7,2022-08-07T18:19:49.988Z,2022-08-10T14:00:47Z,3692557605,56,Center,3695390415,385,,3696917507,178,,,,,,,,,,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443548997,775,1,2,52,29,26t6lvlpql4w5wu1ih73qpy36,0,41.9,66,2022-08-07T18:19:50.832Z,2022-08-10T11:57:26Z,3692703373,56,Center,3692703381,213,0.0,3692703375,140,56.7,3692703377,141,66.3,3696917631,178,,3692703379,212,15.5,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443524061,468,49,2,52,30,7catg5lpivcmpf4xhggh6d8rk,1,42,35.7,2022-08-07T18:19:52.263Z,2022-08-10T11:57:33Z,,,,,,,,,,,,,,,,,,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443524067,469,1,2,52,30,7catg5lpivcmpf4xhggh6d8rk,0,42,35.7,2022-08-07T18:19:52.340Z,2022-08-10T11:57:38Z,3692557701,140,55.6,3692557705,141,33.9,3692557697,155,,3692557709,212,14.3,3692557699,56,Center,3696917835,178,,3692557713,213,6.2,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
