id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/18/value
2481916059,457,1,2,46,47,dich5v7sw466smbqap0d9rbyj,0,26,35.5,2022-11-05T16:39:38.552Z,2022-11-07T23:16:01Z,3896450245,141,48.6,3896450241,56,Back,3896450249,213,0.7,3896450239,3,,3901878897,388,,3896450243,140,36.3,3896450247,212,14.0,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481916083,416,1,2,46,49,7fn0aazbc8nx0u040aulozds1,1,66.8,43.7,2022-11-05T16:39:40.796Z,2022-11-07T08:21:43Z,3896450329,56,Center,3896450353,213,3.1,3896450347,212,13.6,3896450335,140,53.9,3901878945,178,,3896450341,141,44.5,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481916197,417,1,2,46,50,7fn0aazbc8nx0u040aulozds1,1,53.9,44.5,2022-11-05T16:39:42.397Z,2022-11-07T08:21:48Z,3896450921,140,72.5,3896450929,212,26.8,3896450915,56,Right,3896450925,141,17.5,3896450911,155,,3901878993,178,,3896450931,213,5.5,,,,eblsjvbkd7vws1qpx7td1eacp,A. Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481916217,418,1,2,46,55,7fn0aazbc8nx0u040aulozds1,0,84.9,16.3,2022-11-05T16:39:46.746Z,2022-11-07T08:21:59Z,3896451003,141,20.4,3899191011,224,,3899191863,236,,3896451005,212,3.3,3896450995,2,,3901879109,178,,3899191865,286,,3896450999,56,Right,19op8n866vmntrkobatq2u5ex,Carlos Muñoz,,3899927251,233,460,3896450997,155,,3896451007,213,3896451001,140,86.6,3899191013,20,,,,,,,,,,,,,1.0,,,,,,,,,,,
2481916281,460,12,2,46,55,dich5v7sw466smbqap0d9rbyj,1,9.7,80.8,2022-11-05T16:39:46.826Z,2022-11-07T08:22:04Z,3896451331,56,Back,3899927263,233,418,3901879137,178,,3899191231,185,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481916309,419,6,2,46,56,7fn0aazbc8nx0u040aulozds1,1,88.4,19.8,2022-11-05T16:39:47.949Z,2022-11-07T08:22:08Z,3896451455,75,,3896451453,56,Right,3896451875,233,461,,,,,,,,,,,,,,,,19op8n866vmntrkobatq2u5ex,Carlos Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481916369,461,6,2,46,56,dich5v7sw466smbqap0d9rbyj,0,11.6,80.2,2022-11-05T16:39:47.949Z,2022-11-07T08:22:08Z,3896451679,56,Back,3896451685,73,,3896452009,233,419,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481917099,420,1,2,47,22,7fn0aazbc8nx0u040aulozds1,0,99.4,0.3,2022-11-05T16:40:13.666Z,2022-11-07T08:22:14Z,3899193523,72,,3896455925,1,,3896455901,6,,3896455915,141,85.5,3896455917,212,58.0,3896455903,155,,3901879221,178,,3896455909,56,Left,9pi6sf9sdni4dn6db7rej0r85,Osama Rashid,,3896455911,140,100.0,3896455921,213,1.5,3896455899,2,3896455905,223,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481917135,422,5,2,47,27,7fn0aazbc8nx0u040aulozds1,0,101,83.6,2022-11-05T16:40:19.286Z,2022-11-07T08:22:23Z,3896456149,346,,3896456211,233,462,3896456147,56,Left,,,,,,,,,,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481917063,462,5,2,47,27,dich5v7sw466smbqap0d9rbyj,1,-1,16.4,2022-11-05T16:40:19.286Z,2022-11-07T08:22:23Z,3896456185,233,422,3896455713,56,Back,3896455715,346,,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481917109,421,43,2,47,28,7fn0aazbc8nx0u040aulozds1,1,0,0,2022-11-05T16:40:19.505Z,2022-11-05T16:42:59Z,3896457217,15,0,3896457851,102,89.1,3896457845,154,0,3896480729,144,13,3896457857,231,50.2,3896457221,328,0,3896457843,29,0,3896457839,73,0,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,3896457855,230,99.4,3896455989,17,0,3896457847,55,3896457853,103,5.6,3896455991,56,3896457215,25,,,,,,,,,,,420,,Center,0,,,,,,,,
2481917689,463,1,2,47,44,dich5v7sw466smbqap0d9rbyj,1,4.6,43.8,2022-11-05T16:40:36.230Z,2022-11-07T08:22:30Z,3896459059,213,0.6,3896459045,56,Left,3896459049,140,54.4,3896459041,124,,3896459057,212,61.9,3896459071,74,,3896459063,1,,3896459043,155,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,3896459053,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481917727,464,44,2,47,48,dich5v7sw466smbqap0d9rbyj,1,56.7,93,2022-11-05T16:40:39.616Z,2022-11-07T23:16:01Z,3896459195,286,,3896459363,233,423,3896459193,56,Left,,,,,,,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481917709,423,44,2,47,48,7fn0aazbc8nx0u040aulozds1,0,43.3,7,2022-11-05T16:40:39.617Z,2022-11-07T08:22:39Z,3896459391,233,464,3896459145,285,,3896459143,56,Back,,,,,,,,,,,,,,,,19op8n866vmntrkobatq2u5ex,Carlos Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481917745,465,1,2,47,48,dich5v7sw466smbqap0d9rbyj,0,54.4,92.4,2022-11-05T16:40:39.654Z,2022-11-07T23:16:02Z,3896459295,140,63.1,3901879425,388,,3896459291,168,,3896459299,212,9.7,3896459301,213,6.0,3896459293,56,Left,3896459289,3,,3896459297,141,87.8,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481917773,424,1,2,47,49,7fn0aazbc8nx0u040aulozds1,1,28.1,9,2022-11-05T16:40:41.247Z,2022-11-07T08:22:54Z,3896459433,56,Back,3896459437,141,11.7,3901879523,388,,3896459435,140,37.4,3896459441,213,0.2,3896459431,3,,3896459439,212,9.9,,,,eblsjvbkd7vws1qpx7td1eacp,A. Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481917787,425,1,2,47,50,7fn0aazbc8nx0u040aulozds1,0,31.3,25.2,2022-11-05T16:40:42.444Z,2022-11-07T08:23:05Z,3896493885,212,18.2,3896493877,3,,3896493881,140,48.6,3896493883,141,26.6,3901879649,178,,3896493887,213,0.1,3896493879,56,Back,,,,9pi6sf9sdni4dn6db7rej0r85,Osama Rashid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481917811,466,1,2,47,51,dich5v7sw466smbqap0d9rbyj,0,49.5,82.8,2022-11-05T16:40:43.446Z,2022-11-07T08:23:28Z,3896459649,140,68.1,3896459655,213,5.9,3896459653,212,21.1,3901879793,178,,3896459647,56,Center,3896459651,141,71.0,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481917853,426,49,2,47,54,7fn0aazbc8nx0u040aulozds1,1,34.1,30.8,2022-11-05T16:40:46.335Z,2022-11-07T08:23:42Z,,,,,,,,,,,,,,,,,,,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481917923,427,1,2,47,54,7fn0aazbc8nx0u040aulozds1,0,34.1,30.8,2022-11-05T16:40:46.399Z,2022-11-07T08:23:45Z,3896460251,213,0.7,3896460239,140,68.1,3896460249,212,45.8,3896460257,1,,3901879863,178,,3896460247,141,73.1,3896460229,56,Center,3896460221,155,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481917977,467,1,2,47,57,dich5v7sw466smbqap0d9rbyj,1,28.7,26.4,2022-11-05T16:40:49.129Z,2022-11-07T08:23:59Z,3896460553,213,1.6,3896460547,140,28.2,3901880055,21,,3896460549,141,40.3,3896460545,56,Back,3896460551,212,9.5,3901880053,178,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481917985,468,49,2,47,59,dich5v7sw466smbqap0d9rbyj,1,28.2,40.3,2022-11-05T16:40:51.367Z,2022-11-07T08:24:03Z,,,,,,,,,,,,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481918071,469,1,2,48,0,dich5v7sw466smbqap0d9rbyj,1,28.2,40.3,2022-11-05T16:40:52.092Z,2022-11-07T08:24:09Z,3896461121,141,42.7,3896461125,213,3.1,3896461119,140,10.8,3901880165,178,,3896461117,56,Back,3896461123,212,18.3,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481918161,470,1,2,48,3,dich5v7sw466smbqap0d9rbyj,0,10.8,42.7,2022-11-05T16:40:54.846Z,2022-11-07T08:24:19Z,3896461633,212,59.2,3896461625,157,,3901880237,178,,3896461637,1,,3896461629,140,67.2,3896461635,213,0.0,3896461627,56,Center,3896461631,141,45.3,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481918279,428,1,2,48,7,7fn0aazbc8nx0u040aulozds1,0,30.4,57.6,2022-11-05T16:40:58.957Z,2022-11-07T08:24:25Z,3901880285,388,,3896462237,3,,3896462243,141,36.6,3896462241,140,43.2,3896462239,56,Back,3896462249,213,5.5,3896462245,212,19.6,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481918317,471,1,2,48,9,dich5v7sw466smbqap0d9rbyj,0,54.4,61.9,2022-11-05T16:41:00.967Z,2022-11-07T08:24:30Z,3896462475,56,Left,3896462483,213,1.1,3896462479,141,87.0,3901880327,388,,3896462473,3,,3896462477,140,62.4,3896462481,212,19.0,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481918385,429,49,2,48,11,7fn0aazbc8nx0u040aulozds1,1,37.3,10.9,2022-11-05T16:41:03.057Z,2022-11-07T08:24:35Z,,,,,,,,,,,,,,,,,,,,,,,,,19op8n866vmntrkobatq2u5ex,Carlos Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481918515,430,1,2,48,17,7fn0aazbc8nx0u040aulozds1,0,72.5,5.2,2022-11-05T16:41:08.937Z,2022-11-07T08:24:49Z,3896464053,236,,3896463639,2,,3901880473,178,,3896463641,155,,3896463647,141,15.1,3896464055,233,472,3896464059,286,,3896463649,212,7.9,19op8n866vmntrkobatq2u5ex,Carlos Muñoz,,3899219015,20,,3896463651,213,1.0,3896463645,140,3899203801,224,,3896463643,56,,,,,,,,,,,,,76.5,,Right,,,,,,,,,
2481918577,472,12,2,48,17,dich5v7sw466smbqap0d9rbyj,1,20,89.4,2022-11-05T16:41:09.100Z,2022-11-07T08:25:00Z,3896463999,185,,3896464113,233,430,3901880621,388,,3896464001,56,Back,3901880623,21,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481918631,431,5,2,48,20,7fn0aazbc8nx0u040aulozds1,1,67.7,-1.4,2022-11-05T16:41:11.584Z,2022-11-07T08:25:04Z,3896464321,56,Right,3896464377,233,473,3896464323,347,,,,,,,,,,,,,,,,,19op8n866vmntrkobatq2u5ex,Carlos Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481918603,473,5,2,48,20,dich5v7sw466smbqap0d9rbyj,0,32.3,101.4,2022-11-05T16:41:11.584Z,2022-11-07T08:25:04Z,3896464165,56,Back,3896464389,233,431,3896464167,347,,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481918697,432,1,2,48,22,7fn0aazbc8nx0u040aulozds1,1,63.5,0,2022-11-05T16:41:13.802Z,2022-11-07T08:25:26Z,3896464727,141,7.3,3896464731,213,2.4,3896464723,56,Right,3896464721,107,,3896464729,212,8.9,3896464725,140,57.0,,,,,,,19op8n866vmntrkobatq2u5ex,Carlos Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481918791,433,1,2,48,25,7fn0aazbc8nx0u040aulozds1,1,57.7,7.3,2022-11-05T16:41:17.359Z,2022-11-07T08:25:34Z,3901880959,178,,3896465261,56,Center,3896465265,141,49.3,3896465267,212,29.3,3896465271,213,1.8,3896465263,140,51.3,,,,,,,9pi6sf9sdni4dn6db7rej0r85,Osama Rashid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481918885,434,1,2,48,29,7fn0aazbc8nx0u040aulozds1,1,51,49.5,2022-11-05T16:41:20.579Z,2022-11-07T08:25:38Z,3896465777,141,80.2,3896465781,212,21.3,3896465775,140,54.9,3896465783,213,1.4,3896465771,56,Left,3901881047,178,,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481919015,435,1,2,48,33,7fn0aazbc8nx0u040aulozds1,1,61.4,71.1,2022-11-05T16:41:24.890Z,2022-11-07T08:25:44Z,3896466495,212,24.8,3896466487,140,58.1,3896466491,141,35.0,3896466499,213,4.6,3896466483,56,Center,3901881113,178,,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481919205,436,1,2,48,38,7fn0aazbc8nx0u040aulozds1,1,63.2,29.3,2022-11-05T16:41:29.815Z,2022-11-07T08:25:58Z,3896467467,141,4.0,3896467471,213,5.2,3896467463,56,Right,3896467469,212,19.9,3896467465,140,72.7,3901881259,178,,,,,,,,9pi6sf9sdni4dn6db7rej0r85,Osama Rashid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482947387,1127,83,2,48,42,dich5v7sw466smbqap0d9rbyj,1,27.9,87.9,2022-11-05T16:41:34.178Z,2022-11-07T09:00:46Z,3901913089,399,437820,,,,,,,,,,,,,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481919361,437,1,2,48,43,7fn0aazbc8nx0u040aulozds1,1,69.6,20.4,2022-11-05T16:41:35.454Z,2022-11-07T08:26:17Z,3896468273,141,65.7,3896468277,212,31.0,3896468281,213,1.7,3896468267,140,66.5,3901881357,178,,3896469395,210,15,3896468263,56,Center,,,,19op8n866vmntrkobatq2u5ex,Carlos Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2481919371,438,15,2,48,46,7fn0aazbc8nx0u040aulozds1,1,69.4,50.7,2022-11-05T16:41:37.832Z,2022-11-07T08:26:17Z,3896469437,147,50.7,3896469429,102,47.0,3899224091,18,,3896469425,55,437,3896468331,22,,3896469431,103,16.5,3896469423,29,,3896469421,80,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,3901881479,178,,3896469433,215,,3896468335,56,3896468641,20,,3896469435,146,3896728451,233,,,,,,,,,,,Center,,98.8,475,,,,,,,,
2481919687,475,10,2,48,47,dich5v7sw466smbqap0d9rbyj,1,2.4,49.2,2022-11-05T16:41:39.145Z,2022-11-07T08:26:29Z,3896469991,182,,3896469995,56,Back,3896469987,177,,3896728491,233,438,3899224893,377,,3896469989,178,,,,,,,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481919683,474,52,2,48,47,dich5v7sw466smbqap0d9rbyj,1,2.4,49.2,2022-11-05T16:41:39.191Z,2022-11-07T08:26:35Z,3901881617,178,,3899225171,377,,,,,,,,,,,,,,,,,,,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481919883,476,1,2,49,1,dich5v7sw466smbqap0d9rbyj,1,4.6,70.6,2022-11-05T16:41:52.536Z,2022-11-07T08:27:00Z,3896470933,123,,3896470937,140,15.9,3896470935,56,Back,3896470945,213,0.9,3896470941,212,19.9,3901881813,178,,3896470939,141,94.1,,,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481919955,477,1,2,49,3,dich5v7sw466smbqap0d9rbyj,1,15.5,93.1,2022-11-05T16:41:54.851Z,2022-11-07T08:27:05Z,3896471377,212,33.1,3896471381,1,,3896471373,140,46.5,3896471379,213,6.1,3896471371,56,Back,3901881853,178,,3896471375,141,83.9,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481919987,478,1,2,49,6,dich5v7sw466smbqap0d9rbyj,1,46.7,83.9,2022-11-05T16:41:58.294Z,2022-11-07T08:27:10Z,3896471503,141,88.5,3896471507,213,2.6,3896471499,56,Back,3896471505,212,6.2,3896471501,140,41.6,3901881889,178,,,,,,,,bzt6oj1d4d2x3qez55hlvzpwp,Oday Dabbagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481920003,479,1,2,49,8,dich5v7sw466smbqap0d9rbyj,0,41.3,88.5,2022-11-05T16:41:59.632Z,2022-11-07T08:27:15Z,3896471605,212,19.4,3896471601,140,58.1,3896471603,141,100.0,3901881941,178,,3896471607,213,0.4,3896471599,56,Left,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481920053,439,5,2,49,9,7fn0aazbc8nx0u040aulozds1,1,44.2,-0.6,2022-11-05T16:42:00.983Z,2022-11-07T08:27:20Z,3896471933,347,,3896471951,233,480,3896471931,56,Back,,,,,,,,,,,,,,,,9pi6sf9sdni4dn6db7rej0r85,Osama Rashid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481920009,480,5,2,49,9,dich5v7sw466smbqap0d9rbyj,0,55.8,100.6,2022-11-05T16:42:00.983Z,2022-11-07T08:27:20Z,3896471971,233,439,3896471643,56,Left,3896471645,347,,,,,,,,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481920105,440,1,2,49,11,7fn0aazbc8nx0u040aulozds1,1,46.5,0,2022-11-05T16:42:02.926Z,2022-11-07T08:27:28Z,3896472199,56,Right,3896472201,140,65.6,3896472209,1,,3896472205,212,24.0,3896472207,213,0.6,3896472197,107,,3896472203,141,18.3,,,,19op8n866vmntrkobatq2u5ex,Carlos Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481920179,441,1,2,49,12,7fn0aazbc8nx0u040aulozds1,1,65.6,18.3,2022-11-05T16:42:04.345Z,2022-11-07T08:27:35Z,3896472647,141,8.4,3901882109,21,,3896472643,56,Right,3901882107,178,,3896472649,212,11.4,3896472651,213,3.8,3896472645,140,56.8,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481920197,442,1,2,49,14,7fn0aazbc8nx0u040aulozds1,0,56.8,8.4,2022-11-05T16:42:05.509Z,2022-11-07T08:27:42Z,3901882185,178,,3896472717,140,58.4,3896472723,213,1.2,3896472715,56,Right,3896472721,212,4.7,3896472719,141,14.8,,,,,,,eblsjvbkd7vws1qpx7td1eacp,A. Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481920341,443,4,2,49,14,7fn0aazbc8nx0u040aulozds1,1,65.6,6.2,2022-11-05T16:42:05.631Z,2022-11-07T08:27:53Z,3896473477,56,Right,3896473481,286,,3896473535,233,482,3896473475,10,,3896473479,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481920327,482,4,2,49,14,dich5v7sw466smbqap0d9rbyj,0,34.4,93.8,2022-11-05T16:42:05.632Z,2022-11-07T08:27:53Z,3896473423,152,,3901882309,178,,3896473427,285,,3896473419,10,,3896473577,233,443,3896473421,56,Back,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481920187,481,43,2,49,16,dich5v7sw466smbqap0d9rbyj,1,0,0,2022-11-05T16:42:07.866Z,2022-11-05T16:42:14Z,3896473631,144,49,,,,,,,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481920401,444,1,2,49,19,7fn0aazbc8nx0u040aulozds1,1,61.7,5.1,2022-11-05T16:42:11.207Z,2022-11-07T08:27:56Z,3896473833,141,24.2,3901882341,178,,3896473815,5,,3896473837,212,13.6,3896473823,56,Center,3896473817,152,,3896473839,213,1.3,3896473827,140,65.4,eblsjvbkd7vws1qpx7td1eacp,A. Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481920427,445,61,2,49,20,7fn0aazbc8nx0u040aulozds1,0,65.4,20.7,2022-11-05T16:42:12.096Z,2022-11-07T08:28:18Z,3896575933,56,Right,3901882575,178,,,,,,,,,,,,,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481920387,483,49,2,49,22,dich5v7sw466smbqap0d9rbyj,1,22.9,79.3,2022-11-05T16:42:13.603Z,2022-11-07T08:28:23Z,,,,,,,,,,,,,,,,,,,,,,,,,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481920461,484,1,2,49,22,dich5v7sw466smbqap0d9rbyj,0,22.9,79.3,2022-11-05T16:42:13.632Z,2022-11-07T08:28:28Z,3896474133,140,70.3,3896474137,212,51.0,3896474129,157,,3896474135,141,95.7,3896474139,213,0.2,3901882659,178,,3896474141,1,,3896474131,56,Left,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481920495,446,49,2,49,26,7fn0aazbc8nx0u040aulozds1,1,35.7,7.5,2022-11-05T16:42:17.602Z,2022-11-07T09:02:19Z,,,,,,,,,,,,,,,,,,,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481920581,447,1,2,49,26,7fn0aazbc8nx0u040aulozds1,1,35.7,7.5,2022-11-05T16:42:18.014Z,2022-11-07T08:28:46Z,3896474779,56,Back,3896474787,213,2.2,3896474783,141,40.6,3896474781,140,18.4,3901882817,178,,3896474785,212,28.9,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481920725,448,1,2,49,30,7fn0aazbc8nx0u040aulozds1,1,20.2,42.4,2022-11-05T16:42:21.472Z,2022-11-07T08:28:51Z,3896475593,56,Back,3896475601,212,21.6,3896475603,213,1.2,3896475595,140,28.1,3901882863,178,,3896475599,141,71.7,,,,,,,9uc54rlxmahbfppv97zi81yhh,F. Buntić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481920859,449,1,2,49,35,7fn0aazbc8nx0u040aulozds1,1,41.6,80.2,2022-11-05T16:42:27.282Z,2022-11-07T08:29:02Z,3896476347,140,45.5,3901882939,178,,3896476353,213,5.0,3896476351,212,13.5,3896476345,56,Back,3896476349,141,61.3,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481920907,450,1,2,49,40,7fn0aazbc8nx0u040aulozds1,0,50.6,92,2022-11-05T16:42:32.145Z,2022-11-07T08:29:08Z,3896476637,212,30.1,3896476639,213,6.3,3896476629,155,,3896476631,56,Left,3901883009,178,,3896476633,140,79.3,3896476635,141,91.6,,,,9pi6sf9sdni4dn6db7rej0r85,Osama Rashid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481920923,485,8,2,49,42,dich5v7sw466smbqap0d9rbyj,1,17.1,8.5,2022-11-05T16:42:33.955Z,2022-11-07T08:29:15Z,3899234597,385,,3896476695,56,Back,3901883067,178,,,,,,,,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481921037,451,5,2,49,43,7fn0aazbc8nx0u040aulozds1,1,83.5,100.7,2022-11-05T16:42:35.166Z,2022-11-07T08:29:20Z,3896477429,347,,3896477427,56,Left,3896477479,233,486,,,,,,,,,,,,,,,,9pi6sf9sdni4dn6db7rej0r85,Osama Rashid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481920935,486,5,2,49,43,dich5v7sw466smbqap0d9rbyj,0,16.5,-0.7,2022-11-05T16:42:35.166Z,2022-11-07T08:29:20Z,3896477547,233,451,3896476763,56,Back,3896476765,347,,,,,,,,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
