id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value,qualifier/11/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist
2443897409,59,10,1,6,25,bwt8yfk8rkcwiwyr0mopd7wqd,1,4.9,28.5,2022-08-08T19:24:52.346Z,2022-08-11T04:12:11Z,3697903693,178,,3694579453,94,,3694579455,56,Back,3694580067,233,86,,,,,,,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444521761,1112,43,1,6,26,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-08-08T19:24:53.170Z,2022-08-11T05:22:36Z,3697937481,178,0,3697937515,144,82,,,,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443897413,87,61,1,6,26,491xixnlsp75o7cr3w2gc1o0z,0,95.6,70.7,2022-08-08T19:24:53.300Z,2022-08-11T04:12:31Z,3697903721,178,,3694579461,56,Center,,,,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443897417,60,49,1,6,27,bwt8yfk8rkcwiwyr0mopd7wqd,1,2.2,24.7,2022-08-08T19:24:53.704Z,2022-08-11T04:12:41Z,,,,,,,,,,,,,,,,,,,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443897459,61,1,1,6,29,bwt8yfk8rkcwiwyr0mopd7wqd,1,3.7,23.4,2022-08-08T19:24:55.734Z,2022-08-11T04:12:49Z,3694579683,56,Right,3694579691,213,6.2,3697903793,178,,3694579693,1,,3694579689,212,50.6,3694579681,157,,3694579687,141,17.1,3694579685,140,51.7,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443897471,62,3,1,6,33,bwt8yfk8rkcwiwyr0mopd7wqd,1,51.4,17.8,2022-08-08T19:24:59.836Z,2022-08-11T04:13:01Z,3696265509,464,,3694579749,233,88,3697903855,178,,3694579741,56,Right,3694579743,286,,,,,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443897455,88,45,1,6,33,491xixnlsp75o7cr3w2gc1o0z,0,48.6,82.2,2022-08-08T19:24:59.836Z,2022-08-11T04:13:01Z,3694579769,233,62,3694579677,56,Back,3694579679,285,,,,,,,,,,,,,,,,,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443897493,63,1,1,6,35,bwt8yfk8rkcwiwyr0mopd7wqd,1,45.4,12.9,2022-08-08T19:25:01.860Z,2022-08-11T04:13:08Z,3694579875,56,Back,3697903889,178,,3694579879,141,24.1,3694579881,212,8.1,3694579877,140,42.8,3694579883,213,1.9,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443897495,64,4,1,6,37,bwt8yfk8rkcwiwyr0mopd7wqd,1,44.2,24.2,2022-08-08T19:25:04.144Z,2022-08-11T04:13:23Z,3694579889,56,Back,3694579893,265,,3694579927,233,89,3694579887,13,,3694579891,152,,3694579895,286,,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443897497,89,4,1,6,37,491xixnlsp75o7cr3w2gc1o0z,0,55.8,75.8,2022-08-08T19:25:04.145Z,2022-08-11T04:13:23Z,3694579901,56,Center,3694579907,285,,3697903957,178,,3694579905,265,,3694579903,152,,3694579899,13,,3694579939,233,64,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443897645,65,1,1,7,6,bwt8yfk8rkcwiwyr0mopd7wqd,1,44.3,22.2,2022-08-08T19:25:32.859Z,2022-08-11T04:16:37Z,3694580865,141,4.4,3694580867,212,17.1,3694580861,56,Right,3694580857,5,,3694581411,189,,3694580869,213,5.5,3697905041,178,,3694580859,152,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,3694580863,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443897659,66,1,1,7,8,bwt8yfk8rkcwiwyr0mopd7wqd,1,56.3,4.6,2022-08-08T19:25:34.778Z,2022-08-11T04:16:46Z,3694580921,212,22.6,3694580919,141,29.1,3694580917,140,41.7,3694580923,213,2.3,3697905125,178,,3694580915,56,Back,,,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443897687,67,1,1,7,11,bwt8yfk8rkcwiwyr0mopd7wqd,1,41.7,29.1,2022-08-08T19:25:37.871Z,2022-08-11T04:16:54Z,3694581085,140,44.6,3694581089,212,30.8,3694581087,141,74.1,3697905179,178,,3694581083,56,Back,3694581091,213,1.5,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443897709,68,1,1,7,16,bwt8yfk8rkcwiwyr0mopd7wqd,1,48.2,70.5,2022-08-08T19:25:43.328Z,2022-08-11T04:16:59Z,3694581213,212,55.3,3694581205,196,,3694581207,56,Right,3697905205,178,,3694581209,140,77.7,3694581217,1,,3694581211,141,3.1,3694581203,155,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,3694581215,213,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443897719,69,1,1,7,19,bwt8yfk8rkcwiwyr0mopd7wqd,1,77.7,3.1,2022-08-08T19:25:46.488Z,2022-08-11T04:17:08Z,3694581279,140,94.8,3694581281,141,16.8,3694581277,56,Right,3694581285,213,0.5,3694581275,3,,3694581283,212,20.2,3697905267,388,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443897723,70,1,1,7,22,bwt8yfk8rkcwiwyr0mopd7wqd,0,95,19.6,2022-08-08T19:25:48.830Z,2022-08-11T04:17:16Z,3694581313,141,46.6,3694581307,56,Center,3696267261,20,,3697905337,178,,3694581317,213,1.4,3694581311,140,98.2,3696267259,386,,3696267257,225,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,3694581315,212,18.7,3694581303,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443897729,90,52,1,7,22,491xixnlsp75o7cr3w2gc1o0z,1,1.6,52.7,2022-08-08T19:25:49.473Z,2022-08-11T04:17:23Z,3697905375,178,,3696267415,376,,,,,,,,,,,,,,,,,,,,921pmr49x4ijt9tnww0d2sixh,Jordi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443897813,91,1,1,7,39,491xixnlsp75o7cr3w2gc1o0z,1,9.1,53.7,2022-08-08T19:26:05.702Z,2022-08-11T04:17:31Z,3694581829,213,0.8,3694581827,212,16.2,3694581821,56,Back,3697905427,178,,3694581825,141,70.7,3694581823,140,19.9,3694581837,189,,3694581819,123,,921pmr49x4ijt9tnww0d2sixh,Jordi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443897831,92,1,1,7,39,491xixnlsp75o7cr3w2gc1o0z,1,19.6,71.4,2022-08-08T19:26:06.424Z,2022-08-11T04:17:40Z,3694581921,141,93.8,3694581925,213,1.6,3694581923,212,15.2,3694581917,56,Back,3694581919,140,19.8,3697905499,178,,,,,,,,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443897841,93,1,1,7,42,491xixnlsp75o7cr3w2gc1o0z,1,19.8,93.8,2022-08-08T19:26:09.080Z,2022-08-11T04:17:45Z,3697905535,178,,3694582021,213,0.3,3694582013,56,Back,3694582017,141,98.0,3694582019,212,11.4,3694582015,140,30.3,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443897855,94,2,1,7,46,491xixnlsp75o7cr3w2gc1o0z,1,39.3,79.1,2022-08-08T19:26:13.025Z,2022-08-11T04:17:53Z,3694582113,56,Left,3694582115,140,91.0,3694584459,7,dtkxyjne2wd3rtsg74i9lc6qc,3694582123,1,,3694582117,141,87.8,3697905597,178,,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443897959,72,55,1,7,46,bwt8yfk8rkcwiwyr0mopd7wqd,1,45.9,29.9,2022-08-08T19:26:13.026Z,2022-08-11T04:17:53Z,,,,,,,,,,,,,,,,,,,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443897865,71,43,1,7,51,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-08-08T19:26:17.720Z,2022-08-08T19:26:30Z,3694582171,56,Back,3694582621,144,59,,,,,,,,,,,,,,,,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443897873,95,43,1,7,54,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-08-08T19:26:21.058Z,2022-08-08T19:27:27Z,3694582201,347,0,3694584545,144,5,3694582199,56,Left,,,,,,,,,,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443897967,73,1,1,8,4,bwt8yfk8rkcwiwyr0mopd7wqd,1,32.2,31,2022-08-08T19:26:30.656Z,2022-08-11T04:18:17Z,3694582709,241,,3694582707,5,,3697905765,178,,3694582713,140,36.2,3694582715,141,40.2,3694582921,189,,3694582711,56,Back,3694582717,212,7.5,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,3694582719,213,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444211237,793,1,1,8,4,bwt8yfk8rkcwiwyr0mopd7wqd,1,39.8,47.8,2022-08-08T19:26:31.302Z,2022-08-11T04:18:25Z,3696268585,56,Center,3696268587,140,58.4,3696268589,141,29.1,3696268593,213,5.7,3697905797,178,,3696268591,212,23.3,3696268583,189,,,,,8bn4i1qj747gh0hz6vbn0u25m,Matheus Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444522527,1207,43,1,8,5,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-08-08T19:26:32.089Z,2022-08-11T05:28:35Z,3697940985,178,0,3697941059,144,82,,,,,,,,,,,,,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443899989,109,61,1,8,5,bwt8yfk8rkcwiwyr0mopd7wqd,0,56.1,31.2,2022-08-08T19:26:32.189Z,2022-08-11T04:18:43Z,3694594243,56,Center,3697905915,178,,,,,,,,,,,,,,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443897973,96,49,1,8,7,491xixnlsp75o7cr3w2gc1o0z,1,46.2,69,2022-08-08T19:26:33.735Z,2022-08-11T04:18:56Z,,,,,,,,,,,,,,,,,,,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443897983,97,1,1,8,7,491xixnlsp75o7cr3w2gc1o0z,1,46.2,69,2022-08-08T19:26:33.775Z,2022-08-11T04:19:04Z,3694582775,140,55.3,3697906047,178,,3694582783,213,0.5,3694582773,56,Center,3694582781,212,11.0,3694582779,141,77.1,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898013,98,1,1,8,8,491xixnlsp75o7cr3w2gc1o0z,1,55.3,77.1,2022-08-08T19:26:35.195Z,2022-08-11T04:19:12Z,3694582947,213,2.2,3694582939,56,Back,3694582941,140,47.8,3697906093,178,,3694582945,212,14.3,3694582943,141,94.7,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898025,99,1,1,8,12,491xixnlsp75o7cr3w2gc1o0z,1,53.4,97.2,2022-08-08T19:26:39.345Z,2022-08-11T04:19:17Z,3697906123,178,,3694583037,212,12.6,3694583031,56,Back,3694583039,213,3.4,3694583035,141,93.2,3694583033,140,41.7,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898077,100,1,1,8,17,491xixnlsp75o7cr3w2gc1o0z,1,45,88.7,2022-08-08T19:26:43.586Z,2022-08-11T04:19:24Z,3694583301,155,,3694583307,140,63.1,3694583305,56,Right,3694583313,213,5.0,3694583315,1,,3694583303,196,,3697906173,178,,3694583311,212,60.6,3zkqv88qpc3tm22pex5qfillh,Antunes,3694583309,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898165,76,45,1,8,23,bwt8yfk8rkcwiwyr0mopd7wqd,0,26.6,79.2,2022-08-08T19:26:50.493Z,2022-08-11T08:48:04Z,3698040693,233,1474,3694583735,56,Back,3694583737,285,,,,,,,,,,,,,,,,,5awvo9xetmgwxmqfisawqz90q,Kevin Villodres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444543627,1474,3,1,8,23,491xixnlsp75o7cr3w2gc1o0z,1,73.4,20.8,2022-08-08T19:26:50.493Z,2022-08-11T08:48:03Z,3698039843,178,,3698040689,233,76,3698040457,464,,3698039839,56,Right,3698039841,286,,,,,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898079,101,43,1,8,23,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-08-08T19:26:50.494Z,2022-08-11T08:45:59Z,3694584255,233,76,3698039237,144,3,3698033837,467,521708,3694583325,56,Right,3696269233,464,0,3697906369,178,0,3694583327,286,0,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898091,102,3,1,8,24,491xixnlsp75o7cr3w2gc1o0z,0,70.8,26,2022-08-08T19:26:51.535Z,2022-08-11T04:20:05Z,3694583389,56,Center,3696269361,464,,3697906463,178,,3694583391,286,,3694583553,233,74,,,,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898113,74,7,1,8,24,bwt8yfk8rkcwiwyr0mopd7wqd,0,29.2,74,2022-08-08T19:26:51.546Z,2022-08-11T04:20:10Z,3696269349,385,,3694583501,56,Back,3694583547,233,102,3694583503,285,,3697906487,178,,,,,,,,,,,8bn4i1qj747gh0hz6vbn0u25m,Matheus Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898095,103,61,1,8,25,491xixnlsp75o7cr3w2gc1o0z,1,76.3,20.9,2022-08-08T19:26:51.606Z,2022-08-11T04:20:23Z,3697906575,178,,3694583415,56,Right,,,,,,,,,,,,,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898129,104,1,1,8,26,491xixnlsp75o7cr3w2gc1o0z,1,63.5,27.5,2022-08-08T19:26:53.355Z,2022-08-11T04:20:52Z,3694583557,56,Center,3694583563,212,3.0,3694583559,140,66.4,3694583565,213,0.0,3694583561,141,27.5,3697906717,178,,,,,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898119,75,45,1,8,30,bwt8yfk8rkcwiwyr0mopd7wqd,0,31.6,78.8,2022-08-08T19:26:57.252Z,2022-08-11T04:21:14Z,3694583525,56,Back,3694583627,233,105,3694583527,285,,,,,,,,,,,,,,,,,5awvo9xetmgwxmqfisawqz90q,Kevin Villodres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898141,105,3,1,8,30,491xixnlsp75o7cr3w2gc1o0z,1,68.4,21.2,2022-08-08T19:26:57.252Z,2022-08-11T04:21:13Z,3694583623,233,75,3697906835,178,,3694583617,286,,3694583615,56,Center,3696269497,465,,,,,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898163,106,1,1,8,32,491xixnlsp75o7cr3w2gc1o0z,1,78.1,7.7,2022-08-08T19:26:58.927Z,2022-08-11T04:21:26Z,3694583725,140,79.9,3694583727,141,1.9,3694583729,212,4.4,3697906915,178,,3694583731,213,5.2,3694583723,56,Right,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898187,107,1,1,8,36,491xixnlsp75o7cr3w2gc1o0z,1,87.1,13.1,2022-08-08T19:27:03.425Z,2022-08-11T04:21:49Z,3694583863,140,89.9,3694583861,56,Center,3694583867,212,17.2,3694583869,213,1.4,3694584277,210,15,3694583865,141,38.0,3697906951,178,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898193,108,15,1,8,39,491xixnlsp75o7cr3w2gc1o0z,1,86.6,36.7,2022-08-08T19:27:06.350Z,2022-08-11T04:21:50Z,3694584283,55,107,3694584279,78,,3697907017,178,,3694584293,146,88.8,3694584047,82,,3694584295,147,39.0,3694583901,63,,3694584049,233,77,dtkxyjne2wd3rtsg74i9lc6qc,Arthur Sales,3694584299,231,46.8,3694584289,103,19,3694583903,56,,Center,3694584291,215,3694584297,230,3694584043,72,3694584287,102,3694584281,29,,3694583899,22,,98.1,50.9,,,,,,,,,,,
2443898203,77,10,1,8,39,bwt8yfk8rkcwiwyr0mopd7wqd,1,14.1,60,2022-08-08T19:27:06.370Z,2022-08-11T04:22:01Z,3694584057,233,108,3694583951,94,,3694583953,56,Back,3697907061,178,,,,,,,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898215,78,6,1,8,41,bwt8yfk8rkcwiwyr0mopd7wqd,0,13.8,61.6,2022-08-08T19:27:07.761Z,2022-08-11T04:22:08Z,3694583983,73,,3694584015,233,109,3694583979,56,Back,,,,,,,,,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898205,109,6,1,8,41,491xixnlsp75o7cr3w2gc1o0z,1,86.2,38.4,2022-08-08T19:27:07.761Z,2022-08-11T04:22:08Z,3694583955,56,Center,3694584007,233,78,3694583957,73,,,,,,,,,,,,,,,,,dtkxyjne2wd3rtsg74i9lc6qc,Arthur Sales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898443,110,1,1,9,13,491xixnlsp75o7cr3w2gc1o0z,1,99.5,99.5,2022-08-08T19:27:40.563Z,2022-08-11T04:22:16Z,3694585273,140,76.6,3697907143,178,,3694585269,6,,3694585279,213,3.4,3694585277,212,25.1,3694585271,56,Left,3694585275,141,89.0,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444524337,1153,43,1,9,20,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-08-08T19:27:47.104Z,2022-08-11T05:42:14Z,3697948973,178,0,3697949011,144,82,,,,,,,,,,,,,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444212305,849,3,1,9,20,491xixnlsp75o7cr3w2gc1o0z,0,82.5,91.1,2022-08-08T19:27:47.117Z,2022-08-11T08:40:42Z,3696274607,465,,3696274603,56,Left,3697909431,178,,3696274605,286,,3698035001,467,5awvo9xetmgwxmqfisawqz90q,,,,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898471,111,1,1,9,21,491xixnlsp75o7cr3w2gc1o0z,1,87.4,96,2022-08-08T19:27:48.494Z,2022-08-11T04:28:39Z,3694585443,212,20.8,3694585437,56,Center,3694585439,140,72.2,3694585441,141,76.4,3697909479,178,,3694585445,213,3.8,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898473,112,1,1,9,24,491xixnlsp75o7cr3w2gc1o0z,0,71.8,71.6,2022-08-08T19:27:51.146Z,2022-08-11T04:28:45Z,3694585463,140,95.6,3694585459,155,,3694585469,213,5.6,3694585467,212,33.1,3694585461,56,Center,3694585471,1,,3694585465,141,39.7,3697909551,178,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898491,79,12,1,9,26,bwt8yfk8rkcwiwyr0mopd7wqd,1,9.8,62.9,2022-08-08T19:27:52.900Z,2022-08-11T04:28:52Z,3694585575,141,70.9,3697909607,178,,3694585571,56,Back,3694585577,212,11.9,3694585573,140,19.9,3694585579,213,0.5,,,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898503,81,4,1,9,29,bwt8yfk8rkcwiwyr0mopd7wqd,1,20.5,70.7,2022-08-08T19:27:55.773Z,2022-08-11T04:29:05Z,3694585635,285,,3694585631,56,Back,3694585665,233,113,3694585627,13,,3694585633,152,,3694585629,294,,,,,,,,8bn4i1qj747gh0hz6vbn0u25m,Matheus Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898515,113,4,1,9,29,491xixnlsp75o7cr3w2gc1o0z,0,79.5,29.3,2022-08-08T19:27:55.774Z,2022-08-11T04:29:05Z,3694585661,152,,3697909705,178,,3694585659,56,Center,3694585663,286,,3694585657,294,,3694585681,233,81,3694585655,13,,,,,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898493,80,43,1,9,30,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-08-08T19:27:57.113Z,2022-08-09T23:04:06Z,3696274787,144,49,,,,,,,,,,,,,,,,,,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898621,82,1,1,9,46,bwt8yfk8rkcwiwyr0mopd7wqd,1,21.1,70.9,2022-08-08T19:28:13.375Z,2022-08-11T04:29:13Z,3694586283,56,Back,3694586289,212,47.4,3694586293,1,,3694586279,196,,3694586291,213,5.0,3697909761,178,,3694586277,5,,3696275499,189,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,3694586287,141,3.8,3694586281,152,,3694586285,140,,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898635,83,1,1,9,49,bwt8yfk8rkcwiwyr0mopd7wqd,1,33.4,4,2022-08-08T19:28:16.151Z,2022-08-11T04:29:36Z,3694586383,141,31.9,3694586393,213,2.0,3694586387,212,21.2,3694586379,140,24.4,3696275527,189,,3694586375,56,Back,3697909961,178,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898665,84,1,1,9,54,bwt8yfk8rkcwiwyr0mopd7wqd,1,25.3,31.9,2022-08-08T19:28:21.161Z,2022-08-11T04:29:40Z,3694586517,196,,3694586523,141,93.6,3694586515,155,,3694586527,213,0.7,3694586521,140,68.4,3697910011,178,,3694586525,212,61.7,3694586519,56,Left,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,3694586531,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898667,85,44,1,9,58,bwt8yfk8rkcwiwyr0mopd7wqd,1,66.8,92.8,2022-08-08T19:28:24.599Z,2022-08-11T08:24:28Z,3694586547,56,Left,3694586583,233,114,3694586549,286,,,,,,,,,,,,,,,,,10jwipbmvqza53ja0lwof9be1,Henrique Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898661,114,44,1,9,58,491xixnlsp75o7cr3w2gc1o0z,0,33.2,7.2,2022-08-08T19:28:24.600Z,2022-08-11T04:29:56Z,3694586501,285,,3694586591,233,85,3694586497,56,Back,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898685,86,1,1,9,58,bwt8yfk8rkcwiwyr0mopd7wqd,0,68.4,93.6,2022-08-08T19:28:24.716Z,2022-08-11T08:24:29Z,3697910223,388,,3694586663,3,,3694586671,212,27.3,3694586667,140,85.0,3694586669,141,62.7,3694586673,213,5.4,3694586665,56,Center,,,,10jwipbmvqza53ja0lwof9be1,Henrique Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443898681,115,44,1,10,0,491xixnlsp75o7cr3w2gc1o0z,1,15.8,37.4,2022-08-08T19:28:26.949Z,2022-08-11T08:24:29Z,3694586711,233,87,3694586659,285,,3694586657,56,Back,,,,,,,,,,,,,,,,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
