id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2497866651,436,1,1,48,11,9ldqu49smv1xg2va0n2cy28zl,1,60.1,27.1,2023-01-15T18:50:44.800Z,2023-01-18T00:05:32Z,3980555441,140,65.8,3982582909,178,,3980555439,56,Right,3980555445,212,12.5,3980555443,141,10.9,3980555447,213,5.2,3980555437,152,,3980555435,5,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497866667,437,1,1,48,14,9ldqu49smv1xg2va0n2cy28zl,1,66.3,8.9,2023-01-15T18:50:47.686Z,2023-01-18T00:05:36Z,3982582913,178,,3980555539,213,2.1,3980555535,141,24.7,3980555531,56,Center,3980555537,212,12.5,3980555533,140,60.3,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497866671,438,1,1,48,16,9ldqu49smv1xg2va0n2cy28zl,0,61.8,25.6,2023-01-15T18:50:50.041Z,2023-01-18T00:05:38Z,3982081145,20,,3980555557,155,,3980555555,2,,3982582921,178,,3982081143,224,,3980555563,141,52.5,3980555559,56,Center,3980555567,213,0.7,1zxwich342p8fholev7ddkwh6,E. Fernández,3980555561,140,81.5,3980555565,212,,,,,,,,,,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2497866679,453,12,1,48,17,7catg5lpivcmpf4xhggh6d8rk,1,17.3,49.9,2023-01-15T18:50:51.262Z,2023-01-18T00:05:43Z,3980555601,141,20.9,3982582931,388,,3980555605,213,5.5,3980555599,140,34.9,3980555603,212,27.0,3980555597,56,Back,3980555611,15,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497866713,439,1,1,48,23,9ldqu49smv1xg2va0n2cy28zl,0,70.3,86.4,2023-01-15T18:50:57.232Z,2023-01-18T00:05:51Z,3980555803,212,28.9,3980555797,56,Center,3980555793,2,,3980555801,141,52.7,3980555795,155,,3980555805,213,5.4,3980555799,140,87.1,3982081667,72,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,3982081665,224,,3982582945,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497866717,454,44,1,48,24,7catg5lpivcmpf4xhggh6d8rk,1,14.3,45,2023-01-15T18:50:58.496Z,2023-01-18T00:42:33Z,3980555827,285,,3980557193,233,446,3980555825,56,Back,,,,,,,,,,,,,,,,c270jephiphzfpig96q3jyz11,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497866955,446,44,1,48,24,9ldqu49smv1xg2va0n2cy28zl,0,85.7,55,2023-01-15T18:50:58.497Z,2023-01-18T00:05:55Z,3980557065,56,Center,3980557067,286,,3980557213,233,454,,,,,,,,,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497866727,455,12,1,48,24,7catg5lpivcmpf4xhggh6d8rk,1,14.2,46,2023-01-15T18:50:58.568Z,2023-01-18T00:42:33Z,3980555887,140,26.4,3982582963,388,,3980555885,56,Back,3980555911,15,,3980555891,212,13.8,3980555889,141,38.6,3980555893,213,5.9,,,,c270jephiphzfpig96q3jyz11,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497866747,440,1,1,48,27,9ldqu49smv1xg2va0n2cy28zl,0,68.3,62,2023-01-15T18:51:00.914Z,2023-01-18T00:06:03Z,3980556007,213,5.9,3982582997,388,,3980556003,141,47.3,3980555999,56,Center,3980556005,212,26.9,3980555997,3,,3980556001,140,92.1,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497866751,456,52,1,48,30,7catg5lpivcmpf4xhggh6d8rk,1,6.4,56.7,2023-01-15T18:51:03.666Z,2023-01-18T00:06:06Z,3982082343,377,,3982583005,178,,,,,,,,,,,,,,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497866835,457,1,1,48,46,7catg5lpivcmpf4xhggh6d8rk,0,15.4,63,2023-01-15T18:51:20.537Z,2023-01-18T00:06:10Z,3980556475,141,87.7,3980556471,56,Left,3980556477,212,58.0,3980556473,140,68.3,3980556469,199,,3980556481,1,,3980556479,213,0.3,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497866847,441,1,1,48,50,9ldqu49smv1xg2va0n2cy28zl,0,32.3,12.2,2023-01-15T18:51:24.377Z,2023-01-18T00:06:15Z,3982583023,178,,3980556533,56,Back,3980556537,141,26.2,3980556531,3,,3980556535,140,35.0,3980556539,212,9.9,3980556541,213,1.3,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497866865,458,1,1,48,53,7catg5lpivcmpf4xhggh6d8rk,0,62.3,66.8,2023-01-15T18:51:26.731Z,2023-01-18T00:06:21Z,3980556613,213,2.5,3980556605,56,Center,3982583037,21,,3980556607,140,55.4,3980556611,212,8.9,3982583035,178,,3980556609,141,74.4,,,,c270jephiphzfpig96q3jyz11,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497866861,442,49,1,48,54,9ldqu49smv1xg2va0n2cy28zl,1,38.5,23.8,2023-01-15T18:51:27.687Z,2023-01-18T00:06:25Z,,,,,,,,,,,,,,,,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497866897,443,1,1,48,55,9ldqu49smv1xg2va0n2cy28zl,1,38.3,23.6,2023-01-15T18:51:29.335Z,2023-01-18T00:06:30Z,3980556731,56,Back,3980556735,141,31.7,3980556733,140,27.2,3982583059,178,,3980556737,212,12.9,3980556739,213,2.7,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497866917,444,1,1,48,58,9ldqu49smv1xg2va0n2cy28zl,0,27.2,31.7,2023-01-15T18:51:32.435Z,2023-01-18T00:06:34Z,3980556847,140,100.0,3980556843,155,,3980556845,56,Center,3980556849,141,22.4,3980556853,213,6.2,3980556851,212,77.6,3982583067,178,,3980556855,1,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497866919,445,5,1,49,4,9ldqu49smv1xg2va0n2cy28zl,0,100.6,21.8,2023-01-15T18:51:38.136Z,2023-01-18T00:39:56Z,3980556887,233,459,3980556857,56,Center,3980556859,346,,,,,,,,,,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497866915,459,5,1,49,4,7catg5lpivcmpf4xhggh6d8rk,1,-0.6,78.2,2023-01-15T18:51:38.136Z,2023-01-18T00:39:55Z,3980556839,56,Back,3980556841,346,,3980556879,233,445,,,,,,,,,,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497866993,447,30,1,49,12,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2023-01-15T18:51:45.898Z,2023-01-18T00:06:40Z,3980557257,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497866989,460,30,1,49,12,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2023-01-15T18:51:45.898Z,2023-01-18T00:06:40Z,3980557251,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871131,450,32,2,45,0,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2023-01-15T19:08:35.339Z,2023-01-17T18:00:30Z,3980578851,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871137,461,32,2,45,0,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2023-01-15T19:08:35.339Z,2023-01-15T19:08:37Z,3980578883,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871167,451,1,2,45,0,9ldqu49smv1xg2va0n2cy28zl,1,50.2,50,2023-01-15T19:08:35.366Z,2023-01-17T23:27:28Z,3980578997,56,Back,3980579007,279,S,3980579003,212,20.8,3980579005,213,3.4,3982571879,178,,3980579001,141,41.5,3980578999,140,31.2,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871191,452,1,2,45,2,9ldqu49smv1xg2va0n2cy28zl,1,31.2,41.5,2023-01-15T19:08:37.744Z,2023-01-17T23:27:35Z,3982571901,178,,3980579145,212,23.4,3980579139,56,Back,3980579141,140,35.2,3980579147,213,1.4,3980579143,141,75.3,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871195,453,61,2,45,5,9ldqu49smv1xg2va0n2cy28zl,0,36.5,74.3,2023-01-15T19:08:40.855Z,2023-01-17T23:28:01Z,3982571963,178,,3980579151,56,Back,,,,,,,,,,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871197,462,49,2,45,6,7catg5lpivcmpf4xhggh6d8rk,1,59.5,16.8,2023-01-15T19:08:42.145Z,2023-01-17T23:28:08Z,,,,,,,,,,,,,,,,,,,,,,,,,c270jephiphzfpig96q3jyz11,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871223,463,1,2,45,9,7catg5lpivcmpf4xhggh6d8rk,0,62.3,3.8,2023-01-15T19:08:44.675Z,2023-01-17T23:28:13Z,3980579285,140,68.8,3980579283,56,Right,3980579287,141,5.3,3980579291,213,0.1,3982571989,178,,3980579289,212,6.9,,,,,,,c270jephiphzfpig96q3jyz11,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871231,454,8,2,45,9,9ldqu49smv1xg2va0n2cy28zl,1,27.7,86.6,2023-01-15T19:08:45.312Z,2023-01-17T23:28:25Z,3981984781,384,,3982572021,178,,3980579335,56,Back,,,,,,,,,,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871243,455,49,2,45,10,9ldqu49smv1xg2va0n2cy28zl,1,36.7,90.5,2023-01-15T19:08:45.818Z,2023-01-17T23:28:33Z,,,,,,,,,,,,,,,,,,,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871257,456,1,2,45,10,9ldqu49smv1xg2va0n2cy28zl,1,36.6,89.3,2023-01-15T19:08:45.860Z,2023-01-17T23:28:37Z,3982572063,178,,3980579429,56,Back,3980579435,212,16.2,3980579431,140,24.9,3980579437,213,3.9,3980579433,141,73.8,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871285,457,1,2,45,14,9ldqu49smv1xg2va0n2cy28zl,1,23.5,72.2,2023-01-15T19:08:49.552Z,2023-01-17T23:28:44Z,3980579551,56,Back,3980579555,141,46.6,3980579553,140,13.5,3980579557,212,20.3,3982572079,178,,3980579559,213,4.2,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871301,458,1,2,45,18,9ldqu49smv1xg2va0n2cy28zl,1,19,38.3,2023-01-15T19:08:53.487Z,2023-01-17T23:28:51Z,3980579675,213,4.5,3980579667,56,Back,3980579671,141,11.0,3980579673,212,18.9,3980579669,140,15.5,3982572099,178,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871307,459,1,2,45,22,9ldqu49smv1xg2va0n2cy28zl,1,19.3,11.6,2023-01-15T19:08:57.359Z,2023-01-17T23:28:56Z,3980579709,140,10.3,3982572111,178,,3980579713,212,13.0,3980579711,141,24.8,3980579707,56,Back,3980579715,213,2.4,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871323,460,1,2,45,24,9ldqu49smv1xg2va0n2cy28zl,1,10.3,24.8,2023-01-15T19:08:59.508Z,2023-01-17T23:28:59Z,3982572123,178,,3980579785,140,7.0,3980579783,56,Back,3980579787,141,71.7,3980579793,1,,3980579791,213,1.7,3980579789,212,32.1,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871327,461,1,2,45,27,9ldqu49smv1xg2va0n2cy28zl,1,7,72.5,2023-01-15T19:09:02.774Z,2023-01-17T23:29:03Z,3980579829,212,17.9,3982572135,178,,3980579827,141,92.6,3980579819,56,Back,3980579823,140,18.0,3980579831,213,0.9,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871329,462,1,2,45,29,9ldqu49smv1xg2va0n2cy28zl,1,18,92.6,2023-01-15T19:09:04.860Z,2023-01-17T23:29:11Z,3980579845,56,Back,3982572147,178,,3980579847,140,20.8,3980579851,212,7.5,3980579849,141,82.4,3980579853,213,5.1,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871353,463,1,2,45,30,9ldqu49smv1xg2va0n2cy28zl,1,20.8,82.4,2023-01-15T19:09:05.707Z,2023-01-17T23:29:19Z,3980580009,141,93.3,3980580013,213,2.0,3980580005,56,Back,3980580007,140,17.5,3982572171,178,,3980580011,212,8.2,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871371,464,1,2,45,34,9ldqu49smv1xg2va0n2cy28zl,1,15.4,89.4,2023-01-15T19:09:10Z,2023-01-17T23:29:24Z,3980580081,56,Back,3980580085,141,95.3,3980580083,140,26.6,3982572187,178,,3980580087,212,12.4,3980580089,213,0.3,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871395,465,1,2,45,38,9ldqu49smv1xg2va0n2cy28zl,1,35.1,83.7,2023-01-15T19:09:14.335Z,2023-01-17T23:29:34Z,3980580229,213,5.0,3980580223,140,38.9,3980580227,212,13.9,3982572197,178,,3980580221,56,Back,3980580225,141,64.1,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871397,466,4,2,45,43,9ldqu49smv1xg2va0n2cy28zl,1,53,41,2023-01-15T19:09:18.797Z,2023-01-17T23:29:43Z,3980580241,286,,3980580237,152,,3980580233,13,,3980580235,56,Center,3980580293,233,464,3980583715,295,,,,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871403,464,4,2,45,43,7catg5lpivcmpf4xhggh6d8rk,0,47,59,2023-01-15T19:09:18.798Z,2023-01-17T23:29:42Z,3980580277,13,,3980580309,233,466,3980580283,152,,3980580279,295,,3982572225,178,,3980580281,56,Back,3980580285,285,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871539,465,17,2,45,49,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2023-01-15T19:09:25.312Z,2023-01-17T23:30:15Z,3980580977,13,243,3980580971,31,,3980580975,393,,,,,,,,,,,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871519,467,1,2,45,58,9ldqu49smv1xg2va0n2cy28zl,1,55.4,40.3,2023-01-15T19:09:33.906Z,2023-01-17T23:30:52Z,3980580869,141,32.2,3982572353,178,,3980580873,213,5.6,3980580861,5,,3980580865,56,Center,3980580863,152,,3980580871,212,8.4,3980580867,140,61.5,5t952swvuoed4pdwgbi4yjhex,Florentino,3980581163,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871527,468,1,2,46,1,9ldqu49smv1xg2va0n2cy28zl,1,61.5,32.2,2023-01-15T19:09:36.521Z,2023-01-17T23:31:03Z,3980580915,212,14.6,3980580911,140,71.5,3982572381,178,,3980580917,213,5.5,3980580913,141,17.2,3980583467,189,,3980580909,56,Right,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871541,469,1,2,46,2,9ldqu49smv1xg2va0n2cy28zl,1,71.5,17.2,2023-01-15T19:09:37.741Z,2023-01-17T23:31:12Z,3980580985,140,62.6,3980580983,56,Center,3980580987,141,26.3,3982572405,178,,3980580991,213,2.6,3980580989,212,11.2,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497872095,482,1,2,46,4,9ldqu49smv1xg2va0n2cy28zl,1,60.9,17.2,2023-01-15T19:09:39.607Z,2023-01-17T23:31:19Z,3980583977,56,Center,3982572437,178,,3980583979,140,65.6,3980583983,212,9.0,3980583985,213,1.0,3980583981,141,28.3,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871549,470,1,2,46,5,9ldqu49smv1xg2va0n2cy28zl,1,62.6,26.3,2023-01-15T19:09:40.733Z,2023-01-17T23:31:28Z,3980581029,212,8.2,3982572471,178,,3980581033,213,4.4,3980581019,56,Right,3980581025,141,14.8,3980581021,140,60.1,,,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871561,471,1,2,46,7,9ldqu49smv1xg2va0n2cy28zl,1,60.1,14.8,2023-01-15T19:09:42.604Z,2023-01-17T23:31:31Z,3980581075,56,Right,3980581077,140,68.8,3980581081,212,11.4,3980581083,213,5.6,3980581079,141,4.7,3982572481,178,,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871577,472,1,2,46,10,9ldqu49smv1xg2va0n2cy28zl,1,68.6,5,2023-01-15T19:09:45.599Z,2023-01-17T23:31:37Z,3980581157,212,11.0,3980581153,140,58.2,3980581155,141,7.4,3980581151,56,Right,3980581159,213,3.0,3982572493,178,,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871591,473,1,2,46,12,9ldqu49smv1xg2va0n2cy28zl,1,56,11.5,2023-01-15T19:09:47.410Z,2023-01-17T23:31:40Z,3980581249,212,19.6,3980581251,213,2.3,3980581247,141,33.8,3980581243,56,Back,3982572505,178,,3980581245,140,44.2,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871605,474,1,2,46,14,9ldqu49smv1xg2va0n2cy28zl,1,44.3,32,2023-01-15T19:09:50.269Z,2023-01-17T23:31:49Z,3980581317,141,11.2,3980581313,56,Back,3980581315,140,48.3,3982572521,178,,3980581321,212,14.8,3980581325,213,5.0,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871641,475,1,2,46,16,9ldqu49smv1xg2va0n2cy28zl,1,52.1,9.5,2023-01-15T19:09:52.257Z,2023-01-17T23:31:53Z,3982572539,178,,3980581507,213,5.9,3980581499,56,Right,3980581503,141,4.1,3980581505,212,9.8,3980581501,140,60.8,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871647,476,1,2,46,20,9ldqu49smv1xg2va0n2cy28zl,0,66.6,6.4,2023-01-15T19:09:55.803Z,2023-01-17T23:31:57Z,3980581527,140,71.9,3980581533,213,1.3,3980581531,212,21.2,3980581525,56,Center,3980581529,141,36.5,3982572555,178,,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871651,466,8,2,46,21,7catg5lpivcmpf4xhggh6d8rk,1,31,59.9,2023-01-15T19:09:56.536Z,2023-01-17T23:32:02Z,3980581567,56,Back,3981987823,385,,3982572575,178,,,,,,,,,,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871661,467,49,2,46,23,7catg5lpivcmpf4xhggh6d8rk,1,19.7,55.2,2023-01-15T19:09:58.475Z,2023-01-17T23:32:09Z,,,,,,,,,,,,,,,,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871681,468,1,2,46,24,7catg5lpivcmpf4xhggh6d8rk,0,18.4,50.5,2023-01-15T19:10:00.043Z,2023-01-17T23:32:13Z,3980581711,213,5.9,3980581709,212,17.4,3980581707,141,40.4,3982572607,178,,3980581703,56,Back,3980581705,140,33.6,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871783,478,61,2,46,25,9ldqu49smv1xg2va0n2cy28zl,1,61.2,56.4,2023-01-15T19:10:01.101Z,2023-01-17T23:32:29Z,3980582211,56,Center,3982572671,178,,,,,,,,,,,,,,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871687,477,61,2,46,27,9ldqu49smv1xg2va0n2cy28zl,0,55.4,65.1,2023-01-15T19:10:02.846Z,2023-01-17T23:32:43Z,3980581739,56,Center,3982572713,178,,,,,,,,,,,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871739,469,1,2,46,34,7catg5lpivcmpf4xhggh6d8rk,1,43.1,21.5,2023-01-15T19:10:09.622Z,2023-01-17T23:32:56Z,3980581999,141,30.1,3980582003,213,2.3,3980581995,56,Back,3980581997,140,37.6,3980582001,212,8.2,3982572757,178,,,,,,,,c270jephiphzfpig96q3jyz11,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871759,470,1,2,46,36,7catg5lpivcmpf4xhggh6d8rk,1,36.6,31.9,2023-01-15T19:10:11.688Z,2023-01-17T23:33:02Z,3980582091,213,2.2,3980582089,212,14.3,3982572781,178,,3980582085,140,28.9,3980582083,56,Back,3980582087,141,49.3,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871773,471,1,2,46,41,7catg5lpivcmpf4xhggh6d8rk,1,29.2,42.7,2023-01-15T19:10:17.042Z,2023-01-17T23:33:08Z,3980582157,56,Back,3982572795,178,,3980582161,141,36.1,3980582165,213,5.6,3980582163,212,7.2,3980582159,140,34.6,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871791,472,1,2,46,43,7catg5lpivcmpf4xhggh6d8rk,1,34.6,35.4,2023-01-15T19:10:18.608Z,2023-01-17T23:33:15Z,3982572811,178,,3980582241,213,4.2,3980582239,212,11.0,3980582235,140,29.8,3980582233,56,Back,3980582237,141,21.0,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871799,473,1,2,46,46,7catg5lpivcmpf4xhggh6d8rk,1,37.3,21.2,2023-01-15T19:10:21.720Z,2023-01-17T23:33:20Z,3980582279,140,58.6,3982572833,178,,3980582283,212,25.0,3980582285,213,5.8,3980582281,141,4.7,3980582277,56,Right,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871809,474,1,2,46,50,7catg5lpivcmpf4xhggh6d8rk,1,60.7,4.6,2023-01-15T19:10:25.398Z,2023-01-17T23:33:26Z,3980582359,213,1.2,3982572849,178,,3980582355,141,18.6,3980582351,56,Right,3980582357,212,10.2,3980582353,140,64.3,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497871821,476,61,2,46,51,7catg5lpivcmpf4xhggh6d8rk,1,60.6,18.3,2023-01-15T19:10:26.775Z,2023-01-17T23:33:47Z,3980582405,56,Right,3982572919,178,,,,,,,,,,,,,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
