id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2534076867,564,7,2,52,55,66bsnl0zjb7l5akwo00h0y5me,1,6.6,89.4,2023-04-15T20:44:51.831Z,2023-04-15T20:44:54Z,4192673141,56,Back,4192673139,167,,4192673143,285,,4192673155,233,409,,,,,,,,,,,,,2j8v4lkqeg1bcqp77ezseo8vd,Galeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534076875,410,6,2,52,57,cmbqc74mshg77ra7mywec2a6b,1,93.4,10.6,2023-04-15T20:44:53.783Z,2023-04-15T20:44:55Z,4192673205,75,,4192673237,233,565,4192673201,56,Right,,,,,,,,,,,,,,,,9kn7hs1nbc0rcismky05z6zmx,Bruno Jordão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534076871,565,6,2,52,57,66bsnl0zjb7l5akwo00h0y5me,0,6.6,89.4,2023-04-15T20:44:53.783Z,2023-04-15T20:51:51Z,4192673187,56,Back,4192673245,233,410,4192673189,73,,,,,,,,,,,,,,,,,2j8v4lkqeg1bcqp77ezseo8vd,Galeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534077207,411,1,2,53,26,cmbqc74mshg77ra7mywec2a6b,0,99.5,0.5,2023-04-15T20:45:23.335Z,2023-04-15T20:45:29Z,4192675071,141,53.3,4192675077,1,,4192675073,212,36.0,4192675061,6,,4192675059,2,,4192675067,56,Center,4192675063,155,,4192675095,233,566,36zf6j90b94qls6y50c1xgi51,Allano,4192675065,223,,4192675069,140,97.5,4192675075,213,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
2534077209,566,11,2,53,29,66bsnl0zjb7l5akwo00h0y5me,1,2.5,45.7,2023-04-15T20:45:25.784Z,2023-04-15T20:45:26Z,4192675079,56,Back,4192675081,88,,4192675113,233,411,,,,,,,,,,,,,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534077287,567,1,2,53,33,66bsnl0zjb7l5akwo00h0y5me,0,15.6,39.2,2023-04-15T20:45:30.137Z,2023-04-15T20:45:34Z,4192675545,1,,4192675539,141,85.3,4192675535,56,Left,4192675533,199,,4192675537,140,55.3,4192675541,212,52.2,4192675543,213,0.6,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534077307,412,44,2,53,37,cmbqc74mshg77ra7mywec2a6b,1,41.2,16,2023-04-15T20:45:33.959Z,2023-04-15T20:45:49Z,4192675645,285,,4192675695,233,568,4192675643,56,Back,,,,,,,,,,,,,,,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534077295,568,44,2,53,37,66bsnl0zjb7l5akwo00h0y5me,0,58.8,84,2023-04-15T20:45:33.960Z,2023-04-15T20:45:36Z,4192675597,286,,4192675709,233,412,4192675595,56,Left,,,,,,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534077333,413,1,2,53,38,cmbqc74mshg77ra7mywec2a6b,0,39.1,18.3,2023-04-15T20:45:34.902Z,2023-04-15T20:45:54Z,4192675803,213,5.3,4192675801,212,9.6,4192675799,141,6.4,4192675795,56,Back,4192675797,140,44.0,4192675793,3,,,,,,,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534077337,569,49,2,53,40,66bsnl0zjb7l5akwo00h0y5me,1,54.3,95.1,2023-04-15T20:45:36.784Z,2023-04-15T20:46:27Z,,,,,,,,,,,,,,,,,,,,,,,,,aavcrjkupdm4kglaae4fiqzmd,Wilson Manafá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534077341,570,50,2,53,40,66bsnl0zjb7l5akwo00h0y5me,1,55.6,94.9,2023-04-15T20:45:37.685Z,2023-04-15T20:46:30Z,4192675837,286,,4192675903,233,414,4192675835,56,Left,,,,,,,,,,,,,,,,aavcrjkupdm4kglaae4fiqzmd,Wilson Manafá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534077345,414,7,2,53,40,cmbqc74mshg77ra7mywec2a6b,1,44.4,5.1,2023-04-15T20:45:37.686Z,2023-04-15T20:45:39Z,4192675861,233,570,4192675867,56,Back,4192675865,167,,4192675869,285,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534077363,415,5,2,53,41,cmbqc74mshg77ra7mywec2a6b,0,44.6,-1.2,2023-04-15T20:45:38.631Z,2023-04-15T20:45:56Z,4192676953,233,571,4192676063,347,,4192676061,56,Back,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534077355,571,5,2,53,41,66bsnl0zjb7l5akwo00h0y5me,1,55.4,101.2,2023-04-15T20:45:38.631Z,2023-04-15T20:52:36Z,4192676013,347,,4192676945,233,415,4192676011,56,Left,,,,,,,,,,,,,,,,aavcrjkupdm4kglaae4fiqzmd,Wilson Manafá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534077547,572,1,2,54,1,66bsnl0zjb7l5akwo00h0y5me,1,54.2,100,2023-04-15T20:45:58.696Z,2023-04-15T20:46:00Z,4192677165,141,88.9,4192677169,213,5.5,4192677167,212,11.9,4192677163,140,62.5,4192677159,107,,4192677161,56,Left,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534077553,573,1,2,54,3,66bsnl0zjb7l5akwo00h0y5me,1,63.8,86.6,2023-04-15T20:46:00.216Z,2023-04-15T20:46:00Z,4192677215,156,,4192677207,141,87.8,4192677203,56,Left,4192677205,140,58.8,4192677211,213,3.0,4192677209,212,5.3,,,,,,,1nd8l0ofw9x779c0ufwbbo4ph,Toni Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534077595,574,1,2,54,5,66bsnl0zjb7l5akwo00h0y5me,1,60.2,88.7,2023-04-15T20:46:02.440Z,2023-04-15T20:46:04Z,4192677425,213,2.2,4192677419,140,56.7,4192677421,141,95.9,4192677423,212,6.1,4192677417,56,Left,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534077611,575,1,2,54,7,66bsnl0zjb7l5akwo00h0y5me,1,53.8,96.6,2023-04-15T20:46:04.424Z,2023-04-15T20:46:05Z,4192677513,213,3.2,4192677511,212,19.8,4192677509,141,94.8,4192677505,56,Back,4192677507,140,35.0,,,,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534077695,576,1,2,54,8,66bsnl0zjb7l5akwo00h0y5me,1,35,94.8,2023-04-15T20:46:05.735Z,2023-04-15T20:46:12Z,4192677951,213,3.8,4192677945,140,13.6,4192677949,212,29.5,4192677943,56,Back,4192677947,141,66.7,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534077721,577,1,2,54,15,66bsnl0zjb7l5akwo00h0y5me,1,14.1,58.8,2023-04-15T20:46:12.616Z,2023-04-15T20:46:14Z,4192678087,140,21.1,4192678083,56,Back,4192678091,141,40.3,4192678095,212,14.6,4192678099,213,5.2,,,,,,,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534077763,578,1,2,54,17,66bsnl0zjb7l5akwo00h0y5me,1,22,39.5,2023-04-15T20:46:14.087Z,2023-04-15T20:46:18Z,4192678325,213,0.2,4192678319,140,32.0,4192678321,141,42.5,4192678323,212,10.7,4192678317,56,Back,,,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534077785,579,1,2,54,22,66bsnl0zjb7l5akwo00h0y5me,1,35.6,46.1,2023-04-15T20:46:19.576Z,2023-04-15T20:46:20Z,4192678461,213,1.8,4192678455,140,31.7,4192678459,212,20.5,4192678453,56,Back,4192678457,141,75.6,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534077841,580,1,2,54,23,66bsnl0zjb7l5akwo00h0y5me,1,31.7,75.6,2023-04-15T20:46:19.927Z,2023-04-15T20:46:24Z,4192678707,140,37.4,4192678713,213,0.7,4192678711,212,7.9,4192678709,141,83.2,4192678705,56,Back,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534077875,581,1,2,54,27,66bsnl0zjb7l5akwo00h0y5me,1,35.9,64.3,2023-04-15T20:46:23.944Z,2023-04-15T20:46:27Z,4192678917,140,30.8,4192678921,212,21.9,4192678923,213,4.5,4192678915,56,Back,4192678919,141,33.1,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534078011,582,1,2,54,35,66bsnl0zjb7l5akwo00h0y5me,1,35.3,33.1,2023-04-15T20:46:32.632Z,2023-04-15T20:46:38Z,4192679707,56,Back,4192679715,213,2.6,4192679713,212,20.1,4192679709,140,18.7,4192679711,141,47.8,,,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534078019,583,1,2,54,41,66bsnl0zjb7l5akwo00h0y5me,1,18.5,47.8,2023-04-15T20:46:38.696Z,2023-04-15T20:46:40Z,4192679773,56,Back,4192679777,141,74.1,4192679775,140,24.1,4192679779,212,18.8,4192679781,213,1.3,,,,,,,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534078045,584,1,2,54,43,66bsnl0zjb7l5akwo00h0y5me,1,24.9,75.1,2023-04-15T20:46:40.679Z,2023-04-15T20:46:42Z,4192679919,56,Back,4192679925,212,19.8,4192679921,140,37.0,4192679923,141,97.5,4192679927,213,0.9,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534078091,585,1,2,54,45,66bsnl0zjb7l5akwo00h0y5me,1,37,95.6,2023-04-15T20:46:42.280Z,2023-04-15T20:46:46Z,4192680183,213,3.9,4192680179,212,15.0,4192680175,140,27.1,4192680173,56,Back,4192680177,141,79.6,,,,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534078141,586,1,2,54,49,66bsnl0zjb7l5akwo00h0y5me,1,30.4,77,2023-04-15T20:46:46.391Z,2023-04-15T20:46:50Z,4192680451,212,51.1,4192680453,213,5.1,4192680445,56,Back,4192680449,141,7.3,4192680455,1,,4192680443,196,,4192680447,140,48.6,4192680441,155,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534078195,587,1,2,54,53,66bsnl0zjb7l5akwo00h0y5me,1,49.3,6.8,2023-04-15T20:46:50.183Z,2023-04-15T20:46:57Z,4192680763,56,Right,4192680767,141,9.2,4192680765,140,69.8,4192680769,212,21.6,4192680771,213,0.1,,,,,,,,,,aavcrjkupdm4kglaae4fiqzmd,Wilson Manafá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534078197,588,61,2,54,59,66bsnl0zjb7l5akwo00h0y5me,0,94.8,7.9,2023-04-15T20:46:56.480Z,2023-04-15T20:47:02Z,4192680783,56,Right,,,,,,,,,,,,,,,,,,,,,,1nd8l0ofw9x779c0ufwbbo4ph,Toni Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534078193,416,5,2,55,0,cmbqc74mshg77ra7mywec2a6b,1,-1.3,91,2023-04-15T20:46:57.189Z,2023-04-15T20:47:01Z,4192680755,346,,4192680901,233,589,4192680753,56,Back,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534078207,589,5,2,55,0,66bsnl0zjb7l5akwo00h0y5me,0,101.3,9,2023-04-15T20:46:57.189Z,2023-04-15T20:52:37Z,4192680849,346,,4192680847,56,Right,4192680907,233,416,,,,,,,,,,,,,,,,1nd8l0ofw9x779c0ufwbbo4ph,Toni Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534078357,417,1,2,55,19,cmbqc74mshg77ra7mywec2a6b,1,3.6,53.4,2023-04-15T20:47:16.710Z,2023-04-15T20:48:42Z,4192681777,140,76.0,4192681781,141,82.6,4192681787,1,,4192681765,124,,4192681769,155,,4192681791,74,,4192681785,213,0.3,4192681773,56,Left,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,4192687177,189,,4192681783,212,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534078363,418,50,2,55,21,cmbqc74mshg77ra7mywec2a6b,1,79.1,80.4,2023-04-15T20:47:18.182Z,2023-04-15T20:48:55Z,4192682083,233,590,4192681813,286,,4192681811,56,Left,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534078411,590,7,2,55,21,66bsnl0zjb7l5akwo00h0y5me,1,20.9,19.6,2023-04-15T20:47:18.183Z,2023-04-15T20:47:23Z,4192682079,233,418,4192682047,56,Back,4192682049,285,,,,,,,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534078413,591,81,2,55,25,66bsnl0zjb7l5akwo00h0y5me,0,1.3,1.9,2023-04-15T20:47:22.160Z,2023-04-15T20:47:28Z,4192682059,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534078435,593,1,2,55,27,66bsnl0zjb7l5akwo00h0y5me,0,1.7,2.3,2023-04-15T20:47:23.926Z,2023-04-15T20:51:49Z,4192684683,157,,4192684707,236,,4192682157,141,2.5,4192682153,56,Back,4192682155,140,2.9,4192682161,213,0.1,4192682159,212,1.3,4192684685,1,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,4192684709,233,419,4192684713,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534078421,419,74,2,55,27,cmbqc74mshg77ra7mywec2a6b,1,97,98.3,2023-04-15T20:47:23.927Z,2023-04-15T20:47:25Z,4192682097,285,,4192682225,233,593,4192682095,56,Left,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534078427,592,49,2,55,27,66bsnl0zjb7l5akwo00h0y5me,1,1.7,2.3,2023-04-15T20:47:24.279Z,2023-04-15T20:47:24Z,,,,,,,,,,,,,,,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534078451,420,5,2,55,28,cmbqc74mshg77ra7mywec2a6b,0,98.7,101.1,2023-04-15T20:47:25.013Z,2023-04-15T20:47:29Z,4192682283,347,,4192682281,56,Left,4192682535,233,594,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534078481,594,5,2,55,28,66bsnl0zjb7l5akwo00h0y5me,1,1.3,-1.1,2023-04-15T20:47:25.013Z,2023-04-15T20:52:37Z,4192682517,233,420,4192682481,56,Back,4192682483,347,,,,,,,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534078799,595,18,2,56,5,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2023-04-15T20:48:02.424Z,2023-04-15T20:48:03Z,4192684477,42,,4192684537,55,596,4192684479,44,Midfielder,4192684481,59,46,,,,,,,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534078805,596,19,2,56,5,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2023-04-15T20:48:02.425Z,2023-04-15T20:48:25Z,4192686167,293,3,4192686163,292,9,4192684509,42,,4192684517,44,Forward,4192684513,145,8,4192684519,55,595,4192684515,59,30,,,,2wl0uylmkzi2ls7v4amgaa1yi,Evanilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534079261,604,40,2,56,6,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2023-04-15T20:48:03.376Z,2023-04-15T20:49:22Z,4192687117,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5",4192687123,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",4192687121,130,2,4192687115,30,"d79vlrccz170hzdh35nhsf1ed, aavcrjkupdm4kglaae4fiqzmd, av5ng2yhu8q1lqacekmxci0ut, el6dn7kq3815p2zd4rppzzw7p, 58i5y98ceb55anpucpru7skb9, 37usxvspofewb3djlg67lp1hx, a6r2hqalh9ydoy2a8uv9rztux, 8y0e1y90ih393h7zv7srfot79, 2wl0uylmkzi2ls7v4amgaa1yi, 1nd8l0ofw9x779c0ufwbbo4ph, 2j8v4lkqeg1bcqp77ezseo8vd, 3enoici51osego5k1w41fuaqd, 19s3ei718jouszy30uxli8xd5, xbk4zraauvq1cj1w5yz08kb9, 5m1fht9uevn186asz8awhxjah, f3zl8ymo5ttze20sffzk044q1, 4j6h9mgau5uaxlm589qlc6rjd, cdir3jevzi4o8edgtfwu6jfca, 6mujhf0gz4dviowpil1bsyk4q",4192687119,59,"99, 18, 22, 8, 3, 5, 11, 25, 30, 29, 13, 2, 12, 14, 17, 19, 20, 70, 87",4192687125,194,58i5y98ceb55anpucpru7skb9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534078929,597,1,2,56,14,66bsnl0zjb7l5akwo00h0y5me,0,6.9,0,2023-04-15T20:48:10.919Z,2023-04-15T20:48:14Z,4192685139,56,Back,4192685157,1,,4192685153,213,0.3,4192685145,141,9.5,4192685149,212,21.7,4192685141,140,26.3,4192685137,107,,,,,aavcrjkupdm4kglaae4fiqzmd,Wilson Manafá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534078943,421,44,2,56,16,cmbqc74mshg77ra7mywec2a6b,1,69.6,90.4,2023-04-15T20:48:12.980Z,2023-04-15T20:48:14Z,4192685245,233,598,4192685213,56,Left,4192685215,286,,,,,,,,,,,,,,,,,fkx4v1ux771bqn2g9bn3340k,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534078935,598,44,2,56,16,66bsnl0zjb7l5akwo00h0y5me,0,30.4,9.6,2023-04-15T20:48:12.981Z,2023-04-15T20:48:14Z,4192685183,56,Back,4192685283,233,421,4192685185,285,,,,,,,,,,,,,,,,,2wl0uylmkzi2ls7v4amgaa1yi,Evanilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534078951,422,1,2,56,16,cmbqc74mshg77ra7mywec2a6b,0,67,90.8,2023-04-15T20:48:13.493Z,2023-04-15T20:48:15Z,4192685257,3,,4192685265,212,11.6,4192685263,141,75.3,4192685267,213,5.2,4192685261,140,71.7,4192685259,56,Center,,,,,,,fkx4v1ux771bqn2g9bn3340k,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534078969,599,1,2,56,17,66bsnl0zjb7l5akwo00h0y5me,1,25.4,19.1,2023-04-15T20:48:14.565Z,2023-04-15T20:48:16Z,4192685377,3,,4192685385,212,14.1,4192685379,56,Back,4192685381,140,38.6,4192685387,213,6.1,4192685383,141,15.3,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534078993,600,1,2,56,19,66bsnl0zjb7l5akwo00h0y5me,0,40.2,16.1,2023-04-15T20:48:16.711Z,2023-04-15T20:48:17Z,4192685541,168,,4192685547,141,18.6,4192685543,56,Right,4192685539,3,,4192685551,213,0.1,4192685545,140,55.6,4192685549,212,16.3,,,,1nd8l0ofw9x779c0ufwbbo4ph,Toni Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534079007,423,49,2,56,22,cmbqc74mshg77ra7mywec2a6b,1,42,74.7,2023-04-15T20:48:18.805Z,2023-04-15T20:48:18Z,,,,,,,,,,,,,,,,,,,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534079125,424,1,2,56,22,cmbqc74mshg77ra7mywec2a6b,1,42,74.7,2023-04-15T20:48:19.364Z,2023-04-15T20:48:28Z,4192686345,213,3.6,4192686339,140,15.4,4192686337,56,Back,4192686343,212,31.7,4192686341,141,52.8,,,,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534079149,425,1,2,56,32,cmbqc74mshg77ra7mywec2a6b,0,23.3,52.2,2023-04-15T20:48:28.822Z,2023-04-15T20:48:36Z,4192686483,141,79.0,4192686487,212,44.1,4192686475,56,Left,4192686479,140,61.5,4192686469,155,,4192686491,213,0.4,4192686497,1,,,,,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534079161,601,44,2,56,33,66bsnl0zjb7l5akwo00h0y5me,1,37.5,18.6,2023-04-15T20:48:30.479Z,2023-04-15T20:48:32Z,4192686539,56,Back,4192686579,233,426,4192686541,285,,,,,,,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534079155,426,44,2,56,33,cmbqc74mshg77ra7mywec2a6b,0,62.5,81.4,2023-04-15T20:48:30.480Z,2023-04-15T20:48:32Z,4192686519,286,,4192686633,233,601,4192686517,56,Left,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534079167,602,61,2,56,34,66bsnl0zjb7l5akwo00h0y5me,1,36.8,16.1,2023-04-15T20:48:31.303Z,2023-04-15T20:48:32Z,4192686573,56,Back,,,,,,,,,,,,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534079203,427,1,2,56,35,cmbqc74mshg77ra7mywec2a6b,0,57.2,69.1,2023-04-15T20:48:32.038Z,2023-04-15T20:48:34Z,4192686761,155,,4192686767,141,100.0,4192686763,56,Left,4192686765,140,85.6,4192686769,212,36.9,4192686771,213,0.6,4192686773,1,,,,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534079207,428,5,2,56,37,cmbqc74mshg77ra7mywec2a6b,0,84.2,101.2,2023-04-15T20:48:33.784Z,2023-04-15T20:52:37Z,4192686795,347,,4192687143,233,603,4192686793,56,Left,,,,,,,,,,,,,,,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534079259,603,5,2,56,37,66bsnl0zjb7l5akwo00h0y5me,1,15.8,-1.2,2023-04-15T20:48:33.784Z,2023-04-15T20:48:41Z,4192687109,56,Back,4192687111,347,,4192687137,233,428,,,,,,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534079313,605,1,2,56,49,66bsnl0zjb7l5akwo00h0y5me,1,14.7,0,2023-04-15T20:48:46.230Z,2023-04-15T20:48:47Z,4192687435,212,5.5,4192687429,56,Back,4192687431,140,11.2,4192687427,107,,4192687433,141,4.7,4192687437,213,2.3,,,,,,,aavcrjkupdm4kglaae4fiqzmd,Wilson Manafá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534079345,606,1,2,56,50,66bsnl0zjb7l5akwo00h0y5me,1,11.4,5.2,2023-04-15T20:48:47.063Z,2023-04-15T20:48:50Z,4192687659,213,0.2,4192687655,141,11.6,4192687649,155,,4192687653,140,29.4,4192687657,212,19.4,4192687651,56,Back,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534079383,607,1,2,56,53,66bsnl0zjb7l5akwo00h0y5me,1,32.4,15.9,2023-04-15T20:48:49.945Z,2023-04-15T20:48:52Z,4192687859,140,22.0,4192687861,141,65.8,4192687863,212,35.6,4192687867,1,,4192687851,155,,4192687865,213,1.9,4192687857,56,Back,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534079401,608,1,2,56,56,66bsnl0zjb7l5akwo00h0y5me,1,24.4,66.3,2023-04-15T20:48:52.759Z,2023-04-15T20:48:56Z,4192687969,3,,4192687977,212,22.2,4192687973,140,3.3,4192687971,56,Back,4192687981,213,3.2,4192687975,141,65.7,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534079421,609,52,2,56,59,66bsnl0zjb7l5akwo00h0y5me,1,3.1,65.8,2023-04-15T20:48:55.944Z,2023-04-15T20:48:58Z,,,,,,,,,,,,,,,,,,,,,,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
