id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/17/value
2452480379,199,1,1,21,13,cmbqc74mshg77ra7mywec2a6b,1,49.9,50.3,2022-08-28T14:52:31.896Z,2022-08-31T04:23:47Z,3740186685,141,47.3,3746474761,178,,3740186689,212,13.0,3740186681,140,37.7,3740186693,279,G,3740186691,213,3.3,3740186679,56,Back,,,,13p5v8uisuijamyc9jd6uu784,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480411,200,1,1,21,16,cmbqc74mshg77ra7mywec2a6b,1,38.3,45.8,2022-08-28T14:52:34.644Z,2022-08-31T04:23:59Z,3740186881,56,Left,3740186883,140,77.6,3740186889,213,0.7,3740186891,1,,3740186887,212,52.2,3740186879,155,,3746475025,178,,3740186885,141,92.9,61g2iu3hmixel62zp2yp29tqt,Anderson Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480417,201,61,1,21,19,cmbqc74mshg77ra7mywec2a6b,0,77.1,93.2,2022-08-28T14:52:37.629Z,2022-08-31T04:24:13Z,3746475299,388,,3740186909,56,Left,,,,,,,,,,,,,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480421,195,49,1,21,20,5c0sf1eaipcxvdw9o22of2jdp,1,20.9,12.5,2022-08-28T14:52:39.198Z,2022-08-31T04:24:19Z,,,,,,,,,,,,,,,,,,,,,,,,,ao3sbh3qpdxwb7vhzmaqnpqp6,H. De La Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480469,196,1,1,21,21,5c0sf1eaipcxvdw9o22of2jdp,1,23.3,11.8,2022-08-28T14:52:39.795Z,2022-08-31T04:24:24Z,3746475509,178,,3740187195,140,30.8,3740187201,213,5.9,3740187193,56,Back,3740187199,212,8.7,3740187197,141,6.5,,,,,,,ao3sbh3qpdxwb7vhzmaqnpqp6,H. De La Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480473,197,3,1,21,25,5c0sf1eaipcxvdw9o22of2jdp,0,38.9,5.2,2022-08-28T14:52:44.088Z,2022-08-31T04:24:29Z,3740187317,233,202,3740187223,286,,3740187221,56,Back,3743058017,464,,3746475581,178,,,,,,,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480483,202,7,1,21,25,cmbqc74mshg77ra7mywec2a6b,1,61.1,94.8,2022-08-28T14:52:44.108Z,2022-08-31T04:24:32Z,3746475625,178,,3740187255,56,Left,3740187291,233,197,3740187257,285,,3743057777,383,,,,,,,,,,,13p5v8uisuijamyc9jd6uu784,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480487,203,49,1,21,27,cmbqc74mshg77ra7mywec2a6b,1,62.2,95.7,2022-08-28T14:52:45.444Z,2022-08-31T04:24:46Z,,,,,,,,,,,,,,,,,,,,,,,,,13p5v8uisuijamyc9jd6uu784,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480517,204,1,1,21,27,cmbqc74mshg77ra7mywec2a6b,1,59.6,96.5,2022-08-28T14:52:45.491Z,2022-08-31T04:24:43Z,3740187415,141,92.7,3746475751,178,,3740187417,212,8.6,3740187413,140,51.8,3740187419,213,3.4,3740187411,56,Left,,,,,,,13p5v8uisuijamyc9jd6uu784,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480525,198,45,1,21,28,5c0sf1eaipcxvdw9o22of2jdp,0,52.1,7.8,2022-08-28T14:52:46.965Z,2022-08-31T04:24:53Z,3740187519,233,205,3740187453,56,Right,3740187455,285,,,,,,,,,,,,,,,,,5v4xejh2rnvkrqnvpz4eu2lt5,Álex Millán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480529,205,3,1,21,28,cmbqc74mshg77ra7mywec2a6b,1,47.9,92.2,2022-08-28T14:52:46.965Z,2022-08-31T04:24:52Z,3740187469,286,,3740187487,233,198,3740187467,56,Back,3746475875,178,,3743058519,464,,,,,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453020569,818,3,1,21,30,cmbqc74mshg77ra7mywec2a6b,0,47.4,95.4,2022-08-28T14:52:48.772Z,2022-08-31T04:25:08Z,3746476033,178,,3743059055,467,ao3sbh3qpdxwb7vhzmaqnpqp6,3743059049,56,Back,3743059051,286,,3743059053,465,,,,,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480555,206,1,1,21,30,cmbqc74mshg77ra7mywec2a6b,1,48.1,98,2022-08-28T14:52:49.287Z,2022-08-31T04:25:12Z,3740187629,56,Back,3740187635,212,16.3,3740187637,213,3.4,3740187631,140,33.2,3746476087,178,,3740187633,141,91.4,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480589,207,1,1,21,34,cmbqc74mshg77ra7mywec2a6b,1,30.6,87.4,2022-08-28T14:52:52.575Z,2022-08-31T04:25:16Z,3740187807,212,32.4,3740187809,213,4.5,3740187803,140,25.3,3746476117,178,,3740187801,56,Back,3740187811,1,,3740187805,141,40.4,,,,7tih9jkxsbmeycu610gshs0h6,Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480605,208,1,1,21,37,cmbqc74mshg77ra7mywec2a6b,1,26.2,36.3,2022-08-28T14:52:55.538Z,2022-08-31T04:28:31Z,3740187907,140,31.9,3740187909,141,5.5,3746477897,178,,3740187913,213,5.0,3740187911,212,21.8,3740187905,56,Back,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480641,209,1,1,21,39,cmbqc74mshg77ra7mywec2a6b,1,33.2,6.4,2022-08-28T14:52:58.133Z,2022-08-31T04:28:37Z,3740188113,213,6.2,3740188111,212,13.8,3740188105,56,Back,3746477941,178,,3740188107,140,46.3,3740188109,141,5.6,,,,,,,3776gjrdiqfvch2wk5kde2w2x,Diogo Calila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480643,210,4,1,21,42,cmbqc74mshg77ra7mywec2a6b,1,45,4.2,2022-08-28T14:53:01.106Z,2022-08-31T04:28:42Z,3740188123,265,,3740188129,286,,3740188121,152,,3740188119,56,Back,3740188311,233,199,3740188117,13,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480659,199,4,1,21,42,5c0sf1eaipcxvdw9o22of2jdp,0,55,95.8,2022-08-28T14:53:01.107Z,2022-08-31T04:28:42Z,3740188263,233,210,3740188233,13,,3740188239,265,,3740188237,152,,3740188235,56,Left,3746477975,178,,3740188241,285,,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480785,211,1,1,22,0,cmbqc74mshg77ra7mywec2a6b,1,44,5.6,2022-08-28T14:53:19.156Z,2022-08-31T04:28:44Z,3740190265,189,,3740188915,141,23.9,3746477987,178,,3740188909,152,,3740188917,212,16.3,3740188907,5,,3740188919,213,2.3,3740188913,140,34.0,36zf6j90b94qls6y50c1xgi51,Allano,3740188911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480803,212,1,1,22,2,cmbqc74mshg77ra7mywec2a6b,1,34.7,24.4,2022-08-28T14:53:20.510Z,2022-08-31T04:28:49Z,3740188985,140,32.2,3740188987,141,56.3,3740188983,56,Back,3740188989,212,21.9,3740188991,213,1.7,3746478043,178,,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480823,213,1,1,22,6,cmbqc74mshg77ra7mywec2a6b,1,33.9,56.7,2022-08-28T14:53:24.888Z,2022-08-31T04:28:51Z,3740189057,140,34.1,3740189063,213,4.7,3740189061,212,18.0,3740189059,141,30.3,3746478055,178,,3740189055,56,Back,,,,,,,7tih9jkxsbmeycu610gshs0h6,Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480841,214,1,1,22,8,cmbqc74mshg77ra7mywec2a6b,1,35.6,28.5,2022-08-28T14:53:27.197Z,2022-08-31T04:28:55Z,3740189165,140,53.6,3746478095,178,,3740189169,212,25.5,3740189163,56,Right,3740189171,213,5.5,3740189167,141,3.4,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480889,215,1,1,22,11,cmbqc74mshg77ra7mywec2a6b,1,58.3,4.7,2022-08-28T14:53:29.888Z,2022-08-31T04:29:00Z,3740189413,212,36.6,3740189411,141,24.1,3746478129,178,,3740189405,155,,3740189417,1,,3740189415,213,0.4,3740189407,56,Center,3740189409,140,90.8,3776gjrdiqfvch2wk5kde2w2x,Diogo Calila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480897,216,1,1,22,17,cmbqc74mshg77ra7mywec2a6b,0,90.1,17.9,2022-08-28T14:53:36.058Z,2022-08-31T04:29:05Z,3740189497,286,,3740189493,233,200,3740189491,236,,3740189445,141,16.4,3746478153,178,,3740189447,212,1.4,3740189443,140,89.2,3740189449,213,4.0,35y61220qzlyedki00vfmioyx,K. Tagawa,3740189441,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480903,200,74,1,22,17,5c0sf1eaipcxvdw9o22of2jdp,1,11.3,84.9,2022-08-28T14:53:36.146Z,2022-08-31T04:29:10Z,3746478191,178,,3740189477,285,,3740189499,233,216,3740189475,56,Back,,,,,,,,,,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453656505,875,43,1,22,17,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2022-08-28T14:53:36.159Z,2022-08-31T05:01:26Z,3746494319,178,0,3746494373,144,82,,,,,,,,,,,,,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480911,201,49,1,22,20,5c0sf1eaipcxvdw9o22of2jdp,1,2.5,76.1,2022-08-28T14:53:38.805Z,2022-08-31T04:29:16Z,,,,,,,,,,,,,,,,,,,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453657931,983,43,1,22,20,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-08-28T14:53:38.989Z,2022-08-31T05:20:28Z,3746510935,399,233949,3746511175,144,83,,,,,,,,,,,,,,,,,,,61g2iu3hmixel62zp2yp29tqt,Anderson Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480961,202,1,1,22,23,5c0sf1eaipcxvdw9o22of2jdp,1,3.1,84.3,2022-08-28T14:53:41.432Z,2022-08-31T04:29:22Z,3740189825,212,25.8,3740189829,1,,3746478281,178,,3740189823,141,92.4,3740189819,56,Back,3740189821,140,27.1,3740189817,157,,3740189827,213,0.2,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480963,203,43,1,22,25,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2022-08-28T14:53:43.708Z,2022-08-28T14:53:48Z,3740189835,285,0,3740189891,233,217,3740189833,56,Back,3740190051,144,50,,,,,,,,,,,,,7y5oyflivt56zuwoyzs2q20ru,J. Kadile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480993,204,4,1,22,26,5c0sf1eaipcxvdw9o22of2jdp,1,26.8,91.8,2022-08-28T14:53:44.888Z,2022-08-31T04:29:27Z,3740190027,285,,3740190519,295,,3740190177,233,217,3740190023,152,,3740190019,13,,3740190021,56,Back,,,,,,,7y5oyflivt56zuwoyzs2q20ru,J. Kadile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480969,217,4,1,22,26,cmbqc74mshg77ra7mywec2a6b,0,73.2,8.2,2022-08-28T14:53:44.889Z,2022-08-31T04:29:27Z,3740190605,295,,3740189855,286,,3746478329,178,,3740190193,233,204,3740189853,56,Right,3740190173,152,,3740190171,13,,,,,3776gjrdiqfvch2wk5kde2w2x,Diogo Calila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481169,205,1,1,22,55,5c0sf1eaipcxvdw9o22of2jdp,0,24.5,86.9,2022-08-28T14:54:13.753Z,2022-08-31T04:29:32Z,3740191139,152,,3740191145,141,95.9,3740191137,155,,3740191153,1,,3740191143,140,70.5,3740191149,213,0.1,3740191141,56,Left,3740191135,5,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,3740191147,212,48.7,3746478381,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481173,218,12,1,22,58,cmbqc74mshg77ra7mywec2a6b,1,31.3,7.6,2022-08-28T14:54:17.120Z,2022-08-31T04:29:37Z,3740191257,15,,3740191175,141,0.0,3746478415,388,,3740191199,167,,3740191177,212,8.8,3740191179,213,5.4,3740191173,140,36.9,3740191171,56,Back,3776gjrdiqfvch2wk5kde2w2x,Diogo Calila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481183,206,5,1,23,0,5c0sf1eaipcxvdw9o22of2jdp,1,64.4,101.2,2022-08-28T14:54:18.971Z,2022-08-31T04:29:42Z,3740191219,56,Left,3740191221,347,,3740191249,233,219,,,,,,,,,,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481175,219,5,1,23,0,cmbqc74mshg77ra7mywec2a6b,0,35.6,-1.2,2022-08-28T14:54:18.971Z,2022-08-31T04:29:42Z,3740191253,233,206,3740191187,56,Back,3740191189,347,,,,,,,,,,,,,,,,,3776gjrdiqfvch2wk5kde2w2x,Diogo Calila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481197,207,1,1,23,2,5c0sf1eaipcxvdw9o22of2jdp,1,65.6,100,2022-08-28T14:54:21.181Z,2022-08-31T04:29:47Z,3740191311,213,3.9,3740191307,141,93.3,3740191305,140,60.6,3740191309,212,7.2,3740191303,56,Left,3740191301,107,,,,,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481209,208,1,1,23,3,5c0sf1eaipcxvdw9o22of2jdp,1,60.5,93.2,2022-08-28T14:54:22.001Z,2022-08-31T04:29:54Z,3740191349,212,3.4,3740191343,56,Left,3740191347,141,97.7,3746478599,178,,3740191345,140,59.0,3740191351,213,2.0,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481241,209,1,1,23,5,5c0sf1eaipcxvdw9o22of2jdp,1,58.7,96.9,2022-08-28T14:54:24.057Z,2022-08-31T04:29:59Z,3740191529,141,83.3,3740191535,1,,3740191527,140,7.7,3740191525,56,Back,3740191533,213,3.3,3740191531,212,54.3,3746478653,178,,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481271,210,1,1,23,11,5c0sf1eaipcxvdw9o22of2jdp,1,7.5,82.5,2022-08-28T14:54:29.913Z,2022-08-31T04:30:04Z,3746478715,178,,3740191711,213,4.2,3740191705,140,2.1,3740191707,141,66.3,3740191703,56,Back,3740191709,212,12.4,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481283,211,1,1,23,16,5c0sf1eaipcxvdw9o22of2jdp,1,4.2,64.7,2022-08-28T14:54:35.337Z,2022-08-31T04:30:08Z,3740191771,140,14.0,3740191773,141,59.0,3740191777,213,5.9,3740191769,56,Back,3740191775,212,11.0,3746478757,178,,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481291,212,1,1,23,18,5c0sf1eaipcxvdw9o22of2jdp,1,14.4,58.8,2022-08-28T14:54:37.033Z,2022-08-31T04:30:11Z,3740191827,212,12.0,3740191821,56,Back,3740191829,213,3.1,3740191823,140,3.0,3746478805,178,,3740191825,141,60.3,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481317,213,1,1,23,19,5c0sf1eaipcxvdw9o22of2jdp,0,3,59.6,2022-08-28T14:54:38.314Z,2022-08-31T04:30:16Z,3740191987,141,24.7,3746478837,178,,3740191989,212,55.6,3740191983,56,Center,3740191981,157,,3740191993,1,,3740191991,213,5.8,3740191985,140,50.9,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481331,220,49,1,23,23,cmbqc74mshg77ra7mywec2a6b,1,48.7,76,2022-08-28T14:54:42.026Z,2022-08-31T04:30:19Z,,,,,,,,,,,,,,,,,,,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481357,221,1,1,23,26,cmbqc74mshg77ra7mywec2a6b,1,62.4,93.5,2022-08-28T14:54:44.966Z,2022-08-31T04:30:24Z,3740192191,56,Left,3740192199,213,5.6,3740192193,140,71.6,3740192197,212,12.2,3740192195,141,82.6,3746478899,178,,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481365,222,3,1,23,28,cmbqc74mshg77ra7mywec2a6b,0,69.9,77,2022-08-28T14:54:46.771Z,2022-08-31T04:30:39Z,3743066005,464,,3740192281,233,214,3740192233,286,,3740192231,56,Center,3746479049,178,,,,,,,,,,,13p5v8uisuijamyc9jd6uu784,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481367,214,7,1,23,28,5c0sf1eaipcxvdw9o22of2jdp,1,30.1,23,2022-08-28T14:54:46.928Z,2022-08-31T04:30:53Z,3746479167,178,,3740192253,285,,3743065905,383,,3740192251,56,Back,3740192261,233,222,,,,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481389,217,61,1,23,28,5c0sf1eaipcxvdw9o22of2jdp,1,30.1,34.7,2022-08-28T14:54:47.048Z,2022-08-31T04:31:02Z,3740194847,56,Back,3746479291,178,,,,,,,,,,,,,,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481383,216,50,1,23,29,5c0sf1eaipcxvdw9o22of2jdp,1,30.8,24.7,2022-08-28T14:54:48.189Z,2022-08-31T04:31:09Z,3740192315,285,,3740192313,56,Back,3740192349,233,223,,,,,,,,,,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481371,223,7,1,23,29,cmbqc74mshg77ra7mywec2a6b,1,69.2,75.3,2022-08-28T14:54:48.323Z,2022-08-31T04:31:16Z,3740192259,286,,3746479413,178,,3740192257,56,Center,3740192321,233,216,3743066907,385,,,,,,,,,,,13p5v8uisuijamyc9jd6uu784,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481373,224,50,1,23,30,cmbqc74mshg77ra7mywec2a6b,1,73.4,74.8,2022-08-28T14:54:49.031Z,2022-08-31T04:31:42Z,3740192267,286,,3740195647,233,230,3740192265,56,Center,,,,,,,,,,,,,,,,13p5v8uisuijamyc9jd6uu784,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452482013,230,7,1,23,30,5c0sf1eaipcxvdw9o22of2jdp,0,26.6,25.2,2022-08-28T14:54:49.157Z,2022-08-31T04:31:39Z,3740195605,56,Back,3740195643,233,224,3743066989,385,,3746479613,178,,3740195607,285,,,,,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452482039,231,50,1,23,31,cmbqc74mshg77ra7mywec2a6b,1,69.1,76.3,2022-08-28T14:54:49.680Z,2022-08-31T04:32:03Z,3740195821,233,215,3740195791,56,Center,3740195793,286,,,,,,,,,,,,,,,,,13p5v8uisuijamyc9jd6uu784,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481369,215,7,1,23,31,5c0sf1eaipcxvdw9o22of2jdp,1,30.9,23.7,2022-08-28T14:54:49.774Z,2022-08-31T04:32:08Z,3740195723,285,,3746479863,178,,3740192255,56,Back,3740195817,233,231,3743067485,383,,,,,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481397,218,3,1,23,32,5c0sf1eaipcxvdw9o22of2jdp,0,30.4,31,2022-08-28T14:54:50.771Z,2022-08-31T04:32:15Z,3743068143,464,,3746479903,178,,3743104835,233,225,3740196631,56,Back,3740196633,285,,,,,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481419,225,7,1,23,32,cmbqc74mshg77ra7mywec2a6b,0,69.6,69,2022-08-28T14:54:50.826Z,2022-08-31T04:32:23Z,3743068241,385,,3740192495,286,,3746479957,178,,3740196645,233,218,3740192493,56,Center,,,,,,,,,,61g2iu3hmixel62zp2yp29tqt,Anderson Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452482435,249,61,1,23,32,5c0sf1eaipcxvdw9o22of2jdp,1,25.9,22.9,2022-08-28T14:54:51.220Z,2022-08-31T04:32:29Z,3740198143,56,Back,3746479995,178,,,,,,,,,,,,,,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452482547,253,1,1,23,33,5c0sf1eaipcxvdw9o22of2jdp,1,30.6,31.7,2022-08-28T14:54:52.291Z,2022-08-31T04:32:35Z,3740198605,56,Left,3740198617,1,,3746480051,178,,3740198611,141,90.8,3740198613,212,48.1,3740198603,157,,3740198607,140,55.8,3740198615,213,1.0,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481417,219,49,1,23,37,5c0sf1eaipcxvdw9o22of2jdp,1,39.3,95.3,2022-08-28T14:54:55.683Z,2022-08-31T04:32:40Z,,,,,,,,,,,,,,,,,,,,,,,,,7y5oyflivt56zuwoyzs2q20ru,J. Kadile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481515,220,1,1,23,41,5c0sf1eaipcxvdw9o22of2jdp,1,57.8,97.2,2022-08-28T14:54:59.398Z,2022-08-31T04:32:45Z,3746480119,178,,3740193065,212,15.1,3740193059,56,Left,3740193067,213,6.2,3740193063,141,96.3,3740193061,140,72.2,,,,,,,7y5oyflivt56zuwoyzs2q20ru,J. Kadile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481529,221,1,1,23,52,5c0sf1eaipcxvdw9o22of2jdp,1,84,83.7,2022-08-28T14:55:11.315Z,2022-08-31T04:35:38Z,3740193137,213,3.2,3740193131,140,69.7,3740193133,141,83.4,3746481439,178,,3740193129,56,Left,3740193135,212,15.0,,,,,,,3vba6x3mml1ytp8tac9eggtpm,Pedro Brazão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481551,222,1,1,23,55,5c0sf1eaipcxvdw9o22of2jdp,1,69.5,83.3,2022-08-28T14:55:14.385Z,2022-08-31T04:35:43Z,3740193255,141,71.6,3740193251,56,Center,3740193253,140,74.6,3740193259,213,5.3,3740193257,212,9.6,3746481477,178,,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481561,223,1,1,23,57,5c0sf1eaipcxvdw9o22of2jdp,1,74.5,71.7,2022-08-28T14:55:16.097Z,2022-08-31T04:35:59Z,3740194369,210,13,3740193317,140,90.2,3740193321,212,16.7,3740193319,141,75.2,3740193323,213,0.1,3740193315,56,Center,3746481521,178,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2452481579,224,3,1,23,59,5c0sf1eaipcxvdw9o22of2jdp,1,91.6,72.1,2022-08-28T14:55:17.945Z,2022-08-31T04:35:53Z,3740193425,233,226,3740193409,56,Center,3743070245,465,,3740193413,286,,3746481579,178,,,,,,,,,,,7y5oyflivt56zuwoyzs2q20ru,J. Kadile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452481553,226,45,1,23,59,cmbqc74mshg77ra7mywec2a6b,0,8.4,27.9,2022-08-28T14:55:17.945Z,2022-08-31T04:35:53Z,3740193265,285,,3740193443,233,224,3740193263,56,Back,,,,,,,,,,,,,,,,3776gjrdiqfvch2wk5kde2w2x,Diogo Calila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
