id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2485502259,95,1,1,10,41,ewsf6evtguu9j7k6js4tlgl89,1,35.3,43.1,2022-11-13T18:12:11.406Z,2022-11-15T15:43:54Z,3915194647,141,71.8,3915194645,140,36.4,3915194651,213,1.5,3915194649,212,19.6,3917715943,178,,3915194643,56,Back,,,,,,,613xzggyqa0ugkmu2u6oxkmp5,Y. Eteki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485502307,96,1,1,10,44,ewsf6evtguu9j7k6js4tlgl89,1,36.1,71.7,2022-11-13T18:12:14.220Z,2022-11-15T15:43:57Z,3915194887,141,59.1,3915194891,213,4.4,3915194885,140,33.6,3917715977,178,,3915194889,212,9.0,3915194883,56,Back,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485502345,97,1,1,10,47,ewsf6evtguu9j7k6js4tlgl89,1,32.2,58.5,2022-11-13T18:12:17.286Z,2022-11-15T15:43:59Z,3915195143,212,26.8,3915195137,56,Back,3917715981,178,,3915195141,141,19.1,3915195145,213,4.7,3915195139,140,32.4,,,,,,,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485502367,98,1,1,10,53,ewsf6evtguu9j7k6js4tlgl89,1,37.1,17.9,2022-11-13T18:12:23.328Z,2022-11-15T15:44:02Z,3915195277,141,46.7,3915195275,140,14.9,3915195281,213,2.4,3917715991,178,,3915195279,212,30.4,3915195273,56,Back,,,,,,,3uvek737jr8909is4vi1d9nxm,Léo Bolgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485502391,99,1,1,10,56,ewsf6evtguu9j7k6js4tlgl89,1,14.9,46.7,2022-11-13T18:12:26.376Z,2022-11-15T15:44:05Z,3917715995,178,,3915195397,213,1.1,3915195387,56,Back,3915195391,141,77.6,3915195389,140,25.3,3915195393,212,23.7,,,,,,,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485502403,100,1,1,11,1,ewsf6evtguu9j7k6js4tlgl89,1,28.8,80.2,2022-11-13T18:12:30.453Z,2022-11-15T15:44:08Z,3915195461,140,34.9,3915195465,212,12.1,3915195467,213,5.3,3915195463,141,65.1,3917716005,178,,3915195459,56,Back,,,,,,,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485502425,101,1,1,11,3,ewsf6evtguu9j7k6js4tlgl89,1,34,63.4,2022-11-13T18:12:32.814Z,2022-11-15T15:44:11Z,3915195627,212,22.5,3915195625,141,30.4,3915195621,56,Back,3915195629,213,4.7,3915195623,140,32.9,3917716015,178,,,,,,,,613xzggyqa0ugkmu2u6oxkmp5,Y. Eteki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485502439,102,1,1,11,4,ewsf6evtguu9j7k6js4tlgl89,1,33.2,30.3,2022-11-13T18:12:34.272Z,2022-11-15T15:44:15Z,3917716027,178,,3915195709,213,6.1,3915195703,140,52.6,3915195707,212,20.9,3915195701,56,Center,3915195705,141,23.3,,,,,,,3uvek737jr8909is4vi1d9nxm,Léo Bolgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485502449,103,1,1,11,6,ewsf6evtguu9j7k6js4tlgl89,1,52.6,23.3,2022-11-13T18:12:35.791Z,2022-11-15T15:44:19Z,3915195757,212,12.3,3915195755,141,5.8,3915195751,56,Back,3915195763,156,,3917716047,178,,3915195759,213,4.5,3915195753,140,49.7,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485502491,104,1,1,11,12,ewsf6evtguu9j7k6js4tlgl89,1,79.4,20,2022-11-13T18:12:42.239Z,2022-11-15T15:44:22Z,3915196023,141,9.5,3917716057,178,,3915196019,56,Right,3915196021,140,90.1,3915196025,212,13.3,3915196027,213,5.7,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485502501,105,1,1,11,14,ewsf6evtguu9j7k6js4tlgl89,0,87.5,7.1,2022-11-13T18:12:43.604Z,2022-11-15T15:44:26Z,3917716073,178,,3915196073,56,Right,3915196079,212,6.1,3916876917,20,,3915196081,213,1.2,3916876915,224,,3915196071,155,,3915196075,140,89.5,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,3915196069,2,3915196077,141,,,,,,,,,,,,15.5,,,,,,,,,,,,,,,,,,,,,,,,
2485502559,106,4,1,11,14,ewsf6evtguu9j7k6js4tlgl89,1,89.2,12.8,2022-11-13T18:12:43.817Z,2022-11-15T15:44:30Z,3915197383,286,,3915197381,152,,3915196247,56,Right,3915197425,233,109,3915197379,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485502497,109,4,1,11,14,alyavx3ad35bp1xuwmqk7sgev,0,10.8,87.2,2022-11-13T18:12:43.818Z,2022-11-15T15:44:30Z,3915197385,10,,3915197387,152,,3915196049,56,Back,3917716089,178,,3915197389,285,,3915197443,233,106,,,,,,,c9lykzcr3q7hr50ui74iqastm,Sandro Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485502547,110,43,1,11,17,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-11-13T18:12:46.922Z,2022-11-13T18:13:13Z,3915197455,144,6,3915196297,233,106,3915196181,73,0,3915196179,56,Back,,,,,,,,,,,,,c9lykzcr3q7hr50ui74iqastm,Sandro Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503127,107,1,1,12,11,ewsf6evtguu9j7k6js4tlgl89,0,90.4,17.1,2022-11-13T18:13:41.300Z,2022-11-15T15:44:47Z,3917716147,178,,3915199453,56,Center,3915199461,213,1.3,3915199457,141,42.8,3915199455,140,95.0,3916877067,223,,3915199445,2,,3916877069,72,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,3915199447,5,3915199459,212,3915199451,152,,,,,,,,,,18.1,,,,,,,,,,,,,,,,,,,,,,,,
2485503143,111,61,1,12,12,alyavx3ad35bp1xuwmqk7sgev,1,7.3,59.6,2022-11-13T18:13:41.834Z,2022-11-15T15:45:14Z,3915199527,56,Back,3917716171,178,,,,,,,,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485504073,126,12,1,12,12,alyavx3ad35bp1xuwmqk7sgev,1,7.4,53.2,2022-11-13T18:13:41.959Z,2022-11-15T15:45:19Z,3915207663,212,1.4,3915207661,141,53.6,3915207665,213,0.2,3915207657,56,Back,3915207659,140,8.7,3917716259,178,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485504065,128,61,1,12,12,ewsf6evtguu9j7k6js4tlgl89,1,91,46.4,2022-11-13T18:13:42.106Z,2022-11-15T15:45:28Z,3917716291,21,,3917716293,178,,3915208183,56,Center,,,,,,,,,,,,,,,,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503235,112,12,1,12,13,alyavx3ad35bp1xuwmqk7sgev,1,8.2,63.9,2022-11-13T18:13:43.101Z,2022-11-15T15:45:32Z,3915199955,141,57.0,3915199949,56,Back,3917716315,178,,3915199957,212,32.2,3915199953,140,38.5,3915199959,213,6.1,,,,,,,c9lykzcr3q7hr50ui74iqastm,Sandro Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503245,108,1,1,12,19,ewsf6evtguu9j7k6js4tlgl89,1,46.3,47.9,2022-11-13T18:13:48.837Z,2022-11-15T15:45:35Z,3915200017,213,3.1,3915200011,140,19.0,3915200015,212,28.7,3915200009,56,Back,3917716337,178,,3915200013,141,49.0,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503285,109,1,1,12,24,ewsf6evtguu9j7k6js4tlgl89,0,21.7,55.1,2022-11-13T18:13:53.782Z,2022-11-15T15:45:38Z,3915200229,141,75.7,3915200235,1,,3915200223,157,,3915200231,212,51.8,3917716349,178,,3915200225,56,Center,3915200233,213,0.3,3915200227,140,69.2,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503289,113,49,1,12,27,alyavx3ad35bp1xuwmqk7sgev,1,32.4,30.3,2022-11-13T18:13:57.250Z,2022-11-15T15:45:41Z,,,,,,,,,,,,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503297,114,1,1,12,28,alyavx3ad35bp1xuwmqk7sgev,0,33.3,30.3,2022-11-13T18:13:58.225Z,2022-11-15T15:45:44Z,3915200283,141,28.2,3917716389,178,,3915200375,286,,3915200371,233,110,3915200369,236,,3915200285,212,1.7,3915200281,140,34.1,3915200287,213,5.2,9m66crpktao9g80wc8zi9y5ex,João Correia,,3915200279,56,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,
2485503313,110,74,1,12,28,ewsf6evtguu9j7k6js4tlgl89,1,67.4,74.2,2022-11-13T18:13:58.283Z,2022-11-15T15:45:48Z,3915200389,233,114,3915200353,56,Center,3917716403,178,,3915200355,285,,,,,,,,,,,,,,9cju5a96bsq9fqhbl5ub6nisp,Diogo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503329,115,1,1,12,30,alyavx3ad35bp1xuwmqk7sgev,1,33,54,2022-11-13T18:14:00.348Z,2022-11-15T15:45:52Z,3917716413,178,,3915200479,141,57.4,3915200481,212,13.3,3915200475,56,Back,3915200477,140,45.5,3915200483,213,0.2,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503369,116,1,1,12,32,alyavx3ad35bp1xuwmqk7sgev,1,45.5,57.4,2022-11-13T18:14:01.689Z,2022-11-15T15:45:54Z,3915200661,140,54.2,3915200665,212,9.7,3915200667,213,6.0,3917716417,178,,3915200663,141,52.8,3915200659,56,Center,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503399,117,1,1,12,35,alyavx3ad35bp1xuwmqk7sgev,1,51.5,50.7,2022-11-13T18:14:05.199Z,2022-11-15T15:46:01Z,3917716435,178,,3915200863,213,4.2,3915200859,141,21.3,3915200861,212,23.6,3915200857,140,39.6,3915200855,56,Back,,,,,,,1bpopqr7cuikh6s6sk4ij31ed,Héctor Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503439,118,1,1,12,38,alyavx3ad35bp1xuwmqk7sgev,1,39.8,21.3,2022-11-13T18:14:08.168Z,2022-11-15T15:46:03Z,3915201107,140,61.3,3915201105,56,Right,3915201113,213,5.7,3917716443,178,,3915201111,212,26.3,3915201109,141,1.6,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503453,119,1,1,12,41,alyavx3ad35bp1xuwmqk7sgev,0,61.6,6.2,2022-11-13T18:14:11.442Z,2022-11-15T15:46:07Z,3915201183,213,0.7,3915201177,140,64.8,3917716453,178,,3915201173,56,Right,3915201179,141,10.7,3915201181,212,4.5,,,,,,,bfy36wqp37utkkbl13k7s99m1,L. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503461,111,8,1,12,42,ewsf6evtguu9j7k6js4tlgl89,1,40.8,90.8,2022-11-13T18:14:11.683Z,2022-11-15T15:46:12Z,3916878003,383,,3915201197,56,Back,3917716485,178,,,,,,,,,,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503467,112,49,1,12,43,ewsf6evtguu9j7k6js4tlgl89,1,45.6,95.7,2022-11-13T18:14:13.166Z,2022-11-15T15:46:14Z,,,,,,,,,,,,,,,,,,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503507,113,1,1,12,47,ewsf6evtguu9j7k6js4tlgl89,1,55.6,98.9,2022-11-13T18:14:17.071Z,2022-11-15T15:46:18Z,3915201483,213,4.3,3915201477,140,54.4,3915201475,56,Left,3917716503,178,,3915201481,212,3.4,3915201479,141,94.2,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503539,114,1,1,12,48,ewsf6evtguu9j7k6js4tlgl89,1,54.4,94.2,2022-11-13T18:14:17.762Z,2022-11-15T15:46:21Z,3917716509,178,,3915201661,213,2.9,3915201657,141,97.4,3915201655,140,44.0,3915201653,56,Back,3915201659,212,11.1,,,,,,,9cju5a96bsq9fqhbl5ub6nisp,Diogo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503563,115,1,1,12,50,ewsf6evtguu9j7k6js4tlgl89,1,43.6,96.6,2022-11-13T18:14:19.982Z,2022-11-15T15:46:24Z,3915201809,213,4.8,3915201803,140,44.5,3915201807,212,10.7,3915201805,141,80.9,3915201801,56,Back,3917716519,178,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503623,116,1,1,12,53,ewsf6evtguu9j7k6js4tlgl89,1,42.9,69.3,2022-11-13T18:14:23.093Z,2022-11-15T15:46:26Z,3917716531,178,,3915202153,56,Back,3915202159,212,27.0,3915202161,213,4.5,3915202157,141,30.3,3915202155,140,38.3,,,,,,,613xzggyqa0ugkmu2u6oxkmp5,Y. Eteki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503653,117,1,1,12,58,ewsf6evtguu9j7k6js4tlgl89,1,42.1,25.3,2022-11-13T18:14:28.184Z,2022-11-15T15:46:29Z,3915202297,56,Back,3915202305,213,2.0,3915202301,141,44.8,3915202303,212,14.3,3917716535,178,,3915202299,140,37.0,,,,,,,3uvek737jr8909is4vi1d9nxm,Léo Bolgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503707,118,1,1,13,1,ewsf6evtguu9j7k6js4tlgl89,1,37.4,45.5,2022-11-13T18:14:30.803Z,2022-11-15T15:46:33Z,3915202613,141,79.1,3915202609,56,Back,3915202611,140,43.7,3915202615,212,23.8,3917716547,178,,3915202617,213,1.3,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503741,119,1,1,13,5,ewsf6evtguu9j7k6js4tlgl89,1,55.5,88,2022-11-13T18:14:35.118Z,2022-11-15T15:46:35Z,3915202763,140,68.5,3915202769,213,0.5,3915202767,212,15.4,3917716563,178,,3915202761,56,Left,3915202765,141,98.4,,,,,,,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503747,120,1,1,13,7,ewsf6evtguu9j7k6js4tlgl89,0,70.2,98.6,2022-11-13T18:14:37.372Z,2022-11-15T15:46:38Z,3915202785,140,71.9,3915202789,141,95.1,3915202783,56,Left,3915202795,213,5.4,3915202791,212,3.0,3917716571,178,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503775,120,8,1,13,8,alyavx3ad35bp1xuwmqk7sgev,1,24.1,8.4,2022-11-13T18:14:37.556Z,2022-11-15T15:46:42Z,3916878417,383,,3915202955,56,Back,3917716583,178,,,,,,,,,,,,,,,,,bfy36wqp37utkkbl13k7s99m1,L. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503779,121,49,1,13,10,alyavx3ad35bp1xuwmqk7sgev,1,24.1,8.4,2022-11-13T18:14:40.227Z,2022-11-15T15:46:46Z,,,,,,,,,,,,,,,,,,,,,,,,,bfy36wqp37utkkbl13k7s99m1,L. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503803,122,1,1,13,10,alyavx3ad35bp1xuwmqk7sgev,1,19.1,6.7,2022-11-13T18:14:40.330Z,2022-11-15T15:46:50Z,3915203083,212,9.5,3917716615,178,,3915203077,56,Back,3915203085,213,2.3,3915203081,141,17.2,3915203079,140,13.1,,,,,,,bfy36wqp37utkkbl13k7s99m1,L. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503839,123,1,1,13,12,alyavx3ad35bp1xuwmqk7sgev,1,13.1,17.2,2022-11-13T18:14:42.154Z,2022-11-15T15:46:51Z,3915203261,212,36.0,3915203265,1,,3915203257,140,46.1,3915203255,56,Back,3915203263,213,6.0,3917716623,178,,3915203253,155,,3915203259,141,2.6,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503845,124,50,1,13,16,alyavx3ad35bp1xuwmqk7sgev,1,45.9,3.8,2022-11-13T18:14:45.625Z,2022-11-15T15:46:55Z,3915203289,56,Back,3915203291,286,,3915203513,233,121,,,,,,,,,,,,,,,,1bpopqr7cuikh6s6sk4ij31ed,Héctor Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503873,121,7,1,13,16,ewsf6evtguu9j7k6js4tlgl89,1,54.1,96.2,2022-11-13T18:14:45.810Z,2022-11-15T15:46:57Z,3915203465,56,Left,3916878497,384,,3917716635,178,,3915203467,285,,3915203493,233,124,,,,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503881,122,49,1,13,17,ewsf6evtguu9j7k6js4tlgl89,1,58.1,88.4,2022-11-13T18:14:46.768Z,2022-11-15T15:46:59Z,,,,,,,,,,,,,,,,,,,,,,,,,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503907,123,1,1,13,18,ewsf6evtguu9j7k6js4tlgl89,1,58.1,88.4,2022-11-13T18:14:47.597Z,2022-11-15T15:47:03Z,3915203651,213,4.6,3915203643,56,Center,3917716651,178,,3915203649,212,14.3,3915203647,141,67.6,3915203645,140,56.2,,,,,,,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503933,124,1,1,13,21,ewsf6evtguu9j7k6js4tlgl89,1,56,60.8,2022-11-13T18:14:51.258Z,2022-11-15T15:47:06Z,3915203779,140,46.1,3915203783,212,16.4,3915203785,213,4.0,3915203781,141,42.2,3915203777,56,Back,3917716657,178,,,,,,,,613xzggyqa0ugkmu2u6oxkmp5,Y. Eteki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503955,125,1,1,13,25,ewsf6evtguu9j7k6js4tlgl89,1,46.6,41.6,2022-11-13T18:14:54.556Z,2022-11-15T15:47:09Z,3915203945,140,57.4,3915203947,141,61.8,3917716675,178,,3915203937,56,Center,3915203951,212,17.8,3915203955,213,0.9,,,,,,,3uvek737jr8909is4vi1d9nxm,Léo Bolgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485503975,126,1,1,13,27,ewsf6evtguu9j7k6js4tlgl89,1,54.5,57.3,2022-11-13T18:14:56.842Z,2022-11-15T15:47:11Z,3915204045,56,Back,3915204047,140,45.3,3917716683,178,,3915204053,213,3.1,3915204049,141,57.2,3915204051,212,9.7,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485504063,127,1,1,13,28,ewsf6evtguu9j7k6js4tlgl89,1,45.3,57.2,2022-11-13T18:14:57.662Z,2022-11-15T15:47:14Z,3915204497,213,1.5,3917716691,178,,3915204487,141,87.5,3915204481,140,46.5,3915204493,212,20.6,3915204477,56,Back,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485504123,129,1,1,13,34,ewsf6evtguu9j7k6js4tlgl89,1,38.1,85.7,2022-11-13T18:15:03.756Z,2022-11-15T15:47:16Z,3915204767,140,35.7,3915204773,213,4.6,3915204765,56,Back,3917716705,178,,3915204771,212,19.3,3915204769,141,57.6,,,,,,,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485504167,130,1,1,13,38,ewsf6evtguu9j7k6js4tlgl89,1,34.9,48.7,2022-11-13T18:15:07.597Z,2022-11-15T15:47:19Z,3915205007,56,Back,3915205013,212,21.3,3915205011,141,19.7,3915205015,213,5.1,3917716717,178,,3915205009,140,42.5,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485504191,131,1,1,13,42,ewsf6evtguu9j7k6js4tlgl89,1,46.5,14.1,2022-11-13T18:15:11.653Z,2022-11-15T15:47:23Z,3915205139,56,Center,3915205147,213,0.4,3917716733,178,,3915205141,140,66.3,3915205145,212,22.8,3915205143,141,27.7,,,,,,,3uvek737jr8909is4vi1d9nxm,Léo Bolgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485974669,1055,67,1,13,43,ewsf6evtguu9j7k6js4tlgl89,1,66.9,29.4,2022-11-13T18:15:12.725Z,2022-11-16T09:58:19Z,3917721285,233,1178,,,,,,,,,,,,,,,,,,,,,,cwd95dwww2bs1d9wzjpw3ydx,Rafael Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485974667,1178,67,1,13,43,alyavx3ad35bp1xuwmqk7sgev,0,33.1,70.6,2022-11-13T18:15:12.726Z,2022-11-15T16:09:32Z,3917721293,233,1055,,,,,,,,,,,,,,,,,,,,,,47z2phkn1i9z8p32zqlu53j6x,I. Abass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485504207,132,1,1,13,43,ewsf6evtguu9j7k6js4tlgl89,0,66.3,27.7,2022-11-13T18:15:12.818Z,2022-11-16T09:58:20Z,3917716749,178,,3915205215,213,5.3,3915205211,141,0.0,3915205209,140,78.3,3915205207,56,Right,3915205213,212,23.4,,,,,,,cwd95dwww2bs1d9wzjpw3ydx,Rafael Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485504321,127,5,1,13,45,alyavx3ad35bp1xuwmqk7sgev,1,17.4,101.2,2022-11-13T18:15:15.441Z,2022-11-15T15:47:30Z,3915205861,347,,3915205871,233,133,3915205859,56,Back,,,,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485504211,133,5,1,13,45,ewsf6evtguu9j7k6js4tlgl89,0,82.6,-1.2,2022-11-13T18:15:15.441Z,2022-11-15T15:47:31Z,3915205229,56,Right,3915205901,233,127,3915205231,347,,,,,,,,,,,,,,,,,cwd95dwww2bs1d9wzjpw3ydx,Rafael Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485504361,128,1,1,13,57,alyavx3ad35bp1xuwmqk7sgev,0,22,100,2022-11-13T18:15:26.760Z,2022-11-15T15:47:36Z,3915206051,140,39.7,3915206055,212,22.5,3915206057,213,5.7,3915206049,56,Back,3915206047,107,,3915206053,141,83.3,3915206059,1,,,,,c9lykzcr3q7hr50ui74iqastm,Sandro Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485974679,1056,67,1,13,58,ewsf6evtguu9j7k6js4tlgl89,1,66.1,11.5,2022-11-13T18:15:28.167Z,2022-11-16T09:58:20Z,3917721345,233,1179,,,,,,,,,,,,,,,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485974677,1179,67,1,13,58,alyavx3ad35bp1xuwmqk7sgev,0,33.9,88.5,2022-11-13T18:15:28.168Z,2022-11-15T16:10:01Z,3917721349,233,1056,,,,,,,,,,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485504369,134,8,1,13,58,ewsf6evtguu9j7k6js4tlgl89,1,61.3,4.9,2022-11-13T18:15:28.173Z,2022-11-16T09:58:21Z,3916879019,385,,3917716829,178,,3915206083,56,Right,,,,,,,,,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
