id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/10/value,keyPass,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value,qualifier/16/value
2494116159,200,1,1,27,42,5c0sf1eaipcxvdw9o22of2jdp,1,71.7,6.8,2022-12-30T17:29:28.226Z,2023-01-02T07:43:24Z,3960766125,140,82.9,3960766131,213,6.3,3960766123,56,Right,3963288275,178,,3960766129,212,11.8,3960766127,141,6.4,,,,,,,76w964mdux2s3max2nlih6az8,Gustavo Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116161,201,3,1,27,44,5c0sf1eaipcxvdw9o22of2jdp,0,84.4,7.1,2022-12-30T17:29:30.703Z,2023-01-02T07:43:44Z,3960766135,56,Right,3960766137,286,,3963288417,178,,3961672285,464,,3961609107,233,208,,,,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116165,208,7,1,27,45,alyavx3ad35bp1xuwmqk7sgev,1,15.6,92.9,2022-12-30T17:29:30.977Z,2023-01-02T07:43:58Z,3960766183,233,201,3961672351,383,,3960766153,56,Back,3960766155,285,,3963288527,178,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116171,209,49,1,27,45,alyavx3ad35bp1xuwmqk7sgev,1,10.5,86.9,2022-12-30T17:29:31.313Z,2023-01-02T07:44:05Z,,,,,,,,,,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116183,210,4,1,27,48,alyavx3ad35bp1xuwmqk7sgev,1,14,82.9,2022-12-30T17:29:34.035Z,2023-01-02T07:44:18Z,3960766263,152,,3960766265,285,,3960766259,295,,3960766289,233,202,3960766257,13,,3960766261,56,Back,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116189,202,4,1,27,48,5c0sf1eaipcxvdw9o22of2jdp,0,86,17.1,2022-12-30T17:29:34.036Z,2023-01-02T07:44:18Z,3960766287,286,,3960766281,295,,3960766279,13,,3963288695,178,,3960766285,152,,3960766283,56,Right,3960766293,233,210,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116245,211,1,1,28,5,alyavx3ad35bp1xuwmqk7sgev,1,20,74.2,2022-12-30T17:29:50.945Z,2023-01-02T07:44:30Z,3960766645,56,Back,3960766643,152,,3960766653,213,4.7,3960766649,141,40.1,3963288869,178,,3960766855,189,,3960766647,140,20.3,3960766651,212,23.2,2nod7tpovdjb85efh2sogijth,Nélson Monte,3960766641,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116247,212,1,1,28,5,alyavx3ad35bp1xuwmqk7sgev,1,20,34.2,2022-12-30T17:29:51.241Z,2023-01-02T07:44:36Z,3963288917,178,,3960766663,212,16.1,3960766665,213,5.4,3960766659,140,29.3,3960766661,141,15.3,3960766897,189,,3960766657,56,Back,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116255,213,1,1,28,8,alyavx3ad35bp1xuwmqk7sgev,1,29.3,15.3,2022-12-30T17:29:53.929Z,2023-01-02T07:44:48Z,3963289045,178,,3960766707,140,20.1,3960766713,213,2.3,3960766705,56,Back,3960766711,212,13.8,3960766709,141,29.7,,,,,,,1w926qtyntprx5ommoaa5nhed,Euller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116283,214,1,1,28,10,alyavx3ad35bp1xuwmqk7sgev,1,20.1,29.7,2022-12-30T17:29:56.416Z,2023-01-02T07:44:51Z,3960766849,212,23.9,3963289087,178,,3960766845,140,32.4,3960766843,56,Back,3960766847,141,59.3,3960766851,213,1.0,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116497,203,27,1,28,29,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2022-12-30T17:30:15.023Z,2023-01-02T07:46:30Z,3960767973,41,Injury,3960767975,53,76w964mdux2s3max2nlih6az8,3960769891,233,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116351,215,27,1,28,29,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-12-30T17:30:15.023Z,2023-01-02T07:46:30Z,3960769881,233,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116545,204,28,1,29,17,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2022-12-30T17:31:02.903Z,2023-01-02T07:46:38Z,3960768191,233,216,3960768167,55,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116541,216,28,1,29,17,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-12-30T17:31:02.903Z,2023-01-02T07:46:39Z,3960768185,233,204,3960768159,55,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116641,217,68,1,29,26,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-12-30T17:31:12.090Z,2023-01-02T07:46:54Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116643,205,68,1,29,26,5c0sf1eaipcxvdw9o22of2jdp,0,0,0,2022-12-30T17:31:12.142Z,2023-01-02T07:47:54Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116655,218,1,1,29,28,alyavx3ad35bp1xuwmqk7sgev,1,44.3,65.5,2022-12-30T17:31:13.863Z,2023-01-02T07:47:43Z,3960768809,56,Left,3960768817,213,1.2,3960768811,140,52.3,3960768813,141,97.5,3960768815,212,23.3,3963290573,178,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116665,219,1,1,29,31,alyavx3ad35bp1xuwmqk7sgev,0,52.3,97.5,2022-12-30T17:31:16.952Z,2023-01-02T07:48:05Z,3960768861,140,74.6,3960768867,213,5.8,3960768857,155,,3960768859,56,Left,3960768863,141,80.6,3963290747,178,,3960768865,212,26.1,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116669,206,49,1,29,32,5c0sf1eaipcxvdw9o22of2jdp,1,27.3,12.4,2022-12-30T17:31:18.324Z,2023-01-02T07:48:19Z,,,,,,,,,,,,,,,,,,,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116679,207,1,1,29,32,5c0sf1eaipcxvdw9o22of2jdp,0,27.3,12.4,2022-12-30T17:31:18.401Z,2023-01-02T07:48:24Z,3960768937,140,63.3,3960768943,213,0.2,3960768945,1,,3960768939,141,25.6,3960768941,212,38.9,3960768935,56,Center,3960768933,157,,3963290985,178,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116681,220,49,1,29,37,alyavx3ad35bp1xuwmqk7sgev,1,37.3,73.8,2022-12-30T17:31:22.976Z,2023-01-02T07:48:34Z,,,,,,,,,,,,,,,,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116695,221,1,1,29,38,alyavx3ad35bp1xuwmqk7sgev,1,37.3,73.8,2022-12-30T17:31:24.014Z,2023-01-02T07:48:44Z,3960769013,141,38.0,3963291115,178,,3960769015,212,24.4,3960769011,140,39.1,3960769017,213,4.8,3960769009,56,Back,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116703,222,1,1,29,40,alyavx3ad35bp1xuwmqk7sgev,1,39.2,35.1,2022-12-30T17:31:26.585Z,2023-01-02T07:48:50Z,3963291179,178,,3960769071,213,5.2,3960769067,141,14.9,3960769069,212,15.9,3960769063,56,Back,3960769065,140,46.8,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116719,223,1,1,29,43,alyavx3ad35bp1xuwmqk7sgev,0,50.2,13.2,2022-12-30T17:31:29.277Z,2023-01-02T07:48:54Z,3960769165,212,19.1,3960769163,141,23.3,3960769159,56,Center,3960769167,213,0.4,3960769161,140,67.2,3963291211,178,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116721,224,4,1,29,44,alyavx3ad35bp1xuwmqk7sgev,1,69.1,22,2022-12-30T17:31:30.362Z,2023-01-02T07:49:08Z,3960769179,286,,3960769175,152,,3960769173,56,Center,3960769171,13,,3960769177,265,,3960769205,233,208,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116727,208,4,1,29,44,5c0sf1eaipcxvdw9o22of2jdp,0,30.9,78,2022-12-30T17:31:30.363Z,2023-01-02T07:49:08Z,3960769193,152,,3960769195,265,,3960769237,233,224,3960769189,13,,3963291323,178,,3960769191,56,Back,3960769197,285,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116911,225,1,1,30,21,alyavx3ad35bp1xuwmqk7sgev,0,69.1,17.6,2022-12-30T17:32:07.036Z,2023-01-02T06:59:46Z,3960770263,140,87.5,3960770265,141,58.4,3961674771,223,,3960770269,213,1.0,3960770257,155,,3960770271,1,,3960770259,152,,3963269187,178,,1w926qtyntprx5ommoaa5nhed,Euller,3960770253,2,,3960770255,5,,3961674773,72,3960770267,212,33.8,3960770261,56,,,,,,,,,,,,Center,,,,,,,,,,
2494116913,209,44,1,30,22,5c0sf1eaipcxvdw9o22of2jdp,1,12.2,47.2,2022-12-30T17:32:08.530Z,2023-01-02T15:02:51Z,3960770277,285,,3960770313,233,226,3960770275,56,Back,,,,,,,,,,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116915,226,44,1,30,22,alyavx3ad35bp1xuwmqk7sgev,0,87.8,52.8,2022-12-30T17:32:08.531Z,2023-01-02T07:41:14Z,3960770279,56,Center,3960770343,233,209,3960770281,286,,,,,,,,,,,,,,,,,awu6zsiy6l8e3p1athc733jkl,Jô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116921,210,12,1,30,22,5c0sf1eaipcxvdw9o22of2jdp,1,9.4,52.4,2022-12-30T17:32:08.551Z,2023-01-02T15:02:51Z,3960770319,140,14.2,3960770347,15,,3960770321,141,39.2,3963287257,388,,3960770317,56,Back,3960770323,212,10.3,3960770325,213,5.2,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117057,228,43,1,30,25,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-12-30T17:32:11.266Z,2022-12-31T08:45:11Z,3961675945,144,61,3960771079,56,Center,,,,,,,,,,,,,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116973,212,4,1,30,25,5c0sf1eaipcxvdw9o22of2jdp,1,14.2,41.4,2022-12-30T17:32:11.678Z,2023-01-02T07:41:46Z,3960770591,152,,3960770587,294,,3960770593,285,,3960771453,233,227,3960770585,13,,3960770589,56,Back,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116955,227,4,1,30,25,alyavx3ad35bp1xuwmqk7sgev,0,85.8,58.6,2022-12-30T17:32:11.679Z,2023-01-02T07:41:45Z,3960770479,294,,3960770481,56,Center,3960770477,13,,3963287395,178,,3960770483,152,,3960770485,286,,3960771461,233,212,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494116937,211,43,1,30,27,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2022-12-30T17:32:13.345Z,2022-12-30T17:32:17Z,3960770475,144,61,3960770395,56,Back,,,,,,,,,,,,,,,,,,,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117105,213,1,1,31,7,5c0sf1eaipcxvdw9o22of2jdp,0,14.1,44.9,2022-12-30T17:32:53.779Z,2023-01-02T07:42:26Z,3960771431,155,,3960771437,140,62.9,3960771445,1,,3960771429,5,,3960771443,213,6.0,3963287793,178,,3960771441,212,53.4,3960771439,141,22.6,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,3960771433,152,,3960771435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117107,229,44,1,31,11,alyavx3ad35bp1xuwmqk7sgev,1,35.5,78.8,2022-12-30T17:32:56.918Z,2023-01-02T15:02:52Z,3960771451,285,,3960771479,233,214,3960771449,56,Back,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117109,214,44,1,31,11,5c0sf1eaipcxvdw9o22of2jdp,0,64.5,21.2,2022-12-30T17:32:56.919Z,2023-01-02T07:42:33Z,3960771579,233,229,3960771457,56,Center,3960771459,286,,,,,,,,,,,,,,,,,bvlwv6fwawqnv446zj516y4no,Pablo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117117,230,1,1,31,11,alyavx3ad35bp1xuwmqk7sgev,1,31.3,83.5,2022-12-30T17:32:57Z,2023-01-02T15:02:52Z,3960771489,140,42.9,3960771485,3,,3960771495,213,6.2,3960771493,212,12.2,3960771487,56,Back,3963287905,388,,3960771491,141,82.0,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117127,231,49,1,31,12,alyavx3ad35bp1xuwmqk7sgev,1,41.3,84.2,2022-12-30T17:32:58.428Z,2023-01-02T07:43:17Z,,,,,,,,,,,,,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117131,232,50,1,31,14,alyavx3ad35bp1xuwmqk7sgev,1,39.5,84.7,2022-12-30T17:32:59.954Z,2023-01-02T07:43:30Z,3960771587,233,215,3960771557,286,,3960771555,56,Back,,,,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117137,215,7,1,31,14,5c0sf1eaipcxvdw9o22of2jdp,0,60.5,15.3,2022-12-30T17:33:00.020Z,2023-01-02T07:43:33Z,3963288335,178,,3961676911,385,,3960771583,233,232,3960771577,285,,3960771575,56,Right,,,,,,,,,,76w964mdux2s3max2nlih6az8,Gustavo Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494123707,387,61,1,31,14,alyavx3ad35bp1xuwmqk7sgev,1,44.8,73.6,2022-12-30T17:33:00.815Z,2023-01-02T07:56:17Z,3963295125,178,,3960811179,56,Back,,,,,,,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117139,216,49,1,31,15,5c0sf1eaipcxvdw9o22of2jdp,1,62.7,13,2022-12-30T17:33:01.462Z,2023-01-02T07:56:22Z,,,,,,,,,,,,,,,,,,,,,,,,,76w964mdux2s3max2nlih6az8,Gustavo Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117143,217,1,1,31,17,5c0sf1eaipcxvdw9o22of2jdp,0,63.1,13,2022-12-30T17:33:02.899Z,2023-01-02T07:56:27Z,3960771629,56,Center,3960771637,213,0.8,3960771631,140,68.8,3960771633,141,22.1,3963295169,178,,3960771635,212,8.6,,,,,,,76w964mdux2s3max2nlih6az8,Gustavo Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494622265,979,67,1,31,17,alyavx3ad35bp1xuwmqk7sgev,1,29.5,82.8,2022-12-30T17:33:03.523Z,2023-01-02T15:02:53Z,3963437297,233,953,,,,,,,,,,,,,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494622263,953,67,1,31,17,5c0sf1eaipcxvdw9o22of2jdp,0,70.5,17.2,2022-12-30T17:33:03.524Z,2023-01-02T11:58:00Z,3963437319,233,979,,,,,,,,,,,,,,,,,,,,,,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494285743,821,8,1,31,17,alyavx3ad35bp1xuwmqk7sgev,1,29.9,83.3,2022-12-30T17:33:03.627Z,2023-01-02T15:02:54Z,3961677697,384,,3961677533,56,Back,3963295251,178,,,,,,,,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117147,218,43,1,31,18,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2022-12-30T17:33:04.716Z,2022-12-31T08:45:47Z,3960771677,212,7.7,3960771679,213,1.2,3960771671,56,Center,3960771673,140,71.3,3960771675,141,32.8,3961677297,144,1,,,,,,,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117161,233,1,1,31,19,alyavx3ad35bp1xuwmqk7sgev,0,26.9,67.6,2022-12-30T17:33:05.410Z,2023-01-02T07:56:42Z,3963295309,178,,3960771759,56,Back,3960771765,212,27.5,3960771763,141,100.0,3960771769,1,,3960771757,157,,3960771761,140,41.5,3960771767,213,1.0,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117209,219,5,1,31,21,5c0sf1eaipcxvdw9o22of2jdp,1,59.4,-0.8,2022-12-30T17:33:07.253Z,2023-01-02T07:56:46Z,3960772003,56,Right,3960772005,347,,3960772023,233,234,,,,,,,,,,,,,,,,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117165,234,5,1,31,21,alyavx3ad35bp1xuwmqk7sgev,0,40.6,100.8,2022-12-30T17:33:07.253Z,2023-01-02T07:56:46Z,3960772031,233,219,3960771783,56,Back,3960771785,347,,,,,,,,,,,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117247,220,1,1,31,31,5c0sf1eaipcxvdw9o22of2jdp,1,59.9,0,2022-12-30T17:33:17.138Z,2023-01-02T07:56:50Z,3960772219,213,0.6,3960772213,140,68.4,3960772215,141,8.0,3960772211,56,Right,3960772217,212,11.1,3960772209,107,,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117257,221,1,1,31,32,5c0sf1eaipcxvdw9o22of2jdp,1,68.4,8.2,2022-12-30T17:33:18.837Z,2023-01-02T07:56:59Z,3960772277,141,16.1,3960772287,156,,3960772273,56,Right,3963295399,178,,3960772275,140,61.0,3960772281,213,2.5,3963295401,21,,3960772279,212,9.4,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117269,222,1,1,31,34,5c0sf1eaipcxvdw9o22of2jdp,1,61,16.1,2022-12-30T17:33:20.284Z,2023-01-02T07:57:05Z,3960772355,140,56.4,3960772361,213,4.0,3960772353,56,Right,3963295439,178,,3960772359,212,7.2,3960772357,141,8.3,,,,,,,76w964mdux2s3max2nlih6az8,Gustavo Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117277,223,1,1,31,36,5c0sf1eaipcxvdw9o22of2jdp,1,56.4,8.3,2022-12-30T17:33:22.561Z,2023-01-02T07:57:09Z,3960772401,212,14.2,3960772395,56,Back,3960772399,141,10.0,3963295457,178,,3960772397,140,42.9,3960772403,213,3.1,,,,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117287,224,1,1,31,38,5c0sf1eaipcxvdw9o22of2jdp,1,42.9,10,2022-12-30T17:33:24.669Z,2023-01-02T07:57:17Z,3960772459,212,15.4,3960772455,140,53.7,3963295553,178,,3960772453,56,Center,3960772457,141,25.3,3960772461,213,0.7,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117297,225,1,1,31,39,5c0sf1eaipcxvdw9o22of2jdp,1,52,26.2,2022-12-30T17:33:25.851Z,2023-01-02T07:57:24Z,3960772513,56,Back,3960772521,213,2.5,3960772515,140,36.8,3963295605,178,,3960772517,141,45.5,3960772519,212,20.7,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117309,226,1,1,31,43,5c0sf1eaipcxvdw9o22of2jdp,1,36.8,45.5,2022-12-30T17:33:29.292Z,2023-01-02T07:57:29Z,3960772583,213,4.8,3960772577,140,37.8,3963295641,178,,3960772579,141,24.1,3960772575,56,Back,3960772581,212,14.6,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117331,227,1,1,31,45,5c0sf1eaipcxvdw9o22of2jdp,1,37.8,24.1,2022-12-30T17:33:31.197Z,2023-01-02T07:57:36Z,3963295695,178,,3960772673,56,Back,3960772675,140,43.8,3960772681,213,0.5,3960772677,141,28.7,3960772679,212,7.0,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117351,228,1,1,31,47,5c0sf1eaipcxvdw9o22of2jdp,1,41,29,2022-12-30T17:33:33.388Z,2023-01-02T07:57:40Z,3963295731,178,,3960772761,140,34.5,3960772765,141,48.2,3960772775,213,2.1,3960772769,212,14.7,3960772755,56,Back,,,,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117357,229,1,1,31,50,5c0sf1eaipcxvdw9o22of2jdp,1,34.7,48.5,2022-12-30T17:33:36.226Z,2023-01-02T07:57:46Z,3960772827,141,63.9,3960772829,212,10.7,3963295797,178,,3960772825,140,37.0,3960772823,56,Back,3960772831,213,1.3,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117375,230,1,1,31,53,5c0sf1eaipcxvdw9o22of2jdp,1,37.3,64.5,2022-12-30T17:33:38.875Z,2023-01-02T07:57:50Z,3960772927,212,26.2,3960772921,56,Left,3963295829,178,,3960772929,213,0.7,3960772925,141,89.7,3960772923,140,56.2,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117387,231,1,1,31,56,5c0sf1eaipcxvdw9o22of2jdp,1,56.2,89.7,2022-12-30T17:33:41.965Z,2023-01-02T07:57:54Z,3960773017,141,89.3,3960773009,56,Back,3960773019,212,21.8,3963295847,178,,3960773013,140,35.4,3960773021,213,3.2,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117407,232,1,1,31,58,5c0sf1eaipcxvdw9o22of2jdp,1,34.8,87.2,2022-12-30T17:33:44.541Z,2023-01-02T07:58:01Z,3960773117,213,3.6,3963295905,178,,3960773111,140,25.9,3960773109,56,Back,3960773113,141,80.4,3960773115,212,10.4,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117429,233,1,1,32,0,5c0sf1eaipcxvdw9o22of2jdp,1,25.9,80.4,2022-12-30T17:33:46.539Z,2023-01-02T07:58:05Z,3960773211,212,25.0,3960773205,56,Back,3960773209,141,55.1,3963295931,178,,3960773215,213,3.9,3960773207,140,8.6,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117449,234,1,1,32,3,5c0sf1eaipcxvdw9o22of2jdp,1,8.6,55.1,2022-12-30T17:33:49.091Z,2023-01-02T07:58:09Z,3960773309,56,Back,3960773317,213,4.9,3960773311,140,12.6,3960773315,212,18.0,3963295973,178,,3960773313,141,29.3,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494117475,235,1,1,32,7,5c0sf1eaipcxvdw9o22of2jdp,1,18.4,23.9,2022-12-30T17:33:53.399Z,2023-01-02T07:58:14Z,3960773455,212,8.0,3963296029,178,,3960773453,141,33.1,3960773449,56,Back,3960773451,140,23.1,3960773457,213,0.9,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
