id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/10/value,qualifier/11/value
2483131275,388,1,2,47,26,cmbqc74mshg77ra7mywec2a6b,0,68.2,27.1,2022-11-07T21:29:35.966Z,2022-11-09T06:20:21Z,3902905081,213,0.2,3902905079,212,28.5,3902905073,56,Center,3902905077,141,36.3,3904809385,178,,3902905075,140,94.7,,,,,,,28029kae9ievarvyirn1cboix,Bruno Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131277,517,49,2,47,28,alyavx3ad35bp1xuwmqk7sgev,1,9.3,66.8,2022-11-07T21:29:38.165Z,2022-11-09T06:20:25Z,,,,,,,,,,,,,,,,,,,,,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131311,518,1,2,47,31,alyavx3ad35bp1xuwmqk7sgev,1,7.6,52.8,2022-11-07T21:29:40.909Z,2022-11-09T06:20:37Z,3904809615,178,,3902905219,212,29.8,3902905213,56,Back,3902905217,141,20.1,3902905215,140,26.5,3902905221,213,5.4,3902905225,189,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131331,519,1,2,47,42,alyavx3ad35bp1xuwmqk7sgev,1,38.8,25.5,2022-11-07T21:29:52.731Z,2022-11-09T06:20:48Z,3902905317,213,2.9,3902905313,141,30.5,3904809799,178,,3902905311,140,27.7,3902905309,56,Back,3902905315,212,12.1,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131339,520,1,2,47,45,alyavx3ad35bp1xuwmqk7sgev,1,27.5,31.3,2022-11-07T21:29:55.577Z,2022-11-09T06:20:53Z,3902905365,213,1.4,3902905361,141,64.8,3904809877,178,,3902905363,212,23.2,3902905359,140,31.7,3902905357,56,Back,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131361,521,1,2,47,49,alyavx3ad35bp1xuwmqk7sgev,1,30.6,67.4,2022-11-07T21:29:59.014Z,2022-11-09T06:20:56Z,3902905503,141,34.3,3902905509,213,4.7,3904809923,178,,3902905507,212,22.5,3902905501,140,30.9,3902905499,56,Back,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131369,522,1,2,47,53,alyavx3ad35bp1xuwmqk7sgev,1,43.1,38.3,2022-11-07T21:30:03.815Z,2022-11-09T06:21:02Z,3902905535,141,15.2,3902905531,56,Back,3902905539,213,4.6,3902905533,140,41.1,3904810029,178,,3902905537,212,15.8,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131381,523,1,2,47,56,alyavx3ad35bp1xuwmqk7sgev,1,40.5,21.9,2022-11-07T21:30:06.566Z,2022-11-09T06:21:07Z,3902905583,56,Back,3902905589,212,26.6,3902905587,141,60.8,3902905585,140,37.9,3902905591,213,1.7,3904810093,178,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131401,524,1,2,48,0,alyavx3ad35bp1xuwmqk7sgev,1,45.7,67.2,2022-11-07T21:30:10.025Z,2022-11-09T06:21:11Z,3902905677,213,0.9,3904810137,178,,3902905673,141,95.2,3902905671,140,60.0,3902905669,56,Left,3902905675,212,24.2,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131411,525,1,2,48,2,alyavx3ad35bp1xuwmqk7sgev,1,63.8,93.7,2022-11-07T21:30:12.731Z,2022-11-09T06:21:15Z,3902905723,141,72.8,3902905727,213,5.8,3902905719,56,Center,3904810195,178,,3902905725,212,30.1,3902905721,140,89.1,,,,,,,c9lykzcr3q7hr50ui74iqastm,Sandro Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483512849,1054,67,2,48,5,alyavx3ad35bp1xuwmqk7sgev,1,89.4,72.3,2022-11-07T21:30:15.244Z,2022-11-09T07:10:13Z,3904828175,233,812,,,,,,,,,,,,,,,,,,,,,,47z2phkn1i9z8p32zqlu53j6x,I. Abass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483512843,812,67,2,48,5,cmbqc74mshg77ra7mywec2a6b,0,10.6,27.7,2022-11-07T21:30:15.245Z,2022-11-09T06:51:11Z,3904828185,233,1054,,,,,,,,,,,,,,,,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131413,526,1,2,48,5,alyavx3ad35bp1xuwmqk7sgev,0,88.3,72.4,2022-11-07T21:30:15.279Z,2022-11-09T07:10:14Z,3902905731,56,Center,3904810275,178,,3902905735,141,60.8,3902905737,212,8.3,3902905739,213,4.4,3902905733,140,85.8,,,,,,,47z2phkn1i9z8p32zqlu53j6x,I. Abass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131417,389,49,2,48,6,cmbqc74mshg77ra7mywec2a6b,1,8.8,31.9,2022-11-07T21:30:16.534Z,2022-11-09T06:21:27Z,,,,,,,,,,,,,,,,,,,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131427,390,1,2,48,6,cmbqc74mshg77ra7mywec2a6b,1,10.3,37,2022-11-07T21:30:16.768Z,2022-11-09T06:21:32Z,3902905801,141,43.7,3902905797,56,Back,3902905805,213,0.3,3902905799,140,24.8,3904810403,178,,3902905803,212,15.9,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131443,391,1,2,48,10,cmbqc74mshg77ra7mywec2a6b,1,29.4,44.5,2022-11-07T21:30:20.586Z,2022-11-09T06:21:37Z,3902905867,212,19.9,3902905863,140,46.2,3902905869,213,5.8,3902905861,56,Back,3904810443,178,,3902905865,141,31.0,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483512943,1055,83,2,48,14,alyavx3ad35bp1xuwmqk7sgev,1,52.5,64,2022-11-07T21:30:23.938Z,2022-11-09T06:51:46Z,3904828643,399,218700,,,,,,,,,,,,,,,,,,,,,,c9lykzcr3q7hr50ui74iqastm,Sandro Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131465,392,1,2,48,15,cmbqc74mshg77ra7mywec2a6b,1,46.7,42.2,2022-11-07T21:30:25.414Z,2022-11-09T06:21:42Z,3902905987,212,34.7,3904810483,178,,3902905983,140,54.3,3902905989,213,1.3,3902905981,56,Left,3902905985,141,91.8,3902905991,1,,,,,28029kae9ievarvyirn1cboix,Bruno Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131477,393,1,2,48,19,cmbqc74mshg77ra7mywec2a6b,1,65.4,94.5,2022-11-07T21:30:29.138Z,2022-11-09T06:21:46Z,3902906053,212,7.5,3904810527,178,,3902906047,56,Left,3902906051,141,97.7,3902906049,140,72.2,3902906055,213,0.3,,,,,,,e7daok5mn6xq7q5sfi5r13105,Xavi Quintillà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131485,394,1,2,48,23,cmbqc74mshg77ra7mywec2a6b,0,78.8,88,2022-11-07T21:30:33.431Z,2022-11-09T06:21:55Z,3902906085,212,9.9,3902906079,56,Left,3902906081,140,86.1,3904810593,178,,3902906083,141,97.1,3902906087,213,0.7,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131489,528,49,2,48,24,alyavx3ad35bp1xuwmqk7sgev,1,18.2,11.2,2022-11-07T21:30:34.641Z,2022-11-09T06:21:59Z,,,,,,,,,,,,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131487,527,43,2,48,26,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-11-07T21:30:36.022Z,2022-11-08T16:30:07Z,3902906093,56,Back,3903638381,144,8,,,,,,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131501,529,1,2,48,32,alyavx3ad35bp1xuwmqk7sgev,0,68.3,9,2022-11-07T21:30:42.265Z,2022-11-09T06:22:03Z,3902906153,213,0.6,3902906145,56,Center,3904810695,178,,3902906149,141,30.1,3902906151,212,25.8,3902906147,140,88.7,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131507,395,52,2,48,35,cmbqc74mshg77ra7mywec2a6b,1,13.3,61.7,2022-11-07T21:30:45.366Z,2022-11-09T06:22:10Z,3903638481,376,,3904810755,179,,,,,,,,,,,,,,,,,,,,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131713,396,27,2,49,38,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-11-07T21:31:48.530Z,2022-11-09T06:22:18Z,3902907669,233,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131819,530,27,2,49,38,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-11-07T21:31:48.530Z,2022-11-09T06:22:18Z,3902907511,53,9m66crpktao9g80wc8zi9y5ex,3902907509,41,Injury,3902919331,233,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131781,397,28,2,50,7,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-11-07T21:32:17.427Z,2022-11-09T06:23:00Z,3902907367,55,396,3902907691,233,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131823,531,28,2,50,7,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-11-07T21:32:17.427Z,2022-11-09T06:23:00Z,3902907537,55,530,3902907687,233,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131811,398,68,2,50,13,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-11-07T21:32:23.508Z,2022-11-09T06:23:14Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131833,532,68,2,50,16,alyavx3ad35bp1xuwmqk7sgev,0,0,0,2022-11-07T21:32:26.258Z,2022-11-09T06:23:23Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131827,399,1,2,50,20,cmbqc74mshg77ra7mywec2a6b,1,39.5,74.2,2022-11-07T21:32:30.323Z,2022-11-09T06:23:44Z,3902907557,212,8.2,3902907553,140,37.0,3902907559,213,1.9,3902907551,56,Back,3904812119,178,,3902907555,141,85.6,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131835,400,1,2,50,23,cmbqc74mshg77ra7mywec2a6b,1,36.5,92.9,2022-11-07T21:32:33.364Z,2022-11-09T06:23:48Z,3904812173,178,,3902907595,213,4.2,3902907591,141,68.4,3902907587,56,Back,3902907593,212,19.5,3902907589,140,26.8,,,,,,,e7daok5mn6xq7q5sfi5r13105,Xavi Quintillà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131845,401,1,2,50,25,cmbqc74mshg77ra7mywec2a6b,1,27.5,63.9,2022-11-07T21:32:35.661Z,2022-11-09T06:23:52Z,3902907647,141,32.5,3902907651,213,4.7,3904812257,178,,3902907643,56,Back,3902907649,212,21.4,3902907645,140,26.7,,,,,,,9yzlho51tjytlzkdb6y20ozc9,C. Tassano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131859,402,1,2,50,28,cmbqc74mshg77ra7mywec2a6b,1,26.6,23.9,2022-11-07T21:32:38.479Z,2022-11-09T06:23:55Z,3904812277,178,,3902907721,140,31.1,3902907725,212,14.1,3902907719,56,Back,3902907727,213,5.1,3902907723,141,4.3,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131865,403,1,2,50,30,cmbqc74mshg77ra7mywec2a6b,1,32.7,7.3,2022-11-07T21:32:40.512Z,2022-11-09T06:24:00Z,3902907755,213,6.2,3902907749,140,48.7,3902907751,141,4.3,3902907747,56,Back,3902907753,212,16.9,3904812355,178,,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131875,404,1,2,50,33,cmbqc74mshg77ra7mywec2a6b,1,56.4,6.1,2022-11-07T21:32:42.907Z,2022-11-09T06:24:15Z,3902907791,56,Right,3902907795,141,15.5,3902907797,212,23.9,3902907799,213,0.3,3904812535,178,,3902907793,140,78.3,,,,,,,28029kae9ievarvyirn1cboix,Bruno Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131891,405,1,2,50,37,cmbqc74mshg77ra7mywec2a6b,1,77.5,10.4,2022-11-07T21:32:47.327Z,2022-11-09T06:24:25Z,3902907857,56,Right,3902907863,212,4.2,3902907859,140,78.6,3902907861,141,16.4,3902907865,213,1.3,3904812663,178,,,,,,,,4flr4t07s463ioooy31ov8fs9,Matheus Babi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483277889,781,3,2,50,37,cmbqc74mshg77ra7mywec2a6b,0,82.3,31.1,2022-11-07T21:32:47.811Z,2022-11-09T06:25:03Z,3903639185,286,,3904813205,178,,3903639189,467,8hyaww1d0p9871u8o8zk8f9at,3903639183,56,Center,3903639187,465,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131899,406,1,2,50,39,cmbqc74mshg77ra7mywec2a6b,1,79.3,25.5,2022-11-07T21:32:48.956Z,2022-11-09T06:25:07Z,3904813263,178,,3902907899,140,79.1,3902907903,141,36.9,3902907907,213,1.6,3902907895,56,Center,3902907905,212,7.8,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483685721,1735,83,2,50,40,alyavx3ad35bp1xuwmqk7sgev,1,19.9,63.2,2022-11-07T21:32:50.418Z,2022-11-09T19:28:24Z,3905696145,399,218700,,,,,,,,,,,,,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483685465,1734,43,2,50,40,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-11-07T21:32:50.759Z,2022-11-09T19:27:58Z,3905695429,144,83,3905694831,399,218700,,,,,,,,,,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131901,407,61,2,50,40,cmbqc74mshg77ra7mywec2a6b,0,80.2,36.1,2022-11-07T21:32:50.806Z,2022-11-09T19:28:09Z,3904813383,178,,3902907911,56,Center,,,,,,,,,,,,,,,,,,,28029kae9ievarvyirn1cboix,Bruno Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131903,533,49,2,50,41,alyavx3ad35bp1xuwmqk7sgev,1,13.8,62.3,2022-11-07T21:32:51.087Z,2022-11-09T06:25:22Z,,,,,,,,,,,,,,,,,,,,,,,,,c9lykzcr3q7hr50ui74iqastm,Sandro Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131907,534,1,2,50,42,alyavx3ad35bp1xuwmqk7sgev,1,17.1,57.3,2022-11-07T21:32:52.478Z,2022-11-09T06:25:28Z,3902907923,212,0.5,3902907917,56,Back,3902907919,140,17.5,3902907925,213,0.6,3904813571,178,,3902907921,141,57.7,,,,,,,c9lykzcr3q7hr50ui74iqastm,Sandro Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483132291,552,61,2,50,42,alyavx3ad35bp1xuwmqk7sgev,1,20.1,60,2022-11-07T21:32:52.597Z,2022-11-09T06:25:45Z,3902909857,56,Back,3904813855,178,,,,,,,,,,,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131943,409,13,2,50,43,cmbqc74mshg77ra7mywec2a6b,1,83.5,41.9,2022-11-07T21:32:53.775Z,2022-11-09T06:25:52Z,3902908427,103,8.3,3902908435,231,48.9,3902908429,328,,3902908431,458,,3904813975,178,,3902908433,230,98.5,3902908081,17,,3902908079,22,,28029kae9ievarvyirn1cboix,Bruno Almeida,3902908207,72,,3902908085,56,3902908423,83,,3902908425,102,,,,,,,,,,,,,,,,,,,Center,,58.8
2483131933,408,43,2,50,44,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-11-07T21:32:54.101Z,2022-11-07T21:34:22Z,3902908035,56,Center,3902909715,144,74,3902908037,285,0,3902908057,233,534,,,,,,,,,,,,,4flr4t07s463ioooy31ov8fs9,Matheus Babi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131947,410,5,2,50,44,cmbqc74mshg77ra7mywec2a6b,0,100.8,58.6,2022-11-07T21:32:54.808Z,2022-11-09T06:25:58Z,3902908103,56,Center,3902908705,233,535,3902908105,346,,,,,,,,,,,,,,,,,28029kae9ievarvyirn1cboix,Bruno Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483131919,535,5,2,50,44,alyavx3ad35bp1xuwmqk7sgev,1,-0.8,41.4,2022-11-07T21:32:54.808Z,2022-11-09T06:25:58Z,3902907973,346,,3902908697,233,410,3902907971,56,Back,,,,,,,,,,,,,,,,c9lykzcr3q7hr50ui74iqastm,Sandro Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483132011,536,1,2,51,9,alyavx3ad35bp1xuwmqk7sgev,1,2.6,52.6,2022-11-07T21:33:19.516Z,2022-11-09T06:26:08Z,3902908457,124,,3902908471,237,,3902908467,213,0.4,3902908463,141,63.6,3902908487,189,,3902908459,56,Back,3902908461,140,22.1,3902908465,212,21.8,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483132027,537,1,2,51,12,alyavx3ad35bp1xuwmqk7sgev,1,25.3,63.8,2022-11-07T21:33:22.322Z,2022-11-09T06:26:12Z,3902908551,140,23.0,3902908549,56,Back,3904814325,178,,3902908555,212,22.8,3902908559,213,4.6,3902908553,141,30.4,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483132049,538,1,2,51,15,alyavx3ad35bp1xuwmqk7sgev,1,29,32.9,2022-11-07T21:33:25.230Z,2022-11-09T06:26:15Z,3902908665,140,30.5,3904814395,178,,3902908663,56,Back,3902908669,212,21.5,3902908671,213,1.5,3902908667,141,64.5,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483132057,539,1,2,51,21,alyavx3ad35bp1xuwmqk7sgev,1,43.4,70.4,2022-11-07T21:33:31.054Z,2022-11-09T06:26:22Z,3902908719,141,82.9,3902908723,213,0.4,3904814529,178,,3902908717,140,62.9,3902908715,56,Left,3902908721,212,22.2,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483132059,540,1,2,51,24,alyavx3ad35bp1xuwmqk7sgev,1,56.8,71,2022-11-07T21:33:34.035Z,2022-11-09T06:26:28Z,3902908731,141,52.5,3902908729,140,65.2,3902908727,56,Center,3902908735,213,5.3,3904814663,178,,3902908733,212,15.4,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483132061,541,3,2,51,25,alyavx3ad35bp1xuwmqk7sgev,0,66.9,51.1,2022-11-07T21:33:34.927Z,2022-11-09T06:26:48Z,3904814943,178,,3904814945,21,,3903639669,465,,3902908739,56,Center,3902908741,286,,3902908783,233,411,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483132073,411,7,2,51,25,cmbqc74mshg77ra7mywec2a6b,1,33.1,48.9,2022-11-07T21:33:35.210Z,2022-11-09T06:26:51Z,3904814997,178,,3902908777,285,,3902908775,56,Back,3903639679,383,,3902908779,233,541,,,,,,,,,,9yzlho51tjytlzkdb6y20ozc9,C. Tassano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483132075,412,49,2,51,26,cmbqc74mshg77ra7mywec2a6b,1,34.2,48.1,2022-11-07T21:33:36.128Z,2022-11-09T06:26:55Z,,,,,,,,,,,,,,,,,,,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483132085,413,1,2,51,27,cmbqc74mshg77ra7mywec2a6b,1,35.3,46.9,2022-11-07T21:33:37.430Z,2022-11-09T06:26:58Z,3902908821,140,43.1,3902908825,212,9.9,3902908827,213,5.7,3904815151,178,,3902908819,56,Back,3902908823,141,38.8,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483132091,414,1,2,51,32,cmbqc74mshg77ra7mywec2a6b,0,54.2,34,2022-11-07T21:33:42.468Z,2022-11-09T06:27:04Z,3902908865,212,36.0,3902908861,140,69.5,3902908859,56,Left,3902908869,1,,3902908863,141,81.4,3904815225,178,,3902908867,213,1.1,3902908857,155,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483132103,542,1,2,51,34,alyavx3ad35bp1xuwmqk7sgev,1,35.4,24.2,2022-11-07T21:33:44.414Z,2022-11-09T06:27:10Z,3902908935,56,Back,3902908943,213,1.0,3902908939,141,33.2,3902908933,3,,3902908941,212,7.2,3904815307,178,,3902908937,140,39.1,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483132105,543,49,2,51,36,alyavx3ad35bp1xuwmqk7sgev,1,39.1,33.2,2022-11-07T21:33:45.931Z,2022-11-09T06:27:18Z,,,,,,,,,,,,,,,,,,,,,,,,,5jsb62u7jx2vtblnbtxvttq3u,Jonathan Arriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483132107,544,1,2,51,36,alyavx3ad35bp1xuwmqk7sgev,1,39.1,33.2,2022-11-07T21:33:46.135Z,2022-11-09T06:27:26Z,3902908969,213,1.1,3904815511,178,,3902908963,140,40.5,3902908967,212,3.2,3902908965,141,37.4,3902908961,56,Back,,,,,,,5jsb62u7jx2vtblnbtxvttq3u,Jonathan Arriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483132115,545,1,2,51,38,alyavx3ad35bp1xuwmqk7sgev,0,40.8,36.5,2022-11-07T21:33:48.592Z,2022-11-09T06:27:34Z,3902909003,141,17.7,3902909005,212,30.7,3904815613,178,,3902908999,56,Right,3902909001,140,67.4,3902909007,213,5.9,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483132127,415,12,2,51,41,cmbqc74mshg77ra7mywec2a6b,1,17.9,87.2,2022-11-07T21:33:51.550Z,2022-11-09T06:27:39Z,3902909287,141,100.0,3902909289,212,10.7,3902909061,56,Back,3902909283,167,,3902909291,213,1.1,3904815667,389,,3902909285,140,22.8,,,,e7daok5mn6xq7q5sfi5r13105,Xavi Quintillà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483132141,416,5,2,51,42,cmbqc74mshg77ra7mywec2a6b,0,30.2,101.2,2022-11-07T21:33:52.316Z,2022-11-09T06:27:55Z,3902909107,56,Back,3902909213,233,546,3902909109,347,,,,,,,,,,,,,,,,,e7daok5mn6xq7q5sfi5r13105,Xavi Quintillà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483132161,546,5,2,51,42,alyavx3ad35bp1xuwmqk7sgev,1,69.8,-1.2,2022-11-07T21:33:52.316Z,2022-11-09T06:27:54Z,3902909185,347,,3902909205,233,416,3902909183,56,Right,,,,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483132167,547,1,2,51,48,alyavx3ad35bp1xuwmqk7sgev,1,65.5,0,2022-11-07T21:33:58.338Z,2022-11-09T06:28:00Z,3902909227,213,1.2,3902909219,56,Right,3902909217,107,,3902909223,141,12.6,3902909221,140,69.3,3902909225,212,10.7,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483132173,548,1,2,51,49,alyavx3ad35bp1xuwmqk7sgev,1,69.3,12.6,2022-11-07T21:33:59.392Z,2022-11-09T06:28:04Z,3902909239,56,Right,3902909245,212,7.0,3902909241,140,70.5,3902909243,141,2.4,3904815995,178,,3902909247,213,4.9,,,,,,,5jsb62u7jx2vtblnbtxvttq3u,Jonathan Arriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483132193,549,1,2,51,51,alyavx3ad35bp1xuwmqk7sgev,1,70.5,2.4,2022-11-07T21:34:01.131Z,2022-11-09T06:28:07Z,3902909333,212,7.3,3904816041,178,,3902909335,213,2.4,3902909327,56,Right,3902909329,140,65.2,3902909331,141,9.3,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
