id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2477011923,307,5,1,41,23,co1i764h6b02husae71w6scs8,1,62.3,101.2,2022-10-24T19:57:38.505Z,2022-10-27T04:49:15Z,3870621069,233,376,3870621067,347,,3870621065,56,Left,,,,,,,,,,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477011829,376,5,1,41,23,cgvbluoerzbzcr7aaxge3wkcv,0,37.7,-1.2,2022-10-24T19:57:38.505Z,2022-10-27T04:49:16Z,3870620627,347,,3870620625,56,Back,3870621087,233,307,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477011973,308,1,1,41,35,co1i764h6b02husae71w6scs8,1,60,100,2022-10-24T19:57:50.169Z,2022-10-27T04:49:19Z,3870621291,107,,3870621295,140,72.7,3870621301,213,6.0,3870621299,212,13.9,3870621293,56,Left,3870621297,141,96.0,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477771999,891,67,1,41,36,co1i764h6b02husae71w6scs8,1,71.9,96.8,2022-10-24T19:57:51.306Z,2022-10-27T07:00:49Z,3874637993,233,1430,,,,,,,,,,,,,,,,,,,,,,awicgdcslcljo1mbmvochqlwq,Yago Cariello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477771995,1430,67,1,41,36,cgvbluoerzbzcr7aaxge3wkcv,0,28.1,3.2,2022-10-24T19:57:51.307Z,2022-10-27T05:49:54Z,3874637997,233,891,,,,,,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477011977,309,1,1,41,38,co1i764h6b02husae71w6scs8,0,71,96,2022-10-24T19:57:53.074Z,2022-10-27T04:49:27Z,3870621351,286,,3870621315,212,0.8,3870621311,140,70.4,3874606871,389,,3870621347,233,377,3870621313,141,96.8,3870621309,56,Left,3870621345,236,,awicgdcslcljo1mbmvochqlwq,Yago Cariello,3870621317,213,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477011957,377,74,1,41,38,cgvbluoerzbzcr7aaxge3wkcv,1,32.5,1.9,2022-10-24T19:57:53.146Z,2022-10-27T04:49:30Z,3870621221,56,Back,3870621223,285,,3870621355,233,309,3874606889,178,,,,,,,,,,,,,,c38u6t2mr5f441tcuxlwpulpm,Miguel Baeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477011993,310,5,1,41,39,co1i764h6b02husae71w6scs8,1,71.4,101.5,2022-10-24T19:57:53.839Z,2022-10-27T04:49:34Z,3870621415,347,,3870621413,56,Left,3870621447,233,378,,,,,,,,,,,,,,,,awicgdcslcljo1mbmvochqlwq,Yago Cariello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477011979,378,5,1,41,39,cgvbluoerzbzcr7aaxge3wkcv,0,28.6,-1.5,2022-10-24T19:57:53.839Z,2022-10-27T04:49:34Z,3870621463,233,310,3870621325,347,,3870621323,56,Back,,,,,,,,,,,,,,,,c38u6t2mr5f441tcuxlwpulpm,Miguel Baeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012087,311,1,1,41,52,co1i764h6b02husae71w6scs8,1,72.6,100,2022-10-24T19:58:07.528Z,2022-10-27T04:49:43Z,3870621955,56,Left,3870621961,212,6.2,3870621953,107,,3870621963,213,4.8,3870621959,141,92.9,3870621957,140,73.3,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012101,312,1,1,41,54,co1i764h6b02husae71w6scs8,1,70.7,96.3,2022-10-24T19:58:09.010Z,2022-10-27T04:49:47Z,3874607015,178,,3870622057,141,98.1,3870622051,56,Left,3870622069,213,2.6,3870622053,140,68.8,3870622063,212,2.3,,,,,,,9lwpckbeu2ymqlmq6288bdjvt,Henrique Jocú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012121,313,1,1,41,54,co1i764h6b02husae71w6scs8,0,68.9,98.1,2022-10-24T19:58:09.467Z,2022-10-27T04:49:52Z,3870622127,56,Left,3874607037,178,,3870622131,141,90.2,3870622135,213,5.8,3870622129,140,77.9,3870622125,155,,3870622133,212,10.9,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012137,379,1,1,41,55,cgvbluoerzbzcr7aaxge3wkcv,1,19.4,13.8,2022-10-24T19:58:10.692Z,2022-10-27T04:49:55Z,3870622217,56,Back,3870622227,141,20.6,3874607071,388,,3870622223,140,32.4,3870622231,212,14.4,3870622213,3,,3870622233,213,0.3,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012153,380,1,1,41,56,cgvbluoerzbzcr7aaxge3wkcv,1,32.3,20.6,2022-10-24T19:58:11.709Z,2022-10-27T04:50:01Z,3874607105,388,,3870622293,140,28.3,3870622299,213,4.1,3870622295,141,11.4,3870622291,56,Back,3870622297,212,7.5,3870622289,3,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012155,381,49,1,41,58,cgvbluoerzbzcr7aaxge3wkcv,1,28.3,11.4,2022-10-24T19:58:13.013Z,2022-10-27T04:50:25Z,,,,,,,,,,,,,,,,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012171,382,1,1,41,59,cgvbluoerzbzcr7aaxge3wkcv,1,28.3,11.4,2022-10-24T19:58:14.014Z,2022-10-27T04:50:28Z,3870622399,213,5.8,3870622393,141,4.4,3870622387,155,,3874607373,178,,3870622395,212,9.8,3870622391,140,36.5,3870622389,56,Back,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012175,383,1,1,42,0,cgvbluoerzbzcr7aaxge3wkcv,0,36.5,4.4,2022-10-24T19:58:15.312Z,2022-10-27T04:50:33Z,3874607411,388,,3870622427,56,Back,3870622433,212,5.3,3870622425,3,,3870622429,140,32.7,3870622435,213,2.4,3870622431,141,9.5,,,,c38u6t2mr5f441tcuxlwpulpm,Miguel Baeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012189,314,8,1,42,1,co1i764h6b02husae71w6scs8,1,66.2,93.3,2022-10-24T19:58:16.086Z,2022-10-27T04:50:41Z,3870622511,56,Left,3874607481,178,,3873995943,384,,,,,,,,,,,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012213,315,4,1,42,3,co1i764h6b02husae71w6scs8,1,69.8,80.6,2022-10-24T19:58:18.332Z,2022-10-27T04:50:45Z,3870622599,56,Left,3870622603,265,,3870622601,152,,3870622605,286,,3870622703,233,384,3870622597,13,,,,,,,,1zokl2zp7gtwlmj37kps6lnmx,Rui Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012231,384,4,1,42,3,cgvbluoerzbzcr7aaxge3wkcv,0,30.2,19.4,2022-10-24T19:58:18.333Z,2022-10-27T04:50:45Z,3870622689,152,,3870622709,233,315,3870622685,13,,3870622687,56,Back,3874607515,178,,3870622693,285,,3870622691,265,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012523,316,1,1,43,6,co1i764h6b02husae71w6scs8,0,73.9,82.7,2022-10-24T19:59:21.628Z,2022-10-27T04:50:53Z,3873996449,20,,3870624399,140,100.0,3870624407,1,,3873996447,223,,3870624397,56,Center,3870624389,2,,3870624395,152,,3870624391,5,,9lwpckbeu2ymqlmq6288bdjvt,Henrique Jocú,3870624393,155,3874607591,178,,3870624405,213,,5.4,3870624401,141,37.3,3870624403,212,,,,41.7,,,,,,,,,,,,,,,,,
2477012527,317,5,1,43,9,co1i764h6b02husae71w6scs8,0,100.6,38.5,2022-10-24T19:59:24.203Z,2022-10-27T04:50:56Z,3870624413,56,Center,3870624471,233,385,3870624415,346,,,,,,,,,,,,,,,,,9lwpckbeu2ymqlmq6288bdjvt,Henrique Jocú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012535,385,5,1,43,9,cgvbluoerzbzcr7aaxge3wkcv,1,-0.6,61.5,2022-10-24T19:59:24.203Z,2022-10-27T04:50:55Z,3870624449,56,Back,3870624465,233,317,3870624451,346,,,,,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012639,386,1,1,43,28,cgvbluoerzbzcr7aaxge3wkcv,1,4.6,49.4,2022-10-24T19:59:43.090Z,2022-10-27T04:51:00Z,3870625017,213,0.0,3873996989,189,,3870625009,56,Back,3870625013,141,50.0,3870625021,237,,3870625007,124,,3870625011,140,24.7,3870625015,212,21.1,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012641,387,1,1,43,29,cgvbluoerzbzcr7aaxge3wkcv,1,24.7,50,2022-10-24T19:59:43.889Z,2022-10-27T04:51:17Z,3873996961,189,,3870625031,213,5.8,3870625029,212,14.2,3870625023,56,Back,3870625025,140,36.4,3874607767,178,,3870625027,141,39.4,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012665,388,1,1,43,31,cgvbluoerzbzcr7aaxge3wkcv,1,36.6,39.4,2022-10-24T19:59:46.116Z,2022-10-27T04:51:20Z,3870625195,213,5.4,3870625191,141,15.5,3870625193,212,21.0,3870625187,56,Back,3870625189,140,49.2,3874607879,178,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012689,389,1,1,43,38,cgvbluoerzbzcr7aaxge3wkcv,1,67.8,24.7,2022-10-24T19:59:53.288Z,2022-10-27T04:51:25Z,3874607917,178,,3870625301,213,2.5,3870625299,212,8.9,3870625293,56,Center,3870625295,140,61.2,3870625297,141,33.0,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012711,390,1,1,43,40,cgvbluoerzbzcr7aaxge3wkcv,1,61.2,33,2022-10-24T19:59:54.993Z,2022-10-27T04:51:28Z,3870625417,212,26.6,3870625419,213,1.4,3870625413,140,64.3,3874607933,178,,3870625415,141,71.8,3870625411,56,Center,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012731,391,1,1,43,45,cgvbluoerzbzcr7aaxge3wkcv,1,68.8,72.1,2022-10-24T19:59:59.971Z,2022-10-27T04:51:31Z,3874607957,178,,3870625567,213,4.8,3870625559,56,Center,3870625563,141,47.8,3870625561,140,69.5,3870625565,212,16.5,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012733,392,1,1,43,48,cgvbluoerzbzcr7aaxge3wkcv,0,69.7,43.3,2022-10-24T20:00:02.999Z,2022-10-27T04:51:35Z,3870625577,56,Center,3870625583,212,5.8,3870625585,213,5.9,3870625581,141,39.8,3874607985,178,,3870625579,140,74.7,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012735,318,8,1,43,48,co1i764h6b02husae71w6scs8,1,25,65.5,2022-10-24T20:00:03.390Z,2022-10-27T04:51:44Z,3870625587,56,Back,3873997451,385,,3874608047,178,,,,,,,,,,,,,,,,,1zokl2zp7gtwlmj37kps6lnmx,Rui Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012767,319,12,1,43,50,co1i764h6b02husae71w6scs8,1,11.2,56,2022-10-24T20:00:05.061Z,2022-10-27T04:51:48Z,3870625747,141,73.3,3870625751,213,0.4,3870625749,212,29.2,3870625743,56,Back,3870625745,140,36.7,3874608067,178,,,,,,,,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012771,320,61,1,43,52,co1i764h6b02husae71w6scs8,0,37.4,69.7,2022-10-24T20:00:06.812Z,2022-10-27T04:51:56Z,3874608125,178,,3874608123,21,,3870625759,56,Back,,,,,,,,,,,,,,,,awicgdcslcljo1mbmvochqlwq,Yago Cariello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012779,393,1,1,43,54,cgvbluoerzbzcr7aaxge3wkcv,0,61.7,30.1,2022-10-24T20:00:08.859Z,2022-10-27T04:52:01Z,3870625785,56,Center,3870625789,141,29.8,3870625791,212,1.0,3870625793,213,6.1,3874608149,178,,3870625787,140,62.6,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012789,321,8,1,43,54,co1i764h6b02husae71w6scs8,1,31.5,67.2,2022-10-24T20:00:09.082Z,2022-10-27T04:52:05Z,3870625847,56,Back,3873997699,383,,3874608189,178,,,,,,,,,,,,,,,,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477772249,898,67,1,43,56,co1i764h6b02husae71w6scs8,1,26.2,79.9,2022-10-24T20:00:11.165Z,2022-10-27T07:00:50Z,3874639193,233,1464,,,,,,,,,,,,,,,,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477772245,1464,67,1,43,56,cgvbluoerzbzcr7aaxge3wkcv,0,73.8,20.1,2022-10-24T20:00:11.166Z,2022-10-27T05:52:03Z,3874639201,233,898,,,,,,,,,,,,,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012795,322,1,1,43,56,co1i764h6b02husae71w6scs8,0,27.3,80.8,2022-10-24T20:00:11.169Z,2022-10-27T07:00:50Z,3870627053,157,,3870627069,213,5.9,3870627081,233,394,3870627085,286,,3870625887,56,Back,3870627079,236,,3874608289,178,,3870627065,212,1.4,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,3870627061,141,3870627073,1,80.0,3870627057,140,,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012813,394,74,1,43,56,cgvbluoerzbzcr7aaxge3wkcv,1,65.5,14.7,2022-10-24T20:00:11.266Z,2022-10-27T04:52:14Z,3874608369,178,,3870627211,233,322,3870625955,285,,3870625953,56,Right,,,,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477013073,332,44,1,43,57,co1i764h6b02husae71w6scs8,1,22.9,81.2,2022-10-24T20:00:12.344Z,2022-10-27T07:00:50Z,3870627321,56,Back,3870627323,285,,3870627329,233,395,,,,,,,,,,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012923,395,44,1,43,57,cgvbluoerzbzcr7aaxge3wkcv,0,77.1,18.8,2022-10-24T20:00:12.345Z,2022-10-27T04:52:23Z,3870626509,286,,3870626507,56,Right,3870627361,233,332,,,,,,,,,,,,,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012827,323,1,1,43,57,co1i764h6b02husae71w6scs8,1,21.6,82.8,2022-10-24T20:00:12.423Z,2022-10-27T07:00:51Z,3870626029,212,13.2,3874608591,388,,3870626031,213,0.8,3870626027,141,97.1,3870626025,140,30.1,3870626021,3,,3870626023,56,Back,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012829,324,49,1,43,59,co1i764h6b02husae71w6scs8,1,25.9,94.7,2022-10-24T20:00:14.616Z,2022-10-27T04:52:32Z,,,,,,,,,,,,,,,,,,,,,,,,,1zokl2zp7gtwlmj37kps6lnmx,Rui Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477772399,900,67,1,43,59,co1i764h6b02husae71w6scs8,1,28.9,94,2022-10-24T20:00:14.631Z,2022-10-27T07:00:51Z,3874640091,233,1479,,,,,,,,,,,,,,,,,,,,,,1zokl2zp7gtwlmj37kps6lnmx,Rui Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477772397,1479,67,1,43,59,cgvbluoerzbzcr7aaxge3wkcv,0,71.1,6,2022-10-24T20:00:14.632Z,2022-10-27T05:55:09Z,3874640099,233,900,,,,,,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477772425,1484,83,1,44,0,cgvbluoerzbzcr7aaxge3wkcv,1,71.8,3.8,2022-10-24T20:00:15.724Z,2022-10-27T05:55:18Z,3874640225,399,486587,,,,,,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012839,325,1,1,44,3,co1i764h6b02husae71w6scs8,1,25.9,94.7,2022-10-24T20:00:18.077Z,2022-10-27T04:52:43Z,3870626085,140,17.1,3870626091,213,3.1,3874608723,178,,3870626087,141,94.8,3870626083,56,Back,3870626089,212,9.2,,,,,,,1zokl2zp7gtwlmj37kps6lnmx,Rui Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012843,326,1,1,44,4,co1i764h6b02husae71w6scs8,1,16.7,94.8,2022-10-24T20:00:19.289Z,2022-10-27T04:52:46Z,3870626109,140,22.8,3874608747,178,,3870626113,212,6.7,3870626111,141,97.8,3870626115,213,0.3,3870626107,56,Back,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012855,327,1,1,44,6,co1i764h6b02husae71w6scs8,1,24,97.2,2022-10-24T20:00:21.001Z,2022-10-27T04:52:53Z,3870626157,56,Back,3870626159,140,23.0,3870626163,212,10.3,3874608819,178,,3870626161,141,82.1,3870626165,213,4.6,,,,,,,1zokl2zp7gtwlmj37kps6lnmx,Rui Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012869,328,1,1,44,8,co1i764h6b02husae71w6scs8,1,20.6,80.2,2022-10-24T20:00:23.020Z,2022-10-27T04:52:58Z,3870626229,141,55.8,3870626231,212,21.9,3870626235,213,4.0,3870626221,56,Back,3870626225,140,7.0,3874608849,178,,,,,,,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012899,329,1,1,44,10,co1i764h6b02husae71w6scs8,1,7.1,48.4,2022-10-24T20:00:25.777Z,2022-10-27T04:53:01Z,3870626393,56,Back,3870626399,212,26.1,3874608879,178,,3870626395,140,19.9,3870626397,141,15.5,3870626401,213,5.3,,,,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477772485,906,43,1,44,13,co1i764h6b02husae71w6scs8,1,0,0,2022-10-24T20:00:27.860Z,2022-10-27T05:54:22Z,3874640655,144,82,3874640541,178,0,,,,,,,,,,,,,,,,,,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477772497,907,43,1,44,14,co1i764h6b02husae71w6scs8,1,0,0,2022-10-24T20:00:29.672Z,2022-10-27T05:54:21Z,3874640645,144,82,3874640585,178,0,,,,,,,,,,,,,,,,,,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012901,330,43,1,44,15,co1i764h6b02husae71w6scs8,1,0,0,2022-10-24T20:00:30.779Z,2022-10-24T20:01:27Z,3870628595,144,61,3870626439,238,0,3870626411,56,Back,,,,,,,,,,,,,,,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477012917,331,43,1,44,17,co1i764h6b02husae71w6scs8,1,0,0,2022-10-24T20:00:32.058Z,2022-10-24T20:01:26Z,3870626461,347,0,3870628583,144,5,3870626459,56,Back,,,,,,,,,,,,,,,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477013165,333,27,1,44,25,co1i764h6b02husae71w6scs8,1,0,0,2022-10-24T20:00:40.237Z,2022-10-27T04:53:11Z,3870628229,233,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477013221,396,27,1,44,25,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-10-24T20:00:40.237Z,2022-10-27T04:53:11Z,3870628205,233,333,3870628197,41,Injury,3870628199,53,912y0yoa524suow0wvpbtwq1h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477013191,334,28,1,44,57,co1i764h6b02husae71w6scs8,1,0,0,2022-10-24T20:01:11.939Z,2022-10-27T04:53:17Z,3870628293,233,397,3870628029,55,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477013233,397,28,1,44,57,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-10-24T20:01:11.939Z,2022-10-27T04:53:17Z,3870628279,55,396,3870628283,233,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477013237,398,68,1,44,59,cgvbluoerzbzcr7aaxge3wkcv,0,0,0,2022-10-24T20:01:13.833Z,2022-10-27T04:53:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477013217,335,68,1,44,59,co1i764h6b02husae71w6scs8,1,0,0,2022-10-24T20:01:14.571Z,2022-10-27T04:53:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477013345,339,70,1,45,0,co1i764h6b02husae71w6scs8,1,0,0,2022-10-24T20:01:14.805Z,2022-10-26T16:53:10Z,3870628957,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477013245,336,1,1,45,2,co1i764h6b02husae71w6scs8,1,27.8,7.6,2022-10-24T20:01:17.050Z,2022-10-27T04:53:40Z,3870628353,212,51.6,3870628347,56,Center,3870628355,213,0.6,3870628351,141,47.9,3870628349,140,69.4,3870628357,1,,3874609187,178,,3870628345,155,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477013259,337,1,1,45,4,co1i764h6b02husae71w6scs8,1,70.4,47.5,2022-10-24T20:01:19.792Z,2022-10-27T04:53:43Z,3870628427,212,5.4,3874609211,388,,3870628457,156,,3870628425,141,54.9,3870628421,56,Center,3870628419,3,,3870628423,140,68.5,3870628429,213,1.9,awicgdcslcljo1mbmvochqlwq,Yago Cariello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477013273,338,1,1,45,7,co1i764h6b02husae71w6scs8,0,67.9,59,2022-10-24T20:01:22.783Z,2022-10-27T04:53:49Z,3870628527,155,,3870628537,213,5.9,3870628535,212,25.8,3870628531,140,90.3,3874609275,178,,3870628529,56,Center,3870628533,141,43.3,,,,1zokl2zp7gtwlmj37kps6lnmx,Rui Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477013277,399,52,1,45,10,cgvbluoerzbzcr7aaxge3wkcv,1,10.4,53.3,2022-10-24T20:01:25.540Z,2022-10-27T04:53:51Z,3873999025,377,,3874609299,178,,,,,,,,,,,,,,,,,,,,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477013313,400,1,1,45,16,cgvbluoerzbzcr7aaxge3wkcv,1,15.2,56.4,2022-10-24T20:01:31.445Z,2022-10-27T04:54:01Z,3870628749,123,,3870628753,140,27.4,3870630133,189,,3870628751,56,Back,3870628755,141,91.2,3870628757,212,26.9,3870628763,287,,3870628759,213,1.1,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,3874609373,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477013371,401,1,1,45,23,cgvbluoerzbzcr7aaxge3wkcv,1,41.7,89.4,2022-10-24T20:01:38.309Z,2022-10-27T04:54:04Z,3870629097,140,39.5,3870629101,212,24.8,3870629095,56,Back,3874609387,178,,3870629099,141,53.1,3870629103,213,4.6,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477013387,402,1,1,45,31,cgvbluoerzbzcr7aaxge3wkcv,1,54.2,35.5,2022-10-24T20:01:46.176Z,2022-10-27T04:54:08Z,3870629185,213,5.0,3870629177,56,Right,3870629181,141,13.2,3870629179,140,58.4,3870629183,212,15.8,3874609401,178,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
