id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId
2445031749,437,1,2,45,16,5c0sf1eaipcxvdw9o22of2jdp,1,56,24.4,2022-08-12T20:21:00.284Z,2022-08-14T22:54:48Z,3708493091,178,,3700648953,212,8.6,3700648949,140,53.0,3700648951,141,12.6,3700648955,213,4.3,3700648947,56,Right,,,,,,,6jkfecnicg5ilzy44x7ld7u1h,André Simões,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445031765,438,1,2,45,17,5c0sf1eaipcxvdw9o22of2jdp,1,53.1,12.6,2022-08-12T20:21:01.726Z,2022-08-14T22:54:52Z,3700649055,140,38.0,3700649059,212,17.2,3700649057,141,22.5,3700649061,213,2.7,3700649053,56,Back,3708493303,178,,,,,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445031807,439,1,2,45,20,5c0sf1eaipcxvdw9o22of2jdp,1,36.6,25,2022-08-12T20:21:04.622Z,2022-08-14T22:54:55Z,3700649271,140,31.5,3700649277,213,1.8,3700649273,141,61.7,3700649269,56,Back,3708493469,178,,3700649275,212,25.5,,,,,,,cu7kz508a3wm8d5fypmrzxnmd,D. Batubinsika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445031835,440,1,2,45,24,5c0sf1eaipcxvdw9o22of2jdp,1,31.5,62.7,2022-08-12T20:21:08.823Z,2022-08-14T22:54:58Z,3700649445,141,43.0,3700649449,213,3.8,3700649443,140,14.0,3708493527,178,,3700649447,212,22.7,3700649441,56,Back,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445031863,441,1,2,45,27,5c0sf1eaipcxvdw9o22of2jdp,1,13.3,42.4,2022-08-12T20:21:11.993Z,2022-08-14T22:55:00Z,3700649559,140,22.6,3700649565,213,1.2,3708493639,178,,3700649557,56,Back,3700649563,212,25.4,3700649561,141,76.9,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445031883,442,1,2,45,30,5c0sf1eaipcxvdw9o22of2jdp,1,22.7,76.9,2022-08-12T20:21:14.514Z,2022-08-14T22:55:05Z,3700649659,141,95.1,3700649655,56,Back,3708493799,178,,3700649657,140,26.6,3700649663,213,1.3,3700649661,212,13.0,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445031893,443,1,2,45,32,5c0sf1eaipcxvdw9o22of2jdp,1,27,94.4,2022-08-12T20:21:16.334Z,2022-08-14T22:55:08Z,3700649727,141,93.8,3708493963,178,,3700649723,56,Back,3700649729,212,7.7,3700649725,140,34.3,3700649731,213,6.2,,,,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445031897,444,1,2,45,33,5c0sf1eaipcxvdw9o22of2jdp,0,33,93.8,2022-08-12T20:21:17.213Z,2022-08-14T22:55:13Z,3700649759,212,4.5,3700649755,140,37.2,3708494153,178,,3700649821,286,,3700649817,233,460,3700649757,141,92.9,3700649815,236,,3700649753,56,Back,6jkfecnicg5ilzy44x7ld7u1h,André Simões,3700649761,213,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445031907,460,74,2,45,33,26t6lvlpql4w5wu1ih73qpy36,1,61.2,7.4,2022-08-12T20:21:17.322Z,2022-08-14T22:55:15Z,3700649839,233,444,3700649807,56,Right,3700649809,285,,3708494223,178,,,,,,,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445031915,445,1,2,45,34,5c0sf1eaipcxvdw9o22of2jdp,0,29.3,86.5,2022-08-12T20:21:18.784Z,2022-08-14T22:55:17Z,3700649855,56,Back,3700649859,141,88.6,3708494261,388,,3700649863,213,0.2,3700649857,140,38.1,3700649853,3,,3700649861,212,9.3,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445031941,461,1,2,45,35,26t6lvlpql4w5wu1ih73qpy36,1,55.5,10.6,2022-08-12T20:21:19.263Z,2022-08-14T22:55:27Z,3700649997,3,,3700650005,212,22.2,3700650003,141,39.8,3708494389,178,,3700649999,56,Center,3700650001,140,65.0,3700650007,213,1.1,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445031943,462,44,2,45,38,26t6lvlpql4w5wu1ih73qpy36,1,63.8,43.4,2022-08-12T20:21:22.403Z,2022-08-15T13:31:07Z,3700650081,233,446,3700650039,56,Center,3700650041,286,,,,,,,,,,,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445031949,446,44,2,45,38,5c0sf1eaipcxvdw9o22of2jdp,0,36.2,56.6,2022-08-12T20:21:22.404Z,2022-08-14T22:55:33Z,3700650085,233,462,3700650075,285,,3700650073,56,Back,,,,,,,,,,,,,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445031965,464,49,2,45,38,26t6lvlpql4w5wu1ih73qpy36,1,70.1,42.1,2022-08-12T20:21:22.582Z,2022-08-15T12:42:13Z,,,,,,,,,,,,,,,,,,,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445031953,447,45,2,45,39,5c0sf1eaipcxvdw9o22of2jdp,0,35.6,57.3,2022-08-12T20:21:23.824Z,2022-08-14T22:56:03Z,3700650183,233,463,3700650103,56,Back,3700650105,285,,,,,,,,,,,,,,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445031961,463,3,2,45,39,26t6lvlpql4w5wu1ih73qpy36,1,64.4,42.7,2022-08-12T20:21:23.824Z,2022-08-14T22:56:03Z,3700650135,56,Center,3707587379,465,,3708494871,178,,3700650137,286,,3700650145,233,447,,,,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445032015,465,2,2,45,42,26t6lvlpql4w5wu1ih73qpy36,1,72.2,42.5,2022-08-12T20:21:26.162Z,2022-08-14T22:56:10Z,3700650377,141,31.0,3700650371,56,Center,3708495827,178,,3700650375,140,80.6,3700652549,7,5kcytruttikppbpkeg9rhd4gl,,,,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445032037,448,55,2,45,42,5c0sf1eaipcxvdw9o22of2jdp,1,20.4,62.5,2022-08-12T20:21:26.163Z,2022-08-14T22:56:11Z,,,,,,,,,,,,,,,,,,,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445032017,466,43,2,45,45,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-08-12T20:21:29.735Z,2022-08-12T20:21:52Z,3700651291,154,0,3700651293,55,465,3700650387,22,0,3700651679,144,13,3700651307,231,40.8,3700650389,63,0,3700650515,72,0,3700651305,230,94.9,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,3700651289,29,0,3700651297,102,42.9,3700651301,214,0,3700651299,103,16.7,3700651287,84,0,,3700650391,56,3700651303,89,,,,,,,,,Center,0,,,,,,,,,,,
2445032183,449,1,2,45,56,5c0sf1eaipcxvdw9o22of2jdp,1,10.3,45,2022-08-12T20:21:40.384Z,2022-08-14T22:56:13Z,3700651371,56,Back,3700651377,212,39.0,3700651373,140,37.2,3700651381,1,,3700653789,241,,3708495927,178,,3700651399,189,,3700651379,213,5.5,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,3700651375,141,5.4,3700653713,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445032221,450,1,2,46,2,5c0sf1eaipcxvdw9o22of2jdp,1,51.9,8,2022-08-12T20:21:46.794Z,2022-08-14T22:56:18Z,3700651571,56,Right,3708496043,178,,3700651577,212,5.9,3700651573,140,57.1,3700651579,213,5.9,3700651575,141,4.7,,,,,,,ao3sbh3qpdxwb7vhzmaqnpqp6,H. De La Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445032197,467,43,2,46,2,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-08-12T20:21:46.999Z,2022-08-12T20:21:54Z,3700651459,346,0,3700651737,144,5,3700651457,56,Center,,,,,,,,,,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445032249,451,1,2,46,5,5c0sf1eaipcxvdw9o22of2jdp,1,54.2,11.3,2022-08-12T20:21:49.632Z,2022-08-14T22:56:22Z,3700651771,1,,3700651769,213,1.4,3700651765,141,60.5,3700651763,140,60.6,3700651767,212,34.1,3708496151,178,,3700651761,56,Center,,,,f3tryo4j786kmubzmu4bl3rvt,Heriberto Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445032255,452,61,2,46,7,5c0sf1eaipcxvdw9o22of2jdp,0,62.6,67.2,2022-08-12T20:21:51.504Z,2022-08-14T22:56:34Z,3708496417,178,,3700651799,56,Center,,,,,,,,,,,,,,,,,,,6jkfecnicg5ilzy44x7ld7u1h,André Simões,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445032271,468,49,2,46,9,26t6lvlpql4w5wu1ih73qpy36,1,29.1,24.6,2022-08-12T20:21:53.403Z,2022-08-14T22:56:40Z,,,,,,,,,,,,,,,,,,,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445032319,469,4,2,46,11,26t6lvlpql4w5wu1ih73qpy36,1,27,24.8,2022-08-12T20:21:55.583Z,2022-08-14T22:56:44Z,3700652103,13,,3700652113,233,453,3700652111,285,,3700652105,56,Back,3700652109,265,,3700652107,152,,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445032315,453,4,2,46,11,5c0sf1eaipcxvdw9o22of2jdp,0,73,75.2,2022-08-12T20:21:55.584Z,2022-08-14T22:56:44Z,3700652127,233,469,3700652081,286,,3700652079,265,,3700652075,56,Center,3708496667,178,,3700652077,152,,3700652073,13,,,,,7y5oyflivt56zuwoyzs2q20ru,J. Kadile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445032607,470,1,2,46,46,26t6lvlpql4w5wu1ih73qpy36,1,22,19.7,2022-08-12T20:22:30.283Z,2022-08-14T22:56:48Z,3700653621,1,,3700653617,212,47.7,3700653609,152,,3700653619,213,6.1,3700653607,155,,3700653613,140,66.2,3700653611,56,Right,3708496749,178,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,3700653605,5,,3700653969,189,,3700653615,141,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445032629,471,1,2,46,50,26t6lvlpql4w5wu1ih73qpy36,1,65.2,5.3,2022-08-12T20:22:34.683Z,2022-08-14T22:56:52Z,3700653723,212,9.6,3700653721,141,5.9,3700653717,56,Right,3700653725,213,0.0,3708496843,178,,3700653719,140,74.3,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445032631,472,50,2,46,53,26t6lvlpql4w5wu1ih73qpy36,1,75.8,9.2,2022-08-12T20:22:37.682Z,2022-08-14T22:57:12Z,3700653729,56,Right,3700653731,286,,3700653793,233,454,,,,,,,,,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445032637,454,7,2,46,53,5c0sf1eaipcxvdw9o22of2jdp,1,24.2,90.8,2022-08-12T20:22:38.065Z,2022-08-14T22:57:18Z,3700653773,233,472,3700653765,285,,3707590135,385,,3700653763,56,Back,3708497509,178,,3700653761,167,,,,,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445032639,455,5,2,46,57,5c0sf1eaipcxvdw9o22of2jdp,0,22.4,101.8,2022-08-12T20:22:41.223Z,2022-08-14T22:57:19Z,3700653771,347,,3700653769,56,Back,3700653899,233,473,,,,,,,,,,,,,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445032653,473,5,2,46,57,26t6lvlpql4w5wu1ih73qpy36,1,77.6,-1.8,2022-08-12T20:22:41.223Z,2022-08-14T22:57:19Z,3700653885,233,455,3700653851,347,,3700653849,56,Right,,,,,,,,,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445032927,474,1,2,47,22,26t6lvlpql4w5wu1ih73qpy36,1,77.4,0,2022-08-12T20:23:06.603Z,2022-08-14T22:57:23Z,3700655209,56,Right,3700655211,140,76.8,3700655217,213,1.6,3700655213,141,12.2,3700655207,107,,3700655215,212,9.3,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445032959,475,1,2,47,23,26t6lvlpql4w5wu1ih73qpy36,1,76.8,12.2,2022-08-12T20:23:07.613Z,2022-08-14T22:57:29Z,3700655395,212,10.9,3700655393,141,1.6,3700655397,213,5.6,3700655389,56,Right,3700655391,140,84.6,3708497869,388,,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446691653,1498,83,2,47,25,5c0sf1eaipcxvdw9o22of2jdp,1,18.6,94.8,2022-08-12T20:23:09.746Z,2022-08-15T12:43:10Z,3709519065,399,509028,,,,,,,,,,,,,,,,,,,,,,6jkfecnicg5ilzy44x7ld7u1h,André Simões,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445032965,476,61,2,47,26,26t6lvlpql4w5wu1ih73qpy36,0,84.6,2.2,2022-08-12T20:23:10.573Z,2022-08-14T22:57:34Z,3700655427,56,Right,3708497983,178,,,,,,,,,,,,,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445032987,456,1,2,47,27,5c0sf1eaipcxvdw9o22of2jdp,0,13,91.7,2022-08-12T20:23:11.515Z,2022-08-14T22:57:44Z,3700655529,140,16.9,3700655551,233,477,3700655531,141,88.4,3700655549,236,,3700655533,212,4.7,3700655555,286,,3700655535,213,5.8,3700655527,56,Back,6jkfecnicg5ilzy44x7ld7u1h,André Simões,3708498267,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445032979,477,74,2,47,27,26t6lvlpql4w5wu1ih73qpy36,1,84.6,5,2022-08-12T20:23:11.613Z,2022-08-14T22:57:59Z,3700655559,233,456,3700655485,285,,3708498791,178,,3700655483,56,Right,,,,,,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445033001,457,49,2,47,28,5c0sf1eaipcxvdw9o22of2jdp,1,15.1,82.9,2022-08-12T20:23:12.543Z,2022-08-14T22:58:05Z,,,,,,,,,,,,,,,,,,,,,,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445033013,458,1,2,47,28,5c0sf1eaipcxvdw9o22of2jdp,0,15.2,83,2022-08-12T20:23:12.624Z,2022-08-14T22:58:11Z,3700655637,212,18.2,3700655629,157,,3708499177,178,,3700655631,56,Back,3700655633,140,27.4,3700655635,141,100.0,3700655639,213,0.8,3700655641,1,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445033019,459,5,2,47,31,5c0sf1eaipcxvdw9o22of2jdp,0,29,101.8,2022-08-12T20:23:16.013Z,2022-08-14T22:58:13Z,3700655655,56,Back,3700655657,347,,3700655695,233,478,,,,,,,,,,,,,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445033015,478,5,2,47,31,26t6lvlpql4w5wu1ih73qpy36,1,71,-1.8,2022-08-12T20:23:16.013Z,2022-08-14T22:58:14Z,3700655677,233,459,3700655647,56,Right,3700655649,347,,,,,,,,,,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445033131,479,1,2,47,46,26t6lvlpql4w5wu1ih73qpy36,1,66.4,0,2022-08-12T20:23:30.284Z,2022-08-14T22:58:17Z,3700656269,212,10.6,3700656265,140,57.7,3700656271,213,2.6,3700656261,107,,3700656267,141,6.5,3700656263,56,Right,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445033139,480,1,2,47,47,26t6lvlpql4w5wu1ih73qpy36,0,57.7,6.5,2022-08-12T20:23:31.273Z,2022-08-14T22:58:22Z,3708499525,178,,3700656321,213,6.2,3700656319,212,8.4,3700656317,141,5.5,3700656315,140,65.7,3700656313,56,Right,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446646695,1384,43,2,47,48,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2022-08-12T20:23:32.479Z,2022-08-15T12:56:18Z,3709528431,144,67,3709294305,233,1399,,,,,,,,,,,,,,,,,,,6jkfecnicg5ilzy44x7ld7u1h,André Simões,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446646691,1399,43,2,47,48,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-08-12T20:23:32.480Z,2022-08-15T12:56:17Z,3709528423,144,67,3709294323,233,1384,,,,,,,,,,,,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445033153,460,8,2,47,48,5c0sf1eaipcxvdw9o22of2jdp,1,28,94.1,2022-08-12T20:23:32.616Z,2022-08-14T22:58:34Z,3707592061,384,,3708499929,389,,3700656361,56,Back,,,,,,,,,,,,,,,,6jkfecnicg5ilzy44x7ld7u1h,André Simões,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445033177,461,49,2,47,50,5c0sf1eaipcxvdw9o22of2jdp,1,31.4,93.8,2022-08-12T20:23:34.194Z,2022-08-14T22:58:39Z,,,,,,,,,,,,,,,,,,,,,,,,,7y5oyflivt56zuwoyzs2q20ru,J. Kadile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445033193,462,1,2,47,50,5c0sf1eaipcxvdw9o22of2jdp,1,31.5,93.3,2022-08-12T20:23:34.983Z,2022-08-14T22:58:41Z,3700656529,56,Back,3700656537,213,5.4,3700656531,140,42.8,3700656533,141,71.8,3700656535,212,18.8,3708500079,178,,,,,,,,7y5oyflivt56zuwoyzs2q20ru,J. Kadile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446646901,1388,43,2,47,51,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2022-08-12T20:23:35.818Z,2022-08-15T10:01:27Z,3709295101,178,0,3709295299,144,82,,,,,,,,,,,,,,,,,,,5v4xejh2rnvkrqnvpz4eu2lt5,Álex Millán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445033211,463,1,2,47,51,5c0sf1eaipcxvdw9o22of2jdp,1,42.6,72.9,2022-08-12T20:23:35.843Z,2022-08-14T22:58:46Z,3700656649,56,Left,3700656657,212,29.1,3708500173,178,,3700656653,140,65.8,3700656659,213,0.6,3700656655,141,96.2,,,,,,,5v4xejh2rnvkrqnvpz4eu2lt5,Álex Millán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445033231,464,3,2,47,53,5c0sf1eaipcxvdw9o22of2jdp,1,64.6,95.8,2022-08-12T20:23:37.803Z,2022-08-14T22:58:53Z,3700656773,56,Left,3708500403,178,,3700656791,233,481,3700656775,286,,3707592641,465,,,,,,,,,,,7y5oyflivt56zuwoyzs2q20ru,J. Kadile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445033209,481,45,2,47,53,26t6lvlpql4w5wu1ih73qpy36,0,35.4,4.2,2022-08-12T20:23:37.803Z,2022-08-14T22:58:54Z,3700656645,285,,3700656799,233,464,3700656643,56,Back,,,,,,,,,,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445033271,465,1,2,47,58,5c0sf1eaipcxvdw9o22of2jdp,1,82.7,73,2022-08-12T20:23:42.344Z,2022-08-14T22:59:05Z,3700657887,154,,3700656965,212,14.2,3708500535,178,,3700656959,56,Center,3700656961,140,86.9,3700657885,210,15,3700656967,213,5.0,3700656963,141,53.1,7y5oyflivt56zuwoyzs2q20ru,J. Kadile,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2445033275,466,15,2,48,0,5c0sf1eaipcxvdw9o22of2jdp,1,88,48.6,2022-08-12T20:23:44.852Z,2022-08-14T22:59:06Z,3700657903,108,,3700657893,154,,3700657475,20,,3700656991,17,,3700657907,147,48.4,3700657889,80,,3700656989,22,,3700657901,103,8.9,5v4xejh2rnvkrqnvpz4eu2lt5,Álex Millán,3700657895,55,465,3700657891,29,,3700657905,146,93.0,3708500729,178,,3700657899,102,47.3,,3700656993,56,3700657483,233,,,,,,,,,Center,482,,,,,,,,,,,
2445033267,482,10,2,48,1,26t6lvlpql4w5wu1ih73qpy36,1,7.7,51.4,2022-08-12T20:23:45.135Z,2022-08-14T22:59:13Z,3700657235,179,,3700657501,233,466,3700656937,173,,3700656941,182,,3700656943,56,Back,3707593317,377,,,,,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445033485,468,6,2,48,2,5c0sf1eaipcxvdw9o22of2jdp,1,90,48.4,2022-08-12T20:23:46.983Z,2022-08-14T22:59:14Z,3700658055,75,,3700667075,233,483,3700658053,56,Center,,,,,,,,,,,,,,,,5v4xejh2rnvkrqnvpz4eu2lt5,Álex Millán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445033305,483,6,2,48,2,26t6lvlpql4w5wu1ih73qpy36,0,10,51.6,2022-08-12T20:23:46.983Z,2022-08-14T22:59:15Z,3700667095,233,468,3700657149,73,,3700657147,56,Back,,,,,,,,,,,,,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445033287,467,43,2,48,3,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2022-08-12T20:23:47.902Z,2022-08-12T20:24:16Z,3700658173,144,5,3700657059,346,0,3700657057,56,Center,,,,,,,,,,,,,,,,5v4xejh2rnvkrqnvpz4eu2lt5,Álex Millán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445033539,469,1,2,48,32,5c0sf1eaipcxvdw9o22of2jdp,1,99.5,0.5,2022-08-12T20:24:17.064Z,2022-08-14T22:59:19Z,3700658317,6,,3700658321,140,83.5,3700658327,213,2.8,3700658323,141,10.1,3708501203,178,,3700658319,56,Right,3700658325,212,18.0,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445033549,470,1,2,48,34,5c0sf1eaipcxvdw9o22of2jdp,1,83.5,10.4,2022-08-12T20:24:18.364Z,2022-08-14T23:01:55Z,3700658367,140,91.3,3700658375,1,,3708505435,178,,3700658369,141,74.8,3700658373,213,1.4,3707594661,224,,3707594663,20,,3700658371,212,44.6,f3tryo4j786kmubzmu4bl3rvt,Heriberto Tavares,3700658361,155,,3700658357,2,,3700658365,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445033577,471,44,2,48,37,5c0sf1eaipcxvdw9o22of2jdp,1,92.8,74.3,2022-08-12T20:24:21.569Z,2022-08-15T13:31:08Z,3700658507,286,,3700658511,233,484,3700658505,56,Center,,,,,,,,,,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445033551,484,44,2,48,37,26t6lvlpql4w5wu1ih73qpy36,0,7.2,25.7,2022-08-12T20:24:21.570Z,2022-08-14T23:01:59Z,3700658383,285,,3700658379,56,Back,3700658515,233,471,,,,,,,,,,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
