id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/17/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2468555523,468,5,2,54,58,bwt8yfk8rkcwiwyr0mopd7wqd,0,16.2,102,2022-10-07T20:31:35.070Z,2022-10-09T19:08:57Z,3825744473,233,492,3825744337,347,,3825744335,56,Back,,,,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468555543,492,5,2,54,58,22mo7qbsnyi8wtucpvhgvhw2q,1,83.8,-2,2022-10-07T20:31:35.070Z,2022-10-09T19:08:57Z,3825744451,347,,3825744453,233,468,3825744449,56,Right,,,,,,,,,,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468555559,493,1,2,55,4,22mo7qbsnyi8wtucpvhgvhw2q,1,81.2,0,2022-10-07T20:31:40.805Z,2022-10-09T19:09:03Z,3825744565,56,Right,3825744573,213,2.9,3825744571,212,17.3,3825744567,140,65.2,3825744569,141,4.6,3825744563,107,,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468555569,494,1,2,55,7,22mo7qbsnyi8wtucpvhgvhw2q,0,65.2,4.6,2022-10-07T20:31:44.111Z,2022-10-09T19:09:15Z,3825744659,140,65.3,3825744665,213,1.6,3825744657,56,Center,3825744663,212,12.9,3833234469,178,,3825744661,141,23.6,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470297817,1466,67,2,55,8,bwt8yfk8rkcwiwyr0mopd7wqd,1,35.2,75.7,2022-10-07T20:31:45.115Z,2022-10-10T13:38:46Z,3835066609,233,1577,,,,,,,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470297813,1577,67,2,55,8,22mo7qbsnyi8wtucpvhgvhw2q,0,64.8,24.3,2022-10-07T20:31:45.116Z,2022-10-10T13:25:20Z,3835066629,233,1466,,,,,,,,,,,,,,,,,,,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468555589,469,8,2,55,8,bwt8yfk8rkcwiwyr0mopd7wqd,1,37,68.4,2022-10-07T20:31:45.124Z,2022-10-10T13:38:47Z,3833234781,178,,3825744765,56,Back,3832243109,383,,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468555593,470,49,2,55,10,bwt8yfk8rkcwiwyr0mopd7wqd,1,39.4,56.3,2022-10-07T20:31:47.368Z,2022-10-09T19:09:27Z,,,,,,,,,,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468555647,471,1,2,55,12,bwt8yfk8rkcwiwyr0mopd7wqd,1,54.7,51.2,2022-10-07T20:31:49.256Z,2022-10-09T19:09:37Z,3825745039,213,5.8,3825745031,56,Center,3825745033,140,73.5,3825745035,141,36.9,3825745249,210,13,3833235881,178,,3825745037,212,22.0,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2468555649,472,13,2,55,17,bwt8yfk8rkcwiwyr0mopd7wqd,1,79.5,34.3,2022-10-07T20:31:53.740Z,2022-10-09T19:09:37Z,3825745259,102,54.1,3825745047,18,,3825745265,230,96.8,3825745267,231,46.9,3825745261,103,59.7,3825745263,215,,3825745151,23,,3825745153,72,,ebaganzllbxfacvobgmsu1045,Murilo,3832244765,85,,3825745253,29,3833236321,178,3825745255,55,471,3825745049,56,,,,,,Center,,,,,,,,,,,,,,,,,,,
2468555657,473,5,2,55,18,bwt8yfk8rkcwiwyr0mopd7wqd,0,100.9,57.2,2022-10-07T20:31:54.852Z,2022-10-09T19:09:52Z,3825745083,56,Center,3825745085,346,,3825745101,233,495,,,,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468555661,495,5,2,55,18,22mo7qbsnyi8wtucpvhgvhw2q,1,-0.9,42.8,2022-10-07T20:31:54.852Z,2022-10-09T19:09:51Z,3825745091,346,,3825745095,233,473,3825745089,56,Back,,,,,,,,,,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468555827,496,1,2,55,38,22mo7qbsnyi8wtucpvhgvhw2q,1,5,41.5,2022-10-07T20:32:15.163Z,2022-10-09T19:10:05Z,3825745945,213,5.3,3825745937,56,Back,3825745935,124,,3825745949,237,,3825745941,141,6.5,3825745943,212,28.5,3825745939,140,19.9,3825750255,189,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468555841,497,1,2,55,40,22mo7qbsnyi8wtucpvhgvhw2q,0,19.9,6.5,2022-10-07T20:32:17.167Z,2022-10-09T19:10:13Z,3825745997,212,41.4,3825746001,1,,3833239347,178,,3825745989,155,,3825745995,141,24.6,3825745991,56,Center,3825745993,140,57.5,3825745999,213,0.3,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468555847,474,1,2,55,42,bwt8yfk8rkcwiwyr0mopd7wqd,1,32.6,71.2,2022-10-07T20:32:19.219Z,2022-10-09T19:10:24Z,3825746019,141,79.1,3825746013,3,,3825746023,213,0.6,3825746021,212,10.0,3825746015,56,Back,3825746017,140,40.6,3833240275,388,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468555851,475,49,2,55,44,bwt8yfk8rkcwiwyr0mopd7wqd,1,40.6,79.1,2022-10-07T20:32:20.570Z,2022-10-09T19:10:39Z,,,,,,,,,,,,,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468555885,476,1,2,55,49,bwt8yfk8rkcwiwyr0mopd7wqd,1,42.5,91.8,2022-10-07T20:32:25.953Z,2022-10-09T19:10:46Z,3825746229,56,Left,3833242037,178,,3825746231,140,60.0,3825746233,141,79.3,3825746235,212,20.2,3825746237,213,5.8,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468555909,477,1,2,55,50,bwt8yfk8rkcwiwyr0mopd7wqd,1,60.4,79.3,2022-10-07T20:32:26.975Z,2022-10-09T19:10:53Z,3825746375,213,1.5,3825746363,140,61.3,3825746367,141,94.7,3833242551,178,,3825746359,56,Left,3825746371,212,10.5,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468555923,478,1,2,55,53,bwt8yfk8rkcwiwyr0mopd7wqd,0,65.7,88.1,2022-10-07T20:32:30.075Z,2022-10-09T19:10:57Z,3825746485,212,25.2,3825746475,140,76.7,3825746479,141,55.1,3825746467,155,,3825746489,213,5.2,3825746471,56,Center,3833242975,178,,,,,5awvo9xetmgwxmqfisawqz90q,Kevin Villodres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468555937,498,1,2,55,55,22mo7qbsnyi8wtucpvhgvhw2q,1,22.5,41.6,2022-10-07T20:32:31.842Z,2022-10-09T19:11:02Z,3825746549,140,29.7,3833243397,388,,3825746553,212,9.0,3825746551,141,48.7,3825746555,213,0.6,3825746545,3,,3825746547,56,Back,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468555941,499,49,2,55,57,22mo7qbsnyi8wtucpvhgvhw2q,1,29.7,48.7,2022-10-07T20:32:33.794Z,2022-10-09T19:11:14Z,,,,,,,,,,,,,,,,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469778129,869,3,2,55,58,22mo7qbsnyi8wtucpvhgvhw2q,0,26.1,53.3,2022-10-07T20:32:34.754Z,2022-10-09T19:11:45Z,3832254245,56,Back,3832254249,465,,3832254251,467,c01muomxuk015zrf9n21ztq7d,3832254247,285,,3833246785,178,,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468555967,500,4,2,55,59,22mo7qbsnyi8wtucpvhgvhw2q,1,29,47.7,2022-10-07T20:32:35.989Z,2022-10-09T19:11:50Z,3825746717,295,,3825746715,13,,3825746721,152,,3825746723,285,,3825746767,233,479,3825746719,56,Back,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468555973,479,4,2,55,59,bwt8yfk8rkcwiwyr0mopd7wqd,0,71,52.3,2022-10-07T20:32:35.990Z,2022-10-09T19:11:49Z,3825746747,152,,3825746745,56,Center,3825746787,233,500,3825746743,295,,3825746741,13,,3833247137,178,,3825746749,286,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556043,501,1,2,56,7,22mo7qbsnyi8wtucpvhgvhw2q,1,29.7,56.2,2022-10-07T20:32:44.439Z,2022-10-09T19:12:19Z,3825747157,56,Back,3825747163,212,12.6,3825747161,141,53.4,3825747155,152,,3825747153,5,,3833249837,178,,3825747159,140,41.6,3825747165,213,6.1,1e12w0zsray39tnhemg3jy5t5,L. Rosier,3825747329,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556077,502,1,2,56,10,22mo7qbsnyi8wtucpvhgvhw2q,1,45,42.9,2022-10-07T20:32:47.335Z,2022-10-09T19:12:28Z,3825747317,56,Back,3833250551,178,,3825747325,213,4.6,3825747321,141,20.0,3825747323,212,15.7,3825747319,140,43.3,,,,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556097,503,1,2,56,15,22mo7qbsnyi8wtucpvhgvhw2q,1,44.3,27.5,2022-10-07T20:32:52.351Z,2022-10-09T19:12:35Z,3825747431,212,16.0,3825747423,56,Back,3833251237,178,,3825747427,141,27.4,3825747437,213,3.1,3825747425,140,29.1,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556111,504,1,2,56,17,22mo7qbsnyi8wtucpvhgvhw2q,1,29.1,27.4,2022-10-07T20:32:54.106Z,2022-10-09T19:12:39Z,3825747507,56,Back,3825747513,212,19.5,3825747511,141,46.4,3833251719,178,,3825747515,213,2.4,3825747509,140,15.2,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556145,505,1,2,56,20,22mo7qbsnyi8wtucpvhgvhw2q,1,15.2,46.4,2022-10-07T20:32:56.789Z,2022-10-09T19:12:43Z,3825747675,212,22.4,3833252115,178,,3825747669,56,Back,3825747677,213,1.0,3825747671,140,25.9,3825747673,141,74.9,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556167,506,1,2,56,24,22mo7qbsnyi8wtucpvhgvhw2q,1,32.7,74.3,2022-10-07T20:33:01.351Z,2022-10-09T19:12:48Z,3825747807,155,,3833252495,178,,3825747813,141,96.1,3825747811,140,51.2,3825747815,212,24.4,3825747809,56,Left,3825747817,213,0.7,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556191,507,1,2,56,28,22mo7qbsnyi8wtucpvhgvhw2q,0,53.4,94.5,2022-10-07T20:33:04.767Z,2022-10-09T19:12:52Z,3825747959,56,Left,3825747965,141,81.8,3833252689,178,,3825747973,213,6.0,3825747977,1,,3825747969,212,36.5,3825747957,155,,3825747963,140,87.2,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556199,480,49,2,56,31,bwt8yfk8rkcwiwyr0mopd7wqd,1,10.2,15.8,2022-10-07T20:33:07.865Z,2022-10-09T19:12:58Z,,,,,,,,,,,,,,,,,,,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556233,481,1,2,56,35,bwt8yfk8rkcwiwyr0mopd7wqd,1,3.1,2.2,2022-10-07T20:33:12.352Z,2022-10-09T19:13:07Z,3825748235,157,,3825748247,1,,3833253975,178,,3825748245,213,0.1,3825748237,56,Back,3825748243,212,18.2,3825748241,141,5.6,3825748239,140,20.3,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556239,482,61,2,56,37,bwt8yfk8rkcwiwyr0mopd7wqd,0,20.3,5.6,2022-10-07T20:33:13.613Z,2022-10-09T19:13:17Z,3825748255,56,Back,3833254709,178,,,,,,,,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556237,508,49,2,56,37,22mo7qbsnyi8wtucpvhgvhw2q,1,75.5,87.1,2022-10-07T20:33:14.263Z,2022-10-09T19:13:23Z,,,,,,,,,,,,,,,,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556273,509,1,2,56,37,22mo7qbsnyi8wtucpvhgvhw2q,1,75.5,87.1,2022-10-07T20:33:14.294Z,2022-10-09T19:13:29Z,3825748425,141,97.4,3833255717,178,,3825748427,212,8.0,3825748429,213,2.1,3825748421,56,Left,3825748423,140,71.9,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556297,510,1,2,56,42,22mo7qbsnyi8wtucpvhgvhw2q,1,68,92.3,2022-10-07T20:33:19.332Z,2022-10-09T19:13:39Z,3825748605,141,95.3,3825748607,212,22.8,3825748609,213,3.1,3833256699,178,,3825748601,56,Back,3825748603,140,46.4,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556351,511,1,2,56,47,22mo7qbsnyi8wtucpvhgvhw2q,1,45.9,85.9,2022-10-07T20:33:23.783Z,2022-10-09T19:13:46Z,3825748875,213,4.7,3825748877,1,,3825748869,140,45.1,3833257283,178,,3825748867,56,Back,3825748871,141,29.0,3825748873,212,38.7,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469781063,823,45,2,56,50,bwt8yfk8rkcwiwyr0mopd7wqd,0,55.8,71.5,2022-10-07T20:33:26.975Z,2022-10-09T19:13:56Z,3832270299,56,Center,3832270301,285,,3832273263,233,870,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469781053,870,3,2,56,50,22mo7qbsnyi8wtucpvhgvhw2q,1,44.2,28.5,2022-10-07T20:33:26.975Z,2022-10-09T19:13:55Z,3832273239,233,823,3832270251,56,Back,3832270253,286,,3833258185,178,,3832270511,465,,,,,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556381,512,1,2,56,53,22mo7qbsnyi8wtucpvhgvhw2q,1,65.3,32.3,2022-10-07T20:33:30.155Z,2022-10-09T19:14:03Z,3833258873,178,,3825749059,141,26.5,3825749055,56,Center,3825749057,140,79.8,3825749061,212,15.7,3825749063,213,6.0,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556399,513,1,2,56,56,22mo7qbsnyi8wtucpvhgvhw2q,0,86.3,26.2,2022-10-07T20:33:32.594Z,2022-10-09T19:14:19Z,3825749155,56,Center,3825749163,213,1.3,3825749161,212,16.0,3825749157,140,90.7,3833259559,178,,3825749159,141,48.7,,,,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556407,483,12,2,56,57,bwt8yfk8rkcwiwyr0mopd7wqd,1,11.6,51.9,2022-10-07T20:33:33.913Z,2022-10-09T19:14:28Z,3825749223,141,100.0,3825749221,140,11.0,3825749227,213,1.6,3825749253,167,,3833261031,178,,3825749219,56,Back,3825749225,212,34.1,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556411,484,5,2,56,59,bwt8yfk8rkcwiwyr0mopd7wqd,0,9,101.5,2022-10-07T20:33:35.977Z,2022-10-09T19:14:41Z,3825749245,347,,3825749243,56,Back,3825749335,233,514,,,,,,,,,,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556421,514,5,2,56,59,22mo7qbsnyi8wtucpvhgvhw2q,1,91,-1.5,2022-10-07T20:33:35.977Z,2022-10-09T19:14:41Z,3825749315,347,,3825749331,233,484,3825749313,56,Right,,,,,,,,,,,,,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556647,515,1,2,57,23,22mo7qbsnyi8wtucpvhgvhw2q,0,90,0,2022-10-07T20:34:00.323Z,2022-10-09T19:14:46Z,3825750563,107,,3825750575,1,,3825750569,141,33.4,3825750567,140,92.2,3825750573,213,1.5,3825750571,212,24.2,3825750565,56,Center,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556635,485,44,2,57,25,bwt8yfk8rkcwiwyr0mopd7wqd,1,7.8,66,2022-10-07T20:34:01.834Z,2022-10-10T13:20:40Z,3825750491,56,Back,3825750493,285,,3825750641,233,516,,,,,,,,,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556651,516,44,2,57,25,22mo7qbsnyi8wtucpvhgvhw2q,0,92.2,34,2022-10-07T20:34:01.835Z,2022-10-09T19:14:52Z,3825750593,286,,3825750703,233,485,3825750591,56,Center,,,,,,,,,,,,,,,,3sdtccxqlc28tszv5vrnibckq,Erison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556639,486,12,2,57,25,bwt8yfk8rkcwiwyr0mopd7wqd,1,7.7,65.4,2022-10-07T20:34:01.911Z,2022-10-10T13:20:40Z,3825750511,56,Back,3825750513,140,22.0,3825750519,213,0.2,3825750537,15,,3825750517,212,15.4,3825750515,141,70.6,3833263811,388,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556705,517,1,2,57,32,22mo7qbsnyi8wtucpvhgvhw2q,1,85,24.6,2022-10-07T20:34:08.676Z,2022-10-09T19:15:11Z,3825750899,212,10.7,3825750893,56,Center,3825750895,140,77.2,3825750897,141,34.7,3833264771,178,,3825750901,213,2.4,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556719,518,1,2,57,33,22mo7qbsnyi8wtucpvhgvhw2q,0,77.2,34.7,2022-10-07T20:34:09.607Z,2022-10-09T19:15:14Z,3825750961,56,Center,3825750963,140,96.3,3825750969,213,0.7,3825750967,212,25.3,3833265181,178,,3825750959,155,,3825750965,141,57.5,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556725,487,52,2,57,35,bwt8yfk8rkcwiwyr0mopd7wqd,1,6.1,45.4,2022-10-07T20:34:11.567Z,2022-10-09T19:15:20Z,3832276407,377,,3833265681,388,,,,,,,,,,,,,,,,,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556843,488,1,2,57,41,bwt8yfk8rkcwiwyr0mopd7wqd,1,13.9,42.4,2022-10-07T20:34:18.129Z,2022-10-09T19:15:26Z,3825751579,140,14.9,3825751581,141,59.4,3825751583,212,11.6,3833266385,178,,3825751585,213,1.5,3825751575,123,,3825751577,56,Back,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556863,489,1,2,57,48,bwt8yfk8rkcwiwyr0mopd7wqd,0,19.7,71.8,2022-10-07T20:34:24.872Z,2022-10-09T19:15:31Z,3825751701,56,Back,3825751703,140,47.3,3825751709,213,6.1,3825751707,212,29.6,3825751699,155,,3825751705,141,62.6,3833266765,178,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556867,519,49,2,57,50,22mo7qbsnyi8wtucpvhgvhw2q,1,52.8,33.6,2022-10-07T20:34:26.921Z,2022-10-09T19:15:37Z,,,,,,,,,,,,,,,,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556901,520,1,2,57,50,22mo7qbsnyi8wtucpvhgvhw2q,1,52.8,33.6,2022-10-07T20:34:26.948Z,2022-10-09T19:15:42Z,3825751871,140,62.8,3825751873,141,23.3,3833267799,388,,3825751875,212,12.6,3825751869,56,Center,3825751877,213,5.7,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556925,521,1,2,57,55,22mo7qbsnyi8wtucpvhgvhw2q,1,61.2,28.3,2022-10-07T20:34:31.590Z,2022-10-09T19:15:49Z,3825752005,141,35.2,3825752007,212,9.1,3833268397,178,,3825752009,213,0.5,3825752003,140,68.6,3825752001,56,Center,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470234329,1447,43,2,57,56,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-10-07T20:34:32.512Z,2022-10-10T09:00:44Z,3834741693,178,0,3834741807,144,82,,,,,,,,,,,,,,,,,,,3sdtccxqlc28tszv5vrnibckq,Erison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556935,522,1,2,57,56,22mo7qbsnyi8wtucpvhgvhw2q,1,68.6,35.2,2022-10-07T20:34:32.581Z,2022-10-09T19:15:57Z,3833269095,178,,3825752063,141,29.8,3825752061,140,66.1,3825752075,156,,3825752065,212,4.5,3825752059,56,Center,3825752067,213,4.1,,,,3sdtccxqlc28tszv5vrnibckq,Erison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468556969,523,1,2,57,57,22mo7qbsnyi8wtucpvhgvhw2q,1,66.1,29.8,2022-10-07T20:34:34.016Z,2022-10-09T19:16:02Z,3833269739,178,,3825752253,213,5.7,3825752251,212,22.9,3825752243,56,Right,3825752247,141,11.6,3825752245,140,84.4,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468557007,524,1,2,58,0,22mo7qbsnyi8wtucpvhgvhw2q,0,86.2,11.9,2022-10-07T20:34:37.301Z,2022-10-09T19:16:06Z,3832282443,20,,3832282441,224,,3825752479,141,100.0,3832282889,345,,3833270075,178,,3825752483,213,1.5,3825752481,212,61.2,3825752471,2,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,3825752473,155,,3825752477,140,3825752475,56,3825752485,1,,,,89.8,Left,,,,,,,,,,,,,,,,,,,,,,,
2468557033,490,5,2,58,5,bwt8yfk8rkcwiwyr0mopd7wqd,1,13.6,-1.4,2022-10-07T20:34:42.003Z,2022-10-09T19:16:11Z,3825752595,347,,3825752593,56,Back,3825752597,233,525,,,,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468557011,525,5,2,58,5,22mo7qbsnyi8wtucpvhgvhw2q,0,86.4,101.4,2022-10-07T20:34:42.003Z,2022-10-09T19:16:12Z,3825752495,56,Left,3825752497,347,,3825752601,233,490,,,,,,,,,,,,,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468557215,491,1,2,58,25,bwt8yfk8rkcwiwyr0mopd7wqd,1,20.5,0,2022-10-07T20:35:02.147Z,2022-10-09T19:16:17Z,3825753637,56,Back,3825753645,213,1.1,3825753635,107,,3825753639,140,28.3,3825753643,212,16.5,3825753641,141,19.1,,,,,,,cpcsusprqvec5l4mvwl6td23t,E. Hackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
