id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/14/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2462139801,8,12,1,1,24,7kfx3xpj2c2wxinsyi16i9gaz,1,3.6,51.8,2022-09-18T17:02:29.237Z,2022-09-21T07:57:13Z,3791582677,140,3.7,3791582679,141,49.7,3791582675,56,Back,3791582681,212,1.4,3791582683,213,4.8,3796041723,178,,3791582921,15,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139815,9,61,1,1,24,7kfx3xpj2c2wxinsyi16i9gaz,1,8.1,45.4,2022-09-18T17:02:29.450Z,2022-09-21T07:59:27Z,3796042047,21,,3796042049,178,,3791582731,56,Back,,,,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139827,10,6,1,1,24,7kfx3xpj2c2wxinsyi16i9gaz,0,7,47.3,2022-09-18T17:02:29.467Z,2022-09-21T07:59:36Z,3791582847,233,25,3791582775,56,Back,3791582777,73,,,,,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139825,25,6,1,1,24,9ldqu49smv1xg2va0n2cy28zl,1,93,52.7,2022-09-18T17:02:29.467Z,2022-09-21T07:59:36Z,3791582795,233,10,3791582763,56,Center,3791582765,73,,,,,,,,,,,,,,,,,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140191,26,1,1,1,54,9ldqu49smv1xg2va0n2cy28zl,0,99.5,99.5,2022-09-18T17:02:59.575Z,2022-09-21T07:59:57Z,3791584801,212,35.2,3791584803,213,4.6,3791584795,56,Center,3791584787,2,,3796044865,178,,3791584797,140,96.4,3791584793,223,,3791584791,155,,fvuj5umkjxxb1btu6004xjh1,João Mário,3791584807,1,3793910343,20,3791584799,141,47.9,3791584789,6,3791584985,233,11,,,,,,,,,,,,,,,,,,,,,,,,,
2462140239,11,41,1,1,55,7kfx3xpj2c2wxinsyi16i9gaz,1,3.3,49.1,2022-09-18T17:03:01.070Z,2022-09-21T08:00:07Z,3791585049,233,26,3791584951,213,6.2,3791584945,140,25.1,3791584947,141,46.4,3796045083,388,,3793910471,378,,3791584949,212,23.0,,,,3y7h2e79gvzrqor9gg854dl91,Miguel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140257,27,1,1,1,59,9ldqu49smv1xg2va0n2cy28zl,0,75.2,48.2,2022-09-18T17:03:04.147Z,2022-09-21T08:00:16Z,3791585089,141,49.7,3796045255,388,,3791585087,140,85.4,3791585085,56,Center,3791585083,3,,3791585093,213,0.1,3791585091,212,10.8,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140271,12,12,1,2,0,7kfx3xpj2c2wxinsyi16i9gaz,1,14.3,47,2022-09-18T17:03:05.517Z,2022-09-21T08:00:39Z,3791585169,212,30.0,3796045829,388,,3791585167,141,19.9,3791585163,56,Back,3791585165,140,36.9,3791585171,213,5.6,3791585191,15,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140309,28,1,1,2,3,9ldqu49smv1xg2va0n2cy28zl,0,63.3,76.4,2022-09-18T17:03:08.392Z,2022-09-21T08:00:55Z,3791585401,141,88.6,3791585403,212,9.7,3791585399,140,68.1,3791585397,56,Left,3796046073,178,,3791585405,213,1.0,,,,,,,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140327,13,8,1,2,5,7kfx3xpj2c2wxinsyi16i9gaz,1,32.3,9.5,2022-09-18T17:03:10.212Z,2022-09-21T08:01:28Z,3791585497,56,Back,3793910857,385,,3796046403,389,,,,,,,,,,,,,,,,,1m8chbktzw7yd9ly3ibcy4nl6,Antonio Zarzana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140339,29,61,1,2,5,9ldqu49smv1xg2va0n2cy28zl,1,68.5,93.3,2022-09-18T17:03:10.262Z,2022-09-21T08:03:08Z,3791585551,56,Left,3796047265,178,,,,,,,,,,,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140347,14,49,1,2,5,7kfx3xpj2c2wxinsyi16i9gaz,1,29.1,7.9,2022-09-18T17:03:10.801Z,2022-09-21T08:03:21Z,,,,,,,,,,,,,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140393,15,1,1,2,7,7kfx3xpj2c2wxinsyi16i9gaz,0,29.1,7.9,2022-09-18T17:03:12.361Z,2022-09-21T08:03:31Z,3791585867,1,,3796048933,178,,3791585865,213,0.1,3791585857,56,Right,3791585859,140,80.3,3791585855,155,,3791585863,212,54.1,3791585861,141,17.3,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140407,30,49,1,2,11,9ldqu49smv1xg2va0n2cy28zl,1,23.9,83.8,2022-09-18T17:03:16.452Z,2022-09-21T08:04:17Z,,,,,,,,,,,,,,,,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140449,31,1,1,2,11,9ldqu49smv1xg2va0n2cy28zl,1,23.9,83.8,2022-09-18T17:03:16.499Z,2022-09-21T08:04:24Z,3791586211,141,52.2,3796050299,178,,3791586207,140,4.3,3791586203,56,Back,3791586215,212,29.8,3791586219,213,3.9,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140475,32,1,1,2,15,9ldqu49smv1xg2va0n2cy28zl,1,3.7,49.9,2022-09-18T17:03:20.915Z,2022-09-21T08:04:38Z,3791586341,141,3.8,3791586343,212,41.8,3791586347,1,,3791586339,140,30.0,3791586337,56,Back,3796050749,178,,3791586345,213,5.4,,,,7jtc6yk5xu4cm1an97wrgozbp,O. Vlachodimos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140501,33,1,1,2,18,9ldqu49smv1xg2va0n2cy28zl,1,31.5,4,2022-09-18T17:03:24.055Z,2022-09-21T08:04:51Z,3791586495,213,2.0,3791586487,56,Back,3791586489,140,27.4,3791586493,212,10.3,3791586491,141,17.7,3796051145,178,,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140557,34,1,1,2,20,9ldqu49smv1xg2va0n2cy28zl,1,27.2,17.9,2022-09-18T17:03:25.606Z,2022-09-21T08:05:02Z,3791586821,212,9.1,3796051499,178,,3791586805,140,28.3,3791586813,141,4.6,3791586827,213,4.8,3791586799,56,Back,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140599,35,1,1,2,23,9ldqu49smv1xg2va0n2cy28zl,0,30.3,7.7,2022-09-18T17:03:28.651Z,2022-09-21T08:05:15Z,3796051887,178,,3791587019,212,8.7,3791587017,141,13.8,3791587013,56,Back,3791587015,140,37.6,3791587021,213,0.5,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462998355,733,67,1,2,24,7kfx3xpj2c2wxinsyi16i9gaz,1,54.7,82.2,2022-09-18T17:03:29.929Z,2022-09-21T13:13:41Z,3796186231,233,1312,,,,,,,,,,,,,,,,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462998349,1312,67,1,2,24,9ldqu49smv1xg2va0n2cy28zl,0,45.3,17.8,2022-09-18T17:03:29.930Z,2022-09-21T09:35:55Z,3796186247,233,733,,,,,,,,,,,,,,,,,,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140683,16,8,1,2,24,7kfx3xpj2c2wxinsyi16i9gaz,1,59.9,82.7,2022-09-18T17:03:29.984Z,2022-09-21T13:13:41Z,3796052039,178,,3793911209,383,,3791587429,56,Left,,,,,,,,,,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462184589,284,61,1,2,25,7kfx3xpj2c2wxinsyi16i9gaz,1,65.6,81,2022-09-18T17:03:30.339Z,2022-09-21T08:05:33Z,3791830531,56,Left,3796052215,178,,,,,,,,,,,,,,,,,,,,922dtb3ppvsgvzysfjwg86jmx,Diogo Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
