id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value
2527772167,484,1,2,45,9,9ldqu49smv1xg2va0n2cy28zl,1,33.7,67.8,2023-04-02T18:04:52.380Z,2023-04-02T18:04:54Z,4159103345,141,43.3,4159103349,213,4.7,4159103343,140,32.9,4159103347,212,16.7,4159103341,56,Back,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772187,485,1,2,45,12,9ldqu49smv1xg2va0n2cy28zl,1,32.7,41.6,2023-04-02T18:04:54.588Z,2023-04-02T18:04:56Z,4159103485,213,5.0,4159103483,212,23.8,4159103477,56,Back,4159103479,140,39.8,4159103481,141,8.3,,,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772201,486,1,2,45,14,9ldqu49smv1xg2va0n2cy28zl,1,39.2,8.3,2023-04-02T18:04:56.621Z,2023-04-02T18:04:57Z,4159103545,213,1.1,4159103531,56,Back,4159103537,141,13.7,4159103535,140,40.9,4159103541,212,4.1,,,,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772211,487,1,2,45,15,9ldqu49smv1xg2va0n2cy28zl,1,40.9,13.7,2023-04-02T18:04:57.788Z,2023-04-02T18:04:58Z,4159103603,140,36.5,4159103607,212,5.8,4159103605,141,8.6,4159103609,213,3.8,4159103601,56,Back,4159103613,156,,,,,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772259,488,1,2,45,17,9ldqu49smv1xg2va0n2cy28zl,1,35,9.7,2023-04-02T18:04:59.740Z,2023-04-02T18:05:02Z,4159103805,212,27.1,4159103807,213,2.5,4159103803,141,34.4,4159103799,56,Back,4159103801,140,14.8,,,,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772293,489,1,2,45,19,9ldqu49smv1xg2va0n2cy28zl,0,14.8,34.4,2023-04-02T18:05:01.998Z,2023-04-02T18:05:06Z,4159104045,213,5.9,4159104047,1,,4159104043,212,45.5,4159104037,56,Right,4159104035,157,,4159104041,141,12.5,4159104039,140,55.7,,,,7jtc6yk5xu4cm1an97wrgozbp,O. Vlachodimos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772305,485,44,2,45,23,cgvbluoerzbzcr7aaxge3wkcv,1,45,85.2,2023-04-02T18:05:05.981Z,2023-04-02T18:05:07Z,4159104093,56,Back,4159104095,285,,4159104117,233,490,,,,,,,,,,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772301,490,44,2,45,23,9ldqu49smv1xg2va0n2cy28zl,0,55,14.8,2023-04-02T18:05:05.982Z,2023-04-02T18:05:07Z,4159104123,233,485,4159104075,286,,4159104073,56,Right,,,,,,,,,,,,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772307,486,1,2,45,24,cgvbluoerzbzcr7aaxge3wkcv,0,45.8,82.9,2023-04-02T18:05:06.870Z,2023-04-02T18:05:08Z,4159104127,56,Left,4159104131,141,79.1,4159104125,3,,4159104135,212,13.8,4159104129,140,58.7,4159104139,213,6.1,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772325,491,1,2,45,25,9ldqu49smv1xg2va0n2cy28zl,1,43.6,14.9,2023-04-02T18:05:07.421Z,2023-04-02T18:05:09Z,4159104223,141,7.6,4159104227,213,5.9,4159104219,56,Right,4159104221,140,56.1,4159104225,212,14.0,,,,,,,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772339,492,1,2,45,26,9ldqu49smv1xg2va0n2cy28zl,0,56.1,7.6,2023-04-02T18:05:09.325Z,2023-04-02T18:05:11Z,4159104315,1,,4159104303,155,,4159104307,140,86.8,4159104309,141,14.5,4159104313,213,0.1,4159104311,212,32.6,4159104305,56,Right,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772375,487,12,2,45,29,cgvbluoerzbzcr7aaxge3wkcv,1,16.7,81.5,2023-04-02T18:05:12.343Z,2023-04-02T18:05:20Z,4159104533,167,,4159104491,56,Back,4159104499,213,1.5,4159104495,141,100.0,4159104497,212,13.7,4159104493,140,17.7,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772383,488,5,2,45,31,cgvbluoerzbzcr7aaxge3wkcv,0,15.8,101.6,2023-04-02T18:05:13.582Z,2023-04-02T18:15:58Z,4159104529,56,Back,4159104531,347,,4159105085,233,493,,,,,,,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772485,493,5,2,45,31,9ldqu49smv1xg2va0n2cy28zl,1,84.2,-1.6,2023-04-02T18:05:13.582Z,2023-04-02T18:05:26Z,4159105069,347,,4159105075,233,488,4159105067,56,Right,,,,,,,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772493,494,1,2,45,43,9ldqu49smv1xg2va0n2cy28zl,1,79.5,0,2023-04-02T18:05:26.206Z,2023-04-02T18:05:27Z,4159105135,141,9.4,4159105129,107,,4159105139,213,2.1,4159105137,212,8.4,4159105133,140,75.2,4159105131,56,Right,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772505,495,1,2,45,44,9ldqu49smv1xg2va0n2cy28zl,1,75.2,9.4,2023-04-02T18:05:26.854Z,2023-04-02T18:06:58Z,4159105195,141,10.6,4159105199,213,0.1,4159105193,140,88.5,4159105197,212,14.0,4159105191,56,Right,,,,,,,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772511,489,45,2,45,45,cgvbluoerzbzcr7aaxge3wkcv,0,11.4,88.1,2023-04-02T18:05:27.647Z,2023-04-02T18:07:01Z,4159105327,233,496,4159105243,285,,4159105241,56,Back,,,,,,,,,,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772521,496,3,2,45,45,9ldqu49smv1xg2va0n2cy28zl,1,88.6,11.9,2023-04-02T18:05:27.647Z,2023-04-02T18:07:02Z,4159105291,286,,4159105313,233,489,4159105289,56,Right,,,,,,,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772537,497,1,2,45,47,9ldqu49smv1xg2va0n2cy28zl,0,95.7,26.9,2023-04-02T18:05:29.750Z,2023-04-02T18:07:04Z,4159105347,56,Center,4159105355,213,1.8,4159105353,212,9.4,4159108351,195,,4159105349,140,93.5,4159105351,141,40.3,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773001,499,61,2,45,48,9ldqu49smv1xg2va0n2cy28zl,0,90.9,43.6,2023-04-02T18:05:30.503Z,2023-04-02T18:09:47Z,4159107875,56,Center,,,,,,,,,,,,,,,,,,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772703,491,61,2,45,49,cgvbluoerzbzcr7aaxge3wkcv,1,4.8,57.3,2023-04-02T18:05:32.366Z,2023-04-02T18:07:11Z,4159106321,56,Back,,,,,,,,,,,,,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772561,490,12,2,45,50,cgvbluoerzbzcr7aaxge3wkcv,1,3.3,55,2023-04-02T18:05:32.655Z,2023-04-02T18:07:13Z,4159108475,140,7.5,4159108479,212,4.5,4159108481,213,0.2,4159108477,141,56.1,4159105495,56,Back,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772559,498,16,2,45,51,9ldqu49smv1xg2va0n2cy28zl,1,95.2,44.5,2023-04-02T18:05:34.391Z,2023-04-02T18:06:41Z,4159105475,22,,4159107763,231,47.7,4159107751,103,31.0,4159106487,374,2023-04-02 19:05:34.014,4159107755,108,,4159107747,81,,4159107749,102,46.4,4159107753,214,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,4159107761,230,98.6,,4159105479,56,4159106491,375,4159106481,20,,4159106483,60,,Center,4159107759,458,,45:51.603,4159107757,328,,,,,,,,,,
2527773207,492,1,2,46,59,cgvbluoerzbzcr7aaxge3wkcv,1,49.8,50,2023-04-02T18:06:41.689Z,2023-04-02T18:07:39Z,4159108915,213,3.7,4159108917,279,G,4159108913,212,15.5,4159111113,189,,4159108907,56,Back,4159108909,140,37.5,4159108911,141,37.3,,,,6fvujizi2c81rxbbble21p32t,André Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773221,493,1,2,47,0,cgvbluoerzbzcr7aaxge3wkcv,1,37.5,37.3,2023-04-02T18:06:43.176Z,2023-04-02T18:07:39Z,4159108981,140,28.5,4159108979,56,Back,4159108983,141,4.7,4159108987,213,4.3,4159111151,189,,4159108985,212,24.1,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773231,494,1,2,47,1,cgvbluoerzbzcr7aaxge3wkcv,1,28.7,4.7,2023-04-02T18:06:44.152Z,2023-04-02T18:07:40Z,4159109029,140,47.7,4159111229,189,,4159109025,56,Back,4159109041,213,6.2,4159109037,212,20.0,4159109033,141,3.2,,,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773259,495,1,2,47,2,cgvbluoerzbzcr7aaxge3wkcv,1,47.3,3.4,2023-04-02T18:06:44.568Z,2023-04-02T18:07:41Z,4159109197,140,45.8,4159109199,141,14.6,4159109203,213,1.8,4159109195,56,Back,4159109201,212,7.8,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773269,496,61,2,47,3,cgvbluoerzbzcr7aaxge3wkcv,0,45.8,14.6,2023-04-02T18:06:45.898Z,2023-04-02T18:07:42Z,4159109243,56,Back,,,,,,,,,,,,,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773229,500,49,2,47,4,9ldqu49smv1xg2va0n2cy28zl,1,53.5,87.2,2023-04-02T18:06:46.560Z,2023-04-02T18:06:46Z,,,,,,,,,,,,,,,,,,,,,,,,,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773245,501,1,2,47,4,9ldqu49smv1xg2va0n2cy28zl,1,53.5,87.2,2023-04-02T18:06:46.864Z,2023-04-02T18:06:47Z,4159109107,141,84.8,4159109117,213,3.3,4159109113,212,8.4,4159109097,56,Back,4159109101,140,45.7,,,,,,,,,,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773257,502,1,2,47,5,9ldqu49smv1xg2va0n2cy28zl,1,45.7,84.8,2023-04-02T18:06:47.648Z,2023-04-02T18:06:48Z,4159109183,56,Left,4159109187,141,80.3,4159109189,212,14.3,4159109185,140,59.0,4159109191,213,6.1,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773267,503,1,2,47,6,9ldqu49smv1xg2va0n2cy28zl,0,59,80.3,2023-04-02T18:06:48.832Z,2023-04-02T18:06:49Z,4159109239,212,8.0,4159109241,213,3.3,4159109235,140,51.4,4159109237,141,78.8,4159109233,56,Center,,,,,,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773285,497,61,2,47,6,cgvbluoerzbzcr7aaxge3wkcv,1,46,15.3,2023-04-02T18:06:49.368Z,2023-04-02T18:07:48Z,4159109321,56,Back,,,,,,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773325,504,1,2,47,7,9ldqu49smv1xg2va0n2cy28zl,1,45.7,79.5,2023-04-02T18:06:50.096Z,2023-04-02T18:06:54Z,4159109499,56,Back,4159109501,140,38.8,4159109503,141,79.2,4159109507,213,3.2,4159109505,212,7.2,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773333,505,1,2,47,12,9ldqu49smv1xg2va0n2cy28zl,1,35.9,71.7,2023-04-02T18:06:54.768Z,2023-04-02T18:06:55Z,4159109541,140,35.1,4159109543,141,61.2,4159109547,213,4.6,4159109539,56,Back,4159109545,212,7.2,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773343,506,1,2,47,13,9ldqu49smv1xg2va0n2cy28zl,1,35.1,61.1,2023-04-02T18:06:55.760Z,2023-04-02T18:06:56Z,4159109591,212,9.8,4159109589,141,75.2,4159109585,56,Back,4159109593,213,1.8,4159109587,140,33.3,,,,,,,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773369,507,1,2,47,14,9ldqu49smv1xg2va0n2cy28zl,1,32.9,73.2,2023-04-02T18:06:56.752Z,2023-04-02T18:06:59Z,4159109755,213,5.0,4159109747,56,Back,4159109749,140,35.0,4159109753,212,7.0,4159109751,141,63.5,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773387,508,1,2,47,17,9ldqu49smv1xg2va0n2cy28zl,1,32.8,67.8,2023-04-02T18:06:59.648Z,2023-04-02T18:07:01Z,4159109869,213,1.3,4159109865,141,94.5,4159109861,56,Back,4159109867,212,18.7,4159109863,140,36.9,,,,,,,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773405,509,1,2,47,18,9ldqu49smv1xg2va0n2cy28zl,1,37.4,94.1,2023-04-02T18:07:01.152Z,2023-04-02T18:07:03Z,4159109991,212,10.9,4159109989,141,81.9,4159109985,56,Back,4159109987,140,44.2,4159109993,213,5.4,,,,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773415,510,1,2,47,20,9ldqu49smv1xg2va0n2cy28zl,1,44.2,81.9,2023-04-02T18:07:03.168Z,2023-04-02T18:07:04Z,4159110057,213,2.7,4159110053,212,6.3,4159110049,140,38.7,4159110075,156,,4159110047,56,Back,4159110051,141,85.7,,,,,,,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773437,511,1,2,47,22,9ldqu49smv1xg2va0n2cy28zl,1,38.7,85.7,2023-04-02T18:07:04.528Z,2023-04-02T18:09:15Z,4159110175,56,Left,4159110179,141,95.3,4159110181,212,26.3,4159110177,140,63.0,4159110183,213,0.3,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773443,512,1,2,47,24,9ldqu49smv1xg2va0n2cy28zl,1,63.2,95.3,2023-04-02T18:07:07.361Z,2023-04-02T18:07:09Z,4159110221,141,94.8,4159110223,212,15.9,4159110219,140,48.1,4159110225,213,3.2,4159110217,56,Back,,,,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773475,513,1,2,47,26,9ldqu49smv1xg2va0n2cy28zl,1,47.9,94.7,2023-04-02T18:07:09.361Z,2023-04-02T18:07:12Z,4159110371,56,Back,4159110373,140,36.8,4159110377,212,32.9,4159110379,213,4.4,4159110381,1,,4159110375,141,49.4,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773503,514,1,2,47,30,9ldqu49smv1xg2va0n2cy28zl,1,37.7,50.1,2023-04-02T18:07:12.753Z,2023-04-02T18:07:15Z,4159110523,141,68.3,4159110527,213,1.9,4159110519,56,Back,4159110521,140,34.0,4159110525,212,13.0,,,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773525,515,1,2,47,33,9ldqu49smv1xg2va0n2cy28zl,1,33.6,75.9,2023-04-02T18:07:16.401Z,2023-04-02T18:07:18Z,4159110665,213,6.0,4159110663,212,7.3,4159110651,56,Back,4159110655,140,40.3,4159110657,141,73.1,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773541,516,1,2,47,35,9ldqu49smv1xg2va0n2cy28zl,1,40.3,73.1,2023-04-02T18:07:17.921Z,2023-04-02T18:07:19Z,4159110767,140,39.5,4159110765,56,Back,4159110769,141,92.0,4159110771,212,12.9,4159110773,213,1.6,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773581,517,1,2,47,37,9ldqu49smv1xg2va0n2cy28zl,1,38.7,92.6,2023-04-02T18:07:19.521Z,2023-04-02T18:07:23Z,4159110991,212,14.4,4159110985,56,Back,4159110989,141,91.8,4159110987,140,25.0,4159110993,213,3.2,,,,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773595,518,1,2,47,41,9ldqu49smv1xg2va0n2cy28zl,1,21.8,89.7,2023-04-02T18:07:23.473Z,2023-04-02T18:07:25Z,4159111051,56,Back,4159111053,140,32.9,4159111057,212,12.1,4159111055,141,85.2,4159111059,213,6.0,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773621,519,1,2,47,42,9ldqu49smv1xg2va0n2cy28zl,1,32.9,85.2,2023-04-02T18:07:25.169Z,2023-04-02T18:07:27Z,4159111199,212,6.8,4159111203,213,1.6,4159111189,56,Back,4159111193,140,32.4,4159111197,141,95.1,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773637,520,1,2,47,45,9ldqu49smv1xg2va0n2cy28zl,1,32.4,95.1,2023-04-02T18:07:27.778Z,2023-04-02T18:07:29Z,4159111301,141,90.6,4159111295,56,Back,4159111305,212,8.7,4159111293,155,,4159111297,140,40.2,4159111307,213,5.9,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773649,521,1,2,47,46,9ldqu49smv1xg2va0n2cy28zl,0,39,90.1,2023-04-02T18:07:29.153Z,2023-04-02T18:08:09Z,4159111365,212,3.3,4159111367,213,5.9,4159111363,141,88.4,4159111359,56,Back,4159111355,168,,4159111361,140,41.9,,,,,,,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773999,502,61,2,47,47,cgvbluoerzbzcr7aaxge3wkcv,1,52.1,9.7,2023-04-02T18:07:29.932Z,2023-04-02T18:08:11Z,4159113371,56,Right,,,,,,,,,,,,,,,,,,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773661,522,1,2,47,49,9ldqu49smv1xg2va0n2cy28zl,0,46.7,86.1,2023-04-02T18:07:31.489Z,2023-04-02T18:07:31Z,4159111429,140,45.0,4159111435,213,4.4,4159111431,141,78.6,4159111433,212,5.4,4159111427,56,Back,,,,,,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773663,498,49,2,47,49,cgvbluoerzbzcr7aaxge3wkcv,1,53.3,27.4,2023-04-02T18:07:31.899Z,2023-04-02T18:07:32Z,,,,,,,,,,,,,,,,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773671,499,1,2,47,49,cgvbluoerzbzcr7aaxge3wkcv,0,53.3,27.4,2023-04-02T18:07:32.091Z,2023-04-02T18:07:33Z,4159111475,212,5.4,4159111477,213,6.2,4159111473,141,26.7,4159111471,140,58.4,4159111469,56,Center,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773681,523,49,2,47,51,9ldqu49smv1xg2va0n2cy28zl,1,43.2,77.6,2023-04-02T18:07:33.473Z,2023-04-02T18:07:33Z,,,,,,,,,,,,,,,,,,,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773721,524,1,2,47,51,9ldqu49smv1xg2va0n2cy28zl,1,43.2,77.6,2023-04-02T18:07:33.809Z,2023-04-02T18:07:37Z,4159111735,213,5.2,4159111729,141,51.9,4159111723,56,Center,4159111727,140,51.7,4159111733,212,19.6,,,,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773755,525,1,2,47,55,9ldqu49smv1xg2va0n2cy28zl,1,47.1,52.4,2023-04-02T18:07:38.337Z,2023-04-02T18:07:41Z,4159111909,141,32.6,4159111905,140,43.3,4159111901,56,Back,4159111913,212,14.0,4159111917,213,4.4,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773779,526,1,2,47,59,9ldqu49smv1xg2va0n2cy28zl,1,57.4,23.9,2023-04-02T18:07:41.681Z,2023-04-02T18:07:44Z,4159112051,141,7.3,4159112049,140,60.2,4159112053,212,11.7,4159112055,213,5.0,4159112047,56,Right,,,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773845,527,1,2,48,1,9ldqu49smv1xg2va0n2cy28zl,1,60.2,7.3,2023-04-02T18:07:43.938Z,2023-04-02T18:07:50Z,4159112443,212,28.1,4159112445,213,0.1,4159112439,140,86.9,4159112441,141,10.4,4159112437,56,Right,,,,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773849,528,1,2,48,7,9ldqu49smv1xg2va0n2cy28zl,0,88.3,12.8,2023-04-02T18:07:50.210Z,2023-04-02T18:07:53Z,4159112465,141,15.5,4159112469,213,2.0,4159112467,212,2.1,4159112463,140,87.4,4159112567,233,500,4159112565,236,,4159112571,286,,4159112461,56,Right,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773861,500,74,2,48,7,cgvbluoerzbzcr7aaxge3wkcv,1,9.8,84.8,2023-04-02T18:07:50.211Z,2023-04-02T18:15:51Z,4159112561,56,Back,4159112563,285,,4159112585,233,528,,,,,,,,,,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773913,529,4,2,48,15,9ldqu49smv1xg2va0n2cy28zl,1,69,28.8,2023-04-02T18:07:57.923Z,2023-04-02T18:08:00Z,4159113015,233,501,4159112845,56,Center,4159112851,286,,4159112849,265,,4159112847,152,,4159112843,13,,,,,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773939,501,4,2,48,15,cgvbluoerzbzcr7aaxge3wkcv,0,31,71.2,2023-04-02T18:07:57.924Z,2023-04-02T18:08:30Z,4159113029,233,529,4159112991,152,,4159112995,265,,4159112999,285,,4159112989,56,Back,4159112987,13,,,,,,,,6fvujizi2c81rxbbble21p32t,André Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774337,530,1,2,48,50,9ldqu49smv1xg2va0n2cy28zl,1,72,27.7,2023-04-02T18:08:33.043Z,2023-04-02T18:08:36Z,4159115479,212,39.0,4159115477,141,67.7,4159115483,213,0.8,4159115465,2,,4159115475,140,98.6,4159115473,56,Center,4159115487,1,,4159115467,5,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,4159115469,155,,,4159115471,152,,,,,,,,,,,,,,,,,,,,,,,,,
2527774361,531,1,2,48,53,9ldqu49smv1xg2va0n2cy28zl,0,98.6,67.7,2023-04-02T18:08:35.957Z,2023-04-02T18:09:13Z,4159115589,56,Center,4159115595,212,8.3,4159115593,141,59.0,4159115597,213,3.9,4159115587,155,,4159115591,140,93.0,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774381,503,44,2,48,54,cgvbluoerzbzcr7aaxge3wkcv,1,6.6,42.3,2023-04-02T18:08:37.251Z,2023-04-02T18:08:38Z,4159115723,233,532,4159115693,56,Back,4159115695,285,,,,,,,,,,,,,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
