id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2456430399,135,5,1,13,56,cgvbluoerzbzcr7aaxge3wkcv,0,6.2,100.8,2022-09-05T20:30:17.535Z,2022-09-07T11:18:48Z,3761273547,233,106,3761273299,56,Back,3761273301,347,,,,,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430473,107,1,1,14,16,alyavx3ad35bp1xuwmqk7sgev,1,91.8,0,2022-09-05T20:30:37.688Z,2022-09-07T11:18:50Z,3761273659,56,Center,3761273665,212,19.2,3761273661,140,92.9,3761273669,213,1.5,3761273663,141,26.8,3761273657,107,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430479,108,1,1,14,18,alyavx3ad35bp1xuwmqk7sgev,0,92.9,26.8,2022-09-05T20:30:39.441Z,2022-09-07T11:20:13Z,3761273699,3,,3761273705,140,93.0,3761273701,168,,3761273709,212,10.5,3761273707,141,42.2,3761273711,213,1.6,3761273703,56,Center,3763869671,178,,1bpopqr7cuikh6s6sk4ij31ed,Héctor Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430549,136,12,1,14,20,cgvbluoerzbzcr7aaxge3wkcv,1,7.1,54.9,2022-09-05T20:30:42.210Z,2022-09-07T12:06:02Z,3761274037,56,Back,3761274043,212,39.3,3763869861,21,,3763871687,388,,3761274041,141,63.6,3761274045,213,0.2,3761274039,140,44.1,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430515,109,1,1,14,24,alyavx3ad35bp1xuwmqk7sgev,1,54.1,38.8,2022-09-05T20:30:45.990Z,2022-09-07T11:19:53Z,3761273899,141,28.3,3761273895,56,Center,3761273903,213,4.6,3761273893,3,,3763870293,178,,3761273901,212,7.2,3761273897,140,53.2,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430521,110,1,1,14,26,alyavx3ad35bp1xuwmqk7sgev,1,31.3,25.3,2022-09-05T20:30:48.408Z,2022-09-07T11:21:43Z,3761273919,212,23.1,3761273915,140,18.4,3761273913,56,Back,3761273921,213,2.2,3763871879,178,,3761273917,141,52.8,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430527,111,1,1,14,30,alyavx3ad35bp1xuwmqk7sgev,1,18.4,52.8,2022-09-05T20:30:52.208Z,2022-09-07T11:21:50Z,3761273947,141,70.0,3761273943,56,Back,3763871927,178,,3761273945,140,26.7,3761273951,213,0.9,3761273949,212,14.6,,,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430545,112,1,1,14,37,alyavx3ad35bp1xuwmqk7sgev,0,32.3,71.2,2022-09-05T20:30:59.016Z,2022-09-07T11:22:07Z,3761274029,1,,3761274017,155,,3761274021,140,69.8,3761274025,212,44.2,3761274023,141,41.8,3763872135,178,,3761274019,56,Center,3761274027,213,5.8,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430553,137,1,1,14,39,cgvbluoerzbzcr7aaxge3wkcv,0,32.5,55.2,2022-09-05T20:31:00.737Z,2022-09-07T11:22:36Z,3761274057,141,52.1,3761274053,56,Center,3761274061,213,6.2,3763872563,388,,3761274055,140,51.4,3761274051,3,,3761274059,212,20.0,,,,36bi849x9anyfayunuudgcdbe,Miguel Nóbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430557,113,1,1,14,43,alyavx3ad35bp1xuwmqk7sgev,1,53.2,53,2022-09-05T20:31:04.582Z,2022-09-07T11:22:42Z,3763872689,178,,3761274089,141,72.6,3761274093,213,0.9,3761274085,56,Center,3761274087,140,63.6,3761274091,212,17.2,,,,,,,3r7hk2j6ubc60if92cm6jbsyy,Kevin Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430575,114,1,1,14,44,alyavx3ad35bp1xuwmqk7sgev,0,63.6,72.6,2022-09-05T20:31:05.578Z,2022-09-07T11:22:49Z,3761274175,140,89.2,3761274177,141,46.6,3761274183,1,,3761274181,213,5.7,3761274179,212,32.2,3763872759,178,,3761274173,56,Center,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430571,138,52,1,14,47,cgvbluoerzbzcr7aaxge3wkcv,1,12.2,58.7,2022-09-05T20:31:08.626Z,2022-09-07T11:22:54Z,3762286777,376,,3763872887,178,,,,,,,,,,,,,,,,,,,,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430605,139,1,1,14,50,cgvbluoerzbzcr7aaxge3wkcv,1,12.2,55.7,2022-09-05T20:31:12.391Z,2022-09-07T11:23:07Z,3761274293,123,,3761274301,212,14.4,3761274297,140,20.3,3763873117,178,,3761274303,213,0.9,3761274299,141,72.8,3761274295,56,Back,,,,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430617,140,1,1,14,53,cgvbluoerzbzcr7aaxge3wkcv,1,20.3,72.8,2022-09-05T20:31:14.604Z,2022-09-07T11:23:11Z,3761274349,141,46.3,3761274351,212,19.8,3761274345,56,Back,3761274353,213,5.1,3763873155,178,,3761274347,140,28.1,,,,,,,36bi849x9anyfayunuudgcdbe,Miguel Nóbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430629,141,1,1,14,55,cgvbluoerzbzcr7aaxge3wkcv,1,29.1,44.5,2022-09-05T20:31:17.261Z,2022-09-07T11:23:21Z,3761274419,140,37.7,3761274415,155,,3761274423,212,29.4,3763873285,178,,3761274425,213,5.0,3761274421,141,3.4,3761274417,56,Back,,,,4agmh5fbf826bjrxtg3mw5at,A. Oudrhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430645,142,1,1,15,1,cgvbluoerzbzcr7aaxge3wkcv,1,36.7,4,2022-09-05T20:31:22.560Z,2022-09-07T09:26:29Z,3761274483,212,14.8,3761274479,140,22.8,3763735207,178,,3761274481,141,7.6,3761274485,213,3.0,3761274477,56,Back,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430655,143,1,1,15,7,cgvbluoerzbzcr7aaxge3wkcv,1,25.8,24.8,2022-09-05T20:31:29.004Z,2022-09-07T09:26:42Z,3763735477,178,,3761274525,140,33.7,3761274529,212,8.5,3761274527,141,22.1,3761274523,56,Back,3761274531,213,6.1,,,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430685,144,1,1,15,9,cgvbluoerzbzcr7aaxge3wkcv,1,32.1,26.3,2022-09-05T20:31:31.227Z,2022-09-07T09:27:06Z,3761274677,141,49.1,3763735567,178,,3761274675,140,19.2,3761274673,56,Back,3761274679,212,20.6,3761274681,213,2.3,,,,,,,4agmh5fbf826bjrxtg3mw5at,A. Oudrhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430693,145,1,1,15,15,cgvbluoerzbzcr7aaxge3wkcv,1,22.9,48.8,2022-09-05T20:31:37.322Z,2022-09-07T09:28:02Z,3761274725,212,22.2,3763737059,178,,3761274721,140,19.7,3761274727,213,1.7,3761274719,56,Back,3761274723,141,81.0,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430701,146,1,1,15,18,cgvbluoerzbzcr7aaxge3wkcv,1,21,81.6,2022-09-05T20:31:40.330Z,2022-09-07T09:28:33Z,3761274763,141,47.0,3761274761,140,7.1,3761274767,213,4.2,3761274759,56,Back,3763737627,178,,3761274765,212,27.7,,,,,,,36bi849x9anyfayunuudgcdbe,Miguel Nóbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430727,147,1,1,15,21,cgvbluoerzbzcr7aaxge3wkcv,1,7.4,45.5,2022-09-05T20:31:42.976Z,2022-09-07T09:29:54Z,3761274895,56,Back,3761274903,213,6.2,3761274901,212,17.1,3761274897,140,23.6,3761274899,141,43.1,3763739407,178,,,,,,,,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430737,148,1,1,15,26,cgvbluoerzbzcr7aaxge3wkcv,1,31.1,31,2022-09-05T20:31:47.973Z,2022-09-07T09:30:39Z,3761274943,213,5.0,3761274937,140,36.7,3761274939,141,5.8,3761274941,212,18.1,3761274935,56,Back,3763740355,178,,,,,,,,4agmh5fbf826bjrxtg3mw5at,A. Oudrhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430747,149,1,1,15,28,cgvbluoerzbzcr7aaxge3wkcv,1,36.7,5.8,2022-09-05T20:31:49.962Z,2022-09-07T09:30:47Z,3761274983,141,5.5,3761274979,56,Back,3761274981,140,46.7,3761274987,213,6.3,3763740537,178,,3761274985,212,10.5,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430749,150,1,1,15,29,cgvbluoerzbzcr7aaxge3wkcv,0,46.7,5.5,2022-09-05T20:31:51.354Z,2022-09-07T09:30:58Z,3761275003,212,6.3,3761274997,56,Back,3763740753,178,,3762289099,156,,3761274999,140,40.9,3761275005,213,2.9,3761275001,141,8.0,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456620007,753,3,1,15,30,alyavx3ad35bp1xuwmqk7sgev,1,63.9,92.8,2022-09-05T20:31:52.313Z,2022-09-07T09:31:09Z,3762289495,56,Left,3762394961,233,830,3763740945,178,,3762289567,464,,3762289497,286,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456620009,830,45,1,15,30,cgvbluoerzbzcr7aaxge3wkcv,0,36.1,7.2,2022-09-05T20:31:52.313Z,2022-09-07T09:31:09Z,3762395007,233,753,3762289499,56,Back,3762289501,285,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430751,115,49,1,15,31,alyavx3ad35bp1xuwmqk7sgev,1,64.1,92.7,2022-09-05T20:31:52.715Z,2022-09-07T09:31:20Z,,,,,,,,,,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430771,116,4,1,15,33,alyavx3ad35bp1xuwmqk7sgev,1,56,84.5,2022-09-05T20:31:54.990Z,2022-09-07T09:32:14Z,3761275107,233,151,3761275091,56,Left,3761275097,286,,3761275089,13,,3762290011,294,,3761275093,152,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430767,151,4,1,15,33,cgvbluoerzbzcr7aaxge3wkcv,0,44,15.5,2022-09-05T20:31:54.991Z,2022-09-07T09:32:13Z,3762289979,294,,3761275071,56,Back,3761275077,285,,3761275069,13,,3763742113,389,,3761275073,152,,3761275113,233,116,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430827,117,1,1,15,41,alyavx3ad35bp1xuwmqk7sgev,1,58.2,84.1,2022-09-05T20:32:02.832Z,2022-09-07T09:32:39Z,3761275443,56,Back,3761275447,141,65.2,3761276225,189,,3761275449,212,18.4,3761275445,140,45.7,3761275451,213,3.9,3763742599,178,,3761275441,152,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,3761275439,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430833,118,1,1,15,41,alyavx3ad35bp1xuwmqk7sgev,1,45.7,65.2,2022-09-05T20:32:02.904Z,2022-09-07T09:32:54Z,3761276255,189,,3761275477,140,45.9,3763742859,178,,3761275481,212,22.7,3761275475,56,Back,3761275483,213,4.7,3761275479,141,31.8,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430841,119,1,1,15,44,alyavx3ad35bp1xuwmqk7sgev,1,45.8,32.2,2022-09-05T20:32:06.137Z,2022-09-07T09:33:02Z,3761275521,56,Right,3761275529,213,5.5,3761275525,141,16.1,3761275523,140,55.5,3761276287,189,,3761275527,212,15.0,3763743031,178,,,,,3r7hk2j6ubc60if92cm6jbsyy,Kevin Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430843,120,1,1,15,49,alyavx3ad35bp1xuwmqk7sgev,1,55.6,16.1,2022-09-05T20:32:10.918Z,2022-09-07T09:33:14Z,3761275537,56,Back,3761275543,212,14.3,3761275545,213,2.3,3763743231,178,,3761275539,140,46.1,3761275541,141,31.2,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430851,121,1,1,15,51,alyavx3ad35bp1xuwmqk7sgev,1,46.1,31.2,2022-09-05T20:32:13.251Z,2022-09-07T09:33:27Z,3761275601,56,Back,3761275609,213,2.7,3761275605,141,36.3,3761275603,140,38.7,3763743509,178,,3761275607,212,8.5,,,,,,,3r7hk2j6ubc60if92cm6jbsyy,Kevin Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430871,122,1,1,15,53,alyavx3ad35bp1xuwmqk7sgev,1,39,37.3,2022-09-05T20:32:15.135Z,2022-09-07T09:33:36Z,3761275715,140,35.3,3761275719,212,20.2,3761275717,141,66.4,3761275721,213,1.8,3763743729,178,,3761275713,56,Back,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430895,123,1,1,15,56,alyavx3ad35bp1xuwmqk7sgev,0,35.3,62.9,2022-09-05T20:32:17.604Z,2022-09-07T09:34:26Z,3761275803,141,38.6,3761275797,155,,3761275807,213,5.9,3761275801,140,69.4,3761275809,1,,3761275799,56,Center,3763744773,178,,3761275805,212,39.4,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430887,153,43,1,15,59,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-09-05T20:32:20.641Z,2022-09-05T20:32:28Z,3761275991,144,44,3761275783,285,0,3761275781,56,Back,3761275861,233,124,,,,,,,,,,,,,36bi849x9anyfayunuudgcdbe,Miguel Nóbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430911,155,4,1,15,59,cgvbluoerzbzcr7aaxge3wkcv,1,27.7,62,2022-09-05T20:32:20.714Z,2022-09-07T09:34:54Z,3761275917,152,,3761275911,13,,3761276123,233,124,3761275919,285,,3761275915,56,Back,3762290609,264,,,,,,,,36bi849x9anyfayunuudgcdbe,Miguel Nóbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430899,124,4,1,15,59,alyavx3ad35bp1xuwmqk7sgev,0,72.3,38,2022-09-05T20:32:20.715Z,2022-09-07T09:34:53Z,3763745323,178,,3762290565,264,,3761275829,56,Center,3761276121,152,,3761276117,13,,3761276179,233,155,3761275831,286,,,,,5jsb62u7jx2vtblnbtxvttq3u,Jonathan Arriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430901,154,43,1,15,59,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-09-05T20:32:21.088Z,2022-09-05T20:32:26Z,3761275835,56,Back,3761275925,144,1,3761275839,141,71.0,3761275837,140,31.3,3761275843,212,9.5,3761275833,3,0,3761275847,213,0.9,,,,36bi849x9anyfayunuudgcdbe,Miguel Nóbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430963,156,1,1,16,17,cgvbluoerzbzcr7aaxge3wkcv,1,25.7,43.7,2022-09-05T20:32:39.339Z,2022-09-07T09:35:40Z,3761276235,141,72.2,3761276227,5,,3761276239,213,1.8,3761276231,56,Back,3763746199,178,,3761276237,212,20.0,3761276229,152,,3761276233,140,21.0,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430981,157,1,1,16,21,cgvbluoerzbzcr7aaxge3wkcv,1,19.3,67.2,2022-09-05T20:32:42.451Z,2022-09-07T09:35:48Z,3761276319,141,43.4,3761276317,140,4.1,3763746389,178,,3761276315,56,Back,3761276323,213,3.9,3761276321,212,22.7,,,,,,,36bi849x9anyfayunuudgcdbe,Miguel Nóbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456430993,158,1,1,16,24,cgvbluoerzbzcr7aaxge3wkcv,1,3.3,38.8,2022-09-05T20:32:45.941Z,2022-09-07T09:35:56Z,3761276379,56,Back,3761276397,1,,3761276389,212,34.5,3763746549,178,,3761276381,140,27.8,3761276385,141,5.0,3761276393,213,5.6,3761276377,155,,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456431341,176,44,1,16,27,cgvbluoerzbzcr7aaxge3wkcv,1,30.9,15.4,2022-09-05T20:32:48.792Z,2022-09-08T05:43:33Z,3761278241,233,125,3761278215,56,Back,3761278217,285,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456431005,125,44,1,16,27,alyavx3ad35bp1xuwmqk7sgev,0,69.1,84.6,2022-09-05T20:32:48.793Z,2022-09-07T09:36:59Z,3761276445,286,,3761278261,233,176,3761276443,56,Left,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456431015,159,1,1,16,27,cgvbluoerzbzcr7aaxge3wkcv,1,29.2,14.9,2022-09-05T20:32:48.843Z,2022-09-08T05:43:33Z,3761276489,140,37.7,3763748261,178,,3761276485,3,,3761276493,212,9.2,3761276495,213,0.3,3761276487,56,Back,3761276491,141,18.4,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456431033,161,61,1,16,28,cgvbluoerzbzcr7aaxge3wkcv,0,35.4,24.7,2022-09-05T20:32:49.980Z,2022-09-07T09:37:24Z,3763748543,178,,3761276565,56,Back,,,,,,,,,,,,,,,,,,,1u12u8adgqxh2aaobf9xdo91x,Joca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456431017,126,49,1,16,30,alyavx3ad35bp1xuwmqk7sgev,1,62.2,82.3,2022-09-05T20:32:51.587Z,2022-09-07T09:37:59Z,,,,,,,,,,,,,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456431021,127,1,1,16,30,alyavx3ad35bp1xuwmqk7sgev,0,62.2,82.3,2022-09-05T20:32:52.184Z,2022-09-07T09:38:38Z,3761276513,141,80.0,3761313117,286,,3763750163,178,,3761276517,213,4.1,3761276509,56,Left,3761313113,233,418,3761276511,140,61.1,3761276515,212,1.9,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,3761313111,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456437839,418,74,1,16,30,cgvbluoerzbzcr7aaxge3wkcv,1,40.1,28.7,2022-09-05T20:32:52.190Z,2022-09-07T09:38:49Z,3761313107,56,Back,3761313119,233,127,3763750451,178,,3761313109,285,,,,,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456923117,1003,43,1,16,32,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-09-05T20:32:53.544Z,2022-09-07T11:37:29Z,3763887163,178,0,3763887199,144,82,,,,,,,,,,,,,,,,,,,1u12u8adgqxh2aaobf9xdo91x,Joca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456431023,160,43,1,16,32,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-09-05T20:32:53.776Z,2022-09-05T21:15:24Z,3761312795,144,49,,,,,,,,,,,,,,,,,,,,,,1u12u8adgqxh2aaobf9xdo91x,Joca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456437849,419,49,1,16,32,cgvbluoerzbzcr7aaxge3wkcv,1,40.3,29.6,2022-09-05T20:32:54.179Z,2022-09-07T09:39:07Z,,,,,,,,,,,,,,,,,,,,,,,,,1u12u8adgqxh2aaobf9xdo91x,Joca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456437851,420,1,1,16,34,cgvbluoerzbzcr7aaxge3wkcv,1,40.3,29.6,2022-09-05T20:32:55.814Z,2022-09-07T09:39:44Z,3761313209,140,27.6,3761313213,212,13.3,3761313215,213,3.1,3761313211,141,30.3,3761313207,56,Back,3763751733,178,,,,,,,,1u12u8adgqxh2aaobf9xdo91x,Joca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456431083,162,1,1,16,41,cgvbluoerzbzcr7aaxge3wkcv,1,34.7,21.4,2022-09-05T20:33:02.804Z,2022-09-07T09:40:03Z,3761276845,213,1.1,3761276839,140,39.6,3763751993,178,,3761276841,141,38.2,3761276837,56,Back,3761276843,212,12.5,,,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456431099,163,1,1,16,42,cgvbluoerzbzcr7aaxge3wkcv,1,39.6,38.6,2022-09-05T20:33:03.789Z,2022-09-07T09:40:14Z,3763752127,178,,3761276921,212,15.7,3761276917,140,26.5,3761276919,141,27.5,3761276923,213,3.6,3762292523,155,,3761276915,56,Back,,,,1u12u8adgqxh2aaobf9xdo91x,Joca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456431109,164,1,1,16,46,cgvbluoerzbzcr7aaxge3wkcv,1,28.4,28.7,2022-09-05T20:33:08.080Z,2022-09-07T09:40:32Z,3761276959,212,16.8,3761276961,213,1.3,3761276955,140,32.0,3763752433,178,,3761276953,56,Back,3761276957,141,52.7,,,,,,,4agmh5fbf826bjrxtg3mw5at,A. Oudrhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456431123,165,1,1,16,47,cgvbluoerzbzcr7aaxge3wkcv,1,32,52.7,2022-09-05T20:33:09.192Z,2022-09-07T09:41:07Z,3761277041,140,22.5,3761277045,212,10.3,3761277039,56,Back,3761277043,141,49.1,3763752989,178,,3761277047,213,3.4,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456431137,166,1,1,16,51,cgvbluoerzbzcr7aaxge3wkcv,1,26,49.9,2022-09-05T20:33:13.264Z,2022-09-07T09:41:17Z,3763753189,178,,3761277113,56,Back,3761277121,213,5.4,3761277117,141,30.8,3761277119,212,16.3,3761277115,140,35.4,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456431147,167,1,1,16,57,cgvbluoerzbzcr7aaxge3wkcv,1,44.9,25.6,2022-09-05T20:33:18.794Z,2022-09-07T09:41:29Z,3761277163,212,17.2,3763753435,178,,3761277157,56,Right,3761277161,141,21.1,3761277159,140,61.0,3761277165,213,6.1,,,,,,,4agmh5fbf826bjrxtg3mw5at,A. Oudrhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456923847,1025,67,1,16,58,cgvbluoerzbzcr7aaxge3wkcv,1,61.1,22.9,2022-09-05T20:33:19.548Z,2022-09-08T05:43:33Z,3763890563,233,868,,,,,,,,,,,,,,,,,,,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456923845,868,67,1,16,58,alyavx3ad35bp1xuwmqk7sgev,0,38.9,77.1,2022-09-05T20:33:19.549Z,2022-09-07T11:40:06Z,3763890575,233,1025,,,,,,,,,,,,,,,,,,,,,,3r7hk2j6ubc60if92cm6jbsyy,Kevin Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456431169,168,1,1,16,58,cgvbluoerzbzcr7aaxge3wkcv,1,61,21.1,2022-09-05T20:33:19.566Z,2022-09-08T05:43:34Z,3761277237,140,66.0,3761277233,56,Right,3761277249,213,5.1,3761277241,141,3.8,3763753797,178,,3761277245,212,12.9,,,,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456431183,169,1,1,17,1,cgvbluoerzbzcr7aaxge3wkcv,1,68.2,2.8,2022-09-05T20:33:23.371Z,2022-09-07T09:41:53Z,3761277329,140,67.9,3763753917,178,,3761277333,212,33.2,3761277337,1,,3761277331,141,51.6,3761277335,213,1.6,3761277327,56,Center,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
