id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/11/value,qualifier/12/value,qualifier/14/value
2446740313,188,49,1,19,28,dich5v7sw466smbqap0d9rbyj,1,29.2,91.4,2022-08-15T17:22:14.793Z,2022-08-18T08:49:09Z,,,,,,,,,,,,,,,,,,,,,,,,,c0pat4dqmsc4teand5ampsdlh,Arsénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447650129,1018,43,1,19,30,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-08-15T17:22:16.478Z,2022-08-18T12:48:17Z,3714552543,399,149205,3715081225,144,83,,,,,,,,,,,,,,,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740325,189,1,1,19,31,dich5v7sw466smbqap0d9rbyj,0,34.6,97.2,2022-08-15T17:22:17.685Z,2022-08-18T08:49:14Z,3709800611,56,Back,3709800617,212,3.7,3709800615,141,92.9,3709800619,213,5.4,3709800613,140,36.7,3714469469,178,,,,,,,,c0pat4dqmsc4teand5ampsdlh,Arsénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740327,197,8,1,19,32,bwt8yfk8rkcwiwyr0mopd7wqd,1,70.3,5.2,2022-08-15T17:22:17.960Z,2022-08-18T08:49:18Z,3709800621,56,Right,3713249751,383,,3714469545,178,,,,,,,,,,,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740329,198,49,1,19,33,bwt8yfk8rkcwiwyr0mopd7wqd,1,72.9,5.5,2022-08-15T17:22:18.973Z,2022-08-18T08:49:23Z,,,,,,,,,,,,,,,,,,,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740395,199,2,1,19,37,bwt8yfk8rkcwiwyr0mopd7wqd,1,83,14.3,2022-08-15T17:22:23.839Z,2022-08-18T08:49:29Z,3709800981,56,Center,3709800985,141,28.9,3714469723,178,,3709800983,140,97.3,3709801061,7,8qxoj7nyhu2prjl3bjfqi2ui1,,,,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740397,190,55,1,19,37,dich5v7sw466smbqap0d9rbyj,1,11.8,82,2022-08-15T17:22:23.840Z,2022-08-18T08:49:29Z,,,,,,,,,,,,,,,,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740553,191,1,1,20,12,dich5v7sw466smbqap0d9rbyj,1,10.7,66.2,2022-08-15T17:22:58.155Z,2022-08-18T08:49:33Z,3709801913,1,,3709801901,140,67.0,3709801897,56,Left,3709801887,157,,3709801883,5,,3709801891,241,,3714469793,178,,3709801905,141,85.1,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,3709801911,213,0.2,3709801909,212,60.5,,,,,,,,,,,,,,,,,,,,,,,
2446740555,192,44,1,20,15,dich5v7sw466smbqap0d9rbyj,1,63.6,77.8,2022-08-15T17:23:01.561Z,2022-08-18T12:41:28Z,3709801917,56,Center,3709801919,286,,3709801941,233,200,,,,,,,,,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740559,200,44,1,20,15,bwt8yfk8rkcwiwyr0mopd7wqd,0,36.4,22.2,2022-08-15T17:23:01.562Z,2022-08-18T08:49:38Z,3709801931,285,,3709801929,56,Back,3709801983,233,192,,,,,,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740565,193,1,1,20,15,dich5v7sw466smbqap0d9rbyj,0,66.9,85.5,2022-08-15T17:23:01.607Z,2022-08-18T12:41:29Z,3709801963,141,69.2,3714469997,388,,3709801967,213,4.1,3709801959,56,Center,3709801961,140,58.9,3709801965,212,13.9,3709801957,3,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740569,201,49,1,20,17,bwt8yfk8rkcwiwyr0mopd7wqd,1,41,33.1,2022-08-15T17:23:03.315Z,2022-08-18T08:49:49Z,,,,,,,,,,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740575,202,1,1,20,17,bwt8yfk8rkcwiwyr0mopd7wqd,0,41,33.1,2022-08-15T17:23:03.456Z,2022-08-18T08:49:54Z,3709802005,140,52.5,3709802003,56,Center,3714470147,178,,3709802007,141,28.3,3709802011,213,6.0,3709802009,212,12.5,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740589,194,1,1,20,19,dich5v7sw466smbqap0d9rbyj,0,47.3,69.9,2022-08-15T17:23:05.033Z,2022-08-18T08:50:02Z,3709802091,141,87.8,3709802095,213,0.5,3709802085,157,,3709802093,212,26.3,3714470273,178,,3709802097,1,,3709802089,140,69.5,3709802087,56,Left,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740591,203,44,1,20,21,bwt8yfk8rkcwiwyr0mopd7wqd,1,30.1,11.6,2022-08-15T17:23:07.737Z,2022-08-18T12:41:29Z,3709802177,233,195,3709802099,56,Back,3709802101,285,,,,,,,,,,,,,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740599,195,44,1,20,21,dich5v7sw466smbqap0d9rbyj,0,69.9,88.4,2022-08-15T17:23:07.738Z,2022-08-18T08:50:05Z,3709802147,56,Left,3709802149,286,,3709802181,233,203,,,,,,,,,,,,,,,,c0pat4dqmsc4teand5ampsdlh,Arsénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740603,204,1,1,20,21,bwt8yfk8rkcwiwyr0mopd7wqd,1,29.7,10.9,2022-08-15T17:23:07.800Z,2022-08-18T12:41:30Z,3709802165,56,Back,3709802173,213,6.0,3714470339,388,,3709802167,140,37.7,3709802169,141,7.0,3709802163,3,,3709802171,212,8.8,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740613,205,1,1,20,23,bwt8yfk8rkcwiwyr0mopd7wqd,1,37.7,7,2022-08-15T17:23:09.494Z,2022-08-18T08:50:12Z,3709802239,56,Back,3709802247,213,2.2,3709802237,3,,3709802243,141,14.4,3714470425,388,,3709802241,140,34.1,3709802245,212,6.3,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740639,207,4,1,20,25,bwt8yfk8rkcwiwyr0mopd7wqd,1,44.2,15.5,2022-08-15T17:23:10.917Z,2022-08-18T08:50:28Z,3709802363,56,Back,3709802371,233,196,3709802367,265,,3709802369,286,,3709802361,13,,3709802365,152,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740631,196,4,1,20,25,dich5v7sw466smbqap0d9rbyj,0,55.8,84.5,2022-08-15T17:23:10.918Z,2022-08-18T08:50:28Z,3709802329,265,,3709802327,152,,3709802377,233,207,3709802323,13,,3709802331,285,,3709802325,56,Left,3714470905,178,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740637,206,43,1,20,25,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-08-15T17:23:11.246Z,2022-08-15T17:50:40Z,3709852425,144,1,3709802355,212,9.9,3709802351,140,43.3,3709802353,141,17.4,3709802357,213,0.2,3709802349,56,Back,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740683,208,1,1,20,35,bwt8yfk8rkcwiwyr0mopd7wqd,1,49.6,15,2022-08-15T17:23:21.652Z,2022-08-18T08:50:33Z,3709802623,213,2.6,3709802611,5,,3709802615,56,Back,3714471049,178,,3709802613,152,,3709802617,140,39.6,3709802619,141,23.6,3709802621,212,12.0,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740701,209,1,1,20,37,bwt8yfk8rkcwiwyr0mopd7wqd,1,39.6,23.6,2022-08-15T17:23:23.044Z,2022-08-18T08:50:56Z,3709802709,56,Back,3709802715,212,9.4,3714471649,178,,3709802711,140,46.4,3709802713,141,14.7,3709802717,213,5.6,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740747,210,1,1,20,42,bwt8yfk8rkcwiwyr0mopd7wqd,1,50.1,15.2,2022-08-15T17:23:28.142Z,2022-08-18T08:50:59Z,3709802933,141,31.8,3709802929,56,Back,3709802937,213,2.2,3714471723,178,,3709802935,212,13.8,3709802931,140,42.5,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740753,211,1,1,20,46,bwt8yfk8rkcwiwyr0mopd7wqd,1,47.8,44.8,2022-08-15T17:23:32.267Z,2022-08-18T08:51:03Z,3709802967,140,47.3,3709802969,141,88.0,3709802971,212,29.4,3709802965,56,Back,3709802973,213,1.6,3714471793,178,,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740775,212,1,1,20,49,bwt8yfk8rkcwiwyr0mopd7wqd,1,47.3,88,2022-08-15T17:23:35.100Z,2022-08-18T08:51:07Z,3709803101,141,87.5,3709803105,213,6.2,3709803099,140,55.7,3709803097,56,Left,3709803103,212,8.8,3714471863,178,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740781,213,1,1,20,51,bwt8yfk8rkcwiwyr0mopd7wqd,0,55.9,92.6,2022-08-15T17:23:37.181Z,2022-08-18T08:51:13Z,3709803155,212,28.8,3709803151,140,83.1,3709803157,213,0.1,3709803147,155,,3709803149,56,Left,3709803153,141,98.1,3714471981,178,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740783,198,12,1,20,53,dich5v7sw466smbqap0d9rbyj,1,15.8,5.6,2022-08-15T17:23:39.856Z,2022-08-18T08:51:21Z,3709803163,141,0.0,3709803167,213,4.3,3714472123,388,,3709803165,212,5.6,3709803235,15,,3709803161,140,13.6,3709803159,56,Back,3709803173,167,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740785,199,5,1,20,54,dich5v7sw466smbqap0d9rbyj,0,14.1,-2,2022-08-15T17:23:40.785Z,2022-08-18T08:51:23Z,3709803171,347,,3709803233,233,214,3709803169,56,Back,,,,,,,,,,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740795,214,5,1,20,54,bwt8yfk8rkcwiwyr0mopd7wqd,1,85.9,102,2022-08-15T17:23:40.785Z,2022-08-18T08:51:23Z,3709803223,347,,3709803221,56,Left,3709803225,233,199,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740801,215,43,1,20,56,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-08-15T17:23:42.366Z,2022-08-15T17:24:08Z,3709803295,107,0,3709803299,140,83.8,3709803303,141,100.0,3709803297,56,Left,3709803307,212,1.1,3709803869,144,1,3709803309,213,4.0,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740833,218,1,1,20,58,bwt8yfk8rkcwiwyr0mopd7wqd,1,83.8,100,2022-08-15T17:23:43.945Z,2022-08-18T08:51:31Z,3709803463,56,Left,3709803471,213,3.5,3709803467,141,95.4,3709803461,107,,3709803465,140,73.2,3709803469,212,11.7,,,,,,,10jwipbmvqza53ja0lwof9be1,Henrique Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740805,216,43,1,20,59,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-08-15T17:23:45.210Z,2022-08-15T17:24:07Z,3709803321,347,0,3709803319,56,Left,3709803861,144,5,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740825,217,43,1,21,0,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-08-15T17:23:46.814Z,2022-08-15T17:24:06Z,3709803421,347,0,3709803419,56,Left,3709803825,144,5,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740841,219,1,1,21,1,bwt8yfk8rkcwiwyr0mopd7wqd,0,71.7,95,2022-08-15T17:23:47.043Z,2022-08-18T08:51:37Z,3714472483,178,,3709803515,141,79.1,3709803511,56,Left,3709803513,140,74.6,3709803517,212,11.2,3709803519,213,5.0,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740819,200,49,1,21,2,dich5v7sw466smbqap0d9rbyj,1,31.8,34.3,2022-08-15T17:23:48.833Z,2022-08-18T08:51:43Z,,,,,,,,,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447653313,894,43,1,21,2,dich5v7sw466smbqap0d9rbyj,1,0,0,2022-08-15T17:23:48.884Z,2022-08-18T09:30:07Z,3714569569,178,0,3714569827,144,82,,,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740835,201,1,1,21,3,dich5v7sw466smbqap0d9rbyj,1,31.8,33.2,2022-08-15T17:23:48.945Z,2022-08-18T08:51:49Z,3709803477,140,30.1,3709803481,212,4.0,3709803479,141,28.0,3714472645,178,,3709803483,213,4.2,3709803475,56,Back,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740847,202,1,1,21,5,dich5v7sw466smbqap0d9rbyj,1,30,23.5,2022-08-15T17:23:51.141Z,2022-08-18T08:51:54Z,3714472743,178,,3709803545,141,23.9,3709803541,56,Back,3709803543,140,35.7,3709803549,213,0.0,3709803547,212,6.0,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740861,203,1,1,21,8,dich5v7sw466smbqap0d9rbyj,1,33.4,10,2022-08-15T17:23:54.101Z,2022-08-18T08:52:01Z,3709803673,141,2.9,3714472963,178,,3709803677,213,5.1,3709803669,56,Back,3709803671,140,35.5,3709803675,212,5.3,,,,,,,1nqpxso2a9qw8w8g6u4sb60ut,Oriol Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740865,204,4,1,21,9,dich5v7sw466smbqap0d9rbyj,1,36.9,3.4,2022-08-15T17:23:55.895Z,2022-08-18T08:52:10Z,3709803689,56,Back,3709803693,286,,3709803691,152,,3709803725,233,220,3709803685,13,,3709855765,294,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740867,220,4,1,21,9,bwt8yfk8rkcwiwyr0mopd7wqd,0,63.1,96.6,2022-08-15T17:23:55.896Z,2022-08-18T08:52:09Z,3709803715,152,,3709803729,233,204,3709803709,13,,3709855639,294,,3709803717,285,,3714473185,178,,3709803713,56,Left,,,,10jwipbmvqza53ja0lwof9be1,Henrique Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740935,205,1,1,21,34,dich5v7sw466smbqap0d9rbyj,0,32.2,3.1,2022-08-15T17:24:20.190Z,2022-08-18T08:52:14Z,3709804111,56,Center,3709804115,141,61.2,3709804107,155,,3709804109,152,,3709804117,212,70.8,3709804105,5,,3709804119,213,0.6,3709804121,1,,8zt0zlypar7m1eqj4zu8ul695,João Basso,3709804113,140,88.1,3714473285,178,,,,,,,,,,,,,,,,,,,,,,,,
2446740943,221,52,1,21,39,bwt8yfk8rkcwiwyr0mopd7wqd,1,11.2,38.9,2022-08-15T17:24:25.647Z,2022-08-18T08:52:18Z,3713251963,377,,3714473373,178,,,,,,,,,,,,,,,,,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740969,222,1,1,21,43,bwt8yfk8rkcwiwyr0mopd7wqd,1,11.6,42.2,2022-08-15T17:24:29.154Z,2022-08-18T08:52:22Z,3709804335,140,21.5,3709804331,123,,3709804341,213,0.4,3714473455,178,,3709804333,56,Back,3709804339,212,11.1,3709804337,141,47.8,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740975,223,1,1,21,46,bwt8yfk8rkcwiwyr0mopd7wqd,1,25.9,49.9,2022-08-15T17:24:32.597Z,2022-08-18T08:52:26Z,3714473495,178,,3709804377,213,1.2,3709804381,189,,3709804373,141,79.3,3709804375,212,21.2,3709804371,140,32.5,3709804369,56,Back,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740983,224,1,1,21,49,bwt8yfk8rkcwiwyr0mopd7wqd,1,33.7,85,2022-08-15T17:24:35.610Z,2022-08-18T08:52:31Z,3709804417,213,0.9,3714473633,178,,3709804413,141,96.2,3709804415,212,9.4,3709804411,140,39.0,3709804409,56,Back,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446740989,225,1,1,21,51,bwt8yfk8rkcwiwyr0mopd7wqd,1,39.1,96.6,2022-08-15T17:24:37.624Z,2022-08-18T08:52:34Z,3709804455,213,3.6,3709804451,141,90.0,3709804453,212,10.9,3714473723,178,,3709804447,56,Back,3709804449,140,29.6,,,,,,,10jwipbmvqza53ja0lwof9be1,Henrique Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446741007,226,1,1,21,54,bwt8yfk8rkcwiwyr0mopd7wqd,1,31,87.7,2022-08-15T17:24:40.155Z,2022-08-18T08:52:37Z,3709804541,141,71.1,3709804545,213,4.4,3714473785,178,,3709804539,140,27.2,3709804537,56,Back,3709804543,212,12.0,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446741033,227,1,1,21,58,bwt8yfk8rkcwiwyr0mopd7wqd,1,33,65.4,2022-08-15T17:24:44.541Z,2022-08-18T08:52:42Z,3709804709,56,Back,3709804715,212,18.9,3709804717,213,1.0,3709804711,140,43.1,3714473881,178,,3709804713,141,88.4,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446741057,228,1,1,22,4,bwt8yfk8rkcwiwyr0mopd7wqd,1,56.8,87.5,2022-08-15T17:24:50.301Z,2022-08-18T08:52:47Z,3714473961,178,,3709804855,140,59.8,3709804861,213,5.2,3709804859,212,6.3,3709804857,141,79.4,3709804853,56,Left,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446741059,229,4,1,22,6,bwt8yfk8rkcwiwyr0mopd7wqd,1,62.4,75.8,2022-08-15T17:24:52.578Z,2022-08-18T08:52:51Z,3709804873,152,,3709805295,295,,3709804877,286,,3709804927,233,206,3709804869,13,,3709804871,56,Center,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446741065,206,4,1,22,6,dich5v7sw466smbqap0d9rbyj,0,37.6,24.2,2022-08-15T17:24:52.579Z,2022-08-18T08:52:51Z,3709804911,285,,3709804907,56,Back,3709804909,152,,3709804903,13,,3709805217,295,,3714474035,178,,3709804945,233,229,,,,1nqpxso2a9qw8w8g6u4sb60ut,Oriol Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446741225,230,1,1,22,46,bwt8yfk8rkcwiwyr0mopd7wqd,0,66.5,79,2022-08-15T17:25:32.509Z,2022-08-18T08:52:55Z,3709805887,56,Center,3709805897,1,,3709805889,140,96.3,3714474119,178,,3709805883,155,,3709805893,212,39.3,3709805885,152,,3709805895,213,5.6,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,3713252505,72,,3709805879,2,,3709805881,5,,3709805891,141,3713252503,224,,,,,,,,,,,,,,44.0,,
2446741229,207,12,1,22,48,dich5v7sw466smbqap0d9rbyj,1,4,61.5,2022-08-15T17:25:34.473Z,2022-08-18T08:53:01Z,3709805915,141,63.6,3709805911,56,Back,3709805913,140,0.0,3709805951,167,,3709805919,213,2.8,3709805917,212,4.9,3714474255,178,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446741233,208,6,1,22,49,dich5v7sw466smbqap0d9rbyj,0,1.6,59.8,2022-08-15T17:25:35.314Z,2022-08-18T08:53:03Z,3709805977,233,231,3709805929,56,Back,3709805931,73,,,,,,,,,,,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446741235,231,6,1,22,49,bwt8yfk8rkcwiwyr0mopd7wqd,1,98.4,40.2,2022-08-15T17:25:35.314Z,2022-08-18T08:53:03Z,3709805933,56,Center,3709805953,233,208,3709805935,75,,,,,,,,,,,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446741293,232,1,1,23,16,bwt8yfk8rkcwiwyr0mopd7wqd,0,99.5,0.5,2022-08-15T17:26:02.186Z,2022-08-18T08:53:06Z,3709806335,212,24.7,3709806331,140,97.3,3709806325,155,,3709806321,2,,3713252819,72,,3709806329,56,Center,3709806337,213,1.7,3709806327,223,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,3714474367,178,,3709806333,141,36.7,3709806323,6,,,,,,,,,,,,,,,,,,,,,
2446741297,209,12,1,23,17,dich5v7sw466smbqap0d9rbyj,1,4.4,69.6,2022-08-15T17:26:03.058Z,2022-08-18T08:53:12Z,3709806355,56,Back,3709806363,213,0.2,3709806359,141,81.8,3709806361,212,36.5,3709806365,15,,3714474463,388,,3709806357,140,38.3,,,,3vln1sp3b13v1yhcsd0vl3c2x,Rafa Mújica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446741309,233,1,1,23,21,bwt8yfk8rkcwiwyr0mopd7wqd,1,54.9,14.4,2022-08-15T17:26:07.403Z,2022-08-18T08:53:20Z,3709806415,56,Back,3709806423,213,1.9,3714474635,178,,3709806417,140,46.3,3709806421,212,25.8,3709806419,141,49.9,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446741313,234,1,1,23,26,bwt8yfk8rkcwiwyr0mopd7wqd,0,49.6,54.2,2022-08-15T17:26:12.553Z,2022-08-18T08:53:24Z,3709806449,1,,3709806439,56,Center,3709806447,213,5.9,3709806437,155,,3714474725,178,,3709806443,141,26.4,3709806441,140,100.0,3709806445,212,56.8,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446741319,210,5,1,23,30,dich5v7sw466smbqap0d9rbyj,1,-0.6,74.9,2022-08-15T17:26:16.634Z,2022-08-18T08:53:29Z,3709806471,233,235,3709806467,56,Back,3709806469,346,,,,,,,,,,,,,,,,,3vln1sp3b13v1yhcsd0vl3c2x,Rafa Mújica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446741317,235,5,1,23,30,bwt8yfk8rkcwiwyr0mopd7wqd,0,100.6,25.1,2022-08-15T17:26:16.634Z,2022-08-18T08:53:29Z,3709806463,56,Center,3709806475,233,210,3709806465,346,,,,,,,,,,,,,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446741357,211,1,1,23,44,dich5v7sw466smbqap0d9rbyj,1,5.1,50,2022-08-15T17:26:30.169Z,2022-08-18T08:53:33Z,3709806669,212,13.1,3709806667,141,68.6,3709806675,237,,3709806671,213,1.3,3709806663,56,Back,3709806661,124,,3709806665,140,8.3,,,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446741361,212,1,1,23,50,dich5v7sw466smbqap0d9rbyj,0,26,82.1,2022-08-15T17:26:36.437Z,2022-08-18T08:53:36Z,3709806687,212,12.6,3709806689,213,6.0,3714474921,178,,3709806683,140,37.5,3709806681,56,Back,3709806685,141,76.7,,,,,,,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446741369,236,8,1,23,51,bwt8yfk8rkcwiwyr0mopd7wqd,1,61.6,31,2022-08-15T17:26:36.933Z,2022-08-18T08:53:42Z,3709806729,56,Center,3713254613,384,,3714475083,178,,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446741373,237,49,1,23,52,bwt8yfk8rkcwiwyr0mopd7wqd,1,62,33.7,2022-08-15T17:26:37.968Z,2022-08-18T08:53:54Z,,,,,,,,,,,,,,,,,,,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
