id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/8/value,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/17/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2479012303,214,1,1,18,41,9ldqu49smv1xg2va0n2cy28zl,1,3.9,46.1,2022-10-29T17:19:53.663Z,2022-11-01T06:54:49Z,3881217239,189,,3881216999,212,11.2,3881217005,237,,3881217001,213,5.5,3881216997,141,34.0,3881216993,56,Back,3881216995,140,11.1,3881216991,124,,7jtc6yk5xu4cm1an97wrgozbp,O. Vlachodimos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012319,215,1,1,18,43,9ldqu49smv1xg2va0n2cy28zl,1,11.1,34,2022-10-29T17:19:56.259Z,2022-11-01T06:54:45Z,3881217063,212,11.1,3881217055,56,Back,3887520311,178,,3881217061,141,34.0,3881217065,213,0,3881217059,140,21.7,3881217189,189,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012331,216,1,1,18,47,9ldqu49smv1xg2va0n2cy28zl,1,21.7,34,2022-10-29T17:19:59.620Z,2022-11-01T06:54:53Z,3887520473,178,,3881217157,212,22.0,3881217159,213,1.5,3881217153,140,22.7,3881217155,141,66.3,3881217151,56,Back,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012385,217,1,1,18,50,9ldqu49smv1xg2va0n2cy28zl,1,32.1,73.5,2022-10-29T17:20:03.289Z,2022-11-01T06:54:57Z,3881217469,212,23.6,3881217467,141,92.4,3881217471,213,0.6,3881217465,140,50.9,3887520589,178,,3881217463,56,Left,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012421,218,1,1,18,55,9ldqu49smv1xg2va0n2cy28zl,1,56.1,95.1,2022-10-29T17:20:08.017Z,2022-11-01T06:55:01Z,3881217685,56,Back,3881217689,141,87.0,3881217687,140,40.6,3881217691,212,17.2,3887520665,178,,3881217693,213,3.5,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012433,219,1,1,18,59,9ldqu49smv1xg2va0n2cy28zl,1,36.4,74.9,2022-10-29T17:20:11.865Z,2022-11-01T06:55:05Z,3881217759,140,29.0,3881217767,212,24.8,3881217763,141,40.3,3881217755,56,Back,3887520753,178,,3881217771,213,4.4,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012467,220,1,1,19,0,9ldqu49smv1xg2va0n2cy28zl,1,30.9,39.1,2022-10-29T17:20:13.376Z,2022-11-01T06:55:08Z,3887520825,178,,3881217953,213,5.6,3881217949,141,29.8,3881217947,140,38.7,3881217951,212,10.3,3881217945,56,Back,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012483,221,1,1,19,4,9ldqu49smv1xg2va0n2cy28zl,1,46.1,25.3,2022-10-29T17:20:16.589Z,2022-11-01T06:55:14Z,3881218075,56,Right,3887520907,178,,3881218083,213,5.6,3881218079,141,3.7,3881218077,140,64.9,3881218081,212,24.6,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012531,222,1,1,19,6,9ldqu49smv1xg2va0n2cy28zl,1,65.5,4.1,2022-10-29T17:20:19.138Z,2022-11-01T06:55:17Z,3881218359,141,10.9,3881218357,140,56.0,3887520967,178,,3881218361,212,11.0,3881218355,56,Right,3881218363,213,2.7,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012557,223,1,1,19,9,9ldqu49smv1xg2va0n2cy28zl,1,54.5,13.4,2022-10-29T17:20:21.635Z,2022-11-01T06:55:21Z,3881218553,213,2.5,3881218547,140,38.1,3881218549,141,33.4,3887521105,178,,3881218551,212,21.9,3881218545,56,Back,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012603,224,1,1,19,11,9ldqu49smv1xg2va0n2cy28zl,1,38.1,33.4,2022-10-29T17:20:24.201Z,2022-11-01T06:55:24Z,3881218813,140,40.5,3887521159,178,,3881218815,141,68.6,3881218811,56,Back,3881218817,212,24.1,3881218819,213,1.5,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012661,225,1,1,19,17,9ldqu49smv1xg2va0n2cy28zl,1,62.2,87,2022-10-29T17:20:30.201Z,2022-11-01T06:55:29Z,3881219147,213,0.5,3881219139,56,Left,3881219143,141,98.0,3887521253,178,,3881219145,212,15.2,3881219141,140,74.8,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012673,226,1,1,19,22,9ldqu49smv1xg2va0n2cy28zl,1,69.9,89.7,2022-10-29T17:20:35.318Z,2022-11-01T06:55:36Z,3881219209,56,Left,3881219217,213,3.8,3881219213,141,81.2,3881219215,212,9.9,3881219211,140,62.2,3887521393,178,,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012689,227,1,1,19,24,9ldqu49smv1xg2va0n2cy28zl,1,62.2,81.2,2022-10-29T17:20:36.846Z,2022-11-01T06:55:42Z,3881219283,212,7.7,3881219277,56,Left,3881219279,140,56.7,3881219285,213,2.4,3881219281,141,88.7,3887521539,178,,,,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012739,228,1,1,19,25,9ldqu49smv1xg2va0n2cy28zl,1,56.7,88.7,2022-10-29T17:20:38.108Z,2022-11-01T06:55:52Z,3887521753,178,,3881219573,140,51.4,3881219571,56,Center,3881219575,141,74.0,3881219579,213,4.2,3881219577,212,11.4,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012767,229,1,1,19,29,9ldqu49smv1xg2va0n2cy28zl,1,49.2,69.3,2022-10-29T17:20:42.408Z,2022-11-01T06:55:55Z,3881219711,141,7.0,3881219715,213,5.2,3881219705,196,,3881219713,212,47.6,3881219717,1,,3887521805,178,,3881219709,140,69.9,3881219707,56,Right,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012835,230,1,1,19,32,9ldqu49smv1xg2va0n2cy28zl,1,69.9,7,2022-10-29T17:20:45.218Z,2022-11-01T06:55:59Z,3881220063,141,30.7,3881220061,140,84.2,3881220065,212,22.0,3887521895,178,,3881220059,56,Center,3881220067,213,0.8,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012839,231,1,1,19,37,9ldqu49smv1xg2va0n2cy28zl,0,95,29.9,2022-10-29T17:20:49.721Z,2022-11-01T06:56:04Z,3881220085,56,Center,3881220083,155,,3881220087,140,95.2,3881220089,141,55.4,3887521971,178,,3881220091,212,17.3,3881220093,213,1.6,,,,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012851,123,12,1,19,38,alyavx3ad35bp1xuwmqk7sgev,1,3.5,44.2,2022-10-29T17:20:50.965Z,2022-11-01T06:56:12Z,3881220153,212,5.8,3881220147,56,Back,3881220149,140,0.0,3881220155,213,3.7,3881220151,141,39.5,3881220157,15,,3881220205,167,,3887522119,178,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012857,124,6,1,19,39,alyavx3ad35bp1xuwmqk7sgev,0,1.8,42,2022-10-29T17:20:51.651Z,2022-11-01T06:56:16Z,3881220217,233,232,3881220179,73,,3881220177,56,Back,,,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012853,232,6,1,19,39,9ldqu49smv1xg2va0n2cy28zl,1,98.2,58,2022-10-29T17:20:51.651Z,2022-11-01T06:56:16Z,3881220163,73,,3881220159,56,Center,3881220211,233,124,,,,,,,,,,,,,,,,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013025,233,1,1,19,59,9ldqu49smv1xg2va0n2cy28zl,1,99.5,99.5,2022-10-29T17:21:11.851Z,2022-11-01T06:56:20Z,3881221175,6,,3881221179,140,76.0,3881221177,56,Left,3881221181,141,81.2,3881221185,213,3.6,3887522299,178,,3881221183,212,27.6,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013037,234,1,1,20,2,9ldqu49smv1xg2va0n2cy28zl,0,74.3,78.2,2022-10-29T17:21:15.444Z,2022-11-01T06:56:24Z,3881221249,141,56.6,3881221247,140,88.5,3881221253,213,5.5,3881221251,212,20.9,3881221245,56,Center,3881221241,2,,3886761147,223,,3886761149,20,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,3887522367,178,3881221243,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013075,125,12,1,20,3,alyavx3ad35bp1xuwmqk7sgev,1,8.6,40,2022-10-29T17:21:16.440Z,2022-11-01T06:56:28Z,3881221433,212,33.5,3881221459,15,,3881221427,56,Back,3881221429,140,39.4,3881221435,213,6.0,3881221431,141,27.3,3887522421,388,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013109,235,1,1,20,9,9ldqu49smv1xg2va0n2cy28zl,1,62,77.9,2022-10-29T17:21:21.664Z,2022-11-01T06:56:31Z,3881221627,213,0.8,3881221619,56,Left,3887522469,178,,3881221621,140,71.4,3881221625,212,14.7,3881221623,141,93.9,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013133,236,1,1,20,12,9ldqu49smv1xg2va0n2cy28zl,1,66,89.6,2022-10-29T17:21:24.772Z,2022-11-01T06:56:35Z,3881221751,213,4.3,3887522555,178,,3881221743,140,54.4,3881221747,212,29.6,3881221745,141,50.0,3881221741,56,Center,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013151,237,1,1,20,15,9ldqu49smv1xg2va0n2cy28zl,1,54.8,46.4,2022-10-29T17:21:28.474Z,2022-11-01T06:56:39Z,3887522635,178,,3881221843,140,53.7,3881221841,56,Center,3881221845,141,38.3,3881221847,212,5.6,3881221849,213,4.5,,,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013179,238,1,1,20,18,9ldqu49smv1xg2va0n2cy28zl,1,53.7,38.3,2022-10-29T17:21:30.929Z,2022-11-01T06:56:43Z,3881222001,141,4.7,3881222005,213,5.4,3881221999,140,70.1,3881221997,56,Right,3881222003,212,28.6,3887522735,178,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013213,239,1,1,20,20,9ldqu49smv1xg2va0n2cy28zl,1,70.1,4.7,2022-10-29T17:21:33.286Z,2022-11-01T06:56:47Z,3881222137,141,17.5,3881222139,212,8.7,3887522857,178,,3881222133,56,Right,3881222135,140,69.5,3881222141,213,1.6,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013253,240,1,1,20,23,9ldqu49smv1xg2va0n2cy28zl,1,65,17.6,2022-10-29T17:21:36Z,2022-11-01T06:56:53Z,3881222369,212,34.8,3881222367,141,58.1,3881222365,140,44.8,3881222371,213,2.2,3887522987,178,,3881222373,1,,3881222363,56,Back,,,,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013259,241,1,1,20,25,9ldqu49smv1xg2va0n2cy28zl,1,44.6,61.5,2022-10-29T17:21:38.160Z,2022-11-01T06:56:58Z,3881222413,140,47.2,3881222421,212,8.5,3881222425,213,1.2,3881222417,141,73.4,3887523103,178,,3881222409,56,Back,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013311,242,1,1,20,27,9ldqu49smv1xg2va0n2cy28zl,1,47.2,73.4,2022-10-29T17:21:40.251Z,2022-11-01T06:57:08Z,3887523325,178,,3881222675,141,95.4,3881222671,56,Left,3881222673,140,70.1,3881222677,212,28.3,3881222679,213,0.6,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013331,243,1,1,20,31,9ldqu49smv1xg2va0n2cy28zl,1,74.7,89.7,2022-10-29T17:21:44.472Z,2022-11-01T06:57:13Z,3887523411,178,,3881222807,141,77.7,3881222809,212,23.0,3881222803,56,Center,3881222811,213,5.9,3881222805,140,95.2,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013355,244,1,1,20,34,9ldqu49smv1xg2va0n2cy28zl,1,95.8,75,2022-10-29T17:21:47.134Z,2022-11-01T06:57:31Z,3887523673,178,,3881222939,140,87.7,3881223543,195,,3881222937,56,Center,3881222945,213,4.2,3881222941,141,55.1,3881223423,210,15,3881222943,212,16.0,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,3881223425,154,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013361,245,15,1,20,35,9ldqu49smv1xg2va0n2cy28zl,1,87.9,59.1,2022-10-29T17:21:48.125Z,2022-11-01T06:57:31Z,3887523835,178,,3881223463,154,,3881223201,233,126,3881223183,20,,3881223465,55,244,3881223461,29,,3881223459,78,,3881222973,56,Center,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,3881223481,231,3881223469,102,3881222971,17,,3881223477,147,,51.1,3881223473,328,,3881223471,103,19,3881223475,146,,50.7,56.0,92.7,3881222969,22,3881223187,82,,3881223479,230,,,,,,,99.5,,,,
2479013377,126,10,1,20,35,alyavx3ad35bp1xuwmqk7sgev,1,7.8,49.9,2022-10-29T17:21:48.272Z,2022-11-01T06:57:36Z,3881223213,233,245,3881223031,56,Back,3881223029,94,,3887523965,178,,,,,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013399,127,6,1,20,36,alyavx3ad35bp1xuwmqk7sgev,0,10,47.4,2022-10-29T17:21:49.529Z,2022-11-01T06:57:40Z,3881223125,73,,3881223123,56,Back,3881223157,233,246,,,,,,,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013371,246,6,1,20,36,9ldqu49smv1xg2va0n2cy28zl,1,90,52.6,2022-10-29T17:21:49.529Z,2022-11-01T06:57:41Z,3881223007,56,Center,3881223009,73,,3881223153,233,127,,,,,,,,,,,,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013659,247,1,1,21,3,9ldqu49smv1xg2va0n2cy28zl,0,99.5,99.5,2022-10-29T17:22:16.099Z,2022-11-01T06:57:47Z,3881224627,212,27.9,3887524277,178,,3886761625,20,,3881224617,155,,3881224629,213,4.5,3881224615,6,,3881224613,2,,3881224619,223,,1zxwich342p8fholev7ddkwh6,E. Fernández,3881224625,141,3881224621,56,3881224623,140,92.7,,,,Center,,,,,,,,,,59.9,,,,,,,,,,,,,,,,,,,,
2479013685,128,12,1,21,4,alyavx3ad35bp1xuwmqk7sgev,1,8.7,42.5,2022-10-29T17:22:17.375Z,2022-11-01T06:57:53Z,3887524389,388,,3881224763,212,38.0,3881224761,141,0.0,3881224765,213,5.4,3881224759,140,30.8,3881224757,56,Back,3881224833,167,,3881224785,15,,1bpopqr7cuikh6s6sk4ij31ed,Héctor Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013697,129,5,1,21,8,alyavx3ad35bp1xuwmqk7sgev,0,31.6,-1.5,2022-10-29T17:22:20.965Z,2022-11-01T06:57:56Z,3881224827,347,,3881224825,56,Back,3881225673,233,248,,,,,,,,,,,,,,,,1bpopqr7cuikh6s6sk4ij31ed,Héctor Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013843,248,5,1,21,8,9ldqu49smv1xg2va0n2cy28zl,1,68.4,101.5,2022-10-29T17:22:20.965Z,2022-11-01T06:57:55Z,3881225667,233,129,3881225655,56,Left,3881225657,347,,,,,,,,,,,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013873,249,1,1,21,21,9ldqu49smv1xg2va0n2cy28zl,1,67.5,100,2022-10-29T17:22:34.303Z,2022-11-01T06:58:00Z,3881225845,1,,3881225831,107,,3881225835,140,44.2,3881225843,213,3.4,3881225833,56,Back,3881225837,141,91.4,3881225839,212,25.4,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013905,250,1,1,21,25,9ldqu49smv1xg2va0n2cy28zl,1,44.1,87.3,2022-10-29T17:22:37.884Z,2022-11-01T06:58:04Z,3881226037,141,67.2,3887524579,178,,3881226039,212,13.7,3881226033,56,Back,3881226041,213,4.7,3881226035,140,43.6,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013967,251,1,1,21,28,9ldqu49smv1xg2va0n2cy28zl,1,37.7,52.7,2022-10-29T17:22:40.827Z,2022-11-01T06:58:09Z,3881226383,140,46.1,3881226381,56,Back,3881226385,141,28.1,3887524645,178,,3881226387,212,18.9,3881226389,213,5.2,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479014003,252,4,1,21,33,9ldqu49smv1xg2va0n2cy28zl,1,43.7,27.1,2022-10-29T17:22:46.133Z,2022-11-01T06:58:26Z,3881226537,265,,3881226539,286,,3881226533,56,Back,3881226535,152,,3881226531,13,,3881226751,233,130,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479014027,130,4,1,21,33,alyavx3ad35bp1xuwmqk7sgev,0,56.3,72.9,2022-10-29T17:22:46.134Z,2022-11-01T06:58:26Z,3881226709,285,,3881226707,265,,3881226705,152,,3881226701,13,,3887524909,178,,3881226703,56,Center,3881226759,233,252,,,,47z2phkn1i9z8p32zqlu53j6x,I. Abass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479014133,253,1,1,21,46,9ldqu49smv1xg2va0n2cy28zl,1,45.9,30.8,2022-10-29T17:22:59.367Z,2022-11-01T06:59:00Z,3881227329,152,,3881227327,5,,3881227333,140,81.3,3881227331,56,Right,3881227335,141,3.7,3881227341,1,,3887525655,178,,3881227749,189,,2p86mzr8qnu9iy01fusvovf56,António Silva,3881227339,213,3881227337,212,,,,,,,41.5,,,,,,,,,,5.8,,,,,,,,,,,,,,,,,,,,
2479014143,254,1,1,21,49,9ldqu49smv1xg2va0n2cy28zl,0,92.5,6.5,2022-10-29T17:23:01.945Z,2022-11-01T06:58:34Z,3881227395,141,59.7,3881227391,56,Center,3886762169,189,,3881227387,2,,3881227393,140,86.3,3887525089,178,,3886762121,20,,3886762119,224,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,3881227401,212,3881227405,213,3881227409,1,,,,,1.7,,,,,,,,,,36.8,,,,,,,,,,,,,,,,,,,,
2479014147,131,8,1,21,52,alyavx3ad35bp1xuwmqk7sgev,1,14.2,26.1,2022-10-29T17:23:05.202Z,2022-11-01T06:58:39Z,3887525171,178,,3881227421,56,Back,3886762417,383,,,,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479014155,132,49,1,21,55,alyavx3ad35bp1xuwmqk7sgev,1,20.2,13.1,2022-10-29T17:23:07.808Z,2022-11-01T06:58:45Z,,,,,,,,,,,,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479014213,133,1,1,21,57,alyavx3ad35bp1xuwmqk7sgev,1,29.8,18.8,2022-10-29T17:23:09.904Z,2022-11-01T06:58:50Z,3881227779,213,1.4,3881227769,56,Back,3881227771,140,30.9,3881227775,212,8.9,3881227773,141,31.8,3887525403,178,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479014307,134,1,1,22,0,alyavx3ad35bp1xuwmqk7sgev,1,33.2,49.4,2022-10-29T17:23:13.217Z,2022-11-01T06:58:56Z,3887525559,178,,3881228297,213,1.3,3881228293,141,87.1,3881228291,140,40.8,3881228295,212,26.8,3881228289,56,Back,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479014309,135,4,1,22,9,alyavx3ad35bp1xuwmqk7sgev,1,53.5,96.4,2022-10-29T17:23:21.595Z,2022-11-01T06:59:13Z,3881228305,56,Left,3881228307,152,,3881228309,265,,3881228451,233,255,3881228303,13,,3881228311,286,,,,,,,,530nhsyjmbwcpb8536pgwbld5,João Queirós,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479014329,255,4,1,22,9,9ldqu49smv1xg2va0n2cy28zl,0,46.5,3.6,2022-10-29T17:23:21.596Z,2022-11-01T06:59:13Z,3881228417,265,,3881228419,285,,3881228455,233,135,3881228413,56,Back,3881228415,152,,3881228411,13,,3887525935,178,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479014553,136,1,1,22,31,alyavx3ad35bp1xuwmqk7sgev,1,53.2,95.3,2022-10-29T17:23:44.174Z,2022-11-01T06:59:47Z,3881229733,56,Left,3881229729,5,,3881229735,140,53.3,3881229731,152,,3881229739,212,9.4,3881229741,213,4.7,3881230643,189,,3881229737,141,81.5,3845lzar855rp3zp4stgmgul1,João Mendes,3887526943,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479014561,137,1,1,22,34,alyavx3ad35bp1xuwmqk7sgev,1,53.3,81.5,2022-10-29T17:23:47.508Z,2022-11-01T06:59:34Z,3881229787,213,1.6,3887526529,178,,3881229783,141,89.9,3881231183,189,,3881229779,56,Left,3881229781,140,53.2,3881229785,212,5.7,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479014569,138,1,1,22,35,alyavx3ad35bp1xuwmqk7sgev,1,53.2,90.2,2022-10-29T17:23:48.308Z,2022-11-01T06:59:29Z,3881229841,141,80.5,3881229845,212,22.8,3887526355,178,,3881229833,56,Back,3881229849,213,3.4,3881230757,189,,3881229837,140,32.4,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479014587,139,1,1,22,39,alyavx3ad35bp1xuwmqk7sgev,1,32.5,72.6,2022-10-29T17:23:52.113Z,2022-11-01T06:59:25Z,3881229991,1,,3881229987,212,35.6,3881229989,213,4.7,3887526217,178,,3881229985,141,20.3,3881229981,56,Back,3881229983,140,31.9,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479014593,140,1,1,22,43,alyavx3ad35bp1xuwmqk7sgev,0,33.2,16.5,2022-10-29T17:23:55.569Z,2022-11-01T06:59:51Z,3881230013,56,Right,3887527121,178,,3881230021,213,5.9,3881230015,140,59.5,3881230017,141,0.0,3881230019,212,30.3,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479014597,141,5,1,22,45,alyavx3ad35bp1xuwmqk7sgev,0,58,-2,2022-10-29T17:23:57.846Z,2022-11-01T07:01:02Z,3881230023,56,Right,3881230391,233,256,3881230025,347,,,,,,,,,,,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
